ticker,date,month,time,minute,expiry_mode,action,score,pred_call_return,pred_put_return,call_return,put_return,realized_return,deploy_config,test_month,source_result,entry_minute,union_source,union_source_priority,union_source_file,_20,source_variant,total_votes,action_votes,action_score_mean,action_score_max,variant,config_priority,union_config_sources,union_config_max_day,union_config_cooldown,union_config_min_score,union_config_daily_order,selected_by
SPXW,20260325,202603,12:15,735,front_weekly,CALL,0.5757565174849296,0.5757565174849296,0.299035506282531,-0.0465949108564008,0.0167887852677153,-0.0465949108564008,thr0.449_maxday4,202603,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,735,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,1156,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20260325,202603,11:45,705,front_weekly,CALL,0.5706121845525602,0.5706121845525602,0.2927610903058973,-0.0040532539699579,-0.1268331941241643,-0.0040532539699579,thr0.449_maxday4,202603,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,705,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,1155,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20260325,202603,11:15,675,front_weekly,CALL,0.5525435810912184,0.5525435810912184,0.2721982292629685,0.0187353903009399,-0.1219839411477115,0.0187353903009399,thr0.449_maxday4,202603,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,675,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,1154,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20260326,202603,10:30,630,front_weekly,CALL,0.5548414710336192,0.5548414710336192,0.3677852248213881,-0.3,0.5,-0.3,thr0.449_maxday4,202603,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,630,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,1158,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20260326,202603,11:50,710,front_weekly,PUT,0.4698792153075136,0.4395496929220118,0.4698792153075136,-0.3,0.5,0.5,thr0.449_maxday4,202603,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,710,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,1160,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20260326,202603,11:20,680,front_weekly,CALL,0.4604773914887233,0.4604773914887233,0.4154341603761829,-0.3,0.5,-0.3,thr0.449_maxday4,202603,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,680,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,1159,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20260327,202603,12:10,730,front_weekly,CALL,0.6005657269826233,0.6005657269826233,0.3928589624099976,-0.111688334335865,0.2018195787614085,-0.111688334335865,thr0.449_maxday4,202603,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,730,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,1164,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20260327,202603,11:15,675,front_weekly,CALL,0.5197909924883899,0.5197909924883899,0.3915659027682814,-0.0727406439152998,0.2609682359789096,-0.0727406439152998,thr0.449_maxday4,202603,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,675,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,1163,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20260327,202603,12:40,760,front_weekly,CALL,0.5128994180227644,0.5128994180227644,0.4574470689093926,-0.1542689328923027,0.2091116870393325,-0.1542689328923027,thr0.449_maxday4,202603,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,760,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,1165,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20260330,202603,12:55,775,front_weekly,PUT,0.5430014727318261,0.3783015701665294,0.5430014727318261,-0.3,0.3618468569545803,0.3618468569545803,thr0.449_maxday4,202603,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,775,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,1168,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20260330,202603,10:35,635,front_weekly,PUT,0.5394401241444042,0.3233662653890803,0.5394401241444042,-0.1536496037622382,0.1189719939900335,0.1189719939900335,thr0.449_maxday4,202603,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,635,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,1166,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20260330,202603,12:25,745,front_weekly,PUT,0.5332405911456293,0.3439241730287879,0.5332405911456293,-0.3,0.382211296212761,0.382211296212761,thr0.449_maxday4,202603,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,745,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,1167,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20260331,202603,13:05,785,front_weekly,PUT,0.5557101456453172,0.3356348678863083,0.5557101456453172,0.0898636866410882,-0.1954937024632225,-0.1954937024632225,thr0.449_maxday4,202603,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,785,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,1173,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20260331,202603,12:25,745,front_weekly,CALL,0.5508975296746366,0.5508975296746366,0.4008070307685437,0.5,-0.3,0.5,thr0.449_maxday4,202603,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,745,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,1172,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20260331,202603,11:00,660,front_weekly,CALL,0.5040495664913167,0.5040495664913167,0.3451213189263857,0.5,-0.3,0.5,thr0.449_maxday4,202603,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,660,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,1171,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20260401,202604,11:35,695,front_weekly,CALL,0.568063653205275,0.568063653205275,0.3603320796897809,-0.2608096640572627,0.4421052631578948,-0.2608096640572627,thr0.550_maxday4,202604,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,695,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,1174,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20260402,202604,12:30,750,zero_dte,PUT,0.4949638435897487,-0.1081101412055698,0.4949638435897487,0.2487321493611749,-0.3,-0.3,thr0.100_maxdayall,202604,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80,750,d80,3,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d80\event_option_gate_trades.csv,943,,,,,,,1,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20260402,202604,12:00,720,zero_dte,PUT,0.3338813076286096,-0.1197951434516298,0.3338813076286096,-0.3,-0.3,-0.3,thr0.100_maxdayall,202604,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80,720,d80,3,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d80\event_option_gate_trades.csv,942,,,,,,,1,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20260402,202604,13:00,780,zero_dte,PUT,0.1715855062296616,-0.1464480269829647,0.1715855062296616,0.5,-0.3,-0.3,thr0.100_maxdayall,202604,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80,780,d80,3,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d80\event_option_gate_trades.csv,944,,,,,,,1,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20260406,202604,10:30,630,front_weekly,CALL,0.5930349195109242,0.5930349195109242,0.4023155670307549,-0.1122544101237856,0.0839228090073467,-0.1122544101237856,thr0.550_maxday4,202604,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,630,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,1175,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20260406,202604,14:30,870,front_weekly,CALL,0.561465410331063,0.561465410331063,0.3844387922717652,-0.011753643798163,-0.0053994254960829,-0.011753643798163,thr0.550_maxday4,202604,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,870,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,1176,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20260406,202604,10:35,635,zero_dte,PUT,0.4775296283895638,-0.213282259653943,0.4775296283895638,-0.3,0.5,0.5,thr0.100_maxdayall,202604,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80,635,d80,3,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d80\event_option_gate_trades.csv,945,,,,,,,1,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20260407,202604,11:45,705,front_weekly,CALL,0.6240786648512929,0.6240786648512929,0.3026314268325999,0.2661130011570509,-0.2682701498674895,0.2661130011570509,thr0.550_maxday4,202604,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,705,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,1178,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20260407,202604,11:10,670,front_weekly,CALL,0.5704483956164292,0.5704483956164292,0.3151922697295858,0.0855054081967636,-0.284438423214393,0.0855054081967636,thr0.550_maxday4,202604,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,670,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,1177,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20260407,202604,12:50,770,front_weekly,CALL,0.0343965573679922,0.0343965573679922,-0.057262617065933,0.0212471093660064,0.0430355005459377,0.0212471093660064,cons_votes1_score0.00_maxday3_cool30_maxside2,202604,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80_front,770,cons_m3s2c30,9,research_papers\JEPA\results\event_option_consensus_streams_full20_2022_2026_v1\cons_v1_md3_ms2_c30\event_option_gate_trades.csv,915,d80_front,1.0,1.0,0.0343965573679922,0.0343965573679922,cons_votes1_score0.00_maxday3_cool30_maxside2,2,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20260408,202604,13:35,815,front_weekly,PUT,0.5603243942520567,0.4394069191360919,0.5603243942520567,0.0653644228202472,-0.0704121480376058,-0.0704121480376058,thr0.550_maxday4,202604,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,815,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,1179,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20260409,202604,11:20,680,zero_dte,CALL,0.3763660769345809,0.3763660769345809,-0.2999779241809717,0.5,-0.3,0.5,cons_votes1_score0.00_maxday3_cool30_maxside2,202604,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65ret,680,cons_m3s2c30,9,research_papers\JEPA\results\event_option_consensus_streams_full20_2022_2026_v1\cons_v1_md3_ms2_c30\event_option_gate_trades.csv,917,d65ret,1.0,1.0,0.3763660769345809,0.3763660769345809,cons_votes1_score0.00_maxday3_cool30_maxside2,2,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20260409,202604,10:35,635,zero_dte,PUT,0.3379261582103295,-0.2129706068600981,0.3379261582103295,0.5,-0.3,-0.3,thr0.100_maxdayall,202604,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80,635,d80,3,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d80\event_option_gate_trades.csv,947,,,,,,,1,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20260410,202604,10:30,630,front_weekly,CALL,0.6234692756684629,0.6234692756684629,0.244388943904128,-0.1470923329413808,0.3155951284737117,-0.1470923329413808,thr0.550_maxday4,202604,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,630,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,1180,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20260410,202604,11:00,660,front_weekly,CALL,0.585975982036478,0.585975982036478,0.3137931467846801,-0.111513178712333,-0.0245002930995986,-0.111513178712333,thr0.550_maxday4,202604,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,660,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,1181,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20260410,202604,12:20,740,front_weekly,CALL,0.5610128859579672,0.5610128859579672,0.3323498921973684,0.0099534584648681,0.023909144811925,0.0099534584648681,thr0.550_maxday4,202604,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,740,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,1183,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20260413,202604,10:30,630,front_weekly,CALL,0.5662090909390245,0.5662090909390245,0.3335410118827618,0.2435045501616786,-0.2042522016032802,0.2435045501616786,thr0.550_maxday4,202604,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,630,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,1184,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20260413,202604,11:55,715,front_weekly,CALL,0.5612892973585226,0.5612892973585226,0.3671110086564075,0.3544844291227624,-0.225267650980192,0.3544844291227624,thr0.550_maxday4,202604,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,715,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,1186,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20260413,202604,11:20,680,front_weekly,CALL,0.5555039345212434,0.5555039345212434,0.3370785638331741,0.2576755667575572,-0.1977827164275352,0.2576755667575572,thr0.550_maxday4,202604,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,680,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,1185,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20260414,202604,11:45,705,front_weekly,CALL,0.5608747031794385,0.5608747031794385,0.3805696367580246,-0.0035275419985316,0.0442008797980879,-0.0035275419985316,thr0.550_maxday4,202604,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,705,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,1189,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20260414,202604,10:35,635,front_weekly,CALL,0.5563188941403251,0.5563188941403251,0.300527239822336,0.3711810975562868,-0.2224471384559277,0.3711810975562868,thr0.550_maxday4,202604,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,635,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,1187,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20260414,202604,12:15,735,front_weekly,CALL,0.5555087544432592,0.5555087544432592,0.407928192950211,0.0569476095200478,-0.0596330275229357,0.0569476095200478,thr0.550_maxday4,202604,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,735,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,1190,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20260415,202604,10:30,630,front_weekly,CALL,-0.0016599008098722,0.0315109153539753,-0.0661838265083995,0.0728154980234028,-0.0618066213231547,0.0728154980234028,cons_votes1_score0.00_maxday3_cool30_maxside2,202604,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80_front,630,cons_m3s2c30,9,research_papers\JEPA\results\event_option_consensus_streams_full20_2022_2026_v1\cons_v1_md3_ms2_c30\event_option_gate_trades.csv,924,d80_front,2.0,2.0,-0.0016599008098722,0.0315109153539753,cons_votes1_score0.00_maxday3_cool30_maxside2,2,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20260416,202604,12:45,765,front_weekly,CALL,0.5743584919153001,0.5743584919153001,0.259322607083965,-0.3,-0.167194229235752,-0.3,thr0.550_maxday4,202604,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,765,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,1192,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20260416,202604,11:25,685,front_weekly,CALL,0.5590637733818786,0.5590637733818786,0.3076703010902436,-0.3,0.2778090906811441,-0.3,thr0.550_maxday4,202604,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,685,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,1191,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20260417,202604,11:00,660,front_weekly,CALL,0.01148438891001,0.01148438891001,-0.0229052205235761,-0.0489871288040832,-0.0095108796354724,-0.0489871288040832,cons_votes1_score0.00_maxday3_cool30_maxside2,202604,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65ret,660,cons_m3s2c30,9,research_papers\JEPA\results\event_option_consensus_streams_full20_2022_2026_v1\cons_v1_md3_ms2_c30\event_option_gate_trades.csv,927,d65ret,1.0,1.0,0.01148438891001,0.01148438891001,cons_votes1_score0.00_maxday3_cool30_maxside2,2,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20260417,202604,10:30,630,front_weekly,CALL,0.0055057515091442,0.0200493044383963,-0.0279462896840378,0.0489989328846016,-0.162438359980416,0.0489989328846016,cons_votes1_score0.00_maxday3_cool30_maxside2,202604,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80_front,630,cons_m3s2c30,9,research_papers\JEPA\results\event_option_consensus_streams_full20_2022_2026_v1\cons_v1_md3_ms2_c30\event_option_gate_trades.csv,926,d80_front,3.0,3.0,0.0055057515091442,0.0200493044383963,cons_votes1_score0.00_maxday3_cool30_maxside2,2,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20260420,202604,11:10,670,front_weekly,CALL,0.5764103527962082,0.5764103527962082,0.3722113070698238,0.0413043809973674,-0.1633766471565544,0.0413043809973674,thr0.550_maxday4,202604,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,670,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,1194,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20260420,202604,11:40,700,front_weekly,CALL,0.5753875851288616,0.5753875851288616,0.3252149633686931,0.0008032093356122,-0.1051931438057013,0.0008032093356122,thr0.550_maxday4,202604,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,700,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,1195,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20260420,202604,10:40,640,front_weekly,CALL,0.5688521606693967,0.5688521606693967,0.3580645376914971,-0.0662405672687622,0.0351084557764997,-0.0662405672687622,thr0.550_maxday4,202604,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,640,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,1193,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20260421,202604,11:30,690,front_weekly,CALL,0.6144128209386948,0.6144128209386948,0.2885297456629717,-0.1009368906104454,0.2119829451080059,-0.1009368906104454,thr0.550_maxday4,202604,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,690,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,1197,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20260421,202604,12:30,750,front_weekly,CALL,0.6053681919266791,0.6053681919266791,0.2514555187004433,0.0789625184336726,-0.0747389732947825,0.0789625184336726,thr0.550_maxday4,202604,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,750,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,1199,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20260421,202604,12:00,720,front_weekly,CALL,0.5862204318696961,0.5862204318696961,0.2798061297717991,-0.1087090692294269,0.1949201742779565,-0.1087090692294269,thr0.550_maxday4,202604,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,720,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,1198,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20260422,202604,11:10,670,front_weekly,CALL,0.6204570066798225,0.6204570066798225,0.3580788883464793,-0.0264549933496773,-0.0560166124523271,-0.0264549933496773,thr0.550_maxday4,202604,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,670,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,1201,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20260422,202604,11:40,700,front_weekly,CALL,0.5932004177500984,0.5932004177500984,0.3733869707969243,-0.044642857142857,-0.0061224334093988,-0.044642857142857,thr0.550_maxday4,202604,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,700,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,1202,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20260422,202604,10:40,640,front_weekly,CALL,0.5721302859763429,0.5721302859763429,0.3452695532089741,-0.092640666218547,-0.0092497196119076,-0.092640666218547,thr0.550_maxday4,202604,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,640,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,1200,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20260423,202604,12:25,745,front_weekly,CALL,0.5926459868026035,0.5926459868026035,0.3978989363915782,-0.3,0.5,-0.3,thr0.550_maxday4,202604,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,745,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,1207,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20260423,202604,10:45,645,front_weekly,CALL,0.5820359462244971,0.5820359462244971,0.3992499237617523,-0.3,0.5,-0.3,thr0.550_maxday4,202604,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,645,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,1204,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20260423,202604,11:50,710,front_weekly,CALL,0.5665325704922114,0.5665325704922114,0.412016572866724,-0.3,0.5,-0.3,thr0.550_maxday4,202604,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,710,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,1206,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20260424,202604,12:55,775,front_weekly,CALL,0.5682808166046581,0.5682808166046581,0.3773887031456176,0.0043082887472714,-0.0506812155409145,0.0043082887472714,thr0.550_maxday4,202604,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,775,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,1211,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
