primary_trades,fallback_trades,output_dir,primary_name,fallback_name,ticker,start_month,end_month,min_month_trades,auto_partial_month_target,partial_month_observed_floor,backfill_only_partial_months,max_day,cooldown_minutes,min_entry_minute,risk_capital,source_stream,source_file,month,deploy_config,val_months,train_rows,val_rows,test_rows,val_score,abstained_invalid_val,val_trades,val_win_rate,val_profit_factor,val_pnl_return,val_avg_return,val_max_drawdown,val_call_rate,val_days_with_trades,val_daily_win_rate,val_median_daily_return,val_daily_max_drawdown,val_top5_day_return,val_top5_share_of_pnl,val_min_month_trades,val_positive_month_rate,test_trades,test_win_rate,test_profit_factor,test_pnl_return,test_avg_return,test_max_drawdown,test_call_rate,test_days_with_trades,test_daily_win_rate,test_median_daily_return,test_daily_max_drawdown,test_top5_day_return,test_top5_share_of_pnl,test_min_month_trades,test_positive_month_rate,test_month
,,,,,SPXW,,,,,,,,,,,SPXW_primary,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spxw_v1\fold_configs.csv,202603,thr0.460_maxday1,"202509,202510,202511,202512,202601,202602",48523,2342,418,9.215011446356725,False,110,0.6363636363636364,2.9166666666666665,23.000000000000004,0.20909090909090913,-1.5000000000000036,0.6272727272727273,110,0.6363636363636364,0.5,-1.5000000000000036,2.5,0.10869565217391303,15,1.0,19,0.631578947368421,2.857142857142857,3.9000000000000004,0.20526315789473687,-0.5999999999999996,0.47368421052631576,19,0.631578947368421,0.5,-0.5999999999999996,2.5,0.641025641025641,19,1.0,202603
,,,,,SPXW,,,,,,,,,,,SPXW_primary,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spxw_v1\fold_configs.csv,202604,thr0.445_maxday1,"202510,202511,202512,202601,202602,202603",49720,2361,399,9.160097158647861,False,123,0.6178861788617886,2.695035460992907,23.899999999999995,0.19430894308943086,-1.600000000000005,0.23577235772357724,123,0.6178861788617886,0.5,-1.600000000000005,2.5,0.10460251046025107,19,1.0,18,0.6666666666666666,3.333333333333333,4.2,0.23333333333333334,-0.5999999999999996,0.2777777777777778,18,0.6666666666666666,0.5,-0.5999999999999996,2.5,0.5952380952380952,18,1.0,202604
,,,,,SPXW,,,,,,,,,,,SPXW_primary,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spxw_v1\fold_configs.csv,202605,thr0.460_maxday1,"202511,202512,202601,202602,202603,202604",51029,2323,380,9.391644747852668,False,98,0.6632653061224489,3.282828282828283,22.599999999999998,0.23061224489795917,-1.5000000000000036,0.29591836734693877,98,0.6632653061224489,0.5,-1.5000000000000036,2.5,0.11061946902654868,14,1.0,17,0.47058823529411764,1.4814814814814816,1.3,0.07647058823529412,-0.7999999999999999,0.23529411764705882,17,0.47058823529411764,-0.3,-0.7999999999999999,2.5,1.923076923076923,17,1.0,202605
,,,,,SPXW,,,,,,,,,,,SPXW_fallback,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_forcedmax3_d50_physctx_2023_2026_spxw_v1\fold_configs.csv,202301,thr-999.000_maxday3,"202207,202208,202209,202210,202211,202212",4767,2406,380,4.987394996768786,False,381,0.4094488188976378,1.1091640738998176,7.280455955849138,0.019108808283068605,-6.608158129028609,0.5091863517060368,127,0.3464566929133858,-0.09999999999999998,-6.308158129028582,7.5,1.0301552602587314,60,0.6666666666666666,60,0.4166666666666667,1.1904761904761902,1.9999999999999998,0.03333333333333333,-3.5999999999999983,0.5333333333333333,20,0.3,-0.09999999999999998,-3.4,5.9,2.9500000000000006,60,1.0,202301
,,,,,SPXW,,,,,,,,,,,SPXW_fallback,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_forcedmax3_d50_physctx_2023_2026_spxw_v1\fold_configs.csv,202302,thr-999.000_maxday3,"202208,202209,202210,202211,202212,202301",5641,2406,361,3.9014147956645804,False,381,0.3910761154855643,1.029332217833518,2.033221898253891,0.005336540415364543,-9.669001739885069,0.48293963254593175,127,0.3464566929133858,-0.09999999999999998,-9.669001739885074,7.5,3.688726747651557,60,0.8333333333333334,57,0.40350877192982454,1.1089701435487411,1.0872366345754039,0.019074326922375505,-2.4000000000000004,0.12280701754385964,19,0.42105263157894735,-0.09999999999999998,-2.1,5.1000000000000005,4.69079116524775,57,1.0,202302
,,,,,SPXW,,,,,,,,,,,SPXW_fallback,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_forcedmax3_d50_physctx_2023_2026_spxw_v1\fold_configs.csv,202303,thr-999.000_maxday3,"202209,202210,202211,202212,202301,202302",6610,2330,437,3.73467578880207,False,369,0.37669376693766937,1.0045632246193896,0.3082446530023808,0.0008353513631500835,-7.717518054347195,0.6639566395663956,123,0.3252032520325203,-0.09999999999999998,-7.017518054347196,7.5,24.331322301775895,57,0.5,69,0.3333333333333333,0.7963626769798332,-2.7681346919728513,-0.04011789408656306,-5.987393883415267,0.37681159420289856,23,0.21739130434782608,-0.09999999999999998,-5.768134691972851,5.1000000000000005,-1.8423958974211718,69,0.0,202303
,,,,,SPXW,,,,,,,,,,,SPXW_fallback,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_forcedmax3_d50_physctx_2023_2026_spxw_v1\fold_configs.csv,202304,thr-999.000_maxday3,"202210,202211,202212,202301,202302,202303",7503,2368,361,4.437403985309874,False,375,0.39466666666666667,1.054094146842624,3.6591268761830094,0.009757671669821359,-6.281643278807536,0.42133333333333334,125,0.4,-0.09999999999999998,-6.281643278807552,7.5,2.049669293736972,57,0.5,57,0.42105263157894735,1.2121212121212122,2.1000000000000005,0.036842105263157905,-1.6000000000000003,0.49122807017543857,19,0.3157894736842105,-0.09999999999999998,-1.4,4.300000000000001,2.0476190476190474,57,1.0,202304
,,,,,SPXW,,,,,,,,,,,SPXW_fallback,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_forcedmax3_d50_physctx_2023_2026_spxw_v1\fold_configs.csv,202305,thr-999.000_maxday3,"202211,202212,202301,202302,202303,202304",8396,2330,418,6.435853367114929,False,369,0.43089430894308944,1.2572180410215672,15.892146595718268,0.04306814795587607,-4.617518054347193,0.5989159891598916,123,0.4146341463414634,-0.09999999999999998,-4.617518054347197,7.5,0.4719312117357817,57,0.6666666666666666,66,0.3181818181818182,0.756431312921062,-3.28817727556566,-0.04982086781160091,-8.499999999999996,0.36363636363636365,22,0.2727272727272727,-0.09999999999999998,-8.2,5.61182272443434,-1.7066667196247645,66,0.0,202305
,,,,,SPXW,,,,,,,,,,,SPXW_fallback,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_forcedmax3_d50_physctx_2023_2026_spxw_v1\fold_configs.csv,202306,thr-999.000_maxday3,"202212,202301,202302,202303,202304,202305",9422,2356,399,3.8115711286955127,False,372,0.3790322580645161,0.9937400084121805,-0.43175988395468856,-0.0011606448493405607,-6.899999999999995,0.4166666666666667,124,0.33064516129032256,-0.09999999999999998,-6.699999999999998,7.5,-17.370766202973815,57,0.5,63,0.4444444444444444,1.333333333333333,3.500000000000001,0.055555555555555566,-1.5,0.47619047619047616,21,0.38095238095238093,-0.09999999999999998,-1.0999999999999999,4.300000000000001,1.2285714285714284,63,1.0,202306
,,,,,SPXW,,,,,,,,,,,SPXW_fallback,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_forcedmax3_d50_physctx_2023_2026_spxw_v1\fold_configs.csv,202307,thr-999.000_maxday3,"202301,202302,202303,202304,202305,202306",10619,2356,373,4.409613792476797,False,372,0.3897849462365591,1.0555666085002178,3.765822414449603,0.010123178533466675,-7.299999999999995,0.49731182795698925,124,0.3709677419354839,-0.09999999999999998,-7.1,7.5,1.991596834524702,57,0.6666666666666666,60,0.35,0.838274029159289,-1.8921938588363152,-0.031536564313938587,-3.792193858836314,0.11666666666666667,20,0.35,-0.09999999999999998,-3.492193858836315,3.5,-1.8497047665890183,60,0.0,202307
,,,,,SPXW,,,,,,,,,,,SPXW_fallback,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_forcedmax3_d50_physctx_2023_2026_spxw_v1\fold_configs.csv,202308,thr-999.000_maxday3,"202302,202303,202304,202305,202306,202307",11759,2349,437,5.646379240328738,False,372,0.4112903225806452,1.139374485074266,9.134618159848937,0.02455542516088424,-4.400000000000008,0.3978494623655914,124,0.3790322580645161,-0.09999999999999998,-4.200000000000005,7.5,0.8210523821308837,57,0.6666666666666666,69,0.4927536231884058,1.6190476190476188,6.5,0.09420289855072464,-1.6999999999999984,0.3188405797101449,23,0.5217391304347826,0.7,-1.1999999999999997,5.9,0.9076923076923078,69,1.0,202308
,,,,,SPXW,,,,,,,,,,,SPXW_fallback,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_forcedmax3_d50_physctx_2023_2026_spxw_v1\fold_configs.csv,202309,thr-999.000_maxday3,"202303,202304,202305,202306,202307,202308",12842,2425,380,1.3495231995069992,False,384,0.3619791666666667,0.9352748743257671,-4.751100988504072,-0.012372658824229353,-15.842038231649674,0.5963541666666666,128,0.3203125,-0.09999999999999998,-15.842038231649681,7.5,-1.578581473672578,57,0.3333333333333333,60,0.36666666666666664,0.9765570790541811,-0.26406252735760055,-0.004401042122626676,-2.6,0.6833333333333333,20,0.35,-0.09999999999999998,-2.0999999999999996,4.300000000000001,-16.284021981569637,60,0.0,202309
,,,,,SPXW,,,,,,,,,,,SPXW_fallback,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_forcedmax3_d50_physctx_2023_2026_spxw_v1\fold_configs.csv,202310,thr-999.000_maxday3,"202304,202305,202306,202307,202308,202309",14153,2368,418,2.4601383059342514,False,375,0.368,0.9633675862906326,-2.5864718934092568,-0.006897258382424685,-11.53423209048599,0.45866666666666667,125,0.32,-0.09999999999999998,-11.234232090485996,7.5,-2.89970288063489,57,0.3333333333333333,66,0.3787878787878788,1.0162601626016259,0.2,0.0030303030303030303,-4.499999999999999,0.4696969696969697,22,0.36363636363636365,-0.09999999999999998,-4.0,4.300000000000001,21.500000000000004,66,1.0,202310
,,,,,SPXW,,,,,,,,,,,SPXW_fallback,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_forcedmax3_d50_physctx_2023_2026_spxw_v1\fold_configs.csv,202311,thr-999.000_maxday3,"202305,202306,202307,202308,202309,202310",15236,2425,392,5.080788335688126,False,384,0.4036458333333333,1.1226868466115443,8.355529402221343,0.02175919115161808,-6.79219385883631,0.3802083333333333,128,0.359375,-0.09999999999999998,-6.492193858836314,7.5,0.8976091925433357,60,0.6666666666666666,63,0.2857142857142857,0.6666666666666665,-4.5,-0.07142857142857142,-6.499999999999997,0.2222222222222222,21,0.2857142857142857,-0.09999999999999998,-6.5,4.300000000000001,-0.9555555555555557,63,0.0,202311
,,,,,SPXW,,,,,,,,,,,SPXW_fallback,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_forcedmax3_d50_physctx_2023_2026_spxw_v1\fold_configs.csv,202312,thr-999.000_maxday3,"202306,202307,202308,202309,202310,202311",16490,2399,380,4.820185071095979,False,381,0.3910761154855643,1.0671240495660972,4.6627091761488035,0.012238081827162213,-5.000000000000006,0.49343832020997375,127,0.3464566929133858,-0.09999999999999998,-4.5,7.5,1.608506925193794,60,0.5,60,0.4,1.096604944747171,1.0433334032694497,0.01738889005449083,-4.256666596730549,0.13333333333333333,20,0.35,-0.09999999999999998,-3.9,5.1000000000000005,4.888178586076461,60,1.0,202312
,,,,,SPXW,,,,,,,,,,,SPXW_fallback,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_forcedmax3_d50_physctx_2023_2026_spxw_v1\fold_configs.csv,202401,thr-999.000_maxday3,"202307,202308,202309,202310,202311,202312",17687,2380,399,4.659546560003632,False,378,0.3888888888888889,1.0650725403251418,4.4644889979891635,0.011810817454997787,-5.671448474653238,0.7275132275132276,126,0.35714285714285715,-0.09999999999999998,-5.171448474653236,7.5,1.6799235037600162,60,0.5,63,0.4126984126984127,1.1711711711711708,1.9000000000000006,0.03015873015873017,-1.7999999999999998,0.6507936507936508,21,0.42857142857142855,-0.09999999999999998,-1.3999999999999997,5.1000000000000005,2.684210526315789,63,1.0,202401
,,,,,SPXW,,,,,,,,,,,SPXW_fallback,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_forcedmax3_d50_physctx_2023_2026_spxw_v1\fold_configs.csv,202402,thr-999.000_maxday3,"202308,202309,202310,202311,202312,202401",18808,2406,380,5.679427348603543,False,381,0.4094488188976378,1.1534073695325036,10.295005093836998,0.027021010744978997,-5.80000000000004,0.5459317585301837,127,0.4015748031496063,-0.09999999999999998,-5.684265782074853,7.5,0.7285086244872089,60,0.8333333333333334,60,0.38333333333333336,1.0360360360360357,0.40000000000000036,0.006666666666666672,-4.399999999999998,0.1,20,0.3,-0.09999999999999998,-4.3999999999999995,6.7,16.749999999999986,60,1.0,202402
,,,,,SPXW,,,,,,,,,,,SPXW_fallback,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_forcedmax3_d50_physctx_2023_2026_spxw_v1\fold_configs.csv,202403,thr-999.000_maxday3,"202309,202310,202311,202312,202401,202402",20119,2349,380,0.1766810376175109,False,372,0.33602150537634407,0.8421721674400838,-11.601148755843749,-0.03118588375226814,-16.637086228486165,0.4946236559139785,124,0.2903225806451613,-0.09999999999999998,-16.03708622848615,7.5,-0.6464877020236542,60,0.16666666666666666,60,0.3,0.7116528101503836,-3.508405015053575,-0.058473416917559584,-3.808405015053574,0.2833333333333333,20,0.2,-0.09999999999999998,-3.8084050150535758,4.300000000000001,-1.2256281648070606,60,0.0,202403
,,,,,SPXW,,,,,,,,,,,SPXW_fallback,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_forcedmax3_d50_physctx_2023_2026_spxw_v1\fold_configs.csv,202404,thr-999.000_maxday3,"202310,202311,202312,202401,202402,202403",21259,2349,418,1.6969024292740096,False,372,0.3655913978494624,0.9561441787892887,-3.0818825880818643,-0.008284630613123291,-14.196060536124477,0.1693548387096774,124,0.3387096774193548,-0.09999999999999998,-13.796060536124486,7.5,-2.433577459765569,60,0.16666666666666666,66,0.5151515151515151,1.7708333333333335,7.4,0.11212121212121212,-2.2,0.045454545454545456,22,0.45454545454545453,-0.09999999999999998,-1.2000000000000002,6.7,0.9054054054054054,66,1.0,202404
,,,,,SPXW,,,,,,,,,,,SPXW_fallback,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_forcedmax3_d50_physctx_2023_2026_spxw_v1\fold_configs.csv,202405,thr-999.000_maxday3,"202311,202312,202401,202402,202403,202404",22513,2349,418,3.423632564945777,False,372,0.3870967741935484,1.0492129340732093,3.3461692966942715,0.008995078754554494,-11.140310040268702,0.5241935483870968,124,0.3629032258064516,-0.09999999999999998,-10.640310040268712,7.5,2.241368961041319,60,0.5,66,0.30303030303030304,0.765800192884283,-3.05823646026563,-0.04633691606463076,-4.658236460265627,0.48484848484848486,22,0.2727272727272727,-0.09999999999999998,-4.358236460265628,5.1000000000000005,-1.6676277541851778,66,0.0,202405
,,,,,SPXW,,,,,,,,,,,SPXW_fallback,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_forcedmax3_d50_physctx_2023_2026_spxw_v1\fold_configs.csv,202406,thr-999.000_maxday3,"202312,202401,202402,202403,202404,202405",23690,2375,361,1.5470850773510214,False,375,0.34933333333333333,0.8760966585485068,-8.940478298391902,-0.023841275462378405,-12.240478298391908,0.38133333333333336,125,0.288,-0.09999999999999998,-11.940478298391893,7.5,-0.8388812935599881,60,0.3333333333333333,57,0.5087719298245614,1.8314895965552491,6.582947111863328,0.11549030020812856,-1.5,0.3684210526315789,19,0.5789473684210527,0.7,-0.8999999999999999,5.9,0.8962551118430576,57,1.0,202406
,,,,,SPXW,,,,,,,,,,,SPXW_fallback,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_forcedmax3_d50_physctx_2023_2026_spxw_v1\fold_configs.csv,202407,thr-999.000_maxday3,"202401,202402,202403,202404,202405,202406",24830,2356,411,5.013801224529849,False,372,0.3951612903225806,1.0783462692434254,5.2314186551524795,0.014062953374065806,-5.177175701749672,0.44623655913978494,124,0.3629032258064516,-0.09999999999999998,-4.877175701749673,7.5,1.433645535635572,57,0.6666666666666666,66,0.42424242424242425,1.1943632226926915,2.2157407386966854,0.0335718293741922,-3.5999999999999988,0.3181818181818182,22,0.36363636363636365,-0.09999999999999998,-3.0,4.300000000000001,1.9406602608792993,66,1.0,202407
,,,,,SPXW,,,,,,,,,,,SPXW_fallback,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_forcedmax3_d50_physctx_2023_2026_spxw_v1\fold_configs.csv,202408,thr-999.000_maxday3,"202402,202403,202404,202405,202406,202407",26027,2368,418,3.8767042777476597,False,375,0.384,1.033963768850442,2.3222280699712363,0.006192608186589964,-7.435632156188611,0.07466666666666667,125,0.368,-0.09999999999999998,-7.349240801668199,7.5,3.2296569389469556,57,0.3333333333333333,66,0.4696969696969697,1.4761904761904758,5.000000000000001,0.07575757575757577,-2.1999999999999997,0.24242424242424243,22,0.45454545454545453,-0.09999999999999998,-1.5000000000000004,3.5,0.6999999999999998,66,1.0,202408
,,,,,SPXW,,,,,,,,,,,SPXW_fallback,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_forcedmax3_d50_physctx_2023_2026_spxw_v1\fold_configs.csv,202409,thr-999.000_maxday3,"202403,202404,202405,202406,202407,202408",27167,2406,380,5.615589519112579,False,381,0.4120734908136483,1.1691913801435534,11.17086858556159,0.029319865053967428,-4.999999999999996,0.08398950131233596,127,0.4094488188976378,-0.09999999999999998,-4.986991640598259,7.5,0.6713891531849002,57,0.5,60,0.38333333333333336,1.059370485832222,0.6444965158097558,0.010741608596829263,-3.1555034841902447,0.13333333333333333,20,0.35,-0.09999999999999998,-2.6555034841902447,5.1000000000000005,7.91315371750657,60,1.0,202409
,,,,,SPXW,,,,,,,,,,,SPXW_fallback,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_forcedmax3_d50_physctx_2023_2026_spxw_v1\fold_configs.csv,202410,thr-999.000_maxday3,"202404,202405,202406,202407,202408,202409",28307,2406,437,5.1688643026241845,False,381,0.4041994750656168,1.1221727109207997,8.248722198996626,0.02165018949867881,-6.277175701749673,0.5275590551181102,127,0.3543307086614173,-0.09999999999999998,-5.9771757017496725,7.5,0.9092317354210692,57,0.6666666666666666,69,0.2898550724637681,0.6802721088435374,-4.699999999999999,-0.0681159420289855,-6.699999999999998,0.5507246376811594,23,0.21739130434782608,-0.09999999999999998,-6.299999999999999,4.300000000000001,-0.9148936170212769,69,0.0,202410
,,,,,SPXW,,,,,,,,,,,SPXW_fallback,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_forcedmax3_d50_physctx_2023_2026_spxw_v1\fold_configs.csv,202411,thr-999.000_maxday3,"202405,202406,202407,202408,202409,202410",29561,2425,373,3.51073933643945,False,384,0.3645833333333333,0.9534339311919324,-3.3698660660476842,-0.008775692880332512,-6.6999999999999975,0.5729166666666666,128,0.296875,-0.09999999999999998,-6.199999999999998,7.5,-2.2256077401901924,57,0.5,60,0.5333333333333333,1.8168280416711553,6.861355550037707,0.11435592583396177,-1.3,0.45,20,0.55,0.4297901863624086,-1.0,7.301775177312889,1.0641884280829554,60,1.0,202411
,,,,,SPXW,,,,,,,,,,,SPXW_fallback,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_forcedmax3_d50_physctx_2023_2026_spxw_v1\fold_configs.csv,202412,thr-999.000_maxday3,"202406,202407,202408,202409,202410,202411",30815,2380,392,8.39921462190811,False,378,0.4708994708994709,1.4793032408100688,28.500572880384173,0.07539834095339729,-3.4,0.5476190476190477,126,0.5079365079365079,0.36249998410542805,-2.9,7.5,0.26315260508892985,57,0.8333333333333334,63,0.49206349206349204,1.6145833333333335,5.900000000000001,0.09365079365079367,-2.4000000000000004,0.5714285714285714,21,0.42857142857142855,-0.09999999999999998,-2.0999999999999996,5.9,0.9999999999999999,63,1.0,202412
,,,,,SPXW,,,,,,,,,,,SPXW_fallback,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_forcedmax3_d50_physctx_2023_2026_spxw_v1\fold_configs.csv,202501,thr-999.000_maxday3,"202407,202408,202409,202410,202411,202412",31898,2411,380,4.13969762134313,False,384,0.4036458333333333,1.1044050416651352,7.1726263623947455,0.018678714485402984,-9.943114376302013,0.0390625,128,0.3515625,-0.09999999999999998,-9.943114376301946,7.5,1.0456420871609369,60,0.5,60,0.38333333333333336,1.0201531043505325,0.22369945829091414,0.003728324304848569,-3.4,0.0,20,0.25,-0.09999999999999998,-3.0,5.723699458290914,25.586559314986907,60,1.0,202501
,,,,,SPXW,,,,,,,,,,,SPXW_fallback,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_forcedmax3_d50_physctx_2023_2026_spxw_v1\fold_configs.csv,202502,thr-999.000_maxday3,"202408,202409,202410,202411,202412,202501",33133,2380,361,4.4117855177901415,False,378,0.4021164021164021,1.1143915143587675,7.727776346825486,0.020443852769379593,-8.895923111465416,0.18253968253968253,126,0.3492063492063492,-0.09999999999999998,-8.595923111465424,7.5,0.9705249820125741,60,0.5,57,0.3684210526315789,0.972222222222222,-0.29999999999999993,-0.005263157894736841,-2.8,0.12280701754385964,19,0.2631578947368421,-0.09999999999999998,-2.5999999999999996,4.300000000000001,-14.33333333333334,57,0.0,202502
,,,,,SPXW,,,,,,,,,,,SPXW_fallback,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_forcedmax3_d50_physctx_2023_2026_spxw_v1\fold_configs.csv,202503,thr-999.000_maxday3,"202409,202410,202411,202412,202501,202502",34387,2323,399,1.094188948663958,False,369,0.34959349593495936,0.8870285236131834,-8.106325167488352,-0.02196836088750231,-13.306325167488342,0.11653116531165311,123,0.2682926829268293,-0.09999999999999998,-12.706325167488341,7.5,-0.9252034485465608,57,0.0,63,0.4126984126984127,1.1711711711711708,1.9000000000000001,0.03015873015873016,-3.199999999999998,0.015873015873015872,21,0.42857142857142855,-0.09999999999999998,-3.1999999999999997,5.1000000000000005,2.6842105263157894,63,1.0,202503
,,,,,SPXW,,,,,,,,,,,SPXW_fallback,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_forcedmax3_d50_physctx_2023_2026_spxw_v1\fold_configs.csv,202504,thr-999.000_maxday3,"202410,202411,202412,202501,202502,202503",35527,2342,399,3.975458096870175,False,372,0.3790322580645161,1.007899035200419,0.5474031393890035,0.0014715138155618375,-6.676296318901891,0.01881720430107527,124,0.31451612903225806,-0.09999999999999998,-6.676296318901904,7.5,13.701054050167297,57,0.5,63,0.3333333333333333,0.8333333333333333,-2.1,-0.03333333333333333,-4.3999999999999995,0.5873015873015873,21,0.2857142857142857,-0.09999999999999998,-3.7999999999999994,5.9,-2.8095238095238098,63,0.0,202504
,,,,,SPXW,,,,,,,,,,,SPXW_fallback,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_forcedmax3_d50_physctx_2023_2026_spxw_v1\fold_configs.csv,202505,thr-999.000_maxday3,"202411,202412,202501,202502,202503,202504",36838,2304,399,4.192724354818308,False,366,0.3797814207650273,1.0179691550409828,1.2236994582909142,0.00334344114287135,-6.799999999999993,0.17486338797814208,122,0.2786885245901639,-0.09999999999999998,-6.1999999999999975,7.5,6.1289558879718,57,0.6666666666666666,63,0.3333333333333333,0.8333333333333333,-2.0999999999999996,-0.033333333333333326,-4.999999999999999,0.14285714285714285,21,0.3333333333333333,-0.09999999999999998,-4.5,4.300000000000001,-2.0476190476190483,63,0.0,202505
,,,,,SPXW,,,,,,,,,,,SPXW_fallback,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_forcedmax3_d50_physctx_2023_2026_spxw_v1\fold_configs.csv,202506,thr-999.000_maxday3,"202412,202501,202502,202503,202504,202505",37959,2330,380,7.0813904555791805,False,369,0.43360433604336046,1.2657953135164273,16.66536615747996,0.04516359392270992,-3.499999999999995,0.2845528455284553,123,0.34959349593495936,-0.09999999999999998,-3.0999999999999983,7.5,0.45003511648820005,57,1.0,60,0.5,1.6666666666666663,6.000000000000001,0.10000000000000002,-2.7,0.16666666666666666,20,0.6,0.7,-2.700000000000001,5.9,0.9833333333333333,60,1.0,202506
,,,,,SPXW,,,,,,,,,,,SPXW_fallback,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_forcedmax3_d50_physctx_2023_2026_spxw_v1\fold_configs.csv,202507,thr-999.000_maxday3,"202501,202502,202503,202504,202505,202506",39137,2318,411,6.916300550914801,False,366,0.4344262295081967,1.2728126682639143,16.94166669918904,0.04628870682838535,-3.658333300810952,0.644808743169399,122,0.4344262295081967,-0.09999999999999998,-3.658333300810956,7.5,0.4426955230065415,57,0.8333333333333334,66,0.45454545454545453,1.3888888888888886,4.2,0.06363636363636364,-3.1,0.30303030303030304,22,0.36363636363636365,-0.09999999999999998,-2.5,5.1000000000000005,1.2142857142857144,66,1.0,202507
,,,,,SPXW,,,,,,,,,,,SPXW_fallback,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_forcedmax3_d50_physctx_2023_2026_spxw_v1\fold_configs.csv,202508,thr-999.000_maxday3,"202502,202503,202504,202505,202506,202507",40277,2349,399,4.834281766646212,False,372,0.4032258064516129,1.1261261261261266,8.399999999999999,0.022580645161290318,-8.000000000000002,0.3602150537634409,124,0.3548387096774194,-0.09999999999999998,-7.199999999999999,7.5,0.892857142857143,57,0.6666666666666666,63,0.3333333333333333,0.8333333333333333,-2.0999999999999996,-0.033333333333333326,-4.4,0.047619047619047616,21,0.38095238095238093,-0.09999999999999998,-4.199999999999999,3.5,-1.666666666666667,63,0.0,202508
,,,,,SPXW,,,,,,,,,,,SPXW_fallback,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_forcedmax3_d50_physctx_2023_2026_spxw_v1\fold_configs.csv,202509,thr-999.000_maxday3,"202503,202504,202505,202506,202507,202508",41360,2387,399,7.417899054740854,False,378,0.4497354497354497,1.358707264447824,22.383333301544187,0.05921516746440261,-4.499999999999999,0.5132275132275133,126,0.4444444444444444,-0.09999999999999998,-3.7999999999999985,7.5,0.33507073763149425,60,0.8333333333333334,63,0.4126984126984127,1.1367036724296324,1.5174107639689232,0.024085885142363858,-3.299999999999999,0.42857142857142855,21,0.38095238095238093,-0.09999999999999998,-2.8,5.1000000000000005,3.3609884159912613,63,1.0,202509
,,,,,SPXW,,,,,,,,,,,SPXW_fallback,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_forcedmax3_d50_physctx_2023_2026_spxw_v1\fold_configs.csv,202510,thr-999.000_maxday3,"202504,202505,202506,202507,202508,202509",42557,2387,437,5.35712555460032,False,378,0.3994708994708995,1.1030456793534353,7.017410763968924,0.01856457874065853,-5.399999999999996,0.2777777777777778,126,0.38095238095238093,-0.09999999999999998,-4.899999999999999,7.5,1.0687702704406223,60,0.8333333333333334,69,0.463768115942029,1.4456645606783511,4.882562163998938,0.07076177049273823,-2.0999999999999988,0.17391304347826086,23,0.4782608695652174,-0.09999999999999998,-1.1999999999999997,6.7,1.3722303526213655,69,1.0,202510
