ticker,date,month,time,minute,expiry_mode,action,score,pred_call_return,pred_put_return,call_return,put_return,realized_return,deploy_config,test_month,entry_minute,source_stream,source_file,_source_order,_priority,backfill_required_count,backfill_count_before,backfill_month_target,backfill_partial_month,backfill_mode,candidate_id,selector_source,selector_source_path,stream_selector_mode,stream_selector_source,stream_selector_select_months
SPXW,20250108,202501,10:00,600,zero_dte,PUT,0.6337596592709068,0.2510278211496254,0.6337596592709068,-0.3,0.5,0.5,thr0.437_maxday1,202501,600.0,SPXW,research_papers\JEPA\results\_diagnostics\outer_stream_selector_dense15_param_scan_2025_202604\s12_m18_vw0p5\spxw\stream_selector_trades.csv,576.0,0.0,5.0,5.0,18.0,False,primary,664.0,event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_cau_combined,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_causal_2023_2026_v1\combined_trades.csv,SELECTED,event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_cau_combined,"202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412"
SPY,20250108,202501,10:00,600,zero_dte,PUT,0.6673188930471684,0.2551299215329453,0.6673188930471684,-0.3,0.5,0.5,thr0.430_maxday1,202501,600.0,SPY,research_papers\JEPA\results\_diagnostics\outer_stream_selector_dense15_param_scan_2025_202604\s12_m18_vw0p5\spy\stream_selector_trades.csv,502.0,0.0,5.0,5.0,18.0,False,primary,580.0,event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_cau_combined,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_causal_2023_2026_v1\combined_trades.csv,SELECTED,event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_cau_combined,"202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412"
QQQ,20250108,202501,10:30,630,zero_dte,PUT,0.48125587498093,0.2030929932342922,0.48125587498093,0.5,-0.3,-0.3,thr0.393_maxday2,202501,630.0,QQQ,research_papers\JEPA\results\_diagnostics\outer_stream_selector_dense15_param_scan_2025_202604\s12_m18_vw0p5\qqq\stream_selector_trades.csv,961.0,0.0,5.0,9.0,18.0,False,primary,,event_option_gate_dense15_zero_dte_win_valthr_d25_monthly_backfill18_d_monthly_volume_backfill,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_d25_monthly_backfill18_d50max3_2023_2026_qqq_v1\monthly_volume_backfill_trades.csv,SELECTED,event_option_gate_dense15_zero_dte_win_valthr_d25_monthly_backfill18_d_monthly_volume_backfill,"202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412"
QQQ,20250110,202501,10:00,600,zero_dte,PUT,0.7090606358428951,0.1297873337333313,0.7090606358428951,-0.3,0.5,0.5,thr0.393_maxday2,202501,600.0,QQQ,research_papers\JEPA\results\_diagnostics\outer_stream_selector_dense15_param_scan_2025_202604\s12_m18_vw0p5\qqq\stream_selector_trades.csv,962.0,0.0,7.0,10.0,18.0,False,primary,,event_option_gate_dense15_zero_dte_win_valthr_d25_monthly_backfill18_d_monthly_volume_backfill,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_d25_monthly_backfill18_d50max3_2023_2026_qqq_v1\monthly_volume_backfill_trades.csv,SELECTED,event_option_gate_dense15_zero_dte_win_valthr_d25_monthly_backfill18_d_monthly_volume_backfill,"202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412"
SPXW,20250110,202501,10:00,600,zero_dte,PUT,0.7550652880050747,0.1303734424835214,0.7550652880050747,-0.3,0.5,0.5,thr0.437_maxday1,202501,600.0,SPXW,research_papers\JEPA\results\_diagnostics\outer_stream_selector_dense15_param_scan_2025_202604\s12_m18_vw0p5\spxw\stream_selector_trades.csv,577.0,0.0,7.0,6.0,18.0,False,primary,665.0,event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_cau_combined,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_causal_2023_2026_v1\combined_trades.csv,SELECTED,event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_cau_combined,"202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412"
SPY,20250110,202501,10:00,600,zero_dte,PUT,0.78674070565731,0.1239385100458203,0.78674070565731,-0.3,0.5,0.5,thr0.430_maxday1,202501,600.0,SPY,research_papers\JEPA\results\_diagnostics\outer_stream_selector_dense15_param_scan_2025_202604\s12_m18_vw0p5\spy\stream_selector_trades.csv,503.0,0.0,7.0,6.0,18.0,False,primary,581.0,event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_cau_combined,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_causal_2023_2026_v1\combined_trades.csv,SELECTED,event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_cau_combined,"202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412"
QQQ,20250110,202501,10:30,630,zero_dte,PUT,0.5005407693581022,0.2929239976803781,0.5005407693581022,0.5,-0.3,-0.3,thr0.393_maxday2,202501,630.0,QQQ,research_papers\JEPA\results\_diagnostics\outer_stream_selector_dense15_param_scan_2025_202604\s12_m18_vw0p5\qqq\stream_selector_trades.csv,963.0,0.0,7.0,11.0,18.0,False,primary,,event_option_gate_dense15_zero_dte_win_valthr_d25_monthly_backfill18_d_monthly_volume_backfill,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_d25_monthly_backfill18_d50max3_2023_2026_qqq_v1\monthly_volume_backfill_trades.csv,SELECTED,event_option_gate_dense15_zero_dte_win_valthr_d25_monthly_backfill18_d_monthly_volume_backfill,"202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412"
QQQ,20250113,202501,10:00,600,zero_dte,PUT,0.4374947230742201,0.2717122479432227,0.4374947230742201,0.5,-0.3,-0.3,thr0.393_maxday2,202501,600.0,QQQ,research_papers\JEPA\results\_diagnostics\outer_stream_selector_dense15_param_scan_2025_202604\s12_m18_vw0p5\qqq\stream_selector_trades.csv,964.0,0.0,8.0,12.0,18.0,False,primary,,event_option_gate_dense15_zero_dte_win_valthr_d25_monthly_backfill18_d_monthly_volume_backfill,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_d25_monthly_backfill18_d50max3_2023_2026_qqq_v1\monthly_volume_backfill_trades.csv,SELECTED,event_option_gate_dense15_zero_dte_win_valthr_d25_monthly_backfill18_d_monthly_volume_backfill,"202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412"
SPXW,20250113,202501,10:00,600,zero_dte,PUT,0.461236909652047,0.3378550062182447,0.461236909652047,0.5,-0.3,-0.3,thr0.437_maxday1,202501,600.0,SPXW,research_papers\JEPA\results\_diagnostics\outer_stream_selector_dense15_param_scan_2025_202604\s12_m18_vw0p5\spxw\stream_selector_trades.csv,578.0,0.0,8.0,7.0,18.0,False,primary,666.0,event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_cau_combined,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_causal_2023_2026_v1\combined_trades.csv,SELECTED,event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_cau_combined,"202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412"
SPY,20250113,202501,10:00,600,zero_dte,PUT,0.4500192084174858,0.3717294388314764,0.4500192084174858,0.5,-0.3,-0.3,thr0.430_maxday1,202501,600.0,SPY,research_papers\JEPA\results\_diagnostics\outer_stream_selector_dense15_param_scan_2025_202604\s12_m18_vw0p5\spy\stream_selector_trades.csv,504.0,0.0,8.0,7.0,18.0,False,primary,582.0,event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_cau_combined,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_causal_2023_2026_v1\combined_trades.csv,SELECTED,event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_cau_combined,"202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412"
QQQ,20250113,202501,10:30,630,zero_dte,PUT,0.5246167912232614,0.1727438748591346,0.5246167912232614,0.5,-0.3,-0.3,thr0.393_maxday2,202501,630.0,QQQ,research_papers\JEPA\results\_diagnostics\outer_stream_selector_dense15_param_scan_2025_202604\s12_m18_vw0p5\qqq\stream_selector_trades.csv,965.0,0.0,8.0,13.0,18.0,False,primary,,event_option_gate_dense15_zero_dte_win_valthr_d25_monthly_backfill18_d_monthly_volume_backfill,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_d25_monthly_backfill18_d50max3_2023_2026_qqq_v1\monthly_volume_backfill_trades.csv,SELECTED,event_option_gate_dense15_zero_dte_win_valthr_d25_monthly_backfill18_d_monthly_volume_backfill,"202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412"
QQQ,20250114,202501,10:15,615,zero_dte,PUT,0.5777790958375483,0.2148367419572291,0.5777790958375483,-0.3,0.5,0.5,thr0.393_maxday2,202501,615.0,QQQ,research_papers\JEPA\results\_diagnostics\outer_stream_selector_dense15_param_scan_2025_202604\s12_m18_vw0p5\qqq\stream_selector_trades.csv,966.0,0.0,8.0,14.0,18.0,False,primary,,event_option_gate_dense15_zero_dte_win_valthr_d25_monthly_backfill18_d_monthly_volume_backfill,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_d25_monthly_backfill18_d50max3_2023_2026_qqq_v1\monthly_volume_backfill_trades.csv,SELECTED,event_option_gate_dense15_zero_dte_win_valthr_d25_monthly_backfill18_d_monthly_volume_backfill,"202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412"
SPXW,20250114,202501,10:15,615,zero_dte,PUT,0.5667612051293378,0.2747300228180904,0.5667612051293378,-0.3,0.5,0.5,thr0.437_maxday1,202501,615.0,SPXW,research_papers\JEPA\results\_diagnostics\outer_stream_selector_dense15_param_scan_2025_202604\s12_m18_vw0p5\spxw\stream_selector_trades.csv,579.0,0.0,8.0,8.0,18.0,False,primary,667.0,event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_cau_combined,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_causal_2023_2026_v1\combined_trades.csv,SELECTED,event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_cau_combined,"202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412"
SPY,20250114,202501,10:15,615,zero_dte,PUT,0.6309462643991295,0.2673790242002347,0.6309462643991295,-0.3,0.5,0.5,thr0.430_maxday1,202501,615.0,SPY,research_papers\JEPA\results\_diagnostics\outer_stream_selector_dense15_param_scan_2025_202604\s12_m18_vw0p5\spy\stream_selector_trades.csv,505.0,0.0,8.0,8.0,18.0,False,primary,583.0,event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_cau_combined,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_causal_2023_2026_v1\combined_trades.csv,SELECTED,event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_cau_combined,"202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412"
QQQ,20250114,202501,10:45,645,zero_dte,PUT,0.5808968271130204,0.2078273818642214,0.5808968271130204,-0.3,0.5,0.5,thr0.393_maxday2,202501,645.0,QQQ,research_papers\JEPA\results\_diagnostics\outer_stream_selector_dense15_param_scan_2025_202604\s12_m18_vw0p5\qqq\stream_selector_trades.csv,967.0,0.0,8.0,15.0,18.0,False,primary,,event_option_gate_dense15_zero_dte_win_valthr_d25_monthly_backfill18_d_monthly_volume_backfill,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_d25_monthly_backfill18_d50max3_2023_2026_qqq_v1\monthly_volume_backfill_trades.csv,SELECTED,event_option_gate_dense15_zero_dte_win_valthr_d25_monthly_backfill18_d_monthly_volume_backfill,"202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412"
