status,ticker,test_month,train_months,inner_months,feature_hash,weight_cap_q95_train,weight_mean,variant_side_feature_count,scientific_mask_rows,scientific_mask_sha256,sci_cell_degenerate,sci_cell_degenerate_reason,sci_c0_accuracy,sci_c0_balanced_accuracy,sci_c0_roc_auc,sci_c0_spearman,sci_p1_accuracy,sci_p1_balanced_accuracy,sci_p1_roc_auc,sci_p1_spearman,sci_ba_delta,variant_valid_inner,variant_trade_threshold,variant_side_margin,variant_selection_details_reason,variant_test_metrics_trades,variant_test_metrics_win_rate,variant_test_metrics_profit_factor,variant_test_metrics_pnl_return,variant_test_metrics_avg_return,variant_test_metrics_max_drawdown,variant_test_metrics_call_rate,variant_test_metrics_days_with_trades,variant_test_metrics_daily_win_rate,variant_test_metrics_median_daily_return,variant_test_metrics_daily_max_drawdown,variant_test_metrics_top5_day_return,variant_test_metrics_top5_share_of_pnl,variant_test_metrics_min_month_trades,variant_test_metrics_positive_month_rate,variant_diagnostics_pnl,variant_diagnostics_min_hold_minutes,variant_diagnostics_gross_profit,variant_diagnostics_gross_loss,variant_diagnostics_outer_trade_records,control_valid_inner,control_trade_threshold,control_side_margin,control_selection_details_reason,control_test_metrics_trades,control_test_metrics_win_rate,control_test_metrics_profit_factor,control_test_metrics_pnl_return,control_test_metrics_avg_return,control_test_metrics_max_drawdown,control_test_metrics_call_rate,control_test_metrics_days_with_trades,control_test_metrics_daily_win_rate,control_test_metrics_median_daily_return,control_test_metrics_daily_max_drawdown,control_test_metrics_top5_day_return,control_test_metrics_top5_share_of_pnl,control_test_metrics_min_month_trades,control_test_metrics_positive_month_rate,control_diagnostics_pnl,control_diagnostics_min_hold_minutes,control_diagnostics_gross_profit,control_diagnostics_gross_loss,control_diagnostics_outer_trade_records,variant_selection_details_trade_threshold,variant_selection_details_side_margin,variant_selection_details_rank_key,variant_selection_details_total_trades,variant_selection_details_total_pnl,variant_selection_details_gate_details_months_202304_trades,variant_selection_details_gate_details_months_202304_pf,variant_selection_details_gate_details_months_202304_wr,variant_selection_details_gate_details_months_202304_pnl,variant_selection_details_gate_details_months_202304_min_hold_minutes,variant_selection_details_gate_details_months_202304_pass,variant_selection_details_gate_details_months_202305_trades,variant_selection_details_gate_details_months_202305_pf,variant_selection_details_gate_details_months_202305_wr,variant_selection_details_gate_details_months_202305_pnl,variant_selection_details_gate_details_months_202305_min_hold_minutes,variant_selection_details_gate_details_months_202305_pass,variant_selection_details_gate_details_months_202306_trades,variant_selection_details_gate_details_months_202306_pf,variant_selection_details_gate_details_months_202306_wr,variant_selection_details_gate_details_months_202306_pnl,variant_selection_details_gate_details_months_202306_min_hold_minutes,variant_selection_details_gate_details_months_202306_pass,control_selection_details_trade_threshold,control_selection_details_side_margin,control_selection_details_rank_key,control_selection_details_total_trades,control_selection_details_total_pnl,control_selection_details_gate_details_months_202407_trades,control_selection_details_gate_details_months_202407_pf,control_selection_details_gate_details_months_202407_wr,control_selection_details_gate_details_months_202407_pnl,control_selection_details_gate_details_months_202407_min_hold_minutes,control_selection_details_gate_details_months_202407_pass,control_selection_details_gate_details_months_202408_trades,control_selection_details_gate_details_months_202408_pf,control_selection_details_gate_details_months_202408_wr,control_selection_details_gate_details_months_202408_pnl,control_selection_details_gate_details_months_202408_min_hold_minutes,control_selection_details_gate_details_months_202408_pass,control_selection_details_gate_details_months_202409_trades,control_selection_details_gate_details_months_202409_pf,control_selection_details_gate_details_months_202409_wr,control_selection_details_gate_details_months_202409_pnl,control_selection_details_gate_details_months_202409_min_hold_minutes,control_selection_details_gate_details_months_202409_pass,variant_selection_details_gate_details_months_202411_trades,variant_selection_details_gate_details_months_202411_pf,variant_selection_details_gate_details_months_202411_wr,variant_selection_details_gate_details_months_202411_pnl,variant_selection_details_gate_details_months_202411_min_hold_minutes,variant_selection_details_gate_details_months_202411_pass,variant_selection_details_gate_details_months_202412_trades,variant_selection_details_gate_details_months_202412_pf,variant_selection_details_gate_details_months_202412_wr,variant_selection_details_gate_details_months_202412_pnl,variant_selection_details_gate_details_months_202412_min_hold_minutes,variant_selection_details_gate_details_months_202412_pass,variant_selection_details_gate_details_months_202501_trades,variant_selection_details_gate_details_months_202501_pf,variant_selection_details_gate_details_months_202501_wr,variant_selection_details_gate_details_months_202501_pnl,variant_selection_details_gate_details_months_202501_min_hold_minutes,variant_selection_details_gate_details_months_202501_pass
completed,SPXW,202502,"202311,202312,202401,202402,202403,202404,202405,202406,202407,202408,202409,202410","202411,202412,202501",fa2057653ed0327b7f84a165c25f6e6d31e31b3b05c5591593e9c0bd3056d50e,2.866299633644693,1.0,154,457,c3f9b098af85490031dc9ff498138d01f7d760207277df5527b6a7e40ed167b8,False,,0.5886214442013129,0.5886194744503179,0.6211790393013101,0.11069263678742837,0.5886214442013129,0.5886960851911438,0.6193978395771087,0.24298843515113128,7.66107408258776e-05,False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
completed,SPXW,202503,"202312,202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411","202412,202501,202502",fa2057653ed0327b7f84a165c25f6e6d31e31b3b05c5591593e9c0bd3056d50e,2.840803617842899,1.0,154,544,fcb220216cce604619f10667d4b8902e0b6fc9af1e0964c0de6cc89a31187e2b,False,,0.5073529411764706,0.502883506343714,0.5105366714159713,0.03280360712663218,0.4632352941176471,0.4685121107266436,0.4350634371395617,-0.08803362935484696,-0.03437139561707042,False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
completed,SPXW,202504,"202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412","202501,202502,202503",fa2057653ed0327b7f84a165c25f6e6d31e31b3b05c5591593e9c0bd3056d50e,2.7838446426495316,1.0000000000000002,154,476,081c18d8e67c846292cc3182f1e6f4be0f14bd0a7a48c318477594ca3077f853,False,,0.5819327731092437,0.570141592920354,0.5656106194690266,0.1384837231814275,0.5357142857142857,0.5257168141592921,0.510424778761062,-0.016366888364084464,-0.04442477876106199,False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
completed,SPXW,202505,"202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412,202501","202502,202503,202504",fa2057653ed0327b7f84a165c25f6e6d31e31b3b05c5591593e9c0bd3056d50e,2.817559416479388,0.9999999999999999,154,564,ed8e5576fb1db7609513d2ee80b0f73779101e6436839fec733d82250a52cce4,False,,0.45390070921985815,0.4762305537656326,0.4706942124850414,-0.04301077210714005,0.4858156028368794,0.4832265954788738,0.4996515129597727,0.006794270733002013,0.006996041713241197,False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
completed,SPXW,202506,"202403,202404,202405,202406,202407,202408,202409,202410,202411,202412,202501,202502","202503,202504,202505",fa2057653ed0327b7f84a165c25f6e6d31e31b3b05c5591593e9c0bd3056d50e,2.8013478480301344,0.9999999999999998,154,574,ed21b269a01f94920e1267f545aa3246a15fc98aeaaf5cb469b3333fed3902d1,False,,0.48606271777003485,0.49256524063506274,0.4615269851926448,-0.04845713831758886,0.46689895470383275,0.49618937500777044,0.5242624295997911,0.038339362405941255,0.003624134372707699,False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
completed,SPXW,202507,"202404,202405,202406,202407,202408,202409,202410,202411,202412,202501,202502,202503","202504,202505,202506",fa2057653ed0327b7f84a165c25f6e6d31e31b3b05c5591593e9c0bd3056d50e,2.781960974810798,0.9999999999999999,154,605,c4974092e250b23ce35c6c0245579f875f060c26b2b941e81822897c802fc2bc,False,,0.5685950413223141,0.5860507246376812,0.5863603008622271,0.21410663298093652,0.5570247933884298,0.5262222527976518,0.5430769583562649,0.10952109952530424,-0.059828471840029374,False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
completed,SPXW,202508,"202405,202406,202407,202408,202409,202410,202411,202412,202501,202502,202503,202504","202505,202506,202507",fa2057653ed0327b7f84a165c25f6e6d31e31b3b05c5591593e9c0bd3056d50e,2.6975953464596434,1.0,154,580,96150104516887831664d369c4875d4b11af7a06136e8fd68ccef7b8f7a7e8d7,False,,0.49137931034482757,0.4849054783950617,0.457007137345679,-0.008650934311576486,0.49137931034482757,0.47834683641975306,0.470727237654321,-0.016192440943395173,-0.006558641975308643,False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
completed,SPXW,202509,"202406,202407,202408,202409,202410,202411,202412,202501,202502,202503,202504,202505","202506,202507,202508",fa2057653ed0327b7f84a165c25f6e6d31e31b3b05c5591593e9c0bd3056d50e,2.662171121645224,1.0,154,625,e58b39f1f1940fa198a358ab8ceacce556dfe2d37cc878863e2e9ceb80d3b8f4,False,,0.5008,0.49770924297398683,0.5260541582108521,0.04257535177839835,0.4256,0.41723038763503684,0.4614927331242441,-0.03756050765153017,-0.08047885533895,False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
completed,SPXW,202510,"202407,202408,202409,202410,202411,202412,202501,202502,202503,202504,202505,202506","202507,202508,202509",fa2057653ed0327b7f84a165c25f6e6d31e31b3b05c5591593e9c0bd3056d50e,2.6698058004010776,1.0,154,622,48e2f4bac13bed1174394147f57ca98c35262d2d23e9f8efa69bc9f98acf6c6c,False,,0.5,0.48878367003367007,0.4674558080808081,-0.017272453402151205,0.47106109324758844,0.4645096801346801,0.474905303030303,-0.06588647193650836,-0.02427398989898999,False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
completed,SPXW,202511,"202408,202409,202410,202411,202412,202501,202502,202503,202504,202505,202506,202507","202508,202509,202510",fa2057653ed0327b7f84a165c25f6e6d31e31b3b05c5591593e9c0bd3056d50e,2.743110301216598,1.0,154,466,48b78e31c2bcf1c0e58a868d1dd505409991a8e73ce794715728a26b434378a4,False,,0.5686695278969958,0.5411947038114189,0.5505510485228837,0.054377863243783756,0.5944206008583691,0.5980789836216134,0.5960508189193325,0.1634453466368586,0.056884279810194505,False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
completed,SPXW,202512,"202409,202410,202411,202412,202501,202502,202503,202504,202505,202506,202507,202508","202509,202510,202511",fa2057653ed0327b7f84a165c25f6e6d31e31b3b05c5591593e9c0bd3056d50e,2.723039324563552,1.0,154,554,bec7a79ad5e490c6f5e457e46db7bf9ffaa074f8191fc98c9cf9f9e95ff6a300,False,,0.4620938628158845,0.44710032955462264,0.4673385387465985,-0.1030217551713839,0.4927797833935018,0.46822054178232986,0.4630994543888197,-0.042192382192122645,0.021120212227707214,False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
completed,QQQ,202304,"202201,202202,202203,202204,202205,202206,202207,202208,202209,202210,202211,202212","202301,202302,202303",fa2057653ed0327b7f84a165c25f6e6d31e31b3b05c5591593e9c0bd3056d50e,2.352870554664638,0.9999999999999998,154,582,194feb75be594eae34eaff84193404948c408a95aca6c8d4892b24921a667958,False,,0.45532646048109965,0.45826023391812865,0.45889376218323585,-0.08821703044584352,0.4725085910652921,0.4679093567251462,0.45204678362573103,0.0003827596541923594,0.009649122807017574,False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
completed,QQQ,202305,"202202,202203,202204,202205,202206,202207,202208,202209,202210,202211,202212,202301","202302,202303,202304",fa2057653ed0327b7f84a165c25f6e6d31e31b3b05c5591593e9c0bd3056d50e,2.341045354053727,0.9999999999999999,154,656,dc1e0e6471292493b8c058148ea581ded3e543ae0286f8fca7698d38bb4319bc,False,,0.4192073170731707,0.40886532822016697,0.36882472366343333,-0.2487828362170151,0.510670731707317,0.508317068625624,0.5093812218636903,0.031141815781584224,0.09945174040545701,False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
completed,QQQ,202306,"202203,202204,202205,202206,202207,202208,202209,202210,202211,202212,202301,202302","202303,202304,202305",fa2057653ed0327b7f84a165c25f6e6d31e31b3b05c5591593e9c0bd3056d50e,2.337409599073528,1.0,154,547,e16e8e8157e62265de682df8d98f9dc5e9086ac413fc24a53a8729bdae2a9072,False,,0.4936014625228519,0.4924187725631769,0.5190934616927396,-0.03331486776183655,0.5521023765996343,0.5506952801176628,0.5405000668538574,0.010645620094383919,0.05827650755448588,False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
completed,QQQ,202307,"202204,202205,202206,202207,202208,202209,202210,202211,202212,202301,202302,202303","202304,202305,202306",fa2057653ed0327b7f84a165c25f6e6d31e31b3b05c5591593e9c0bd3056d50e,2.3587883790354067,1.0,154,450,b38fa269bb49a902fec17f8bb433092a6ebba674fa4bff84e41c7ac112b494f4,False,,0.5422222222222223,0.4814186002641011,0.5663501645391855,0.057879338713355634,0.52,0.47368421052631576,0.5296275335890503,0.0009507208694984086,-0.007734389737785341,True,0.7,0.1,,38,0.34210526315789475,0.4085683688375349,-8.690937429443824,-0.2287088797222059,-8.857967020263546,0.5526315789473685,20,0.3,-0.6287434210379983,-8.690937429443824,3.2885719242099363,-0.37839093318847977,38,0.0,-8.690937429443824,30.0,6.003808288436865,14.694745717880691,"[{'date': '20230703', 'minute': 650, 'ticker': 'QQQ', 'realized_return': -0.6571428589674891}, {'date': '20230703', 'minute': 770, 'ticker': 'QQQ', 'realized_return': -0.2142857218883475}, {'date': '20230705', 'minute': 635, 'ticker': 'QQQ', 'realized_return': -0.6486486660641765}, {'date': '20230706', 'minute': 660, 'ticker': 'QQQ', 'realized_return': -0.6250000133046081}, {'date': '20230706', 'minute': 730, 'ticker': 'QQQ', 'realized_return': 0.38297867618464077}, {'date': '20230707', 'minute': 635, 'ticker': 'QQQ', 'realized_return': -0.7749999944120647}, {'date': '20230707', 'minute': 665, 'ticker': 'QQQ', 'realized_return': -0.609756102879653}, {'date': '20230710', 'minute': 725, 'ticker': 'QQQ', 'realized_return': -0.5142857009050795}, {'date': '20230710', 'minute': 870, 'ticker': 'QQQ', 'realized_return': -0.29032258994869575}, {'date': '20230711', 'minute': 665, 'ticker': 'QQQ', 'realized_return': -0.6304347854255503}, {'date': '20230711', 'minute': 720, 'ticker': 'QQQ', 'realized_return': -0.6200000047683716}, {'date': '20230712', 'minute': 635, 'ticker': 'QQQ', 'realized_return': -0.6216216248870331}, {'date': '20230712', 'minute': 700, 'ticker': 'QQQ', 'realized_return': 0.30769233120498884}, {'date': '20230713', 'minute': 635, 'ticker': 'QQQ', 'realized_return': 0.3137255474862033}, {'date': '20230713', 'minute': 680, 'ticker': 'QQQ', 'realized_return': 0.5892856819745231}, {'date': '20230714', 'minute': 635, 'ticker': 'QQQ', 'realized_return': -0.6212121362637986}, {'date': '20230714', 'minute': 785, 'ticker': 'QQQ', 'realized_return': -0.6285714358699566}, {'date': '20230717', 'minute': 635, 'ticker': 'QQQ', 'realized_return': 0.27142857264499276}, {'date': '20230717', 'minute': 725, 'ticker': 'QQQ', 'realized_return': 0.17073169136104083}, {'date': '20230718', 'minute': 680, 'ticker': 'QQQ', 'realized_return': -0.8035714304720869}, {'date': '20230718', 'minute': 720, 'ticker': 'QQQ', 'realized_return': -0.6140350849674678}, {'date': '20230719', 'minute': 635, 'ticker': 'QQQ', 'realized_return': 0.016949238156632296}, {'date': '20230719', 'minute': 675, 'ticker': 'QQQ', 'realized_return': -0.6428571390558262}, {'date': '20230720', 'minute': 650, 'ticker': 'QQQ', 'realized_return': -0.6176470768699183}, {'date': '20230720', 'minute': 710, 'ticker': 'QQQ', 'realized_return': 1.1403509542442323}, {'date': '20230721', 'minute': 635, 'ticker': 'QQQ', 'realized_return': -0.6285714358699566}, {'date': '20230721', 'minute': 750, 'ticker': 'QQQ', 'realized_return': -0.6285714358699566}, {'date': '20230724', 'minute': 680, 'ticker': 'QQQ', 'realized_return': -0.6595744748307656}, {'date': '20230724', 'minute': 850, 'ticker': 'QQQ', 'realized_return': 0.862069093089612}, {'date': '20230725', 'minute': 655, 'ticker': 'QQQ', 'realized_return': 0.4933333396911621}, {'date': '20230725', 'minute': 715, 'ticker': 'QQQ', 'realized_return': 0.3529411867828105}, {'date': '20230726', 'minute': 655, 'ticker': 'QQQ', 'realized_return': -0.13084115741741886}, {'date': '20230726', 'minute': 835, 'ticker': 'QQQ', 'realized_return': 0.7052631843123083}, {'date': '20230727', 'minute': 635, 'ticker': 'QQQ', 'realized_return': -0.6612903357606523}, {'date': '20230727', 'minute': 710, 'ticker': 'QQQ', 'realized_return': -0.609756102879653}, {'date': '20230728', 'minute': 635, 'ticker': 'QQQ', 'realized_return': 0.3970587913037176}, {'date': '20230728', 'minute': 710, 'ticker': 'QQQ', 'realized_return': -0.6101694671253598}, {'date': '20230731', 'minute': 695, 'ticker': 'QQQ', 'realized_return': -0.6315789411768027}]",False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],0.7,0.1,"(3.7820030911486233, 1.3367909555752693, 0.5, 38, 23.897463897413896, 119, 0.1, 0.7)",119.0,23.897463897413896,38.0,1.3368,0.5,3.782,30.0,True,43.0,1.8367,0.6512,8.0297,30.0,True,38.0,2.3984,0.5789,12.0858,30.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
completed,QQQ,202308,"202205,202206,202207,202208,202209,202210,202211,202212,202301,202302,202303,202304","202305,202306,202307",fa2057653ed0327b7f84a165c25f6e6d31e31b3b05c5591593e9c0bd3056d50e,2.3931087209050954,1.0,154,639,cfb8966e28a3884c00b199b44e245cac80dac2f0cd6251554a56892614052876,False,,0.5070422535211268,0.4883873527436977,0.5130826669922074,0.007275017828119203,0.49139280125195617,0.47151010193493254,0.4578831715802967,-0.06443708111738472,-0.016877250808765176,False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
completed,QQQ,202309,"202206,202207,202208,202209,202210,202211,202212,202301,202302,202303,202304,202305","202306,202307,202308",fa2057653ed0327b7f84a165c25f6e6d31e31b3b05c5591593e9c0bd3056d50e,2.414768937844857,1.0,154,583,e01e585ac771a5e950228b67466ff58d3654990939559411389f851076a8572a,False,,0.5094339622641509,0.5218185290396505,0.5451051538516627,0.0987291716129291,0.548885077186964,0.5649184789095509,0.5985056456040676,0.14467312673090213,0.0430999498699004,False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
completed,QQQ,202310,"202207,202208,202209,202210,202211,202212,202301,202302,202303,202304,202305,202306","202307,202308,202309",fa2057653ed0327b7f84a165c25f6e6d31e31b3b05c5591593e9c0bd3056d50e,2.401873590870558,1.0,154,655,a73e8e4d722a987a5eefbc8a00f2d205ace3a294f05edf297e5224bf2a346b5f,False,,0.4488549618320611,0.451537801168281,0.42982849037941134,-0.199795965079197,0.5068702290076336,0.5141229494429204,0.5186626355373906,0.009859652329277688,0.06258514827463935,False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
completed,QQQ,202311,"202208,202209,202210,202211,202212,202301,202302,202303,202304,202305,202306,202307","202308,202309,202310",fa2057653ed0327b7f84a165c25f6e6d31e31b3b05c5591593e9c0bd3056d50e,2.386956278971402,1.0,154,556,e0da3ce3dcecbfd05c5d28c46943bcc721d299438a9f8389b44d4fecbe48fa18,False,,0.4172661870503597,0.39596437108556015,0.3709653726479975,-0.1765122266121893,0.49280575539568344,0.4601845545717987,0.43712191017988067,-0.10391674782984475,0.06422018348623854,False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
completed,QQQ,202312,"202209,202210,202211,202212,202301,202302,202303,202304,202305,202306,202307,202308","202309,202310,202311",fa2057653ed0327b7f84a165c25f6e6d31e31b3b05c5591593e9c0bd3056d50e,2.3801180439897465,1.0,154,464,d0c7d24394d0d65b1237cfc62f801dae24b28b610ca2f50c4418ef44a3ecd026,False,,0.6077586206896551,0.5917815930199831,0.6414297776526878,0.24808370112515818,0.5991379310344828,0.5835068955811991,0.5550426869312318,0.1810418374991067,-0.008274697438784062,False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
completed,QQQ,202401,"202210,202211,202212,202301,202302,202303,202304,202305,202306,202307,202308,202309","202310,202311,202312",fa2057653ed0327b7f84a165c25f6e6d31e31b3b05c5591593e9c0bd3056d50e,2.4204155378109853,1.0,154,604,13bbccc2d1fabfc8e20021c5f7f0f3be11e51b6de6587d0a5dbacd6ea9cdd357,False,,0.5099337748344371,0.485096224226659,0.4975845410628019,0.03032291081754472,0.5993377483443708,0.549880071619202,0.6002950350776437,0.16897243276811558,0.06478384739254306,False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
completed,QQQ,202402,"202211,202212,202301,202302,202303,202304,202305,202306,202307,202308,202309,202310","202311,202312,202401",fa2057653ed0327b7f84a165c25f6e6d31e31b3b05c5591593e9c0bd3056d50e,2.4750701480969313,1.0000000000000002,154,583,22f97b65fb41a966e8fb3571da115e76e8705098f8caf6b14cf2c4b1cee42c43,False,,0.5317324185248714,0.5242896314090898,0.5068670985901822,0.03577068915778154,0.4648370497427101,0.43847516439785494,0.361954332581107,-0.19329897785162264,-0.08581446701123485,False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
