feature,median
phys_fib_up_min_abs_bps,23.325049912723955
phys_fib_up_mean_signed_bps,-42.50952965909147
phys_fib_dn_min_abs_bps,43.28961028059956
phys_fib_dn_mean_signed_bps,62.47256815757237
phys_fib_any_min_abs_bps,11.986836677058673
phys_ib_edge_min_abs_bps,12.304345514240243
phys_ib_balance,0.6166913250256063
phys_nearest_level_vs_ib_range,0.10371506258538055
phys_momentum_accel_ret_1m_bps_minus_ret_5m_bps,-0.07636107099306955
phys_abs_ret_1m_bps,0.08629133744109119
phys_momentum_accel_ret_5m_bps_minus_ret_15m_bps,-0.47750723564998765
phys_abs_ret_5m_bps,3.512574134122981
phys_momentum_accel_ret_15m_bps_minus_ret_30m_bps,-0.7526480364355992
phys_abs_ret_15m_bps,6.89586890684768
phys_abs_ret_30m_bps,10.832671501423974
ctx_spx_spot,5916.880126953125
ctx_spx_ret_1m_bps,0.0
ctx_spx_ret_1m_bps_minus_self,0.0
ctx_spx_ret_5m_bps,0.06740733159538159
ctx_spx_ret_5m_bps_minus_self,0.0
ctx_spx_ret_15m_bps,0.3487331242757463
ctx_spx_ret_15m_bps_minus_self,0.0
ctx_spx_ret_30m_bps,0.8810346257726032
ctx_spx_ret_30m_bps_minus_self,0.0
ctx_spx_ib_range_bps,57.737730696501885
ctx_spx_nearest_level_abs_bps,5.997310169866852
ctx_spx_phys_d35_iv_skew_put_minus_call,0.017399996519088745
ctx_spx_phys_total_volume_skew_call_minus_put,0.11031220288523046
ctx_spx_phys_total_oi_skew_call_minus_put,0.1844929070636691
ctx_spy_spot,590.219970703125
ctx_spy_ret_1m_bps,0.0
ctx_spy_ret_1m_bps_minus_self,0.0
ctx_spy_ret_5m_bps,0.0
ctx_spy_ret_5m_bps_minus_self,0.0010663462868265583
ctx_spy_ret_15m_bps,0.3377484861055713
ctx_spy_ret_15m_bps_minus_self,0.008777504313384199
ctx_spy_ret_30m_bps,1.046572725988959
ctx_spy_ret_30m_bps_minus_self,0.0755670240104589
ctx_spy_ib_range_bps,60.52743993387085
ctx_spy_nearest_level_abs_bps,5.929976363193081
ctx_spy_phys_d35_iv_skew_put_minus_call,0.018999993801116943
ctx_spy_phys_total_volume_skew_call_minus_put,0.07765083772484904
ctx_spy_phys_total_oi_skew_call_minus_put,0.17355901895522138
ctx_qqq_spot,518.8350219726562
ctx_qqq_ret_1m_bps,0.0
ctx_qqq_ret_1m_bps_minus_self,-0.004540221562598923
ctx_qqq_ret_5m_bps,0.3764131163574991
ctx_qqq_ret_5m_bps_minus_self,0.07702481185589694
ctx_qqq_ret_15m_bps,0.5975668393309874
ctx_qqq_ret_15m_bps_minus_self,0.1024682073025307
ctx_qqq_ret_30m_bps,1.1258721453188958
ctx_qqq_ret_30m_bps_minus_self,0.2108130958694554
ctx_qqq_ib_range_bps,79.66894193986838
ctx_qqq_nearest_level_abs_bps,7.164919592200218
ctx_qqq_phys_d35_iv_skew_put_minus_call,0.0218999981880188
ctx_qqq_phys_total_volume_skew_call_minus_put,0.05490941386802883
