ticker,trade_date,source_sha256,underlying_rows,required_window_minutes,expected_required_window_minutes,out_of_scope_invalid_rows
SPXW,20230524,a7c291858b965f29c4c255c52363eb25b29cd3461c8aae6c5ca64c8beae10059,391,390,390,0
SPXW,20230525,7ffc3431eae5ac9f1cce083e145f1c041e0e192ed77208388a1506ceb253da01,391,390,390,0
SPXW,20230526,d512c9127d09effeffbda30bc0d1fa9d66edf414da8d8c4696821f3a9430afb1,391,390,390,0
SPXW,20230530,c2fbf841b1c868f9151a89fdaef7f48a2f92026771495b1929da8e9cfc64a656,391,390,390,0
SPXW,20230531,fc2ef8b232c559d498612f95a83b236b86d5b1f3389d48404e1c8acac13e5ce2,391,390,390,0
SPXW,20230601,0310bd5c2455f7a79b5bb15c624d9f026abd831fe40fa26087a243755000a252,391,390,390,0
SPXW,20230602,4cf60f84515c38135ba42ede62077d7ab115bf1ff1e214281676f8083e85f542,391,390,390,0
SPXW,20230605,30404984a427c8155302ea7f8929309b5adcb00ea0242c5b3a3444709fbec697,391,390,390,0
SPXW,20230606,76af42c066e1a990a742262c4bb7ec77286d1981cf2a4507a6eee007f77a54e3,391,390,390,0
SPXW,20230607,8f6fd63ccf28c933cf12c27fcef489a4ee58b8eab0f609fbb71f1fe6a9d023fc,391,390,390,0
SPXW,20230608,119765f8c398c0bb44062dca68dce7f56beef509e2818d780b29169e233e3fe9,391,390,390,0
SPXW,20230609,8f24283f883d6a84691362beea655bc13a4d0110fc67106988809655d4553ac6,391,390,390,0
SPXW,20230612,dd5fb3537c7d1a15a769eb8440e2b4690f982dfe858fb4623ae71132bb9f7530,391,390,390,0
SPXW,20230613,3e858d174ae51ccbf56d48c3a77c03dd08aa4e69b97e56819f8e6b7425944263,391,390,390,0
SPXW,20230614,0d33375bd1af42a3c88de4f34d7661ae800a4837dd67d8658ad390717e7f6552,391,390,390,0
SPXW,20230615,67b5dace08c94d723082fa3097aee202b09905a0653a29740209c8a9b9f578bd,391,390,390,0
SPXW,20230616,5d5fa6981da62355321c7d64c3f7b78f1d83544ffdab4779c427ae149acd5f0e,391,390,390,0
SPXW,20230620,f2a7fad748734d9611c6380de6123b30eea2b6ab23e0f43fe0623b6dc1319b3e,391,390,390,0
SPXW,20230621,9ca50ebf58e0be3a5f685264d9b834f787aaf27e9c4f5cd2157e0dbd040eb0b2,391,390,390,0
SPXW,20230622,6a3c65de9006da126cba7dc6ce0dc0736d397193d353119e674e6811f0c27c75,391,390,390,0
SPXW,20230623,a2b91ca7581b9f2709988ff48f24f3b9518f476e2c32aed4933206833e22cd29,391,390,390,0
SPXW,20230626,18ff4911252e579ea3cf52b3addbd713657a82c7f52c85b66ede785e21e6f69c,391,390,390,0
SPXW,20230627,249911cba666743ad4e6ae8b31746e55d472709f26e8743ddd7ac227f2fc38f6,391,390,390,0
SPXW,20230628,931adba5c30bb56348255cb645592bd11f30741fd871d8041453a3f1a64431fb,391,390,390,0
SPXW,20230629,2c048de8e9370f8b41d250508f9e8fdf4102720eae307e7c0502ec6555990a05,391,390,390,0
SPXW,20230630,6da7174809f2b3d250e147b76e66f80f7e7dd4435d69bc46203593e16313f0c9,391,390,390,0
SPXW,20230705,738bb27a126a1fca98c91ddc23a261139e0c921af6ead44645ed649c545a0c07,391,390,390,0
SPXW,20230706,20050b5c8165bca1ef6947b7a18c9bf6f2e8fbc6260ba785a378f5391f3f6895,391,390,390,0
SPXW,20230707,995b50c8e6975e62cdeaf7d26aa509938e53f197d6b8c7807f5cf5471308e402,391,390,390,0
SPXW,20230710,329033c604032584c36fa2eb58c4f340a070731c7660119322ec65b81a0dad54,391,390,390,0
SPXW,20230711,031b8dcbac761cd2eb359aa8b1dd1169276c832f3f95a60e1ddf62a1c4f3cf19,391,390,390,0
SPXW,20230712,bfa1e229bd518c86f7a603253a6c2048b5fae9229fda81e37383885ca0c6777a,391,390,390,0
SPXW,20230713,d2d93890b63b8054d802fd0785143dd704fee3a16f3bb989dac33d092b05ea3a,391,390,390,0
SPXW,20230714,1af2cd9df718471d801828048e29f4a9f5fe7c233926e62f75f22490ff5c35e2,391,390,390,0
SPXW,20230717,87795bb846249abdff03fc54ef8625c895609d8e076452da8d9cb19fb43e2fb7,391,390,390,0
SPXW,20230718,eb259aa50ff0bf40bf1d7d19a6e9e49b7991e45db815f509f6c7e36aea1a550a,391,390,390,0
SPXW,20230719,51926fb299d5b3de98ac3c686aef91a4553727e1e714246448b108e9602d4d4f,391,390,390,0
SPXW,20230720,f3da753b05c20d6edd75b125e8e3434a2a946db2c4a00d91952ba04a52434684,391,390,390,0
SPXW,20230721,d11d536698748963843753657a9c970e579266a80edde14e666851551688258c,391,390,390,0
SPXW,20230724,4b167b43bc6dea7c592823728a8bd4da36be619b3fa7042672f13adc2dbb0cf8,391,390,390,0
SPXW,20230725,a8ee5117682a4f7f61072af5a64599962b956cd757681b1ac588e30c10530bc0,391,390,390,0
SPXW,20230726,21683729dd0b2916c947d94b11ed360f88e36a961a7f34f470ebf61c33acd55c,391,390,390,0
SPXW,20230727,036ed6635e13da4a0b4eb01216ee2ff6bfaf5458f37963600272064003d7ae99,391,390,390,0
SPXW,20230728,67172e41bc19ea0380f957bda3e4f608d9d83f4dbaae96afb77868cc25f23c1f,391,390,390,0
SPXW,20230731,5c0e576dbc38742db2f15488474e5f6165041f9756adc6f63a4c526db477cf4f,391,390,390,0
SPXW,20230801,1e8bab17f69b97bc56189a2cd4e914ebb55b60afe3358181c32fd2cfd40a82ee,391,390,390,0
SPXW,20230802,a8ae8d2054f64dec57b8ece3c1241bf047d5dced9b0e917e6f8b6c86387eaef6,391,390,390,0
SPXW,20230803,d12f2638f3d2e6a582d56e76f4b28243aa9fccdef1841cc91c338e9d5e26b769,391,390,390,0
SPXW,20230804,df9f48117950ff17d4daed483bed6e43bf2bfc966e730a919d422a4002d043f3,391,390,390,0
SPXW,20230807,135044da1f9f8d075db6a11561ed323ce2d09d98c2c9e282604e9a6cefa0c502,391,390,390,0
SPXW,20230808,c43227c5de4c05a3781acc40308e0674b46c4f5803bc35bd66f4489980093ce0,391,390,390,0
SPXW,20230809,5825d317d618937012b51709f545530f7e4845e53830a9a3f0670443ab49a925,391,390,390,0
SPXW,20230810,b5698f9378de2a41030202461c82adcf793e7df41fe5c317f03520156e935f19,391,390,390,0
SPXW,20230811,5d9c56255b603aba1b0d8f77d868f80b08e550e2903306002b62de2941e423c1,391,390,390,0
SPXW,20230814,25da176ee1583795f80f2f83912ddceb50938ae7e454d96226384dac97470af7,391,390,390,0
SPXW,20230815,ae9e1b39c53e746929e3d1570b04db7dd60b811eded8b05de8ee275a2c466e13,391,390,390,0
SPXW,20230816,ba918e6a62fb3a66f8ecdc75dc8f360b8a8c50c533de896f3daac7db40554d8b,391,390,390,0
SPXW,20230817,292d59a6f6b53f7eb84875a478e8791bbcc583ecad4962a4efe8689a16225647,391,390,390,0
SPXW,20230818,0464cb03c958611523a4af0c85a0005f3b392528f7f1366d7c06ddfc8da4ac67,391,390,390,0
SPXW,20230821,f90ecc4b0e9e285f201b1c32cfc3cbd7cdcc7096df26d40ef7489f47b9f5c557,391,390,390,0
SPXW,20230822,4a9a3508f6e108a1132fa902f19ec3f25a46d8dc28752170dc5c539c1ab25efd,391,390,390,0
SPXW,20230823,8222852a2c8061f06487e5f5fdf31346d524db957c71d6e071fa241b2bd52369,391,390,390,0
SPXW,20230824,1f7f8fd4e90752f835e17131e7fd921bfb228710af06180ed649329537d713f1,391,390,390,0
SPXW,20230825,d90d09bc8d25addc1c7761aab9d4b2e5feabb454c0fdceb09ea0b75fc98e5c8c,391,390,390,0
SPXW,20230828,3c433f6f39b91ec1981ae134a938aab12eb798e3628296c6d97e363dc884c421,391,390,390,0
SPXW,20230829,53d1531f0211b566879ffb5ed05f8736a2fb7dfd6e6bb2d80044e41e8e0b5d2d,391,390,390,0
SPXW,20230830,fed7301085b9a4f76fd9c4db026b2e735774e76398596a9f0e2498518805b6d6,391,390,390,0
SPXW,20230831,21cd45d933fa5136cb1136ed445dc723183f1d167f4ca5699a55f8c83201d507,391,390,390,0
SPXW,20230901,f9153cf856f078fd9374d475b88ab2dc4bee2811ea087647e8d77b3ddb4d25c4,391,390,390,0
SPXW,20230905,cca414894025e3a1c5c2754de6b1bfc85030239e50c1efe8144a32b2b35d7a2d,391,390,390,0
SPXW,20230906,0d905e5ffaabdd0bbb4a821025451149247d541d898cc8e89e37a8859c0b0981,391,390,390,0
SPXW,20230907,b350fdfacf4cd3ee48df97edaf8a8eb6f7d6489416e2e2a5cad4d5aa7092ea66,391,390,390,0
SPXW,20230908,007e843794c4bc738541ea5176ca7f0793ce347e5fb58e04a211f9978ab29183,391,390,390,0
SPXW,20230911,ea9993293cd72cd67be38931c5998c9d84b4c3db73f047ad118ba788e7bfbbcb,391,390,390,0
SPXW,20230912,65d69c2ae7bb04ede5689884321cd1ca08d55a423cdbecef9c43a427ada27eb1,391,390,390,0
SPXW,20230913,dc473280f9ca9a2daf740c9ab705b72e9307a7ba7a640447027115b8392d1d1e,391,390,390,0
SPXW,20230914,fd253e1f3799dfc0ffb6394b0af0e2d5fce95776967a3d690566eb508a40a2b3,391,390,390,0
SPXW,20230915,af85ca080899ab406384d103f682823740e139dca83970cfd059f482c50c236c,391,390,390,0
SPXW,20230918,f8e0eb222b79b9f0ae0cc0a0ae13dc9932b34f7b15b0489eb4e35d9da83070ac,391,390,390,0
SPXW,20230919,819ef467a0fd45a2acb5c143dd29f31c5bc5929916492e69c4d86eab81cb3ba3,391,390,390,0
SPXW,20230920,110e1c198bf2a20fd1c53a0334ba7d59674cbd49c01daf1d1980ab8780810cef,391,390,390,0
SPXW,20230921,f269911b53a6f8d391801707ca5de6634bc4cce388e1d1bffa0fe08d20078d2b,391,390,390,0
SPXW,20230922,a68e65c2f170c49b8c48f7e883bab23f14029188a80ffea2656d699c079278dc,391,390,390,0
SPXW,20230925,24efb5999f8d11e44466ec6796fccdfbee349589ff282e1466565372054d9d34,391,390,390,0
SPXW,20230926,adc9f8f71228ab16110ee2c55f3aa228fdf99659054106f0299797ed4f6fce62,391,390,390,0
SPXW,20230927,50b1769d51ae26a614cc42d22631f5c57aee34aa0bd437391496a5729fce4a10,391,390,390,0
SPXW,20230928,cc84001cc44ca302d2b36e7db0685062b04680fe2c2e364cb6cdc3692c916d30,391,390,390,0
SPXW,20230929,a95a4b784408f9091c306d0b1c35c26260c4a1a40ee9f917742ef6cc0ac0c5b4,391,390,390,0
SPXW,20231002,46788df2a51214fd9047ccad4c17a89789ba78727790eab3a55531536dd8d4d3,391,390,390,0
SPXW,20231003,cf4042f6ee9ed26b239f94388dc8531317b45cbddbf14f98d1041c9be63face2,391,390,390,0
SPXW,20231004,089285d13c789b43cd5ac022976221dfc56bf93e120df93ab4817b4054df51fc,391,390,390,0
SPXW,20231005,5e329d7fe33f87998b78041e4fab41350145f705494be7d8446d1707c5b80f32,391,390,390,0
SPXW,20231006,859832e5ce313b0e1fccd80526af2aaec5ae9a4f7af142f1e40fc2809f882e66,391,390,390,0
SPXW,20231009,4115f19bc047d68a2e4be62edc02d95f135be56c740c29cc3af6a94c5bbdfa79,391,390,390,0
SPXW,20231010,dba1ff2a802134c06cab6cbf23b1207e96674a1130823b14ebcb1619fd268631,391,390,390,0
SPXW,20231011,eb51fdd370fc2f25764494d255d85d751dabecc55f8097af2fd8bcf2c25238d9,391,390,390,0
SPXW,20231012,82cfd201490f3e59c80e55b078986069bbb0bdd1009643edee3117279d8e3b13,391,390,390,0
SPXW,20231013,463345936ccda075685cea0916ec55289bb53c4926c8448b157c9a9f90f1db1e,391,390,390,0
SPXW,20231016,45d96ff2ed911ea96e0e83f39f4e424d690c798e89525cb6eca6af264939d61f,391,390,390,0
SPXW,20231017,81220734b24d1c2d30bc9955ff58d1e4a37b1e18d9b2e4374264584e87663deb,391,390,390,0
SPXW,20231018,2c0f654d2ca6944fac418235a5bb62817622c9de265b9d080e312737ad272d7d,391,390,390,0
SPXW,20231019,b220dcb09d70074d124760905cf861548e8c63719a1561821d1efe6c6c12f1ec,391,390,390,0
SPXW,20231020,be1a8ab2d28ba3a58f8172ae1fd96fd9613d30f4b5e18efa41fe73d47512e727,391,390,390,0
SPXW,20231023,9e5793e46cc5d6b6f53c040e2b4b408fd4a5a3723465bbf93ce12f72206acc51,391,390,390,0
SPXW,20231024,7d743545ebe96c7ee4801f110280ec4edf3c6e35f48719d6486fc52850512c84,391,390,390,0
SPXW,20231025,32183018b82691bb59f2fe0d6d4db7aebf9f8b9110c2a7671a50b99fd21b3424,391,390,390,0
SPXW,20231026,65fbf90064135542b19d8c5c5978f4b1d34296dacdf639bfe8aa82fcd1f711a4,391,390,390,0
SPXW,20231027,571312fd411ac5680797500a1c4d298fb319f5a7f8e6bf306aecc8941708fab6,391,390,390,0
SPXW,20231030,0f3c752daa301ef0634c7a400b4433c0f1b628086bfd184164dd40b631548538,391,390,390,0
SPXW,20231031,3bd799516212ef89f319357ca3f8426a23429a4055c0ef9c12e04232d8be1af0,391,390,390,0
SPXW,20231101,bbf982665f2926d87c6a23757ff7d0eb5a3191b773b346204b80adbd209afa06,391,390,390,0
SPXW,20231102,95345af9f570fdfce040219e826c0ff957c446f22c38d583603a2c6c3547495f,391,390,390,0
SPXW,20231103,62ed4de0e5fe95dba953c33811fd83f5fd9a499a85e08ac4f5f0b2c18993be8d,391,390,390,0
SPXW,20231106,7c39b203cc579e6bbbe70b6df6d89bd7986ba00883005d33769f00b0a912a1a0,391,390,390,0
SPXW,20231107,2e7e46033f846aedd048d51f91974c46de4b278392cab5a334bdf9c4211d6074,391,390,390,0
SPXW,20231108,306a70449987645dae8c012c633cb616ee09f3b2b4c90234fd8682ca288c3b17,391,390,390,0
SPXW,20231109,368c0cfd63b9d75963d51be8af819a7284883e809783cba99d3d8ff19ffe2185,391,390,390,0
SPXW,20231110,5d97ad76f2b764206151834ffba3248dd0e65b0b9cb0bd97299b378754d661b1,391,390,390,0
SPXW,20231113,2fabbc07f36d70cff6c1396cfc23291342dbd8563b17438559d2ab0c54fe8dfb,391,390,390,0
SPXW,20231114,88f33223cd702f8f3b62229463bcdfc0d4aa4e05d3c10245a35f49c0b8645d67,391,390,390,0
SPXW,20231115,70a5d087c8139a7ec24324d606dd5c17a394ace14047758e51093f68b99cccaf,391,390,390,0
SPXW,20231116,01ca57266de2b0c95875d9bdd900f7ffeff429b0fae4e974822efb13cc312571,391,390,390,0
SPXW,20231117,54271b40835e60cfc0ed12d9bceb2b6534ccda7ff9dd2e9ff4eeba3872956450,391,390,390,0
SPXW,20231120,04a781bb6aea30829e575ce6975620f27eb3c9a75010daaf6bff6e0df732ca25,391,390,390,0
SPXW,20231121,2561a0d934460739535cddd1f392d0c1837f9248491df7bde54286649cbcae19,391,390,390,0
SPXW,20231122,e2843bf9b56ef09bf72633063fe609fc717ed5531047304c84f65fcd3fff0c3a,391,390,390,0
SPXW,20231127,529eb563db8fac63e11300418ba6700940492c1f4c3614825b66c67d71a85f03,391,390,390,0
SPXW,20231128,068b164084909b1dd8bbfb4f69a70c49ccc0bc24c163c1f0b922d037ff8e50a3,391,390,390,0
SPXW,20231129,fefe0e50cb1892f1af1f2554e261afedc950c1a418460e919df57de802c441c9,391,390,390,0
SPXW,20231130,4a7b3fd71986a99c8818b1392293c05e30ceb9237908874d1c1f1be2b0d8dcec,391,390,390,0
SPXW,20231201,4e933a5eba97b3bb46acf4113b433e38373c0b1ded38ea59ba7567ee067c1a76,391,390,390,0
SPXW,20231204,2c8fbfd4f289e47b73273b26ecc105cc0091bc5b364ea0ad17dfb9aa07df01d8,391,390,390,0
SPXW,20231205,560493eb6f53ec39936b2435c220c431cc2889fedc913053af3d97d9a3d6658e,391,390,390,0
SPXW,20231206,23ea35239d4e532046cde03265217806ae1c83f851df83d8a72aa9061b928109,391,390,390,0
SPXW,20231207,96a41f67b22fc6ffd6e28a9a5f4cdf0de597ebf160b35df3190e16685bf1e5ad,391,390,390,0
SPXW,20231208,7c1fe2cc78f2373dcc8ed04f22c594edad9865118971b8fffc94b93a927df40f,391,390,390,0
SPXW,20231211,cb47d536aab09e163518c4f7f5ce6dc99422d4bab1a49f7b499f2dcbc96d11f4,391,390,390,0
SPXW,20231212,b4298a5b30fe207c3aaad5c85ba6d450a4697d0932e5f4e5a0e848210fb7e799,391,390,390,0
SPXW,20231213,064497c64b3ae880f3e3c8146e064cbf1cd05cdd1d0ab8afcf4bde4dbfa3fd35,391,390,390,0
SPXW,20231214,f806dc100dceee93040562f177f5a8a2badb60450263ab1b048d909ae1c30f0a,391,390,390,0
SPXW,20231215,af0b542f2c818feea6652ff8f66c248570e7aff18204464a2ad7e55bd6561eaf,391,390,390,0
SPXW,20231218,bd669370ce855bfeea0d2387754815da7869744ac67ad3be471a65b6064b7132,391,390,390,0
SPXW,20231219,8b48164de727f32cf383c98610e22b049a604cc33c18acb53dcd05d18714ebb9,391,390,390,0
SPXW,20231220,9f263dd26e2344e9cb1d37224ecdfb99387dbeb3befe503b88066c09195a382d,391,390,390,0
SPXW,20231221,5a4ed8487fa63df0a79c61235ad023a9fca2363735f234201a9d8055800012b9,391,390,390,0
SPXW,20231222,90d09b9a7c72398e3332853fd56dcbf4b5ac4302d2cc2e9714ad140ac17a13c3,391,390,390,0
SPXW,20231226,5ec432ce33ddfe982bd4afb9bf6c3ece1216a0df76bac8f64cc37bb140320ed9,391,390,390,0
SPXW,20231227,002455058cc2b1d384140e5c5bbea13003558d44c31746168334a5c9097300fd,391,390,390,0
SPXW,20231228,14dcf653409e40b1e4f09fe63c07f7a12ff957d73070e3beb825d8bc3f55a470,391,390,390,0
SPXW,20231229,299a3e23802b76fd698403d0708d5d04c432f45c2eb153368efe16355c360ea2,391,390,390,0
SPY,20230103,ee05ed1b1145a27afe45f1271bff91661a347dc2f5be133eb573b44c83ff11ce,391,390,390,0
SPY,20230104,d756cd0a27e8876acf05c235287e5ff844d9a8dbf15898a931105646e6494cf5,391,390,390,0
SPY,20230105,d7cbff7bbf6e441c5341e2280c298f60890331d057e24923893cdfa440ba3443,391,390,390,0
SPY,20230106,7253c114c748e68c0c14cea9e5dd1aaffede8cf27e75043d20aad261a2d300f2,391,390,390,0
SPY,20230109,dde9548b7bf55a43386dadccb2b360a43832bfcfb8642d7cbd7621214b122d66,391,390,390,0
SPY,20230110,4e132ef84cba8832dbb782103e8a13dc97b4e1315a1270cd5efe081f4a6d77a0,391,390,390,0
SPY,20230111,fd8990a2e8b732c6fdb94c4fcde72022a4373cd5b8827ab8666bc43788268ff8,391,390,390,0
SPY,20230112,463036edae08c27bd7567496913a7396933a7d616ce3e1d3b0ef9eaa3894f30e,391,390,390,0
SPY,20230113,9372376dcace28559b53914afb804e349a84da0db6c529fbf5bcac2bcf490677,391,390,390,0
SPY,20230117,c3864634abcf7e6d555fd7f33f9ea0c5347cbe71d34dc9f7bf1fd83183a19ed1,391,390,390,0
SPY,20230118,a6bae2a4b703871954bb76eff757aede9d47b662f07023ba5f7db88203e5d460,391,390,390,0
SPY,20230119,d555daffc95eda7a327e1303a54c68cf34bc59c23e7f073233b543130b4df571,391,390,390,0
SPY,20230120,41b03d5207292daa8a181ea64f2ce35071becb95fa736150724170a39638bb5a,391,390,390,0
SPY,20230123,084f2e2d372e9131619290aa7ce22901a3bf2111e2bd7d156ee02766815bc3ba,391,390,390,0
SPY,20230124,f3082e4893686865706e432c7a5feda756e8bdc3286624e39feebd5c6bb6f09b,391,390,390,0
SPY,20230125,1bd4ca00a76f851a20806945292dbc31ea053a222bf1aac1eaeb689a079addf3,391,390,390,0
SPY,20230126,cc145eaf08a746ccc65fb0cc9f7b15c256048b2c8585d938ce6d5d03aebe2c96,391,390,390,0
SPY,20230127,513637b14f89ff0ce98d46e4d87276358b58ca6c503fa3f9e0cb8afee3e9b5a9,391,390,390,0
SPY,20230130,24017d35921f06426fdd9097d54c5efe4cb2ae14d097bc71a8795df2805aa763,391,390,390,0
SPY,20230131,ff54dbb55264cc82fb9f08b0051bfb52799d85300594fa22b861fb0c9d0db428,391,390,390,0
SPY,20230201,355cb4e13784e6ac3a9913432543ef0a1596c1a74749b2ff4bc11c592d308e80,391,390,390,0
SPY,20230202,87d5e9f268c29769a568d7f18477462973031665464374885f23681ce26cdc90,391,390,390,0
SPY,20230203,d5bb8d21b1f19cb21a2cc0513c5f120177224022dd5b61ebf480e38a6cdb1676,391,390,390,0
SPY,20230206,53b76e63b07dd0862eeb5a7bef90ca257134d1e48e4e0d124e4851051ebc1415,391,390,390,0
SPY,20230207,2d39b434c4d28ae14e421f5a380cbb25597aa9df7059c2b270fea570fb3c54fb,391,390,390,0
SPY,20230208,c94b710aef22ccb4a85667a675f17b807e463d3302837684738991848668367e,391,390,390,0
SPY,20230209,c0f8d703fb56fe9a58cdf173e51133ea7b5b60c46c3ea45c033722270029048e,391,390,390,0
SPY,20230210,ce19b749e44115db72dee32a5fd9698345a3dfdb285627f98506d61fe926defa,391,390,390,0
SPY,20230213,0622e16bf07adeee84caa972797f42a5bb8ed07a0cc3878ec3c226ea16832174,391,390,390,0
SPY,20230214,a91ade36c68aa709176c38351643aabaa5e7dbf8405acdcf24c1626103b26345,391,390,390,0
SPY,20230215,3ec1e7988639f897eeaa9f02b7d194b4cc27d5f4d6984d59546a39913dfaa3e4,391,390,390,0
SPY,20230216,17d028567af0d8c9daff8dfb462b5f4c87c8ef672dfa50c2ad5d781bdde28af4,391,390,390,0
SPY,20230217,bcf9aabf80dc9aa594f5f74fa351a68e6eca86a1bd01c835cc9128e5efc56797,391,390,390,0
SPY,20230221,8773f0f45f3f72ba2aca1ba8894c9a897daf21af50bea195ec2e363eda2c97c1,391,390,390,0
SPY,20230222,1e318ad3587c93d97b04f151df3d277ca65e28b6063a68f276310879ba81cfb7,391,390,390,0
SPY,20230223,adbf83498aa0c5dbf605df7645a154cc0a9dbba258ba700e5564aa10f3d10149,391,390,390,0
SPY,20230224,11d942a9787de0b8a7f5b834f787a429def988fc9ea0ade32e188a0cfba172b1,391,390,390,0
SPY,20230227,6daf51660e8cd934a9c4f00dfa2f0e0568fcb7189695e9cb004f2cf78ce64381,391,390,390,0
SPY,20230228,a3ab2016321403ec9a832b40198394ea3dd349565df035fc3845b38b38919280,391,390,390,0
SPY,20230301,04495c376de009fca46221d6235ac47cbe837f20c628ae8ed2a8f1db1ea442a1,391,390,390,0
SPY,20230302,35bcd9bd778c2b39999c4281e725d11be3e34ca74abfaef6e4622654fbec3f8b,391,390,390,0
SPY,20230303,a99e12d8d8ec4070e51ee5116fbef8b0960d536a63b07316f2009053a478a495,391,390,390,0
SPY,20230306,a36b2ea896e423d620723f311074eaf06ea0a5000955bd3a13cc36b0150b09d4,391,390,390,0
SPY,20230307,6d5690089abf1d96af0e4993ed4adeae1ae92603e48204b6b44d823da24e6bed,391,390,390,0
SPY,20230308,067e468607edcf925b34adb6e9c151e804d601e45cb2dbc5591123aa1c128332,391,390,390,0
SPY,20230309,321989ad7abd74e34e338d5eb37b7e673fa769e7fa5406126fd9770d5074c65c,391,390,390,0
SPY,20230310,25bb50cf0fd3c2ecbb37fb319d61ffde948e3203aa18c0362d5caddd853e3010,391,390,390,0
SPY,20230313,2363e0635e46886dca6483e3877e20b3884457c2b078c50532de3f215231e442,391,390,390,0
SPY,20230314,45c5517172ccd5673b301a72f269a081e8aacea2903d0204d81fbc88966b4449,391,390,390,0
SPY,20230315,2ad9b169b2e7e1056b7878cca48ce50ea4ae65b291246836bd048d8e0d7fb140,391,390,390,0
SPY,20230316,1a100cc4a2a4426326b5a96f980b27be77a7b4e30dadd3737b630b1ad5bcb12a,391,390,390,0
SPY,20230317,fccfd024a1ef6878dc1495d78871c682196d60eb87deecce679b0e3e92018243,391,390,390,0
SPY,20230320,6a40bd80ae661e7477e2f19db684d0d1af802c1b741c419181db310db2743cc3,391,390,390,0
SPY,20230321,fd68db153113b6f54265b7e63b808e91802af80292259e98df04828a2c685740,391,390,390,0
SPY,20230322,4b9a50e243dc42ecde5e95635329c69eb7b39eabcfdb509f993f0ee0d0de45e2,391,390,390,0
SPY,20230323,d2d6d3e6cdce25cafe58aa4861af85b7b81cdb6296aa5873808eaa2be80c2ab6,391,390,390,0
SPY,20230324,3c674b9aacd2dbb4be1c8aa30b359a879dcc246c17d77f0673a6e1a1ffe09327,391,390,390,0
SPY,20230327,76c14628d291830bc501c17bf7f20ca7e353556b661dbf5c4ffa6fecd3940643,391,390,390,0
SPY,20230328,e5a6a7e74df7ec3e47fe60745223194fe877747502cef0a4b97d769779a492af,391,390,390,0
SPY,20230329,a0447a31213925b590d781ce101b808a7a25a9c20875796068d3622b8ea1084f,391,390,390,0
SPY,20230330,7728984432eee905ca48d1cfdc4ef340d1f5d058d8d59767496a8c78559f9a95,391,390,390,0
SPY,20230331,11e540726ff3f0b87b9534e50cf6983d08f72ea02e583ff5e5cd22658d251e36,391,390,390,0
SPY,20230403,e02ea2048d82d4bfb9dba788fdb9bb83f1ec1f7a1f72e792755a7d6cdcbd22cd,391,390,390,0
SPY,20230404,185276ad8ebb48c8e57b6021397b2e2859b279e9b6962bad4ac4a7544cbc49f6,391,390,390,0
SPY,20230405,1096e51a4c1399abda2b62b9f68a021c14283ff24d5e42c0027b52eb300bd189,391,390,390,0
SPY,20230406,3f8f9e6754b86483dc5a63d964b7490f32e61c51c8b56bf4aa819a2882211b95,391,390,390,0
SPY,20230410,a8e8cac03ce83165b587739b81e295c333afb926efba6b0be74e6b8f45ca88dc,391,390,390,0
SPY,20230411,bb5bca298f49b438d14ec18c42e4aea39941b1bf0cf92c677c730a5c0e1d268a,391,390,390,0
SPY,20230412,8c26b87ad9c34423273173c98b0d3f06cd835226ab5e7d059c208a99e5a8bd79,391,390,390,0
SPY,20230413,6e8dbecb3a169908d5a5c2d1a2d4be23e3de745d38cc29f755b6028466cfc63e,391,390,390,0
SPY,20230414,aed9509e158577027dac46fea6301ca7ebfb85f930f3c1a3bf811915020ee728,391,390,390,0
SPY,20230417,a4788c4638af4c16d5abb3bcf702bc4a402566446aacbace0ed0064767b1234f,391,390,390,0
SPY,20230418,5bf60e05b869dc280397c99072922efc88469a13725763c3e34b3e33e22c82b8,391,390,390,0
SPY,20230419,b0d87c39c3b84d1aeeb3190cf7ae68a6ae5f5cf19ecd255009b0b179af40db3f,391,390,390,0
SPY,20230420,053b8ae0d1efdd93589e30c157eddc1190d1ea9d059a4409114a481949297088,391,390,390,0
SPY,20230421,8129ad4402074c29274005d474540d1a60d0d696a48883fbb0faca13190506a7,391,390,390,0
SPY,20230424,b6141c61f99efaa4f3e63411e3b1686cbbda9f35d4f2ba75284291ecd54d0398,391,390,390,0
SPY,20230425,48ebd006982eeb40dc5f5a3d8bb257899bd5b316b78eb280046749dde581fd74,391,390,390,0
SPY,20230426,da2301fef26716cdb3883cbf0032eddfb48fb565b6407f35df41d3ac55a2fb1b,391,390,390,0
SPY,20230427,a9d8e6abbf60b892f76494337944757c033ed96d2511abe4324b29a854149da8,391,390,390,0
SPY,20230428,fdd6e46d790fcaf9c6ad340eb96c8e605514e45c7b29cc6183b31b75e112485e,391,390,390,0
SPY,20230501,ec094484b7ff93a9c3a0a95f025e08d24abfaf516250b51f57f398d3eb561062,391,390,390,0
SPY,20230502,069b151e3e106b24602c300dd83c675e8d629b0e80aee3a4372af3dc6a86c236,391,390,390,0
SPY,20230503,0b555199c8848641254dd2956b7cf9380f247445de8c15115b81e0c505b2ac20,391,390,390,0
SPY,20230504,7dde7fa826954c0fc12bbd72da60497aae9da5e7ee80d48a4f33086143b3d4d6,391,390,390,0
SPY,20230505,1cef69560f1b1cce4d3dcc40229ca049fed03d166108000fed91090d859ed92d,391,390,390,0
