ticker,trade_date,month,sensor_ticker,signal_pressure,base_side,entry_open,exit_open,underlying_return_bps,base_gross_bps,direct_probability,orientation,side,gross_bps,net_bps_1bp,net_bps_2bp,net_bps_3bp,net_bps,train_month_start,train_month_end
QQQ,20260629,202606,QQQ,-0.004750000000000032,-1,713.89,722.69,122.51472346841535,-122.51472346841535,0.3511670309971346,-1,1,122.51472346841535,121.51472346841535,120.51472346841535,119.51472346841535,121.51472346841535,202506,202605
QQQ,20260702,202607,QQQ,0.007699999999999985,1,721.31,709.79,-160.99851632923878,-160.99851632923878,0.2784424706674014,-1,-1,160.99851632923878,159.99851632923878,158.99851632923878,157.99851632923878,159.99851632923878,202507,202606
QQQ,20260706,202607,QQQ,-0.012450000000000044,-1,724.79,722.21,-35.660023967097914,35.660023967097914,0.3695575918239045,-1,1,-35.660023967097914,-36.660023967097914,-37.660023967097914,-38.660023967097914,-36.660023967097914,202507,202606
QQQ,20260708,202607,QQQ,-0.0040000000000000036,-1,706.6,710.83,59.68566429914413,-59.68566429914413,0.4737366844658371,-1,1,59.68566429914413,58.68566429914413,57.68566429914413,56.68566429914413,58.68566429914413,202507,202606
QQQ,20260709,202607,QQQ,-0.009249999999999925,-1,718.88,723.78,67.93033483497575,-67.93033483497575,0.2729686327372574,-1,1,67.93033483497575,66.93033483497575,65.93033483497575,64.93033483497575,66.93033483497575,202507,202606
QQQ,20260713,202607,QQQ,0.0041500000000000425,1,717.29,712.97,-60.40878074177796,-60.40878074177796,0.5473378832677063,1,1,-60.40878074177796,-61.40878074177796,-62.40878074177796,-63.40878074177796,-61.40878074177796,202507,202606
QQQ,20260714,202607,QQQ,-0.02729999999999999,-1,719.42,720.7,17.776301100789436,-17.776301100789436,0.3602933238225313,-1,1,17.776301100789436,16.776301100789436,15.776301100789436,14.776301100789436,16.776301100789436,202507,202606
QQQ,20260715,202607,QQQ,0.010449999999999932,1,717.13,715.49,-22.8951252444958,-22.8951252444958,0.3631444597548714,-1,-1,22.8951252444958,21.8951252444958,20.8951252444958,19.8951252444958,21.8951252444958,202507,202606
QQQ,20260717,202607,QQQ,0.016799999999999926,1,697.24,700.73,49.92964441844857,49.92964441844857,0.3734409405858007,-1,-1,-49.92964441844857,-50.92964441844857,-51.92964441844857,-52.92964441844857,-50.92964441844857,202507,202606
QQQ,20260720,202607,QQQ,0.0020499999999999408,1,701.67,700.35,-18.82997945856493,-18.82997945856493,0.4187961332323529,-1,-1,18.82997945856493,17.82997945856493,16.82997945856493,15.829979458564932,17.82997945856493,202507,202606
QQQ,20260721,202607,QQQ,-0.00029999999999991145,-1,706.69,709.55,40.38868959784169,-40.38868959784169,0.33837959949354746,-1,1,40.38868959784169,39.38868959784169,38.38868959784169,37.38868959784169,39.38868959784169,202507,202606
QQQ,20260723,202607,QQQ,0.0022500000000001408,1,693.14,691.72,-20.5074953086882,-20.5074953086882,0.43422074179446374,-1,-1,20.5074953086882,19.5074953086882,18.5074953086882,17.5074953086882,19.5074953086882,202507,202606
QQQ,20260724,202607,QQQ,0.015199999999999964,1,685.53,690.33,69.7748240967632,69.7748240967632,0.395184024407867,-1,-1,-69.7748240967632,-70.7748240967632,-71.7748240967632,-72.7748240967632,-70.7748240967632,202507,202606
SPXW,20260102,202601,SPY,-0.008249999999999993,-1,6863.49,6835.05,-41.52273287816545,41.52273287816545,0.29193844737959673,-1,1,-41.52273287816545,-42.52273287816545,-43.52273287816545,-44.52273287816545,-42.52273287816545,202501,202512
SPXW,20260105,202601,SPY,-0.001500000000000043,-1,6910.3,6911.3,1.4470104788804128,-1.4470104788804128,0.47039813501133176,-1,1,1.4470104788804128,0.4470104788804128,-0.5529895211195872,-1.5529895211195872,0.4470104788804128,202501,202512
SPXW,20260106,202601,SPY,0.012199999999999975,1,6926.49,6934.9,12.134426680060924,12.134426680060924,0.5116232198795768,1,1,12.134426680060924,11.134426680060924,10.134426680060924,9.134426680060924,11.134426680060924,202501,202512
SPXW,20260107,202601,SPY,-0.0019500000000000073,-1,6950.12,6950.68,0.8057090243771153,-0.8057090243771153,0.47379257349741294,-1,1,0.8057090243771153,-0.19429097562288467,-1.1942909756228848,-2.1942909756228848,-0.19429097562288467,202501,202512
SPXW,20260108,202601,SPY,0.0019000000000000683,1,6917.73,6920.63,4.191248157228614,4.191248157228614,0.5434376802600095,1,1,4.191248157228614,3.191248157228614,2.191248157228614,1.191248157228614,3.191248157228614,202501,202512
SPXW,20260109,202601,SPY,-0.006600000000000009,-1,6957.9,6970.56,18.178611973433146,-18.178611973433146,0.5161841065519973,1,-1,-18.178611973433146,-19.178611973433146,-20.178611973433146,-21.178611973433146,-19.178611973433146,202501,202512
SPXW,20260112,202601,SPY,0.0037000000000000366,1,6959.57,6975.35,22.64814831393713,22.64814831393713,0.5281415358963555,1,1,22.64814831393713,21.64814831393713,20.64814831393713,19.64814831393713,21.64814831393713,202501,202512
SPXW,20260113,202601,SPY,-0.006699999999999984,-1,6959.34,6960.23,1.2787751363174569,-1.2787751363174569,0.44699032762013474,-1,1,1.2787751363174569,0.2787751363174569,-0.7212248636825431,-1.7212248636825431,0.2787751363174569,202501,202512
SPXW,20260114,202601,SPY,0.014100000000000001,1,6904.79,6890.33,-20.96394275050419,-20.96394275050419,0.5416655379950682,1,1,-20.96394275050419,-21.96394275050419,-22.96394275050419,-23.96394275050419,-21.96394275050419,202501,202512
SPXW,20260115,202601,SPY,-0.004850000000000021,-1,6971.51,6976.72,7.470482265205482,-7.470482265205482,0.4367622797839405,-1,1,7.470482265205482,6.470482265205482,5.470482265205482,4.470482265205482,6.470482265205482,202501,202512
SPXW,20260116,202601,SPY,0.0004000000000000531,1,6933.57,6955.48,31.550060190520163,31.550060190520163,0.4723049250361048,-1,-1,-31.550060190520163,-32.55006019052016,-33.55006019052016,-34.55006019052016,-32.55006019052016,202501,202512
SPXW,20260120,202601,SPY,-0.005800000000000027,-1,6866.09,6822.48,-63.717608990066175,63.717608990066175,0.4348581462426569,-1,1,-63.717608990066175,-64.71760899006617,-65.71760899006617,-66.71760899006617,-64.71760899006617,202501,202512
SPXW,20260121,202601,SPY,0.0019000000000000128,1,6865.43,6828.83,-53.45317986638635,-53.45317986638635,0.39965156184561657,-1,-1,53.45317986638635,52.45317986638635,51.45317986638635,50.45317986638635,52.45317986638635,202501,202512
SPXW,20260122,202601,SPY,-0.002850000000000019,-1,6913.79,6930.3,23.851344258714335,-23.851344258714335,0.46535153613232744,-1,1,23.851344258714335,22.851344258714335,21.851344258714335,20.851344258714335,22.851344258714335,202501,202512
SPXW,20260123,202601,SPY,-0.002050000000000024,-1,6919.55,6910.54,-13.029562750041825,13.029562750041825,0.4998588370335931,-1,1,-13.029562750041825,-14.029562750041825,-15.029562750041825,-16.029562750041826,-14.029562750041825,202501,202512
SPXW,20260126,202601,SPY,-0.0030999999999999917,-1,6952.06,6962.89,15.565995115697133,-15.565995115697133,0.43316307822815964,-1,1,15.565995115697133,14.565995115697133,13.565995115697133,12.565995115697133,14.565995115697133,202501,202512
SPXW,20260127,202601,SPY,-0.009750000000000036,-1,6976.86,6982.52,8.109243118487761,-8.109243118487761,0.4555179519111861,-1,1,8.109243118487761,7.109243118487761,6.109243118487761,5.109243118487761,7.109243118487761,202501,202512
SPXW,20260128,202601,SPY,0.0016999999999999793,1,6986.12,6975.13,-15.743579221039637,-15.743579221039637,0.44763525260765674,-1,-1,15.743579221039637,14.743579221039637,13.743579221039637,12.743579221039637,14.743579221039637,202501,202512
SPXW,20260129,202601,SPY,0.003300000000000025,1,6901.73,6930.25,41.23782772472865,41.23782772472865,0.5668760587156771,1,1,41.23782772472865,40.23782772472865,39.23782772472865,38.23782772472865,40.23782772472865,202501,202512
SPXW,20260130,202601,SPY,-0.004700000000000051,-1,6953.55,6902.79,-73.26642831354822,73.26642831354822,0.4354473762024658,-1,1,-73.26642831354822,-74.26642831354822,-75.26642831354822,-76.26642831354822,-74.26642831354822,202501,202512
SPXW,20260202,202602,SPY,-0.005149999999999988,-1,6975.06,6985.65,15.171151082136271,-15.171151082136271,0.3752118339770666,-1,1,15.171151082136271,14.171151082136271,13.171151082136271,12.171151082136271,14.171151082136271,202502,202601
SPXW,20260203,202602,SPY,0.012299999999999978,1,6933.46,6882.39,-73.92991760623732,-73.92991760623732,0.6015960357260584,1,1,-73.92991760623732,-74.92991760623732,-75.92991760623732,-76.92991760623732,-74.92991760623732,202502,202601
SPXW,20260204,202602,SPY,0.0023500000000000465,1,6901.75,6858.2,-63.29985997910717,-63.29985997910717,0.6637225670607317,1,1,-63.29985997910717,-64.29985997910717,-65.29985997910717,-66.29985997910717,-64.29985997910717,202502,202601
SPXW,20260205,202602,SPY,0.0018499999999999628,1,6782.56,6812.87,44.5885863369333,44.5885863369333,0.5254519304883113,1,1,44.5885863369333,43.5885863369333,42.5885863369333,41.5885863369333,43.5885863369333,202502,202601
SPXW,20260206,202602,SPY,-0.00930000000000003,-1,6884.01,6913.34,42.5154746091131,-42.5154746091131,0.5155370661720817,1,-1,-42.5154746091131,-43.5154746091131,-44.5154746091131,-45.5154746091131,-43.5154746091131,202502,202601
SPXW,20260209,202602,SPY,-0.007050000000000001,-1,6955.91,6970.03,20.278709859097905,-20.278709859097905,0.3397562434959635,-1,1,20.278709859097905,19.278709859097905,18.278709859097905,17.278709859097905,19.278709859097905,202502,202601
SPXW,20260210,202602,SPY,-0.0028499999999999914,-1,6979.45,6956.5,-32.93642808269956,32.93642808269956,0.527132039770707,1,-1,32.93642808269956,31.936428082699557,30.936428082699557,29.936428082699557,31.936428082699557,202502,202601
SPXW,20260211,202602,SPY,-0.008499999999999952,-1,6930.81,6944.82,20.193684554702116,-20.193684554702116,0.3478137211311711,-1,1,20.193684554702116,19.193684554702116,18.193684554702116,17.193684554702116,19.193684554702116,202502,202601
SPXW,20260212,202602,SPY,0.004600000000000021,1,6939.28,6854.74,-122.57638963344507,-122.57638963344507,0.6412515733629013,1,1,-122.57638963344507,-123.57638963344507,-124.57638963344507,-125.57638963344507,-123.57638963344507,202502,202601
SPXW,20260213,202602,SPY,-0.0010999999999999899,-1,6863.21,6877.71,21.104853797411543,-21.104853797411543,0.3669436564568776,-1,1,21.104853797411543,20.104853797411543,19.104853797411543,18.104853797411543,20.104853797411543,202502,202601
SPXW,20260217,202602,SPY,0.0060499999999999166,1,6781.37,6842.08,89.12632537935235,89.12632537935235,0.6611622504161396,1,1,89.12632537935235,88.12632537935235,87.12632537935235,86.12632537935235,88.12632537935235,202502,202601
SPXW,20260218,202602,SPY,0.002150000000000013,1,6895.24,6896.89,2.3926688740213,2.3926688740213,0.522332393725743,1,1,2.3926688740213,1.3926688740212998,0.3926688740212998,-0.6073311259787002,1.3926688740212998,202502,202601
SPXW,20260219,202602,SPY,-0.009349999999999942,-1,6873.07,6840.16,-47.99753694890377,47.99753694890377,0.3971689265839165,-1,1,-47.99753694890377,-48.99753694890377,-49.99753694890377,-50.99753694890377,-48.99753694890377,202502,202601
SPXW,20260220,202602,SPY,0.011349999999999999,1,6875.3,6884.65,13.59016775360898,13.59016775360898,0.7066601780398546,1,1,13.59016775360898,12.59016775360898,11.59016775360898,10.59016775360898,12.59016775360898,202502,202601
SPXW,20260223,202602,SPY,0.004400000000000043,1,6854.57,6853.12,-2.115600812986239,-2.115600812986239,0.595625678561074,1,1,-2.115600812986239,-3.115600812986239,-4.115600812986239,-5.115600812986239,-3.115600812986239,202502,202601
SPXW,20260224,202602,SPY,-0.003150000000000014,-1,6873.96,6889.73,22.91537647371974,-22.91537647371974,0.4383632549905358,-1,1,22.91537647371974,21.91537647371974,20.91537647371974,19.91537647371974,21.91537647371974,202502,202601
SPXW,20260225,202602,SPY,0.0021000000000000185,1,6919.92,6939.85,28.759515831667365,28.759515831667365,0.6408562849909328,1,1,28.759515831667365,27.759515831667365,26.759515831667365,25.759515831667365,27.759515831667365,202502,202601
SPXW,20260226,202602,SPY,0.009099999999999997,1,6869.56,6882.89,19.3856428120746,19.3856428120746,0.5906791477420346,1,1,19.3856428120746,18.3856428120746,17.3856428120746,16.3856428120746,18.3856428120746,202502,202601
SPXW,20260227,202602,SPY,0.0007999999999999674,1,6862.32,6851.35,-15.998638351174316,-15.998638351174316,0.5327542096699035,1,1,-15.998638351174316,-16.998638351174314,-17.998638351174314,-18.998638351174314,-16.998638351174314,202502,202601
SPXW,20260302,202603,SPY,0.0018999999999999573,1,6844.77,6880.54,52.12280230150198,52.12280230150198,0.5348001182336221,1,1,52.12280230150198,51.12280230150198,50.12280230150198,49.12280230150198,51.12280230150198,202503,202602
SPXW,20260303,202603,SPY,-0.014850000000000085,-1,6725.87,6821.34,140.94648343614915,-140.94648343614915,0.4838222869790293,-1,1,140.94648343614915,139.94648343614915,138.94648343614915,137.94648343614915,139.94648343614915,202503,202602
SPXW,20260304,202603,SPY,0.012649999999999995,1,6866.89,6880.36,19.59665287344317,19.59665287344317,0.3523157257286174,-1,-1,-19.59665287344317,-20.59665287344317,-21.59665287344317,-22.59665287344317,-20.59665287344317,202503,202602
SPXW,20260305,202603,SPY,0.004599999999999993,1,6815.07,6780.6,-50.7074294373644,-50.7074294373644,0.5556846046334126,1,1,-50.7074294373644,-51.7074294373644,-52.7074294373644,-53.7074294373644,-51.7074294373644,202503,202602
SPXW,20260306,202603,SPY,-0.0025000000000000855,-1,6766.1,6760.36,-8.48706955780879,8.48706955780879,0.37921124572952053,-1,1,-8.48706955780879,-9.48706955780879,-10.48706955780879,-11.48706955780879,-9.48706955780879,202503,202602
SPXW,20260309,202603,SPY,-0.012399999999999967,-1,6662.73,6701.59,58.15501203285756,-58.15501203285756,0.5423314313465493,1,-1,-58.15501203285756,-59.15501203285756,-60.15501203285756,-61.15501203285756,-59.15501203285756,202503,202602
SPXW,20260310,202603,SPY,-0.009649999999999936,-1,6802.18,6828.31,38.340561504704446,-38.340561504704446,0.3235238486194849,-1,1,38.340561504704446,37.340561504704446,36.340561504704446,35.340561504704446,37.340561504704446,202503,202602
SPXW,20260311,202603,SPY,0.0016000000000000458,1,6770.11,6771.61,2.215375899272868,2.215375899272868,0.6669301184847828,1,1,2.215375899272868,1.215375899272868,0.21537589927286804,-0.784624100727132,1.215375899272868,202503,202602
SPXW,20260312,202603,SPY,0.003049999999999997,1,6695.24,6704.27,13.47810683672303,13.47810683672303,0.4878255262636808,-1,-1,-13.47810683672303,-14.47810683672303,-15.47810683672303,-16.47810683672303,-14.47810683672303,202503,202602
SPXW,20260313,202603,SPY,-0.012300000000000005,-1,6695.96,6648.04,-71.82285071462397,71.82285071462397,0.5136041530466372,1,-1,71.82285071462397,70.82285071462397,69.82285071462397,68.82285071462397,70.82285071462397,202503,202602
SPXW,20260316,202603,SPY,0.01745000000000005,1,6704.52,6700.12,-6.564891198907112,-6.564891198907112,0.5677693559440642,1,1,-6.564891198907112,-7.564891198907112,-8.564891198907112,-9.564891198907112,-7.564891198907112,202503,202602
SPXW,20260317,202603,SPY,-0.006399999999999989,-1,6741.3,6725.26,-23.821982132640265,23.821982132640265,0.49360244858939695,-1,1,-23.821982132640265,-24.821982132640265,-25.821982132640265,-26.821982132640265,-24.821982132640265,202503,202602
SPXW,20260318,202603,SPY,-0.013499999999999984,-1,6670.76,6672.3,2.308316093666266,-2.308316093666266,0.6227886348000904,1,-1,-2.308316093666266,-3.308316093666266,-4.3083160936662654,-5.3083160936662654,-3.308316093666266,202503,202602
SPXW,20260320,202603,SPY,-0.021800000000000097,-1,6559.68,6539.36,-31.02519925032388,31.02519925032388,0.5436879496938617,1,-1,31.02519925032388,30.02519925032388,29.02519925032388,28.02519925032388,30.02519925032388,202503,202602
SPXW,20260323,202603,SPY,0.0071999999999999564,1,6638.76,6604.18,-52.22417166204305,-52.22417166204305,0.3926926038552371,-1,-1,52.22417166204305,51.22417166204305,50.22417166204305,49.22417166204305,51.22417166204305,202503,202602
SPXW,20260324,202603,SPY,-0.005949999999999928,-1,6557.36,6555.15,-3.3708268225165825,3.3708268225165825,0.4116344924953011,-1,1,-3.3708268225165825,-4.370826822516582,-5.370826822516582,-6.370826822516582,-4.370826822516582,202503,202602
SPXW,20260325,202603,SPY,-0.005299999999999916,-1,6611.04,6609.66,-2.0876353067720146,2.0876353067720146,0.4267902185156449,-1,1,-2.0876353067720146,-3.0876353067720146,-4.087635306772015,-5.087635306772015,-3.0876353067720146,202503,202602
SPXW,20260326,202603,SPY,-0.011950000000000072,-1,6565.91,6513.3,-80.44871783967687,80.44871783967687,0.5115511396467225,1,-1,80.44871783967687,79.44871783967687,78.44871783967687,77.44871783967687,79.44871783967687,202503,202602
SPXW,20260327,202603,SPY,-0.010699999999999876,-1,6418.77,6396.44,-34.84924960147015,34.84924960147015,0.5039549765453524,1,-1,34.84924960147015,33.84924960147015,32.84924960147015,31.84924960147015,33.84924960147015,202503,202602
SPXW,20260330,202603,SPY,-0.0012500000000000289,-1,6378.34,6351.66,-41.91679350250797,41.91679350250797,0.4761842802443111,-1,1,-41.91679350250797,-42.91679350250797,-43.91679350250797,-44.91679350250797,-42.91679350250797,202503,202602
SPXW,20260331,202603,SPY,0.0027000000000000635,1,6443.79,6505.87,95.87969966701986,95.87969966701986,0.5003221387228076,1,1,95.87969966701986,94.87969966701986,93.87969966701986,92.87969966701986,94.87969966701986,202503,202602
SPXW,20260402,202604,SPY,-0.019550000000000012,-1,6560.28,6564.79,6.872344570357905,-6.872344570357905,0.42959919111304945,-1,1,6.872344570357905,5.872344570357905,4.872344570357905,3.872344570357905,5.872344570357905,202504,202603
SPXW,20260406,202604,SPY,0.0007500000000000839,1,6607.61,6598.62,-13.614788457680485,-13.614788457680485,0.48054545442323604,-1,-1,13.614788457680485,12.614788457680485,11.614788457680485,10.614788457680485,12.614788457680485,202504,202603
SPXW,20260407,202604,SPY,0.00014999999999987246,1,6567.91,6599.44,47.891276929139,47.891276929139,0.5808698208367121,1,1,47.891276929139,46.891276929139,45.891276929139,44.891276929139,46.891276929139,202504,202603
SPXW,20260408,202604,SPY,-0.004149999999999959,-1,6757.04,6774.74,26.16065306205041,-26.16065306205041,0.421701996603402,-1,1,26.16065306205041,25.16065306205041,24.16065306205041,23.16065306205041,25.16065306205041,202504,202603
SPXW,20260410,202604,SPY,0.00025000000000005573,1,6839.9,6812.41,-40.27162751624645,-40.27162751624645,0.418109636945075,-1,-1,40.27162751624645,39.27162751624645,38.27162751624645,37.27162751624645,39.27162751624645,202504,202603
SPXW,20260413,202604,SPY,9.999999999998899e-05,1,6819.15,6846.36,39.82293519891486,39.82293519891486,0.49095431245745197,-1,-1,-39.82293519891486,-40.82293519891486,-41.82293519891486,-42.82293519891486,-40.82293519891486,202504,202603
SPXW,20260414,202604,SPY,0.003099999999999964,1,6936.87,6963.93,38.93306022804697,38.93306022804697,0.4501042397974671,-1,-1,-38.93306022804697,-39.93306022804697,-40.93306022804697,-41.93306022804697,-39.93306022804697,202504,202603
SPXW,20260416,202604,SPY,-0.003550000000000053,-1,7015.3,7030.17,21.174094645046683,-21.174094645046683,0.4634642941476295,-1,1,21.174094645046683,20.174094645046683,19.174094645046683,18.174094645046683,20.174094645046683,202504,202603
SPXW,20260417,202604,SPY,-0.01429999999999998,-1,7122.77,7120.49,-3.2015142874247724,3.2015142874247724,0.4031563031487956,-1,1,-3.2015142874247724,-4.201514287424772,-5.201514287424772,-6.201514287424772,-4.201514287424772,202504,202603
SPXW,20260420,202604,SPY,0.00244999999999998,1,7107.45,7101.39,-8.529901621009646,-8.529901621009646,0.46874260013868047,-1,-1,8.529901621009646,7.529901621009646,6.529901621009646,5.529901621009646,7.529901621009646,202504,202603
SPXW,20260421,202604,SPY,0.003400000000000014,1,7126.62,7073.93,-74.20873388730365,-74.20873388730365,0.43350907351227375,-1,-1,74.20873388730365,73.20873388730365,72.20873388730365,71.20873388730365,73.20873388730365,202504,202603
SPXW,20260422,202604,SPY,0.0016499999999999848,1,7119.8,7125.5,8.002639894141279,8.002639894141279,0.4907361451218765,-1,-1,-8.002639894141279,-9.002639894141279,-10.002639894141279,-11.002639894141279,-9.002639894141279,202504,202603
SPXW,20260423,202604,SPY,0.0017499999999999738,1,7132.02,7095.26,-51.67548793848326,-51.67548793848326,0.41138407501240676,-1,-1,51.67548793848326,50.67548793848326,49.67548793848326,48.67548793848326,50.67548793848326,202504,202603
SPXW,20260424,202604,SPY,-0.0020999999999999908,-1,7124.75,7155.93,43.66745777683188,-43.66745777683188,0.5081379028291062,1,-1,-43.66745777683188,-44.66745777683188,-45.66745777683188,-46.66745777683188,-44.66745777683188,202504,202603
SPXW,20260427,202604,SPY,0.0012000000000000066,1,7163.98,7173.96,13.921109464465715,13.921109464465715,0.48595499634503975,-1,-1,-13.921109464465715,-14.921109464465715,-15.921109464465715,-16.921109464465715,-14.921109464465715,202504,202603
SPXW,20260428,202604,SPY,0.0008500000000000174,1,7127.9,7130.4,3.5067294496807597,3.5067294496807597,0.536273263017154,1,1,3.5067294496807597,2.5067294496807597,1.5067294496807597,0.5067294496807597,2.5067294496807597,202504,202603
SPXW,20260429,202604,SPY,-0.0013000000000000234,-1,7143.29,7122.77,-28.76759827384058,28.76759827384058,0.33774121293389486,-1,1,-28.76759827384058,-29.76759827384058,-30.76759827384058,-31.76759827384058,-29.76759827384058,202504,202603
SPXW,20260430,202604,SPY,0.0008499999999999897,1,7142.22,7186.09,61.23560571530266,61.23560571530266,0.4528370904321896,-1,-1,-61.23560571530266,-62.23560571530266,-63.23560571530266,-64.23560571530265,-62.23560571530266,202504,202603
SPXW,20260501,202605,SPY,0.00910000000000001,1,7254.19,7252.74,-1.999044601205324,-1.999044601205324,0.5872760130501744,1,1,-1.999044601205324,-2.9990446012053242,-3.9990446012053242,-4.999044601205324,-2.9990446012053242,202505,202604
SPXW,20260504,202605,SPY,-0.00470000000000001,-1,7240.77,7200.98,-55.10426462799223,55.10426462799223,0.4409695884510703,-1,1,-55.10426462799223,-56.10426462799223,-57.10426462799223,-58.10426462799223,-56.10426462799223,202505,202604
SPXW,20260505,202605,SPY,0.004449999999999996,1,7254.26,7261.64,10.168161307059975,10.168161307059975,0.47743680457576504,-1,-1,-10.168161307059975,-11.168161307059975,-12.168161307059975,-13.168161307059975,-11.168161307059975,202505,202604
SPXW,20260506,202605,SPY,-0.013849999999999987,-1,7334.77,7341.9,9.716101214933008,-9.716101214933008,0.4080211749036298,-1,1,9.716101214933008,8.716101214933008,7.716101214933008,6.716101214933008,8.716101214933008,202505,202604
SPXW,20260507,202605,SPY,-0.0012500000000000289,-1,7369.87,7332.81,-50.41268460997157,50.41268460997157,0.5891477621822855,1,-1,50.41268460997157,49.41268460997157,48.41268460997157,47.41268460997157,49.41268460997157,202505,202604
SPXW,20260508,202605,SPY,0.0013499999999999485,1,7383.85,7400.0,21.848174087583253,21.848174087583253,0.3943568267156646,-1,-1,-21.848174087583253,-22.848174087583253,-23.848174087583253,-24.848174087583253,-22.848174087583253,202505,202604
SPXW,20260511,202605,SPY,0.002700000000000008,1,7407.61,7423.33,21.198933967870158,21.198933967870158,0.3994365856446911,-1,-1,-21.198933967870158,-22.198933967870158,-23.198933967870158,-24.198933967870158,-22.198933967870158,202505,202604
SPXW,20260512,202605,SPY,0.005199999999999982,1,7355.97,7365.34,12.729847092863473,12.729847092863473,0.5712627311690565,1,1,12.729847092863473,11.729847092863473,10.729847092863473,9.729847092863473,11.729847092863473,202505,202604
SPXW,20260513,202605,SPY,-0.002900000000000097,-1,7408.44,7443.82,47.64267111127321,-47.64267111127321,0.47738940638966354,-1,1,47.64267111127321,46.64267111127321,45.64267111127321,44.64267111127321,46.64267111127321,202505,202604
SPXW,20260514,202605,SPY,0.00030000000000002247,1,7482.3,7494.96,16.905632959825304,16.905632959825304,0.4320853021791973,-1,-1,-16.905632959825304,-17.905632959825304,-18.905632959825304,-19.905632959825304,-17.905632959825304,202505,202604
SPXW,20260515,202605,SPY,-0.0042500000000000315,-1,7439.99,7448.42,11.324246042225695,-11.324246042225695,0.561937470963932,1,-1,-11.324246042225695,-12.324246042225695,-13.324246042225695,-14.324246042225695,-12.324246042225695,202505,202604
SPXW,20260518,202605,SPY,0.0036000000000000476,1,7385.44,7384.9,-0.7311950845287265,-0.7311950845287265,0.764384550084767,1,1,-0.7311950845287265,-1.7311950845287265,-2.7311950845287267,-3.7311950845287267,-1.7311950845287265,202505,202604
SPXW,20260519,202605,SPY,0.0015499999999999958,1,7342.79,7388.09,61.50364784288056,61.50364784288056,0.7030661287425727,1,1,61.50364784288056,60.50364784288056,59.50364784288056,58.50364784288056,60.50364784288056,202505,202604
SPXW,20260520,202605,SPY,-0.00379999999999997,-1,7396.88,7421.12,32.71699503591811,-32.71699503591811,0.5906664799323387,1,-1,-32.71699503591811,-33.71699503591811,-34.71699503591811,-35.71699503591811,-33.71699503591811,202505,202604
SPXW,20260521,202605,SPY,-0.0007000000000000339,-1,7404.78,7443.44,52.07369955581867,-52.07369955581867,0.6143819257164114,1,-1,-52.07369955581867,-53.07369955581867,-54.07369955581867,-55.07369955581867,-53.07369955581867,202505,202604
SPXW,20260522,202605,SPY,-0.0014500000000000485,-1,7477.4,7498.79,28.565362144630623,-28.565362144630623,0.5218741943403514,1,-1,-28.565362144630623,-29.565362144630623,-30.565362144630623,-31.565362144630623,-29.565362144630623,202505,202604
SPXW,20260526,202605,SPY,-0.002850000000000047,-1,7537.2,7506.85,-40.34823225702118,40.34823225702118,0.38098036676633745,-1,1,-40.34823225702118,-41.34823225702118,-42.34823225702118,-43.34823225702118,-41.34823225702118,202505,202604
SPXW,20260527,202605,SPY,-0.0034499999999999253,-1,7520.71,7513.53,-9.551531099504096,9.551531099504096,0.5749896033824358,1,-1,9.551531099504096,8.551531099504096,7.551531099504096,6.551531099504096,8.551531099504096,202505,202604
SPXW,20260528,202605,SPY,0.005850000000000022,1,7538.84,7559.41,27.248207874532184,27.248207874532184,0.5877163489752983,1,1,27.248207874532184,26.248207874532184,25.248207874532184,24.248207874532184,26.248207874532184,202505,202604
SPXW,20260529,202605,SPY,-0.006000000000000005,-1,7582.93,7581.37,-2.0574639192092707,2.0574639192092707,0.5163818037166688,1,-1,2.0574639192092707,1.0574639192092707,0.05746391920927074,-0.9425360807907293,1.0574639192092707,202505,202604
SPXW,20260601,202606,SPY,-0.005049999999999999,-1,7574.61,7597.71,30.450211765760685,-30.450211765760685,0.5485530745945706,1,-1,-30.450211765760685,-31.450211765760685,-32.450211765760685,-33.450211765760685,-31.450211765760685,202506,202605
SPXW,20260602,202606,SPY,-0.011100000000000027,-1,7603.66,7606.92,4.28649012715552,-4.28649012715552,0.46849517561028653,-1,1,4.28649012715552,3.2864901271555196,2.2864901271555196,1.2864901271555196,3.2864901271555196,202506,202605
SPXW,20260603,202606,SPY,0.0033999999999999864,1,7580.61,7565.04,-20.56036615781253,-20.56036615781253,0.5767068404182114,1,1,-20.56036615781253,-21.56036615781253,-22.56036615781253,-23.56036615781253,-21.56036615781253,202506,202605
SPXW,20260604,202606,SPY,0.0021000000000000185,1,7550.75,7587.31,48.30218810309194,48.30218810309194,0.5704845768879121,1,1,48.30218810309194,47.30218810309194,46.30218810309194,45.30218810309194,47.30218810309194,202506,202605
SPXW,20260605,202606,SPY,-0.007100000000000065,-1,7518.69,7456.42,-83.16514390244194,83.16514390244194,0.5294868350071382,1,-1,83.16514390244194,82.16514390244194,81.16514390244194,80.16514390244194,82.16514390244194,202506,202605
SPXW,20260608,202606,SPY,0.0003499999999999892,1,7446.04,7421.22,-33.38883299016571,-33.38883299016571,0.5834727286096325,1,1,-33.38883299016571,-34.38883299016571,-35.38883299016571,-36.38883299016571,-34.38883299016571,202506,202605
