ticker,year,feature,rows,finite,distinct_finite,missing_rate,minimum,maximum
SPXW,2023,qdyn_call_log_bid_size_increase,982,982,290,0.0,2.302585092994046,6.236369590203704
SPXW,2023,qdyn_call_log_bid_size_decrease,982,982,259,0.0,1.6094379124341003,6.0330862217988015
SPXW,2023,qdyn_call_log_ask_size_increase,982,982,308,0.0,1.0986122886681098,6.135564891081739
SPXW,2023,qdyn_call_log_ask_size_decrease,982,982,261,0.0,1.0986122886681098,5.968707559985366
SPXW,2023,qdyn_call_bid_exchange_change_fraction,982,982,1,0.0,0.0,0.0
SPXW,2023,qdyn_call_ask_exchange_change_fraction,982,982,1,0.0,0.0,0.0
SPXW,2023,qdyn_call_log_last_update_age_ms,982,982,364,0.0,0.6931471805599453,8.166216268592143
SPXW,2023,qdyn_put_log_update_count,982,982,755,0.0,4.060443010546419,8.03398273468322
SPXW,2023,qdyn_put_log_unique_timestamp_count,982,982,736,0.0,4.007333185232471,7.822845290279774
SPXW,2023,qdyn_put_timestamp_collision_fraction,982,982,969,0.0,0.04678362573099415,0.46017699115044247
SPXW,2023,qdyn_put_update_acceleration_10s_vs_prior20s,982,982,974,0.0,-1.731861327646986,2.169053700369523
SPXW,2023,qdyn_put_unambiguous_state_change_fraction,982,982,3,0.0,0.9960629921259843,1.0
SPXW,2023,qdyn_put_unambiguous_price_change_fraction,982,982,948,0.0,0.0,0.5632911392405063
SPXW,2023,qdyn_put_unambiguous_size_only_change_fraction,982,982,948,0.0,0.43670886075949367,1.0
SPXW,2023,qdyn_put_log_bid_size_increase,982,982,308,0.0,1.3862943611198906,6.180016653652572
SPXW,2023,qdyn_put_log_bid_size_decrease,982,982,268,0.0,1.791759469228055,5.958424693029782
SPXW,2023,qdyn_put_log_ask_size_increase,982,982,293,0.0,2.0794415416798357,6.049733455231958
SPXW,2023,qdyn_put_log_ask_size_decrease,982,982,264,0.0,1.6094379124341003,5.976350909297934
SPXW,2023,qdyn_put_bid_exchange_change_fraction,982,982,1,0.0,0.0,0.0
SPXW,2023,qdyn_put_ask_exchange_change_fraction,982,982,1,0.0,0.0,0.0
SPXW,2023,qdyn_put_log_last_update_age_ms,982,982,380,0.0,0.6931471805599453,8.477620416296414
SPXW,2024,qdyn_call_log_update_count,1060,1060,857,0.0,4.31748811353631,8.539932678385727
SPXW,2024,qdyn_call_log_unique_timestamp_count,1060,1060,808,0.0,4.248495242049359,8.191740021277457
SPXW,2024,qdyn_call_timestamp_collision_fraction,1060,1060,1053,0.0,0.0963855421686747,0.6073684210526316
SPXW,2024,qdyn_call_update_acceleration_10s_vs_prior20s,1060,1060,1057,0.0,-1.9269342475963076,2.224623551524334
SPXW,2024,qdyn_call_unambiguous_state_change_fraction,1060,1060,11,0.0,0.9935483870967742,1.0
SPXW,2024,qdyn_call_unambiguous_price_change_fraction,1060,1060,1021,0.0,0.008875739644970414,0.5897435897435898
SPXW,2024,qdyn_call_unambiguous_size_only_change_fraction,1060,1060,1023,0.0,0.41025641025641024,0.9911242603550295
SPXW,2024,qdyn_call_log_bid_size_increase,1060,1060,319,0.0,1.0986122886681098,6.154858094016418
SPXW,2024,qdyn_call_log_bid_size_decrease,1060,1060,286,0.0,1.791759469228055,6.144185634125646
SPXW,2024,qdyn_call_log_ask_size_increase,1060,1060,329,0.0,1.9459101490553132,6.257667587882639
SPXW,2024,qdyn_call_log_ask_size_decrease,1060,1060,291,0.0,1.791759469228055,6.22455842927536
SPXW,2024,qdyn_call_bid_exchange_change_fraction,1060,1060,1,0.0,0.0,0.0
SPXW,2024,qdyn_call_ask_exchange_change_fraction,1060,1060,1,0.0,0.0,0.0
SPXW,2024,qdyn_call_log_last_update_age_ms,1060,1060,327,0.0,0.6931471805599453,7.8582541821860294
SPXW,2024,qdyn_put_log_update_count,1060,1060,883,0.0,4.343805421853684,8.438149984075784
SPXW,2024,qdyn_put_log_unique_timestamp_count,1060,1060,823,0.0,4.276666119016055,8.131236549696116
SPXW,2024,qdyn_put_timestamp_collision_fraction,1060,1060,1053,0.0,0.11074918566775244,0.6730196545562835
SPXW,2024,qdyn_put_update_acceleration_10s_vs_prior20s,1060,1060,1048,0.0,-1.6341305250244718,1.5033314064395527
SPXW,2024,qdyn_put_unambiguous_state_change_fraction,1060,1060,9,0.0,0.9953531598513011,1.0
SPXW,2024,qdyn_put_unambiguous_price_change_fraction,1060,1060,1031,0.0,0.006493506493506494,0.7746913580246914
SPXW,2024,qdyn_put_unambiguous_size_only_change_fraction,1060,1060,1031,0.0,0.22530864197530864,0.9935064935064936
SPXW,2024,qdyn_put_log_bid_size_increase,1060,1060,337,0.0,1.0986122886681098,6.29156913955832
SPXW,2024,qdyn_put_log_bid_size_decrease,1060,1060,304,0.0,2.1972245773362196,6.1092475827643655
