trade_date,month,open_time,decision_bar_time,entry_time,exit_time,hold_minutes,qqq_opening_move_bps,spxw_opening_move_bps,spy_opening_move_bps,market_anchor_bps,relative_impulse_bps,action,trade_executed,qqq_position,spy_position,qqq_leg_return_bps,spy_leg_return_bps,gross_bps,cost_bps,net_bps,mean_reversion_control_net_bps,fixed_long_qqq_short_spy_net_bps
20220513,202205,09:30,10:34,10:36,13:36,180,163.69063711536643,116.03949108172519,115.29816675301196,115.66882891736857,48.021808197997856,LONG_QQQ_SHORT_SPY,True,1,-1,24.588814515457575,-4.486875963302901,29.075690478760475,2.0,27.075690478760475,-31.075690478760475,27.075690478760475
20220516,202205,09:30,10:34,10:36,13:36,180,-19.011729622828685,-7.657035056487507,2.9999250243722946,-2.328555016057606,-16.68317460677108,SHORT_QQQ_LONG_SPY,True,-1,1,30.64319754535435,55.804828428772744,25.161630883418393,2.0,23.161630883418393,-27.161630883418393,-27.161630883418393
20220517,202205,09:30,10:34,10:36,13:36,180,-65.91112709121731,-45.736911918055405,-53.02827851277674,-49.382595215416075,-16.528531875801235,SHORT_QQQ_LONG_SPY,True,-1,1,87.7111832147165,63.1492761875552,-24.561907027161297,2.0,-26.561907027161297,22.561907027161297,22.561907027161297
20220518,202205,09:30,10:34,10:36,13:36,180,-65.21617577713594,-74.75393331489435,-76.12923943081323,-75.44158637285379,10.225410595717847,LONG_QQQ_SHORT_SPY,True,1,-1,-197.4714384310276,-138.41225575665314,-59.059182674374455,2.0,-61.059182674374455,57.059182674374455,-61.059182674374455
20220519,202205,09:30,10:34,10:36,13:36,180,75.42267083317074,37.600533336672086,46.731456687195674,42.16599501193388,33.25667582123686,LONG_QQQ_SHORT_SPY,True,1,-1,-32.98972064114146,-6.920326813074539,-26.06939382806692,2.0,-28.06939382806692,24.06939382806692,-28.06939382806692
20220520,202205,09:30,10:34,10:36,13:36,180,-86.33147144703003,-59.76209901873147,-70.42821731348803,-65.09515816610975,-21.23631328092027,SHORT_QQQ_LONG_SPY,True,-1,1,-297.9872914244233,-206.82805480141326,91.15923662301003,2.0,89.15923662301003,-93.15923662301003,-93.15923662301003
20220523,202205,09:30,10:34,10:36,13:36,180,24.476440729643638,35.236153985426334,31.76824579127496,33.502199888350646,-9.025759158707007,SHORT_QQQ_LONG_SPY,True,-1,1,38.44706256672294,31.386074160212647,-7.060988406510294,2.0,-9.060988406510294,5.060988406510294,5.060988406510294
20220524,202205,09:30,10:34,10:36,13:36,180,-154.94967329538287,-117.31539580813653,-109.6238214765964,-113.46960864236647,-41.4800646530164,SHORT_QQQ_LONG_SPY,True,-1,1,28.85294049505964,29.8185404222683,0.9655999272086575,2.0,-1.0344000727913425,-2.9655999272086575,-2.9655999272086575
20220525,202205,09:30,10:34,10:36,13:36,180,171.43673620639433,115.42836559968218,122.62010143379455,119.02423351673836,52.412502689655966,LONG_QQQ_SHORT_SPY,True,1,-1,-60.05609463161887,-58.34749633181323,-1.7085982998056366,2.0,-3.7085982998056366,-0.2914017001943634,-3.7085982998056366
20220526,202205,09:30,10:34,10:36,13:36,180,184.5429548339406,109.72238678103396,108.51640046460689,109.11939362282043,75.42356121112017,LONG_QQQ_SHORT_SPY,True,1,-1,120.13567305682106,60.79346537695436,59.3422076798667,2.0,57.3422076798667,-61.3422076798667,57.3422076798667
20220527,202205,09:30,10:34,10:36,13:36,180,136.9052391495668,88.19666914942259,93.94093508794673,91.06880211868466,45.83643703088214,LONG_QQQ_SHORT_SPY,True,1,-1,-1.6296465332724166,7.523085305009849,-9.152731838282266,2.0,-11.152731838282266,7.152731838282266,-11.152731838282266
20220531,202205,09:30,10:34,10:36,13:36,180,-67.19386455442223,-34.467070936179766,-31.000267015843438,-32.7336689760116,-34.460195578410634,SHORT_QQQ_LONG_SPY,True,-1,1,96.59405434136592,65.97972046460627,-30.614333876759645,2.0,-32.614333876759645,28.614333876759645,28.614333876759645
20220601,202206,09:30,10:34,10:36,13:36,180,-114.0314925194349,-142.76083073419215,-132.39445584479733,-137.57764328949474,23.54615077005984,LONG_QQQ_SHORT_SPY,True,1,-1,-30.38572576254692,6.593004328925239,-36.97873009147216,2.0,-38.97873009147216,34.97873009147216,-38.97873009147216
20220602,202206,09:30,10:34,10:36,13:36,180,35.035480575208865,-10.120666578764961,-23.474763194804794,-16.797714886784878,51.83319546199374,LONG_QQQ_SHORT_SPY,True,1,-1,201.09303001192487,145.7574693507394,55.33556066118547,2.0,53.33556066118547,-57.33556066118547,53.33556066118547
20220603,202206,09:30,10:34,10:36,13:36,180,-31.43586598628988,3.681573042090949,5.818323032573109,4.749948037332029,-36.18581402362191,SHORT_QQQ_LONG_SPY,True,-1,1,-44.61603480012834,-25.503711860053862,19.112322940074478,2.0,17.112322940074478,-21.112322940074478,-21.112322940074478
20220606,202206,09:30,10:34,10:36,13:36,180,38.224995550285016,30.031966076338733,32.97513006875428,31.503548072546508,6.721447477738508,LONG_QQQ_SHORT_SPY,True,1,-1,-156.6949111001861,-93.45749569755148,-63.23741540263461,2.0,-65.23741540263461,61.23741540263461,-65.23741540263461
20220607,202206,09:30,10:34,10:36,13:36,180,136.65255638594448,91.87762080536558,98.75359140396841,95.315606104667,41.33695028127748,LONG_QQQ_SHORT_SPY,True,1,-1,26.272699629323956,34.161561526829146,-7.8888618975051905,2.0,-9.88886189750519,5.8888618975051905,-9.88886189750519
20220608,202206,09:30,10:34,10:36,13:36,180,59.358842591592094,32.24895007030866,25.577312884580177,28.913131477444416,30.445711114147677,LONG_QQQ_SHORT_SPY,True,1,-1,-123.59017191751906,-99.016702366286,-24.57346955123306,2.0,-26.57346955123306,22.57346955123306,-26.57346955123306
20220609,202206,09:30,10:34,10:36,13:36,180,78.1559273376798,19.884307213960884,30.005511321311115,24.944909267636,53.2110180700438,LONG_QQQ_SHORT_SPY,True,1,-1,-106.1760886499704,-56.13467502034279,-50.041413629627606,2.0,-52.041413629627606,48.041413629627606,-52.041413629627606
20220610,202206,09:30,10:34,10:36,13:36,180,-124.72322035470933,-97.63393422433505,-93.12096601059586,-95.37745011746546,-29.34577023724387,SHORT_QQQ_LONG_SPY,True,-1,1,-22.41109769703785,-8.938262741543875,13.472834955493974,2.0,11.472834955493974,-15.472834955493974,-15.472834955493974
20220613,202206,09:30,10:34,10:36,13:36,180,-49.09964169160976,-77.75900248806013,-59.94129458751053,-68.85014853778533,19.75050684617557,LONG_QQQ_SHORT_SPY,True,1,-1,-32.004630227675875,-16.16001411349616,-15.844616114179715,2.0,-17.844616114179715,13.844616114179715,-17.844616114179715
20220614,202206,09:30,10:34,10:36,13:36,180,-92.97344714380073,-67.87500904739284,-61.756524968034626,-64.81576700771373,-28.157680136086995,SHORT_QQQ_LONG_SPY,True,-1,1,67.40621303801095,-1.8706824036705056,-69.27689544168145,2.0,-71.27689544168145,67.27689544168145,67.27689544168145
20220615,202206,09:30,10:34,10:36,13:36,180,7.870354214435563,23.262787133581888,14.034718365524682,18.648752749553285,-10.778398535117722,SHORT_QQQ_LONG_SPY,True,-1,1,39.98291775159635,-16.41862558335022,-56.40154333494657,2.0,-58.40154333494657,54.40154333494657,54.40154333494657
20220616,202206,09:30,10:34,10:36,13:36,180,-93.33595540035334,-51.36168157640898,-49.516437505561164,-50.43905954098507,-42.89689585936827,SHORT_QQQ_LONG_SPY,True,-1,1,-8.073394933932278,-7.605389327913525,0.4680056060187523,2.0,-1.5319943939812477,-2.4680056060187523,-2.4680056060187523
20220617,202206,09:30,10:34,10:36,13:36,180,-30.542240076770486,-68.4374897548544,-56.52367909509041,-62.480584424972406,31.93834434820192,LONG_QQQ_SHORT_SPY,True,1,-1,201.37729387841165,126.22869300921342,75.14860086919823,2.0,73.14860086919823,-77.14860086919823,73.14860086919823
20220621,202206,09:30,10:34,10:36,13:36,180,138.59174037322396,84.82647146186987,90.21973466155723,87.52310306171356,51.0686373115104,LONG_QQQ_SHORT_SPY,True,1,-1,-12.393549859244576,6.126227101720182,-18.51977696096476,2.0,-20.51977696096476,16.51977696096476,-20.51977696096476
20220622,202206,09:30,10:34,10:36,13:36,180,207.5264584021311,174.09122703203334,171.47022229358092,172.78072466280713,34.74573373932398,LONG_QQQ_SHORT_SPY,True,1,-1,-48.30160817808339,-17.252595485877343,-31.04901269220605,2.0,-33.04901269220605,29.04901269220605,-33.04901269220605
20220623,202206,09:30,10:34,10:36,13:36,180,-7.4177428738101225,-15.107081902236835,-12.220718292533709,-13.663900097385273,6.246157223575151,LONG_QQQ_SHORT_SPY,True,1,-1,-63.37762641345977,-65.53033572601798,2.1527093125582084,2.0,0.1527093125582084,-4.152709312558208,0.1527093125582084
20220624,202206,09:30,10:34,10:36,13:36,180,163.37867284542634,129.6134077133066,132.82828898936037,131.22084835133347,32.157824494092864,LONG_QQQ_SHORT_SPY,True,1,-1,-17.122119106667185,18.874515964917887,-35.996635071585075,2.0,-37.996635071585075,33.996635071585075,-37.996635071585075
20220627,202206,09:30,10:34,10:36,13:36,180,-85.4967039973777,-55.95416715572181,-50.7589276859006,-53.35654742081121,-32.14015657656648,SHORT_QQQ_LONG_SPY,True,-1,1,-17.39991227279301,1.5428924120292478,18.942804684822256,2.0,16.942804684822256,-20.942804684822256,-20.942804684822256
20220628,202206,09:30,10:34,10:36,13:36,180,-81.22185195220686,-57.183109317348375,-40.57321574334635,-48.87816253034737,-32.343689421859494,SHORT_QQQ_LONG_SPY,True,-1,1,-185.9292521550558,-151.5553418622007,34.3739102928551,2.0,32.3739102928551,-36.3739102928551,-36.3739102928551
20220629,202206,09:30,10:34,10:36,13:36,180,20.799922889180735,8.702708973250665,2.6226068862628233,5.662657929756744,15.137264959423991,LONG_QQQ_SHORT_SPY,True,1,-1,-24.350231713051638,-42.33227908486942,17.98204737181778,2.0,15.982047371817782,-19.98204737181778,15.982047371817782
20220630,202206,09:30,10:34,10:36,13:36,180,-85.50271211831699,-48.571713441449404,-33.81214866552352,-41.191931053486464,-44.31078106483053,SHORT_QQQ_LONG_SPY,True,-1,1,154.16763839981706,124.39983773991985,-29.76780065989722,2.0,-31.76780065989722,27.76780065989722,27.76780065989722
20220701,202207,09:30,10:34,10:36,13:36,180,-44.196187712580056,-69.144797609238,-52.45861285127508,-60.80170523025654,16.605517517676482,LONG_QQQ_SHORT_SPY,True,1,-1,40.97777121561367,60.43762322977194,-19.459852014158265,2.0,-21.459852014158265,17.459852014158265,-21.459852014158265
20220705,202207,09:30,10:34,10:36,13:36,180,53.041016012467324,-35.982254997473255,-39.987257376983855,-37.984756187228555,91.02577219969588,LONG_QQQ_SHORT_SPY,True,1,-1,136.5923353088949,73.14154180842817,63.450793500466716,2.0,61.450793500466716,-65.45079350046672,61.450793500466716
20220706,202207,09:30,10:34,10:36,13:36,180,-16.36918084273923,-6.342734975395808,-11.259935463076868,-8.801335219236337,-7.567845623502892,SHORT_QQQ_LONG_SPY,True,-1,1,25.40236250701343,-7.860605671356113,-33.26296817836954,2.0,-35.26296817836954,31.26296817836954,31.26296817836954
20220707,202207,09:30,10:34,10:36,13:36,180,90.7316256272653,33.166499773070875,51.021179532534404,42.09383965280264,48.63778597446266,LONG_QQQ_SHORT_SPY,True,1,-1,56.6206574399461,16.774413925719855,39.846243514226245,2.0,37.846243514226245,-41.846243514226245,37.846243514226245
20220708,202207,09:30,10:34,10:36,13:36,180,92.0251893116192,47.46602672449635,50.48694459979068,48.97648566214352,43.048703649475684,LONG_QQQ_SHORT_SPY,True,1,-1,-14.258557548791934,-27.5273195781708,13.268762029378866,2.0,11.268762029378866,-15.268762029378866,11.268762029378866
20220711,202207,09:30,10:34,10:36,13:36,180,-100.2101800229098,-31.439934916159643,-31.670240894052327,-31.555087905105985,-68.6550921178038,SHORT_QQQ_LONG_SPY,True,-1,1,52.98663649408187,52.39688269032079,-0.5897538037610843,2.0,-2.5897538037610843,-1.4102461962389157,-1.4102461962389157
20220712,202207,09:30,10:34,10:36,13:36,180,-43.49784191199353,-1.27184689211276,10.941205144931558,4.834679126409399,-48.33252103840293,SHORT_QQQ_LONG_SPY,True,-1,1,4.155700295295976,7.03262384913707,2.8769235538410944,2.0,0.8769235538410944,-4.876923553841094,-4.876923553841094
20220713,202207,09:30,10:34,10:36,13:36,180,140.5009575850664,44.41506618290462,69.0775615371225,56.74631386001356,83.75464372505284,LONG_QQQ_SHORT_SPY,True,1,-1,67.53117915759711,62.76557433927246,4.765604818324647,2.0,2.765604818324647,-6.765604818324647,2.765604818324647
20220714,202207,09:30,10:34,10:36,13:36,180,-61.68045077949743,-66.67145636006506,-48.292423422743106,-57.48193989140408,-4.198510888093345,SHORT_QQQ_LONG_SPY,True,-1,1,106.84315887831761,75.56306050270793,-31.280098375609683,2.0,-33.28009837560968,29.280098375609683,29.280098375609683
20220715,202207,09:30,10:34,10:36,13:36,180,31.015256787493172,29.63149966792828,40.95853788299078,35.29501877545953,-4.27976198796636,SHORT_QQQ_LONG_SPY,True,-1,1,21.31537232251256,14.830814380102304,-6.484557942410255,2.0,-8.484557942410255,4.484557942410255,4.484557942410255
20220718,202207,09:30,10:34,10:36,13:36,180,15.258119430493549,-4.62230630494932,-5.924094495139352,-5.273200400044336,20.531319830537885,LONG_QQQ_SHORT_SPY,True,1,-1,-54.71086622990268,-49.06147677658867,-5.649389453314008,2.0,-7.649389453314008,3.649389453314008,-7.649389453314008
20220719,202207,09:30,10:34,10:36,13:36,180,16.70217686952829,55.953537915012085,47.80556154062911,51.879549727820596,-35.1773728582923,SHORT_QQQ_LONG_SPY,True,-1,1,110.08291090781118,67.33166884897497,-42.75124205883621,2.0,-44.75124205883621,40.75124205883621,40.75124205883621
20220720,202207,09:30,10:34,10:36,13:36,180,104.57002174332602,55.673146704013675,45.00102935258683,50.33708802830026,54.232933715025766,LONG_QQQ_SHORT_SPY,True,1,-1,4.6368364358743746,-4.312586477117193,8.949422912991569,2.0,6.949422912991569,-10.949422912991569,6.949422912991569
20220721,202207,09:30,10:34,10:36,13:36,180,-79.73178394050103,-49.40712736647074,-55.20869882835592,-52.30791309741333,-27.4238708430877,SHORT_QQQ_LONG_SPY,True,-1,1,130.30682342547414,91.88115097094683,-38.4256724545273,2.0,-40.4256724545273,36.4256724545273,36.4256724545273
20220722,202207,09:30,10:34,10:36,13:36,180,-29.739069941639475,-24.631385821175105,-16.557956617945052,-20.594671219560077,-9.144398722079398,SHORT_QQQ_LONG_SPY,True,-1,1,-159.427732701945,-119.51377173459377,39.913960967351215,2.0,37.913960967351215,-41.913960967351215,-41.913960967351215
20220725,202207,09:30,10:34,10:36,13:36,180,-77.44633281739627,-33.44860431982675,-36.96206739754155,-35.20533585868415,-42.24099695871212,SHORT_QQQ_LONG_SPY,True,-1,1,25.330813797901307,28.87613141516385,3.545317617262544,2.0,1.545317617262544,-5.545317617262544,-5.545317617262544
20220726,202207,09:30,10:34,10:36,13:36,180,-90.86382555957371,-36.609957534454,-38.9219382469651,-37.76594789070955,-53.097877668864164,SHORT_QQQ_LONG_SPY,True,-1,1,-25.055032575430083,-15.564205476581952,9.490827098848131,2.0,7.490827098848131,-11.490827098848131,-11.490827098848131
20220727,202207,09:30,10:34,10:36,13:36,180,74.29033917659868,23.018106627121774,29.11947363708698,26.068790132104375,48.2215490444943,LONG_QQQ_SHORT_SPY,True,1,-1,38.43100409854096,16.41766909565844,22.01333500288252,2.0,20.01333500288252,-24.01333500288252,20.01333500288252
20220728,202207,09:30,10:34,10:36,13:36,180,-107.23699597691846,-89.23174805587325,-75.43246877720217,-82.33210841653772,-24.904887560380743,SHORT_QQQ_LONG_SPY,True,-1,1,166.18348785856682,152.60262337764394,-13.580864480922884,2.0,-15.580864480922884,11.580864480922884,11.580864480922884
20220729,202207,09:30,10:34,10:36,13:36,180,66.26038550923387,59.46170446663751,60.90346455628925,60.182584511463375,6.077800997770495,LONG_QQQ_SHORT_SPY,True,1,-1,5.421523580881925,0.9751340817089524,4.446389499172973,2.0,2.446389499172973,-6.446389499172973,2.446389499172973
20220801,202208,09:30,10:34,10:36,13:36,180,77.4926862003729,26.550560101928546,38.299735784694626,32.425147943311586,45.067538257061315,LONG_QQQ_SHORT_SPY,True,1,-1,-56.75258174221318,-24.11899869474677,-32.63358304746641,2.0,-34.63358304746641,30.63358304746641,-34.63358304746641
20220802,202208,09:30,10:34,10:36,13:36,180,24.259460314422626,1.6823831362490596,-0.9777321510563112,0.3523254925963742,23.90713482182625,LONG_QQQ_SHORT_SPY,True,1,-1,44.886665098420146,21.253473903181806,23.63319119523834,2.0,21.63319119523834,-25.63319119523834,21.63319119523834
20220803,202208,09:30,10:34,10:36,13:36,180,75.95970649516009,16.855055405527168,14.853597422615591,15.85432641407138,60.10538008108871,LONG_QQQ_SHORT_SPY,True,1,-1,151.69303640221673,103.02497040653043,48.668065995686305,2.0,46.668065995686305,-50.668065995686305,46.668065995686305
20220804,202208,09:30,10:34,10:36,13:36,180,-49.04709652310578,-34.50428577828235,-33.36237501221,-33.93333039524617,-15.113766127859606,SHORT_QQQ_LONG_SPY,True,-1,1,90.89138619814523,46.18164088678894,-44.709745311356286,2.0,-46.709745311356286,42.709745311356286,42.709745311356286
20220805,202208,09:30,10:34,10:36,13:36,180,104.09942845780891,68.18205477414796,79.26129508973624,73.72167493194209,30.377753525866822,LONG_QQQ_SHORT_SPY,True,1,-1,-23.26412017500895,2.4201355394025676,-25.68425571441152,2.0,-27.68425571441152,23.68425571441152,-27.68425571441152
20220808,202208,09:30,10:34,10:36,13:36,180,65.78463120638278,30.741144173792915,31.49533179186712,31.118237982830017,34.66639322355277,LONG_QQQ_SHORT_SPY,True,1,-1,-112.73657557531963,-73.9931793263064,-38.74339624901323,2.0,-40.74339624901323,36.74339624901323,-40.74339624901323
20220809,202208,09:30,10:34,10:36,13:36,180,-45.58967824501403,-12.705451863283617,-6.066562507852512,-9.386007185568065,-36.203671059445966,SHORT_QQQ_LONG_SPY,True,-1,1,-35.99284029646873,-24.54943323046351,11.443407066005218,2.0,9.443407066005218,-13.443407066005218,-13.443407066005218
20220810,202208,09:30,10:34,10:36,13:36,180,-34.562601911278804,-6.058582381679637,-14.815879595039087,-10.437230988359362,-24.125370922919444,SHORT_QQQ_LONG_SPY,True,-1,1,46.27352778097985,23.888024354579876,-22.38550342639997,2.0,-24.38550342639997,20.38550342639997,20.38550342639997
20220811,202208,09:30,10:34,10:36,13:36,180,31.931905791549855,34.20981566479557,30.68718032665497,32.44849799572527,-0.5165922041754136,SHORT_QQQ_LONG_SPY,True,-1,1,-101.25742243401106,-54.091851605485516,47.165570828525546,2.0,45.165570828525546,-49.165570828525546,-49.165570828525546
20220812,202208,09:30,10:34,10:36,13:36,180,18.685009954333523,12.221313645662882,9.237219543373287,10.729266594518084,7.95574335981544,LONG_QQQ_SHORT_SPY,True,1,-1,51.25869346860335,48.162144233658395,3.096549234944952,2.0,1.096549234944952,-5.096549234944952,1.096549234944952
20220815,202208,09:30,10:34,10:36,13:36,180,39.98914717333455,31.542366940286026,43.22604047778668,37.384203709036356,2.604943464298195,LONG_QQQ_SHORT_SPY,True,1,-1,55.50709596836792,47.257077067991546,8.250018900376375,2.0,6.250018900376375,-10.250018900376375,6.250018900376375
20220816,202208,09:30,10:34,10:36,13:36,180,-85.2922328789581,-28.569113926688914,-17.784854803640727,-23.17698436516482,-62.11524851379328,SHORT_QQQ_LONG_SPY,True,-1,1,111.13238734387643,79.06470116958675,-32.067686174289676,2.0,-34.067686174289676,30.067686174289676,30.067686174289676
20220817,202208,09:30,10:34,10:36,13:36,180,-29.217539122002226,0.7022554105809896,12.670109625510445,6.686182518045717,-35.90372164004794,SHORT_QQQ_LONG_SPY,True,-1,1,14.026958450418533,8.912029483595116,-5.114928966823417,2.0,-7.114928966823417,3.114928966823417,3.114928966823417
20220818,202208,09:30,10:34,10:36,13:36,180,-11.575838256110664,-18.206245697694904,-15.00445726242091,-16.605351480057905,5.029513223947241,LONG_QQQ_SHORT_SPY,True,1,-1,54.4148718454021,25.548785095125133,28.866086750276963,2.0,26.866086750276963,-30.866086750276963,26.866086750276963
20220819,202208,09:30,10:34,10:36,13:36,180,-82.19097845661297,-47.83065048990077,-43.15281117257316,-45.491730831236964,-36.699247625376,SHORT_QQQ_LONG_SPY,True,-1,1,-33.44070493102709,-18.688277956687436,14.752426974339656,2.0,12.752426974339656,-16.752426974339656,-16.752426974339656
20220822,202208,09:30,10:34,10:36,13:36,180,-85.14178577537346,-56.3587406202113,-55.54434372379684,-55.95154217200407,-29.190243603369396,SHORT_QQQ_LONG_SPY,True,-1,1,-35.838353640593354,-28.49279949555348,7.345554145039873,2.0,5.345554145039873,-9.345554145039873,-9.345554145039873
20220823,202208,09:30,10:34,10:36,13:36,180,61.25739244967734,39.39458613235504,45.67045525677759,42.532520694566315,18.724871755111025,LONG_QQQ_SHORT_SPY,True,1,-1,-15.530660322041701,-24.40056776270902,8.869907440667319,2.0,6.869907440667319,-10.869907440667319,6.869907440667319
20220824,202208,09:30,10:34,10:36,13:36,180,52.486879517374035,26.254768462202463,26.897695988962827,26.576232225582643,25.910647291791392,LONG_QQQ_SHORT_SPY,True,1,-1,-25.084554407931694,-17.91811419129489,-7.166440216636804,2.0,-9.166440216636804,5.166440216636804,-9.166440216636804
20220825,202208,09:30,10:34,10:36,13:36,180,67.31278561578551,62.7241124769314,53.08237811697954,57.903245296955475,9.40954031883004,LONG_QQQ_SHORT_SPY,True,1,-1,-12.54587248584729,-21.102113245232754,8.556240759385464,2.0,6.556240759385464,-10.556240759385464,6.556240759385464
20220826,202208,09:30,10:34,10:36,13:36,180,-160.53224817724552,-136.9726755420946,-139.73816817423088,-138.35542185816274,-22.176826319082778,SHORT_QQQ_LONG_SPY,True,-1,1,-122.63822586578982,-88.42306069337296,34.21516517241686,2.0,32.21516517241686,-36.21516517241686,-36.21516517241686
20220829,202208,09:30,10:34,10:36,13:36,180,25.24715671296752,20.868468034356468,16.643692282179195,18.75608015826783,6.4910765546996885,LONG_QQQ_SHORT_SPY,True,1,-1,40.24413630899181,56.484728403157284,-16.24059209416547,2.0,-18.24059209416547,14.240592094165471,-18.24059209416547
20220830,202208,09:30,10:34,10:36,13:36,180,-183.98145063540852,-139.57612364469554,-138.13614155181082,-138.85613259825317,-45.12531803715535,SHORT_QQQ_LONG_SPY,True,-1,1,-36.364283012040616,-24.401607016406548,11.962675995634068,2.0,9.962675995634068,-13.962675995634068,-13.962675995634068
20220831,202208,09:30,10:34,10:36,13:36,180,-77.60040261937502,-29.360356580681582,-43.600349715228994,-36.480353147955284,-41.12004947141973,SHORT_QQQ_LONG_SPY,True,-1,1,-69.73992134007125,-46.24983108462381,23.49009025544744,2.0,21.49009025544744,-25.49009025544744,-25.49009025544744
20220901,202209,09:30,10:34,10:36,13:36,180,-29.36562284428771,-32.120241716441114,-23.44547455222239,-27.782858134331754,-1.5827647099559563,SHORT_QQQ_LONG_SPY,True,-1,1,-18.27102521480885,20.131755075985225,38.40278029079408,2.0,36.40278029079408,-40.40278029079408,-40.40278029079408
20220902,202209,09:30,10:34,10:36,13:36,180,22.134500852264306,26.210764408513043,12.482526086535994,19.34664524752452,2.7878556047397858,LONG_QQQ_SHORT_SPY,True,1,-1,-236.63226368824076,-184.5121881690648,-52.12007551917594,2.0,-54.12007551917594,50.12007551917594,-54.12007551917594
20220906,202209,09:30,10:34,10:36,13:36,180,-116.69379022900378,-95.19195530424562,-74.04415180133137,-84.6180535527885,-32.075736676215286,SHORT_QQQ_LONG_SPY,True,-1,1,14.371259958478307,0.7693392661734321,-13.601920692304875,2.0,-15.601920692304875,11.601920692304875,11.601920692304875
20220907,202209,09:30,10:34,10:36,13:36,180,34.69037250989635,59.589837080341404,59.50346357100583,59.54665032567362,-24.85627781577727,SHORT_QQQ_LONG_SPY,True,-1,1,69.31909340350914,53.548670599013676,-15.770422804495468,2.0,-17.770422804495468,13.770422804495468,13.770422804495468
20220908,202209,09:30,10:34,10:36,13:36,180,82.5120398762134,99.10953847553505,80.6273107246292,89.86842460008212,-7.356384723868729,SHORT_QQQ_LONG_SPY,True,-1,1,3.0065643547719167,17.551342168231468,14.54477781345955,2.0,12.54477781345955,-16.54477781345955,-16.54477781345955
20220909,202209,09:30,10:34,10:36,13:36,180,93.0239266231341,57.9820706031569,65.8336742281262,61.90787241564155,31.116054207492553,LONG_QQQ_SHORT_SPY,True,1,-1,54.52807659562781,36.2171946934237,18.31088190220411,2.0,16.31088190220411,-20.31088190220411,16.31088190220411
20220912,202209,09:30,10:34,10:36,13:36,180,68.80872232655975,56.657651492895084,60.729672153176,58.69366182303554,10.115060503524205,LONG_QQQ_SHORT_SPY,True,1,-1,-3.8649832998522062,-6.569583067772256,2.7045997679200497,2.0,0.7045997679200497,-4.704599767920049,0.7045997679200497
20220913,202209,09:30,10:34,10:36,13:36,180,-74.84193465352253,-69.67939651164235,-56.40707812880319,-63.04323732022277,-11.798697333299756,SHORT_QQQ_LONG_SPY,True,-1,1,-25.07733488407291,-5.507848823615751,19.56948606045716,2.0,17.56948606045716,-21.56948606045716,-21.56948606045716
20220914,202209,09:30,10:34,10:36,13:36,180,-22.408592543366144,-29.91368406356356,-33.26607011446061,-31.589877089012084,9.18128454564594,LONG_QQQ_SHORT_SPY,True,1,-1,54.55144230979123,38.313737035139646,16.23770527465158,2.0,14.237705274651582,-18.23770527465158,14.237705274651582
20220915,202209,09:30,10:34,10:36,13:36,180,-19.74334303717518,-0.4326244654899913,0.7634850551496678,0.16543029482983826,-19.90877333200502,SHORT_QQQ_LONG_SPY,True,-1,1,13.617023380689295,21.60514280072042,7.988119420031124,2.0,5.988119420031124,-9.988119420031124,-9.988119420031124
20220916,202209,09:30,10:34,10:36,13:36,180,26.729166308691404,22.029491138569526,26.517628953774782,24.273560046172154,2.4556062625192503,LONG_QQQ_SHORT_SPY,True,1,-1,-61.5065790985647,-59.56501465049138,-1.941564448073322,2.0,-3.941564448073322,-0.05843555192667793,-3.941564448073322
20220919,202209,09:30,10:34,10:36,13:36,180,77.98124808802726,79.06717003246243,86.74075302374084,82.90396152810163,-4.922713440074375,SHORT_QQQ_LONG_SPY,True,-1,1,-21.47038259416208,-22.290196363015607,-0.8198137688535283,2.0,-2.8198137688535283,-1.1801862311464717,-1.1801862311464717
20220920,202209,09:30,10:34,10:36,13:36,180,7.277137980332236,-42.932921499219404,-37.468819855707984,-40.2008706774637,47.47800865779593,LONG_QQQ_SHORT_SPY,True,1,-1,-52.44615463483947,-39.96296342540939,-12.483191209430082,2.0,-14.483191209430082,10.483191209430082,-14.483191209430082
20220921,202209,09:30,10:34,10:36,13:36,180,9.319182657369607,1.3143940340279177,10.87238005107642,6.093387042552169,3.2257956148174385,LONG_QQQ_SHORT_SPY,True,1,-1,24.482348740069153,-5.953999062752744,30.436347802821896,2.0,28.436347802821896,-32.4363478028219,28.436347802821896
20220922,202209,09:30,10:34,10:36,13:36,180,-42.29087455312942,-57.20556205916323,-36.71486285625262,-46.960212457707925,4.669337904578505,LONG_QQQ_SHORT_SPY,True,1,-1,-6.4134542211168295,3.464310969878153,-9.877765190994982,2.0,-11.877765190994982,7.877765190994982,-11.877765190994982
20220923,202209,09:30,10:34,10:36,13:36,180,-73.04053299247036,-58.39499652351031,-72.85562729032611,-65.62531190691821,-7.415221085552147,SHORT_QQQ_LONG_SPY,True,-1,1,-38.21591155387702,-47.978719739473746,-9.762808185596725,2.0,-11.762808185596725,7.762808185596725,7.762808185596725
20220926,202209,09:30,10:34,10:36,13:36,180,125.75145836612187,65.56317744387358,75.31200208311617,70.43758976349488,55.31386860262698,LONG_QQQ_SHORT_SPY,True,1,-1,-149.4752862378269,-134.77587104029718,-14.699415197529731,2.0,-16.69941519752973,12.699415197529731,-16.69941519752973
