mode,outer_month,ticker,arm,model_family,utility_percentile,margin_percentile,utility_threshold,side_margin,passed,policy_candidates,scheduled_trades,worst_inner_month_pnl,worst_inner_month_pf,worst_inner_month_wr,minimum_inner_month_trades,pooled_inner_pnl,pooled_inner_pf,inner_month_metrics
development,202304,SPXW,X0,lightgbm_quantile_distribution_utility_v1,85,0,0.1931525443944221,6.748489800964541e-06,False,111,35,-5.087742470726824,0.09964184812385776,0.18181818181818182,10,-2.3348196241556787,0.8108586344002804,"{""202301"": {""call_rate"": 0.0, ""max_drawdown"": 5.087742470726824, ""maximum_hold"": 78.0, ""minimum_hold"": 30.0, ""pnl"": -5.087742470726824, ""profit_factor"": 0.09964184812385776, ""put_rate"": 1.0, ""trades"": 11, ""win_rate"": 0.18181818181818182}, ""202302"": {""call_rate"": 0.2, ""max_drawdown"": 2.5938223669011067, ""maximum_hold"": 180.0, ""minimum_hold"": 30.0, ""pnl"": 1.3069215467175885, ""profit_factor"": 1.4013131186450978, ""put_rate"": 0.8, ""trades"": 10, ""win_rate"": 0.5}, ""202303"": {""call_rate"": 0.2857142857142857, ""max_drawdown"": 2.114889729149203, ""maximum_hold"": 148.0, ""minimum_hold"": 30.0, ""pnl"": 1.4460012998535567, ""profit_factor"": 1.42072856587778, ""put_rate"": 0.7142857142857143, ""trades"": 14, ""win_rate"": 0.5714285714285714}}"
development,202304,SPXW,X0,lightgbm_quantile_distribution_utility_v1,85,10,0.1931525443944221,0.052649718878559036,False,111,35,-5.087742470726824,0.09964184812385776,0.18181818181818182,10,-2.3348196241556787,0.8108586344002804,"{""202301"": {""call_rate"": 0.0, ""max_drawdown"": 5.087742470726824, ""maximum_hold"": 78.0, ""minimum_hold"": 30.0, ""pnl"": -5.087742470726824, ""profit_factor"": 0.09964184812385776, ""put_rate"": 1.0, ""trades"": 11, ""win_rate"": 0.18181818181818182}, ""202302"": {""call_rate"": 0.2, ""max_drawdown"": 2.5938223669011067, ""maximum_hold"": 180.0, ""minimum_hold"": 30.0, ""pnl"": 1.3069215467175885, ""profit_factor"": 1.4013131186450978, ""put_rate"": 0.8, ""trades"": 10, ""win_rate"": 0.5}, ""202303"": {""call_rate"": 0.2857142857142857, ""max_drawdown"": 2.114889729149203, ""maximum_hold"": 148.0, ""minimum_hold"": 30.0, ""pnl"": 1.4460012998535567, ""profit_factor"": 1.42072856587778, ""put_rate"": 0.7142857142857143, ""trades"": 14, ""win_rate"": 0.5714285714285714}}"
development,202304,SPXW,X0,lightgbm_quantile_distribution_utility_v1,85,20,0.1931525443944221,0.10648549614567145,False,111,35,-5.087742470726824,0.09964184812385776,0.18181818181818182,10,-2.3348196241556787,0.8108586344002804,"{""202301"": {""call_rate"": 0.0, ""max_drawdown"": 5.087742470726824, ""maximum_hold"": 78.0, ""minimum_hold"": 30.0, ""pnl"": -5.087742470726824, ""profit_factor"": 0.09964184812385776, ""put_rate"": 1.0, ""trades"": 11, ""win_rate"": 0.18181818181818182}, ""202302"": {""call_rate"": 0.2, ""max_drawdown"": 2.5938223669011067, ""maximum_hold"": 180.0, ""minimum_hold"": 30.0, ""pnl"": 1.3069215467175885, ""profit_factor"": 1.4013131186450978, ""put_rate"": 0.8, ""trades"": 10, ""win_rate"": 0.5}, ""202303"": {""call_rate"": 0.2857142857142857, ""max_drawdown"": 2.114889729149203, ""maximum_hold"": 148.0, ""minimum_hold"": 30.0, ""pnl"": 1.4460012998535567, ""profit_factor"": 1.42072856587778, ""put_rate"": 0.7142857142857143, ""trades"": 14, ""win_rate"": 0.5714285714285714}}"
development,202304,SPXW,X0,lightgbm_quantile_distribution_utility_v1,85,30,0.1931525443944221,0.15891282965818812,False,111,35,-5.087742470726824,0.09964184812385776,0.18181818181818182,10,-2.3348196241556787,0.8108586344002804,"{""202301"": {""call_rate"": 0.0, ""max_drawdown"": 5.087742470726824, ""maximum_hold"": 78.0, ""minimum_hold"": 30.0, ""pnl"": -5.087742470726824, ""profit_factor"": 0.09964184812385776, ""put_rate"": 1.0, ""trades"": 11, ""win_rate"": 0.18181818181818182}, ""202302"": {""call_rate"": 0.2, ""max_drawdown"": 2.5938223669011067, ""maximum_hold"": 180.0, ""minimum_hold"": 30.0, ""pnl"": 1.3069215467175885, ""profit_factor"": 1.4013131186450978, ""put_rate"": 0.8, ""trades"": 10, ""win_rate"": 0.5}, ""202303"": {""call_rate"": 0.2857142857142857, ""max_drawdown"": 2.114889729149203, ""maximum_hold"": 148.0, ""minimum_hold"": 30.0, ""pnl"": 1.4460012998535567, ""profit_factor"": 1.42072856587778, ""put_rate"": 0.7142857142857143, ""trades"": 14, ""win_rate"": 0.5714285714285714}}"
development,202304,SPXW,X0,lightgbm_quantile_distribution_utility_v1,85,40,0.1931525443944221,0.21417366061256418,False,111,35,-5.087742470726824,0.09964184812385776,0.18181818181818182,10,-2.3348196241556787,0.8108586344002804,"{""202301"": {""call_rate"": 0.0, ""max_drawdown"": 5.087742470726824, ""maximum_hold"": 78.0, ""minimum_hold"": 30.0, ""pnl"": -5.087742470726824, ""profit_factor"": 0.09964184812385776, ""put_rate"": 1.0, ""trades"": 11, ""win_rate"": 0.18181818181818182}, ""202302"": {""call_rate"": 0.2, ""max_drawdown"": 2.5938223669011067, ""maximum_hold"": 180.0, ""minimum_hold"": 30.0, ""pnl"": 1.3069215467175885, ""profit_factor"": 1.4013131186450978, ""put_rate"": 0.8, ""trades"": 10, ""win_rate"": 0.5}, ""202303"": {""call_rate"": 0.2857142857142857, ""max_drawdown"": 2.114889729149203, ""maximum_hold"": 148.0, ""minimum_hold"": 30.0, ""pnl"": 1.4460012998535567, ""profit_factor"": 1.42072856587778, ""put_rate"": 0.7142857142857143, ""trades"": 14, ""win_rate"": 0.5714285714285714}}"
development,202304,SPXW,X0,lightgbm_quantile_distribution_utility_v1,85,50,0.1931525443944221,0.27551515073647925,False,111,35,-5.087742470726824,0.09964184812385776,0.18181818181818182,10,-2.3348196241556787,0.8108586344002804,"{""202301"": {""call_rate"": 0.0, ""max_drawdown"": 5.087742470726824, ""maximum_hold"": 78.0, ""minimum_hold"": 30.0, ""pnl"": -5.087742470726824, ""profit_factor"": 0.09964184812385776, ""put_rate"": 1.0, ""trades"": 11, ""win_rate"": 0.18181818181818182}, ""202302"": {""call_rate"": 0.2, ""max_drawdown"": 2.5938223669011067, ""maximum_hold"": 180.0, ""minimum_hold"": 30.0, ""pnl"": 1.3069215467175885, ""profit_factor"": 1.4013131186450978, ""put_rate"": 0.8, ""trades"": 10, ""win_rate"": 0.5}, ""202303"": {""call_rate"": 0.2857142857142857, ""max_drawdown"": 2.114889729149203, ""maximum_hold"": 148.0, ""minimum_hold"": 30.0, ""pnl"": 1.4460012998535567, ""profit_factor"": 1.42072856587778, ""put_rate"": 0.7142857142857143, ""trades"": 14, ""win_rate"": 0.5714285714285714}}"
development,202304,SPXW,X0,lightgbm_quantile_distribution_utility_v1,90,0,0.2600907214953597,6.748489800964541e-06,False,58,21,-1.7820349787084748,0.4326553097324089,0.2857142857142857,5,1.788360208820912,1.2458066003323605,"{""202301"": {""call_rate"": 0.0, ""max_drawdown"": 1.7820349787084748, ""maximum_hold"": 62.0, ""minimum_hold"": 30.0, ""pnl"": -1.7820349787084748, ""profit_factor"": 0.4326553097324089, ""put_rate"": 1.0, ""trades"": 7, ""win_rate"": 0.2857142857142857}, ""202302"": {""call_rate"": 0.2, ""max_drawdown"": 1.247619046105279, ""maximum_hold"": 180.0, ""minimum_hold"": 30.0, ""pnl"": 1.1018311070459124, ""profit_factor"": 1.8831470716045284, ""put_rate"": 0.8, ""trades"": 5, ""win_rate"": 0.6}, ""202303"": {""call_rate"": 0.1111111111111111, ""max_drawdown"": 2.1080022128546068, ""maximum_hold"": 148.0, ""minimum_hold"": 30.0, ""pnl"": 2.468564080483474, ""profit_factor"": 1.8551069436045768, ""put_rate"": 0.8888888888888888, ""trades"": 9, ""win_rate"": 0.4444444444444444}}"
development,202304,SPXW,X0,lightgbm_quantile_distribution_utility_v1,90,10,0.2600907214953597,0.052649718878559036,False,58,21,-1.7820349787084748,0.4326553097324089,0.2857142857142857,5,1.788360208820912,1.2458066003323605,"{""202301"": {""call_rate"": 0.0, ""max_drawdown"": 1.7820349787084748, ""maximum_hold"": 62.0, ""minimum_hold"": 30.0, ""pnl"": -1.7820349787084748, ""profit_factor"": 0.4326553097324089, ""put_rate"": 1.0, ""trades"": 7, ""win_rate"": 0.2857142857142857}, ""202302"": {""call_rate"": 0.2, ""max_drawdown"": 1.247619046105279, ""maximum_hold"": 180.0, ""minimum_hold"": 30.0, ""pnl"": 1.1018311070459124, ""profit_factor"": 1.8831470716045284, ""put_rate"": 0.8, ""trades"": 5, ""win_rate"": 0.6}, ""202303"": {""call_rate"": 0.1111111111111111, ""max_drawdown"": 2.1080022128546068, ""maximum_hold"": 148.0, ""minimum_hold"": 30.0, ""pnl"": 2.468564080483474, ""profit_factor"": 1.8551069436045768, ""put_rate"": 0.8888888888888888, ""trades"": 9, ""win_rate"": 0.4444444444444444}}"
development,202304,SPXW,X0,lightgbm_quantile_distribution_utility_v1,90,20,0.2600907214953597,0.10648549614567145,False,58,21,-1.7820349787084748,0.4326553097324089,0.2857142857142857,5,1.788360208820912,1.2458066003323605,"{""202301"": {""call_rate"": 0.0, ""max_drawdown"": 1.7820349787084748, ""maximum_hold"": 62.0, ""minimum_hold"": 30.0, ""pnl"": -1.7820349787084748, ""profit_factor"": 0.4326553097324089, ""put_rate"": 1.0, ""trades"": 7, ""win_rate"": 0.2857142857142857}, ""202302"": {""call_rate"": 0.2, ""max_drawdown"": 1.247619046105279, ""maximum_hold"": 180.0, ""minimum_hold"": 30.0, ""pnl"": 1.1018311070459124, ""profit_factor"": 1.8831470716045284, ""put_rate"": 0.8, ""trades"": 5, ""win_rate"": 0.6}, ""202303"": {""call_rate"": 0.1111111111111111, ""max_drawdown"": 2.1080022128546068, ""maximum_hold"": 148.0, ""minimum_hold"": 30.0, ""pnl"": 2.468564080483474, ""profit_factor"": 1.8551069436045768, ""put_rate"": 0.8888888888888888, ""trades"": 9, ""win_rate"": 0.4444444444444444}}"
development,202304,SPXW,X0,lightgbm_quantile_distribution_utility_v1,90,30,0.2600907214953597,0.15891282965818812,False,58,21,-1.7820349787084748,0.4326553097324089,0.2857142857142857,5,1.788360208820912,1.2458066003323605,"{""202301"": {""call_rate"": 0.0, ""max_drawdown"": 1.7820349787084748, ""maximum_hold"": 62.0, ""minimum_hold"": 30.0, ""pnl"": -1.7820349787084748, ""profit_factor"": 0.4326553097324089, ""put_rate"": 1.0, ""trades"": 7, ""win_rate"": 0.2857142857142857}, ""202302"": {""call_rate"": 0.2, ""max_drawdown"": 1.247619046105279, ""maximum_hold"": 180.0, ""minimum_hold"": 30.0, ""pnl"": 1.1018311070459124, ""profit_factor"": 1.8831470716045284, ""put_rate"": 0.8, ""trades"": 5, ""win_rate"": 0.6}, ""202303"": {""call_rate"": 0.1111111111111111, ""max_drawdown"": 2.1080022128546068, ""maximum_hold"": 148.0, ""minimum_hold"": 30.0, ""pnl"": 2.468564080483474, ""profit_factor"": 1.8551069436045768, ""put_rate"": 0.8888888888888888, ""trades"": 9, ""win_rate"": 0.4444444444444444}}"
development,202304,SPXW,X0,lightgbm_quantile_distribution_utility_v1,90,40,0.2600907214953597,0.21417366061256418,False,58,21,-1.7820349787084748,0.4326553097324089,0.2857142857142857,5,1.788360208820912,1.2458066003323605,"{""202301"": {""call_rate"": 0.0, ""max_drawdown"": 1.7820349787084748, ""maximum_hold"": 62.0, ""minimum_hold"": 30.0, ""pnl"": -1.7820349787084748, ""profit_factor"": 0.4326553097324089, ""put_rate"": 1.0, ""trades"": 7, ""win_rate"": 0.2857142857142857}, ""202302"": {""call_rate"": 0.2, ""max_drawdown"": 1.247619046105279, ""maximum_hold"": 180.0, ""minimum_hold"": 30.0, ""pnl"": 1.1018311070459124, ""profit_factor"": 1.8831470716045284, ""put_rate"": 0.8, ""trades"": 5, ""win_rate"": 0.6}, ""202303"": {""call_rate"": 0.1111111111111111, ""max_drawdown"": 2.1080022128546068, ""maximum_hold"": 148.0, ""minimum_hold"": 30.0, ""pnl"": 2.468564080483474, ""profit_factor"": 1.8551069436045768, ""put_rate"": 0.8888888888888888, ""trades"": 9, ""win_rate"": 0.4444444444444444}}"
development,202304,SPXW,X0,lightgbm_quantile_distribution_utility_v1,90,50,0.2600907214953597,0.27551515073647925,False,58,21,-1.7820349787084748,0.4326553097324089,0.2857142857142857,5,1.788360208820912,1.2458066003323605,"{""202301"": {""call_rate"": 0.0, ""max_drawdown"": 1.7820349787084748, ""maximum_hold"": 62.0, ""minimum_hold"": 30.0, ""pnl"": -1.7820349787084748, ""profit_factor"": 0.4326553097324089, ""put_rate"": 1.0, ""trades"": 7, ""win_rate"": 0.2857142857142857}, ""202302"": {""call_rate"": 0.2, ""max_drawdown"": 1.247619046105279, ""maximum_hold"": 180.0, ""minimum_hold"": 30.0, ""pnl"": 1.1018311070459124, ""profit_factor"": 1.8831470716045284, ""put_rate"": 0.8, ""trades"": 5, ""win_rate"": 0.6}, ""202303"": {""call_rate"": 0.1111111111111111, ""max_drawdown"": 2.1080022128546068, ""maximum_hold"": 148.0, ""minimum_hold"": 30.0, ""pnl"": 2.468564080483474, ""profit_factor"": 1.8551069436045768, ""put_rate"": 0.8888888888888888, ""trades"": 9, ""win_rate"": 0.4444444444444444}}"
development,202304,SPXW,X0,lightgbm_quantile_distribution_utility_v1,95,0,0.38019203724097994,6.748489800964541e-06,False,23,8,-1.5744552472873525,0.0,0.0,1,-2.1144067533937836,0.39125403304504636,"{""202301"": {""call_rate"": 0.0, ""max_drawdown"": 0.6530612215108049, ""maximum_hold"": 62.0, ""minimum_hold"": 30.0, ""pnl"": 0.07433420136732427, ""profit_factor"": 1.0578638305988877, ""put_rate"": 1.0, ""trades"": 4, ""win_rate"": 0.5}, ""202302"": {""call_rate"": 0.0, ""max_drawdown"": 0.6142857074737549, ""maximum_hold"": 32.0, ""minimum_hold"": 32.0, ""pnl"": -0.6142857074737549, ""profit_factor"": 0.0, ""put_rate"": 1.0, ""trades"": 1, ""win_rate"": 0.0}, ""202303"": {""call_rate"": 0.3333333333333333, ""max_drawdown"": 1.5744552472873525, ""maximum_hold"": 47.0, ""minimum_hold"": 30.0, ""pnl"": -1.5744552472873525, ""profit_factor"": 0.0, ""put_rate"": 0.6666666666666666, ""trades"": 3, ""win_rate"": 0.0}}"
development,202304,SPXW,X0,lightgbm_quantile_distribution_utility_v1,95,10,0.38019203724097994,0.052649718878559036,False,23,8,-1.5744552472873525,0.0,0.0,1,-2.1144067533937836,0.39125403304504636,"{""202301"": {""call_rate"": 0.0, ""max_drawdown"": 0.6530612215108049, ""maximum_hold"": 62.0, ""minimum_hold"": 30.0, ""pnl"": 0.07433420136732427, ""profit_factor"": 1.0578638305988877, ""put_rate"": 1.0, ""trades"": 4, ""win_rate"": 0.5}, ""202302"": {""call_rate"": 0.0, ""max_drawdown"": 0.6142857074737549, ""maximum_hold"": 32.0, ""minimum_hold"": 32.0, ""pnl"": -0.6142857074737549, ""profit_factor"": 0.0, ""put_rate"": 1.0, ""trades"": 1, ""win_rate"": 0.0}, ""202303"": {""call_rate"": 0.3333333333333333, ""max_drawdown"": 1.5744552472873525, ""maximum_hold"": 47.0, ""minimum_hold"": 30.0, ""pnl"": -1.5744552472873525, ""profit_factor"": 0.0, ""put_rate"": 0.6666666666666666, ""trades"": 3, ""win_rate"": 0.0}}"
development,202304,SPXW,X0,lightgbm_quantile_distribution_utility_v1,95,20,0.38019203724097994,0.10648549614567145,False,23,8,-1.5744552472873525,0.0,0.0,1,-2.1144067533937836,0.39125403304504636,"{""202301"": {""call_rate"": 0.0, ""max_drawdown"": 0.6530612215108049, ""maximum_hold"": 62.0, ""minimum_hold"": 30.0, ""pnl"": 0.07433420136732427, ""profit_factor"": 1.0578638305988877, ""put_rate"": 1.0, ""trades"": 4, ""win_rate"": 0.5}, ""202302"": {""call_rate"": 0.0, ""max_drawdown"": 0.6142857074737549, ""maximum_hold"": 32.0, ""minimum_hold"": 32.0, ""pnl"": -0.6142857074737549, ""profit_factor"": 0.0, ""put_rate"": 1.0, ""trades"": 1, ""win_rate"": 0.0}, ""202303"": {""call_rate"": 0.3333333333333333, ""max_drawdown"": 1.5744552472873525, ""maximum_hold"": 47.0, ""minimum_hold"": 30.0, ""pnl"": -1.5744552472873525, ""profit_factor"": 0.0, ""put_rate"": 0.6666666666666666, ""trades"": 3, ""win_rate"": 0.0}}"
development,202304,SPXW,X0,lightgbm_quantile_distribution_utility_v1,95,30,0.38019203724097994,0.15891282965818812,False,23,8,-1.5744552472873525,0.0,0.0,1,-2.1144067533937836,0.39125403304504636,"{""202301"": {""call_rate"": 0.0, ""max_drawdown"": 0.6530612215108049, ""maximum_hold"": 62.0, ""minimum_hold"": 30.0, ""pnl"": 0.07433420136732427, ""profit_factor"": 1.0578638305988877, ""put_rate"": 1.0, ""trades"": 4, ""win_rate"": 0.5}, ""202302"": {""call_rate"": 0.0, ""max_drawdown"": 0.6142857074737549, ""maximum_hold"": 32.0, ""minimum_hold"": 32.0, ""pnl"": -0.6142857074737549, ""profit_factor"": 0.0, ""put_rate"": 1.0, ""trades"": 1, ""win_rate"": 0.0}, ""202303"": {""call_rate"": 0.3333333333333333, ""max_drawdown"": 1.5744552472873525, ""maximum_hold"": 47.0, ""minimum_hold"": 30.0, ""pnl"": -1.5744552472873525, ""profit_factor"": 0.0, ""put_rate"": 0.6666666666666666, ""trades"": 3, ""win_rate"": 0.0}}"
development,202304,SPXW,X0,lightgbm_quantile_distribution_utility_v1,95,40,0.38019203724097994,0.21417366061256418,False,23,8,-1.5744552472873525,0.0,0.0,1,-2.1144067533937836,0.39125403304504636,"{""202301"": {""call_rate"": 0.0, ""max_drawdown"": 0.6530612215108049, ""maximum_hold"": 62.0, ""minimum_hold"": 30.0, ""pnl"": 0.07433420136732427, ""profit_factor"": 1.0578638305988877, ""put_rate"": 1.0, ""trades"": 4, ""win_rate"": 0.5}, ""202302"": {""call_rate"": 0.0, ""max_drawdown"": 0.6142857074737549, ""maximum_hold"": 32.0, ""minimum_hold"": 32.0, ""pnl"": -0.6142857074737549, ""profit_factor"": 0.0, ""put_rate"": 1.0, ""trades"": 1, ""win_rate"": 0.0}, ""202303"": {""call_rate"": 0.3333333333333333, ""max_drawdown"": 1.5744552472873525, ""maximum_hold"": 47.0, ""minimum_hold"": 30.0, ""pnl"": -1.5744552472873525, ""profit_factor"": 0.0, ""put_rate"": 0.6666666666666666, ""trades"": 3, ""win_rate"": 0.0}}"
development,202304,SPXW,X0,lightgbm_quantile_distribution_utility_v1,95,50,0.38019203724097994,0.27551515073647925,False,23,8,-1.5744552472873525,0.0,0.0,1,-2.1144067533937836,0.39125403304504636,"{""202301"": {""call_rate"": 0.0, ""max_drawdown"": 0.6530612215108049, ""maximum_hold"": 62.0, ""minimum_hold"": 30.0, ""pnl"": 0.07433420136732427, ""profit_factor"": 1.0578638305988877, ""put_rate"": 1.0, ""trades"": 4, ""win_rate"": 0.5}, ""202302"": {""call_rate"": 0.0, ""max_drawdown"": 0.6142857074737549, ""maximum_hold"": 32.0, ""minimum_hold"": 32.0, ""pnl"": -0.6142857074737549, ""profit_factor"": 0.0, ""put_rate"": 1.0, ""trades"": 1, ""win_rate"": 0.0}, ""202303"": {""call_rate"": 0.3333333333333333, ""max_drawdown"": 1.5744552472873525, ""maximum_hold"": 47.0, ""minimum_hold"": 30.0, ""pnl"": -1.5744552472873525, ""profit_factor"": 0.0, ""put_rate"": 0.6666666666666666, ""trades"": 3, ""win_rate"": 0.0}}"
