ticker,trade_date,strike,right,contract_dir,exact_greeks_path,exact_greeks_sha256,raw_response_path,raw_response_sha256,contract_manifest_path,contract_manifest_sha256,rows,stored_bid_ask_exact,git_commit,max_spot_difference_bps,source_greeks_sha256,source_oi_sha256,source_underlying_sha256,terminal_jar_sha256,terminal_process_id,java_executable_sha256
QQQ,20221230,210.0,CALL,D:\ThetaData\wall_exact_greek_repair_20221230_v1r2\QQQ\20221230\C_210p000000,D:\ThetaData\wall_exact_greek_repair_20221230_v1r2\QQQ\20221230\C_210p000000\exact_greeks.parquet,fb4c986b8f9b5a3f547b6340bbafe409d03747bcf57a7ad06ce5ef03f8c8e7ed,D:\ThetaData\wall_exact_greek_repair_20221230_v1r2\QQQ\20221230\C_210p000000\first_order_response.json,cf0a3666798a8f94e1b3d49497386137ec16f2eea8e8cc8eccdd3df3dfe8e250,D:\ThetaData\wall_exact_greek_repair_20221230_v1r2\QQQ\20221230\C_210p000000\manifest.json,9d5d4e4629eb9dd7f32ab6c7c14b2a608fc7f341c2294fa89893666725c2c7e2,48,True,4de62f5e93575472d317039836498e29ba9bf6ef,0.0,58e7c33cf57ab396ea76d1424a3c79c6b5ef946f938cc853906609c669bc36d9,7fa36d05d990d6407e7335118c65b470d9c3f10f65a46ff7fe791d7bb5c4541c,bed309b4cc8c438e0fcb9c972606d3f0c2e33af7ee1119afc4d6194fbc40f141,4f93cd745c8af53d8cf70096abb104edb22494f5c48408b9d732b51e51dfbbea,28212,7edd4025f23821e30df708eb05af66a92b0b533af33457f7c0cd5291670c1307
QQQ,20221230,210.0,PUT,D:\ThetaData\wall_exact_greek_repair_20221230_v1r2\QQQ\20221230\P_210p000000,D:\ThetaData\wall_exact_greek_repair_20221230_v1r2\QQQ\20221230\P_210p000000\exact_greeks.parquet,461a0b225b33df48425c4ea70d69dbdd450eade1031d0c8c52cd42460569ed9f,D:\ThetaData\wall_exact_greek_repair_20221230_v1r2\QQQ\20221230\P_210p000000\first_order_response.json,61535e11eb3ea17e4d8d6baf44dd504d758d1512f36fbc242bb25334b9ee60ba,D:\ThetaData\wall_exact_greek_repair_20221230_v1r2\QQQ\20221230\P_210p000000\manifest.json,47ce121c374c5e16bac3b9045f78f78beda1d99e2587188e4172922bc543de10,48,True,4de62f5e93575472d317039836498e29ba9bf6ef,0.0,58e7c33cf57ab396ea76d1424a3c79c6b5ef946f938cc853906609c669bc36d9,7fa36d05d990d6407e7335118c65b470d9c3f10f65a46ff7fe791d7bb5c4541c,bed309b4cc8c438e0fcb9c972606d3f0c2e33af7ee1119afc4d6194fbc40f141,4f93cd745c8af53d8cf70096abb104edb22494f5c48408b9d732b51e51dfbbea,28212,7edd4025f23821e30df708eb05af66a92b0b533af33457f7c0cd5291670c1307
QQQ,20221230,215.0,PUT,D:\ThetaData\wall_exact_greek_repair_20221230_v1r2\QQQ\20221230\P_215p000000,D:\ThetaData\wall_exact_greek_repair_20221230_v1r2\QQQ\20221230\P_215p000000\exact_greeks.parquet,7e51f9343835c96f715847e53e772863392f654752f60e498880e15fc355df22,D:\ThetaData\wall_exact_greek_repair_20221230_v1r2\QQQ\20221230\P_215p000000\first_order_response.json,5c68b36a0b6f628b302574046e9a043ce5795bd66475b04dff2884724d953028,D:\ThetaData\wall_exact_greek_repair_20221230_v1r2\QQQ\20221230\P_215p000000\manifest.json,6a274ef133fbebf293264ad82dd2597126863f035414e8705feebe2c4beede54,48,True,4de62f5e93575472d317039836498e29ba9bf6ef,0.0,58e7c33cf57ab396ea76d1424a3c79c6b5ef946f938cc853906609c669bc36d9,7fa36d05d990d6407e7335118c65b470d9c3f10f65a46ff7fe791d7bb5c4541c,bed309b4cc8c438e0fcb9c972606d3f0c2e33af7ee1119afc4d6194fbc40f141,4f93cd745c8af53d8cf70096abb104edb22494f5c48408b9d732b51e51dfbbea,28212,7edd4025f23821e30df708eb05af66a92b0b533af33457f7c0cd5291670c1307
QQQ,20221230,220.0,CALL,D:\ThetaData\wall_exact_greek_repair_20221230_v1r2\QQQ\20221230\C_220p000000,D:\ThetaData\wall_exact_greek_repair_20221230_v1r2\QQQ\20221230\C_220p000000\exact_greeks.parquet,1b8769fc8b1bd81d5eb00842cdf277ca7cb82e71ca0b183e47c588b97a2da030,D:\ThetaData\wall_exact_greek_repair_20221230_v1r2\QQQ\20221230\C_220p000000\first_order_response.json,c3af406f2c12bd3e080f060f6e82d3d2a601fc006dca4185124725c26d19a3db,D:\ThetaData\wall_exact_greek_repair_20221230_v1r2\QQQ\20221230\C_220p000000\manifest.json,8b5258865ca9fd4fe51ee42727d5bcc3ffdaccd66db332090b53f1b750acb843,48,True,4de62f5e93575472d317039836498e29ba9bf6ef,0.0,58e7c33cf57ab396ea76d1424a3c79c6b5ef946f938cc853906609c669bc36d9,7fa36d05d990d6407e7335118c65b470d9c3f10f65a46ff7fe791d7bb5c4541c,bed309b4cc8c438e0fcb9c972606d3f0c2e33af7ee1119afc4d6194fbc40f141,4f93cd745c8af53d8cf70096abb104edb22494f5c48408b9d732b51e51dfbbea,28212,7edd4025f23821e30df708eb05af66a92b0b533af33457f7c0cd5291670c1307
QQQ,20221230,220.0,PUT,D:\ThetaData\wall_exact_greek_repair_20221230_v1r2\QQQ\20221230\P_220p000000,D:\ThetaData\wall_exact_greek_repair_20221230_v1r2\QQQ\20221230\P_220p000000\exact_greeks.parquet,93f76ca6b2bf916e70f388b6f05a37f7442b3e4fc5f7a8bbe5f27a535a3b8fee,D:\ThetaData\wall_exact_greek_repair_20221230_v1r2\QQQ\20221230\P_220p000000\first_order_response.json,4360f205da3816e17f9003a49262d98ea112df81fb98cc3ead269fbfee891dcd,D:\ThetaData\wall_exact_greek_repair_20221230_v1r2\QQQ\20221230\P_220p000000\manifest.json,3951f2e5d4b0cac497bee1b289f256918d3e14044db39ebf5f227e9c7cb153d0,48,True,4de62f5e93575472d317039836498e29ba9bf6ef,0.0,58e7c33cf57ab396ea76d1424a3c79c6b5ef946f938cc853906609c669bc36d9,7fa36d05d990d6407e7335118c65b470d9c3f10f65a46ff7fe791d7bb5c4541c,bed309b4cc8c438e0fcb9c972606d3f0c2e33af7ee1119afc4d6194fbc40f141,4f93cd745c8af53d8cf70096abb104edb22494f5c48408b9d732b51e51dfbbea,28212,7edd4025f23821e30df708eb05af66a92b0b533af33457f7c0cd5291670c1307
QQQ,20221230,225.0,CALL,D:\ThetaData\wall_exact_greek_repair_20221230_v1r2\QQQ\20221230\C_225p000000,D:\ThetaData\wall_exact_greek_repair_20221230_v1r2\QQQ\20221230\C_225p000000\exact_greeks.parquet,c37acf1116e6837f5dbff008101847be5b46d7c699ce4f7da8b65904366d24c5,D:\ThetaData\wall_exact_greek_repair_20221230_v1r2\QQQ\20221230\C_225p000000\first_order_response.json,17450dbd49a72b1b9a5d8f76815c6c670f2d0a6fda0cf21711c80bf4b36b836c,D:\ThetaData\wall_exact_greek_repair_20221230_v1r2\QQQ\20221230\C_225p000000\manifest.json,2ee10e6cace309f3a70b150b40135fb9e4b83cb9de8c96dff909e9d25bcad74e,48,True,4de62f5e93575472d317039836498e29ba9bf6ef,0.0,58e7c33cf57ab396ea76d1424a3c79c6b5ef946f938cc853906609c669bc36d9,7fa36d05d990d6407e7335118c65b470d9c3f10f65a46ff7fe791d7bb5c4541c,bed309b4cc8c438e0fcb9c972606d3f0c2e33af7ee1119afc4d6194fbc40f141,4f93cd745c8af53d8cf70096abb104edb22494f5c48408b9d732b51e51dfbbea,28212,7edd4025f23821e30df708eb05af66a92b0b533af33457f7c0cd5291670c1307
QQQ,20221230,225.0,PUT,D:\ThetaData\wall_exact_greek_repair_20221230_v1r2\QQQ\20221230\P_225p000000,D:\ThetaData\wall_exact_greek_repair_20221230_v1r2\QQQ\20221230\P_225p000000\exact_greeks.parquet,1c7e2baeed82ed921f184f35d81052abb160ece7e950c4b7c48d11e9d6392fb5,D:\ThetaData\wall_exact_greek_repair_20221230_v1r2\QQQ\20221230\P_225p000000\first_order_response.json,f99550e69efa2741f5dfbc15bbb26e30d4dfd40d93d9837a5ebea6e1c1f41781,D:\ThetaData\wall_exact_greek_repair_20221230_v1r2\QQQ\20221230\P_225p000000\manifest.json,06dbf06cf92c33932d0a931aefedf0c46986e8b8407c693fd75b8163899e6468,48,True,4de62f5e93575472d317039836498e29ba9bf6ef,0.0,58e7c33cf57ab396ea76d1424a3c79c6b5ef946f938cc853906609c669bc36d9,7fa36d05d990d6407e7335118c65b470d9c3f10f65a46ff7fe791d7bb5c4541c,bed309b4cc8c438e0fcb9c972606d3f0c2e33af7ee1119afc4d6194fbc40f141,4f93cd745c8af53d8cf70096abb104edb22494f5c48408b9d732b51e51dfbbea,28212,7edd4025f23821e30df708eb05af66a92b0b533af33457f7c0cd5291670c1307
QQQ,20221230,226.0,PUT,D:\ThetaData\wall_exact_greek_repair_20221230_v1r2\QQQ\20221230\P_226p000000,D:\ThetaData\wall_exact_greek_repair_20221230_v1r2\QQQ\20221230\P_226p000000\exact_greeks.parquet,fdab62f3e53368d5a40dec9f033c41cf4581f2c49f24b7a7b3778d1a03acaf26,D:\ThetaData\wall_exact_greek_repair_20221230_v1r2\QQQ\20221230\P_226p000000\first_order_response.json,fba3a3caa5d21cc1185af2714a8d22047f1dc9cb50ce7a57bde3e04ee263737b,D:\ThetaData\wall_exact_greek_repair_20221230_v1r2\QQQ\20221230\P_226p000000\manifest.json,e927dd5e638a93beac4c428f63ee3ab0c8b88a532a7ed372e74d453f4e55e4a6,48,True,4de62f5e93575472d317039836498e29ba9bf6ef,0.0,58e7c33cf57ab396ea76d1424a3c79c6b5ef946f938cc853906609c669bc36d9,7fa36d05d990d6407e7335118c65b470d9c3f10f65a46ff7fe791d7bb5c4541c,bed309b4cc8c438e0fcb9c972606d3f0c2e33af7ee1119afc4d6194fbc40f141,4f93cd745c8af53d8cf70096abb104edb22494f5c48408b9d732b51e51dfbbea,28212,7edd4025f23821e30df708eb05af66a92b0b533af33457f7c0cd5291670c1307
QQQ,20221230,227.0,PUT,D:\ThetaData\wall_exact_greek_repair_20221230_v1r2\QQQ\20221230\P_227p000000,D:\ThetaData\wall_exact_greek_repair_20221230_v1r2\QQQ\20221230\P_227p000000\exact_greeks.parquet,a53254157f3f1d0219584af4aa72a39aaa103697ecd2415c34a61c95c8cead0a,D:\ThetaData\wall_exact_greek_repair_20221230_v1r2\QQQ\20221230\P_227p000000\first_order_response.json,5bcab7f2909909afae344f0a506791887077499eb6bcc5e1de169dfdf8b3c408,D:\ThetaData\wall_exact_greek_repair_20221230_v1r2\QQQ\20221230\P_227p000000\manifest.json,dd3eab396595368887eddf5e082634823bf89918790a639b4d5e345636fa391d,48,True,4de62f5e93575472d317039836498e29ba9bf6ef,0.0,58e7c33cf57ab396ea76d1424a3c79c6b5ef946f938cc853906609c669bc36d9,7fa36d05d990d6407e7335118c65b470d9c3f10f65a46ff7fe791d7bb5c4541c,bed309b4cc8c438e0fcb9c972606d3f0c2e33af7ee1119afc4d6194fbc40f141,4f93cd745c8af53d8cf70096abb104edb22494f5c48408b9d732b51e51dfbbea,28212,7edd4025f23821e30df708eb05af66a92b0b533af33457f7c0cd5291670c1307
QQQ,20221230,228.0,PUT,D:\ThetaData\wall_exact_greek_repair_20221230_v1r2\QQQ\20221230\P_228p000000,D:\ThetaData\wall_exact_greek_repair_20221230_v1r2\QQQ\20221230\P_228p000000\exact_greeks.parquet,5f710af39a1001671425928bf719d5bfa755eb08e03abcfd2599ac40e77432de,D:\ThetaData\wall_exact_greek_repair_20221230_v1r2\QQQ\20221230\P_228p000000\first_order_response.json,1c6cb8ed513e7c51ddc62e24a186cbe67c112e1219b468905da64d50d9bff3d8,D:\ThetaData\wall_exact_greek_repair_20221230_v1r2\QQQ\20221230\P_228p000000\manifest.json,f34f78674eb2ea64461ff2823390351765f996cb658bedc4ef6a96c3f77563e6,48,True,4de62f5e93575472d317039836498e29ba9bf6ef,0.0,58e7c33cf57ab396ea76d1424a3c79c6b5ef946f938cc853906609c669bc36d9,7fa36d05d990d6407e7335118c65b470d9c3f10f65a46ff7fe791d7bb5c4541c,bed309b4cc8c438e0fcb9c972606d3f0c2e33af7ee1119afc4d6194fbc40f141,4f93cd745c8af53d8cf70096abb104edb22494f5c48408b9d732b51e51dfbbea,28212,7edd4025f23821e30df708eb05af66a92b0b533af33457f7c0cd5291670c1307
QQQ,20221230,229.0,PUT,D:\ThetaData\wall_exact_greek_repair_20221230_v1r2\QQQ\20221230\P_229p000000,D:\ThetaData\wall_exact_greek_repair_20221230_v1r2\QQQ\20221230\P_229p000000\exact_greeks.parquet,be207f817c47a3b5f45fd1c71de81e216264c086c8e5877aefaa946737f5bb7f,D:\ThetaData\wall_exact_greek_repair_20221230_v1r2\QQQ\20221230\P_229p000000\first_order_response.json,1f5dabae7e9a114ef90519cd2cfed24cebd7f533bdb33adf884fd73b80f9dced,D:\ThetaData\wall_exact_greek_repair_20221230_v1r2\QQQ\20221230\P_229p000000\manifest.json,be87b21a2c6040c6b6beeaec651eb25cf01954c8be5b55e2eb8164bd7454e194,48,True,4de62f5e93575472d317039836498e29ba9bf6ef,0.0,58e7c33cf57ab396ea76d1424a3c79c6b5ef946f938cc853906609c669bc36d9,7fa36d05d990d6407e7335118c65b470d9c3f10f65a46ff7fe791d7bb5c4541c,bed309b4cc8c438e0fcb9c972606d3f0c2e33af7ee1119afc4d6194fbc40f141,4f93cd745c8af53d8cf70096abb104edb22494f5c48408b9d732b51e51dfbbea,28212,7edd4025f23821e30df708eb05af66a92b0b533af33457f7c0cd5291670c1307
QQQ,20221230,230.0,CALL,D:\ThetaData\wall_exact_greek_repair_20221230_v1r2\QQQ\20221230\C_230p000000,D:\ThetaData\wall_exact_greek_repair_20221230_v1r2\QQQ\20221230\C_230p000000\exact_greeks.parquet,9d38ecd78d588c5d6d10b1dd5461ede6ac3d7533004cc994f215a4369bc24342,D:\ThetaData\wall_exact_greek_repair_20221230_v1r2\QQQ\20221230\C_230p000000\first_order_response.json,f875029cf0796e358abd4e28ea0b3c14e2e9121a2189a543ec206d326ae5b68e,D:\ThetaData\wall_exact_greek_repair_20221230_v1r2\QQQ\20221230\C_230p000000\manifest.json,0657e3e44e1bb5ebb8e95e2d28c9f5309b0134bb10c7870b6764351db6cac75b,48,True,4de62f5e93575472d317039836498e29ba9bf6ef,0.0,58e7c33cf57ab396ea76d1424a3c79c6b5ef946f938cc853906609c669bc36d9,7fa36d05d990d6407e7335118c65b470d9c3f10f65a46ff7fe791d7bb5c4541c,bed309b4cc8c438e0fcb9c972606d3f0c2e33af7ee1119afc4d6194fbc40f141,4f93cd745c8af53d8cf70096abb104edb22494f5c48408b9d732b51e51dfbbea,28212,7edd4025f23821e30df708eb05af66a92b0b533af33457f7c0cd5291670c1307
