ticker,year,feature,rows,finite,missing_rate,zero_rate_finite,distinct_finite,minimum,maximum
QQQ,2025,qsize_call_relative_qimb_change_15m,870,860,0.011494252873563204,0.030232558139534883,827,-1.0103668261563,1.2487191078963231
QQQ,2025,qsize_put_local_qimb,870,860,0.011494252873563204,0.2186046511627907,569,-0.6951219512195121,0.7070063694267515
QQQ,2025,qsize_put_local_log_bid_depth,870,860,0.011494252873563204,0.0,833,5.308267697401205,10.149057736411894
QQQ,2025,qsize_put_local_log_ask_depth,870,860,0.011494252873563204,0.0,833,5.627621113690637,10.432261143602751
QQQ,2025,qsize_put_relative_qimb,870,860,0.011494252873563204,0.17674418604651163,648,-0.7851656791748958,0.9239598278335724
QQQ,2025,qsize_put_local_qimb_change_1m,870,860,0.011494252873563204,0.06162790697674419,779,-0.9150360453141091,0.8765151515151515
QQQ,2025,qsize_put_local_log_bid_depth_change_1m,870,860,0.011494252873563204,0.0,860,-2.09661987821492,1.9069385865740225
QQQ,2025,qsize_put_local_log_ask_depth_change_1m,870,860,0.011494252873563204,0.0,860,-2.3359442529613306,1.6906013195413072
QQQ,2025,qsize_put_relative_qimb_change_1m,870,860,0.011494252873563204,0.047674418604651166,798,-0.9150360453141091,0.7979154603358425
QQQ,2025,qsize_put_local_qimb_change_5m,870,860,0.011494252873563204,0.07093023255813953,768,-1.1403508771929824,0.9260504201680672
QQQ,2025,qsize_put_local_log_bid_depth_change_5m,870,860,0.011494252873563204,0.0011627906976744186,860,-2.4867987979400388,1.5446240987965112
QQQ,2025,qsize_put_local_log_ask_depth_change_5m,870,860,0.011494252873563204,0.0011627906976744186,860,-2.819536118748763,2.066380842309588
QQQ,2025,qsize_put_relative_qimb_change_5m,870,860,0.011494252873563204,0.046511627906976744,801,-1.324909272925081,1.0932217821323917
QQQ,2025,qsize_put_local_qimb_change_15m,870,860,0.011494252873563204,0.056976744186046514,773,-0.8807912545549192,1.0041741204531902
QQQ,2025,qsize_put_local_log_bid_depth_change_15m,870,860,0.011494252873563204,0.0,860,-3.0539291641056483,2.644467622343506
QQQ,2025,qsize_put_local_log_ask_depth_change_15m,870,860,0.011494252873563204,0.0011627906976744186,860,-3.518575428807531,2.8895422265337896
QQQ,2025,qsize_put_relative_qimb_change_15m,870,860,0.011494252873563204,0.037209302325581395,808,-0.999128160418483,0.8946667467475109
QQQ,2025,qsize_call_local_signable_fraction,870,860,0.011494252873563204,0.0,25,0.5789473684210527,1.0
QQQ,2025,qsize_call_local_signable_fraction_change_1m,870,860,0.011494252873563204,0.9941860465116279,4,-0.05882352941176472,0.05882352941176472
QQQ,2025,qsize_call_local_signable_fraction_change_5m,870,860,0.011494252873563204,0.9604651162790697,10,-0.06666666666666665,0.05882352941176472
QQQ,2025,qsize_call_local_signable_fraction_change_15m,870,860,0.011494252873563204,0.9046511627906977,19,-0.19999999999999996,0.13333333333333341
QQQ,2025,qsize_put_local_signable_fraction,870,860,0.011494252873563204,0.0,4,0.5789473684210527,1.0
QQQ,2025,qsize_put_local_signable_fraction_change_1m,870,860,0.011494252873563204,1.0,1,0.0,0.0
QQQ,2025,qsize_put_local_signable_fraction_change_5m,870,860,0.011494252873563204,0.9976744186046511,2,-0.3157894736842105,0.0
QQQ,2025,qsize_put_local_signable_fraction_change_15m,870,860,0.011494252873563204,0.9965116279069768,4,-0.42105263157894735,0.0
QQQ,2025,qsize_call_valid,870,870,0.0,0.011494252873563218,2,0.0,1.0
QQQ,2025,qsize_put_valid,870,870,0.0,0.011494252873563218,2,0.0,1.0
QQQ,2025,qsize_both_valid,870,870,0.0,0.011494252873563218,2,0.0,1.0
QQQ,2025,qsize_call_shared_local_contracts,870,870,0.0,0.011494252873563218,10,0.0,23.0
QQQ,2025,qsize_put_shared_local_contracts,870,870,0.0,0.011494252873563218,10,0.0,23.0
SPXW,2022,qsize_call_local_qimb,320,316,0.012499999999999956,0.4272151898734177,162,-0.6,0.6
SPXW,2022,qsize_call_local_log_bid_depth,320,316,0.012499999999999956,0.0,307,5.6131281063880705,8.96610085736724
SPXW,2022,qsize_call_local_log_ask_depth,320,316,0.012499999999999956,0.0,306,5.802118375377063,9.152605321324945
SPXW,2022,qsize_call_relative_qimb,320,316,0.012499999999999956,0.38924050632911394,176,-0.9230769230769231,0.9230769230769231
SPXW,2022,qsize_call_local_qimb_change_1m,320,316,0.012499999999999956,0.24050632911392406,230,-0.5692181295358072,0.965079365079365
SPXW,2022,qsize_call_local_log_bid_depth_change_1m,320,316,0.012499999999999956,0.0,316,-1.7539489534929418,1.7635885922613586
SPXW,2022,qsize_call_local_log_ask_depth_change_1m,320,316,0.012499999999999956,0.0,316,-2.0025409216790395,1.1717470247352786
SPXW,2022,qsize_call_relative_qimb_change_1m,320,316,0.012499999999999956,0.21835443037974683,241,-1.2586211660679745,1.0312111555100447
SPXW,2022,qsize_call_local_qimb_change_5m,320,316,0.012499999999999956,0.1962025316455696,240,-0.7878787878787878,0.6337078651685393
SPXW,2022,qsize_call_local_log_bid_depth_change_5m,320,316,0.012499999999999956,0.0,316,-1.8768427924467304,1.6327852764310915
SPXW,2022,qsize_call_local_log_ask_depth_change_5m,320,316,0.012499999999999956,0.0,316,-2.0654552997050963,1.3838583063220096
SPXW,2022,qsize_call_relative_qimb_change_5m,320,316,0.012499999999999956,0.17405063291139242,250,-0.9230769230769231,1.1073519531624916
SPXW,2022,qsize_call_local_qimb_change_15m,320,316,0.012499999999999956,0.20569620253164558,239,-0.7222222222222222,0.7526881720430108
SPXW,2022,qsize_call_local_log_bid_depth_change_15m,320,316,0.012499999999999956,0.0031645569620253164,316,-1.403405044733101,1.731557574777983
SPXW,2022,qsize_call_local_log_ask_depth_change_15m,320,316,0.012499999999999956,0.0,316,-1.8108988094387524,1.675799588133187
SPXW,2022,qsize_call_relative_qimb_change_15m,320,316,0.012499999999999956,0.18354430379746836,249,-1.1038592613060698,0.8693356908310179
SPXW,2022,qsize_put_local_qimb,320,316,0.012499999999999956,0.43670886075949367,158,-0.7931034482758621,0.4690265486725664
SPXW,2022,qsize_put_local_log_bid_depth,320,316,0.012499999999999956,0.0,306,5.529429087511423,9.090880931938855
