ticker,date,trade_date,month,time,minute,expiry_mode,action,score,edge_abs,pred_call_return,pred_put_return,call_return,put_return,realized_return,nearest_level_abs_bps,ret_5m_bps,ret_15m_bps,ret_30m_bps,ctx_spx_ret_5m_bps,ctx_qqq_ret_5m_bps,exit_status,exit_minutes,event_delta_bucket,source_component,deploy_config,policy_profile,policy_ticker,selected_threshold_override,selected_edge_abs_min,selected_time_min,selected_time_max,selected_momentum_filter,selected_max_day,selected_cooldown,candidate_universe_near_level_abs_bps_max
QQQ,20260410,20260410,202604,12:30,750,zero_dte,CALL,0.4157591786370749,0.5035141741504664,0.4157591786370749,-0.0877549955133915,-0.6,0.609155059641165,-0.6,3.2742725309816927,-2.6191315271517634,-7.525059987317784,7.044094833814629,-1.5836342142883095,-2.6191315271517634,-1,52,35,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_causal1030_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,thr0_edge0_BOTH_t750-870_near20_SELF_COUNTER_5M_cap2_cd45,intersection_guarded_v1,QQQ,0.0,0.0,750,870,SELF_COUNTER_5M,2,45,20
QQQ,20260413,20260413,202604,12:45,765,zero_dte,CALL,0.1768672184335821,0.2235497119323262,0.1768672184335821,-0.0466824934987441,0.9469696819180196,-0.6,0.9469696819180196,0.9373723189333956,-1.7928107691222994,-3.748052117023004,27.13660206478341,1.038079008379711,-1.7928107691222994,1,30,35,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_causal1030_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,thr0_edge0_BOTH_t750-870_near20_SELF_COUNTER_5M_cap2_cd45,intersection_guarded_v1,QQQ,0.0,0.0,750,870,SELF_COUNTER_5M,2,45,20
QQQ,20260414,20260414,202604,12:30,750,zero_dte,PUT,0.342847103827705,0.7270544914497314,-0.3842073876220265,0.342847103827705,-0.6,-0.6,-0.6,8.296154002324677,4.628318097843476,15.499429194241188,20.46278961916448,3.275849851152035,4.628318097843476,-1,90,35,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_causal1030_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,thr0_edge0_BOTH_t750-870_near20_SELF_COUNTER_5M_cap2_cd45,intersection_guarded_v1,QQQ,0.0,0.0,750,870,SELF_COUNTER_5M,2,45,20
QQQ,20260414,20260414,202604,13:15,795,zero_dte,PUT,0.2314729229002193,0.5755198655814897,-0.3440469426812704,0.2314729229002193,0.6352458183434169,0.3461538726056126,0.3461538726056126,10.69213403522093,3.831078287772627,3.192686264064104,0.3184950979995271,1.3224317413951248,3.831078287772627,1,66,35,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_causal1030_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,thr0_edge0_BOTH_t750-870_near20_SELF_COUNTER_5M_cap2_cd45,intersection_guarded_v1,QQQ,0.0,0.0,750,870,SELF_COUNTER_5M,2,45,20
QQQ,20260420,20260420,202604,13:05,785,zero_dte,CALL,0.0355262163904416,0.023017398507814403,0.0355262163904416,0.0125088178826272,0.5192308662205793,-0.6,0.5192308662205793,5.4116204191825545,-2.944587275371946,-0.6197087047410399,-2.944587275371946,-2.788406500294771,-2.944587275371946,1,30,35,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_causal1030_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,thr0_edge0_BOTH_t750-870_near20_SELF_COUNTER_5M_cap2_cd45,intersection_guarded_v1,QQQ,0.0,0.0,750,870,SELF_COUNTER_5M,2,45,20
QQQ,20260421,20260421,202604,12:40,760,zero_dte,CALL,0.2885876758727483,0.8547486360685317,0.2885876758727483,-0.5661609601957833,-0.6,0.8269231592174613,-0.6,7.768764647701638,-11.134109628461175,-1.083637647820712,-13.604466507328716,-7.851203349883429,-11.134109628461175,-1,30,35,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_causal1030_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,thr0_edge0_BOTH_t750-870_near20_SELF_COUNTER_5M_cap2_cd45,intersection_guarded_v1,QQQ,0.0,0.0,750,870,SELF_COUNTER_5M,2,45,20
QQQ,20260422,20260422,202604,12:45,765,zero_dte,CALL,0.2966628035982572,0.6847831629371524,0.2966628035982572,-0.3881203593388951,0.7125000363215799,-0.6,0.7125000363215799,7.972702663855884,-6.894625380955421,-0.6128873459720907,-12.403110918167704,-7.907549837795624,-6.894625380955421,1,30,35,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_causal1030_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,thr0_edge0_BOTH_t750-870_near20_SELF_COUNTER_5M_cap2_cd45,intersection_guarded_v1,QQQ,0.0,0.0,750,870,SELF_COUNTER_5M,2,45,20
QQQ,20260423,20260423,202604,12:30,750,zero_dte,CALL,0.3124358387730945,0.7318846944641695,0.3124358387730945,-0.419448855691075,-0.6,1.258474720103142,-0.6,2.899074400884343,-3.660452276248449,2.7470989414868363,2.136812643074304,-3.462109003454783,-3.660452276248449,-1,35,35,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_causal1030_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,thr0_edge0_BOTH_t750-870_near20_SELF_COUNTER_5M_cap2_cd45,intersection_guarded_v1,QQQ,0.0,0.0,750,870,SELF_COUNTER_5M,2,45,20
QQQ,20260423,20260423,202604,13:15,795,zero_dte,CALL,0.3231038522800437,0.6686487392609703,0.3231038522800437,-0.3455448869809266,-0.6,1.974999776482591,-0.6,4.127014685498407,-14.41434122595231,-64.08416535433781,-70.59871353579439,-10.657923283300397,-14.41434122595231,-1,30,35,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_causal1030_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,thr0_edge0_BOTH_t750-870_near20_SELF_COUNTER_5M_cap2_cd45,intersection_guarded_v1,QQQ,0.0,0.0,750,870,SELF_COUNTER_5M,2,45,20
QQQ,20260424,20260424,202604,13:25,805,zero_dte,PUT,0.0165633841732245,0.3158533247833271,-0.2992899406101026,0.0165633841732245,1.3863635747885898,-0.6,-0.6,4.2248165984830255,0.0,-9.043676726553374,-4.07213983492527,,0.0,-1,76,35,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_causal1030_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,thr0_edge0_BOTH_t750-870_near20_SELF_COUNTER_5M_cap2_cd45,intersection_guarded_v1,QQQ,0.0,0.0,750,870,SELF_COUNTER_5M,2,45,20
QQQ,20260427,20260427,202604,12:45,765,zero_dte,CALL,0.2997023398849715,0.6959717457273323,0.2997023398849715,-0.3962694058423608,0.2754237562101223,-0.6,0.2754237562101223,10.254443853123156,-0.4528281047944116,5.582725268766797,5.129391431319963,-1.7299474965359884,-0.4528281047944116,1,50,35,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_causal1030_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,thr0_edge0_BOTH_t750-870_near20_SELF_COUNTER_5M_cap2_cd45,intersection_guarded_v1,QQQ,0.0,0.0,750,870,SELF_COUNTER_5M,2,45,20
QQQ,20260427,20260427,202604,13:40,820,zero_dte,CALL,0.3398456477224449,0.9204379632383946,0.3398456477224449,-0.5805923155159496,-0.6,-0.6,-0.6,2.259675633081651,-3.1627292220182124,4.221313881185296,8.144034540720213,,-3.1627292220182124,-1,65,35,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_causal1030_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,thr0_edge0_BOTH_t750-870_near20_SELF_COUNTER_5M_cap2_cd45,intersection_guarded_v1,QQQ,0.0,0.0,750,870,SELF_COUNTER_5M,2,45,20
QQQ,20260428,20260428,202604,12:30,750,zero_dte,PUT,0.1125160413297805,0.6096879028605472,-0.4971718615307667,0.1125160413297805,0.2787356731330626,0.3863636363636364,0.3863636363636364,0.4582386702584382,1.6786274305058413,4.4269424968956805,8.705724692152916,1.2490517347218957,1.6786274305058413,1,30,35,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_causal1030_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,thr0_edge0_BOTH_t750-870_near20_SELF_COUNTER_5M_cap2_cd45,intersection_guarded_v1,QQQ,0.0,0.0,750,870,SELF_COUNTER_5M,2,45,20
QQQ,20260428,20260428,202604,13:15,795,zero_dte,PUT,0.0967825427821948,0.5539660746401797,-0.4571835318579848,0.0967825427821948,0.7651515000998379,-0.6,-0.6,0.915671754684178,3.816910553833264,-8.387703247303424,6.566778921768268,2.7387652680688213,3.816910553833264,-1,30,35,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_causal1030_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,thr0_edge0_BOTH_t750-870_near20_SELF_COUNTER_5M_cap2_cd45,intersection_guarded_v1,QQQ,0.0,0.0,750,870,SELF_COUNTER_5M,2,45,20
QQQ,20260429,20260429,202604,12:35,755,zero_dte,CALL,0.2543515149821269,0.37763804627248726,0.2543515149821269,-0.1232865312903604,0.3757309411538343,-0.6,0.3757309411538343,14.447048143367738,-5.927904986536836,-18.823449624828516,-33.95148640552903,-4.088699253737005,-5.927904986536836,1,166,35,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_causal1030_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,thr0_edge0_BOTH_t750-870_near20_SELF_COUNTER_5M_cap2_cd45,intersection_guarded_v1,QQQ,0.0,0.0,750,870,SELF_COUNTER_5M,2,45,20
QQQ,20260429,20260429,202604,13:55,835,zero_dte,CALL,0.0913314653844477,0.387769860789286,0.0913314653844477,-0.2964383954048383,0.2500000346538626,-0.6,0.2500000346538626,14.256717370691408,-2.577412133845103,9.564221915521198,12.148827023708009,,-2.577412133845103,0,124,35,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_causal1030_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,thr0_edge0_BOTH_t750-870_near20_SELF_COUNTER_5M_cap2_cd45,intersection_guarded_v1,QQQ,0.0,0.0,750,870,SELF_COUNTER_5M,2,45,20
QQQ,20260430,20260430,202604,13:15,795,zero_dte,CALL,0.0323410834207842,0.4741392505323603,0.0323410834207842,-0.4417981671115761,1.2193877848919503,-0.6,1.2193877848919503,18.51850320283173,-0.4511797753836699,14.77632177262933,18.70412869059201,-0.153076677944508,-0.4511797753836699,1,30,35,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_causal1030_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,thr0_edge0_BOTH_t750-870_near20_SELF_COUNTER_5M_cap2_cd45,intersection_guarded_v1,QQQ,0.0,0.0,750,870,SELF_COUNTER_5M,2,45,20
QQQ,20260504,20260504,202605,12:30,750,zero_dte,CALL,0.3628455327480523,0.7706614018089609,0.3628455327480523,-0.4078158690609086,0.2884616560249446,-0.6,0.2884616560249446,5.958440355739342,-1.6377347166041112,25.682082052160823,-6.994340306993863,-2.445052797943603,-1.6377347166041112,1,47,35,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_causal1030_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,thr0_edge0_BOTH_t750-870_near20_SELF_COUNTER_5M_cap2_cd45,intersection_guarded_v1,QQQ,0.0,0.0,750,870,SELF_COUNTER_5M,2,45,20
QQQ,20260504,20260504,202605,13:15,795,zero_dte,CALL,0.3925932052957547,0.9277741201125479,0.3925932052957547,-0.5351809148167932,0.4897259558135267,-0.6,0.4897259558135267,1.2307053256848617,-1.933055447911336,10.426312452647135,11.171686030893024,-1.2780722220706586,-1.933055447911336,1,30,35,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_causal1030_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,thr0_edge0_BOTH_t750-870_near20_SELF_COUNTER_5M_cap2_cd45,intersection_guarded_v1,QQQ,0.0,0.0,750,870,SELF_COUNTER_5M,2,45,20
QQQ,20260505,20260505,202605,12:30,750,zero_dte,CALL,0.1784907476047274,0.43127903183185556,0.1784907476047274,-0.2527882842271282,0.4253246672822202,-0.6,0.4253246672822202,5.579527489478791,-7.18924579098279,-10.267570984018317,-3.816208872399196,-3.153863270679569,-7.18924579098279,1,114,35,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_causal1030_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,thr0_edge0_BOTH_t750-870_near20_SELF_COUNTER_5M_cap2_cd45,intersection_guarded_v1,QQQ,0.0,0.0,750,870,SELF_COUNTER_5M,2,45,20
QQQ,20260506,20260506,202605,12:40,760,zero_dte,PUT,0.0284702405313271,0.2275691175110457,-0.1990988769797186,0.0284702405313271,0.4730769936149668,0.7976190025664058,0.7976190025664058,8.093486943852188,4.336086108407411,-4.621311181360888,-5.631736270461651,-1.0631094501112326,4.336086108407411,1,30,35,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_causal1030_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,thr0_edge0_BOTH_t750-870_near20_SELF_COUNTER_5M_cap2_cd45,intersection_guarded_v1,QQQ,0.0,0.0,750,870,SELF_COUNTER_5M,2,45,20
QQQ,20260506,20260506,202605,13:30,810,zero_dte,PUT,0.0695797446190701,0.36835288684650846,-0.2987731422274384,0.0695797446190701,0.4285714171674788,-0.6,-0.6,6.258625758929125,1.7330316718155991,3.3229067472806406,19.38752379508468,,1.7330316718155991,-1,60,35,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_causal1030_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,thr0_edge0_BOTH_t750-870_near20_SELF_COUNTER_5M_cap2_cd45,intersection_guarded_v1,QQQ,0.0,0.0,750,870,SELF_COUNTER_5M,2,45,20
QQQ,20260507,20260507,202605,12:40,760,zero_dte,CALL,0.246052988972229,0.6734541086832138,0.246052988972229,-0.4274011197109847,-0.6,0.5308218059586354,-0.6,6.178233395329063,-12.198622336100362,-0.7190613338270424,-2.155120638532848,-9.30794385801792,-12.198622336100362,-1,32,35,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_causal1030_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,thr0_edge0_BOTH_t750-870_near20_SELF_COUNTER_5M_cap2_cd45,intersection_guarded_v1,QQQ,0.0,0.0,750,870,SELF_COUNTER_5M,2,45,20
QQQ,20260507,20260507,202605,13:30,810,zero_dte,CALL,0.2829599991226209,0.4536756329887371,0.2829599991226209,-0.1707156338661162,0.6432039823773943,-0.6,0.6432039823773943,7.639043200367026,-6.341772254359057,-13.539532798199083,-30.48597990737423,,-6.341772254359057,1,31,35,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_causal1030_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,thr0_edge0_BOTH_t750-870_near20_SELF_COUNTER_5M_cap2_cd45,intersection_guarded_v1,QQQ,0.0,0.0,750,870,SELF_COUNTER_5M,2,45,20
QQQ,20260508,20260508,202605,12:35,755,zero_dte,CALL,0.0330295687974893,0.0408889643716845,0.0330295687974893,-0.0078593955741952,1.6499998733401315,-0.6,1.6499998733401315,9.672135500268585,-5.787148223107552,1.5536848109798385,5.228578225204839,-3.096145279322116,-5.787148223107552,1,30,35,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_causal1030_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,thr0_edge0_BOTH_t750-870_near20_SELF_COUNTER_5M_cap2_cd45,intersection_guarded_v1,QQQ,0.0,0.0,750,870,SELF_COUNTER_5M,2,45,20
QQQ,20260508,20260508,202605,13:20,800,zero_dte,PUT,0.067433279318343,0.30898343079651314,-0.2415501514781701,0.067433279318343,-0.6,-0.6,-0.6,13.882116521866967,0.2821003298425495,-1.9725373614831727,19.34174474325756,,0.2821003298425495,-1,113,35,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_causal1030_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,thr0_edge0_BOTH_t750-870_near20_SELF_COUNTER_5M_cap2_cd45,intersection_guarded_v1,QQQ,0.0,0.0,750,870,SELF_COUNTER_5M,2,45,20
QQQ,20260511,20260511,202605,12:35,755,zero_dte,CALL,0.0447488916187046,0.3871572536038949,0.0447488916187046,-0.3424083619851903,-0.6,1.5858207892989205,-0.6,4.570681348698366,-3.7787615828699375,3.92274819462024,-4.618193461130016,-1.831253627575524,-3.7787615828699375,-1,37,35,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_causal1030_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,thr0_edge0_BOTH_t750-870_near20_SELF_COUNTER_5M_cap2_cd45,intersection_guarded_v1,QQQ,0.0,0.0,750,870,SELF_COUNTER_5M,2,45,20
QQQ,20260512,20260512,202605,12:35,755,zero_dte,CALL,0.1076829919942533,0.1916122669708899,0.1076829919942533,-0.0839292749766366,0.5241935091055068,0.6039325872796186,0.5241935091055068,18.32251647864508,-4.149936362403128,-20.285471849526004,-21.28253515689682,1.6198317927318406,-4.149936362403128,1,45,35,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_causal1030_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,thr0_edge0_BOTH_t750-870_near20_SELF_COUNTER_5M_cap2_cd45,intersection_guarded_v1,QQQ,0.0,0.0,750,870,SELF_COUNTER_5M,2,45,20
QQQ,20260512,20260512,202605,13:20,800,zero_dte,PUT,0.207094291424562,0.7901771044976095,-0.5830828130730474,0.207094291424562,0.3088235912850996,-0.6,-0.6,3.998575610955243,12.01100767571628,25.0565568400285,42.74273093869407,,12.01100767571628,-1,42,35,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_causal1030_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,thr0_edge0_BOTH_t750-870_near20_SELF_COUNTER_5M_cap2_cd45,intersection_guarded_v1,QQQ,0.0,0.0,750,870,SELF_COUNTER_5M,2,45,20
QQQ,20260513,20260513,202605,13:05,785,zero_dte,PUT,0.1226907672431523,0.6390858279040432,-0.5163950606608909,0.1226907672431523,-0.6,-0.6,-0.6,3.6365111180841514,7.699890384869068,21.871065877954177,17.65782968303098,5.641309893660296,7.699890384869068,-1,70,35,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_causal1030_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,thr0_edge0_BOTH_t750-870_near20_SELF_COUNTER_5M_cap2_cd45,intersection_guarded_v1,QQQ,0.0,0.0,750,870,SELF_COUNTER_5M,2,45,20
QQQ,20260514,20260514,202605,12:30,750,zero_dte,CALL,0.1140635816791516,0.46595738913850737,0.1140635816791516,-0.3518938074593558,-0.6,0.3449366534678848,-0.6,2.6949411309413667,-7.069428368695618,-10.392561943280976,-10.116281843113306,-4.981313732230763,-7.069428368695618,-1,45,35,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_causal1030_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,thr0_edge0_BOTH_t750-870_near20_SELF_COUNTER_5M_cap2_cd45,intersection_guarded_v1,QQQ,0.0,0.0,750,870,SELF_COUNTER_5M,2,45,20
QQQ,20260515,20260515,202605,12:40,760,zero_dte,CALL,0.0629114378457506,0.2427255046712972,0.0629114378457506,-0.1798140668255466,0.7147057767557881,-0.6,0.7147057767557881,19.544089110199003,-0.4222045254831386,-1.5470510743942345,16.477472435325602,,-0.4222045254831386,1,45,35,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_causal1030_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,thr0_edge0_BOTH_t750-870_near20_SELF_COUNTER_5M_cap2_cd45,intersection_guarded_v1,QQQ,0.0,0.0,750,870,SELF_COUNTER_5M,2,45,20
QQQ,20260515,20260515,202605,13:40,820,zero_dte,CALL,0.2734807940642958,0.5076205480932544,0.2734807940642958,-0.2341397540289586,0.334415660818909,0.3541666627861559,0.334415660818909,10.818027583186666,-4.201215574499706,5.467290799123781,25.282502452508293,-4.350189465304188,-4.201215574499706,1,30,35,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_causal1030_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,thr0_edge0_BOTH_t750-870_near20_SELF_COUNTER_5M_cap2_cd45,intersection_guarded_v1,QQQ,0.0,0.0,750,870,SELF_COUNTER_5M,2,45,20
QQQ,20260518,20260518,202605,12:35,755,zero_dte,PUT,0.2127708386930492,0.7816197989074263,-0.568848960214377,0.2127708386930492,0.8928572188834751,-0.6,-0.6,6.697898594110999,28.72468403894324,-41.57846238246998,-12.524263697859528,19.51758861021613,28.72468403894324,-1,30,35,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_causal1030_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,thr0_edge0_BOTH_t750-870_near20_SELF_COUNTER_5M_cap2_cd45,intersection_guarded_v1,QQQ,0.0,0.0,750,870,SELF_COUNTER_5M,2,45,20
QQQ,20260518,20260518,202605,13:40,820,zero_dte,PUT,0.009752370328892,0.4709914759555093,-0.4612391056266173,0.009752370328892,-0.6,0.4045454663678631,0.4045454663678631,2.788099945817057,4.553255151895641,5.976617623544289,-14.626907251192868,,4.553255151895641,1,30,35,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_causal1030_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,thr0_edge0_BOTH_t750-870_near20_SELF_COUNTER_5M_cap2_cd45,intersection_guarded_v1,QQQ,0.0,0.0,750,870,SELF_COUNTER_5M,2,45,20
QQQ,20260519,20260519,202605,13:00,780,zero_dte,CALL,0.3438649378645068,0.73881523800267,0.3438649378645068,-0.3949503001381633,1.0441176058099335,-0.6,1.0441176058099335,17.75971744012057,-2.840054231512124,8.817385429538138,31.78463178212576,0.5829232469389822,-2.840054231512124,1,30,35,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_causal1030_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,thr0_edge0_BOTH_t750-870_near20_SELF_COUNTER_5M_cap2_cd45,intersection_guarded_v1,QQQ,0.0,0.0,750,870,SELF_COUNTER_5M,2,45,20
QQQ,20260519,20260519,202605,13:50,830,zero_dte,CALL,0.33840952661941,0.7960936739079595,0.33840952661941,-0.4576841472885495,-0.6,0.3440594351556931,-0.6,5.108997725331136,-7.231719310974993,-12.47154803760364,-13.745667018589812,-4.548551324076167,-7.231719310974993,-1,50,35,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_causal1030_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,thr0_edge0_BOTH_t750-870_near20_SELF_COUNTER_5M_cap2_cd45,intersection_guarded_v1,QQQ,0.0,0.0,750,870,SELF_COUNTER_5M,2,45,20
QQQ,20260520,20260520,202605,12:55,775,zero_dte,PUT,0.0369719530086456,0.1972636701137338,-0.1602917171050882,0.0369719530086456,0.4233333269755046,-0.6,-0.6,8.820682841938286,1.831725485408331,3.6641221374056334,11.706210024333696,0.2292808513848498,1.831725485408331,-1,148,35,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_causal1030_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,thr0_edge0_BOTH_t750-870_near20_SELF_COUNTER_5M_cap2_cd45,intersection_guarded_v1,QQQ,0.0,0.0,750,870,SELF_COUNTER_5M,2,45,20
QQQ,20260521,20260521,202605,13:25,805,zero_dte,CALL,0.0071754057575519,0.4087969106750888,0.0071754057575519,-0.4016215049175369,1.7055557292184758,-0.6,1.7055557292184758,8.494555015776331,-6.860196140603403,22.886256351437595,59.04239494923358,-5.2401985095051895,-6.860196140603403,1,30,35,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_causal1030_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,thr0_edge0_BOTH_t750-870_near20_SELF_COUNTER_5M_cap2_cd45,intersection_guarded_v1,QQQ,0.0,0.0,750,870,SELF_COUNTER_5M,2,45,20
QQQ,20260522,20260522,202605,13:20,800,zero_dte,CALL,0.0027500106744299,0.2060388346912737,0.0027500106744299,-0.2032888240168438,0.8534483136612887,0.4325396044484366,0.8534483136612887,12.075717988016285,-7.074036702194864,-7.628124729108787,8.752255791755204,-5.83016758946675,-7.074036702194864,1,30,35,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_causal1030_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,thr0_edge0_BOTH_t750-870_near20_SELF_COUNTER_5M_cap2_cd45,intersection_guarded_v1,QQQ,0.0,0.0,750,870,SELF_COUNTER_5M,2,45,20
QQQ,20260527,20260527,202605,13:10,790,zero_dte,CALL,0.1993725249639563,0.4079000010953196,0.1993725249639563,-0.2085274761313633,0.2717391619835556,-0.6,0.2717391619835556,13.624870794294438,-16.76083244685156,-24.572758516069328,-33.466408146191064,-11.832150616530868,-16.76083244685156,1,30,35,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_causal1030_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,thr0_edge0_BOTH_t750-870_near20_SELF_COUNTER_5M_cap2_cd45,intersection_guarded_v1,QQQ,0.0,0.0,750,870,SELF_COUNTER_5M,2,45,20
QQQ,20260528,20260528,202605,13:00,780,zero_dte,PUT,0.0811559371621255,0.48762507630078367,-0.4064691391386582,0.0811559371621255,-0.6,-0.6,-0.6,2.56234117212204,8.8339046737973,9.106245671692824,11.55548954209884,6.559623444810647,8.8339046737973,-1,155,35,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_causal1030_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,thr0_edge0_BOTH_t750-870_near20_SELF_COUNTER_5M_cap2_cd45,intersection_guarded_v1,QQQ,0.0,0.0,750,870,SELF_COUNTER_5M,2,45,20
QQQ,20260529,20260529,202605,12:30,750,zero_dte,CALL,0.1666233844135185,0.5692769452787816,0.1666233844135185,-0.4026535608652631,0.3690476010265622,0.5792683086389592,0.3690476010265622,16.930787222910265,-3.926929039846927,-12.986255985368844,8.404662229466453,-0.975397199123318,-3.926929039846927,1,30,35,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_causal1030_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,thr0_edge0_BOTH_t750-870_near20_SELF_COUNTER_5M_cap2_cd45,intersection_guarded_v1,QQQ,0.0,0.0,750,870,SELF_COUNTER_5M,2,45,20
QQQ,20260529,20260529,202605,13:15,795,zero_dte,CALL,0.0009839307029627,0.1701920542432479,0.0009839307029627,-0.1692081235402852,-0.6,0.4785715125045011,-0.6,14.22554975882802,-0.948390287326406,-4.740153230515798,-7.581263083875633,0.1319719068515468,-0.948390287326406,-1,40,35,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_causal1030_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,thr0_edge0_BOTH_t750-870_near20_SELF_COUNTER_5M_cap2_cd45,intersection_guarded_v1,QQQ,0.0,0.0,750,870,SELF_COUNTER_5M,2,45,20
QQQ,20260601,20260601,202606,12:40,760,zero_dte,CALL,0.0657087307338008,0.4212279891813403,0.0657087307338008,-0.3555192584475395,0.6227271801184051,-0.6,0.6227271801184051,8.055314319001342,-0.8087341311635576,11.066375187596122,14.174466482079762,-0.3422697476773706,-0.8087341311635576,1,30,35,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_causal1030_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,thr0_edge0_BOTH_t750-870_near20_SELF_COUNTER_5M_cap2_cd45,intersection_guarded_v1,QQQ,0.0,0.0,750,870,SELF_COUNTER_5M,2,45,20
QQQ,20260601,20260601,202606,13:30,810,zero_dte,PUT,0.0181852273042831,0.44186015920612154,-0.4236749319018384,0.0181852273042831,1.3449365780189697,-0.6,-0.6,7.260364075331161,19.267249163112957,16.568001026651125,9.82665052360776,,19.267249163112957,-1,30,35,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_causal1030_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,thr0_edge0_BOTH_t750-870_near20_SELF_COUNTER_5M_cap2_cd45,intersection_guarded_v1,QQQ,0.0,0.0,750,870,SELF_COUNTER_5M,2,45,20
