source_index,ticker,date,month,time,ts,action,delta_target,strike,entry,actual_delta_abs,expected_realized_return,source_stream,monthly_backfill_role
373,SPY,20260522,202605,10:20,2026-05-22 10:20:00,PUT,0.25,742.0,0.6000000238418579,0.226500004529953,-0.3,SPY_BEST,
374,QQQ,20260522,202605,10:25,2026-05-22 10:25:00,PUT,0.25,713.0,0.8399999737739563,0.2667999863624573,-0.3,QQQ_BEST,
375,SPY,20260522,202605,10:50,2026-05-22 10:50:00,PUT,0.25,743.0,0.5600000023841858,0.21559999883174896,-0.3,SPY_BEST,
376,SPY,20260526,202605,10:05,2026-05-26 10:05:00,PUT,0.25,749.0,0.6100000143051147,0.2766000032424927,-0.3,SPY_BEST,
377,SPY,20260526,202605,10:35,2026-05-26 10:35:00,PUT,0.25,749.0,0.38999998569488525,0.2459000051021576,0.5,SPY_BEST,
378,SPXW,20260526,202605,10:40,2026-05-26 10:40:00,PUT,0.25,7515.0,4.5,0.26510000228881836,0.5,SPXW_BEST,
379,QQQ,20260526,202605,11:00,2026-05-26 11:00:00,CALL,0.25,732.0,0.6499999761581421,0.26589998602867126,-0.3,QQQ_BEST,
380,SPXW,20260527,202605,10:00,2026-05-27 10:00:00,PUT,0.25,7495.0,5.300000190734863,0.2395000010728836,-0.3,SPXW_BEST,
381,QQQ,20260527,202605,10:25,2026-05-27 10:25:00,CALL,0.25,731.0,0.6499999761581421,0.25769999623298645,-0.3,QQQ_BEST,
382,SPY,20260527,202605,11:45,2026-05-27 11:45:00,PUT,0.25,746.0,0.3700000047683716,0.20659999549388885,-0.3,SPY_BEST,
383,SPY,20260527,202605,12:50,2026-05-27 12:50:00,CALL,0.25,752.0,0.33000001311302185,0.25060001015663147,-0.3,SPY_BEST,
384,SPY,20260528,202605,10:00,2026-05-28 10:00:00,PUT,0.25,748.0,0.4699999988079071,0.2574000060558319,-0.3,SPY_BEST,
385,SPXW,20260528,202605,10:30,2026-05-28 10:30:00,PUT,0.25,7525.0,4.699999809265137,0.26930001378059387,0.5,SPXW_BEST,
386,QQQ,20260528,202605,10:35,2026-05-28 10:35:00,PUT,0.25,728.0,0.7400000095367432,0.26809999346733093,-0.3,QQQ_BEST,
387,SPY,20260528,202605,10:40,2026-05-28 10:40:00,PUT,0.25,750.0,0.41999998688697815,0.273499995470047,-0.3,SPY_BEST,
388,SPXW,20260529,202605,10:20,2026-05-29 10:20:00,PUT,0.25,7560.0,4.300000190734863,0.2353000044822693,0.5,SPXW_BEST,
389,SPY,20260529,202605,10:20,2026-05-29 10:20:00,PUT,0.25,754.0,0.41999998688697815,0.22120000422000885,0.5,SPY_BEST,
390,QQQ,20260529,202605,10:25,2026-05-29 10:25:00,CALL,0.25,741.0,0.800000011920929,0.2768000066280365,-0.3,QQQ_BEST,
391,SPY,20260529,202605,10:50,2026-05-29 10:50:00,PUT,0.25,752.0,0.46000000834465027,0.2206999957561493,-0.3,SPY_BEST,
392,QQQ,20260601,202606,10:00,2026-06-01 10:00:00,PUT,0.25,732.0,0.800000011920929,0.2282000035047531,-0.3,QQQ_BEST,
393,SPY,20260601,202606,10:00,2026-06-01 10:00:00,CALL,0.25,758.0,0.4099999964237213,0.23510000109672546,0.5,SPY_BEST,
394,SPXW,20260601,202606,10:05,2026-06-01 10:05:00,PUT,0.25,7550.0,5.199999809265137,0.2639000117778778,-0.3,SPXW_BEST,
395,QQQ,20260601,202606,10:30,2026-06-01 10:30:00,PUT,0.25,735.0,0.6600000262260437,0.26840001344680786,-0.3,QQQ_BEST,
396,QQQ,20260602,202606,10:00,2026-06-02 10:00:00,PUT,0.25,740.0,0.8899999856948853,0.26019999384880066,-0.3,QQQ_BEST,
397,SPXW,20260602,202606,10:00,2026-06-02 10:00:00,PUT,0.25,7570.0,4.699999809265137,0.2320999950170517,-0.3,SPXW_BEST,
398,SPY,20260602,202606,10:00,2026-06-02 10:00:00,PUT,0.25,755.0,0.4399999976158142,0.21889999508857727,-0.3,SPY_BEST,
399,QQQ,20260602,202606,10:35,2026-06-02 10:35:00,PUT,0.25,740.0,0.7200000286102295,0.23919999599456787,-0.3,QQQ_BEST,
400,SPY,20260603,202606,10:45,2026-06-03 10:45:00,PUT,0.25,754.0,0.5899999737739563,0.24809999763965607,0.5,SPY_BEST,
401,SPXW,20260603,202606,10:50,2026-06-03 10:50:00,PUT,0.25,7555.0,4.300000190734863,0.22910000383853912,-0.3,SPXW_BEST,
402,QQQ,20260603,202606,12:25,2026-06-03 12:25:00,PUT,0.25,739.0,0.5,0.21539999544620514,0.5,QQQ_BEST,
403,QQQ,20260603,202606,13:20,2026-06-03 13:20:00,PUT,0.25,739.0,0.3799999952316284,0.21060000360012054,-0.3,QQQ_BEST,
404,SPXW,20260604,202606,10:00,2026-06-04 10:00:00,PUT,0.25,7520.0,4.800000190734863,0.23420000076293945,-0.3,SPXW_BEST,
405,SPY,20260604,202606,10:00,2026-06-04 10:00:00,PUT,0.25,751.0,0.6399999856948853,0.2768999934196472,-0.3,SPY_BEST,
406,QQQ,20260604,202606,10:05,2026-06-04 10:05:00,PUT,0.25,730.0,1.1399999856948853,0.2648000121116638,-0.3,QQQ_BEST,
407,QQQ,20260604,202606,10:40,2026-06-04 10:40:00,PUT,0.25,733.0,0.6299999952316284,0.24959999322891235,-0.3,QQQ_BEST,
408,QQQ,20260605,202606,10:00,2026-06-05 10:00:00,PUT,0.25,719.0,1.0800000429153442,0.25679999589920044,-0.3,QQQ_BEST,
409,SPXW,20260605,202606,10:00,2026-06-05 10:00:00,PUT,0.25,7470.0,6.300000190734863,0.23960000276565552,-0.3,SPXW_BEST,
410,SPY,20260605,202606,10:00,2026-06-05 10:00:00,CALL,0.25,752.0,0.5899999737739563,0.23160000145435333,0.5,SPY_BEST,
411,QQQ,20260605,202606,11:05,2026-06-05 11:05:00,PUT,0.25,721.0,0.8399999737739563,0.2296999990940094,0.5,QQQ_BEST,
412,QQQ,20260608,202606,10:00,2026-06-08 10:00:00,PUT,0.25,707.0,1.2100000381469727,0.2395000010728836,-0.3,QQQ_BEST,
413,SPY,20260608,202606,10:00,2026-06-08 10:00:00,CALL,0.25,745.0,0.7699999809265137,0.22779999673366547,0.5,SPY_BEST,
414,QQQ,20260608,202606,10:30,2026-06-08 10:30:00,PUT,0.25,713.0,1.0299999713897705,0.2630999982357025,-0.3,QQQ_BEST,
415,QQQ,20260609,202606,10:20,2026-06-09 10:20:00,PUT,0.25,709.0,1.3700000047683716,0.23389999568462372,-0.3,QQQ_BEST,
416,SPY,20260609,202606,10:20,2026-06-09 10:20:00,CALL,0.25,744.0,0.5799999833106995,0.22100000083446503,0.5,SPY_BEST,
417,SPXW,20260609,202606,10:30,2026-06-09 10:30:00,PUT,0.25,7390.0,9.899999618530273,0.2484000027179718,0.5,SPXW_BEST,
418,QQQ,20260609,202606,10:50,2026-06-09 10:50:00,PUT,0.25,701.0,1.440000057220459,0.2433999925851822,-0.3,QQQ_BEST,
419,QQQ,20260610,202606,10:35,2026-06-10 10:35:00,PUT,0.25,704.0,1.5700000524520874,0.23999999463558197,0.5,QQQ_BEST,
420,SPXW,20260610,202606,10:35,2026-06-10 10:35:00,PUT,0.25,7345.0,10.470000267028809,0.24410000443458557,0.5,SPXW_BEST,
421,SPY,20260610,202606,10:35,2026-06-10 10:35:00,PUT,0.25,733.0,1.0700000524520874,0.2434999942779541,0.5,SPY_BEST,
422,QQQ,20260610,202606,11:10,2026-06-10 11:10:00,PUT,0.25,694.0,1.8700000047683716,0.2621000111103058,0.5,QQQ_BEST,
423,SPY,20260611,202606,10:00,2026-06-11 10:00:00,CALL,0.25,734.0,1.2599999904632568,0.26570001244544983,-0.3,SPY_BEST,
424,QQQ,20260611,202606,10:55,2026-06-11 10:55:00,PUT,0.25,693.0,2.0899999141693115,0.26030001044273376,0.5,QQQ_BEST,
425,SPXW,20260611,202606,11:10,2026-06-11 11:10:00,PUT,0.25,7230.0,9.350000381469727,0.24779999256134033,-0.3,SPXW_BEST,
426,QQQ,20260611,202606,13:20,2026-06-11 13:20:00,PUT,0.25,693.0,0.8700000047683716,0.23229999840259552,-0.3,QQQ_BEST,
427,QQQ,20260612,202606,10:10,2026-06-12 10:10:00,PUT,0.25,712.0,1.5099999904632568,0.23999999463558197,0.5,QQQ_BEST,
428,SPXW,20260612,202606,10:10,2026-06-12 10:10:00,PUT,0.25,7365.0,10.399999618530273,0.24699999392032623,0.5,SPXW_BEST,
429,SPY,20260612,202606,10:10,2026-06-12 10:10:00,PUT,0.25,735.0,1.0199999809265137,0.24089999496936798,0.5,SPY_BEST,
430,QQQ,20260612,202606,11:00,2026-06-12 11:00:00,PUT,0.25,715.0,1.309999942779541,0.2639000117778778,-0.3,QQQ_BEST,
431,SPY,20260615,202606,10:00,2026-06-15 10:00:00,PUT,0.25,751.0,0.6899999976158142,0.2815000116825104,-0.3,SPY_BEST,
432,QQQ,20260615,202606,10:05,2026-06-15 10:05:00,PUT,0.25,736.0,0.8600000143051147,0.23160000145435333,-0.3,QQQ_BEST,
433,QQQ,20260615,202606,10:35,2026-06-15 10:35:00,PUT,0.25,736.0,0.7200000286102295,0.2295999974012375,-0.3,QQQ_BEST,
434,SPXW,20260616,202606,10:00,2026-06-16 10:00:00,PUT,0.25,7530.0,4.659999847412109,0.26269999146461487,-0.3,SPXW_BEST,
435,QQQ,20260616,202606,10:10,2026-06-16 10:10:00,PUT,0.25,740.0,0.9900000095367432,0.26899999380111694,0.5,QQQ_BEST,
436,SPY,20260616,202606,10:30,2026-06-16 10:30:00,CALL,0.25,755.0,0.4699999988079071,0.2766999900341034,0.5,SPY_BEST,
437,QQQ,20260616,202606,10:40,2026-06-16 10:40:00,PUT,0.25,735.0,0.7900000214576721,0.2524000108242035,0.5,QQQ_BEST,
438,QQQ,20260617,202606,10:00,2026-06-17 10:00:00,PUT,0.25,724.0,1.399999976158142,0.25380000472068787,-0.3,QQQ_BEST,
439,SPXW,20260617,202606,10:00,2026-06-17 10:00:00,PUT,0.25,7465.0,8.899999618530273,0.24379999935626984,-0.3,SPXW_BEST,
440,SPY,20260617,202606,10:00,2026-06-17 10:00:00,CALL,0.25,754.0,0.8500000238418579,0.23579999804496765,0.5,SPY_BEST,
441,QQQ,20260617,202606,10:30,2026-06-17 10:30:00,PUT,0.25,728.0,1.4500000476837158,0.23510000109672546,0.5,QQQ_BEST,
442,QQQ,20260618,202606,10:25,2026-06-18 10:25:00,PUT,0.25,733.0,1.0299999713897705,0.24140000343322754,0.5,QQQ_BEST,
443,SPXW,20260618,202606,10:25,2026-06-18 10:25:00,PUT,0.25,7460.0,6.800000190734863,0.24250000715255737,0.5,SPXW_BEST,
444,SPY,20260618,202606,10:50,2026-06-18 10:50:00,CALL,0.25,750.0,0.3400000035762787,0.2046000063419342,-0.3,SPY_BEST,
445,QQQ,20260618,202606,10:55,2026-06-18 10:55:00,PUT,0.25,734.0,0.9900000095367432,0.26969999074935913,-0.3,QQQ_BEST,
446,QQQ,20260622,202606,10:00,2026-06-22 10:00:00,PUT,0.25,740.0,0.9599999785423279,0.22920000553131104,-0.3,QQQ_BEST,
447,SPY,20260622,202606,10:00,2026-06-22 10:00:00,PUT,0.25,747.0,0.5299999713897705,0.21699999272823334,-0.3,SPY_BEST,
448,SPXW,20260622,202606,10:05,2026-06-22 10:05:00,PUT,0.25,7505.0,5.5,0.2676999866962433,0.5,SPXW_BEST,
449,QQQ,20260622,202606,10:30,2026-06-22 10:30:00,PUT,0.25,735.0,1.4700000286102295,0.23430000245571136,0.5,QQQ_BEST,
450,SPXW,20260622,202606,10:35,2026-06-22 10:35:00,PUT,0.25,7450.0,6.0,0.24629999697208405,0.5,SPXW_BEST,
451,QQQ,20260623,202606,10:20,2026-06-23 10:20:00,PUT,0.25,717.0,1.0800000429153442,0.243599995970726,0.5,QQQ_BEST,
452,SPXW,20260624,202606,10:15,2026-06-24 10:15:00,PUT,0.25,7350.0,8.359999656677246,0.2418999969959259,-0.3,SPXW_BEST,
453,QQQ,20260624,202606,10:20,2026-06-24 10:20:00,PUT,0.25,706.0,1.4700000286102295,0.25,-0.3,QQQ_BEST,
454,SPY,20260624,202606,10:20,2026-06-24 10:20:00,CALL,0.25,738.0,0.7400000095367432,0.26190000772476196,0.5,SPY_BEST,
455,QQQ,20260624,202606,10:50,2026-06-24 10:50:00,PUT,0.25,713.0,1.1200000047683716,0.2502000033855438,-0.3,QQQ_BEST,
456,SPY,20260625,202606,10:00,2026-06-25 10:00:00,CALL,0.25,735.0,0.9599999785423279,0.21899999678134918,0.5,SPY_BEST,
457,SPXW,20260626,202606,10:15,2026-06-26 10:15:00,PUT,0.25,7325.0,8.949999809265137,0.2603999972343445,-0.3,SPXW_BEST,
458,QQQ,20260626,202606,10:20,2026-06-26 10:20:00,PUT,0.25,705.0,0.8700000047683716,0.24330000579357147,0.5,QQQ_BEST,
459,SPY,20260626,202606,10:20,2026-06-26 10:20:00,PUT,0.25,729.0,0.6499999761581421,0.25949999690055847,0.5,SPY_BEST,
460,SPXW,20260626,202606,10:50,2026-06-26 10:50:00,PUT,0.25,7325.0,7.599999904632568,0.26269999146461487,-0.3,SPXW_BEST,
461,QQQ,20260626,202606,11:30,2026-06-26 11:30:00,PUT,0.25,708.0,0.7300000190734863,0.24250000715255737,-0.3,QQQ_BEST,
462,SPY,20260629,202606,10:15,2026-06-29 10:15:00,CALL,0.25,736.0,1.090000033378601,0.2766000032424927,0.5,SPY_BEST,
463,QQQ,20260629,202606,11:30,2026-06-29 11:30:00,PUT,0.25,713.0,0.8500000238418579,0.24410000443458557,-0.3,QQQ_BEST,
464,QQQ,20260629,202606,12:00,2026-06-29 12:00:00,PUT,0.25,715.0,0.7099999785423279,0.2361000031232834,-0.3,QQQ_BEST,
465,SPXW,20260629,202606,12:15,2026-06-29 12:15:00,PUT,0.25,7395.0,4.599999904632568,0.2621000111103058,-0.3,SPXW_BEST,
466,QQQ,20260630,202606,10:05,2026-06-30 10:05:00,PUT,0.25,727.0,1.2300000190734863,0.23729999363422394,-0.3,QQQ_BEST,
467,SPY,20260630,202606,10:20,2026-06-30 10:20:00,PUT,0.25,741.0,0.75,0.27799999713897705,-0.3,SPY_BEST,
468,QQQ,20260630,202606,10:35,2026-06-30 10:35:00,PUT,0.25,729.0,1.0099999904632568,0.23109999299049377,0.5,QQQ_BEST,
