min_hold_minutes,stop_loss_pct,take_profit_pct,horizon_minutes,passes,score,overall_trades,overall_win_rate,overall_profit_factor,overall_avg_return,overall_avg_hold_minutes,overall_median_hold_minutes,overall_min_month_trades,overall_avg_month_trades,QQQ_trades,QQQ_win_rate,QQQ_profit_factor,QQQ_avg_return,QQQ_avg_hold_minutes,QQQ_median_hold_minutes,QQQ_min_month_trades,QQQ_avg_month_trades,SPXW_trades,SPXW_win_rate,SPXW_profit_factor,SPXW_avg_return,SPXW_avg_hold_minutes,SPXW_median_hold_minutes,SPXW_min_month_trades,SPXW_avg_month_trades,SPY_trades,SPY_win_rate,SPY_profit_factor,SPY_avg_return,SPY_avg_hold_minutes,SPY_median_hold_minutes,SPY_min_month_trades,SPY_avg_month_trades
30,1.0,0.75,180,False,-37.1801311709098,469,0.43710021321961623,0.7163048329929923,-0.12430619959301528,128.39019189765457,180.0,46,78.16666666666667,172,0.436046511627907,0.7083216798638409,-0.12769996594077743,127.6686046511628,180.0,10,28.666666666666668,139,0.4676258992805755,0.809049681892962,-0.08142228800417055,126.94244604316546,180.0,18,23.166666666666668,158,0.41139240506329117,0.6472780589689451,-0.15833870528310598,130.4493670886076,180.0,18,26.333333333333332
30,0.6,0.5,180,False,-37.28378719228609,469,0.44349680170575695,0.6666369392297309,-0.109115873804942,56.67803837953092,40.0,46,78.16666666666667,172,0.45348837209302323,0.688905070801535,-0.10062809041053435,55.81976744186046,40.0,10,28.666666666666668,139,0.460431654676259,0.7197760825436577,-0.0888639738365732,55.35971223021583,42.0,18,23.166666666666668,158,0.4177215189873418,0.6000674694885193,-0.1361722841811532,58.77215189873418,40.0,18,26.333333333333332
30,0.8,0.75,180,False,-37.74915161143346,469,0.42857142857142855,0.7338920863958142,-0.11218912065177858,95.26226012793177,84.0,46,78.16666666666667,172,0.43023255813953487,0.749083940906814,-0.10365076383242437,95.9186046511628,81.5,10,28.666666666666668,139,0.45323741007194246,0.8079993710041415,-0.07988169330117845,90.38848920863309,84.0,18,23.166666666666668,158,0.4050632911392405,0.6559618060407147,-0.14990639770660358,98.83544303797468,86.0,18,26.333333333333332
20,0.4,1.0,180,False,-38.193192880221346,469,0.31130063965884863,1.0967932459067942,0.026597682322824952,40.9680170575693,28.0,46,78.16666666666667,172,0.31976744186046513,1.1391548874538042,0.037600833468320424,42.843023255813954,29.0,10,28.666666666666668,139,0.31654676258992803,1.1150654427199886,0.03145673973639966,39.82014388489208,27.0,18,23.166666666666668,158,0.2974683544303797,1.0368126763399603,0.01034482803477361,39.936708860759495,28.5,18,26.333333333333332
30,0.3,0.75,180,False,-38.68784700503553,469,0.3091684434968017,1.1093257487518258,0.02260545571929476,39.147121535181235,30.0,46,78.16666666666667,172,0.3313953488372093,1.2130350132722245,0.042453248443890916,41.77325581395349,30.0,10,28.666666666666668,139,0.302158273381295,1.0824742268041239,0.017266187050359715,37.48201438848921,30.0,18,23.166666666666668,158,0.2911392405063291,1.0267857142857144,0.005696202531645575,37.75316455696203,30.0,18,26.333333333333332
30,0.3,0.5,180,False,-38.94805594550258,469,0.3582089552238806,0.9227887132744808,-0.014866053712823873,35.727078891257996,30.0,46,78.16666666666667,172,0.38953488372093026,1.0421530415455749,0.007719888422590722,37.145348837209305,30.0,10,28.666666666666668,139,0.35251798561151076,0.9074074074074076,-0.017985611510791366,34.84892086330935,30.0,18,23.166666666666668,158,0.3291139240506329,0.8176100628930819,-0.03670886075949367,34.95569620253165,30.0,18,26.333333333333332
40,0.8,0.5,180,False,-39.345564819197826,469,0.47334754797441364,0.5873681593620979,-0.1620750480777351,91.11727078891258,75.0,46,78.16666666666667,172,0.4883720930232558,0.6324792973050942,-0.1384462319011775,90.6686046511628,72.0,10,28.666666666666668,139,0.4748201438848921,0.5853915474985424,-0.16675801606004273,88.63309352517986,77.0,18,23.166666666666668,158,0.45569620253164556,0.5430898613817657,-0.18367773056398284,93.79113924050633,75.0,18,26.333333333333332
40,1.0,0.5,180,False,-39.509091115682295,469,0.4840085287846482,0.5773190168603999,-0.17221474777396767,123.31130063965885,180.0,46,78.16666666666667,172,0.4941860465116279,0.5967372877119863,-0.1614635106962524,120.84883720930233,179.0,10,28.666666666666668,139,0.49640287769784175,0.6045848074033828,-0.16104736267396588,124.49640287769785,180.0,18,23.166666666666668,158,0.4620253164556962,0.5334073130250493,-0.19374309781363402,124.9493670886076,180.0,18,26.333333333333332
40,0.3,1.0,180,False,-41.44627171731395,469,0.27078891257995735,1.2129112517117264,0.04647542204635355,49.94456289978678,40.0,46,78.16666666666667,172,0.27906976744186046,1.2425188448084896,0.05213571718925065,52.29651162790697,40.0,10,28.666666666666668,139,0.2805755395683453,1.27432098610629,0.05920596822437914,49.57553956834533,40.0,18,23.166666666666668,158,0.25316455696202533,1.1299435028248594,0.02911392405063292,47.70886075949367,40.0,18,26.333333333333332
10,0.5,1.0,180,False,-41.464690168976574,469,0.3347547974413646,0.9857332179598913,-0.00470150334419889,46.650319829424305,33.0,46,78.16666666666667,172,0.3430232558139535,1.0215185943221767,0.006973986230626487,46.38953488372093,31.0,10,28.666666666666668,139,0.33093525179856115,0.9613318720470616,-0.01284040655616903,45.489208633093526,34.0,18,23.166666666666668,158,0.3291139240506329,0.9692386498985617,-0.010251355625250261,47.95569620253165,32.5,18,26.333333333333332
