dir,name,trade_file,fold_file,passed_metrics,fold_ok,fold_issue,overall_trades,overall_win_rate,overall_profit_factor,overall_pnl_return,overall_min_month_trades,overall_call_rate,overall_positive_month_rate,SPXW_trades,SPXW_win_rate,SPXW_profit_factor,SPXW_pnl_return,SPXW_min_month_trades,SPXW_call_rate,SPXW_positive_month_rate,SPY_trades,SPY_win_rate,SPY_profit_factor,SPY_pnl_return,SPY_min_month_trades,SPY_call_rate,SPY_positive_month_rate,QQQ_trades,QQQ_win_rate,QQQ_profit_factor,QQQ_pnl_return,QQQ_min_month_trades,QQQ_call_rate,QQQ_positive_month_rate,passed_all
research_papers\JEPA\results\event_option_gate_spxw_front_weekly_delta35_wincls_min18_2026janmay,event_option_gate_spxw_front_weekly_delta35_wincls_min18_2026janmay,event_option_gate_trades.csv,fold_configs.csv,False,False,"missing_ticker_folds:['QQQ', 'SPY']",108,0.5370370370370371,1.4938652769781888,5.096581046726529,23,0.7962962962962963,1.0,108,0.5370370370370371,1.4938652769781888,5.096581046726529,23,0.7962962962962963,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,False
research_papers\JEPA\results\event_stream_trade_filter_scan_full20_2024select_2025_2026test_action_windows_v1,event_stream_trade_filter_scan_full20_2024select_2025_2026test_action_windows_v1,combined_trades.csv,,False,False,missing_folds,9,0.4444444444444444,1.493218207092904,0.1953298728607269,0,1.0,0.25,7,0.42857142857142855,0.32787499411803056,-0.1872852891579821,0,1.0,0.0,1,0.0,0.0,-0.117384837981291,0,1.0,0.0,1,1.0,inf,0.5,0,1.0,0.25,False
research_papers\JEPA\results\event_option_spy_daily_source_router_d660_topk_nested_wconly_srchist10d20t_2025oct_2026jun_risk5000,event_option_spy_daily_source_router_d660_topk_nested_wconly_srchist10d20t_2025oct_2026jun_risk5000,selected_trades.csv,fold_configs.csv,False,False,"missing_ticker_folds:['QQQ', 'SPXW']",89,0.5056179775280899,1.4931471724477334,6.563837824913511,16,0.5056179775280899,1.0,0,0.0,0.0,0.0,0,0.0,0.0,89,0.5056179775280899,1.4931471724477334,6.563837824913511,16,0.5056179775280899,1.0,0,0.0,0.0,0.0,0,0.0,0.0,False
research_papers\JEPA\results\event_option_qqq_balanced_current_volume_backfill_m19_2026janmay_risk5000,event_option_qqq_balanced_current_volume_backfill_m19_2026janmay_risk5000,monthly_volume_backfill_trades.csv,monthly_volume_backfill_config.csv,False,False,fold_missing_month,148,0.5135135135135135,1.4919019854435038,9.429347291454253,18,0.6216216216216216,0.75,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,148,0.5135135135135135,1.4919019854435038,9.429347291454253,18,0.6216216216216216,0.75,False
research_papers\JEPA\results\event_option_spy_daily_source_router_d660_topk_wincls_ptdj_formal_2026janjun_risk5000,event_option_spy_daily_source_router_d660_topk_wincls_ptdj_formal_2026janjun_risk5000,selected_trades.csv,fold_configs.csv,False,False,"missing_ticker_folds:['QQQ', 'SPXW']",109,0.47706422018348627,1.4898773148073527,6.9581974309375205,13,0.41284403669724773,1.0,0,0.0,0.0,0.0,0,0.0,0.0,109,0.47706422018348627,1.4898773148073527,6.9581974309375205,13,0.41284403669724773,1.0,0,0.0,0.0,0.0,0,0.0,0.0,False
research_papers\JEPA\results\event_option_spy_pair_wincls_variant_m19_2026janmay_risk5000,event_option_spy_pair_wincls_variant_m19_2026janmay_risk5000,nested_volume_backfill_trades.csv,nested_volume_backfill_folds.csv,False,False,"missing_ticker_folds:['QQQ', 'SPXW']",116,0.4827586206896552,1.4876303553671597,7.112016843855485,21,0.27586206896551724,1.0,0,0.0,0.0,0.0,0,0.0,0.0,116,0.4827586206896552,1.4876303553671597,7.112016843855485,21,0.27586206896551724,1.0,0,0.0,0.0,0.0,0,0.0,0.0,False
research_papers\JEPA\results\event_option_spy_wincls_current_volume_backfill_m18_2026janjun_risk5000,event_option_spy_wincls_current_volume_backfill_m18_2026janjun_risk5000,monthly_volume_backfill_trades.csv,monthly_volume_backfill_config.csv,False,False,fold_missing_month,114,0.5087719298245614,1.4841200777086019,6.96331759733835,19,0.2719298245614035,1.0,0,0.0,0.0,0.0,0,0.0,0.0,114,0.5087719298245614,1.4841200777086019,6.96331759733835,19,0.2719298245614035,1.0,0,0.0,0.0,0.0,0,0.0,0.0,False
research_papers\JEPA\results\event_option_spy_wincls_current_volume_backfill_m18_2026janmay_risk5000,event_option_spy_wincls_current_volume_backfill_m18_2026janmay_risk5000,monthly_volume_backfill_trades.csv,monthly_volume_backfill_config.csv,False,False,fold_missing_month,114,0.5087719298245614,1.4841200777086019,6.96331759733835,19,0.2719298245614035,1.0,0,0.0,0.0,0.0,0,0.0,0.0,114,0.5087719298245614,1.4841200777086019,6.96331759733835,19,0.2719298245614035,1.0,0,0.0,0.0,0.0,0,0.0,0.0,False
research_papers\JEPA\results\diagnostic_qqq_nested_free_current_balanced_d65_curve_2026janmay_risk5000,diagnostic_qqq_nested_free_current_balanced_d65_curve_2026janmay_risk5000,combined_trades.csv,,False,False,missing_folds,114,0.5087719298245614,1.4839057696522397,7.499478370389543,19,0.5701754385964912,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,114,0.5087719298245614,1.4839057696522397,7.499478370389543,19,0.5701754385964912,1.0,False
research_papers\JEPA\results\event_option_qqq_nested_free_current_balanced_d65_m19_2026janmay_risk5000,event_option_qqq_nested_free_current_balanced_d65_m19_2026janmay_risk5000,nested_volume_backfill_trades.csv,nested_volume_backfill_folds.csv,False,False,"missing_ticker_folds:['SPXW', 'SPY']",114,0.5087719298245614,1.4839057696522397,7.499478370389543,19,0.5701754385964912,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,114,0.5087719298245614,1.4839057696522397,7.499478370389543,19,0.5701754385964912,1.0,False
research_papers\JEPA\results\event_option_spxw_scorethr_online_backfill_current_spxwonly_t18_md7_2026janmay_risk5000,event_option_spxw_scorethr_online_backfill_current_spxwonly_t18_md7_2026janmay_risk5000,monthly_volume_backfill_trades.csv,monthly_volume_backfill_config.csv,False,False,fold_missing_month,167,0.49101796407185627,1.4830333673700693,9.630293932044374,16,0.6467065868263473,1.0,167,0.49101796407185627,1.4830333673700693,9.630293932044374,16,0.6467065868263473,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,False
research_papers\JEPA\results\event_option_spxw_scorethr_online_backfill_baseside_t18_md7_2026janmay_risk5000,event_option_spxw_scorethr_online_backfill_baseside_t18_md7_2026janmay_risk5000,monthly_volume_backfill_trades.csv,monthly_volume_backfill_config.csv,False,False,fold_missing_month,167,0.49101796407185627,1.4830333673700693,9.630293932044374,16,0.6467065868263473,1.0,167,0.49101796407185627,1.4830333673700693,9.630293932044374,16,0.6467065868263473,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,False
research_papers\JEPA\results\event_option_gate_direct_return_forcedvol_d80_physctx_call02_2025_2026_spy_v1,event_option_gate_direct_return_forcedvol_d80_physctx_call02_2025_2026_spy_v1,event_option_gate_trades.csv,fold_configs.csv,False,False,"missing_ticker_folds:['QQQ', 'SPXW']",157,0.4713375796178344,1.468688521237376,9.0290353518673,20,0.3503184713375796,0.5,0,0.0,0.0,0.0,0,0.0,0.0,157,0.4713375796178344,1.468688521237376,9.0290353518673,20,0.3503184713375796,0.5,0,0.0,0.0,0.0,0,0.0,0.0,False
research_papers\JEPA\results\event_option_qqq_static_union_metas1_current_online_mtdrescue1_cd45_2026janmay_risk5000,event_option_qqq_static_union_metas1_current_online_mtdrescue1_cd45_2026janmay_risk5000,combined_trades.csv,combined_folds.csv,False,False,"missing_ticker_folds:['SPXW', 'SPY']",149,0.5033557046979866,1.4659106010232559,9.346351605726433,27,0.4899328859060403,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,149,0.5033557046979866,1.4659106010232559,9.346351605726433,27,0.4899328859060403,1.0,False
research_papers\JEPA\results\event_option_qqq_static_union_metas1_current_online_mtdrescue1_cd45_2026janjun_rebuild,event_option_qqq_static_union_metas1_current_online_mtdrescue1_cd45_2026janjun_rebuild,combined_trades.csv,combined_folds.csv,False,False,"missing_ticker_folds:['SPXW', 'SPY']",149,0.5033557046979866,1.4659106010232559,9.346351605726433,27,0.4966442953020134,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,149,0.5033557046979866,1.4659106010232559,9.346351605726433,27,0.4966442953020134,1.0,False
research_papers\JEPA\results\event_option_qqq_nested_volume_backfill_m19_maxday3_2026janmay_risk5000,event_option_qqq_nested_volume_backfill_m19_maxday3_2026janmay_risk5000,nested_volume_backfill_trades.csv,nested_volume_backfill_folds.csv,False,False,"missing_ticker_folds:['SPXW', 'SPY']",101,0.49504950495049505,1.4584055103962201,6.107774729877671,19,0.6237623762376238,0.75,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,101,0.49504950495049505,1.4584055103962201,6.107774729877671,19,0.6237623762376238,0.75,False
research_papers\JEPA\results\event_option_current_best_causal_qqqbalanced_spxwrouter_spywincls_2026janmay_risk5000,event_option_current_best_causal_qqqbalanced_spxwrouter_spywincls_2026janmay_risk5000,combined_trades.csv,combined_folds.csv,False,False,"weak_modes:INSUFFICIENT_ROWS,NO_HISTORY",512,0.494140625,1.4577001370809275,29.933488547970462,99,0.52734375,1.0,264,0.4772727272727273,1.3759724886681883,12.989315056929449,53,0.5833333333333334,1.0,106,0.4811320754716981,1.4238842812529513,5.714826199586766,13,0.24528301886792453,1.0,142,0.5352112676056338,1.646510714566215,11.229347291454252,18,0.6338028169014085,1.0,False
research_papers\JEPA\results\event_static_union_longsrc_spy_2024h2select_2025_2026janmay_2src_v1,event_static_union_longsrc_spy_2024h2select_2025_2026janmay_2src_v1,combined_trades.csv,combined_folds.csv,False,False,"missing_ticker_folds:['QQQ', 'SPXW']",201,0.5373134328358209,1.4571417739649108,9.050255320713681,38,0.6865671641791045,0.5,0,0.0,0.0,0.0,0,0.0,0.0,201,0.5373134328358209,1.4571417739649108,9.050255320713681,38,0.6865671641791045,0.5,0,0.0,0.0,0.0,0,0.0,0.0,False
research_papers\JEPA\results\event_option_spy_nested_wincls_primary_fallback_m19_2026janmay_risk5000,event_option_spy_nested_wincls_primary_fallback_m19_2026janmay_risk5000,nested_volume_backfill_trades.csv,nested_volume_backfill_folds.csv,False,False,"missing_ticker_folds:['QQQ', 'SPXW']",115,0.5043478260869565,1.453797777321281,6.6633175973383505,20,0.26956521739130435,1.0,0,0.0,0.0,0.0,0,0.0,0.0,115,0.5043478260869565,1.453797777321281,6.6633175973383505,20,0.26956521739130435,1.0,0,0.0,0.0,0.0,0,0.0,0.0,False
research_papers\JEPA\results\event_option_spy_nested_wincls_current_m19_2025oct_2026jun_risk5000,event_option_spy_nested_wincls_current_m19_2025oct_2026jun_risk5000,nested_volume_backfill_trades.csv,nested_volume_backfill_folds.csv,False,False,"missing_ticker_folds:['QQQ', 'SPXW']",115,0.5043478260869565,1.453797777321281,6.6633175973383505,20,0.26956521739130435,1.0,0,0.0,0.0,0.0,0,0.0,0.0,115,0.5043478260869565,1.453797777321281,6.6633175973383505,20,0.26956521739130435,1.0,0,0.0,0.0,0.0,0,0.0,0.0,False
research_papers\JEPA\results\event_option_spy_nested_wincls_primary_fallback_m19_2026janjun_partial_risk5000,event_option_spy_nested_wincls_primary_fallback_m19_2026janjun_partial_risk5000,nested_volume_backfill_trades.csv,nested_volume_backfill_folds.csv,False,False,"missing_ticker_folds:['QQQ', 'SPXW']",115,0.5043478260869565,1.453797777321281,6.6633175973383505,20,0.26956521739130435,1.0,0,0.0,0.0,0.0,0,0.0,0.0,115,0.5043478260869565,1.453797777321281,6.6633175973383505,20,0.26956521739130435,1.0,0,0.0,0.0,0.0,0,0.0,0.0,False
research_papers\JEPA\results\event_option_spy_pair_wincls_current_m19_2026janmay_risk5000,event_option_spy_pair_wincls_current_m19_2026janmay_risk5000,nested_volume_backfill_trades.csv,nested_volume_backfill_folds.csv,False,False,"missing_ticker_folds:['QQQ', 'SPXW']",115,0.5043478260869565,1.453797777321281,6.6633175973383505,20,0.26956521739130435,1.0,0,0.0,0.0,0.0,0,0.0,0.0,115,0.5043478260869565,1.453797777321281,6.6633175973383505,20,0.26956521739130435,1.0,0,0.0,0.0,0.0,0,0.0,0.0,False
research_papers\JEPA\results\event_option_gate_direct_return_forcedvol_d80_physctx_2025_2026_spy_v1,event_option_gate_direct_return_forcedvol_d80_physctx_2025_2026_spy_v1,event_option_gate_trades.csv,fold_configs.csv,False,False,"missing_ticker_folds:['QQQ', 'SPXW']",173,0.4624277456647399,1.4425466032878627,9.600267953740548,20,0.32947976878612717,0.5,0,0.0,0.0,0.0,0,0.0,0.0,173,0.4624277456647399,1.4425466032878627,9.600267953740548,20,0.32947976878612717,0.5,0,0.0,0.0,0.0,0,0.0,0.0,False
research_papers\JEPA\results\event_option_gate_spxw_front_weekly_delta35_return_ptdj_2026janmay,event_option_gate_spxw_front_weekly_delta35_return_ptdj_2026janmay,event_option_gate_trades.csv,fold_configs.csv,False,False,"missing_ticker_folds:['QQQ', 'SPY']",188,0.4787234042553192,1.4359095092821141,8.54606780236237,15,0.898936170212766,1.0,188,0.4787234042553192,1.4359095092821141,8.54606780236237,15,0.898936170212766,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,False
research_papers\JEPA\results\event_trade_union_config_selector_full20_202205hist_2024_2026_spxw_all6_s12_v1,event_trade_union_config_selector_full20_202205hist_2024_2026_spxw_all6_s12_v1,trade_union_config_selector_trades.csv,trade_union_config_selector_folds.csv,False,False,"missing_ticker_folds:['QQQ', 'SPY']",183,0.4918032786885246,1.4319037594198747,10.665626664054901,17,0.4207650273224044,0.75,183,0.4918032786885246,1.4319037594198747,10.665626664054901,17,0.4207650273224044,0.75,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,False
research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_win_ptdj_z48_loosephys_2026janmay,event_option_gate_spy_mixed_delta35_win_ptdj_z48_loosephys_2026janmay,event_option_gate_trades.csv,fold_configs.csv,False,False,"missing_ticker_folds:['QQQ', 'SPXW']",150,0.4866666666666667,1.4293117078542745,8.240749118400595,26,0.2733333333333333,1.0,0,0.0,0.0,0.0,0,0.0,0.0,150,0.4866666666666667,1.4293117078542745,8.240749118400595,26,0.2733333333333333,1.0,0,0.0,0.0,0.0,0,0.0,0.0,False
research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_wincls_min18_2026janmay,event_option_gate_spy_mixed_delta35_wincls_min18_2026janmay,event_option_gate_trades.csv,fold_configs.csv,False,False,"missing_ticker_folds:['QQQ', 'SPXW']",106,0.4811320754716981,1.4238842812529513,5.714826199586766,13,0.24528301886792453,1.0,0,0.0,0.0,0.0,0,0.0,0.0,106,0.4811320754716981,1.4238842812529513,5.714826199586766,13,0.24528301886792453,1.0,0,0.0,0.0,0.0,0,0.0,0.0,False
research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_wincls_min18_2025h2_2026,event_option_gate_spy_mixed_delta35_wincls_min18_2025h2_2026,event_option_gate_trades.csv,fold_configs.csv,False,False,"missing_ticker_folds:['QQQ', 'SPXW']",106,0.4811320754716981,1.4238842812529513,5.714826199586766,13,0.24528301886792453,1.0,0,0.0,0.0,0.0,0,0.0,0.0,106,0.4811320754716981,1.4238842812529513,5.714826199586766,13,0.24528301886792453,1.0,0,0.0,0.0,0.0,0,0.0,0.0,False
research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_wincls_min18_2025h2_2026jun,event_option_gate_spy_mixed_delta35_wincls_min18_2025h2_2026jun,event_option_gate_trades.csv,fold_configs.csv,False,False,"missing_ticker_folds:['QQQ', 'SPXW']",106,0.4811320754716981,1.4238842812529513,5.714826199586766,13,0.24528301886792453,1.0,0,0.0,0.0,0.0,0,0.0,0.0,106,0.4811320754716981,1.4238842812529513,5.714826199586766,13,0.24528301886792453,1.0,0,0.0,0.0,0.0,0,0.0,0.0,False
research_papers\JEPA\results\event_option_candidate_spxw_spy_qqq_unionmeta_2025h2_2026jun_with2025h2_risk5000,event_option_candidate_spxw_spy_qqq_unionmeta_2025h2_2026jun_with2025h2_risk5000,combined_trades.csv,,False,False,missing_folds,475,0.4926315789473684,1.422666685029245,25.49639664468843,83,0.4926315789473684,1.0,185,0.5567567567567567,1.8121880098693228,14.272003139779759,24,0.7243243243243244,1.0,135,0.4444444444444444,1.1804674476494752,3.435870401183864,26,0.32592592592592595,0.75,155,0.45806451612903226,1.3284677076553832,7.78852310372481,25,0.36129032258064514,0.75,False
research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_valthr_d50_monthly_backfill18_max3_2023_2026_spy_v1,event_option_gate_dense15_zero_dte_return_valthr_d50_monthly_backfill18_max3_2023_2026_spy_v1,monthly_volume_backfill_trades.csv,monthly_volume_backfill_config.csv,False,False,fold_missing_month,100,0.46,1.4197530864197527,6.800000000000001,18,0.33,0.5,0,0.0,0.0,0.0,0,0.0,0.0,100,0.46,1.4197530864197527,6.800000000000001,18,0.33,0.5,0,0.0,0.0,0.0,0,0.0,0.0,False
research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_valthr_d50_monthly_backfill18_max3_2025_2026_spy_v1,event_option_gate_dense15_zero_dte_return_valthr_d50_monthly_backfill18_max3_2025_2026_spy_v1,monthly_volume_backfill_trades.csv,monthly_volume_backfill_config.csv,False,False,fold_missing_month,100,0.46,1.4197530864197527,6.800000000000001,18,0.33,0.5,0,0.0,0.0,0.0,0,0.0,0.0,100,0.46,1.4197530864197527,6.800000000000001,18,0.33,0.5,0,0.0,0.0,0.0,0,0.0,0.0,False
research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_forcedvol_d50_physctx_maxday2plus_2025_2026_qqq_v1,event_option_gate_dense15_zero_dte_return_forcedvol_d50_physctx_maxday2plus_2025_2026_qqq_v1,event_option_gate_trades.csv,fold_configs.csv,False,False,"missing_ticker_folds:['SPXW', 'SPY']",118,0.4576271186440678,1.40625,7.8,0,0.3389830508474576,0.5,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,118,0.4576271186440678,1.40625,7.8,0,0.3389830508474576,0.5,False
research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_win_ptdj_2025h2_2026,event_option_gate_spy_mixed_delta35_win_ptdj_2025h2_2026,event_option_gate_trades.csv,fold_configs.csv,False,False,"missing_ticker_folds:['QQQ', 'SPXW']",145,0.45517241379310347,1.405285807125485,7.8994889538995094,22,0.4,1.0,0,0.0,0.0,0.0,0,0.0,0.0,145,0.45517241379310347,1.405285807125485,7.8994889538995094,22,0.4,1.0,0,0.0,0.0,0.0,0,0.0,0.0,False
research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_win_ptdj_2026janmay,event_option_gate_spy_mixed_delta35_win_ptdj_2026janmay,event_option_gate_trades.csv,fold_configs.csv,False,False,"missing_ticker_folds:['QQQ', 'SPXW']",145,0.45517241379310347,1.405285807125485,7.8994889538995094,22,0.4,1.0,0,0.0,0.0,0.0,0,0.0,0.0,145,0.45517241379310347,1.405285807125485,7.8994889538995094,22,0.4,1.0,0,0.0,0.0,0.0,0,0.0,0.0,False
research_papers\JEPA\results\event_option_spy_static_ptdj_delta35_2026janmay_risk5000,event_option_spy_static_ptdj_delta35_2026janmay_risk5000,combined_trades.csv,combined_folds.csv,False,False,"missing_ticker_folds:['QQQ', 'SPXW']",145,0.45517241379310347,1.405285807125485,7.8994889538995094,22,0.4,1.0,0,0.0,0.0,0.0,0,0.0,0.0,145,0.45517241379310347,1.405285807125485,7.8994889538995094,22,0.4,1.0,0,0.0,0.0,0.0,0,0.0,0.0,False
research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_wincls_strictval_2026janmay,event_option_gate_spy_mixed_delta35_wincls_strictval_2026janmay,event_option_gate_trades.csv,fold_configs.csv,False,False,"missing_ticker_folds:['QQQ', 'SPXW']",47,0.46808510638297873,1.4033750628370878,2.302190898032131,0,0.3617021276595745,0.5,0,0.0,0.0,0.0,0,0.0,0.0,47,0.46808510638297873,1.4033750628370878,2.302190898032131,0,0.3617021276595745,0.5,0,0.0,0.0,0.0,0,0.0,0.0,False
research_papers\JEPA\results\event_option_gate_spxw_front_weekly_delta35_return_physics_202501train_2026janmay,event_option_gate_spxw_front_weekly_delta35_return_physics_202501train_2026janmay,event_option_gate_trades.csv,fold_configs.csv,False,False,"missing_ticker_folds:['QQQ', 'SPY']",161,0.453416149068323,1.4030823142226911,6.893710683333554,24,0.8136645962732919,0.75,161,0.453416149068323,1.4030823142226911,6.893710683333554,24,0.8136645962732919,0.75,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,False
research_papers\JEPA\results\event_option_qqq_stream_selector_topk_balanced_d65_current_s2_2026janmay_risk5000,event_option_qqq_stream_selector_topk_balanced_d65_current_s2_2026janmay_risk5000,stream_selector_trades.csv,stream_selector_folds.csv,False,False,"missing_ticker_folds:['SPXW', 'SPY']",120,0.48333333333333334,1.4002584031930694,7.0526340619517995,18,0.5416666666666666,0.75,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,120,0.48333333333333334,1.4002584031930694,7.0526340619517995,18,0.5416666666666666,0.75,False
research_papers\JEPA\results\event_option_qqq_union_config_selector_multisource_select2_m18_2026janjun_v1,event_option_qqq_union_config_selector_multisource_select2_m18_2026janjun_v1,trade_union_config_selector_trades.csv,trade_union_config_selector_folds.csv,False,False,"missing_ticker_folds:['SPXW', 'SPY']",156,0.48717948717948717,1.381777767516201,7.783029493031597,33,0.6153846153846154,0.75,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,156,0.48717948717948717,1.381777767516201,7.783029493031597,33,0.6153846153846154,0.75,False
research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_d25_monthly_backfill18_d35max3_2023_2026_qqq_v1,event_option_gate_dense15_zero_dte_win_valthr_d25_monthly_backfill18_d35max3_2023_2026_qqq_v1,monthly_volume_backfill_trades.csv,monthly_volume_backfill_config.csv,False,False,fold_missing_month,159,0.4528301886792453,1.379310344827586,9.899999999999997,35,0.3270440251572327,0.75,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,159,0.4528301886792453,1.379310344827586,9.899999999999997,35,0.3270440251572327,0.75,False
research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_d25_monthly_backfill18_d50max3_2023_2026_qqq_v1,event_option_gate_dense15_zero_dte_win_valthr_d25_monthly_backfill18_d50max3_2023_2026_qqq_v1,monthly_volume_backfill_trades.csv,monthly_volume_backfill_config.csv,False,False,fold_missing_month,159,0.4528301886792453,1.379310344827586,9.899999999999997,35,0.3270440251572327,0.75,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,159,0.4528301886792453,1.379310344827586,9.899999999999997,35,0.3270440251572327,0.75,False
research_papers\JEPA\results\event_trade_union_config_selector_full20_202205hist_2024_2026_spxw_small_s12_v1,event_trade_union_config_selector_full20_202205hist_2024_2026_spxw_small_s12_v1,trade_union_config_selector_trades.csv,trade_union_config_selector_folds.csv,False,False,"missing_ticker_folds:['QQQ', 'SPY']",217,0.5161290322580645,1.378737481231074,6.838386563702786,40,0.6497695852534562,0.75,217,0.5161290322580645,1.378737481231074,6.838386563702786,40,0.6497695852534562,0.75,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,False
research_papers\JEPA\results\event_trade_union_config_selector_full20_202205hist_2025_2026_spxw_small_s12_v1,event_trade_union_config_selector_full20_202205hist_2025_2026_spxw_small_s12_v1,trade_union_config_selector_trades.csv,trade_union_config_selector_folds.csv,False,False,"missing_ticker_folds:['QQQ', 'SPY']",217,0.5161290322580645,1.378737481231074,6.838386563702786,40,0.6497695852534562,0.75,217,0.5161290322580645,1.378737481231074,6.838386563702786,40,0.6497695852534562,0.75,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,False
research_papers\JEPA\results\event_option_gate_qqq_alltrain_zero_dte_delta80_wincls_physics_ptdj_v1_2025h2_2026jun,event_option_gate_qqq_alltrain_zero_dte_delta80_wincls_physics_ptdj_v1_2025h2_2026jun,event_option_gate_trades.csv,fold_configs.csv,False,False,"missing_ticker_folds:['SPXW', 'SPY']",185,0.4756756756756757,1.3781388593905244,10.441263839356946,23,0.35135135135135137,0.75,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,185,0.4756756756756757,1.3781388593905244,10.441263839356946,23,0.35135135135135137,0.75,False
research_papers\JEPA\results\event_static_union_longsrc_qqq_2024h2select_2025_2026janmay_v1,event_static_union_longsrc_qqq_2024h2select_2025_2026janmay_v1,combined_trades.csv,combined_folds.csv,False,False,"missing_ticker_folds:['SPXW', 'SPY']",152,0.506578947368421,1.3776982322348923,5.220829375895704,34,0.6052631578947368,0.75,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,152,0.506578947368421,1.3776982322348923,5.220829375895704,34,0.6052631578947368,0.75,False
research_papers\JEPA\results\event_static_union_longsrc_qqq_2025select_2026janmay_v1,event_static_union_longsrc_qqq_2025select_2026janmay_v1,combined_trades.csv,combined_folds.csv,False,False,"missing_ticker_folds:['SPXW', 'SPY']",156,0.5064102564102564,1.3740511416172307,5.720565972391419,34,0.5384615384615384,0.75,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,156,0.5064102564102564,1.3740511416172307,5.720565972391419,34,0.5384615384615384,0.75,False
research_papers\JEPA\results\event_option_qqq_stream_selector_recenttopk_balanced_d65_current_s2_2026janmay_risk5000,event_option_qqq_stream_selector_recenttopk_balanced_d65_current_s2_2026janmay_risk5000,stream_selector_trades.csv,stream_selector_folds.csv,False,False,"missing_ticker_folds:['SPXW', 'SPY']",142,0.49295774647887325,1.3721086418903028,7.512082117922185,18,0.5704225352112676,0.75,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,142,0.49295774647887325,1.3721086418903028,7.512082117922185,18,0.5704225352112676,0.75,False
research_papers\JEPA\results\event_option_spxw_scorethr_online_backfill_current_t18_md7_2026janmay_risk5000,event_option_spxw_scorethr_online_backfill_current_t18_md7_2026janmay_risk5000,monthly_volume_backfill_trades.csv,monthly_volume_backfill_config.csv,False,False,fold_missing_month,305,0.47540983606557374,1.367556408220135,15.50006462252443,50,0.5704918032786885,1.0,167,0.49101796407185627,1.4830333673700693,9.630293932044374,16,0.6467065868263473,1.0,70,0.4714285714285714,1.3247598031922652,3.741202395747915,16,0.5571428571428572,0.75,68,0.4411764705882353,1.1986800472829922,2.128568294732143,16,0.39705882352941174,0.75,False
