ticker,date,month,time,minute,expiry_mode,action,score,pred_call_return,pred_put_return,call_return,put_return,realized_return,deploy_config,test_month,entry_minute,source_stream,source_file,_source_order,_priority,backfill_required_count,backfill_count_before,backfill_month_target,backfill_partial_month,backfill_mode,candidate_id
QQQ,20240710,202407,10:00,600,zero_dte,PUT,0.4234102109270765,0.2259102224004761,0.4234102109270765,0.5,-0.3,-0.3,thr0.328_maxday1,202407,600,QQQ,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_qqq_v1\monthly_volume_backfill_trades.csv,387,0,7,6,18,False,primary,426
SPY,20240710,202407,10:00,600,zero_dte,PUT,0.3668961983842917,0.1705769814667821,0.3668961983842917,0.5,-0.3,-0.3,thr0.323_maxday1,202407,600,SPY,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_spy_v1\monthly_volume_backfill_trades.csv,381,0,7,6,18,False,primary,454
QQQ,20240711,202407,10:00,600,zero_dte,PUT,0.449350452679034,0.2174021868437556,0.449350452679034,-0.3,0.5,0.5,thr0.328_maxday1,202407,600,QQQ,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_qqq_v1\monthly_volume_backfill_trades.csv,388,0,8,7,18,False,primary,427
SPXW,20240711,202407,10:00,600,zero_dte,PUT,0.5260460830565871,0.1582532253999853,0.5260460830565871,-0.3,0.5,0.5,thr0.359_maxday1,202407,600,SPXW,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_spxw_v1\monthly_volume_backfill_trades.csv,411,0,8,7,18,False,primary,477
SPY,20240711,202407,10:00,600,zero_dte,PUT,0.5209446164070023,0.1486404949887402,0.5209446164070023,-0.3,0.5,0.5,thr0.323_maxday1,202407,600,SPY,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_spy_v1\monthly_volume_backfill_trades.csv,382,0,8,7,18,False,primary,455
QQQ,20240712,202407,10:00,600,zero_dte,PUT,0.5177658784196266,0.2110433561044148,0.5177658784196266,-0.3,-0.3,-0.3,thr0.328_maxday1,202407,600,QQQ,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_qqq_v1\monthly_volume_backfill_trades.csv,389,0,8,8,18,False,primary,428
SPXW,20240712,202407,10:00,600,zero_dte,PUT,0.4912991615746961,0.2067159807466418,0.4912991615746961,-0.3,-0.3,-0.3,thr0.359_maxday1,202407,600,SPXW,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_spxw_v1\monthly_volume_backfill_trades.csv,412,0,8,8,18,False,primary,478
SPY,20240712,202407,10:00,600,zero_dte,PUT,0.4628694152431891,0.1942362451185212,0.4628694152431891,-0.3,-0.3,-0.3,thr0.323_maxday1,202407,600,SPY,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_spy_v1\monthly_volume_backfill_trades.csv,383,0,8,8,18,False,primary,456
QQQ,20240715,202407,10:00,600,zero_dte,PUT,0.3809058003159835,0.2640503688954017,0.3809058003159835,0.5,-0.3,-0.3,thr0.328_maxday1,202407,600,QQQ,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_qqq_v1\monthly_volume_backfill_trades.csv,390,0,9,9,18,False,primary,429
SPXW,20240715,202407,10:00,600,zero_dte,PUT,0.4030524349581058,0.2098529236697948,0.4030524349581058,0.5,-0.3,-0.3,thr0.359_maxday1,202407,600,SPXW,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_spxw_v1\monthly_volume_backfill_trades.csv,413,0,9,9,18,False,primary,479
SPY,20240715,202407,10:00,600,zero_dte,PUT,0.3476471451130956,0.216262875498945,0.3476471451130956,0.5,-0.3,-0.3,thr0.323_maxday1,202407,600,SPY,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_spy_v1\monthly_volume_backfill_trades.csv,384,0,9,9,18,False,primary,457
QQQ,20240716,202407,10:00,600,zero_dte,PUT,0.5011644181602631,0.214701370234184,0.5011644181602631,-0.3,0.5,0.5,thr0.328_maxday1,202407,600,QQQ,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_qqq_v1\monthly_volume_backfill_trades.csv,391,0,10,10,18,False,primary,430
SPXW,20240716,202407,10:00,600,zero_dte,PUT,0.5383204203093017,0.1542190552685398,0.5383204203093017,-0.3,0.5,0.5,thr0.359_maxday1,202407,600,SPXW,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_spxw_v1\monthly_volume_backfill_trades.csv,414,0,10,10,18,False,primary,480
SPY,20240716,202407,10:00,600,zero_dte,PUT,0.5228639819822866,0.1661739529867608,0.5228639819822866,-0.3,0.5,0.5,thr0.323_maxday1,202407,600,SPY,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_spy_v1\monthly_volume_backfill_trades.csv,385,0,10,10,18,False,primary,458
QQQ,20240717,202407,10:00,600,zero_dte,PUT,0.5213710670714637,0.1842523457223608,0.5213710670714637,-0.3,0.5,0.5,thr0.328_maxday1,202407,600,QQQ,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_qqq_v1\monthly_volume_backfill_trades.csv,392,0,11,11,18,False,primary,431
SPXW,20240717,202407,10:00,600,zero_dte,PUT,0.5945436026562568,0.1724316789452566,0.5945436026562568,-0.3,0.5,0.5,thr0.359_maxday1,202407,600,SPXW,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_spxw_v1\monthly_volume_backfill_trades.csv,415,0,11,11,18,False,primary,481
SPY,20240717,202407,10:00,600,zero_dte,PUT,0.5733621508967178,0.1860296625943429,0.5733621508967178,-0.3,0.5,0.5,thr0.323_maxday1,202407,600,SPY,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_spy_v1\monthly_volume_backfill_trades.csv,386,0,11,11,18,False,primary,459
QQQ,20240718,202407,10:00,600,zero_dte,CALL,0.375267014460387,0.375267014460387,0.3531648604554456,-0.3,-0.3,-0.3,thr0.328_maxday1,202407,600,QQQ,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_qqq_v1\monthly_volume_backfill_trades.csv,393,0,11,12,18,False,primary,432
SPXW,20240718,202407,10:00,600,zero_dte,PUT,0.4239459799227454,0.2598404521956253,0.4239459799227454,0.5,-0.3,-0.3,thr0.359_maxday1,202407,600,SPXW,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_spxw_v1\monthly_volume_backfill_trades.csv,416,0,11,12,18,False,primary,482
SPY,20240718,202407,10:00,600,zero_dte,PUT,0.4837710257366033,0.2614901314173621,0.4837710257366033,0.5,-0.3,-0.3,thr0.323_maxday1,202407,600,SPY,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_spy_v1\monthly_volume_backfill_trades.csv,387,0,11,12,18,False,primary,460
QQQ,20240719,202407,10:00,600,zero_dte,PUT,0.4623957939145848,0.3302194960366651,0.4623957939145848,-0.3,-0.3,-0.3,thr0.328_maxday1,202407,600,QQQ,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_qqq_v1\monthly_volume_backfill_trades.csv,394,0,12,13,18,False,primary,433
SPXW,20240719,202407,10:00,600,zero_dte,PUT,0.6189335427641132,0.2366392053672757,0.6189335427641132,-0.3,-0.3,-0.3,thr0.359_maxday1,202407,600,SPXW,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_spxw_v1\monthly_volume_backfill_trades.csv,417,0,12,13,18,False,primary,483
SPY,20240719,202407,10:00,600,zero_dte,PUT,0.5957694723588399,0.2494480297807838,0.5957694723588399,-0.3,-0.3,-0.3,thr0.323_maxday1,202407,600,SPY,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_spy_v1\monthly_volume_backfill_trades.csv,388,0,12,13,18,False,primary,461
QQQ,20240722,202407,10:00,600,zero_dte,PUT,0.4048169725232132,0.2037630545125066,0.4048169725232132,-0.3,0.5,0.5,thr0.328_maxday1,202407,600,QQQ,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_qqq_v1\monthly_volume_backfill_trades.csv,395,0,13,14,18,False,primary,434
SPXW,20240722,202407,10:15,615,zero_dte,PUT,0.3776818485739809,0.2649092103555874,0.3776818485739809,-0.3,0.5,0.5,thr0.359_maxday1,202407,615,SPXW,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_spxw_v1\monthly_volume_backfill_trades.csv,418,0,13,14,18,False,primary,484
SPY,20240722,202407,10:15,615,zero_dte,PUT,0.3634258507459098,0.2983571866962328,0.3634258507459098,-0.3,0.5,0.5,thr0.323_maxday1,202407,615,SPY,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_spy_v1\monthly_volume_backfill_trades.csv,389,0,13,14,18,False,primary,462
QQQ,20240723,202407,10:00,600,zero_dte,PUT,0.5311002223519931,0.1797693673775032,0.5311002223519931,-0.3,0.5,0.5,thr0.328_maxday1,202407,600,QQQ,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_qqq_v1\monthly_volume_backfill_trades.csv,396,0,14,15,18,False,primary,435
SPXW,20240723,202407,10:00,600,zero_dte,PUT,0.4961541096673136,0.1712844860128823,0.4961541096673136,-0.3,-0.3,-0.3,thr0.359_maxday1,202407,600,SPXW,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_spxw_v1\monthly_volume_backfill_trades.csv,419,0,14,15,18,False,primary,485
SPY,20240723,202407,10:00,600,zero_dte,PUT,0.4831308774422341,0.161599795585091,0.4831308774422341,-0.3,-0.3,-0.3,thr0.323_maxday1,202407,600,SPY,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_spy_v1\monthly_volume_backfill_trades.csv,390,0,14,15,18,False,primary,463
SPY,20240724,202407,10:00,600,zero_dte,PUT,0.3644529703882679,0.218020172116567,0.3644529703882679,-0.3,0.5,0.5,thr0.323_maxday1,202407,600,SPY,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_spy_v1\monthly_volume_backfill_trades.csv,391,0,15,16,18,False,primary,464
QQQ,20240724,202407,10:30,630,zero_dte,PUT,0.3554234439803726,0.1821425532452032,0.3554234439803726,-0.3,0.5,0.5,thr0.328_maxday1,202407,630,QQQ,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_qqq_v1\monthly_volume_backfill_trades.csv,397,0,15,16,18,False,primary,436
SPXW,20240724,202407,10:30,630,zero_dte,PUT,0.3601477439231157,0.1750612993218537,0.3601477439231157,-0.3,0.5,0.5,thr0.359_maxday1,202407,630,SPXW,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_spxw_v1\monthly_volume_backfill_trades.csv,420,0,15,16,18,False,primary,486
QQQ,20240725,202407,10:00,600,zero_dte,PUT,0.6091645351514808,0.1655658432074042,0.6091645351514808,-0.3,0.5,0.5,thr0.328_maxday1,202407,600,QQQ,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_qqq_v1\monthly_volume_backfill_trades.csv,398,0,15,17,18,False,primary,437
SPXW,20240725,202407,10:00,600,zero_dte,PUT,0.5662116059451157,0.1494972460604097,0.5662116059451157,-0.3,0.5,0.5,thr0.359_maxday1,202407,600,SPXW,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_spxw_v1\monthly_volume_backfill_trades.csv,421,0,15,17,18,False,primary,487
SPY,20240725,202407,10:00,600,zero_dte,PUT,0.560683380713474,0.1451147572414161,0.560683380713474,-0.3,0.5,0.5,thr0.323_maxday1,202407,600,SPY,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_spy_v1\monthly_volume_backfill_trades.csv,392,0,15,17,18,False,primary,465
QQQ,20240726,202407,10:00,600,zero_dte,PUT,0.5073817743403406,0.1869269924457937,0.5073817743403406,-0.3,0.5,0.5,thr0.328_maxday1,202407,600,QQQ,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_qqq_v1\monthly_volume_backfill_trades.csv,399,0,16,18,18,False,primary,438
SPXW,20240726,202407,10:00,600,zero_dte,PUT,0.4495890078176314,0.1777155724669052,0.4495890078176314,-0.3,0.5,0.5,thr0.359_maxday1,202407,600,SPXW,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_spxw_v1\monthly_volume_backfill_trades.csv,422,0,16,18,18,False,primary,488
SPY,20240726,202407,10:00,600,zero_dte,PUT,0.4788210920919065,0.1593251644970165,0.4788210920919065,-0.3,0.5,0.5,thr0.323_maxday1,202407,600,SPY,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_spy_v1\monthly_volume_backfill_trades.csv,393,0,16,18,18,False,primary,466
QQQ,20240729,202407,10:00,600,zero_dte,PUT,0.7066443036187217,0.1355009756670848,0.7066443036187217,-0.3,0.5,0.5,thr0.328_maxday1,202407,600,QQQ,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_qqq_v1\monthly_volume_backfill_trades.csv,400,0,17,19,18,False,primary,439
SPXW,20240729,202407,10:00,600,zero_dte,PUT,0.7013944564125266,0.1336500099552801,0.7013944564125266,-0.3,0.5,0.5,thr0.359_maxday1,202407,600,SPXW,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_spxw_v1\monthly_volume_backfill_trades.csv,423,0,17,19,18,False,primary,489
SPY,20240729,202407,10:00,600,zero_dte,PUT,0.7098499364758886,0.1377957109585574,0.7098499364758886,-0.3,0.5,0.5,thr0.323_maxday1,202407,600,SPY,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_spy_v1\monthly_volume_backfill_trades.csv,394,0,17,19,18,False,primary,467
QQQ,20240730,202407,10:00,600,zero_dte,PUT,0.3765397965141284,0.3068613736685947,0.3765397965141284,-0.3,0.5,0.5,thr0.328_maxday1,202407,600,QQQ,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_qqq_v1\monthly_volume_backfill_trades.csv,401,0,18,20,18,False,primary,440
SPXW,20240730,202407,10:00,600,zero_dte,PUT,0.5736709026284765,0.2157343797180829,0.5736709026284765,-0.3,0.5,0.5,thr0.359_maxday1,202407,600,SPXW,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_spxw_v1\monthly_volume_backfill_trades.csv,424,0,18,20,18,False,primary,490
SPY,20240730,202407,10:00,600,zero_dte,PUT,0.5193030719369919,0.1913096202211446,0.5193030719369919,-0.3,0.5,0.5,thr0.323_maxday1,202407,600,SPY,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_spy_v1\monthly_volume_backfill_trades.csv,395,0,18,20,18,False,primary,468
QQQ,20240731,202407,10:00,600,zero_dte,PUT,0.3827027666386324,0.2897842541012047,0.3827027666386324,0.5,-0.3,-0.3,thr0.328_maxday1,202407,600,QQQ,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_qqq_v1\monthly_volume_backfill_trades.csv,402,0,18,21,18,False,primary,441
SPXW,20240731,202407,10:00,600,zero_dte,PUT,0.3642750466448172,0.2779184203574484,0.3642750466448172,0.5,-0.3,-0.3,thr0.359_maxday1,202407,600,SPXW,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_spxw_v1\monthly_volume_backfill_trades.csv,425,0,18,21,18,False,primary,491
SPY,20240731,202407,10:00,600,zero_dte,PUT,0.3665048729860883,0.2702737206931466,0.3665048729860883,0.5,-0.3,-0.3,thr0.323_maxday1,202407,600,SPY,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_spy_v1\monthly_volume_backfill_trades.csv,396,0,18,21,18,False,primary,469
QQQ,20240801,202408,10:00,600,zero_dte,PUT,-0.1522030280123517,-0.2633582539458544,-0.1522030280123517,-0.3,0.5,0.5,thr-999.000_maxday3,202408,600,QQQ,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_qqq_v1\monthly_volume_backfill_trades.csv,1188,1,1,0,18,False,fallback_volume_pace,442
SPXW,20240801,202408,10:00,600,zero_dte,PUT,0.5108420997625657,0.2858769766886432,0.5108420997625657,-0.3,0.5,0.5,thr0.399_maxday3,202408,600,SPXW,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_spxw_v1\monthly_volume_backfill_trades.csv,426,0,1,0,18,False,primary,492
SPY,20240801,202408,10:00,600,zero_dte,PUT,0.4621643838761831,0.2272198588439344,0.4621643838761831,-0.3,0.5,0.5,thr0.416_maxday1,202408,600,SPY,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_spy_v1\monthly_volume_backfill_trades.csv,397,0,1,0,18,False,primary,470
SPXW,20240801,202408,10:30,630,zero_dte,PUT,0.4495138624352191,0.2418599611130233,0.4495138624352191,-0.3,0.5,0.5,thr0.399_maxday3,202408,630,SPXW,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_spxw_v1\monthly_volume_backfill_trades.csv,427,0,1,1,18,False,primary,493
SPXW,20240801,202408,12:15,735,zero_dte,PUT,0.4071960826207199,0.3461934761645795,0.4071960826207199,-0.3,0.5,0.5,thr0.399_maxday3,202408,735,SPXW,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_spxw_v1\monthly_volume_backfill_trades.csv,428,0,1,2,18,False,primary,494
QQQ,20240802,202408,10:00,600,zero_dte,PUT,0.7504276735416021,0.2426924414964687,0.7504276735416021,-0.3,0.5,0.5,thr0.480_maxday1,202408,600,QQQ,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_qqq_v1\monthly_volume_backfill_trades.csv,404,0,2,1,18,False,primary,443
SPXW,20240802,202408,10:00,600,zero_dte,PUT,0.7861924585844128,0.2253926693707692,0.7861924585844128,-0.3,0.5,0.5,thr0.399_maxday3,202408,600,SPXW,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_spxw_v1\monthly_volume_backfill_trades.csv,429,0,2,3,18,False,primary,495
SPY,20240802,202408,10:00,600,zero_dte,PUT,0.739734421091864,0.2248407227786804,0.739734421091864,-0.3,0.5,0.5,thr0.416_maxday1,202408,600,SPY,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_spy_v1\monthly_volume_backfill_trades.csv,398,0,2,1,18,False,primary,471
SPXW,20240802,202408,11:45,705,zero_dte,PUT,0.4538155268434092,0.4209951781045423,0.4538155268434092,-0.3,-0.3,-0.3,thr0.399_maxday3,202408,705,SPXW,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_spxw_v1\monthly_volume_backfill_trades.csv,430,0,2,4,18,False,primary,496
SPXW,20240802,202408,12:30,750,zero_dte,CALL,0.4917748209481186,0.4917748209481186,0.2798160333873118,-0.3,0.5,-0.3,thr0.399_maxday3,202408,750,SPXW,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_spxw_v1\monthly_volume_backfill_trades.csv,431,0,2,5,18,False,primary,497
QQQ,20240805,202408,10:00,600,zero_dte,PUT,0.5426859989354564,0.3184853446841909,0.5426859989354564,-0.3,0.5,0.5,thr0.480_maxday1,202408,600,QQQ,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_qqq_v1\monthly_volume_backfill_trades.csv,405,0,3,2,18,False,primary,444
SPXW,20240805,202408,10:00,600,zero_dte,PUT,0.5215330358811502,0.3098488329944756,0.5215330358811502,-0.3,0.5,0.5,thr0.399_maxday3,202408,600,SPXW,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_spxw_v1\monthly_volume_backfill_trades.csv,432,0,3,6,18,False,primary,498
SPY,20240805,202408,10:00,600,zero_dte,PUT,0.5046404447937259,0.304014291391361,0.5046404447937259,-0.3,0.5,0.5,thr0.416_maxday1,202408,600,SPY,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_spy_v1\monthly_volume_backfill_trades.csv,399,0,3,2,18,False,primary,472
SPXW,20240805,202408,10:30,630,zero_dte,PUT,0.4337195583684536,0.2665940328387381,0.4337195583684536,0.5,-0.3,-0.3,thr0.399_maxday3,202408,630,SPXW,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_spxw_v1\monthly_volume_backfill_trades.csv,433,0,3,7,18,False,primary,499
SPXW,20240805,202408,11:00,660,zero_dte,PUT,0.4134715223776571,0.3579558300092934,0.4134715223776571,0.5,-0.3,-0.3,thr0.399_maxday3,202408,660,SPXW,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_spxw_v1\monthly_volume_backfill_trades.csv,434,0,3,8,18,False,primary,500
QQQ,20240806,202408,10:00,600,zero_dte,CALL,0.4866462327525102,0.4866462327525102,0.4156500893583497,0.5,-0.3,0.5,thr0.480_maxday1,202408,600,QQQ,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_qqq_v1\monthly_volume_backfill_trades.csv,406,0,4,3,18,False,primary,445
SPXW,20240806,202408,10:00,600,zero_dte,PUT,0.4765501927503355,0.4224381951489209,0.4765501927503355,0.5,-0.3,-0.3,thr0.399_maxday3,202408,600,SPXW,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_spxw_v1\monthly_volume_backfill_trades.csv,435,0,4,9,18,False,primary,501
SPY,20240806,202408,10:00,600,zero_dte,CALL,0.4752252467358537,0.4752252467358537,0.462673947017434,0.5,-0.3,0.5,thr0.416_maxday1,202408,600,SPY,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_spy_v1\monthly_volume_backfill_trades.csv,400,0,4,3,18,False,primary,473
SPXW,20240806,202408,10:30,630,zero_dte,CALL,0.4054807259220548,0.4054807259220548,0.3850257040961538,0.5,-0.3,0.5,thr0.399_maxday3,202408,630,SPXW,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_spxw_v1\monthly_volume_backfill_trades.csv,436,0,4,10,18,False,primary,502
SPXW,20240806,202408,11:00,660,zero_dte,PUT,0.4114405729158076,0.3384845392255748,0.4114405729158076,-0.3,0.5,0.5,thr0.399_maxday3,202408,660,SPXW,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_spxw_v1\monthly_volume_backfill_trades.csv,437,0,4,11,18,False,primary,503
QQQ,20240807,202408,10:00,600,zero_dte,PUT,0.6822346009963991,0.1364856884041376,0.6822346009963991,-0.3,0.5,0.5,thr0.480_maxday1,202408,600,QQQ,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_qqq_v1\monthly_volume_backfill_trades.csv,407,0,5,4,18,False,primary,446
SPXW,20240807,202408,10:00,600,zero_dte,PUT,0.6992098879597215,0.1262942743289446,0.6992098879597215,-0.3,0.5,0.5,thr0.399_maxday3,202408,600,SPXW,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_spxw_v1\monthly_volume_backfill_trades.csv,438,0,5,12,18,False,primary,504
SPY,20240807,202408,10:00,600,zero_dte,PUT,0.6993014665800424,0.1338244589953785,0.6993014665800424,-0.3,0.5,0.5,thr0.416_maxday1,202408,600,SPY,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_spy_v1\monthly_volume_backfill_trades.csv,401,0,5,4,18,False,primary,474
SPXW,20240807,202408,10:30,630,zero_dte,PUT,0.4488314026530752,0.2409755443569983,0.4488314026530752,0.5,-0.3,-0.3,thr0.399_maxday3,202408,630,SPXW,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_spxw_v1\monthly_volume_backfill_trades.csv,439,0,5,13,18,False,primary,505
SPXW,20240807,202408,11:00,660,zero_dte,PUT,0.502596125931738,0.2345350694427893,0.502596125931738,-0.3,0.5,0.5,thr0.399_maxday3,202408,660,SPXW,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_spxw_v1\monthly_volume_backfill_trades.csv,440,0,5,14,18,False,primary,506
