ticker,date,month,time,minute,expiry_mode,action,score,pred_call_return,pred_put_return,call_return,put_return,realized_return,deploy_config,test_month,source_delta_bucket,source_combined_from,source_variant,source_priority,config_selector_mode,selected_variants,selected_max_day,selected_cooldown,selected_daily_order
SPXW,20260319,202603,10:00,600,zero_dte,CALL,0.1805903330624647,0.1805903330624647,-0.1510826237472676,-0.6,0.7781689875988085,-0.6,thr0.100_maxday3,202603,25,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d25_return_wf202504_202606_v1,d25,0,SELECTED,"d25,d50,d80",3,30,time_asc
SPXW,20260319,202603,11:05,665,zero_dte,CALL,0.270065415043667,0.270065415043667,-0.0682522530740083,-0.6,0.7802521531001547,-0.6,thr0.100_maxday3,202603,25,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d25_return_wf202504_202606_v1,d25,0,SELECTED,"d25,d50,d80",3,30,time_asc
SPXW,20260319,202603,12:05,725,zero_dte,CALL,0.3101234791017787,0.3101234791017787,0.0694491698870053,-0.6,0.4132860232833886,-0.6,thr0.100_maxday3,202603,25,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d25_return_wf202504_202606_v1,d25,0,SELECTED,"d25,d50,d80",3,30,time_asc
SPXW,20260320,202603,10:20,620,zero_dte,PUT,0.2882370174324392,-0.1478865816349271,0.2882370174324392,0.4499999455043248,-0.6,-0.6,thr0.100_maxday3,202603,25,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d25_return_wf202504_202606_v1,d25,0,SELECTED,"d25,d50,d80",3,30,time_asc
SPXW,20260320,202603,11:05,665,zero_dte,PUT,0.2085518183529166,-0.0427999537224237,0.2085518183529166,0.9027778348069146,-0.6,-0.6,thr0.100_maxday3,202603,25,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d25_return_wf202504_202606_v1,d25,0,SELECTED,"d25,d50,d80",3,30,time_asc
SPXW,20260320,202603,11:35,695,zero_dte,CALL,0.1088397473761666,0.1088397473761666,-0.0248752366592673,0.2678571687060964,-0.6,0.2678571687060964,thr0.100_maxday3,202603,25,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d25_return_wf202504_202606_v1,d25,0,SELECTED,"d25,d50,d80",3,30,time_asc
SPXW,20260323,202603,10:25,625,zero_dte,PUT,0.157282157479554,-0.4727002649900961,0.157282157479554,-0.6,0.3020832319226569,0.3020832319226569,thr0.100_maxday3,202603,25,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d25_return_wf202504_202606_v1,d25,0,SELECTED,"d25,d50,d80",3,30,time_asc
SPXW,20260323,202603,11:00,660,zero_dte,PUT,0.3126816846930139,-0.2122730343657617,0.3126816846930139,0.4605263730275464,0.3629032754253041,0.3629032754253041,thr0.100_maxday3,202603,25,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d25_return_wf202504_202606_v1,d25,0,SELECTED,"d25,d50,d80",3,30,time_asc
SPXW,20260323,202603,11:30,690,zero_dte,PUT,0.1712055156437532,-0.2172304277497579,0.1712055156437532,-0.6,3.984426361372062,3.984426361372062,thr0.100_maxday3,202603,25,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d25_return_wf202504_202606_v1,d25,0,SELECTED,"d25,d50,d80",3,30,time_asc
SPXW,20260324,202603,10:10,610,zero_dte,PUT,0.1430775439328262,-0.0915174792920094,0.1430775439328262,0.6013118895172496,0.2994505264177207,0.2994505264177207,thr0.100_maxday3,202603,25,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d25_return_wf202504_202606_v1,d25,0,SELECTED,"d25,d50,d80",3,30,time_asc
SPXW,20260324,202603,10:40,640,zero_dte,PUT,0.2450942532146005,0.0744216937201279,0.2450942532146005,1.4968355064532664,-0.6,-0.6,thr0.100_maxday3,202603,25,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d25_return_wf202504_202606_v1,d25,0,SELECTED,"d25,d50,d80",3,30,time_asc
SPXW,20260324,202603,11:10,670,zero_dte,PUT,0.1099191865052527,0.0776068946152602,0.1099191865052527,0.6865078476040598,-0.6,-0.6,thr0.100_maxday3,202603,25,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d25_return_wf202504_202606_v1,d25,0,SELECTED,"d25,d50,d80",3,30,time_asc
SPXW,20260325,202603,10:05,605,zero_dte,PUT,0.1431761818590297,0.0790271834122652,0.1431761818590297,-0.6,-0.6,-0.6,thr0.100_maxday3,202603,25,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d25_return_wf202504_202606_v1,d25,0,SELECTED,"d25,d50,d80",3,30,time_asc
