result,file,ticker,month,month_trades,month_wr,month_pf,month_pnl_r,date_min,date_max,ret_source
event_option_candidate_spxw_outer_s1_qqq_outer_call50_spy_srchist_relmomtopk2_2026janjun_partial_risk5000,combined_trades.csv,QQQ,202605,24,0.625,2.2752894317961108,2.886630803836878,20260504,20260528,realized_return
event_option_candidate_spxw_outer_s1_qqq_outer_call50_spy_srchist_relmomtopk2_2026janjun_partial_risk5000,combined_trades.csv,QQQ,202606,10,0.6,2.5,1.8,20260603,20260612,realized_return
event_option_candidate_spxw_outer_s1_qqq_outer_call50_spy_srchist_relmomtopk2_2026janjun_partial_risk5000,combined_trades.csv,SPXW,202601,35,0.5428571428571428,1.7553918602753142,3.059761226369696,20260105,20260130,realized_return
event_option_candidate_spxw_outer_s1_qqq_outer_call50_spy_srchist_relmomtopk2_2026janjun_partial_risk5000,combined_trades.csv,SPXW,202602,45,0.4666666666666667,1.0086445436098324,0.03611582334787187,20260206,20260224,realized_return
event_option_candidate_spxw_outer_s1_qqq_outer_call50_spy_srchist_relmomtopk2_2026janjun_partial_risk5000,combined_trades.csv,SPXW,202603,26,0.46153846153846156,1.8485941495120517,2.1463759328189544,20260302,20260331,realized_return
event_option_candidate_spxw_outer_s1_qqq_outer_call50_spy_srchist_relmomtopk2_2026janjun_partial_risk5000,combined_trades.csv,SPXW,202604,60,0.55,1.6360951939867505,4.476969189558069,20260401,20260430,realized_return
event_option_candidate_spxw_outer_s1_qqq_outer_call50_spy_srchist_relmomtopk2_2026janjun_partial_risk5000,combined_trades.csv,SPXW,202605,22,0.5454545454545454,2.1643692389527143,2.951275482532252,20260504,20260529,realized_return
event_option_candidate_spxw_outer_s1_qqq_outer_call50_spy_srchist_relmomtopk2_2026janjun_partial_risk5000,combined_trades.csv,SPXW,202606,39,0.5641025641025641,1.9352609160360201,2.738787415459382,20260601,20260616,realized_return
event_option_candidate_spxw_outer_s1_qqq_outer_call50_spy_srchist_relmomtopk2_2026janjun_partial_risk5000,combined_trades.csv,SPY,202601,29,0.4482758620689655,1.3088091933132389,2.0134177631914536,20260102,20260130,realized_return
event_option_candidate_spxw_outer_s1_qqq_outer_call50_spy_srchist_relmomtopk2_2026janjun_partial_risk5000,combined_trades.csv,SPY,202602,23,0.5217391304347826,2.087515955727879,4.149416318090653,20260202,20260226,realized_return
event_option_candidate_spxw_outer_s1_qqq_outer_call50_spy_srchist_relmomtopk2_2026janjun_partial_risk5000,combined_trades.csv,SPY,202603,28,0.4642857142857143,1.4056005666726035,1.6547923653176562,20260302,20260331,realized_return
event_option_candidate_spxw_outer_s1_qqq_outer_call50_spy_srchist_relmomtopk2_2026janjun_partial_risk5000,combined_trades.csv,SPY,202604,23,0.6956521739130435,3.0545165460486166,4.128345981970409,20260402,20260429,realized_return
event_option_candidate_spxw_outer_s1_qqq_outer_call50_spy_srchist_relmomtopk2_2026janjun_partial_risk5000,combined_trades.csv,SPY,202605,36,0.4166666666666667,1.5874139869509694,2.540972989167943,20260501,20260528,realized_return
event_option_candidate_spxw_outer_s1_qqq_outer_call50_spy_srchist_relmomtopk2_2026janjun_partial_risk5000,combined_trades.csv,SPY,202606,20,0.45,2.4407357787937567,4.259501080324522,20260601,20260616,realized_return
event_option_candidate_trade_meta_tdvp_scalar_s2_2026janjun_partial_risk5000,candidate_trade_meta_trades.csv,QQQ,202601,42,0.5,1.632536856840767,3.6254977236248473,20260102,20260129,realized_return
event_option_candidate_trade_meta_tdvp_scalar_s2_2026janjun_partial_risk5000,candidate_trade_meta_trades.csv,QQQ,202602,29,0.7241379310344828,4.229460675496324,7.594185625280589,20260204,20260223,realized_return
event_option_candidate_trade_meta_tdvp_scalar_s2_2026janjun_partial_risk5000,candidate_trade_meta_trades.csv,QQQ,202603,25,0.48,1.5384615384615388,2.1,20260302,20260326,realized_return
event_option_candidate_trade_meta_tdvp_scalar_s2_2026janjun_partial_risk5000,candidate_trade_meta_trades.csv,QQQ,202604,55,0.3090909090909091,0.5886241192711729,-4.331160245180625,20260410,20260430,realized_return
event_option_candidate_trade_meta_tdvp_scalar_s2_2026janjun_partial_risk5000,candidate_trade_meta_trades.csv,QQQ,202605,39,0.38461538461538464,1.0405316678489571,0.28033735010144434,20260507,20260527,realized_return
event_option_candidate_trade_meta_tdvp_scalar_s2_2026janjun_partial_risk5000,candidate_trade_meta_trades.csv,QQQ,202606,3,0.0,0.0,-0.8999999999999999,20260604,20260611,realized_return
event_option_candidate_trade_meta_tdvp_scalar_s2_2026janjun_partial_risk5000,candidate_trade_meta_trades.csv,SPXW,202601,36,0.5277777777777778,1.9879522910820733,3.5336158273604434,20260106,20260130,realized_return
event_option_candidate_trade_meta_tdvp_scalar_s2_2026janjun_partial_risk5000,candidate_trade_meta_trades.csv,SPXW,202602,24,0.625,2.1485465035785154,1.780141382783306,20260206,20260224,realized_return
event_option_candidate_trade_meta_tdvp_scalar_s2_2026janjun_partial_risk5000,candidate_trade_meta_trades.csv,SPXW,202603,45,0.4444444444444444,1.2960563422832585,1.297839164633296,20260303,20260326,realized_return
event_option_candidate_trade_meta_tdvp_scalar_s2_2026janjun_partial_risk5000,candidate_trade_meta_trades.csv,SPXW,202604,80,0.6125,1.9501966084762457,7.660406765002715,20260401,20260430,realized_return
event_option_candidate_trade_meta_tdvp_scalar_s2_2026janjun_partial_risk5000,candidate_trade_meta_trades.csv,SPXW,202605,69,0.37681159420289856,0.8002113813960158,-1.709670105228549,20260507,20260526,realized_return
event_option_candidate_trade_meta_tdvp_scalar_s2_2026janjun_partial_risk5000,candidate_trade_meta_trades.csv,SPXW,202606,22,0.5,0.8329303198683873,-0.29501932372961537,20260601,20260615,realized_return
event_option_candidate_trade_meta_tdvp_scalar_s2_2026janjun_partial_risk5000,candidate_trade_meta_trades.csv,SPY,202601,27,0.5185185185185185,1.29058735038575,1.0754397932423492,20260102,20260130,realized_return
event_option_candidate_trade_meta_tdvp_scalar_s2_2026janjun_partial_risk5000,candidate_trade_meta_trades.csv,SPY,202602,26,0.38461538461538464,1.0388336327849315,0.16747654495008113,20260202,20260226,realized_return
event_option_candidate_trade_meta_tdvp_scalar_s2_2026janjun_partial_risk5000,candidate_trade_meta_trades.csv,SPY,202603,34,0.35294117647058826,0.8365869324964699,-0.9619133004237599,20260303,20260331,realized_return
event_option_candidate_trade_meta_tdvp_scalar_s2_2026janjun_partial_risk5000,candidate_trade_meta_trades.csv,SPY,202604,48,0.5,1.6139367092727182,3.1548673634151925,20260406,20260430,realized_return
event_option_candidate_trade_meta_tdvp_scalar_s2_2026janjun_partial_risk5000,candidate_trade_meta_trades.csv,SPY,202605,37,0.3783783783783784,1.2889301213278985,1.3172641427506193,20260501,20260528,realized_return
event_option_candidate_trade_meta_tdvp_scalar_s2_2026janjun_partial_risk5000,candidate_trade_meta_trades.csv,SPY,202606,16,0.375,0.9193101351170118,-0.21435070787372346,20260601,20260616,realized_return
event_option_candidate_trade_meta_tdvp_zdz_s2_2026janjun_partial_risk5000,candidate_trade_meta_trades.csv,QQQ,202601,42,0.5,1.632536856840767,3.6254977236248473,20260102,20260129,realized_return
event_option_candidate_trade_meta_tdvp_zdz_s2_2026janjun_partial_risk5000,candidate_trade_meta_trades.csv,QQQ,202602,29,0.7241379310344828,4.229460675496324,7.594185625280589,20260204,20260223,realized_return
event_option_candidate_trade_meta_tdvp_zdz_s2_2026janjun_partial_risk5000,candidate_trade_meta_trades.csv,QQQ,202603,25,0.48,1.5384615384615388,2.1,20260302,20260326,realized_return
event_option_candidate_trade_meta_tdvp_zdz_s2_2026janjun_partial_risk5000,candidate_trade_meta_trades.csv,QQQ,202604,55,0.3090909090909091,0.5886241192711729,-4.331160245180625,20260410,20260430,realized_return
event_option_candidate_trade_meta_tdvp_zdz_s2_2026janjun_partial_risk5000,candidate_trade_meta_trades.csv,QQQ,202605,2,1.0,inf,0.6968390629382568,20260518,20260527,realized_return
event_option_candidate_trade_meta_tdvp_zdz_s2_2026janjun_partial_risk5000,candidate_trade_meta_trades.csv,QQQ,202606,2,0.0,0.0,-0.6,20260604,20260611,realized_return
event_option_candidate_trade_meta_tdvp_zdz_s2_2026janjun_partial_risk5000,candidate_trade_meta_trades.csv,SPXW,202601,36,0.5277777777777778,1.9879522910820733,3.5336158273604434,20260106,20260130,realized_return
event_option_candidate_trade_meta_tdvp_zdz_s2_2026janjun_partial_risk5000,candidate_trade_meta_trades.csv,SPXW,202602,24,0.625,2.1485465035785154,1.780141382783306,20260206,20260224,realized_return
event_option_candidate_trade_meta_tdvp_zdz_s2_2026janjun_partial_risk5000,candidate_trade_meta_trades.csv,SPXW,202603,45,0.4444444444444444,1.2960563422832585,1.297839164633296,20260303,20260326,realized_return
event_option_candidate_trade_meta_tdvp_zdz_s2_2026janjun_partial_risk5000,candidate_trade_meta_trades.csv,SPXW,202604,80,0.6125,1.9501966084762457,7.660406765002715,20260401,20260430,realized_return
event_option_candidate_trade_meta_tdvp_zdz_s2_2026janjun_partial_risk5000,candidate_trade_meta_trades.csv,SPXW,202605,69,0.37681159420289856,0.8002113813960158,-1.709670105228549,20260507,20260526,realized_return
event_option_candidate_trade_meta_tdvp_zdz_s2_2026janjun_partial_risk5000,candidate_trade_meta_trades.csv,SPXW,202606,22,0.5,0.8329303198683873,-0.29501932372961537,20260601,20260615,realized_return
event_option_candidate_trade_meta_tdvp_zdz_s2_2026janjun_partial_risk5000,candidate_trade_meta_trades.csv,SPY,202601,27,0.5185185185185185,1.29058735038575,1.0754397932423492,20260102,20260130,realized_return
event_option_candidate_trade_meta_tdvp_zdz_s2_2026janjun_partial_risk5000,candidate_trade_meta_trades.csv,SPY,202602,26,0.38461538461538464,1.0388336327849315,0.16747654495008113,20260202,20260226,realized_return
event_option_candidate_trade_meta_tdvp_zdz_s2_2026janjun_partial_risk5000,candidate_trade_meta_trades.csv,SPY,202603,34,0.35294117647058826,0.8365869324964699,-0.9619133004237599,20260303,20260331,realized_return
event_option_candidate_trade_meta_tdvp_zdz_s2_2026janjun_partial_risk5000,candidate_trade_meta_trades.csv,SPY,202604,48,0.5,1.6139367092727182,3.1548673634151925,20260406,20260430,realized_return
event_option_candidate_trade_meta_tdvp_zdz_s2_2026janjun_partial_risk5000,candidate_trade_meta_trades.csv,SPY,202605,37,0.3783783783783784,1.2889301213278985,1.3172641427506193,20260501,20260528,realized_return
event_option_candidate_trade_meta_tdvp_zdz_s2_2026janjun_partial_risk5000,candidate_trade_meta_trades.csv,SPY,202606,16,0.375,0.9193101351170118,-0.21435070787372346,20260601,20260616,realized_return
event_option_candidate_trade_meta_tdvp_zdz_s2_strict_2026janjun_partial_risk5000,candidate_trade_meta_trades.csv,QQQ,202601,42,0.5,1.632536856840767,3.6254977236248473,20260102,20260129,realized_return
event_option_candidate_trade_meta_tdvp_zdz_s2_strict_2026janjun_partial_risk5000,candidate_trade_meta_trades.csv,QQQ,202602,29,0.7241379310344828,4.229460675496324,7.594185625280589,20260204,20260223,realized_return
event_option_candidate_trade_meta_tdvp_zdz_s2_strict_2026janjun_partial_risk5000,candidate_trade_meta_trades.csv,QQQ,202603,25,0.48,1.5384615384615388,2.1,20260302,20260326,realized_return
event_option_candidate_trade_meta_tdvp_zdz_s2_strict_2026janjun_partial_risk5000,candidate_trade_meta_trades.csv,QQQ,202604,55,0.3090909090909091,0.5886241192711729,-4.331160245180625,20260410,20260430,realized_return
event_option_candidate_trade_meta_tdvp_zdz_s2_strict_2026janjun_partial_risk5000,candidate_trade_meta_trades.csv,QQQ,202605,42,0.38095238095238093,1.0445506088867458,0.3282740576089853,20260507,20260527,realized_return
event_option_candidate_trade_meta_tdvp_zdz_s2_strict_2026janjun_partial_risk5000,candidate_trade_meta_trades.csv,QQQ,202606,11,0.18181818181818182,0.41009463745210784,-1.4384615371050375,20260604,20260612,realized_return
event_option_candidate_trade_meta_tdvp_zdz_s2_strict_2026janjun_partial_risk5000,candidate_trade_meta_trades.csv,SPXW,202601,36,0.5277777777777778,1.9879522910820733,3.5336158273604434,20260106,20260130,realized_return
event_option_candidate_trade_meta_tdvp_zdz_s2_strict_2026janjun_partial_risk5000,candidate_trade_meta_trades.csv,SPXW,202602,24,0.625,2.1485465035785154,1.780141382783306,20260206,20260224,realized_return
event_option_candidate_trade_meta_tdvp_zdz_s2_strict_2026janjun_partial_risk5000,candidate_trade_meta_trades.csv,SPXW,202603,45,0.4444444444444444,1.2960563422832585,1.297839164633296,20260303,20260326,realized_return
event_option_candidate_trade_meta_tdvp_zdz_s2_strict_2026janjun_partial_risk5000,candidate_trade_meta_trades.csv,SPXW,202604,80,0.6125,1.9501966084762457,7.660406765002715,20260401,20260430,realized_return
event_option_candidate_trade_meta_tdvp_zdz_s2_strict_2026janjun_partial_risk5000,candidate_trade_meta_trades.csv,SPXW,202605,69,0.37681159420289856,0.8002113813960158,-1.709670105228549,20260507,20260526,realized_return
event_option_candidate_trade_meta_tdvp_zdz_s2_strict_2026janjun_partial_risk5000,candidate_trade_meta_trades.csv,SPXW,202606,22,0.5,0.8329303198683873,-0.29501932372961537,20260601,20260615,realized_return
event_option_candidate_trade_meta_tdvp_zdz_s2_strict_2026janjun_partial_risk5000,candidate_trade_meta_trades.csv,SPY,202601,27,0.5185185185185185,1.29058735038575,1.0754397932423492,20260102,20260130,realized_return
event_option_candidate_trade_meta_tdvp_zdz_s2_strict_2026janjun_partial_risk5000,candidate_trade_meta_trades.csv,SPY,202602,26,0.38461538461538464,1.0388336327849315,0.16747654495008113,20260202,20260226,realized_return
event_option_candidate_trade_meta_tdvp_zdz_s2_strict_2026janjun_partial_risk5000,candidate_trade_meta_trades.csv,SPY,202603,34,0.35294117647058826,0.8365869324964699,-0.9619133004237599,20260303,20260331,realized_return
event_option_candidate_trade_meta_tdvp_zdz_s2_strict_2026janjun_partial_risk5000,candidate_trade_meta_trades.csv,SPY,202604,48,0.5,1.6139367092727182,3.1548673634151925,20260406,20260430,realized_return
event_option_candidate_trade_meta_tdvp_zdz_s2_strict_2026janjun_partial_risk5000,candidate_trade_meta_trades.csv,SPY,202605,37,0.3783783783783784,1.2889301213278985,1.3172641427506193,20260501,20260528,realized_return
event_option_candidate_trade_meta_tdvp_zdz_s2_strict_2026janjun_partial_risk5000,candidate_trade_meta_trades.csv,SPY,202606,16,0.375,0.9193101351170118,-0.21435070787372346,20260601,20260616,realized_return
event_option_current_best_causal_nestedqqq_sidecircuits_tdvp_meta_s2_m18_pf11_wr42_2026janjun_risk5000,candidate_trade_meta_trades.csv,QQQ,202601,45,0.4888888888888889,1.413548402215082,2.75895863414921,20260102,20260129,realized_return
event_option_current_best_causal_nestedqqq_sidecircuits_tdvp_meta_s2_m18_pf11_wr42_2026janjun_risk5000,candidate_trade_meta_trades.csv,QQQ,202602,33,0.5757575757575758,1.966094946690082,3.9588194546800137,20260204,20260224,realized_return
