result,file,path,rows,tickers,date_min,date_max,month_min,month_max,ret_source,overall_trades,overall_wr,overall_pf,overall_pnl_r,min_ticker_pf,min_ticker_wr,min_month_trades,min_month_pf,min_month_wr,positive_months,ticker_months,pass_ticker_overall_pf_wr,pass_monthly_positive,pass_monthly_pf_wr,ticker_metrics,score
event_trade_union_qqq_meta_grid_s3_pf1p4_wr0p5_2026jun,trade_union_meta_trades.csv,research_papers\JEPA\results\event_trade_union_qqq_meta_grid_s3_pf1p4_wr0p5_2026jun\trade_union_meta_trades.csv,207,QQQ,20260102,20260612,202601,202606,realized_return,207,0.42995169082125606,1.182377583689006,6.134936242319963,1.182377583689006,0.42995169082125606,18,0.4774293129443425,0.23809523809523808,4,6,False,False,False,"QQQ:n=207,wr=0.430,pf=1.182,r=6.135,call=0.353",13.067502783002265
event_trade_union_qqq_tdvp_meta_2025h2_2026jun_risk5000,trade_union_meta_trades.csv,research_papers\JEPA\results\event_trade_union_qqq_tdvp_meta_2025h2_2026jun_risk5000\trade_union_meta_trades.csv,192,QQQ,20260102,20260612,202601,202606,realized_return,192,0.4166666666666667,1.1428267968800667,4.475776315687304,1.1428267968800667,0.4166666666666667,15,0.29617298073141096,0.13333333333333333,4,6,False,False,False,"QQQ:n=192,wr=0.417,pf=1.143,r=4.476,call=0.391",12.615852528837609
level_stability_nested_structural_profiles_risk5000_spx_netdelta_2026janjun,selected_trades.csv,research_papers\JEPA\results\level_stability_nested_structural_profiles_risk5000_spx_netdelta_2026janjun\selected_trades.csv,233,SPXW,20260102,20260605,202601,202606,rule_pnl_dollars/5000,233,0.36909871244635195,1.1340027787375733,10.787621182142763,1.1340027787375733,0.36909871244635195,6,0.0,0.0,3,6,False,False,False,"SPXW:n=233,wr=0.369,pf=1.134,r=10.788,call=nan",12.581906777934732
event_trade_union_qqq_meta_grid_s3_pf0p0_wr0p0_2026jun,trade_union_meta_trades.csv,research_papers\JEPA\results\event_trade_union_qqq_meta_grid_s3_pf0p0_wr0p0_2026jun\trade_union_meta_trades.csv,190,QQQ,20260102,20260612,202601,202606,realized_return,190,0.42105263157894735,1.1291648602667463,4.034936242319963,1.1291648602667463,0.42105263157894735,18,0.4774293129443425,0.23809523809523808,4,6,False,False,False,"QQQ:n=190,wr=0.421,pf=1.129,r=4.035,call=0.384",12.461162825357409
event_trade_union_qqq_meta_grid_s3_pf0p0_wr0p4_2026jun,trade_union_meta_trades.csv,research_papers\JEPA\results\event_trade_union_qqq_meta_grid_s3_pf0p0_wr0p4_2026jun\trade_union_meta_trades.csv,190,QQQ,20260102,20260612,202601,202606,realized_return,190,0.42105263157894735,1.1291648602667463,4.034936242319963,1.1291648602667463,0.42105263157894735,18,0.4774293129443425,0.23809523809523808,4,6,False,False,False,"QQQ:n=190,wr=0.421,pf=1.129,r=4.035,call=0.384",12.461162825357409
event_trade_union_qqq_meta_grid_s3_pf1p0_wr0p0_2026jun,trade_union_meta_trades.csv,research_papers\JEPA\results\event_trade_union_qqq_meta_grid_s3_pf1p0_wr0p0_2026jun\trade_union_meta_trades.csv,190,QQQ,20260102,20260612,202601,202606,realized_return,190,0.42105263157894735,1.1291648602667463,4.034936242319963,1.1291648602667463,0.42105263157894735,18,0.4774293129443425,0.23809523809523808,4,6,False,False,False,"QQQ:n=190,wr=0.421,pf=1.129,r=4.035,call=0.384",12.461162825357409
event_trade_union_qqq_meta_grid_s3_pf1p0_wr0p4_2026jun,trade_union_meta_trades.csv,research_papers\JEPA\results\event_trade_union_qqq_meta_grid_s3_pf1p0_wr0p4_2026jun\trade_union_meta_trades.csv,190,QQQ,20260102,20260612,202601,202606,realized_return,190,0.42105263157894735,1.1291648602667463,4.034936242319963,1.1291648602667463,0.42105263157894735,18,0.4774293129443425,0.23809523809523808,4,6,False,False,False,"QQQ:n=190,wr=0.421,pf=1.129,r=4.035,call=0.384",12.461162825357409
event_trade_union_qqq_meta_grid_s3_pf1p2_wr0p0_2026jun,trade_union_meta_trades.csv,research_papers\JEPA\results\event_trade_union_qqq_meta_grid_s3_pf1p2_wr0p0_2026jun\trade_union_meta_trades.csv,190,QQQ,20260102,20260612,202601,202606,realized_return,190,0.42105263157894735,1.1291648602667463,4.034936242319963,1.1291648602667463,0.42105263157894735,18,0.4774293129443425,0.23809523809523808,4,6,False,False,False,"QQQ:n=190,wr=0.421,pf=1.129,r=4.035,call=0.384",12.461162825357409
event_trade_union_qqq_meta_grid_s3_pf1p2_wr0p4_2026jun,trade_union_meta_trades.csv,research_papers\JEPA\results\event_trade_union_qqq_meta_grid_s3_pf1p2_wr0p4_2026jun\trade_union_meta_trades.csv,190,QQQ,20260102,20260612,202601,202606,realized_return,190,0.42105263157894735,1.1291648602667463,4.034936242319963,1.1291648602667463,0.42105263157894735,18,0.4774293129443425,0.23809523809523808,4,6,False,False,False,"QQQ:n=190,wr=0.421,pf=1.129,r=4.035,call=0.384",12.461162825357409
event_option_spy_branch_trade_meta_tdvp_zdz_strict_2025h2_2026jun_risk5000,candidate_trade_meta_trades.csv,research_papers\JEPA\results\event_option_spy_branch_trade_meta_tdvp_zdz_strict_2025h2_2026jun_risk5000\candidate_trade_meta_trades.csv,135,SPY,20260102,20260616,202601,202606,realized_return,135,0.42962962962962964,1.1132096637766882,2.162033433062036,1.1132096637766882,0.42962962962962964,18,0.8374200508884098,0.3333333333333333,3,6,False,False,False,"SPY:n=135,wr=0.430,pf=1.113,r=2.162,call=0.422",12.26692663587419
event_option_spy_daily_source_router_d660_topk_nested_wconly_srchist10d20t_2025oct_2026jun_risk5000,selected_trades.csv,research_papers\JEPA\results\event_option_spy_daily_source_router_d660_topk_nested_wconly_srchist10d20t_2025oct_2026jun_risk5000\selected_trades.csv,140,SPY,20260102,20260616,202601,202606,realized_return,140,0.45,1.1105495787628425,2.7381512185913097,1.1105495787628425,0.45,16,0.5923008879098915,0.3157894736842105,4,6,False,False,False,"SPY:n=140,wr=0.450,pf=1.111,r=2.738,call=0.471",12.243426878577182
event_option_qqq_stream_selector_recenttopk_d65_current_s3_call20_nopos_2026janjun_partial_risk5000,stream_selector_trades.csv,research_papers\JEPA\results\event_option_qqq_stream_selector_recenttopk_d65_current_s3_call20_nopos_2026janjun_partial_risk5000\stream_selector_trades.csv,333,QQQ,20260102,20260612,202601,202606,realized_return,333,0.4114114114114114,1.0261117752634976,1.2283573883220047,1.0261117752634976,0.4114114114114114,10,0.7514579061520907,0.35443037974683544,4,6,False,False,False,"QQQ:n=333,wr=0.411,pf=1.026,r=1.228,call=0.679",11.299513101781695
event_option_spy_june_selector_nested_vs_topk_202606_partial_risk5000,stream_selector_trades.csv,research_papers\JEPA\results\event_option_spy_june_selector_nested_vs_topk_202606_partial_risk5000\stream_selector_trades.csv,22,SPY,20260601,20260616,202606,202606,realized_return,22,0.45454545454545453,0.8277653680142987,-0.5211678678710177,0.8277653680142987,0.45454545454545453,22,0.8277653680142987,0.45454545454545453,0,1,False,False,False,"SPY:n=22,wr=0.455,pf=0.828,r=-0.521,call=0.273",9.100207369478575
