ticker,underlying_ticker,trade_date,expiration,dte_days,expiry_mode,has_greeks,has_iv,has_ohlc,has_oi,has_underlying,greeks_path,iv_path,ohlc_path,oi_path,underlying_path
QQQ,QQQ,20251119,20251121,2,front_weekly,True,True,True,True,True,D:\ThetaData\data_options\QQQ\greeks\2025\11\QQQ_20251121_20251119_greeks.parquet,D:\ThetaData\data_options\QQQ\iv\2025\11\QQQ_20251121_20251119_iv.parquet,D:\ThetaData\data_options\QQQ\ohlc\2025\11\QQQ_20251121_20251119_ohlc.parquet,D:\ThetaData\data_options\QQQ\oi\2025\11\QQQ_20251121_20251119_oi.parquet,D:\ThetaData\data_underlying_derived\QQQ\2025\11\QQQ_20251119.parquet
QQQ,QQQ,20251120,20251120,0,zero_dte,True,True,True,True,True,D:\ThetaData\data_options\QQQ\greeks\2025\11\QQQ_20251120_20251120_greeks.parquet,D:\ThetaData\data_options\QQQ\iv\2025\11\QQQ_20251120_20251120_iv.parquet,D:\ThetaData\data_options\QQQ\ohlc\2025\11\QQQ_20251120_20251120_ohlc.parquet,D:\ThetaData\data_options\QQQ\oi\2025\11\QQQ_20251120_20251120_oi.parquet,D:\ThetaData\data_underlying_derived\QQQ\2025\11\QQQ_20251120.parquet
QQQ,QQQ,20251120,20251121,1,front_weekly,True,True,True,True,True,D:\ThetaData\data_options\QQQ\greeks\2025\11\QQQ_20251121_20251120_greeks.parquet,D:\ThetaData\data_options\QQQ\iv\2025\11\QQQ_20251121_20251120_iv.parquet,D:\ThetaData\data_options\QQQ\ohlc\2025\11\QQQ_20251121_20251120_ohlc.parquet,D:\ThetaData\data_options\QQQ\oi\2025\11\QQQ_20251121_20251120_oi.parquet,D:\ThetaData\data_underlying_derived\QQQ\2025\11\QQQ_20251120.parquet
QQQ,QQQ,20251121,20251121,0,zero_dte,True,True,True,True,True,D:\ThetaData\data_options\QQQ\greeks\2025\11\QQQ_20251121_20251121_greeks.parquet,D:\ThetaData\data_options\QQQ\iv\2025\11\QQQ_20251121_20251121_iv.parquet,D:\ThetaData\data_options\QQQ\ohlc\2025\11\QQQ_20251121_20251121_ohlc.parquet,D:\ThetaData\data_options\QQQ\oi\2025\11\QQQ_20251121_20251121_oi.parquet,D:\ThetaData\data_underlying_derived\QQQ\2025\11\QQQ_20251121.parquet
QQQ,QQQ,20251121,20251128,7,front_weekly,True,True,True,True,True,D:\ThetaData\data_options\QQQ\greeks\2025\11\QQQ_20251128_20251121_greeks.parquet,D:\ThetaData\data_options\QQQ\iv\2025\11\QQQ_20251128_20251121_iv.parquet,D:\ThetaData\data_options\QQQ\ohlc\2025\11\QQQ_20251128_20251121_ohlc.parquet,D:\ThetaData\data_options\QQQ\oi\2025\11\QQQ_20251128_20251121_oi.parquet,D:\ThetaData\data_underlying_derived\QQQ\2025\11\QQQ_20251121.parquet
QQQ,QQQ,20251124,20251124,0,zero_dte,True,True,True,True,True,D:\ThetaData\data_options\QQQ\greeks\2025\11\QQQ_20251124_20251124_greeks.parquet,D:\ThetaData\data_options\QQQ\iv\2025\11\QQQ_20251124_20251124_iv.parquet,D:\ThetaData\data_options\QQQ\ohlc\2025\11\QQQ_20251124_20251124_ohlc.parquet,D:\ThetaData\data_options\QQQ\oi\2025\11\QQQ_20251124_20251124_oi.parquet,D:\ThetaData\data_underlying_derived\QQQ\2025\11\QQQ_20251124.parquet
QQQ,QQQ,20251124,20251128,4,front_weekly,True,True,True,True,True,D:\ThetaData\data_options\QQQ\greeks\2025\11\QQQ_20251128_20251124_greeks.parquet,D:\ThetaData\data_options\QQQ\iv\2025\11\QQQ_20251128_20251124_iv.parquet,D:\ThetaData\data_options\QQQ\ohlc\2025\11\QQQ_20251128_20251124_ohlc.parquet,D:\ThetaData\data_options\QQQ\oi\2025\11\QQQ_20251128_20251124_oi.parquet,D:\ThetaData\data_underlying_derived\QQQ\2025\11\QQQ_20251124.parquet
QQQ,QQQ,20251125,20251125,0,zero_dte,True,True,True,True,True,D:\ThetaData\data_options\QQQ\greeks\2025\11\QQQ_20251125_20251125_greeks.parquet,D:\ThetaData\data_options\QQQ\iv\2025\11\QQQ_20251125_20251125_iv.parquet,D:\ThetaData\data_options\QQQ\ohlc\2025\11\QQQ_20251125_20251125_ohlc.parquet,D:\ThetaData\data_options\QQQ\oi\2025\11\QQQ_20251125_20251125_oi.parquet,D:\ThetaData\data_underlying_derived\QQQ\2025\11\QQQ_20251125.parquet
QQQ,QQQ,20251125,20251128,3,front_weekly,True,True,True,True,True,D:\ThetaData\data_options\QQQ\greeks\2025\11\QQQ_20251128_20251125_greeks.parquet,D:\ThetaData\data_options\QQQ\iv\2025\11\QQQ_20251128_20251125_iv.parquet,D:\ThetaData\data_options\QQQ\ohlc\2025\11\QQQ_20251128_20251125_ohlc.parquet,D:\ThetaData\data_options\QQQ\oi\2025\11\QQQ_20251128_20251125_oi.parquet,D:\ThetaData\data_underlying_derived\QQQ\2025\11\QQQ_20251125.parquet
QQQ,QQQ,20251126,20251126,0,zero_dte,True,True,True,True,True,D:\ThetaData\data_options\QQQ\greeks\2025\11\QQQ_20251126_20251126_greeks.parquet,D:\ThetaData\data_options\QQQ\iv\2025\11\QQQ_20251126_20251126_iv.parquet,D:\ThetaData\data_options\QQQ\ohlc\2025\11\QQQ_20251126_20251126_ohlc.parquet,D:\ThetaData\data_options\QQQ\oi\2025\11\QQQ_20251126_20251126_oi.parquet,D:\ThetaData\data_underlying_derived\QQQ\2025\11\QQQ_20251126.parquet
