ticker,date,month,time,minute,expiry_mode,action,score,pred_call_return,pred_put_return,call_return,put_return,realized_return,deploy_config,test_month,source_stream,source_file,candidate_id,entry_minute,_source_order,_priority,backfill_required_count,backfill_count_before,backfill_month_target,backfill_partial_month,backfill_mode
SPXW,20260327,202603,10:30,630,zero_dte,CALL,-0.1590181148505229,-0.1590181148505229,-0.2050392885066033,0.5,-0.3,0.5,thr-999.000_maxday3,202603,fallback_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d50_fallback_wf2026_v1\event_option_gate_trades.csv,,630,170,1,17,16,18,False,fallback_volume_pace
SPY,20260327,202603,10:30,630,zero_dte,CALL,-0.1584232487984584,-0.1584232487984584,-0.1919020942770946,0.5,-0.3,0.5,thr-999.000_maxday3,202603,fallback_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d50_fallback_wf2026_v1\event_option_gate_trades.csv,,630,878,1,17,16,18,False,fallback_volume_pace
QQQ,20260330,202603,10:35,635,zero_dte,CALL,-0.1539924868980225,-0.1539924868980225,-0.2185613422641561,0.5,-0.3,0.5,thr-999.000_maxday3,202603,fallback_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d50_fallback_wf2026_v1\event_option_gate_trades.csv,,635,533,1,18,17,18,False,fallback_volume_pace
SPXW,20260330,202603,10:35,635,zero_dte,CALL,-0.1883026321365024,-0.1883026321365024,-0.2060556222727182,0.5,-0.3,0.5,thr-999.000_maxday3,202603,fallback_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d50_fallback_wf2026_v1\event_option_gate_trades.csv,,635,173,1,18,17,18,False,fallback_volume_pace
SPY,20260330,202603,10:35,635,zero_dte,CALL,-0.1480400809326063,-0.1480400809326063,-0.2121250102720573,0.5,-0.3,0.5,thr-999.000_maxday3,202603,fallback_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d50_fallback_wf2026_v1\event_option_gate_trades.csv,,635,881,1,18,17,18,False,fallback_volume_pace
SPXW,20260401,202604,10:30,630,zero_dte,PUT,-0.1604822152310177,-0.2389836108676211,-0.1604822152310177,-0.3,0.5,0.5,thr-999.000_maxday3,202604,fallback_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d50_fallback_wf2026_v1\event_option_gate_trades.csv,,630,179,1,1,0,18,False,fallback_volume_pace
SPXW,20260402,202604,10:30,630,zero_dte,CALL,-0.1581303385418331,-0.1581303385418331,-0.2619550419281403,0.5,-0.3,0.5,thr-999.000_maxday3,202604,fallback_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d50_fallback_wf2026_v1\event_option_gate_trades.csv,,630,182,1,2,1,18,False,fallback_volume_pace
SPY,20260402,202604,10:30,630,zero_dte,CALL,-0.1112714719370594,-0.1112714719370594,-0.2504110650611781,0.5,-0.3,0.5,thr-999.000_maxday3,202604,fallback_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d50_fallback_wf2026_v1\event_option_gate_trades.csv,,630,887,1,2,0,18,False,fallback_volume_pace
QQQ,20260402,202604,10:35,635,zero_dte,PUT,-0.1539094748369437,-0.1830282460851331,-0.1539094748369437,0.5,-0.3,-0.3,thr-999.000_maxday3,202604,fallback_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d50_fallback_wf2026_v1\event_option_gate_trades.csv,,635,539,1,2,0,18,False,fallback_volume_pace
SPY,20260402,202604,11:00,660,zero_dte,PUT,-0.164442350785766,-0.2674939984513547,-0.164442350785766,-0.3,-0.3,-0.3,thr-999.000_maxday3,202604,fallback_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d50_fallback_wf2026_v1\event_option_gate_trades.csv,,660,888,1,2,1,18,False,fallback_volume_pace
QQQ,20260402,202604,11:10,670,zero_dte,PUT,-0.1172349241199699,-0.2080438593631113,-0.1172349241199699,-0.3,0.5,0.5,thr-999.000_maxday3,202604,fallback_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d50_fallback_wf2026_v1\event_option_gate_trades.csv,,670,540,1,2,1,18,False,fallback_volume_pace
SPXW,20260406,202604,10:30,630,zero_dte,PUT,-0.1260145585068486,-0.1815392508001862,-0.1260145585068486,-0.3,0.5,0.5,thr-999.000_maxday3,202604,fallback_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d50_fallback_wf2026_v1\event_option_gate_trades.csv,,630,185,1,4,2,18,False,fallback_volume_pace
SPY,20260406,202604,10:30,630,zero_dte,CALL,-0.1727510747899419,-0.1727510747899419,-0.1734705229890415,-0.3,0.5,-0.3,thr-999.000_maxday3,202604,fallback_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d50_fallback_wf2026_v1\event_option_gate_trades.csv,,630,890,1,4,2,18,False,fallback_volume_pace
QQQ,20260406,202604,10:50,650,zero_dte,PUT,-0.1962303566794946,-0.2551323955426172,-0.1962303566794946,-0.3,-0.3,-0.3,thr-999.000_maxday3,202604,fallback_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d50_fallback_wf2026_v1\event_option_gate_trades.csv,,650,542,1,4,2,18,False,fallback_volume_pace
QQQ,20260406,202604,11:25,685,zero_dte,PUT,0.060621623365226,-0.054616893929922,0.060621623365226,-0.3,-0.3,-0.3,thr-999.000_maxday3,202604,fallback_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d50_fallback_wf2026_v1\event_option_gate_trades.csv,,685,543,1,4,3,18,False,fallback_volume_pace
SPXW,20260406,202604,11:25,685,zero_dte,CALL,-0.1251942232392713,-0.1251942232392713,-0.2095045122857781,-0.3,-0.3,-0.3,thr-999.000_maxday3,202604,fallback_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d50_fallback_wf2026_v1\event_option_gate_trades.csv,,685,186,1,4,3,18,False,fallback_volume_pace
SPY,20260406,202604,11:25,685,zero_dte,CALL,-0.0681737591928608,-0.0681737591928608,-0.1824223397376492,-0.3,-0.3,-0.3,thr-999.000_maxday3,202604,fallback_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d50_fallback_wf2026_v1\event_option_gate_trades.csv,,685,891,1,4,3,18,False,fallback_volume_pace
QQQ,20260407,202604,11:00,660,zero_dte,CALL,-0.1210563459030543,-0.1210563459030543,-0.2949876199025848,0.5,-0.3,0.5,thr-999.000_maxday3,202604,fallback_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d50_fallback_wf2026_v1\event_option_gate_trades.csv,,660,545,1,5,4,18,False,fallback_volume_pace
SPXW,20260407,202604,11:00,660,zero_dte,CALL,-0.1321108360709803,-0.1321108360709803,-0.293875242927532,-0.3,-0.3,-0.3,thr-999.000_maxday3,202604,fallback_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d50_fallback_wf2026_v1\event_option_gate_trades.csv,,660,188,1,5,4,18,False,fallback_volume_pace
SPY,20260407,202604,11:00,660,zero_dte,CALL,-0.1202143792595338,-0.1202143792595338,-0.2938663484738497,0.5,-0.3,0.5,thr-999.000_maxday3,202604,fallback_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d50_fallback_wf2026_v1\event_option_gate_trades.csv,,660,893,1,5,4,18,False,fallback_volume_pace
SPXW,20260409,202604,10:30,630,zero_dte,PUT,-0.0589457024310659,-0.169154831887791,-0.0589457024310659,0.5,-0.3,-0.3,thr-999.000_maxday3,202604,fallback_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d50_fallback_wf2026_v1\event_option_gate_trades.csv,,630,194,1,6,5,18,False,fallback_volume_pace
QQQ,20260410,202604,10:30,630,zero_dte,CALL,0.0414299379466047,0.0414299379466047,-0.0940977916842679,-0.3,0.5,-0.3,thr-999.000_maxday3,202604,fallback_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d50_fallback_wf2026_v1\event_option_gate_trades.csv,,630,550,1,7,5,18,False,fallback_volume_pace
SPXW,20260410,202604,10:30,630,zero_dte,CALL,0.0678303016693903,0.0678303016693903,-0.0906464048168261,-0.3,0.5,-0.3,thr-999.000_maxday3,202604,fallback_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d50_fallback_wf2026_v1\event_option_gate_trades.csv,,630,197,1,7,6,18,False,fallback_volume_pace
SPY,20260410,202604,10:30,630,zero_dte,CALL,0.0943027339908103,0.0943027339908103,-0.1678860987180326,-0.3,0.5,-0.3,thr-999.000_maxday3,202604,fallback_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d50_fallback_wf2026_v1\event_option_gate_trades.csv,,630,899,1,7,5,18,False,fallback_volume_pace
QQQ,20260410,202604,11:00,660,zero_dte,PUT,0.1380404498890016,-0.0811298742990227,0.1380404498890016,0.5,-0.3,-0.3,thr-999.000_maxday3,202604,fallback_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d50_fallback_wf2026_v1\event_option_gate_trades.csv,,660,551,1,7,6,18,False,fallback_volume_pace
SPY,20260410,202604,11:00,660,zero_dte,PUT,0.050645271067709,-0.0427647828561042,0.050645271067709,-0.3,-0.3,-0.3,thr-999.000_maxday3,202604,fallback_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d50_fallback_wf2026_v1\event_option_gate_trades.csv,,660,900,1,7,6,18,False,fallback_volume_pace
QQQ,20260413,202604,10:30,630,zero_dte,PUT,0.1756713368397429,-0.0396823743141253,0.1756713368397429,0.5,-0.3,-0.3,thr-999.000_maxday3,202604,fallback_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d50_fallback_wf2026_v1\event_option_gate_trades.csv,,630,553,1,8,7,18,False,fallback_volume_pace
SPXW,20260413,202604,10:30,630,zero_dte,PUT,0.0920538692176889,-0.0209416960766545,0.0920538692176889,-0.3,-0.3,-0.3,thr-999.000_maxday3,202604,fallback_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d50_fallback_wf2026_v1\event_option_gate_trades.csv,,630,200,1,8,7,18,False,fallback_volume_pace
SPY,20260413,202604,10:30,630,zero_dte,PUT,0.1954061410325595,-0.0809104346008814,0.1954061410325595,-0.3,-0.3,-0.3,thr-999.000_maxday3,202604,fallback_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d50_fallback_wf2026_v1\event_option_gate_trades.csv,,630,902,1,8,7,18,False,fallback_volume_pace
QQQ,20260414,202604,10:30,630,zero_dte,PUT,0.156822748369815,-0.1025834038839162,0.156822748369815,-0.3,-0.3,-0.3,thr-999.000_maxday3,202604,fallback_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d50_fallback_wf2026_v1\event_option_gate_trades.csv,,630,556,1,9,8,18,False,fallback_volume_pace
SPXW,20260414,202604,10:30,630,zero_dte,PUT,0.1753952859905123,-0.0749781976458373,0.1753952859905123,0.5,-0.3,-0.3,thr-999.000_maxday3,202604,fallback_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d50_fallback_wf2026_v1\event_option_gate_trades.csv,,630,203,1,9,8,18,False,fallback_volume_pace
SPY,20260414,202604,10:30,630,zero_dte,PUT,0.1572901052496896,-0.0451971642310325,0.1572901052496896,0.5,-0.3,-0.3,thr-999.000_maxday3,202604,fallback_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d50_fallback_wf2026_v1\event_option_gate_trades.csv,,630,905,1,9,8,18,False,fallback_volume_pace
SPXW,20260416,202604,10:30,630,zero_dte,PUT,0.040559740709605,-0.1779278999162878,0.040559740709605,0.5,-0.3,-0.3,thr-999.000_maxday3,202604,fallback_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d50_fallback_wf2026_v1\event_option_gate_trades.csv,,630,209,1,10,9,18,False,fallback_volume_pace
SPY,20260416,202604,10:30,630,zero_dte,PUT,0.0593794741313228,-0.148500069241109,0.0593794741313228,0.5,-0.3,-0.3,thr-999.000_maxday3,202604,fallback_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d50_fallback_wf2026_v1\event_option_gate_trades.csv,,630,908,1,10,9,18,False,fallback_volume_pace
QQQ,20260416,202604,10:45,645,zero_dte,PUT,0.2446680561059002,-0.1500185968986491,0.2446680561059002,0.5,-0.3,-0.3,thr-999.000_maxday3,202604,fallback_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d50_fallback_wf2026_v1\event_option_gate_trades.csv,,645,559,1,10,9,18,False,fallback_volume_pace
QQQ,20260417,202604,10:30,630,zero_dte,PUT,0.2670299415148129,-0.28233316797501,0.2670299415148129,0.5,-0.3,-0.3,thr-999.000_maxday3,202604,fallback_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d50_fallback_wf2026_v1\event_option_gate_trades.csv,,630,562,1,11,10,18,False,fallback_volume_pace
SPXW,20260417,202604,10:30,630,zero_dte,PUT,0.3357375867505842,-0.2585444753873691,0.3357375867505842,0.5,-0.3,-0.3,thr-999.000_maxday3,202604,fallback_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d50_fallback_wf2026_v1\event_option_gate_trades.csv,,630,212,1,11,10,18,False,fallback_volume_pace
SPY,20260417,202604,10:30,630,zero_dte,PUT,0.2004224943992966,-0.2459681836431845,0.2004224943992966,0.5,-0.3,-0.3,thr-999.000_maxday3,202604,fallback_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d50_fallback_wf2026_v1\event_option_gate_trades.csv,,630,911,1,11,10,18,False,fallback_volume_pace
QQQ,20260420,202604,10:30,630,zero_dte,PUT,0.1787496656878262,-0.2219748038395565,0.1787496656878262,-0.3,0.5,0.5,thr-999.000_maxday3,202604,fallback_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d50_fallback_wf2026_v1\event_option_gate_trades.csv,,630,565,1,12,11,18,False,fallback_volume_pace
SPXW,20260420,202604,10:30,630,zero_dte,PUT,0.2125278839794181,-0.1259106807164137,0.2125278839794181,-0.3,0.5,0.5,thr-999.000_maxday3,202604,fallback_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d50_fallback_wf2026_v1\event_option_gate_trades.csv,,630,215,1,12,11,18,False,fallback_volume_pace
SPY,20260420,202604,10:30,630,zero_dte,PUT,0.2137007148422207,-0.2019762794941845,0.2137007148422207,-0.3,0.5,0.5,thr-999.000_maxday3,202604,fallback_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d50_fallback_wf2026_v1\event_option_gate_trades.csv,,630,914,1,12,11,18,False,fallback_volume_pace
QQQ,20260421,202604,10:30,630,zero_dte,PUT,-0.0661204977612844,-0.122325926737108,-0.0661204977612844,-0.3,0.5,0.5,thr-999.000_maxday3,202604,fallback_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d50_fallback_wf2026_v1\event_option_gate_trades.csv,,630,568,1,13,12,18,False,fallback_volume_pace
SPXW,20260421,202604,10:30,630,zero_dte,PUT,-0.0312334092670059,-0.1632585488226595,-0.0312334092670059,-0.3,0.5,0.5,thr-999.000_maxday3,202604,fallback_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d50_fallback_wf2026_v1\event_option_gate_trades.csv,,630,218,1,13,12,18,False,fallback_volume_pace
SPY,20260421,202604,10:30,630,zero_dte,PUT,-0.0539386479044084,-0.1413670879547905,-0.0539386479044084,-0.3,0.5,0.5,thr-999.000_maxday3,202604,fallback_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d50_fallback_wf2026_v1\event_option_gate_trades.csv,,630,917,1,13,12,18,False,fallback_volume_pace
QQQ,20260422,202604,10:30,630,zero_dte,PUT,0.11010299305244,-0.2533477984145399,0.11010299305244,-0.3,-0.3,-0.3,thr-999.000_maxday3,202604,fallback_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d50_fallback_wf2026_v1\event_option_gate_trades.csv,,630,571,1,14,13,18,False,fallback_volume_pace
SPXW,20260422,202604,10:30,630,zero_dte,PUT,0.1177699325945969,-0.2598354392632915,0.1177699325945969,-0.3,-0.3,-0.3,thr-999.000_maxday3,202604,fallback_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d50_fallback_wf2026_v1\event_option_gate_trades.csv,,630,221,1,14,13,18,False,fallback_volume_pace
SPY,20260422,202604,10:30,630,zero_dte,PUT,0.0472811244862021,-0.2682390029518968,0.0472811244862021,-0.3,-0.3,-0.3,thr-999.000_maxday3,202604,fallback_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d50_fallback_wf2026_v1\event_option_gate_trades.csv,,630,920,1,14,13,18,False,fallback_volume_pace
SPXW,20260424,202604,10:30,630,zero_dte,PUT,-0.0069818035501176,-0.1394725996217348,-0.0069818035501176,0.5,-0.3,-0.3,thr-999.000_maxday3,202604,fallback_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d50_fallback_wf2026_v1\event_option_gate_trades.csv,,630,227,1,15,14,18,False,fallback_volume_pace
SPY,20260424,202604,10:30,630,zero_dte,PUT,0.0195228840399895,-0.0863104210886099,0.0195228840399895,0.5,-0.3,-0.3,thr-999.000_maxday3,202604,fallback_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d50_fallback_wf2026_v1\event_option_gate_trades.csv,,630,926,1,15,14,18,False,fallback_volume_pace
QQQ,20260424,202604,10:40,640,zero_dte,PUT,0.207048180295861,-0.2919676438057663,0.207048180295861,0.5,-0.3,-0.3,thr-999.000_maxday3,202604,fallback_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d50_fallback_wf2026_v1\event_option_gate_trades.csv,,640,577,1,15,14,18,False,fallback_volume_pace
QQQ,20260427,202604,10:30,630,zero_dte,PUT,0.2062193889297618,-0.1922554933520889,0.2062193889297618,0.5,-0.3,-0.3,thr-999.000_maxday3,202604,fallback_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d50_fallback_wf2026_v1\event_option_gate_trades.csv,,630,580,1,16,15,18,False,fallback_volume_pace
SPXW,20260427,202604,10:30,630,zero_dte,PUT,0.1100133125073623,-0.1253906581894474,0.1100133125073623,0.5,-0.3,-0.3,thr-999.000_maxday3,202604,fallback_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d50_fallback_wf2026_v1\event_option_gate_trades.csv,,630,230,1,16,15,18,False,fallback_volume_pace
SPY,20260427,202604,10:30,630,zero_dte,PUT,0.2420196422034182,-0.1403461780304525,0.2420196422034182,0.5,-0.3,-0.3,thr-999.000_maxday3,202604,fallback_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d50_fallback_wf2026_v1\event_option_gate_trades.csv,,630,929,1,16,15,18,False,fallback_volume_pace
SPXW,20260428,202604,10:30,630,zero_dte,PUT,-0.0372844859348364,-0.1694449095002903,-0.0372844859348364,-0.3,0.5,0.5,thr-999.000_maxday3,202604,fallback_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d50_fallback_wf2026_v1\event_option_gate_trades.csv,,630,233,1,17,16,18,False,fallback_volume_pace
SPY,20260428,202604,10:30,630,zero_dte,PUT,-0.0243067238183214,-0.1627299862678201,-0.0243067238183214,-0.3,0.5,0.5,thr-999.000_maxday3,202604,fallback_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d50_fallback_wf2026_v1\event_option_gate_trades.csv,,630,932,1,17,16,18,False,fallback_volume_pace
QQQ,20260428,202604,10:35,635,zero_dte,PUT,0.2069005885609004,-0.071562143766081,0.2069005885609004,-0.3,0.5,0.5,thr-999.000_maxday3,202604,fallback_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d50_fallback_wf2026_v1\event_option_gate_trades.csv,,635,583,1,17,16,18,False,fallback_volume_pace
QQQ,20260429,202604,10:30,630,zero_dte,PUT,0.1088462756481182,0.055127823238057,0.1088462756481182,-0.3,0.134969343100499,0.134969343100499,thr-999.000_maxday3,202604,fallback_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d50_fallback_wf2026_v1\event_option_gate_trades.csv,,630,586,1,18,17,18,False,fallback_volume_pace
SPXW,20260429,202604,10:30,630,zero_dte,PUT,0.0755196526404634,-0.181392790250804,0.0755196526404634,-0.3,0.5,0.5,thr-999.000_maxday3,202604,fallback_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d50_fallback_wf2026_v1\event_option_gate_trades.csv,,630,236,1,18,17,18,False,fallback_volume_pace
SPY,20260429,202604,10:30,630,zero_dte,PUT,0.0824288359256355,-0.0935194001671752,0.0824288359256355,-0.3,0.5,0.5,thr-999.000_maxday3,202604,fallback_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d50_fallback_wf2026_v1\event_option_gate_trades.csv,,630,935,1,18,17,18,False,fallback_volume_pace
SPXW,20260501,202605,10:30,630,zero_dte,CALL,0.4211608409816566,0.4211608409816566,0.1749423512035307,-0.3,0.5,-0.3,thr0.392_maxday1,202605,primary_d25,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d25_combined_wf2026_v1\combined_trades.csv,0.0,630,0,0,1,0,18,False,primary
SPY,20260501,202605,10:30,630,zero_dte,PUT,-0.0368702331936706,-0.1615627853864847,-0.0368702331936706,-0.3,0.5,0.5,thr-999.000_maxday3,202605,fallback_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d50_fallback_wf2026_v1\event_option_gate_trades.csv,,630,941,1,1,0,18,False,fallback_volume_pace
QQQ,20260501,202605,11:20,680,zero_dte,PUT,-0.0791929761728318,-0.2364634986477382,-0.0791929761728318,0.5,-0.3,-0.3,thr-999.000_maxday3,202605,fallback_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d50_fallback_wf2026_v1\event_option_gate_trades.csv,,680,592,1,1,0,18,False,fallback_volume_pace
SPY,20260501,202605,12:30,750,zero_dte,PUT,0.4344974139178778,0.3403211574396409,0.4344974139178778,-0.3,-0.3,-0.3,thr0.390_maxday1,202605,primary_d25,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d25_combined_wf2026_v1\combined_trades.csv,0.0,750,1,0,1,1,18,False,primary
QQQ,20260504,202605,10:30,630,zero_dte,PUT,0.4566806339609685,0.2073833761127115,0.4566806339609685,0.5,-0.3,-0.3,thr0.428_maxday1,202605,primary_d25,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d25_combined_wf2026_v1\combined_trades.csv,0.0,630,2,0,2,1,18,False,primary
SPXW,20260504,202605,10:30,630,zero_dte,PUT,0.5524918119086042,0.2258746258253371,0.5524918119086042,-0.3,-0.3,-0.3,thr0.392_maxday1,202605,primary_d25,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d25_combined_wf2026_v1\combined_trades.csv,1.0,630,3,0,2,1,18,False,primary
SPY,20260504,202605,10:30,630,zero_dte,PUT,0.4619738831219493,0.2147424715613493,0.4619738831219493,-0.3,0.5,0.5,thr0.390_maxday1,202605,primary_d25,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d25_combined_wf2026_v1\combined_trades.csv,1.0,630,4,0,2,2,18,False,primary
QQQ,20260505,202605,10:30,630,zero_dte,PUT,0.4649862307241719,0.2333043522436518,0.4649862307241719,-0.3,-0.3,-0.3,thr0.428_maxday1,202605,primary_d25,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d25_combined_wf2026_v1\combined_trades.csv,1.0,630,5,0,3,2,18,False,primary
SPXW,20260505,202605,10:30,630,zero_dte,PUT,0.4048211843355415,0.3810443573932802,0.4048211843355415,-0.3,-0.3,-0.3,thr0.392_maxday1,202605,primary_d25,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d25_combined_wf2026_v1\combined_trades.csv,2.0,630,6,0,3,2,18,False,primary
SPY,20260505,202605,10:30,630,zero_dte,PUT,0.5162648876742827,0.3385646091732328,0.5162648876742827,-0.3,-0.3,-0.3,thr0.390_maxday1,202605,primary_d25,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d25_combined_wf2026_v1\combined_trades.csv,2.0,630,7,0,3,3,18,False,primary
SPXW,20260506,202605,10:30,630,zero_dte,CALL,0.4259917256498131,0.4259917256498131,0.1439474301235527,0.5,-0.3,0.5,thr0.392_maxday1,202605,primary_d25,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d25_combined_wf2026_v1\combined_trades.csv,3.0,630,8,0,4,3,18,False,primary
QQQ,20260506,202605,10:35,635,zero_dte,PUT,-0.082422207080378,-0.3067289073077712,-0.082422207080378,0.5,-0.3,-0.3,thr-999.000_maxday3,202605,fallback_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d50_fallback_wf2026_v1\event_option_gate_trades.csv,,635,601,1,4,3,18,False,fallback_volume_pace
QQQ,20260506,202605,13:20,800,zero_dte,PUT,0.4345880539615831,0.2430425164347516,0.4345880539615831,0.5,-0.3,-0.3,thr0.428_maxday1,202605,primary_d25,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d25_combined_wf2026_v1\combined_trades.csv,2.0,800,9,0,4,4,18,False,primary
SPXW,20260507,202605,10:30,630,zero_dte,PUT,0.0122057943438569,-0.1249198028945169,0.0122057943438569,0.5,-0.3,-0.3,thr-999.000_maxday3,202605,fallback_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d50_fallback_wf2026_v1\event_option_gate_trades.csv,,630,254,1,5,4,18,False,fallback_volume_pace
SPY,20260507,202605,10:30,630,zero_dte,PUT,0.0422052698118739,-0.0869306505220773,0.0422052698118739,0.5,-0.3,-0.3,thr-999.000_maxday3,202605,fallback_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d50_fallback_wf2026_v1\event_option_gate_trades.csv,,630,953,1,5,4,18,False,fallback_volume_pace
SPXW,20260507,202605,11:05,665,zero_dte,PUT,0.3980626712255898,0.1378123956529748,0.3980626712255898,-0.3,0.5,0.5,thr0.392_maxday1,202605,primary_d25,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d25_combined_wf2026_v1\combined_trades.csv,4.0,665,11,0,5,5,18,False,primary
QQQ,20260507,202605,12:50,770,zero_dte,PUT,0.4557054849879892,0.1483349266061742,0.4557054849879892,-0.3,0.5,0.5,thr0.428_maxday1,202605,primary_d25,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d25_combined_wf2026_v1\combined_trades.csv,3.0,770,12,0,5,5,18,False,primary
SPXW,20260508,202605,10:30,630,zero_dte,CALL,0.3940276020637367,0.3940276020637367,0.3425734093103793,0.5,-0.3,0.5,thr0.392_maxday1,202605,primary_d25,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d25_combined_wf2026_v1\combined_trades.csv,5.0,630,13,0,6,6,18,False,primary
SPY,20260508,202605,10:30,630,zero_dte,CALL,-0.1585597627812743,-0.1585597627812743,-0.1790726528955076,0.2210526117657687,-0.3,0.2210526117657687,thr-999.000_maxday3,202605,fallback_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d50_fallback_wf2026_v1\event_option_gate_trades.csv,,630,956,1,6,5,18,False,fallback_volume_pace
QQQ,20260508,202605,11:00,660,zero_dte,PUT,0.4640098367330339,0.1750231998150396,0.4640098367330339,-0.3,-0.3,-0.3,thr0.428_maxday1,202605,primary_d25,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d25_combined_wf2026_v1\combined_trades.csv,4.0,660,15,0,6,6,18,False,primary
SPXW,20260511,202605,10:30,630,zero_dte,PUT,0.3957141552247468,0.2740545601930099,0.3957141552247468,-0.3,0.5,0.5,thr0.392_maxday1,202605,primary_d25,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d25_combined_wf2026_v1\combined_trades.csv,6.0,630,16,0,6,7,18,False,primary
