source_index,ticker,date,month,time,ts,action,delta_target,strike,entry,actual_delta_abs,expected_realized_return,source_stream,monthly_backfill_role
172,SPY,20260310,202603,10:00,2026-03-10 10:00:00,CALL,0.25,679.0,0.7599999904632568,0.27970001101493835,0.5,win_no_scorethr_d25,primary
173,SPY,20260311,202603,10:00,2026-03-11 10:00:00,PUT,0.25,674.0,0.5799999833106995,0.2549000084400177,0.5,win_no_scorethr_d25,primary
174,SPY,20260312,202603,10:00,2026-03-12 10:00:00,PUT,0.25,665.0,0.7900000214576721,0.26980000734329224,-0.3,win_no_scorethr_d25,primary
175,SPY,20260313,202603,10:00,2026-03-13 10:00:00,PUT,0.25,666.0,0.699999988079071,0.2295999974012375,0.5,win_no_scorethr_d25,primary
176,SPY,20260316,202603,10:00,2026-03-16 10:00:00,PUT,0.25,667.0,0.800000011920929,0.23280000686645508,-0.3,win_no_scorethr_d25,primary
177,SPY,20260317,202603,10:00,2026-03-17 10:00:00,CALL,0.25,676.0,0.49000000953674316,0.27230000495910645,-0.3,win_no_scorethr_d25,primary
178,SPY,20260318,202603,10:00,2026-03-18 10:00:00,PUT,0.25,665.0,0.9700000286102295,0.23019999265670776,0.5,win_no_scorethr_d25,primary
179,SPY,20260319,202603,10:00,2026-03-19 10:00:00,PUT,0.25,655.0,0.8100000023841858,0.2612999975681305,0.5,win_no_scorethr_d25,primary
180,SPY,20260320,202603,10:00,2026-03-20 10:00:00,CALL,0.25,657.0,0.7300000190734863,0.241799995303154,-0.3,win_no_scorethr_d25,primary
181,SPY,20260323,202603,10:00,2026-03-23 10:00:00,CALL,0.25,664.0,0.699999988079071,0.24289999902248383,-0.3,win_no_scorethr_d25,primary
182,SPY,20260324,202603,10:00,2026-03-24 10:00:00,CALL,0.25,655.0,0.8999999761581421,0.24770000576972961,0.5,win_no_scorethr_d25,primary
183,SPY,20260325,202603,10:00,2026-03-25 10:00:00,CALL,0.25,660.0,0.8299999833106995,0.271699994802475,0.5,win_no_scorethr_d25,primary
184,SPY,20260326,202603,10:00,2026-03-26 10:00:00,PUT,0.25,651.0,0.9800000190734863,0.2687999904155731,-0.3,win_no_scorethr_d25,primary
185,SPY,20260327,202603,10:00,2026-03-27 10:00:00,PUT,0.25,635.0,0.75,0.24089999496936798,-0.3,win_no_scorethr_d25,primary
186,SPY,20260330,202603,10:00,2026-03-30 10:00:00,CALL,0.25,639.0,1.0299999713897705,0.25920000672340393,-0.3,win_no_scorethr_d25,primary
187,SPY,20260331,202603,10:00,2026-03-31 10:00:00,PUT,0.25,638.0,0.8600000143051147,0.23510000109672546,0.5,win_no_scorethr_d25,primary
188,SPY,20260402,202604,10:00,2026-04-02 10:00:00,CALL,0.25,654.0,0.6700000166893005,0.2224999964237213,-0.3,win_no_scorethr_d25,primary
189,SPY,20260402,202604,10:30,2026-04-02 10:30:00,CALL,0.5,650.0,2.5,0.5266000032424927,0.5,forcedmax3_d50,fallback
190,SPY,20260406,202604,10:00,2026-04-06 10:00:00,CALL,0.25,661.0,0.800000011920929,0.27090001106262207,-0.3,win_no_scorethr_d25,primary
191,SPY,20260406,202604,10:30,2026-04-06 10:30:00,CALL,0.5,658.0,2.140000104904175,0.5404000282287598,-0.3,forcedmax3_d50,fallback
192,SPY,20260407,202604,10:00,2026-04-07 10:00:00,PUT,0.25,650.0,0.7799999713897705,0.226500004529953,0.5,win_no_scorethr_d25,primary
193,SPY,20260408,202604,10:00,2026-04-08 10:00:00,PUT,0.25,671.0,0.75,0.2524999976158142,0.5,win_no_scorethr_d25,primary
194,SPY,20260410,202604,10:00,2026-04-10 10:00:00,CALL,0.25,683.0,0.3100000023841858,0.23489999771118164,0.5,win_no_scorethr_d25,primary
195,SPY,20260413,202604,10:00,2026-04-13 10:00:00,PUT,0.25,677.0,0.6200000047683716,0.2572999894618988,0.5,win_no_scorethr_d25,primary
196,SPY,20260414,202604,10:00,2026-04-14 10:00:00,CALL,0.25,691.0,0.5600000023841858,0.29649999737739563,0.5,win_no_scorethr_d25,primary
197,SPY,20260416,202604,10:00,2026-04-16 10:00:00,CALL,0.25,702.0,0.4399999976158142,0.2425999939441681,-0.3,win_no_scorethr_d25,primary
198,SPY,20260416,202604,10:30,2026-04-16 10:30:00,CALL,0.5,699.0,1.4800000190734863,0.5196999907493591,0.5,forcedmax3_d50,fallback
199,SPY,20260417,202604,10:00,2026-04-17 10:00:00,PUT,0.25,706.0,0.6600000262260437,0.28209999203681946,-0.3,win_no_scorethr_d25,primary
200,SPY,20260420,202604,10:00,2026-04-20 10:00:00,PUT,0.25,707.0,0.550000011920929,0.24150000512599945,0.5,win_no_scorethr_d25,primary
201,SPY,20260421,202604,10:00,2026-04-21 10:00:00,PUT,0.25,708.0,0.5199999809265137,0.23489999771118164,-0.3,win_no_scorethr_d25,primary
202,SPY,20260422,202604,10:00,2026-04-22 10:00:00,CALL,0.25,712.0,0.44999998807907104,0.20999999344348907,-0.3,win_no_scorethr_d25,primary
203,SPY,20260423,202604,10:00,2026-04-23 10:00:00,CALL,0.25,712.0,0.4699999988079071,0.2838999927043915,-0.3,win_no_scorethr_d25,primary
204,SPY,20260424,202604,10:00,2026-04-24 10:00:00,CALL,0.25,712.0,0.5,0.2808000147342682,0.5,win_no_scorethr_d25,primary
205,SPY,20260427,202604,10:00,2026-04-27 10:00:00,PUT,0.25,712.0,0.6000000238418579,0.2671000063419342,-0.3,win_no_scorethr_d25,primary
206,SPY,20260429,202604,10:00,2026-04-29 10:00:00,CALL,0.25,714.0,0.8600000143051147,0.27790001034736633,0.5,win_no_scorethr_d25,primary
207,SPY,20260430,202604,10:00,2026-04-30 10:00:00,PUT,0.25,708.0,0.75,0.26649999618530273,-0.3,win_no_scorethr_d25,primary
208,SPY,20260501,202605,10:00,2026-05-01 10:00:00,PUT,0.25,722.0,0.49000000953674316,0.2535000145435333,-0.3,win_no_scorethr_d25,primary
209,SPY,20260504,202605,10:00,2026-05-04 10:00:00,CALL,0.25,723.0,0.27000001072883606,0.20329999923706055,-0.3,win_no_scorethr_d25,primary
210,SPY,20260505,202605,10:00,2026-05-05 10:00:00,CALL,0.25,724.0,0.49000000953674316,0.29840001463890076,0.5,win_no_scorethr_d25,primary
211,SPY,20260506,202605,10:00,2026-05-06 10:00:00,PUT,0.25,727.0,0.46000000834465027,0.23260000348091125,0.5,win_no_scorethr_d25,primary
212,SPY,20260507,202605,10:00,2026-05-07 10:00:00,CALL,0.25,736.0,0.5099999904632568,0.2547000050544739,0.5,win_no_scorethr_d25,primary
213,SPY,20260508,202605,10:00,2026-05-08 10:00:00,CALL,0.25,739.0,0.30000001192092896,0.20630000531673431,0.5,win_no_scorethr_d25,primary
214,SPY,20260511,202605,10:00,2026-05-11 10:00:00,PUT,0.25,736.0,0.4300000071525574,0.21209999918937683,-0.3,win_no_scorethr_d25,primary
215,SPY,20260512,202605,10:00,2026-05-12 10:00:00,CALL,0.25,738.0,0.3400000035762787,0.2029999941587448,0.5,win_no_scorethr_d25,primary
216,SPY,20260513,202605,10:00,2026-05-13 10:00:00,CALL,0.25,739.0,0.6100000143051147,0.2775000035762787,0.5,win_no_scorethr_d25,primary
217,SPY,20260514,202605,10:00,2026-05-14 10:00:00,CALL,0.25,747.0,0.699999988079071,0.26019999384880066,0.5,win_no_scorethr_d25,primary
218,SPY,20260515,202605,10:00,2026-05-15 10:00:00,CALL,0.25,743.0,0.6700000166893005,0.22669999301433563,0.5,win_no_scorethr_d25,primary
219,SPY,20260518,202605,10:00,2026-05-18 10:00:00,PUT,0.25,738.0,0.8500000238418579,0.26750001311302185,0.5,win_no_scorethr_d25,primary
220,SPY,20260519,202605,10:00,2026-05-19 10:00:00,PUT,0.25,732.0,0.9800000190734863,0.2578999996185303,0.5,win_no_scorethr_d25,primary
221,SPY,20260521,202605,10:00,2026-05-21 10:00:00,PUT,0.25,736.0,0.75,0.24009999632835388,0.5,win_no_scorethr_d25,primary
222,SPY,20260522,202605,10:00,2026-05-22 10:00:00,PUT,0.25,744.0,0.8899999856948853,0.22529999911785126,0.5,win_no_scorethr_d25,primary
223,SPY,20260526,202605,10:00,2026-05-26 10:00:00,PUT,0.25,748.0,0.5600000023841858,0.23420000076293945,-0.3,win_no_scorethr_d25,primary
224,SPY,20260526,202605,10:30,2026-05-26 10:30:00,PUT,0.5,752.0,1.4199999570846558,0.5579000115394592,0.5,forcedmax3_d50,fallback
225,SPY,20260527,202605,10:00,2026-05-27 10:00:00,PUT,0.25,748.0,0.6000000238418579,0.2581000030040741,-0.3,win_no_scorethr_d25,primary
226,SPY,20260528,202605,10:00,2026-05-28 10:00:00,PUT,0.25,748.0,0.4699999988079071,0.2574000060558319,-0.3,win_no_scorethr_d25,primary
227,SPY,20260601,202606,10:00,2026-06-01 10:00:00,CALL,0.25,758.0,0.4099999964237213,0.23510000109672546,0.5,win_no_scorethr_d25,primary
228,SPY,20260602,202606,10:00,2026-06-02 10:00:00,CALL,0.25,760.0,0.30000001192092896,0.20270000398159027,0.5,win_no_scorethr_d25,primary
229,SPY,20260603,202606,10:00,2026-06-03 10:00:00,PUT,0.25,753.0,0.47999998927116394,0.2531999945640564,-0.3,win_no_scorethr_d25,primary
230,SPY,20260604,202606,10:00,2026-06-04 10:00:00,PUT,0.25,751.0,0.6399999856948853,0.2768999934196472,-0.3,win_no_scorethr_d25,primary
231,SPY,20260605,202606,10:00,2026-06-05 10:00:00,CALL,0.25,752.0,0.5899999737739563,0.23160000145435333,0.5,win_no_scorethr_d25,primary
232,SPY,20260608,202606,10:00,2026-06-08 10:00:00,CALL,0.25,745.0,0.7699999809265137,0.22779999673366547,0.5,win_no_scorethr_d25,primary
233,SPY,20260609,202606,10:00,2026-06-09 10:00:00,PUT,0.25,741.0,0.6899999976158142,0.23170000314712524,-0.3,win_no_scorethr_d25,primary
234,SPY,20260610,202606,10:00,2026-06-10 10:00:00,PUT,0.25,730.0,1.149999976158142,0.23240000009536743,-0.3,win_no_scorethr_d25,primary
235,SPY,20260611,202606,10:00,2026-06-11 10:00:00,PUT,0.25,725.0,1.1200000047683716,0.2680000066757202,0.5,win_no_scorethr_d25,primary
236,SPY,20260612,202606,10:00,2026-06-12 10:00:00,PUT,0.25,731.0,0.7599999904632568,0.24009999632835388,-0.3,win_no_scorethr_d25,primary
237,SPY,20260615,202606,10:00,2026-06-15 10:00:00,PUT,0.25,751.0,0.6899999976158142,0.2815000116825104,-0.3,win_no_scorethr_d25,primary
238,SPY,20260616,202606,10:00,2026-06-16 10:00:00,PUT,0.25,752.0,0.5099999904632568,0.27070000767707825,-0.3,win_no_scorethr_d25,primary
239,SPY,20260618,202606,10:00,2026-06-18 10:00:00,PUT,0.25,741.0,0.7900000214576721,0.2597000002861023,-0.3,win_no_scorethr_d25,primary
240,SPY,20260622,202606,10:00,2026-06-22 10:00:00,PUT,0.25,747.0,0.5299999713897705,0.21699999272823334,-0.3,win_no_scorethr_d25,primary
241,SPY,20260623,202606,10:00,2026-06-23 10:00:00,CALL,0.25,741.0,0.7099999785423279,0.22370000183582306,0.5,win_no_scorethr_d25,primary
242,SPY,20260624,202606,10:00,2026-06-24 10:00:00,CALL,0.25,739.0,0.7200000286102295,0.2669999897480011,-0.3,win_no_scorethr_d25,primary
243,SPY,20260625,202606,10:00,2026-06-25 10:00:00,CALL,0.25,735.0,0.9599999785423279,0.21899999678134918,0.5,win_no_scorethr_d25,primary
244,SPY,20260626,202606,10:00,2026-06-26 10:00:00,CALL,0.25,734.0,1.0499999523162842,0.2743000090122223,0.5,win_no_scorethr_d25,primary
245,SPY,20260629,202606,10:00,2026-06-29 10:00:00,PUT,0.25,733.0,0.8899999856948853,0.23280000686645508,0.5,win_no_scorethr_d25,primary
246,SPY,20260630,202606,10:00,2026-06-30 10:00:00,CALL,0.25,746.0,0.5099999904632568,0.29109999537467957,0.5,win_no_scorethr_d25,primary
247,QQQ,20260102,202601,10:00,2026-01-02 10:00:00,PUT,0.25,619.0,0.3700000047683716,0.2540000081062317,0.5,win_valthr_wr45_d25,primary
248,QQQ,20260102,202601,10:30,2026-01-02 10:30:00,PUT,0.5,615.0,1.6399999856948853,0.4586000144481659,-0.3,forcedmax3_d50,fallback
249,QQQ,20260105,202601,10:00,2026-01-05 10:00:00,PUT,0.5,618.0,1.350000023841858,0.49050000309944153,-0.3,forcedmax3_d50,fallback
250,QQQ,20260105,202601,11:00,2026-01-05 11:00:00,PUT,0.25,618.0,0.5,0.26249998807907104,-0.3,win_valthr_wr45_d25,primary
251,QQQ,20260106,202601,10:00,2026-01-06 10:00:00,PUT,0.25,620.0,0.4699999988079071,0.2639000117778778,-0.3,win_valthr_wr45_d25,primary
252,QQQ,20260107,202601,10:00,2026-01-07 10:00:00,PUT,0.25,622.0,0.5899999737739563,0.2387000024318695,-0.3,win_valthr_wr45_d25,primary
253,QQQ,20260108,202601,10:00,2026-01-08 10:00:00,CALL,0.25,621.0,0.5400000214576721,0.26669999957084656,0.5,win_valthr_wr45_d25,primary
254,QQQ,20260109,202601,10:00,2026-01-09 10:00:00,CALL,0.25,625.0,0.699999988079071,0.2678000032901764,-0.3,win_valthr_wr45_d25,primary
255,QQQ,20260112,202601,10:15,2026-01-12 10:15:00,PUT,0.25,624.0,0.550000011920929,0.26089999079704285,-0.3,win_valthr_wr45_d25,primary
256,QQQ,20260113,202601,10:00,2026-01-13 10:00:00,PUT,0.25,625.0,0.5600000023841858,0.28450000286102295,0.5,win_valthr_wr45_d25,primary
257,QQQ,20260114,202601,10:00,2026-01-14 10:00:00,CALL,0.25,622.0,0.8299999833106995,0.26759999990463257,0.5,win_valthr_wr45_d25,primary
258,QQQ,20260116,202601,10:15,2026-01-16 10:15:00,PUT,0.25,619.0,0.5199999809265137,0.23000000417232513,0.5,win_valthr_wr45_d25,primary
259,QQQ,20260120,202601,10:00,2026-01-20 10:00:00,PUT,0.25,608.0,1.0700000524520874,0.24150000512599945,-0.3,win_valthr_wr45_d25,primary
260,QQQ,20260121,202601,10:30,2026-01-21 10:30:00,PUT,0.25,611.0,0.5799999833106995,0.24969999492168427,-0.3,win_valthr_wr45_d25,primary
261,QQQ,20260122,202601,10:00,2026-01-22 10:00:00,CALL,0.25,622.0,0.5199999809265137,0.23839999735355377,0.5,win_valthr_wr45_d25,primary
262,QQQ,20260123,202601,10:30,2026-01-23 10:30:00,PUT,0.25,621.0,0.550000011920929,0.2766999900341034,-0.3,win_valthr_wr45_d25,primary
263,QQQ,20260126,202601,11:15,2026-01-26 11:15:00,PUT,0.25,624.0,0.3799999952316284,0.20880000293254852,-0.3,win_valthr_wr45_d25,primary
264,QQQ,20260127,202601,10:00,2026-01-27 10:00:00,PUT,0.25,628.0,0.5,0.23080000281333923,-0.3,win_valthr_wr45_d25,primary
265,QQQ,20260128,202601,10:00,2026-01-28 10:00:00,PUT,0.25,631.0,1.0199999809265137,0.2515999972820282,0.5,win_valthr_wr45_d25,primary
266,QQQ,20260129,202601,10:00,2026-01-29 10:00:00,PUT,0.25,622.0,1.5299999713897705,0.2623000144958496,0.5,win_valthr_wr45_d25,primary
267,QQQ,20260130,202601,10:15,2026-01-30 10:15:00,PUT,0.25,624.0,0.8899999856948853,0.27559998631477356,0.5,win_valthr_wr45_d25,primary
268,QQQ,20260202,202602,10:00,2026-02-02 10:00:00,PUT,0.25,620.0,0.8500000238418579,0.24130000174045563,-0.3,win_valthr_wr45_d25,primary
269,QQQ,20260203,202602,10:00,2026-02-03 10:00:00,PUT,0.25,617.0,0.949999988079071,0.23770000040531158,0.5,win_valthr_wr45_d25,primary
270,QQQ,20260204,202602,10:00,2026-02-04 10:00:00,CALL,0.25,615.0,0.8899999856948853,0.2623000144958496,0.5,win_valthr_wr45_d25,primary
271,QQQ,20260205,202602,10:00,2026-02-05 10:00:00,PUT,0.25,593.0,1.7300000190734863,0.2362000048160553,0.5,win_valthr_wr45_d25,primary
272,QQQ,20260206,202602,10:00,2026-02-06 10:00:00,PUT,0.25,597.0,1.2300000190734863,0.24230000376701355,0.5,win_valthr_wr45_d25,primary
273,QQQ,20260209,202602,10:00,2026-02-09 10:00:00,PUT,0.25,605.0,0.8500000238418579,0.24699999392032623,-0.3,win_valthr_wr45_d25,primary
274,QQQ,20260210,202602,10:00,2026-02-10 10:00:00,PUT,0.25,613.0,0.8299999833106995,0.2741999924182892,-0.3,win_valthr_wr45_d25,primary
275,QQQ,20260211,202602,10:00,2026-02-11 10:00:00,PUT,0.25,610.0,0.8199999928474426,0.250900000333786,0.5,win_valthr_wr45_d25,primary
276,QQQ,20260212,202602,10:00,2026-02-12 10:00:00,CALL,0.25,614.0,0.6499999761581421,0.28139999508857727,0.5,win_valthr_wr45_d25,primary
277,QQQ,20260213,202602,10:00,2026-02-13 10:00:00,PUT,0.25,593.0,0.9700000286102295,0.23639999330043793,-0.3,win_valthr_wr45_d25,primary
278,QQQ,20260217,202602,10:00,2026-02-17 10:00:00,CALL,0.25,599.0,1.0499999523162842,0.2443999946117401,0.5,win_valthr_wr45_d25,primary
279,QQQ,20260218,202602,10:00,2026-02-18 10:00:00,CALL,0.25,608.0,0.8899999856948853,0.2833000123500824,0.5,win_valthr_wr45_d25,primary
280,QQQ,20260219,202602,10:00,2026-02-19 10:00:00,PUT,0.25,600.0,1.1200000047683716,0.2662999927997589,-0.3,win_valthr_wr45_d25,primary
281,QQQ,20260220,202602,10:00,2026-02-20 10:00:00,PUT,0.25,600.0,0.75,0.2443999946117401,-0.3,win_valthr_wr45_d25,primary
282,QQQ,20260223,202602,10:00,2026-02-23 10:00:00,PUT,0.25,601.0,0.8799999952316284,0.24480000138282776,0.5,win_valthr_wr45_d25,primary
283,QQQ,20260224,202602,10:00,2026-02-24 10:00:00,PUT,0.25,600.0,1.159999966621399,0.24230000376701355,-0.3,win_valthr_wr45_d25,primary
284,QQQ,20260225,202602,10:00,2026-02-25 10:00:00,PUT,0.25,611.0,0.8299999833106995,0.22939999401569366,-0.3,win_valthr_wr45_d25,primary
285,QQQ,20260226,202602,10:00,2026-02-26 10:00:00,PUT,0.25,608.0,1.0700000524520874,0.26089999079704285,0.5,win_valthr_wr45_d25,primary
286,QQQ,20260227,202602,10:00,2026-02-27 10:00:00,PUT,0.25,600.0,0.7900000214576721,0.23119999468326569,-0.3,win_valthr_wr45_d25,primary
287,QQQ,20260302,202603,10:00,2026-03-02 10:00:00,CALL,0.5,604.0,1.7699999809265137,0.51419997215271,0.5,forcedmax3_d50,fallback
288,QQQ,20260303,202603,10:00,2026-03-03 10:00:00,PUT,0.25,590.0,0.8999999761581421,0.2363000065088272,0.5,win_valthr_wr45_d25,primary
289,QQQ,20260303,202603,11:30,2026-03-03 11:30:00,CALL,0.25,602.0,0.5199999809265137,0.2167000025510788,-0.3,win_valthr_wr45_d25,primary
290,QQQ,20260303,202603,12:45,2026-03-03 12:45:00,CALL,0.25,603.0,0.46000000834465027,0.23240000009536743,-0.3,win_valthr_wr45_d25,primary
291,QQQ,20260304,202603,10:00,2026-03-04 10:00:00,CALL,0.25,610.0,0.8999999761581421,0.22179999947547913,-0.3,win_valthr_wr45_d25,primary
292,QQQ,20260304,202603,14:15,2026-03-04 14:15:00,CALL,0.25,614.0,0.33000001311302185,0.26350000500679016,-0.3,win_valthr_wr45_d25,primary
293,QQQ,20260305,202603,10:00,2026-03-05 10:00:00,PUT,0.25,609.0,0.75,0.2671000063419342,0.5,win_valthr_wr45_d25,primary
294,QQQ,20260306,202603,12:30,2026-03-06 12:30:00,CALL,0.25,606.0,0.8100000023841858,0.28369998931884766,-0.3,win_valthr_wr45_d25,primary
295,QQQ,20260309,202603,10:15,2026-03-09 10:15:00,CALL,0.25,597.0,0.8399999737739563,0.2337000072002411,0.5,win_valthr_wr45_d25,primary
296,QQQ,20260309,202603,13:00,2026-03-09 13:00:00,CALL,0.25,603.0,0.3799999952316284,0.2493000030517578,-0.3,win_valthr_wr45_d25,primary
297,QQQ,20260310,202603,10:00,2026-03-10 10:00:00,CALL,0.25,611.0,0.6000000238418579,0.24459999799728394,0.5,win_valthr_wr45_d25,primary
298,QQQ,20260310,202603,10:30,2026-03-10 10:30:00,PUT,0.25,604.0,0.5600000023841858,0.2667999863624573,-0.3,win_valthr_wr45_d25,primary
299,QQQ,20260310,202603,13:00,2026-03-10 13:00:00,CALL,0.25,614.0,0.3100000023841858,0.21459999680519104,0.5,win_valthr_wr45_d25,primary
300,QQQ,20260311,202603,10:00,2026-03-11 10:00:00,PUT,0.25,607.0,0.6700000166893005,0.2732999920845032,0.5,win_valthr_wr45_d25,primary
301,QQQ,20260311,202603,10:45,2026-03-11 10:45:00,CALL,0.25,612.0,0.8100000023841858,0.26460000872612,-0.3,win_valthr_wr45_d25,primary
302,QQQ,20260311,202603,11:45,2026-03-11 11:45:00,CALL,0.25,609.0,0.7300000190734863,0.26649999618530273,0.5,win_valthr_wr45_d25,primary
303,QQQ,20260312,202603,10:15,2026-03-12 10:15:00,CALL,0.25,605.0,0.8600000143051147,0.2741999924182892,-0.3,win_valthr_wr45_d25,primary
304,QQQ,20260313,202603,10:00,2026-03-13 10:00:00,PUT,0.25,598.0,0.7699999809265137,0.2606000006198883,0.5,win_valthr_wr45_d25,primary
305,QQQ,20260313,202603,13:30,2026-03-13 13:30:00,CALL,0.25,597.0,0.46000000834465027,0.2736000120639801,-0.3,win_valthr_wr45_d25,primary
306,QQQ,20260317,202603,10:45,2026-03-17 10:45:00,CALL,0.25,607.0,0.4699999988079071,0.2678999900817871,-0.3,win_valthr_wr45_d25,primary
307,QQQ,20260317,202603,14:15,2026-03-17 14:15:00,CALL,0.25,605.0,0.2199999988079071,0.24040000140666962,-0.3,win_valthr_wr45_d25,primary
308,QQQ,20260318,202603,10:00,2026-03-18 10:00:00,PUT,0.25,599.0,1.2400000095367432,0.27489998936653137,0.5,win_valthr_wr45_d25,primary
309,QQQ,20260318,202603,11:00,2026-03-18 11:00:00,PUT,0.25,597.0,0.6899999976158142,0.25699999928474426,0.5,win_valthr_wr45_d25,primary
310,QQQ,20260318,202603,11:30,2026-03-18 11:30:00,CALL,0.25,604.0,0.699999988079071,0.23800000548362732,-0.3,win_valthr_wr45_d25,primary
311,QQQ,20260319,202603,10:00,2026-03-19 10:00:00,PUT,0.25,587.0,0.699999988079071,0.23240000009536743,0.5,win_valthr_wr45_d25,primary
312,QQQ,20260319,202603,13:30,2026-03-19 13:30:00,CALL,0.25,592.0,0.41999998688697815,0.2295999974012375,-0.3,win_valthr_wr45_d25,primary
313,QQQ,20260320,202603,10:30,2026-03-20 10:30:00,PUT,0.25,582.0,0.550000011920929,0.22020000219345093,-0.3,win_valthr_wr45_d25,primary
314,QQQ,20260323,202603,10:00,2026-03-23 10:00:00,CALL,0.25,596.0,0.7099999785423279,0.27000001072883606,-0.3,win_valthr_wr45_d25,primary
315,QQQ,20260323,202603,10:45,2026-03-23 10:45:00,CALL,0.25,596.0,0.5299999713897705,0.22939999401569366,0.5,win_valthr_wr45_d25,primary
316,QQQ,20260323,202603,11:15,2026-03-23 11:15:00,CALL,0.25,597.0,0.47999998927116394,0.23600000143051147,-0.3,win_valthr_wr45_d25,primary
317,QQQ,20260324,202603,10:00,2026-03-24 10:00:00,CALL,0.25,587.0,1.0,0.2721000015735626,-0.3,win_valthr_wr45_d25,primary
318,QQQ,20260324,202603,10:45,2026-03-24 10:45:00,CALL,0.25,588.0,0.41999998688697815,0.22869999706745148,0.5,win_valthr_wr45_d25,primary
319,QQQ,20260324,202603,11:45,2026-03-24 11:45:00,CALL,0.25,589.0,0.7099999785423279,0.28999999165534973,-0.3,win_valthr_wr45_d25,primary
320,QQQ,20260325,202603,10:00,2026-03-25 10:00:00,CALL,0.25,591.0,0.7599999904632568,0.2694000005722046,0.5,win_valthr_wr45_d25,primary
321,QQQ,20260325,202603,11:45,2026-03-25 11:45:00,CALL,0.25,590.0,0.5299999713897705,0.2653999924659729,0.5,win_valthr_wr45_d25,primary
322,QQQ,20260326,202603,10:00,2026-03-26 10:00:00,PUT,0.25,580.0,0.800000011920929,0.23190000653266907,-0.3,win_valthr_wr45_d25,primary
323,QQQ,20260331,202603,10:00,2026-03-31 10:00:00,PUT,0.25,565.0,0.9900000095367432,0.27059999108314514,0.5,win_valthr_wr45_d25,primary
324,QQQ,20260402,202604,10:00,2026-04-02 10:00:00,CALL,0.25,581.0,0.8399999737739563,0.25040000677108765,-0.3,win_valthr_wr45_d25,primary
325,QQQ,20260402,202604,10:30,2026-04-02 10:30:00,CALL,0.5,578.0,2.559999942779541,0.5175999999046326,0.5,forcedmax3_d50,fallback
326,QQQ,20260406,202604,10:00,2026-04-06 10:00:00,PUT,0.5,589.0,1.809999942779541,0.46970000863075256,0.5,forcedmax3_d50,fallback
327,QQQ,20260406,202604,10:30,2026-04-06 10:30:00,PUT,0.5,589.0,1.7000000476837158,0.5422000288963318,0.5,forcedmax3_d50,fallback
328,QQQ,20260406,202604,11:30,2026-04-06 11:30:00,PUT,0.25,584.0,0.6200000047683716,0.26190000772476196,-0.3,win_valthr_wr45_d25,primary
329,QQQ,20260407,202604,10:00,2026-04-07 10:00:00,PUT,0.25,579.0,0.8999999761581421,0.2493000030517578,0.5,win_valthr_wr45_d25,primary
330,QQQ,20260408,202604,10:00,2026-04-08 10:00:00,CALL,0.25,609.0,0.6600000262260437,0.24300000071525574,-0.3,win_valthr_wr45_d25,primary
331,QQQ,20260410,202604,11:00,2026-04-10 11:00:00,PUT,0.25,610.0,0.5099999904632568,0.21639999747276306,-0.3,win_valthr_wr45_d25,primary
332,QQQ,20260413,202604,10:00,2026-04-13 10:00:00,PUT,0.25,609.0,0.6899999976158142,0.27219998836517334,0.5,win_valthr_wr45_d25,primary
333,QQQ,20260414,202604,10:00,2026-04-14 10:00:00,CALL,0.25,624.0,0.44999998807907104,0.23149999976158142,0.5,win_valthr_wr45_d25,primary
334,QQQ,20260416,202604,10:30,2026-04-16 10:30:00,PUT,0.25,634.0,0.5899999737739563,0.24740000069141388,-0.3,win_valthr_wr45_d25,primary
335,QQQ,20260417,202604,10:15,2026-04-17 10:15:00,PUT,0.25,644.0,0.6399999856948853,0.23180000483989716,-0.3,win_valthr_wr45_d25,primary
336,QQQ,20260420,202604,10:00,2026-04-20 10:00:00,PUT,0.25,645.0,0.7400000095367432,0.2727000117301941,0.5,win_valthr_wr45_d25,primary
337,QQQ,20260421,202604,10:15,2026-04-21 10:15:00,PUT,0.25,647.0,0.6000000238418579,0.26919999718666077,0.5,win_valthr_wr45_d25,primary
338,QQQ,20260422,202604,10:00,2026-04-22 10:00:00,CALL,0.25,652.0,0.8700000047683716,0.2881999909877777,0.5,win_valthr_wr45_d25,primary
339,QQQ,20260423,202604,10:00,2026-04-23 10:00:00,CALL,0.25,656.0,0.5299999713897705,0.28209999203681946,0.5,win_valthr_wr45_d25,primary
340,QQQ,20260424,202604,10:15,2026-04-24 10:15:00,PUT,0.25,656.0,0.6399999856948853,0.25760000944137573,0.5,win_valthr_wr45_d25,primary
341,QQQ,20260427,202604,10:00,2026-04-27 10:00:00,PUT,0.25,660.0,0.6399999856948853,0.2313999980688095,0.5,win_valthr_wr45_d25,primary
342,QQQ,20260429,202604,10:15,2026-04-29 10:15:00,PUT,0.25,653.0,1.340000033378601,0.24950000643730164,-0.3,win_valthr_wr45_d25,primary
343,QQQ,20260430,202604,10:00,2026-04-30 10:00:00,PUT,0.25,655.0,0.949999988079071,0.2531000077724457,0.5,win_valthr_wr45_d25,primary
344,QQQ,20260501,202605,10:00,2026-05-01 10:00:00,PUT,0.5,675.0,1.5700000524520874,0.5030999779701233,-0.3,forcedmax3_d50,fallback
345,QQQ,20260501,202605,10:45,2026-05-01 10:45:00,PUT,0.25,671.0,0.6100000143051147,0.26190000772476196,0.5,win_valthr_wr45_d25,primary
