feature,median
ticker_SPXW,0.0
ticker_SPY,1.0
expiry_mode_zero_dte,1.0
nearest_level_name_fib_127_dn,0.0
nearest_level_name_fib_127_up,0.0
nearest_level_name_fib_161_dn,0.0
nearest_level_name_fib_161_up,0.0
nearest_level_name_fib_200_dn,0.0
nearest_level_name_fib_200_up,0.0
nearest_level_name_ib_high,0.0
nearest_level_name_ib_low,0.0
