ticker,date,month,time,minute,expiry_mode,action,score,pred_call_return,pred_put_return,call_return,put_return,realized_return,deploy_config,test_month,entry_minute,source_stream,source_file,_source_order,_priority,backfill_required_count,backfill_count_before,backfill_month_target,backfill_partial_month,backfill_mode,candidate_id
QQQ,20260209,202602,10:35,635,zero_dte,PUT,0.5098944391467788,-0.1176704187481149,0.5098944391467788,0.5,-0.3,-0.3,thr0.500_maxday1,202602,635,QQQ_BEST,research_papers\JEPA\results\_diagnostics\event_option_clean_live1000_bestmix_qqq_backfill18_v1\monthly_volume_backfill_trades.csv,229,1,6,2,18,False,fallback_volume_pace,24
SPXW,20260210,202602,10:00,600,zero_dte,PUT,0.555587635518632,0.1304846398199844,0.555587635518632,-0.3,-0.3,-0.3,thr-999.000_maxday1,202602,600,SPXW_BEST,research_papers\JEPA\results\_diagnostics\event_option_clean_live1000_bestmix_spxw_backfill18_v1\monthly_volume_backfill_trades.csv,26,1,7,6,18,False,fallback_volume_pace,27
SPY,20260210,202602,10:00,600,zero_dte,PUT,0.6947862388237471,0.1218054459844092,0.6947862388237471,-0.3,-0.3,-0.3,thr0.500_maxday2,202602,600,SPY_BEST,research_papers\JEPA\results\_diagnostics\event_option_clean_live1000_bestmix_spy_backfill18_v1\monthly_volume_backfill_trades.csv,365,1,7,6,18,False,fallback_volume_pace,26
SPXW,20260211,202602,10:20,620,zero_dte,PUT,0.5995034498056065,0.2710510729504233,0.5995034498056065,0.5,-0.3,-0.3,thr-999.000_maxday1,202602,620,SPXW_BEST,research_papers\JEPA\results\_diagnostics\event_option_clean_live1000_bestmix_spxw_backfill18_v1\monthly_volume_backfill_trades.csv,27,1,8,7,18,False,fallback_volume_pace,28
SPY,20260211,202602,10:20,620,zero_dte,PUT,0.6686559306856218,0.2758006393162323,0.6686559306856218,0.5,-0.3,-0.3,thr0.500_maxday2,202602,620,SPY_BEST,research_papers\JEPA\results\_diagnostics\event_option_clean_live1000_bestmix_spy_backfill18_v1\monthly_volume_backfill_trades.csv,367,1,8,7,18,False,fallback_volume_pace,27
SPXW,20260212,202602,10:00,600,zero_dte,PUT,0.6941116893643676,0.317071177633026,0.6941116893643676,-0.3,-0.3,-0.3,thr-999.000_maxday1,202602,600,SPXW_BEST,research_papers\JEPA\results\_diagnostics\event_option_clean_live1000_bestmix_spxw_backfill18_v1\monthly_volume_backfill_trades.csv,28,1,9,8,18,False,fallback_volume_pace,29
SPY,20260212,202602,10:00,600,zero_dte,PUT,0.696158246001137,0.2432487687336422,0.696158246001137,-0.3,-0.3,-0.3,thr0.500_maxday2,202602,600,SPY_BEST,research_papers\JEPA\results\_diagnostics\event_option_clean_live1000_bestmix_spy_backfill18_v1\monthly_volume_backfill_trades.csv,369,1,9,8,18,False,fallback_volume_pace,28
QQQ,20260213,202602,11:55,715,zero_dte,PUT,0.7554682114208381,0.1812016312345067,0.7554682114208381,0.5,-0.3,-0.3,thr0.737_maxday1,202602,715,QQQ_BEST,research_papers\JEPA\results\_diagnostics\event_option_clean_live1000_bestmix_qqq_backfill18_v1\monthly_volume_backfill_trades.csv,161,0,9,3,18,False,primary,25
SPXW,20260217,202602,10:00,600,zero_dte,PUT,0.6951271725374981,0.2713864425104084,0.6951271725374981,0.5,-0.3,-0.3,thr-999.000_maxday1,202602,600,SPXW_BEST,research_papers\JEPA\results\_diagnostics\event_option_clean_live1000_bestmix_spxw_backfill18_v1\monthly_volume_backfill_trades.csv,30,1,11,9,18,False,fallback_volume_pace,30
SPY,20260217,202602,10:00,600,zero_dte,PUT,0.6358922837149477,0.2147648787289274,0.6358922837149477,0.5,-0.3,-0.3,thr0.500_maxday2,202602,600,SPY_BEST,research_papers\JEPA\results\_diagnostics\event_option_clean_live1000_bestmix_spy_backfill18_v1\monthly_volume_backfill_trades.csv,373,1,11,9,18,False,fallback_volume_pace,29
SPY,20260217,202602,10:30,630,zero_dte,PUT,0.720668727507296,0.1946747618398649,0.720668727507296,0.5,-0.3,-0.3,thr0.500_maxday2,202602,630,SPY_BEST,research_papers\JEPA\results\_diagnostics\event_option_clean_live1000_bestmix_spy_backfill18_v1\monthly_volume_backfill_trades.csv,374,1,11,10,18,False,fallback_volume_pace,30
SPXW,20260218,202602,10:05,605,zero_dte,PUT,0.6916008428012067,0.1092048922466351,0.6916008428012067,-0.3,-0.3,-0.3,thr-999.000_maxday1,202602,605,SPXW_BEST,research_papers\JEPA\results\_diagnostics\event_option_clean_live1000_bestmix_spxw_backfill18_v1\monthly_volume_backfill_trades.csv,31,1,12,10,18,False,fallback_volume_pace,31
SPY,20260218,202602,10:05,605,zero_dte,PUT,0.7620854043516564,0.0856413460976575,0.7620854043516564,-0.3,-0.3,-0.3,thr0.500_maxday2,202602,605,SPY_BEST,research_papers\JEPA\results\_diagnostics\event_option_clean_live1000_bestmix_spy_backfill18_v1\monthly_volume_backfill_trades.csv,375,1,12,11,18,False,fallback_volume_pace,31
QQQ,20260218,202602,10:50,650,zero_dte,PUT,0.5073680717209298,-0.155422525365837,0.5073680717209298,-0.3,-0.3,-0.3,thr0.500_maxday1,202602,650,QQQ_BEST,research_papers\JEPA\results\_diagnostics\event_option_clean_live1000_bestmix_qqq_backfill18_v1\monthly_volume_backfill_trades.csv,230,1,12,4,18,False,fallback_volume_pace,26
QQQ,20260219,202602,10:05,605,zero_dte,PUT,0.7878303539140524,0.1527559075537209,0.7878303539140524,-0.3,-0.3,-0.3,thr0.737_maxday1,202602,605,QQQ_BEST,research_papers\JEPA\results\_diagnostics\event_option_clean_live1000_bestmix_qqq_backfill18_v1\monthly_volume_backfill_trades.csv,162,0,13,5,18,False,primary,27
SPXW,20260219,202602,10:05,605,zero_dte,PUT,0.7274121188630133,0.1435210648207897,0.7274121188630133,-0.3,-0.3,-0.3,thr-999.000_maxday1,202602,605,SPXW_BEST,research_papers\JEPA\results\_diagnostics\event_option_clean_live1000_bestmix_spxw_backfill18_v1\monthly_volume_backfill_trades.csv,32,1,13,11,18,False,fallback_volume_pace,32
SPY,20260219,202602,10:05,605,zero_dte,PUT,0.717018336022545,0.1308510188405206,0.717018336022545,-0.3,-0.3,-0.3,thr0.500_maxday2,202602,605,SPY_BEST,research_papers\JEPA\results\_diagnostics\event_option_clean_live1000_bestmix_spy_backfill18_v1\monthly_volume_backfill_trades.csv,377,1,13,12,18,False,fallback_volume_pace,32
SPXW,20260220,202602,10:45,645,zero_dte,PUT,0.7088846192459802,0.1477043392129201,0.7088846192459802,-0.3,-0.3,-0.3,thr-999.000_maxday1,202602,645,SPXW_BEST,research_papers\JEPA\results\_diagnostics\event_option_clean_live1000_bestmix_spxw_backfill18_v1\monthly_volume_backfill_trades.csv,33,1,14,12,18,False,fallback_volume_pace,33
SPY,20260220,202602,10:55,655,zero_dte,PUT,0.789199252625887,0.1300930563434542,0.789199252625887,-0.3,0.5,0.5,thr0.500_maxday2,202602,655,SPY_BEST,research_papers\JEPA\results\_diagnostics\event_option_clean_live1000_bestmix_spy_backfill18_v1\monthly_volume_backfill_trades.csv,379,1,14,13,18,False,fallback_volume_pace,33
QQQ,20260220,202602,11:40,700,zero_dte,PUT,0.7520519370395122,0.2200255478711912,0.7520519370395122,0.5,-0.3,-0.3,thr0.737_maxday1,202602,700,QQQ_BEST,research_papers\JEPA\results\_diagnostics\event_option_clean_live1000_bestmix_qqq_backfill18_v1\monthly_volume_backfill_trades.csv,163,0,14,6,18,False,primary,28
SPXW,20260223,202602,10:05,605,zero_dte,PUT,0.6927267207164596,0.1831120051647553,0.6927267207164596,-0.3,0.5,0.5,thr-999.000_maxday1,202602,605,SPXW_BEST,research_papers\JEPA\results\_diagnostics\event_option_clean_live1000_bestmix_spxw_backfill18_v1\monthly_volume_backfill_trades.csv,34,1,15,13,18,False,fallback_volume_pace,34
SPY,20260223,202602,10:05,605,zero_dte,PUT,0.5926080877617148,0.3206627033696576,0.5926080877617148,-0.3,0.5,0.5,thr0.500_maxday2,202602,605,SPY_BEST,research_papers\JEPA\results\_diagnostics\event_option_clean_live1000_bestmix_spy_backfill18_v1\monthly_volume_backfill_trades.csv,381,1,15,14,18,False,fallback_volume_pace,34
QQQ,20260223,202602,10:55,655,zero_dte,PUT,0.7381393310305281,0.4607617439842346,0.7381393310305281,-0.3,0.5,0.5,thr0.737_maxday1,202602,655,QQQ_BEST,research_papers\JEPA\results\_diagnostics\event_option_clean_live1000_bestmix_qqq_backfill18_v1\monthly_volume_backfill_trades.csv,164,0,15,7,18,False,primary,29
SPXW,20260224,202602,10:25,625,zero_dte,PUT,0.6958225010134065,0.2246117112183849,0.6958225010134065,0.5,-0.3,-0.3,thr-999.000_maxday1,202602,625,SPXW_BEST,research_papers\JEPA\results\_diagnostics\event_option_clean_live1000_bestmix_spxw_backfill18_v1\monthly_volume_backfill_trades.csv,35,1,16,14,18,False,fallback_volume_pace,35
SPY,20260224,202602,10:25,625,zero_dte,PUT,0.6710294787778086,0.1367258593654229,0.6710294787778086,0.5,-0.3,-0.3,thr0.500_maxday2,202602,625,SPY_BEST,research_papers\JEPA\results\_diagnostics\event_option_clean_live1000_bestmix_spy_backfill18_v1\monthly_volume_backfill_trades.csv,383,1,16,15,18,False,fallback_volume_pace,35
QQQ,20260224,202602,11:15,675,zero_dte,PUT,0.509981140782871,-0.2214384747463435,0.509981140782871,-0.3,0.5,0.5,thr0.500_maxday1,202602,675,QQQ_BEST,research_papers\JEPA\results\_diagnostics\event_option_clean_live1000_bestmix_qqq_backfill18_v1\monthly_volume_backfill_trades.csv,231,1,16,8,18,False,fallback_volume_pace,30
SPXW,20260225,202602,10:00,600,zero_dte,PUT,0.7523491946560693,0.0994155519152531,0.7523491946560693,-0.3,-0.3,-0.3,thr-999.000_maxday1,202602,600,SPXW_BEST,research_papers\JEPA\results\_diagnostics\event_option_clean_live1000_bestmix_spxw_backfill18_v1\monthly_volume_backfill_trades.csv,36,1,17,15,18,False,fallback_volume_pace,36
SPY,20260225,202602,10:00,600,zero_dte,PUT,0.8266586718431205,0.0712308952182959,0.8266586718431205,-0.3,-0.3,-0.3,thr0.500_maxday2,202602,600,SPY_BEST,research_papers\JEPA\results\_diagnostics\event_option_clean_live1000_bestmix_spy_backfill18_v1\monthly_volume_backfill_trades.csv,385,1,17,16,18,False,fallback_volume_pace,36
SPXW,20260226,202602,10:20,620,zero_dte,PUT,0.6593368033009043,0.3223068658600379,0.6593368033009043,-0.3,-0.3,-0.3,thr-999.000_maxday1,202602,620,SPXW_BEST,research_papers\JEPA\results\_diagnostics\event_option_clean_live1000_bestmix_spxw_backfill18_v1\monthly_volume_backfill_trades.csv,37,1,18,16,18,False,fallback_volume_pace,37
SPY,20260226,202602,10:20,620,zero_dte,PUT,0.7274788367829116,0.283304087280487,0.7274788367829116,-0.3,-0.3,-0.3,thr0.500_maxday2,202602,620,SPY_BEST,research_papers\JEPA\results\_diagnostics\event_option_clean_live1000_bestmix_spy_backfill18_v1\monthly_volume_backfill_trades.csv,387,1,18,17,18,False,fallback_volume_pace,37
SPXW,20260227,202602,10:00,600,zero_dte,PUT,0.5928766951577987,0.2851448347768823,0.5928766951577987,0.5,-0.3,-0.3,thr-999.000_maxday1,202602,600,SPXW_BEST,research_papers\JEPA\results\_diagnostics\event_option_clean_live1000_bestmix_spxw_backfill18_v1\monthly_volume_backfill_trades.csv,38,1,18,17,18,False,fallback_volume_pace,38
QQQ,20260227,202602,10:20,620,zero_dte,PUT,0.7870374498515164,0.2056011483297764,0.7870374498515164,-0.3,-0.3,-0.3,thr0.737_maxday1,202602,620,QQQ_BEST,research_papers\JEPA\results\_diagnostics\event_option_clean_live1000_bestmix_qqq_backfill18_v1\monthly_volume_backfill_trades.csv,165,0,18,9,18,False,primary,31
SPXW,20260302,202603,10:05,605,zero_dte,PUT,0.2546152121805682,0.2086607757125832,0.2546152121805682,-0.3,0.5,0.5,thr-999.000_maxday1,202603,605,SPXW_BEST,research_papers\JEPA\results\_diagnostics\event_option_clean_live1000_bestmix_spxw_backfill18_v1\monthly_volume_backfill_trades.csv,20,0,1,0,18,False,primary,39
QQQ,20260302,202603,10:10,610,zero_dte,CALL,0.0541332117384337,0.0541332117384337,-0.2009923590418813,-0.3,0.5,-0.3,thr0.040_maxday2,202603,610,QQQ_BEST,research_papers\JEPA\results\_diagnostics\event_option_clean_live1000_bestmix_qqq_backfill18_v1\monthly_volume_backfill_trades.csv,232,1,1,0,18,False,fallback_volume_pace,32
SPY,20260302,202603,10:10,610,zero_dte,PUT,-0.0724495118681816,-0.2618893348833489,-0.0724495118681816,-0.3,0.5,0.5,thr-0.089_maxday2,202603,610,SPY_BEST,research_papers\JEPA\results\_diagnostics\event_option_clean_live1000_bestmix_spy_backfill18_v1\monthly_volume_backfill_trades.csv,201,0,1,0,18,False,primary,38
QQQ,20260302,202603,10:55,655,zero_dte,PUT,0.4502559622598514,0.4316945643471652,0.4502559622598514,0.5,-0.3,-0.3,thr0.450_maxday2,202603,655,QQQ_BEST,research_papers\JEPA\results\_diagnostics\event_option_clean_live1000_bestmix_qqq_backfill18_v1\monthly_volume_backfill_trades.csv,167,0,1,1,18,False,primary,33
SPY,20260302,202603,11:15,675,zero_dte,CALL,-0.0584294730609673,-0.0584294730609673,-0.2275616269867358,-0.3,0.5,-0.3,thr-0.089_maxday2,202603,675,SPY_BEST,research_papers\JEPA\results\_diagnostics\event_option_clean_live1000_bestmix_spy_backfill18_v1\monthly_volume_backfill_trades.csv,202,0,1,1,18,False,primary,39
SPXW,20260303,202603,10:20,620,zero_dte,CALL,0.5365626014411807,0.5365626014411807,0.2202366835632866,0.5,-0.3,0.5,thr-999.000_maxday1,202603,620,SPXW_BEST,research_papers\JEPA\results\_diagnostics\event_option_clean_live1000_bestmix_spxw_backfill18_v1\monthly_volume_backfill_trades.csv,21,0,2,1,18,False,primary,40
QQQ,20260303,202603,10:25,625,zero_dte,CALL,0.4895346039517625,0.4895346039517625,0.310715341750006,0.5,-0.3,0.5,thr0.450_maxday2,202603,625,QQQ_BEST,research_papers\JEPA\results\_diagnostics\event_option_clean_live1000_bestmix_qqq_backfill18_v1\monthly_volume_backfill_trades.csv,168,0,2,2,18,False,primary,34
SPY,20260303,202603,10:25,625,zero_dte,CALL,-0.070102234226279,-0.070102234226279,-0.1208483371666062,0.5,-0.3,0.5,thr-0.089_maxday2,202603,625,SPY_BEST,research_papers\JEPA\results\_diagnostics\event_option_clean_live1000_bestmix_spy_backfill18_v1\monthly_volume_backfill_trades.csv,203,0,2,2,18,False,primary,40
SPY,20260303,202603,10:55,655,zero_dte,PUT,-0.0007701276580695,-0.2179230555680221,-0.0007701276580695,0.5,-0.3,-0.3,thr-0.089_maxday2,202603,655,SPY_BEST,research_papers\JEPA\results\_diagnostics\event_option_clean_live1000_bestmix_spy_backfill18_v1\monthly_volume_backfill_trades.csv,204,0,2,3,18,False,primary,41
QQQ,20260303,202603,11:55,715,zero_dte,PUT,0.5816255893647935,0.2502203682867269,0.5816255893647935,-0.3,0.5,0.5,thr0.450_maxday2,202603,715,QQQ_BEST,research_papers\JEPA\results\_diagnostics\event_option_clean_live1000_bestmix_qqq_backfill18_v1\monthly_volume_backfill_trades.csv,169,0,2,3,18,False,primary,35
SPXW,20260304,202603,10:25,625,zero_dte,PUT,0.269561422463183,0.2469358844156626,0.269561422463183,0.5,-0.3,-0.3,thr-999.000_maxday1,202603,625,SPXW_BEST,research_papers\JEPA\results\_diagnostics\event_option_clean_live1000_bestmix_spxw_backfill18_v1\monthly_volume_backfill_trades.csv,22,0,3,2,18,False,primary,41
SPY,20260304,202603,10:30,630,zero_dte,PUT,-0.0178487530808217,-0.2578973772506429,-0.0178487530808217,-0.3,0.5,0.5,thr-0.089_maxday2,202603,630,SPY_BEST,research_papers\JEPA\results\_diagnostics\event_option_clean_live1000_bestmix_spy_backfill18_v1\monthly_volume_backfill_trades.csv,205,0,3,4,18,False,primary,42
QQQ,20260304,202603,10:55,655,zero_dte,PUT,0.6081122914286158,0.114264284590524,0.6081122914286158,0.5,-0.3,-0.3,thr0.450_maxday2,202603,655,QQQ_BEST,research_papers\JEPA\results\_diagnostics\event_option_clean_live1000_bestmix_qqq_backfill18_v1\monthly_volume_backfill_trades.csv,170,0,3,4,18,False,primary,36
SPY,20260304,202603,11:05,665,zero_dte,PUT,-0.0331250182320465,-0.0493827687431411,-0.0331250182320465,-0.3,0.5,0.5,thr-0.089_maxday2,202603,665,SPY_BEST,research_papers\JEPA\results\_diagnostics\event_option_clean_live1000_bestmix_spy_backfill18_v1\monthly_volume_backfill_trades.csv,206,0,3,5,18,False,primary,43
QQQ,20260304,202603,11:30,690,zero_dte,PUT,0.5000124231329068,0.2281320624153407,0.5000124231329068,0.5,-0.3,-0.3,thr0.450_maxday2,202603,690,QQQ_BEST,research_papers\JEPA\results\_diagnostics\event_option_clean_live1000_bestmix_qqq_backfill18_v1\monthly_volume_backfill_trades.csv,171,0,3,5,18,False,primary,37
QQQ,20260305,202603,10:00,600,zero_dte,PUT,0.5620360583537959,0.2107292571200257,0.5620360583537959,-0.3,0.5,0.5,thr0.450_maxday2,202603,600,QQQ_BEST,research_papers\JEPA\results\_diagnostics\event_option_clean_live1000_bestmix_qqq_backfill18_v1\monthly_volume_backfill_trades.csv,172,0,4,6,18,False,primary,38
SPXW,20260305,202603,10:00,600,zero_dte,PUT,0.4180099772166862,0.2816092692465158,0.4180099772166862,-0.3,0.5,0.5,thr-999.000_maxday1,202603,600,SPXW_BEST,research_papers\JEPA\results\_diagnostics\event_option_clean_live1000_bestmix_spxw_backfill18_v1\monthly_volume_backfill_trades.csv,23,0,4,3,18,False,primary,42
SPY,20260305,202603,10:25,625,zero_dte,CALL,-0.0288436498515164,-0.0288436498515164,-0.1577367769359424,-0.3,0.5,-0.3,thr-0.089_maxday2,202603,625,SPY_BEST,research_papers\JEPA\results\_diagnostics\event_option_clean_live1000_bestmix_spy_backfill18_v1\monthly_volume_backfill_trades.csv,207,0,4,6,18,False,primary,44
QQQ,20260305,202603,10:30,630,zero_dte,CALL,0.4589633362225824,0.4589633362225824,0.2462801200404545,0.5,-0.3,0.5,thr0.450_maxday2,202603,630,QQQ_BEST,research_papers\JEPA\results\_diagnostics\event_option_clean_live1000_bestmix_qqq_backfill18_v1\monthly_volume_backfill_trades.csv,173,0,4,7,18,False,primary,39
SPY,20260305,202603,12:10,730,zero_dte,CALL,0.0923981818415492,0.0923981818415492,-0.3251117581931573,-0.3,-0.3,-0.3,thr-0.089_maxday2,202603,730,SPY_BEST,research_papers\JEPA\results\_diagnostics\event_option_clean_live1000_bestmix_spy_backfill18_v1\monthly_volume_backfill_trades.csv,208,0,4,7,18,False,primary,45
SPXW,20260306,202603,10:10,610,zero_dte,CALL,0.4199063597060997,0.4199063597060997,0.2406176886186554,0.5,-0.3,0.5,thr-999.000_maxday1,202603,610,SPXW_BEST,research_papers\JEPA\results\_diagnostics\event_option_clean_live1000_bestmix_spxw_backfill18_v1\monthly_volume_backfill_trades.csv,24,0,5,4,18,False,primary,43
QQQ,20260306,202603,10:15,615,zero_dte,PUT,0.5058941398284268,0.1820890071710836,0.5058941398284268,-0.3,-0.3,-0.3,thr0.450_maxday2,202603,615,QQQ_BEST,research_papers\JEPA\results\_diagnostics\event_option_clean_live1000_bestmix_qqq_backfill18_v1\monthly_volume_backfill_trades.csv,174,0,5,8,18,False,primary,40
SPY,20260306,202603,10:25,625,zero_dte,PUT,-0.076674578021168,-0.2498988623206341,-0.076674578021168,-0.3,-0.3,-0.3,thr-0.089_maxday2,202603,625,SPY_BEST,research_papers\JEPA\results\_diagnostics\event_option_clean_live1000_bestmix_spy_backfill18_v1\monthly_volume_backfill_trades.csv,209,0,5,8,18,False,primary,46
QQQ,20260306,202603,11:00,660,zero_dte,PUT,0.4579227287861802,0.1590415935318646,0.4579227287861802,-0.3,0.5,0.5,thr0.450_maxday2,202603,660,QQQ_BEST,research_papers\JEPA\results\_diagnostics\event_option_clean_live1000_bestmix_qqq_backfill18_v1\monthly_volume_backfill_trades.csv,175,0,5,9,18,False,primary,41
SPY,20260306,202603,11:40,700,zero_dte,PUT,-0.0648489830749203,-0.2418894962854042,-0.0648489830749203,-0.3,0.5,0.5,thr-0.089_maxday2,202603,700,SPY_BEST,research_papers\JEPA\results\_diagnostics\event_option_clean_live1000_bestmix_spy_backfill18_v1\monthly_volume_backfill_trades.csv,210,0,5,9,18,False,primary,47
SPXW,20260309,202603,10:10,610,zero_dte,CALL,0.4567873563857573,0.4567873563857573,0.2562087841165029,0.5,-0.3,0.5,thr-999.000_maxday1,202603,610,SPXW_BEST,research_papers\JEPA\results\_diagnostics\event_option_clean_live1000_bestmix_spxw_backfill18_v1\monthly_volume_backfill_trades.csv,25,0,5,5,18,False,primary,44
SPY,20260309,202603,10:55,655,zero_dte,PUT,-0.0711746429359028,-0.283879123274843,-0.0711746429359028,0.5,-0.3,-0.3,thr-0.089_maxday2,202603,655,SPY_BEST,research_papers\JEPA\results\_diagnostics\event_option_clean_live1000_bestmix_spy_backfill18_v1\monthly_volume_backfill_trades.csv,211,0,5,10,18,False,primary,48
QQQ,20260309,202603,11:20,680,zero_dte,PUT,0.452418420004206,0.3488155217305279,0.452418420004206,0.5,-0.3,-0.3,thr0.450_maxday2,202603,680,QQQ_BEST,research_papers\JEPA\results\_diagnostics\event_option_clean_live1000_bestmix_qqq_backfill18_v1\monthly_volume_backfill_trades.csv,176,0,5,10,18,False,primary,42
SPY,20260309,202603,11:35,695,zero_dte,CALL,-0.0743000435605974,-0.0743000435605974,-0.2030318774806883,0.5,-0.3,0.5,thr-0.089_maxday2,202603,695,SPY_BEST,research_papers\JEPA\results\_diagnostics\event_option_clean_live1000_bestmix_spy_backfill18_v1\monthly_volume_backfill_trades.csv,212,0,5,11,18,False,primary,49
QQQ,20260309,202603,11:50,710,zero_dte,CALL,0.5116253831495247,0.5116253831495247,0.3413713977275725,0.5,-0.3,0.5,thr0.450_maxday2,202603,710,QQQ_BEST,research_papers\JEPA\results\_diagnostics\event_option_clean_live1000_bestmix_qqq_backfill18_v1\monthly_volume_backfill_trades.csv,177,0,5,11,18,False,primary,43
QQQ,20260310,202603,10:00,600,zero_dte,CALL,0.5086783572588558,0.5086783572588558,0.3681193643447749,0.5,-0.3,0.5,thr0.450_maxday2,202603,600,QQQ_BEST,research_papers\JEPA\results\_diagnostics\event_option_clean_live1000_bestmix_qqq_backfill18_v1\monthly_volume_backfill_trades.csv,178,0,6,12,18,False,primary,44
SPXW,20260310,202603,10:00,600,zero_dte,CALL,0.5396365584194069,0.5396365584194069,0.1975710203259724,0.5,-0.3,0.5,thr-999.000_maxday1,202603,600,SPXW_BEST,research_papers\JEPA\results\_diagnostics\event_option_clean_live1000_bestmix_spxw_backfill18_v1\monthly_volume_backfill_trades.csv,26,0,6,6,18,False,primary,45
SPY,20260310,202603,10:00,600,zero_dte,CALL,0.058875523412819,0.058875523412819,-0.1729173518146354,0.5,-0.3,0.5,thr-0.089_maxday2,202603,600,SPY_BEST,research_papers\JEPA\results\_diagnostics\event_option_clean_live1000_bestmix_spy_backfill18_v1\monthly_volume_backfill_trades.csv,213,0,6,12,18,False,primary,50
QQQ,20260310,202603,10:40,640,zero_dte,PUT,0.4572264988093939,0.2900074994227423,0.4572264988093939,0.5,-0.3,-0.3,thr0.450_maxday2,202603,640,QQQ_BEST,research_papers\JEPA\results\_diagnostics\event_option_clean_live1000_bestmix_qqq_backfill18_v1\monthly_volume_backfill_trades.csv,179,0,6,13,18,False,primary,45
SPY,20260310,202603,10:50,650,zero_dte,PUT,0.0840222473075156,-0.2621573937872773,0.0840222473075156,0.5,-0.3,-0.3,thr-0.089_maxday2,202603,650,SPY_BEST,research_papers\JEPA\results\_diagnostics\event_option_clean_live1000_bestmix_spy_backfill18_v1\monthly_volume_backfill_trades.csv,214,0,6,13,18,False,primary,51
QQQ,20260311,202603,10:00,600,zero_dte,PUT,0.5226800526950728,0.1933980417837413,0.5226800526950728,-0.3,0.5,0.5,thr0.450_maxday2,202603,600,QQQ_BEST,research_papers\JEPA\results\_diagnostics\event_option_clean_live1000_bestmix_qqq_backfill18_v1\monthly_volume_backfill_trades.csv,180,0,7,14,18,False,primary,46
SPXW,20260311,202603,10:00,600,zero_dte,PUT,0.4934143576900089,0.2372388756481458,0.4934143576900089,-0.3,0.5,0.5,thr-999.000_maxday1,202603,600,SPXW_BEST,research_papers\JEPA\results\_diagnostics\event_option_clean_live1000_bestmix_spxw_backfill18_v1\monthly_volume_backfill_trades.csv,27,0,7,7,18,False,primary,46
SPY,20260311,202603,10:00,600,zero_dte,PUT,-0.0421970184776018,-0.2840324858688156,-0.0421970184776018,-0.3,0.5,0.5,thr-0.089_maxday2,202603,600,SPY_BEST,research_papers\JEPA\results\_diagnostics\event_option_clean_live1000_bestmix_spy_backfill18_v1\monthly_volume_backfill_trades.csv,215,0,7,14,18,False,primary,52
SPY,20260311,202603,10:30,630,zero_dte,PUT,-0.0808083733673921,-0.2199819041422521,-0.0808083733673921,-0.3,0.5,0.5,thr-0.089_maxday2,202603,630,SPY_BEST,research_papers\JEPA\results\_diagnostics\event_option_clean_live1000_bestmix_spy_backfill18_v1\monthly_volume_backfill_trades.csv,216,0,7,15,18,False,primary,53
QQQ,20260311,202603,10:35,635,zero_dte,CALL,0.5907343881601637,0.5907343881601637,0.2467199482878685,0.5,-0.3,0.5,thr0.450_maxday2,202603,635,QQQ_BEST,research_papers\JEPA\results\_diagnostics\event_option_clean_live1000_bestmix_qqq_backfill18_v1\monthly_volume_backfill_trades.csv,181,0,7,15,18,False,primary,47
SPXW,20260312,202603,10:20,620,zero_dte,PUT,0.3973605042359956,0.3121039733256889,0.3973605042359956,-0.3,0.5,0.5,thr-999.000_maxday1,202603,620,SPXW_BEST,research_papers\JEPA\results\_diagnostics\event_option_clean_live1000_bestmix_spxw_backfill18_v1\monthly_volume_backfill_trades.csv,28,0,8,8,18,False,primary,47
QQQ,20260312,202603,10:30,630,zero_dte,CALL,0.4847619778717986,0.4847619778717986,0.2700244128786512,-0.3,-0.3,-0.3,thr0.450_maxday2,202603,630,QQQ_BEST,research_papers\JEPA\results\_diagnostics\event_option_clean_live1000_bestmix_qqq_backfill18_v1\monthly_volume_backfill_trades.csv,182,0,8,16,18,False,primary,48
SPY,20260312,202603,10:45,645,zero_dte,PUT,-0.0606421195033965,-0.2610984905893527,-0.0606421195033965,0.5,-0.3,-0.3,thr-0.089_maxday2,202603,645,SPY_BEST,research_papers\JEPA\results\_diagnostics\event_option_clean_live1000_bestmix_spy_backfill18_v1\monthly_volume_backfill_trades.csv,217,0,8,16,18,False,primary,54
SPY,20260312,202603,11:15,675,zero_dte,PUT,-0.0628424109257701,-0.1944310529925438,-0.0628424109257701,0.5,-0.3,-0.3,thr-0.089_maxday2,202603,675,SPY_BEST,research_papers\JEPA\results\_diagnostics\event_option_clean_live1000_bestmix_spy_backfill18_v1\monthly_volume_backfill_trades.csv,218,0,8,17,18,False,primary,55
QQQ,20260312,202603,11:40,700,zero_dte,PUT,0.4867778812181192,0.2928204323267491,0.4867778812181192,0.5,-0.3,-0.3,thr0.450_maxday2,202603,700,QQQ_BEST,research_papers\JEPA\results\_diagnostics\event_option_clean_live1000_bestmix_qqq_backfill18_v1\monthly_volume_backfill_trades.csv,183,0,8,17,18,False,primary,49
SPXW,20260313,202603,10:00,600,zero_dte,PUT,0.3695736117503853,0.2138782439138981,0.3695736117503853,-0.3,0.5,0.5,thr-999.000_maxday1,202603,600,SPXW_BEST,research_papers\JEPA\results\_diagnostics\event_option_clean_live1000_bestmix_spxw_backfill18_v1\monthly_volume_backfill_trades.csv,29,0,9,9,18,False,primary,48
