ticker,date,month,time,minute,expiry_mode,action,score,pred_call_return,pred_put_return,call_return,put_return,realized_return,deploy_config,test_month,entry_minute,_16,call_d35_opt_exit_minutes,put_d35_opt_exit_minutes,exit_minutes,known_minute,circuit_config,circuit_side_specific,circuit_mode,source_variant,source_priority,config_selector_mode,selected_variants,selected_max_day,selected_cooldown,source_stream,source_file,_32,_33,_34,backfill_required_count,backfill_count_before,backfill_mode,static_source,static_source_file,static_source_priority,static_union_max_day,static_union_cooldown_minutes,static_union_count_before,_source_order,_orig_order,_priority
SPXW,20260317,202603,11:30,690,front_weekly,CALL,0.1158660303633746,0.1158660303633746,-0.109975376631972,-0.177162595137264,-0.0364883392445444,-0.177162595137264,thr0.050_maxday6,202603,690,433.0,180.0,177.0,180.0,870.0,streakoff_daylossoff_lossesoff,1.0,SELECTED,base,0.0,SELECTED,base,8.0,15.0,cap4,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_cap4_cd15_2026janmay_risk5000\combined_trades.csv,83.0,,0.0,10,18,primary,spxw,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_md6_cd15_2026janmay_risk5000\monthly_volume_backfill_trades.csv,0.0,4.0,15.0,2.0,78,,0
SPXW,20260317,202603,12:00,720,front_weekly,CALL,0.1016470412839176,0.1016470412839176,-0.1401210880328975,-0.0608695652173912,-0.1239436512262048,-0.0608695652173912,thr0.050_maxday6,202603,720,434.0,174.0,179.0,174.0,894.0,streakoff_daylossoff_lossesoff,1.0,SELECTED,base,0.0,SELECTED,base,8.0,15.0,cap4,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_cap4_cd15_2026janmay_risk5000\combined_trades.csv,84.0,,0.0,10,19,primary,spxw,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_md6_cd15_2026janmay_risk5000\monthly_volume_backfill_trades.csv,0.0,4.0,15.0,3.0,79,,0
SPXW,20260318,202603,11:15,675,front_weekly,CALL,0.0896374786069651,0.0896374786069651,-0.0725869523928214,-0.2007434830895106,0.0615131862729874,-0.2007434830895106,thr0.050_maxday6,202603,675,437.0,178.0,176.0,178.0,853.0,streakoff_daylossoff_lossesoff,1.0,SELECTED,base,0.0,SELECTED,base,8.0,15.0,cap4,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_cap4_cd15_2026janmay_risk5000\combined_trades.csv,87.0,,0.0,11,20,primary,spxw,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_md6_cd15_2026janmay_risk5000\monthly_volume_backfill_trades.csv,0.0,4.0,15.0,0.0,80,,0
SPXW,20260318,202603,11:45,705,front_weekly,CALL,0.0582643968439494,0.0582643968439494,-0.0939273772964532,-0.3,0.2305466234195301,-0.3,thr0.050_maxday6,202603,705,438.0,175.0,180.0,175.0,880.0,streakoff_daylossoff_lossesoff,1.0,SELECTED,base,0.0,SELECTED,base,8.0,15.0,cap4,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_cap4_cd15_2026janmay_risk5000\combined_trades.csv,88.0,,0.0,11,21,primary,spxw,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_md6_cd15_2026janmay_risk5000\monthly_volume_backfill_trades.csv,0.0,4.0,15.0,1.0,81,,0
SPXW,20260318,202603,12:15,735,front_weekly,CALL,0.0542818046816303,0.0542818046816303,-0.1042584315446614,-0.3,0.3162562260134856,-0.3,thr0.050_maxday6,202603,735,439.0,139.0,174.0,139.0,874.0,streakoff_daylossoff_lossesoff,1.0,SELECTED,base,0.0,SELECTED,base,8.0,15.0,cap4,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_cap4_cd15_2026janmay_risk5000\combined_trades.csv,89.0,,0.0,11,22,primary,spxw,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_md6_cd15_2026janmay_risk5000\monthly_volume_backfill_trades.csv,0.0,4.0,15.0,2.0,82,,0
SPXW,20260318,202603,13:15,795,front_weekly,CALL,0.0610087653608431,0.0610087653608431,-0.0642883477319621,-0.3,0.4959871282438168,-0.3,thr0.050_maxday6,202603,795,440.0,100.0,164.0,100.0,895.0,streakoff_daylossoff_lossesoff,1.0,SELECTED,base,0.0,SELECTED,base,8.0,15.0,cap4,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_cap4_cd15_2026janmay_risk5000\combined_trades.csv,90.0,,0.0,11,23,primary,spxw,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_md6_cd15_2026janmay_risk5000\monthly_volume_backfill_trades.csv,0.0,4.0,15.0,3.0,83,,0
SPXW,20260325,202603,11:15,675,front_weekly,CALL,0.1113468361397241,0.1113468361397241,-0.1168721297255143,0.1003460088861327,-0.3,0.1003460088861327,thr0.050_maxday6,202603,675,443.0,171.0,148.0,171.0,846.0,streakoff_daylossoff_lossesoff,1.0,SELECTED,base,0.0,SELECTED,base,8.0,15.0,cap4,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_cap4_cd15_2026janmay_risk5000\combined_trades.csv,93.0,,0.0,15,24,primary,spxw,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_md6_cd15_2026janmay_risk5000\monthly_volume_backfill_trades.csv,0.0,4.0,15.0,0.0,84,,0
SPXW,20260325,202603,11:45,705,front_weekly,CALL,0.0869024467711015,0.0869024467711015,-0.0965622418701752,-0.07608696929148,-0.198165130551019,-0.07608696929148,thr0.050_maxday6,202603,705,444.0,180.0,176.0,180.0,885.0,streakoff_daylossoff_lossesoff,1.0,SELECTED,base,0.0,SELECTED,base,8.0,15.0,cap4,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_cap4_cd15_2026janmay_risk5000\combined_trades.csv,94.0,,0.0,15,25,primary,spxw,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_md6_cd15_2026janmay_risk5000\monthly_volume_backfill_trades.csv,0.0,4.0,15.0,1.0,85,,0
SPXW,20260325,202603,12:15,735,front_weekly,CALL,0.074161632410211,0.074161632410211,-0.0575071868822259,-0.1187607499694775,-0.3,-0.1187607499694775,thr0.050_maxday6,202603,735,445.0,178.0,88.0,178.0,913.0,streakoff_daylossoff_lossesoff,1.0,SELECTED,base,0.0,SELECTED,base,8.0,15.0,cap4,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_cap4_cd15_2026janmay_risk5000\combined_trades.csv,95.0,,0.0,15,26,primary,spxw,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_md6_cd15_2026janmay_risk5000\monthly_volume_backfill_trades.csv,0.0,4.0,15.0,2.0,86,,0
SPXW,20260325,202603,13:15,795,front_weekly,CALL,0.1246449351785125,0.1246449351785125,-0.088910017470147,-0.1933085103840953,0.0260296210296275,-0.1933085103840953,thr0.050_maxday6,202603,795,446.0,164.0,160.0,164.0,959.0,streakoff_daylossoff_lossesoff,1.0,SELECTED,base,0.0,SELECTED,base,8.0,15.0,cap4,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_cap4_cd15_2026janmay_risk5000\combined_trades.csv,96.0,,0.0,15,27,primary,spxw,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_md6_cd15_2026janmay_risk5000\monthly_volume_backfill_trades.csv,0.0,4.0,15.0,3.0,87,,0
SPXW,20260326,202603,10:30,630,front_weekly,PUT,0.0641635952514375,-0.297675083641697,0.0641635952514375,-0.3,0.5,0.5,thr0.050_maxday6,202603,630,449.0,23.0,117.0,117.0,747.0,streakoff_daylossoff_lossesoff,1.0,SELECTED,base,0.0,SELECTED,base,8.0,15.0,cap4,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_cap4_cd15_2026janmay_risk5000\combined_trades.csv,99.0,,0.0,16,28,primary,spxw,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_md6_cd15_2026janmay_risk5000\monthly_volume_backfill_trades.csv,0.0,4.0,15.0,0.0,88,,0
SPXW,20260326,202603,11:00,660,front_weekly,PUT,0.0811608297728436,-0.2505002956610518,0.0811608297728436,-0.3,0.5,0.5,thr0.050_maxday6,202603,660,450.0,71.0,89.0,89.0,749.0,streakoff_daylossoff_lossesoff,1.0,SELECTED,base,0.0,SELECTED,base,8.0,15.0,cap4,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_cap4_cd15_2026janmay_risk5000\combined_trades.csv,100.0,,0.0,16,29,primary,spxw,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_md6_cd15_2026janmay_risk5000\monthly_volume_backfill_trades.csv,0.0,4.0,15.0,1.0,89,,0
SPXW,20260326,202603,11:30,690,front_weekly,PUT,0.0659244660605388,-0.2734710517143752,0.0659244660605388,-0.3,0.5,0.5,thr0.050_maxday6,202603,690,451.0,61.0,111.0,111.0,801.0,streakoff_daylossoff_lossesoff,1.0,SELECTED,base,0.0,SELECTED,base,8.0,15.0,cap4,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_cap4_cd15_2026janmay_risk5000\combined_trades.csv,101.0,,0.0,16,30,primary,spxw,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_md6_cd15_2026janmay_risk5000\monthly_volume_backfill_trades.csv,0.0,4.0,15.0,2.0,90,,0
SPXW,20260326,202603,12:30,750,front_weekly,PUT,0.1115955724491355,-0.3082448368441801,0.1115955724491355,-0.3,0.5,0.5,thr0.050_maxday6,202603,750,452.0,79.0,89.0,89.0,839.0,streakoff_daylossoff_lossesoff,1.0,SELECTED,base,0.0,SELECTED,base,8.0,15.0,cap4,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_cap4_cd15_2026janmay_risk5000\combined_trades.csv,102.0,,0.0,16,31,primary,spxw,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_md6_cd15_2026janmay_risk5000\monthly_volume_backfill_trades.csv,0.0,4.0,15.0,3.0,91,,0
SPXW,20260401,202604,10:30,630,front_weekly,PUT,0.0294913348938244,-0.2820611044690517,0.0294913348938244,0.5,-0.3,-0.3,thr-0.100_maxdayall,202604,630,455.0,154.0,67.0,67.0,697.0,streakoff_daylossoff_losses4,1.0,SELECTED,base,0.0,SELECTED,"base,wideqfw",4.0,30.0,cap4,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_cap4_cd15_2026janmay_risk5000\combined_trades.csv,105.0,,0.0,1,0,primary,spxw,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_md6_cd15_2026janmay_risk5000\monthly_volume_backfill_trades.csv,0.0,4.0,15.0,0.0,92,,0
SPXW,20260401,202604,11:00,660,front_weekly,PUT,0.0030162049242192,-0.2857431096004256,0.0030162049242192,0.0752687951514787,0.0466830386229673,0.0466830386229673,thr-0.100_maxdayall,202604,660,456.0,180.0,180.0,180.0,840.0,streakoff_daylossoff_losses4,1.0,SELECTED,base,0.0,SELECTED,"base,wideqfw",4.0,30.0,cap4,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_cap4_cd15_2026janmay_risk5000\combined_trades.csv,106.0,,0.0,1,1,primary,spxw,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_md6_cd15_2026janmay_risk5000\monthly_volume_backfill_trades.csv,0.0,4.0,15.0,1.0,93,,0
SPXW,20260401,202604,11:30,690,front_weekly,PUT,0.0085445075786068,-0.2529876005341603,0.0085445075786068,0.5,-0.3,-0.3,thr-0.100_maxdayall,202604,690,457.0,104.0,27.0,27.0,717.0,streakoff_daylossoff_losses4,1.0,SELECTED,base,0.0,SELECTED,"base,wideqfw",4.0,30.0,cap4,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_cap4_cd15_2026janmay_risk5000\combined_trades.csv,107.0,,0.0,1,2,primary,spxw,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_md6_cd15_2026janmay_risk5000\monthly_volume_backfill_trades.csv,0.0,4.0,15.0,2.0,94,,0
SPXW,20260401,202604,12:00,720,front_weekly,PUT,0.026318854064627,-0.3002721041719918,0.026318854064627,-0.3,0.5,0.5,thr-0.100_maxdayall,202604,720,458.0,139.0,122.0,122.0,842.0,streakoff_daylossoff_losses4,1.0,SELECTED,base,0.0,SELECTED,"base,wideqfw",4.0,30.0,cap4,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_cap4_cd15_2026janmay_risk5000\combined_trades.csv,108.0,,0.0,1,3,primary,spxw,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_md6_cd15_2026janmay_risk5000\monthly_volume_backfill_trades.csv,0.0,4.0,15.0,3.0,95,,0
SPXW,20260407,202604,11:00,660,front_weekly,CALL,0.2099314675722475,0.2099314675722475,-0.3014671450137243,0.5,-0.1912225610362519,0.5,thr-0.100_maxdayall,202604,660,465.0,156.0,149.0,156.0,816.0,streakoff_daylossoff_losses4,1.0,SELECTED,base,0.0,SELECTED,"base,wideqfw",4.0,30.0,cap4,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_cap4_cd15_2026janmay_risk5000\combined_trades.csv,109.0,,0.0,5,4,primary,spxw,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_md6_cd15_2026janmay_risk5000\monthly_volume_backfill_trades.csv,0.0,4.0,15.0,0.0,96,,0
SPXW,20260407,202604,11:30,690,front_weekly,CALL,0.235865642627772,0.235865642627772,-0.1841723326898836,0.5,-0.1248152419672123,0.5,thr-0.100_maxdayall,202604,690,466.0,126.0,180.0,126.0,816.0,streakoff_daylossoff_losses4,1.0,SELECTED,base,0.0,SELECTED,"base,wideqfw",4.0,30.0,cap4,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_cap4_cd15_2026janmay_risk5000\combined_trades.csv,110.0,,0.0,5,5,primary,spxw,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_md6_cd15_2026janmay_risk5000\monthly_volume_backfill_trades.csv,0.0,4.0,15.0,1.0,97,,0
SPXW,20260407,202604,12:30,750,front_weekly,CALL,0.2065845141883366,0.2065845141883366,-0.1578453687956734,0.0810741699582251,0.2686440699198436,0.0810741699582251,thr-0.100_maxdayall,202604,750,467.0,180.0,155.0,180.0,930.0,streakoff_daylossoff_losses4,1.0,SELECTED,base,0.0,SELECTED,"base,wideqfw",4.0,30.0,cap4,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_cap4_cd15_2026janmay_risk5000\combined_trades.csv,111.0,,0.0,5,6,primary,spxw,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_md6_cd15_2026janmay_risk5000\monthly_volume_backfill_trades.csv,0.0,4.0,15.0,2.0,98,,0
SPXW,20260407,202604,13:00,780,front_weekly,CALL,0.2025613078946364,0.2025613078946364,-0.1562664590317531,0.2963150654899174,-0.1262260154465959,0.2963150654899174,thr-0.100_maxdayall,202604,780,468.0,177.0,179.0,177.0,957.0,streakoff_daylossoff_losses4,1.0,SELECTED,base,0.0,SELECTED,"base,wideqfw",4.0,30.0,cap4,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_cap4_cd15_2026janmay_risk5000\combined_trades.csv,112.0,,0.0,5,7,primary,spxw,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_md6_cd15_2026janmay_risk5000\monthly_volume_backfill_trades.csv,0.0,4.0,15.0,3.0,99,,0
SPXW,20260408,202604,10:30,630,front_weekly,CALL,0.0944945826547673,0.0944945826547673,-0.1405620247072723,0.1605504643344166,-0.1877952964331454,0.1605504643344166,thr-0.100_maxdayall,202604,630,473.0,180.0,172.0,180.0,810.0,streakoff_daylossoff_losses4,1.0,SELECTED,base,0.0,SELECTED,"base,wideqfw",4.0,30.0,cap4,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_cap4_cd15_2026janmay_risk5000\combined_trades.csv,113.0,,0.0,5,8,primary,spxw,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_md6_cd15_2026janmay_risk5000\monthly_volume_backfill_trades.csv,0.0,4.0,15.0,0.0,100,,0
SPXW,20260408,202604,11:00,660,front_weekly,CALL,0.0243723697158781,0.0243723697158781,-0.1501731485954907,0.5,-0.3,0.5,thr-0.100_maxdayall,202604,660,474.0,112.0,63.0,112.0,772.0,streakoff_daylossoff_losses4,1.0,SELECTED,base,0.0,SELECTED,"base,wideqfw",4.0,30.0,cap4,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_cap4_cd15_2026janmay_risk5000\combined_trades.csv,114.0,,0.0,5,9,primary,spxw,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_md6_cd15_2026janmay_risk5000\monthly_volume_backfill_trades.csv,0.0,4.0,15.0,1.0,101,,0
SPXW,20260408,202604,11:30,690,front_weekly,CALL,0.0516462798200201,0.0516462798200201,-0.1635979306755379,0.5,-0.3,0.5,thr-0.100_maxdayall,202604,690,475.0,78.0,65.0,78.0,768.0,streakoff_daylossoff_losses4,1.0,SELECTED,base,0.0,SELECTED,"base,wideqfw",4.0,30.0,cap4,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_cap4_cd15_2026janmay_risk5000\combined_trades.csv,115.0,,0.0,5,10,primary,spxw,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_md6_cd15_2026janmay_risk5000\monthly_volume_backfill_trades.csv,0.0,4.0,15.0,2.0,102,,0
SPXW,20260408,202604,12:00,720,front_weekly,CALL,0.028565951611351,0.028565951611351,-0.2081871719664728,-0.2330826898740485,0.3107570129826609,-0.2330826898740485,thr-0.100_maxdayall,202604,720,476.0,180.0,180.0,180.0,900.0,streakoff_daylossoff_losses4,1.0,SELECTED,base,0.0,SELECTED,"base,wideqfw",4.0,30.0,cap4,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_cap4_cd15_2026janmay_risk5000\combined_trades.csv,116.0,,0.0,5,11,primary,spxw,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_md6_cd15_2026janmay_risk5000\monthly_volume_backfill_trades.csv,0.0,4.0,15.0,3.0,103,,0
SPXW,20260415,202604,10:30,630,front_weekly,CALL,0.0143571901437737,0.0143571901437737,-0.0833145480245526,0.1878788109981652,-0.0174863228505587,0.1878788109981652,thr-0.100_maxdayall,202604,630,483.0,180.0,177.0,180.0,810.0,streakoff_daylossoff_losses4,1.0,SELECTED,base,0.0,SELECTED,"base,wideqfw",4.0,30.0,cap4,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_cap4_cd15_2026janmay_risk5000\combined_trades.csv,117.0,,0.0,9,12,primary,spxw,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_md6_cd15_2026janmay_risk5000\monthly_volume_backfill_trades.csv,0.0,4.0,15.0,0.0,104,,0
SPXW,20260415,202604,11:00,660,front_weekly,CALL,0.0321321510187293,0.0321321510187293,-0.1147690028691755,0.1970533397216043,0.0104711440626386,0.1970533397216043,thr-0.100_maxdayall,202604,660,484.0,180.0,180.0,180.0,840.0,streakoff_daylossoff_losses4,1.0,SELECTED,base,0.0,SELECTED,"base,wideqfw",4.0,30.0,cap4,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_cap4_cd15_2026janmay_risk5000\combined_trades.csv,118.0,,0.0,9,13,primary,spxw,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_md6_cd15_2026janmay_risk5000\monthly_volume_backfill_trades.csv,0.0,4.0,15.0,1.0,105,,0
SPXW,20260415,202604,11:30,690,front_weekly,CALL,-0.0187235711505189,-0.0187235711505189,-0.1290689681935621,0.3307692472642807,-0.1496103460138494,0.3307692472642807,thr-0.100_maxdayall,202604,690,485.0,180.0,180.0,180.0,870.0,streakoff_daylossoff_losses4,1.0,SELECTED,base,0.0,SELECTED,"base,wideqfw",4.0,30.0,cap4,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_cap4_cd15_2026janmay_risk5000\combined_trades.csv,119.0,,0.0,9,14,primary,spxw,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_md6_cd15_2026janmay_risk5000\monthly_volume_backfill_trades.csv,0.0,4.0,15.0,2.0,106,,0
SPXW,20260415,202604,12:00,720,front_weekly,CALL,-0.025591172636141,-0.025591172636141,-0.1016905413513417,0.5,-0.3,0.5,thr-0.100_maxdayall,202604,720,486.0,169.0,170.0,169.0,889.0,streakoff_daylossoff_losses4,1.0,SELECTED,base,0.0,SELECTED,"base,wideqfw",4.0,30.0,cap4,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_cap4_cd15_2026janmay_risk5000\combined_trades.csv,120.0,,0.0,9,15,primary,spxw,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_md6_cd15_2026janmay_risk5000\monthly_volume_backfill_trades.csv,0.0,4.0,15.0,3.0,107,,0
SPXW,20260416,202604,10:30,630,front_weekly,CALL,-0.0007737026557704,-0.0007737026557704,-0.1726511757510349,0.5,-0.3,0.5,thr-0.100_maxdayall,202604,630,493.0,40.0,36.0,40.0,670.0,streakoff_daylossoff_losses4,1.0,SELECTED,base,0.0,SELECTED,"base,wideqfw",4.0,30.0,cap4,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_cap4_cd15_2026janmay_risk5000\combined_trades.csv,121.0,,0.0,10,16,primary,spxw,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_md6_cd15_2026janmay_risk5000\monthly_volume_backfill_trades.csv,0.0,4.0,15.0,0.0,108,,0
SPXW,20260416,202604,11:00,660,front_weekly,CALL,0.1267026884011962,0.1267026884011962,-0.212624243694708,0.5,-0.3,0.5,thr-0.100_maxdayall,202604,660,494.0,15.0,15.0,15.0,675.0,streakoff_daylossoff_losses4,1.0,SELECTED,base,0.0,SELECTED,"base,wideqfw",4.0,30.0,cap4,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_cap4_cd15_2026janmay_risk5000\combined_trades.csv,122.0,,0.0,10,17,primary,spxw,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_md6_cd15_2026janmay_risk5000\monthly_volume_backfill_trades.csv,0.0,4.0,15.0,1.0,109,,0
SPXW,20260416,202604,11:30,690,front_weekly,CALL,0.0350962935518203,0.0350962935518203,-0.1585422144964711,0.5,-0.3,0.5,thr-0.100_maxdayall,202604,690,495.0,49.0,49.0,49.0,739.0,streakoff_daylossoff_losses4,1.0,SELECTED,base,0.0,SELECTED,"base,wideqfw",4.0,30.0,cap4,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_cap4_cd15_2026janmay_risk5000\combined_trades.csv,123.0,,0.0,10,18,primary,spxw,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_md6_cd15_2026janmay_risk5000\monthly_volume_backfill_trades.csv,0.0,4.0,15.0,2.0,110,,0
SPXW,20260416,202604,12:00,720,front_weekly,CALL,0.1004326251364505,0.1004326251364505,-0.1552820572669384,-0.3,0.5,-0.3,thr-0.100_maxdayall,202604,720,496.0,33.0,33.0,33.0,753.0,streakoff_daylossoff_losses4,1.0,SELECTED,base,0.0,SELECTED,"base,wideqfw",4.0,30.0,cap4,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_cap4_cd15_2026janmay_risk5000\combined_trades.csv,124.0,,0.0,10,19,primary,spxw,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_md6_cd15_2026janmay_risk5000\monthly_volume_backfill_trades.csv,0.0,4.0,15.0,3.0,111,,0
SPXW,20260422,202604,10:30,630,front_weekly,CALL,0.0247114760547977,0.0247114760547977,-0.1670785937203779,-0.3,-0.0116822431988982,-0.3,thr-0.100_maxdayall,202604,630,500.0,150.0,174.0,150.0,780.0,streakoff_daylossoff_losses4,1.0,SELECTED,base,0.0,SELECTED,"base,wideqfw",4.0,30.0,cap4,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_cap4_cd15_2026janmay_risk5000\combined_trades.csv,125.0,,0.0,14,20,primary,spxw,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_md6_cd15_2026janmay_risk5000\monthly_volume_backfill_trades.csv,0.0,4.0,15.0,0.0,112,,0
SPXW,20260422,202604,11:00,660,front_weekly,CALL,-0.0285547016451031,-0.0285547016451031,-0.1389256215810033,-0.1237113229753813,-0.0969266796234109,-0.1237113229753813,thr-0.100_maxdayall,202604,660,501.0,180.0,179.0,180.0,840.0,streakoff_daylossoff_losses4,1.0,SELECTED,base,0.0,SELECTED,"base,wideqfw",4.0,30.0,cap4,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_cap4_cd15_2026janmay_risk5000\combined_trades.csv,126.0,,0.0,14,21,primary,spxw,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_md6_cd15_2026janmay_risk5000\monthly_volume_backfill_trades.csv,0.0,4.0,15.0,1.0,113,,0
SPXW,20260422,202604,11:30,690,front_weekly,CALL,0.0788189880583899,0.0788189880583899,-0.2383531077408267,-0.262857164655413,-0.0297482657749295,-0.262857164655413,thr-0.100_maxdayall,202604,690,502.0,180.0,167.0,180.0,870.0,streakoff_daylossoff_losses4,1.0,SELECTED,base,0.0,SELECTED,"base,wideqfw",4.0,30.0,cap4,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_cap4_cd15_2026janmay_risk5000\combined_trades.csv,127.0,,0.0,14,22,primary,spxw,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_md6_cd15_2026janmay_risk5000\monthly_volume_backfill_trades.csv,0.0,4.0,15.0,2.0,114,,0
SPXW,20260422,202604,12:00,720,front_weekly,CALL,-0.0458316663532355,-0.0458316663532355,-0.1969715660309221,-0.1619478868283427,-0.1678486667181906,-0.1619478868283427,thr-0.100_maxdayall,202604,720,503.0,179.0,179.0,179.0,899.0,streakoff_daylossoff_losses4,1.0,SELECTED,base,0.0,SELECTED,"base,wideqfw",4.0,30.0,cap4,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_cap4_cd15_2026janmay_risk5000\combined_trades.csv,128.0,,0.0,14,23,primary,spxw,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_md6_cd15_2026janmay_risk5000\monthly_volume_backfill_trades.csv,0.0,4.0,15.0,3.0,115,,0
SPXW,20260423,202604,10:30,630,front_weekly,CALL,0.0362836242889268,0.0362836242889268,-0.2342329381465264,-0.3,-0.3,-0.3,thr-0.100_maxdayall,202604,630,510.0,154.0,27.0,154.0,784.0,streakoff_daylossoff_losses4,1.0,SELECTED,base,0.0,SELECTED,"base,wideqfw",4.0,30.0,cap4,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_cap4_cd15_2026janmay_risk5000\combined_trades.csv,129.0,,0.0,14,24,primary,spxw,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_md6_cd15_2026janmay_risk5000\monthly_volume_backfill_trades.csv,0.0,4.0,15.0,0.0,116,,0
