ticker,date,month,time,minute,expiry_mode,action,score,pred_call_return,pred_put_return,call_return,put_return,realized_return,deploy_config,test_month,entry_minute,source_stream,source_file,_source_order,_priority,backfill_required_count,backfill_count_before,backfill_month_target,backfill_partial_month,backfill_mode,candidate_id
QQQ,20260211,202602,10:20,620,zero_dte,CALL,0.2130068813908494,0.2130068813908494,0.2060117662595948,0.5,-0.3,0.5,thr-999.000_maxday3,202602,620,QQQ,research_papers\JEPA\results\_diagnostics\event_option_clean_live_qqq_backfill18_v1\monthly_volume_backfill_trades.csv,799,1,8,7,18,False,fallback_volume_pace,29
SPXW,20260211,202602,10:20,620,zero_dte,PUT,0.227660968503939,0.1194059091894016,0.227660968503939,0.5,-0.3,-0.3,thr-999.000_maxday3,202602,620,SPXW,research_papers\JEPA\results\_diagnostics\event_option_clean_live_spxw_backfill18_v1\monthly_volume_backfill_trades.csv,81,1,8,7,18,False,fallback_volume_pace,25
SPY,20260211,202602,10:20,620,zero_dte,PUT,0.7796799474700679,0.2104877999444775,0.7796799474700679,-0.3,-0.3,-0.3,thr-999.000_maxday1,202602,620,SPY,research_papers\JEPA\results\_diagnostics\event_option_clean_live_spy_backfill18_v1\monthly_volume_backfill_trades.csv,27,0,8,7,18,False,primary,28
QQQ,20260212,202602,10:00,600,zero_dte,PUT,0.225788699469003,0.0116087267963493,0.225788699469003,-0.3,-0.3,-0.3,thr-999.000_maxday3,202602,600,QQQ,research_papers\JEPA\results\_diagnostics\event_option_clean_live_qqq_backfill18_v1\monthly_volume_backfill_trades.csv,800,1,9,8,18,False,fallback_volume_pace,30
SPXW,20260212,202602,10:00,600,zero_dte,PUT,0.4711291014678274,-0.1597433645556827,0.4711291014678274,-0.3,-0.3,-0.3,thr-999.000_maxday3,202602,600,SPXW,research_papers\JEPA\results\_diagnostics\event_option_clean_live_spxw_backfill18_v1\monthly_volume_backfill_trades.csv,83,1,9,8,18,False,fallback_volume_pace,26
SPY,20260212,202602,10:00,600,zero_dte,PUT,0.8275554570021568,0.2198833420097403,0.8275554570021568,0.5,-0.3,-0.3,thr-999.000_maxday1,202602,600,SPY,research_papers\JEPA\results\_diagnostics\event_option_clean_live_spy_backfill18_v1\monthly_volume_backfill_trades.csv,28,0,9,8,18,False,primary,29
SPY,20260213,202602,10:10,610,zero_dte,PUT,0.707881982944571,0.0807374680583653,0.707881982944571,-0.3,-0.3,-0.3,thr-999.000_maxday1,202602,610,SPY,research_papers\JEPA\results\_diagnostics\event_option_clean_live_spy_backfill18_v1\monthly_volume_backfill_trades.csv,29,0,9,9,18,False,primary,30
QQQ,20260217,202602,10:00,600,zero_dte,CALL,0.3673187404318505,0.3673187404318505,0.2523081171017111,0.5,-0.3,0.5,thr-999.000_maxday3,202602,600,QQQ,research_papers\JEPA\results\_diagnostics\event_option_clean_live_qqq_backfill18_v1\monthly_volume_backfill_trades.csv,806,1,11,9,18,False,fallback_volume_pace,31
SPXW,20260217,202602,10:00,600,zero_dte,CALL,0.377353506300461,0.377353506300461,0.2523081171017111,0.5,-0.3,0.5,thr-999.000_maxday3,202602,600,SPXW,research_papers\JEPA\results\_diagnostics\event_option_clean_live_spxw_backfill18_v1\monthly_volume_backfill_trades.csv,89,1,11,9,18,False,fallback_volume_pace,27
SPY,20260217,202602,10:00,600,zero_dte,PUT,0.7588314009520389,0.1841681090969054,0.7588314009520389,0.5,-0.3,-0.3,thr-999.000_maxday1,202602,600,SPY,research_papers\JEPA\results\_diagnostics\event_option_clean_live_spy_backfill18_v1\monthly_volume_backfill_trades.csv,30,0,11,10,18,False,primary,31
QQQ,20260217,202602,10:30,630,zero_dte,PUT,0.2524771463427543,0.0509486300749072,0.2524771463427543,0.5,-0.3,-0.3,thr-999.000_maxday3,202602,630,QQQ,research_papers\JEPA\results\_diagnostics\event_option_clean_live_qqq_backfill18_v1\monthly_volume_backfill_trades.csv,807,1,11,10,18,False,fallback_volume_pace,32
SPXW,20260217,202602,10:30,630,zero_dte,PUT,0.2523081171017111,0.0036367852798477,0.2523081171017111,0.5,-0.3,-0.3,thr-999.000_maxday3,202602,630,SPXW,research_papers\JEPA\results\_diagnostics\event_option_clean_live_spxw_backfill18_v1\monthly_volume_backfill_trades.csv,90,1,11,10,18,False,fallback_volume_pace,28
QQQ,20260218,202602,10:05,605,zero_dte,PUT,0.4527420019113475,-0.3247662397642892,0.4527420019113475,0.1605504100526018,-0.3,-0.3,thr-999.000_maxday3,202602,605,QQQ,research_papers\JEPA\results\_diagnostics\event_option_clean_live_qqq_backfill18_v1\monthly_volume_backfill_trades.csv,809,1,12,11,18,False,fallback_volume_pace,33
SPXW,20260218,202602,10:05,605,zero_dte,PUT,0.4942688378276633,-0.2865897942573001,0.4942688378276633,-0.3,-0.3,-0.3,thr-999.000_maxday3,202602,605,SPXW,research_papers\JEPA\results\_diagnostics\event_option_clean_live_spxw_backfill18_v1\monthly_volume_backfill_trades.csv,92,1,12,11,18,False,fallback_volume_pace,29
SPY,20260218,202602,10:05,605,zero_dte,PUT,0.853928525200549,0.0891916769271841,0.853928525200549,-0.3,-0.3,-0.3,thr-999.000_maxday1,202602,605,SPY,research_papers\JEPA\results\_diagnostics\event_option_clean_live_spy_backfill18_v1\monthly_volume_backfill_trades.csv,31,0,12,11,18,False,primary,32
QQQ,20260219,202602,10:05,605,zero_dte,PUT,0.2280398354874385,-0.2699702504592107,0.2280398354874385,-0.3,-0.3,-0.3,thr-999.000_maxday3,202602,605,QQQ,research_papers\JEPA\results\_diagnostics\event_option_clean_live_qqq_backfill18_v1\monthly_volume_backfill_trades.csv,812,1,13,12,18,False,fallback_volume_pace,34
SPXW,20260219,202602,10:05,605,zero_dte,PUT,0.230917817951416,-0.2552309224595317,0.230917817951416,-0.3,-0.3,-0.3,thr-999.000_maxday3,202602,605,SPXW,research_papers\JEPA\results\_diagnostics\event_option_clean_live_spxw_backfill18_v1\monthly_volume_backfill_trades.csv,95,1,13,12,18,False,fallback_volume_pace,30
SPY,20260219,202602,10:05,605,zero_dte,PUT,0.8337630704893778,0.0867805421727675,0.8337630704893778,-0.3,-0.3,-0.3,thr-999.000_maxday1,202602,605,SPY,research_papers\JEPA\results\_diagnostics\event_option_clean_live_spy_backfill18_v1\monthly_volume_backfill_trades.csv,32,0,13,12,18,False,primary,33
QQQ,20260220,202602,10:45,645,zero_dte,PUT,0.0425488376007463,-0.2475915198434378,0.0425488376007463,0.5,-0.3,-0.3,thr-999.000_maxday3,202602,645,QQQ,research_papers\JEPA\results\_diagnostics\event_option_clean_live_qqq_backfill18_v1\monthly_volume_backfill_trades.csv,815,1,14,13,18,False,fallback_volume_pace,35
SPXW,20260220,202602,10:45,645,zero_dte,PUT,0.0635366613537446,-0.2680461229464523,0.0635366613537446,-0.3,-0.3,-0.3,thr-999.000_maxday3,202602,645,SPXW,research_papers\JEPA\results\_diagnostics\event_option_clean_live_spxw_backfill18_v1\monthly_volume_backfill_trades.csv,98,1,14,13,18,False,fallback_volume_pace,31
SPY,20260220,202602,10:55,655,zero_dte,PUT,0.8613176692890778,0.1152506469586402,0.8613176692890778,-0.3,0.5,0.5,thr-999.000_maxday1,202602,655,SPY,research_papers\JEPA\results\_diagnostics\event_option_clean_live_spy_backfill18_v1\monthly_volume_backfill_trades.csv,33,0,14,13,18,False,primary,34
QQQ,20260223,202602,10:05,605,zero_dte,CALL,0.2904626527946896,0.2904626527946896,0.2469107783144076,-0.3,-0.3,-0.3,thr-999.000_maxday3,202602,605,QQQ,research_papers\JEPA\results\_diagnostics\event_option_clean_live_qqq_backfill18_v1\monthly_volume_backfill_trades.csv,818,1,15,14,18,False,fallback_volume_pace,36
SPXW,20260223,202602,10:05,605,zero_dte,CALL,0.2427820570752815,0.2427820570752815,0.2078840352945308,-0.3,0.5,-0.3,thr-999.000_maxday3,202602,605,SPXW,research_papers\JEPA\results\_diagnostics\event_option_clean_live_spxw_backfill18_v1\monthly_volume_backfill_trades.csv,101,1,15,14,18,False,fallback_volume_pace,32
SPY,20260223,202602,10:05,605,zero_dte,PUT,0.8040781617472,0.1991220781480993,0.8040781617472,-0.3,-0.3,-0.3,thr-999.000_maxday1,202602,605,SPY,research_papers\JEPA\results\_diagnostics\event_option_clean_live_spy_backfill18_v1\monthly_volume_backfill_trades.csv,34,0,15,14,18,False,primary,35
SPXW,20260224,202602,10:25,625,zero_dte,PUT,0.2628765640271057,-0.2929458060450652,0.2628765640271057,0.5,-0.3,-0.3,thr-999.000_maxday3,202602,625,SPXW,research_papers\JEPA\results\_diagnostics\event_option_clean_live_spxw_backfill18_v1\monthly_volume_backfill_trades.csv,104,1,16,15,18,False,fallback_volume_pace,33
SPY,20260224,202602,10:25,625,zero_dte,PUT,0.6724603482731188,0.1178488619695559,0.6724603482731188,0.5,-0.3,-0.3,thr-999.000_maxday1,202602,625,SPY,research_papers\JEPA\results\_diagnostics\event_option_clean_live_spy_backfill18_v1\monthly_volume_backfill_trades.csv,35,0,16,15,18,False,primary,36
QQQ,20260224,202602,10:30,630,zero_dte,PUT,0.3396450058960897,-0.262326014159043,0.3396450058960897,-0.3,-0.3,-0.3,thr-999.000_maxday3,202602,630,QQQ,research_papers\JEPA\results\_diagnostics\event_option_clean_live_qqq_backfill18_v1\monthly_volume_backfill_trades.csv,821,1,16,15,18,False,fallback_volume_pace,37
QQQ,20260225,202602,10:00,600,zero_dte,PUT,0.5090815101512828,-0.3044462269857981,0.5090815101512828,-0.3,-0.3,-0.3,thr-999.000_maxday3,202602,600,QQQ,research_papers\JEPA\results\_diagnostics\event_option_clean_live_qqq_backfill18_v1\monthly_volume_backfill_trades.csv,824,1,17,16,18,False,fallback_volume_pace,38
SPXW,20260225,202602,10:00,600,zero_dte,PUT,0.4945291239779155,-0.2504218148301149,0.4945291239779155,-0.3,-0.3,-0.3,thr-999.000_maxday3,202602,600,SPXW,research_papers\JEPA\results\_diagnostics\event_option_clean_live_spxw_backfill18_v1\monthly_volume_backfill_trades.csv,107,1,17,16,18,False,fallback_volume_pace,34
SPY,20260225,202602,10:00,600,zero_dte,PUT,0.8513377001445148,0.0686275844759407,0.8513377001445148,-0.3,-0.3,-0.3,thr-999.000_maxday1,202602,600,SPY,research_papers\JEPA\results\_diagnostics\event_option_clean_live_spy_backfill18_v1\monthly_volume_backfill_trades.csv,36,0,17,16,18,False,primary,37
QQQ,20260226,202602,10:20,620,zero_dte,PUT,0.2311860382563064,0.210935572402991,0.2311860382563064,-0.3,-0.3,-0.3,thr-999.000_maxday3,202602,620,QQQ,research_papers\JEPA\results\_diagnostics\event_option_clean_live_qqq_backfill18_v1\monthly_volume_backfill_trades.csv,827,1,18,17,18,False,fallback_volume_pace,39
SPXW,20260226,202602,10:20,620,zero_dte,PUT,0.2720850503111191,0.246689742951436,0.2720850503111191,-0.3,-0.3,-0.3,thr-999.000_maxday3,202602,620,SPXW,research_papers\JEPA\results\_diagnostics\event_option_clean_live_spxw_backfill18_v1\monthly_volume_backfill_trades.csv,110,1,18,17,18,False,fallback_volume_pace,35
SPY,20260226,202602,10:20,620,zero_dte,PUT,0.7859720485834003,0.2023496054525028,0.7859720485834003,-0.3,-0.3,-0.3,thr-999.000_maxday1,202602,620,SPY,research_papers\JEPA\results\_diagnostics\event_option_clean_live_spy_backfill18_v1\monthly_volume_backfill_trades.csv,37,0,18,17,18,False,primary,38
SPY,20260227,202602,10:05,605,zero_dte,PUT,0.7498318680859081,0.0833677376617663,0.7498318680859081,-0.3,-0.3,-0.3,thr-999.000_maxday1,202602,605,SPY,research_papers\JEPA\results\_diagnostics\event_option_clean_live_spy_backfill18_v1\monthly_volume_backfill_trades.csv,38,0,18,18,18,False,primary,39
SPXW,20260302,202603,10:05,605,zero_dte,CALL,-0.083783581132983,-0.083783581132983,-0.0944119890939417,-0.3,-0.3,-0.3,thr-999.000_maxday3,202603,605,SPXW,research_papers\JEPA\results\_diagnostics\event_option_clean_live_spxw_backfill18_v1\monthly_volume_backfill_trades.csv,116,1,1,0,18,False,fallback_volume_pace,36
SPY,20260302,202603,10:05,605,zero_dte,CALL,0.3661136003433978,0.3661136003433978,0.2457476604028567,-0.3,0.5,-0.3,thr-999.000_maxday1,202603,605,SPY,research_papers\JEPA\results\_diagnostics\event_option_clean_live_spy_backfill18_v1\monthly_volume_backfill_trades.csv,39,0,1,0,18,False,primary,40
QQQ,20260302,202603,10:10,610,zero_dte,CALL,0.061440139140762,0.061440139140762,-0.0096028380055052,-0.3,0.5,-0.3,thr-999.000_maxday3,202603,610,QQQ,research_papers\JEPA\results\_diagnostics\event_option_clean_live_qqq_backfill18_v1\monthly_volume_backfill_trades.csv,833,1,1,0,18,False,fallback_volume_pace,40
QQQ,20260302,202603,10:45,645,zero_dte,PUT,0.5722083268694972,0.3162066881508256,0.5722083268694972,-0.3,0.5,0.5,thr0.501_maxday1,202603,645,QQQ,research_papers\JEPA\results\_diagnostics\event_option_clean_live_qqq_backfill18_v1\monthly_volume_backfill_trades.csv,20,0,1,1,18,False,primary,41
SPXW,20260302,202603,12:40,760,zero_dte,CALL,0.6295226009832187,0.6295226009832187,0.399973691905726,0.5,-0.3,0.5,thr0.620_maxday1,202603,760,SPXW,research_papers\JEPA\results\_diagnostics\event_option_clean_live_spxw_backfill18_v1\monthly_volume_backfill_trades.csv,0,0,1,1,18,False,primary,37
SPXW,20260303,202603,10:20,620,zero_dte,CALL,0.7957421176172739,0.7957421176172739,0.253898840425402,0.5,-0.3,0.5,thr0.620_maxday1,202603,620,SPXW,research_papers\JEPA\results\_diagnostics\event_option_clean_live_spxw_backfill18_v1\monthly_volume_backfill_trades.csv,1,0,2,2,18,False,primary,38
SPY,20260303,202603,10:20,620,zero_dte,CALL,0.711004666351009,0.711004666351009,0.2776100920301394,0.5,-0.3,0.5,thr-999.000_maxday1,202603,620,SPY,research_papers\JEPA\results\_diagnostics\event_option_clean_live_spy_backfill18_v1\monthly_volume_backfill_trades.csv,40,0,2,1,18,False,primary,41
QQQ,20260303,202603,10:25,625,zero_dte,CALL,0.6685550598042237,0.6685550598042237,0.3131265728785878,0.5,-0.3,0.5,thr0.501_maxday1,202603,625,QQQ,research_papers\JEPA\results\_diagnostics\event_option_clean_live_qqq_backfill18_v1\monthly_volume_backfill_trades.csv,21,0,2,2,18,False,primary,42
SPY,20260304,202603,10:25,625,zero_dte,CALL,0.4362890053933093,0.4362890053933093,0.2225588566731361,0.5,-0.3,0.5,thr-999.000_maxday1,202603,625,SPY,research_papers\JEPA\results\_diagnostics\event_option_clean_live_spy_backfill18_v1\monthly_volume_backfill_trades.csv,41,0,3,2,18,False,primary,42
QQQ,20260304,202603,10:55,655,zero_dte,PUT,0.6025479991923928,0.3883385624580413,0.6025479991923928,0.5,-0.3,-0.3,thr0.501_maxday1,202603,655,QQQ,research_papers\JEPA\results\_diagnostics\event_option_clean_live_qqq_backfill18_v1\monthly_volume_backfill_trades.csv,22,0,3,3,18,False,primary,43
QQQ,20260305,202603,10:00,600,zero_dte,PUT,0.5169402713254667,0.2200697183638202,0.5169402713254667,-0.3,0.5,0.5,thr0.501_maxday1,202603,600,QQQ,research_papers\JEPA\results\_diagnostics\event_option_clean_live_qqq_backfill18_v1\monthly_volume_backfill_trades.csv,23,0,4,4,18,False,primary,44
SPXW,20260305,202603,10:00,600,zero_dte,CALL,-0.0789810862111959,-0.0789810862111959,-0.1394680102542977,-0.3,0.5,-0.3,thr-999.000_maxday3,202603,600,SPXW,research_papers\JEPA\results\_diagnostics\event_option_clean_live_spxw_backfill18_v1\monthly_volume_backfill_trades.csv,125,1,4,3,18,False,fallback_volume_pace,39
SPY,20260305,202603,10:00,600,zero_dte,PUT,0.5654297838246126,0.3048368710769065,0.5654297838246126,-0.3,0.5,0.5,thr-999.000_maxday1,202603,600,SPY,research_papers\JEPA\results\_diagnostics\event_option_clean_live_spy_backfill18_v1\monthly_volume_backfill_trades.csv,42,0,4,3,18,False,primary,43
SPXW,20260306,202603,10:10,610,zero_dte,CALL,0.1540821596584189,0.1540821596584189,-0.2019658633006073,0.5,-0.3,0.5,thr-999.000_maxday3,202603,610,SPXW,research_papers\JEPA\results\_diagnostics\event_option_clean_live_spxw_backfill18_v1\monthly_volume_backfill_trades.csv,128,1,5,4,18,False,fallback_volume_pace,40
SPY,20260306,202603,10:10,610,zero_dte,CALL,0.5663609722799998,0.5663609722799998,0.2577414938851746,0.5,-0.3,0.5,thr-999.000_maxday1,202603,610,SPY,research_papers\JEPA\results\_diagnostics\event_option_clean_live_spy_backfill18_v1\monthly_volume_backfill_trades.csv,43,0,5,4,18,False,primary,44
QQQ,20260306,202603,10:40,640,zero_dte,CALL,0.5513542581055799,0.5513542581055799,0.2663265342522492,-0.3,0.5,-0.3,thr0.501_maxday1,202603,640,QQQ,research_papers\JEPA\results\_diagnostics\event_option_clean_live_qqq_backfill18_v1\monthly_volume_backfill_trades.csv,24,0,5,5,18,False,primary,45
SPXW,20260306,202603,11:10,670,zero_dte,CALL,0.651645585573573,0.651645585573573,0.417625492083817,-0.3,-0.3,-0.3,thr0.620_maxday1,202603,670,SPXW,research_papers\JEPA\results\_diagnostics\event_option_clean_live_spxw_backfill18_v1\monthly_volume_backfill_trades.csv,3,0,5,5,18,False,primary,41
SPXW,20260309,202603,10:10,610,zero_dte,CALL,0.6398438118937116,0.6398438118937116,0.197227257222116,0.5,-0.3,0.5,thr0.620_maxday1,202603,610,SPXW,research_papers\JEPA\results\_diagnostics\event_option_clean_live_spxw_backfill18_v1\monthly_volume_backfill_trades.csv,4,0,5,6,18,False,primary,42
SPY,20260309,202603,10:10,610,zero_dte,CALL,0.5892229427209309,0.5892229427209309,0.2202279491192896,0.5,-0.3,0.5,thr-999.000_maxday1,202603,610,SPY,research_papers\JEPA\results\_diagnostics\event_option_clean_live_spy_backfill18_v1\monthly_volume_backfill_trades.csv,44,0,5,5,18,False,primary,45
QQQ,20260309,202603,10:15,615,zero_dte,CALL,0.5351696621981837,0.5351696621981837,0.353590217946533,0.5,-0.3,0.5,thr0.501_maxday1,202603,615,QQQ,research_papers\JEPA\results\_diagnostics\event_option_clean_live_qqq_backfill18_v1\monthly_volume_backfill_trades.csv,25,0,5,6,18,False,primary,46
QQQ,20260310,202603,10:00,600,zero_dte,CALL,0.7292425977610955,0.7292425977610955,0.3025316182210454,0.5,-0.3,0.5,thr0.501_maxday1,202603,600,QQQ,research_papers\JEPA\results\_diagnostics\event_option_clean_live_qqq_backfill18_v1\monthly_volume_backfill_trades.csv,26,0,6,7,18,False,primary,47
SPXW,20260310,202603,10:00,600,zero_dte,CALL,0.7517656616379766,0.7517656616379766,0.2595546703227197,0.5,-0.3,0.5,thr0.620_maxday1,202603,600,SPXW,research_papers\JEPA\results\_diagnostics\event_option_clean_live_spxw_backfill18_v1\monthly_volume_backfill_trades.csv,5,0,6,7,18,False,primary,43
SPY,20260310,202603,10:00,600,zero_dte,CALL,0.7432595373189982,0.7432595373189982,0.2981401613969021,0.5,-0.3,0.5,thr-999.000_maxday1,202603,600,SPY,research_papers\JEPA\results\_diagnostics\event_option_clean_live_spy_backfill18_v1\monthly_volume_backfill_trades.csv,45,0,6,6,18,False,primary,46
QQQ,20260311,202603,10:00,600,zero_dte,PUT,0.5597401925465342,0.2273436444587262,0.5597401925465342,-0.3,0.5,0.5,thr0.501_maxday1,202603,600,QQQ,research_papers\JEPA\results\_diagnostics\event_option_clean_live_qqq_backfill18_v1\monthly_volume_backfill_trades.csv,27,0,7,8,18,False,primary,48
SPY,20260311,202603,10:00,600,zero_dte,PUT,0.5637601009206464,0.24220867462085,0.5637601009206464,-0.3,0.5,0.5,thr-999.000_maxday1,202603,600,SPY,research_papers\JEPA\results\_diagnostics\event_option_clean_live_spy_backfill18_v1\monthly_volume_backfill_trades.csv,46,0,7,7,18,False,primary,47
SPXW,20260311,202603,10:25,625,zero_dte,CALL,0.654071484889522,0.654071484889522,0.3801533702379274,0.5,-0.3,0.5,thr0.620_maxday1,202603,625,SPXW,research_papers\JEPA\results\_diagnostics\event_option_clean_live_spxw_backfill18_v1\monthly_volume_backfill_trades.csv,6,0,7,8,18,False,primary,44
SPY,20260312,202603,10:15,615,zero_dte,CALL,0.5032324800498433,0.5032324800498433,0.2271749516540598,-0.3,0.5,-0.3,thr-999.000_maxday1,202603,615,SPY,research_papers\JEPA\results\_diagnostics\event_option_clean_live_spy_backfill18_v1\monthly_volume_backfill_trades.csv,47,0,8,8,18,False,primary,48
SPXW,20260312,202603,10:20,620,zero_dte,CALL,0.6478536504138185,0.6478536504138185,0.3131280512104221,-0.3,0.5,-0.3,thr0.620_maxday1,202603,620,SPXW,research_papers\JEPA\results\_diagnostics\event_option_clean_live_spxw_backfill18_v1\monthly_volume_backfill_trades.csv,7,0,8,9,18,False,primary,45
QQQ,20260312,202603,10:30,630,zero_dte,CALL,0.7207448924791251,0.7207448924791251,0.3458589815261954,-0.3,-0.3,-0.3,thr0.501_maxday1,202603,630,QQQ,research_papers\JEPA\results\_diagnostics\event_option_clean_live_qqq_backfill18_v1\monthly_volume_backfill_trades.csv,28,0,8,9,18,False,primary,49
SPY,20260313,202603,10:00,600,zero_dte,CALL,0.3701699095301016,0.3701699095301016,0.2024944306732317,-0.3,0.5,-0.3,thr-999.000_maxday1,202603,600,SPY,research_papers\JEPA\results\_diagnostics\event_option_clean_live_spy_backfill18_v1\monthly_volume_backfill_trades.csv,48,0,9,9,18,False,primary,49
QQQ,20260313,202603,10:15,615,zero_dte,CALL,0.6959247277221797,0.6959247277221797,0.2602177391541346,-0.3,-0.3,-0.3,thr0.501_maxday1,202603,615,QQQ,research_papers\JEPA\results\_diagnostics\event_option_clean_live_qqq_backfill18_v1\monthly_volume_backfill_trades.csv,29,0,9,10,18,False,primary,50
SPXW,20260313,202603,10:15,615,zero_dte,CALL,0.7089867673878236,0.7089867673878236,0.2655124113542627,-0.3,-0.3,-0.3,thr0.620_maxday1,202603,615,SPXW,research_papers\JEPA\results\_diagnostics\event_option_clean_live_spxw_backfill18_v1\monthly_volume_backfill_trades.csv,8,0,9,10,18,False,primary,46
SPY,20260316,202603,10:00,600,zero_dte,CALL,0.2734155046978581,0.2734155046978581,0.1620255754791841,-0.3,-0.3,-0.3,thr-999.000_maxday1,202603,600,SPY,research_papers\JEPA\results\_diagnostics\event_option_clean_live_spy_backfill18_v1\monthly_volume_backfill_trades.csv,49,0,9,10,18,False,primary,50
QQQ,20260316,202603,10:15,615,zero_dte,PUT,0.5558839799274125,0.2908819007193164,0.5558839799274125,-0.3,0.5,0.5,thr0.501_maxday1,202603,615,QQQ,research_papers\JEPA\results\_diagnostics\event_option_clean_live_qqq_backfill18_v1\monthly_volume_backfill_trades.csv,30,0,9,11,18,False,primary,51
SPXW,20260316,202603,10:55,655,zero_dte,PUT,0.6281873402472812,0.3984767448409826,0.6281873402472812,-0.3,-0.3,-0.3,thr0.620_maxday1,202603,655,SPXW,research_papers\JEPA\results\_diagnostics\event_option_clean_live_spxw_backfill18_v1\monthly_volume_backfill_trades.csv,9,0,9,11,18,False,primary,47
SPY,20260317,202603,10:00,600,zero_dte,CALL,0.444102602880783,0.444102602880783,0.4177951529320179,-0.3,0.5,-0.3,thr-999.000_maxday1,202603,600,SPY,research_papers\JEPA\results\_diagnostics\event_option_clean_live_spy_backfill18_v1\monthly_volume_backfill_trades.csv,50,0,10,11,18,False,primary,51
SPXW,20260317,202603,10:35,635,zero_dte,PUT,0.6563001760683576,0.3659075094834337,0.6563001760683576,-0.3,0.5,0.5,thr0.620_maxday1,202603,635,SPXW,research_papers\JEPA\results\_diagnostics\event_option_clean_live_spxw_backfill18_v1\monthly_volume_backfill_trades.csv,10,0,10,12,18,False,primary,48
QQQ,20260317,202603,11:00,660,zero_dte,PUT,0.5264988576377583,0.2669187874837523,0.5264988576377583,-0.3,0.5,0.5,thr0.501_maxday1,202603,660,QQQ,research_papers\JEPA\results\_diagnostics\event_option_clean_live_qqq_backfill18_v1\monthly_volume_backfill_trades.csv,31,0,10,12,18,False,primary,52
SPY,20260318,202603,10:00,600,zero_dte,CALL,0.5643004016520988,0.5643004016520988,0.1988165822954314,-0.3,0.5,-0.3,thr-999.000_maxday1,202603,600,SPY,research_papers\JEPA\results\_diagnostics\event_option_clean_live_spy_backfill18_v1\monthly_volume_backfill_trades.csv,51,0,11,12,18,False,primary,52
QQQ,20260318,202603,10:25,625,zero_dte,CALL,0.6344810417963064,0.6344810417963064,0.2847260912925811,-0.3,-0.3,-0.3,thr0.501_maxday1,202603,625,QQQ,research_papers\JEPA\results\_diagnostics\event_option_clean_live_qqq_backfill18_v1\monthly_volume_backfill_trades.csv,32,0,11,13,18,False,primary,53
SPXW,20260318,202603,10:25,625,zero_dte,CALL,0.6345709649091388,0.6345709649091388,0.3226956040900365,-0.3,-0.3,-0.3,thr0.620_maxday1,202603,625,SPXW,research_papers\JEPA\results\_diagnostics\event_option_clean_live_spxw_backfill18_v1\monthly_volume_backfill_trades.csv,11,0,11,13,18,False,primary,49
SPY,20260319,202603,10:00,600,zero_dte,CALL,0.3676430708088982,0.3676430708088982,0.3603314980541847,-0.3,0.5,-0.3,thr-999.000_maxday1,202603,600,SPY,research_papers\JEPA\results\_diagnostics\event_option_clean_live_spy_backfill18_v1\monthly_volume_backfill_trades.csv,52,0,12,13,18,False,primary,53
QQQ,20260319,202603,10:05,605,zero_dte,CALL,0.5121485954617587,0.5121485954617587,0.2675112874984615,-0.3,0.5,-0.3,thr0.501_maxday1,202603,605,QQQ,research_papers\JEPA\results\_diagnostics\event_option_clean_live_qqq_backfill18_v1\monthly_volume_backfill_trades.csv,33,0,12,14,18,False,primary,54
SPXW,20260319,202603,11:10,670,zero_dte,CALL,0.6699367770454978,0.6699367770454978,0.4482257314615334,-0.3,0.5,-0.3,thr0.620_maxday1,202603,670,SPXW,research_papers\JEPA\results\_diagnostics\event_option_clean_live_spxw_backfill18_v1\monthly_volume_backfill_trades.csv,12,0,12,14,18,False,primary,50
SPY,20260320,202603,10:15,615,zero_dte,CALL,0.4582605590637511,0.4582605590637511,0.3585091108376653,-0.3,-0.3,-0.3,thr-999.000_maxday1,202603,615,SPY,research_papers\JEPA\results\_diagnostics\event_option_clean_live_spy_backfill18_v1\monthly_volume_backfill_trades.csv,53,0,13,14,18,False,primary,54
QQQ,20260320,202603,10:45,645,zero_dte,PUT,0.5051297154990771,0.4361827035722938,0.5051297154990771,-0.3,-0.3,-0.3,thr0.501_maxday1,202603,645,QQQ,research_papers\JEPA\results\_diagnostics\event_option_clean_live_qqq_backfill18_v1\monthly_volume_backfill_trades.csv,34,0,13,15,18,False,primary,55
SPXW,20260320,202603,13:25,805,zero_dte,CALL,0.6405310437006272,0.6405310437006272,0.5317664151337776,-0.3,0.5,-0.3,thr0.620_maxday1,202603,805,SPXW,research_papers\JEPA\results\_diagnostics\event_option_clean_live_spxw_backfill18_v1\monthly_volume_backfill_trades.csv,13,0,13,15,18,False,primary,51
SPY,20260323,202603,10:20,620,zero_dte,PUT,0.3961000586737038,0.3366746631463974,0.3961000586737038,-0.3,-0.3,-0.3,thr-999.000_maxday1,202603,620,SPY,research_papers\JEPA\results\_diagnostics\event_option_clean_live_spy_backfill18_v1\monthly_volume_backfill_trades.csv,54,0,14,15,18,False,primary,55
QQQ,20260323,202603,12:05,725,zero_dte,PUT,0.5650627917746021,0.4138211553679102,0.5650627917746021,-0.3,-0.3,-0.3,thr0.501_maxday1,202603,725,QQQ,research_papers\JEPA\results\_diagnostics\event_option_clean_live_qqq_backfill18_v1\monthly_volume_backfill_trades.csv,35,0,14,16,18,False,primary,56
