ticker,trade_date,month,sensor_ticker,signal_pressure,base_side,prior_month,prior_direct_hit_rate,orientation,side,entry_open,exit_open,underlying_return_bps,base_gross_bps,gross_bps,net_bps_1bp,net_bps_2bp,net_bps_3bp,net_bps
QQQ,20250630,202506,QQQ,0.00655,1,202505,0.49206349206349204,-1,-1,550.05,549.96,-1.636348764115953,-1.636348764115953,1.636348764115953,0.6363487641159531,-0.3636512358840469,-1.363651235884047,0.6363487641159531
QQQ,20250701,202507,QQQ,0.00520000000000001,1,202506,0.31666666666666665,-1,-1,548.37,547.56,-14.781968693110057,-14.781968693110057,14.781968693110057,13.781968693110057,12.781968693110057,11.781968693110057,13.781968693110057
QQQ,20250702,202507,QQQ,-0.001549999999999968,-1,202506,0.31666666666666665,-1,1,549.57,550.1,9.639256159348852,-9.639256159348852,9.639256159348852,8.639256159348852,7.639256159348852,6.639256159348852,8.639256159348852
QQQ,20250707,202507,QQQ,0.005500000000000005,1,202506,0.31666666666666665,-1,-1,553.07,551.71,-24.620298828369023,-24.620298828369023,24.620298828369023,23.620298828369023,22.620298828369023,21.620298828369023,23.620298828369023
QQQ,20250708,202507,QQQ,-0.007249999999999979,-1,202506,0.31666666666666665,-1,1,552.99,552.51,-8.683854005676093,8.683854005676093,-8.683854005676093,-9.683854005676093,-10.683854005676093,-11.683854005676093,-9.683854005676093
QQQ,20250709,202507,QQQ,0.009950000000000014,1,202506,0.31666666666666665,-1,-1,554.83,554.91,1.441779157974494,1.441779157974494,-1.441779157974494,-2.4417791579744943,-3.4417791579744943,-4.441779157974494,-2.4417791579744943
QQQ,20250710,202507,QQQ,0.00020000000000000573,1,202506,0.31666666666666665,-1,-1,553.8,555.54,31.370029511493502,31.370029511493502,-31.370029511493502,-32.3700295114935,-33.3700295114935,-34.3700295114935,-32.3700295114935
QQQ,20250711,202507,QQQ,-0.007599999999999996,-1,202506,0.31666666666666665,-1,1,555.39,555.2,-3.4216047660006517,3.4216047660006517,-3.4216047660006517,-4.421604766000652,-5.421604766000652,-6.421604766000652,-4.421604766000652
QQQ,20250714,202507,QQQ,0.0004499999999999782,1,202506,0.31666666666666665,-1,-1,553.82,556.81,53.843444236664595,53.843444236664595,-53.843444236664595,-54.843444236664595,-55.843444236664595,-56.843444236664595,-54.843444236664595
QQQ,20250715,202507,QQQ,0.0013999999999999846,1,202506,0.31666666666666665,-1,-1,559.63,558.69,-16.81093464081537,-16.81093464081537,16.81093464081537,15.810934640815368,14.810934640815368,13.810934640815368,15.810934640815368
QQQ,20250716,202507,QQQ,-9.999999999998899e-05,-1,202506,0.31666666666666665,-1,1,555.51,556.51,17.985292882482536,-17.985292882482536,17.985292882482536,16.985292882482536,15.985292882482536,14.985292882482536,16.985292882482536
QQQ,20250717,202507,QQQ,-0.004149999999999904,-1,202506,0.31666666666666665,-1,1,559.69,561.76,36.916533967310684,-36.916533967310684,36.916533967310684,35.916533967310684,34.916533967310684,33.916533967310684,35.916533967310684
QQQ,20250718,202507,QQQ,-0.0030999999999999917,-1,202506,0.31666666666666665,-1,1,560.85,560.93,1.4263046254262908,-1.4263046254262908,1.4263046254262908,0.4263046254262908,-0.5736953745737092,-1.5736953745737092,0.4263046254262908
QQQ,20250721,202507,QQQ,-0.0025000000000000022,-1,202506,0.31666666666666665,-1,1,565.93,565.91,-0.35340684199343353,0.35340684199343353,-0.35340684199343353,-1.3534068419934335,-2.3534068419934338,-3.3534068419934338,-1.3534068419934335
QQQ,20250722,202507,QQQ,-0.004449999999999954,-1,202506,0.31666666666666665,-1,1,561.19,561.67,8.549597086692737,-8.549597086692737,8.549597086692737,7.549597086692737,6.549597086692737,5.549597086692737,7.549597086692737
QQQ,20250723,202507,QQQ,0.007099999999999995,1,202506,0.31666666666666665,-1,-1,560.03,561.9,33.335443952838425,33.335443952838425,-33.335443952838425,-34.335443952838425,-35.335443952838425,-36.335443952838425,-34.335443952838425
QQQ,20250724,202507,QQQ,-0.0023000000000000242,-1,202506,0.31666666666666665,-1,1,564.28,565.63,23.895719878238552,-23.895719878238552,23.895719878238552,22.895719878238552,21.895719878238552,20.895719878238552,22.895719878238552
QQQ,20250725,202507,QQQ,0.003699999999999981,1,202506,0.31666666666666665,-1,-1,566.25,567.17,16.23405625541858,16.23405625541858,-16.23405625541858,-17.23405625541858,-18.23405625541858,-19.23405625541858,-17.23405625541858
QQQ,20250728,202507,QQQ,-0.0007499999999999729,-1,202506,0.31666666666666665,-1,1,568.4,567.93,-8.272245330173135,8.272245330173135,-8.272245330173135,-9.272245330173135,-10.272245330173135,-11.272245330173135,-9.272245330173135
QQQ,20250729,202507,QQQ,-0.003400000000000014,-1,202506,0.31666666666666665,-1,1,570.08,568.35,-30.392757248064598,30.392757248064598,-30.392757248064598,-31.392757248064598,-32.3927572480646,-33.3927572480646,-31.392757248064598
QQQ,20250730,202507,QQQ,-0.0011499999999999289,-1,202506,0.31666666666666665,-1,1,568.73,569.29,9.841655598328016,-9.841655598328016,9.841655598328016,8.841655598328016,7.841655598328016,6.841655598328016,8.841655598328016
QQQ,20250731,202507,QQQ,0.0031499999999999584,1,202506,0.31666666666666665,-1,-1,571.47,567.54,-69.00756965582337,-69.00756965582337,69.00756965582337,68.00756965582337,67.00756965582337,66.00756965582337,68.00756965582337
QQQ,20250801,202508,QQQ,-0.004750000000000032,-1,202507,0.3492063492063492,-1,1,556.56,553.29,-58.927052525616375,58.927052525616375,-58.927052525616375,-59.927052525616375,-60.927052525616375,-61.927052525616375,-59.927052525616375
QQQ,20250804,202508,QQQ,-4.999999999999449e-05,-1,202507,0.3492063492063492,-1,1,562.82,563.53,12.607095379567703,-12.607095379567703,12.607095379567703,11.607095379567703,10.607095379567703,9.607095379567703,11.607095379567703
QQQ,20250805,202508,QQQ,0.011150000000000021,1,202507,0.3492063492063492,-1,-1,562.84,561.93,-16.181089441445422,-16.181089441445422,16.181089441445422,15.181089441445422,14.181089441445422,13.181089441445422,15.181089441445422
QQQ,20250806,202508,QQQ,-0.0018499999999999905,-1,202507,0.3492063492063492,-1,1,562.28,566.34,71.94658101343043,-71.94658101343043,71.94658101343043,70.94658101343043,69.94658101343043,68.94658101343043,70.94658101343043
QQQ,20250807,202508,QQQ,0.0035999999999999643,1,202507,0.3492063492063492,-1,-1,570.91,566.75,-73.13289631655519,-73.13289631655519,73.13289631655519,72.13289631655519,71.13289631655519,70.13289631655519,72.13289631655519
QQQ,20250808,202508,QQQ,-0.0016000000000000458,-1,202507,0.3492063492063492,-1,1,574.11,573.61,-8.712927048954317,8.712927048954317,-8.712927048954317,-9.712927048954317,-10.712927048954317,-11.712927048954317,-9.712927048954317
QQQ,20250811,202508,QQQ,0.002549999999999969,1,202507,0.3492063492063492,-1,-1,575.51,574.95,-9.735237109124675,-9.735237109124675,9.735237109124675,8.735237109124675,7.735237109124675,6.735237109124675,8.735237109124675
QQQ,20250812,202508,QQQ,0.0015000000000000013,1,202507,0.3492063492063492,-1,-1,575.88,579.26,58.52121208379373,58.52121208379373,-58.52121208379373,-59.52121208379373,-60.52121208379373,-61.52121208379373,-59.52121208379373
QQQ,20250813,202508,QQQ,0.005100000000000021,1,202507,0.3492063492063492,-1,-1,580.68,579.44,-21.377107061566953,-21.377107061566953,21.377107061566953,20.377107061566953,19.377107061566953,18.377107061566953,20.377107061566953
QQQ,20250814,202508,QQQ,-0.002650000000000041,-1,202507,0.3492063492063492,-1,1,581.05,580.83,-3.786965996989112,3.786965996989112,-3.786965996989112,-4.786965996989112,-5.786965996989112,-6.786965996989112,-4.786965996989112
QQQ,20250815,202508,QQQ,-0.0023999999999999855,-1,202507,0.3492063492063492,-1,1,578.31,577.39,-15.921090150306147,15.921090150306147,-15.921090150306147,-16.92109015030615,-17.92109015030615,-18.92109015030615,-16.92109015030615
QQQ,20250818,202508,QQQ,0.0015499999999999958,1,202507,0.3492063492063492,-1,-1,576.83,576.53,-5.202191974158333,-5.202191974158333,5.202191974158333,4.202191974158333,3.2021919741583327,2.2021919741583327,4.202191974158333
QQQ,20250819,202508,QQQ,-0.011750000000000038,-1,202507,0.3492063492063492,-1,1,573.13,569.92,-56.165669717049774,56.165669717049774,-56.165669717049774,-57.165669717049774,-58.165669717049774,-59.165669717049774,-57.165669717049774
QQQ,20250820,202508,QQQ,0.0009999999999999454,1,202507,0.3492063492063492,-1,-1,560.29,565.12,85.83591145224423,85.83591145224423,-85.83591145224423,-86.83591145224423,-87.83591145224423,-88.83591145224423,-86.83591145224423
QQQ,20250821,202508,QQQ,0.004349999999999937,1,202507,0.3492063492063492,-1,-1,565.24,562.39,-50.548603150066754,-50.548603150066754,50.548603150066754,49.548603150066754,48.548603150066754,47.548603150066754,49.548603150066754
QQQ,20250822,202508,QQQ,-0.013949999999999935,-1,202507,0.3492063492063492,-1,1,572.77,572.94,2.9675921698794245,-2.9675921698794245,2.9675921698794245,1.9675921698794245,0.9675921698794245,-0.032407830120575465,1.9675921698794245
QQQ,20250825,202508,QQQ,-0.008199999999999985,-1,202507,0.3492063492063492,-1,1,571.72,572.28,9.790210572186727,-9.790210572186727,9.790210572186727,8.790210572186727,7.7902105721867265,6.7902105721867265,8.790210572186727
QQQ,20250826,202508,QQQ,0.0029000000000000137,1,202507,0.3492063492063492,-1,-1,571.54,571.11,-7.52636450878473,-7.52636450878473,7.52636450878473,6.52636450878473,5.52636450878473,4.52636450878473,6.52636450878473
QQQ,20250827,202508,QQQ,0.007550000000000057,1,202507,0.3492063492063492,-1,-1,573.18,573.18,0.0,0.0,-0.0,-1.0,-2.0,-3.0,-1.0
QQQ,20250828,202508,QQQ,-0.00040000000000001146,-1,202507,0.3492063492063492,-1,1,574.3,577.14,49.32963522328473,-49.32963522328473,49.32963522328473,48.32963522328473,47.32963522328473,46.32963522328473,48.32963522328473
QQQ,20250829,202508,QQQ,0.0034000000000000974,1,202507,0.3492063492063492,-1,-1,570.49,569.14,-23.691911084649195,-23.691911084649195,23.691911084649195,22.691911084649195,21.691911084649195,20.691911084649195,22.691911084649195
QQQ,20250902,202509,QQQ,0.0038999999999999035,1,202508,0.47619047619047616,-1,-1,564.81,563.52,-22.86566096888739,-22.86566096888739,22.86566096888739,21.86566096888739,20.86566096888739,19.86566096888739,21.86566096888739
QQQ,20250903,202509,QQQ,-0.01300000000000004,-1,202508,0.47619047619047616,-1,1,570.55,569.0,-27.203737543576924,27.203737543576924,-27.203737543576924,-28.203737543576924,-29.203737543576924,-30.203737543576924,-28.203737543576924
QQQ,20250904,202509,QQQ,-0.00655,-1,202508,0.47619047619047616,-1,1,571.44,572.97,26.7386847645566,-26.7386847645566,26.7386847645566,25.7386847645566,24.7386847645566,23.7386847645566,25.7386847645566
QQQ,20250905,202509,QQQ,0.009349999999999914,1,202508,0.47619047619047616,-1,-1,574.38,574.8,7.309560185530372,7.309560185530372,-7.309560185530372,-8.309560185530373,-9.309560185530373,-10.309560185530373,-8.309560185530373
QQQ,20250908,202509,QQQ,0.0016499999999999848,1,202508,0.47619047619047616,-1,-1,580.14,578.87,-21.915264032148453,-21.915264032148453,21.915264032148453,20.915264032148453,19.915264032148453,18.915264032148453,20.915264032148453
QQQ,20250909,202509,QQQ,0.019799999999999957,1,202508,0.47619047619047616,-1,-1,577.56,579.55,34.39607231735759,34.39607231735759,-34.39607231735759,-35.39607231735759,-36.39607231735759,-37.39607231735759,-35.39607231735759
QQQ,20250910,202509,QQQ,0.0022000000000000353,1,202508,0.47619047619047616,-1,-1,583.18,581.23,-33.4933884617289,-33.4933884617289,33.4933884617289,32.4933884617289,31.493388461728898,30.493388461728898,32.4933884617289
QQQ,20250911,202509,QQQ,-0.009100000000000025,-1,202508,0.47619047619047616,-1,1,583.92,584.48,9.585759035955626,-9.585759035955626,9.585759035955626,8.585759035955626,7.5857590359556255,6.5857590359556255,8.585759035955626
QQQ,20250912,202509,QQQ,0.0009500000000000342,1,202508,0.47619047619047616,-1,-1,586.08,586.37,4.946906152314436,4.946906152314436,-4.946906152314436,-5.946906152314436,-6.946906152314436,-7.946906152314436,-5.946906152314436
QQQ,20250915,202509,QQQ,-0.003700000000000009,-1,202508,0.47619047619047616,-1,1,590.03,590.27,4.066762743500259,-4.066762743500259,4.066762743500259,3.0667627435002593,2.0667627435002593,1.0667627435002593,3.0667627435002593
QQQ,20250916,202509,QQQ,-0.0007999999999999674,-1,202508,0.47619047619047616,-1,1,591.62,591.18,-7.439973288742589,7.439973288742589,-7.439973288742589,-8.43997328874259,-9.43997328874259,-10.43997328874259,-8.43997328874259
QQQ,20250917,202509,QQQ,-0.00040000000000006697,-1,202508,0.47619047619047616,-1,1,589.05,588.64,-6.962783356640052,6.962783356640052,-6.962783356640052,-7.962783356640052,-8.962783356640053,-9.962783356640053,-7.962783356640052
QQQ,20250918,202509,QQQ,0.004200000000000037,1,202508,0.47619047619047616,-1,-1,597.26,596.3,-16.08633343972886,-16.08633343972886,16.08633343972886,15.086333439728861,14.086333439728861,13.086333439728861,15.086333439728861
QQQ,20250919,202509,QQQ,-0.0008500000000000174,-1,202508,0.47619047619047616,-1,1,597.66,598.3,10.702700108567186,-10.702700108567186,10.702700108567186,9.702700108567186,8.702700108567186,7.702700108567186,9.702700108567186
QQQ,20250922,202509,QQQ,0.0017000000000000348,1,202508,0.47619047619047616,-1,-1,599.88,601.7,30.293470128268726,30.293470128268726,-30.293470128268726,-31.293470128268726,-32.29347012826872,-33.29347012826872,-31.293470128268726
QQQ,20250923,202509,QQQ,-0.0010000000000000009,-1,202508,0.47619047619047616,-1,1,601.18,598.66,-42.00566251163149,42.00566251163149,-42.00566251163149,-43.00566251163149,-44.00566251163149,-45.00566251163149,-43.00566251163149
QQQ,20250924,202509,QQQ,0.004699999999999982,1,202508,0.47619047619047616,-1,-1,597.81,596.05,-29.48421548591854,-29.48421548591854,29.48421548591854,28.48421548591854,27.48421548591854,26.48421548591854,28.48421548591854
QQQ,20250925,202509,QQQ,-0.0023500000000000465,-1,202508,0.47619047619047616,-1,1,593.26,592.25,-17.039084349543902,17.039084349543902,-17.039084349543902,-18.039084349543902,-19.039084349543902,-20.039084349543902,-18.039084349543902
QQQ,20250926,202509,QQQ,0.005350000000000021,1,202508,0.47619047619047616,-1,-1,591.96,595.59,61.13445843450033,61.13445843450033,-61.13445843450033,-62.13445843450033,-63.13445843450033,-64.13445843450033,-62.13445843450033
QQQ,20250929,202509,QQQ,0.0007500000000000284,1,202508,0.47619047619047616,-1,-1,601.45,598.42,-50.50557878439154,-50.50557878439154,50.50557878439154,49.50557878439154,48.50557878439154,47.50557878439154,49.50557878439154
QQQ,20250930,202509,QQQ,-0.004599999999999965,-1,202508,0.47619047619047616,-1,1,597.59,596.79,-13.396073605328374,13.396073605328374,-13.396073605328374,-14.396073605328374,-15.396073605328374,-16.396073605328375,-14.396073605328374
QQQ,20251001,202510,QQQ,-0.004799999999999971,-1,202509,0.5238095238095238,1,-1,600.65,602.38,28.76073235941378,-28.76073235941378,-28.76073235941378,-29.76073235941378,-30.76073235941378,-31.76073235941378,-29.76073235941378
QQQ,20251002,202510,QQQ,0.0037499999999999756,1,202509,0.5238095238095238,1,1,604.99,605.34,5.783546797254724,5.783546797254724,5.783546797254724,4.783546797254724,3.783546797254724,2.783546797254724,4.783546797254724
QQQ,20251003,202510,QQQ,-0.002750000000000044,-1,202509,0.5238095238095238,1,-1,605.57,604.15,-23.476517742792133,23.476517742792133,23.476517742792133,22.476517742792133,21.476517742792133,20.476517742792133,22.476517742792133
QQQ,20251006,202510,QQQ,-0.0007500000000000284,-1,202509,0.5238095238095238,1,-1,606.52,608.37,30.455455719435395,-30.455455719435395,-30.455455719435395,-31.455455719435395,-32.45545571943539,-33.45545571943539,-31.455455719435395
QQQ,20251007,202510,QQQ,-0.0021999999999999797,-1,202509,0.5238095238095238,1,-1,608.25,604.32,-64.82122699485186,64.82122699485186,64.82122699485186,63.821226994851855,62.821226994851855,61.821226994851855,63.821226994851855
QQQ,20251008,202510,QQQ,-0.0024999999999999745,-1,202509,0.5238095238095238,1,-1,608.24,609.76,24.958962053689035,-24.958962053689035,-24.958962053689035,-25.958962053689035,-26.958962053689035,-27.958962053689035,-25.958962053689035
QQQ,20251009,202510,QQQ,0.005400000000000044,1,202509,0.5238095238095238,1,1,608.97,607.49,-24.33291238914673,-24.33291238914673,-24.33291238914673,-25.33291238914673,-26.33291238914673,-27.33291238914673,-25.33291238914673
QQQ,20251010,202510,QQQ,0.00019999999999997797,1,202509,0.5238095238095238,1,1,611.97,597.61,-237.44894423309356,-237.44894423309356,-237.44894423309356,-238.44894423309356,-239.44894423309356,-240.44894423309356,-238.44894423309356
QQQ,20251013,202510,QQQ,-0.0062999999999999445,-1,202509,0.5238095238095238,1,-1,600.64,601.46,13.642793897113716,-13.642793897113716,-13.642793897113716,-14.642793897113716,-15.642793897113716,-16.642793897113716,-14.642793897113716
QQQ,20251014,202510,QQQ,0.0024500000000000077,1,202509,0.5238095238095238,1,1,596.91,601.31,73.44260281596367,73.44260281596367,73.44260281596367,72.44260281596367,71.44260281596367,70.44260281596367,72.44260281596367
QQQ,20251015,202510,QQQ,-0.0004499999999999782,-1,202509,0.5238095238095238,1,-1,606.49,599.71,-112.42035162402479,112.42035162402479,112.42035162402479,111.42035162402479,110.42035162402479,109.42035162402479,111.42035162402479
QQQ,20251016,202510,QQQ,-0.010499999999999982,-1,202509,0.5238095238095238,1,-1,606.93,602.37,-75.41588708661835,75.41588708661835,75.41588708661835,74.41588708661835,73.41588708661835,72.41588708661835,74.41588708661835
QQQ,20251017,202510,QQQ,0.007249999999999979,1,202509,0.5238095238095238,1,1,600.46,601.87,23.45447001042411,23.45447001042411,23.45447001042411,22.45447001042411,21.45447001042411,20.45447001042411,22.45447001042411
QQQ,20251020,202510,QQQ,0.004699999999999954,1,202509,0.5238095238095238,1,1,610.99,612.47,24.193692019563525,24.193692019563525,24.193692019563525,23.193692019563525,22.193692019563525,21.193692019563525,23.193692019563525
QQQ,20251021,202510,QQQ,5.551115123125783e-17,1,202509,0.5238095238095238,1,1,610.22,611.13,14.901546131616877,14.901546131616877,14.901546131616877,13.901546131616877,12.901546131616877,11.901546131616877,13.901546131616877
QQQ,20251022,202510,QQQ,-5.000000000007776e-05,-1,202509,0.5238095238095238,1,-1,606.76,602.39,-72.28249641177992,72.28249641177992,72.28249641177992,71.28249641177992,70.28249641177992,69.28249641177992,71.28249641177992
QQQ,20251023,202510,QQQ,-0.002599999999999991,-1,202509,0.5238095238095238,1,-1,608.42,610.2,29.213393279441878,-29.213393279441878,-29.213393279441878,-30.213393279441878,-31.213393279441878,-32.213393279441874,-30.213393279441878
QQQ,20251024,202510,QQQ,-0.010149999999999992,-1,202509,0.5238095238095238,1,-1,616.49,618.0,24.463555850093226,-24.463555850093226,-24.463555850093226,-25.463555850093226,-26.463555850093226,-27.463555850093226,-25.463555850093226
QQQ,20251027,202510,QQQ,-0.0025000000000000022,-1,202509,0.5238095238095238,1,-1,626.05,626.69,10.217603903122129,-10.217603903122129,-10.217603903122129,-11.217603903122129,-12.217603903122129,-13.217603903122129,-11.217603903122129
QQQ,20251028,202510,QQQ,0.0020499999999999408,1,202509,0.5238095238095238,1,1,630.05,632.56,39.75896446969511,39.75896446969511,39.75896446969511,38.75896446969511,37.75896446969511,36.75896446969511,38.75896446969511
QQQ,20251029,202510,QQQ,0.0011500000000000954,1,202509,0.5238095238095238,1,1,636.44,634.85,-25.01397523855393,-25.01397523855393,-25.01397523855393,-26.01397523855393,-27.01397523855393,-28.01397523855393,-26.01397523855393
QQQ,20251030,202510,QQQ,-0.007900000000000074,-1,202509,0.5238095238095238,1,-1,630.39,629.97,-6.664762695525424,6.664762695525424,6.664762695525424,5.664762695525424,4.664762695525424,3.6647626955254244,5.664762695525424
QQQ,20251031,202510,QQQ,0.003050000000000025,1,202509,0.5238095238095238,1,1,632.45,627.65,-76.18479829333519,-76.18479829333519,-76.18479829333519,-77.18479829333519,-78.18479829333519,-79.18479829333519,-77.18479829333519
QQQ,20251103,202511,QQQ,0.003700000000000092,1,202510,0.463768115942029,-1,-1,630.02,633.14,49.40001812815683,49.40001812815683,-49.40001812815683,-50.40001812815683,-51.40001812815683,-52.40001812815683,-50.40001812815683
QQQ,20251104,202511,QQQ,-0.006000000000000033,-1,202510,0.463768115942029,-1,1,626.12,620.25,-94.19423448111768,94.19423448111768,-94.19423448111768,-95.19423448111768,-96.19423448111768,-97.19423448111768,-95.19423448111768
QQQ,20251105,202511,QQQ,-0.0017500000000000016,-1,202510,0.463768115942029,-1,1,622.55,625.72,50.790402951480324,-50.790402951480324,50.790402951480324,49.790402951480324,48.790402951480324,47.790402951480324,49.790402951480324
QQQ,20251106,202511,QQQ,0.011949999999999877,1,202510,0.463768115942029,-1,-1,616.04,613.91,-34.635588915520394,-34.635588915520394,34.635588915520394,33.635588915520394,32.635588915520394,31.635588915520394,33.635588915520394
QQQ,20251107,202511,QQQ,0.004200000000000009,1,202510,0.463768115942029,-1,-1,603.95,603.67,-4.637220400749424,-4.637220400749424,4.637220400749424,3.637220400749424,2.637220400749424,1.637220400749424,3.637220400749424
QQQ,20251110,202511,QQQ,-0.0024500000000000077,-1,202510,0.463768115942029,-1,1,621.58,621.86,4.5036351530054874,-4.5036351530054874,4.5036351530054874,3.5036351530054874,2.5036351530054874,1.5036351530054874,3.5036351530054874
QQQ,20251111,202511,QQQ,0.006799999999999945,1,202510,0.463768115942029,-1,-1,618.19,621.19,48.41139697519942,48.41139697519942,-48.41139697519942,-49.41139697519942,-50.41139697519942,-51.41139697519942,-49.41139697519942
QQQ,20251112,202511,QQQ,0.003200000000000036,1,202510,0.463768115942029,-1,-1,619.83,620.77,15.153960662366105,15.153960662366105,-15.153960662366105,-16.153960662366103,-17.153960662366103,-18.153960662366103,-16.153960662366103
QQQ,20251113,202511,QQQ,0.018349999999999922,1,202510,0.463768115942029,-1,-1,613.92,607.0,-113.35835439143978,-113.35835439143978,113.35835439143978,112.35835439143978,111.35835439143978,110.35835439143978,112.35835439143978
QQQ,20251114,202511,QQQ,0.010399999999999993,1,202510,0.463768115942029,-1,-1,606.77,610.31,58.172182318377146,58.172182318377146,-58.172182318377146,-59.172182318377146,-60.172182318377146,-61.172182318377146,-59.172182318377146
QQQ,20251117,202511,QQQ,0.00484999999999991,1,202510,0.463768115942029,-1,-1,608.58,605.55,-49.91238648899907,-49.91238648899907,49.91238648899907,48.91238648899907,47.91238648899907,46.91238648899907,48.91238648899907
QQQ,20251118,202511,QQQ,0.008150000000000046,1,202510,0.463768115942029,-1,-1,593.71,600.59,115.2152073552239,115.2152073552239,-115.2152073552239,-116.2152073552239,-117.2152073552239,-118.2152073552239,-116.2152073552239
QQQ,20251119,202511,QQQ,0.003049999999999886,1,202510,0.463768115942029,-1,-1,604.68,598.07,-109.91588524307075,-109.91588524307075,109.91588524307075,108.91588524307075,107.91588524307075,106.91588524307075,108.91588524307075
QQQ,20251120,202511,QQQ,0.0023499999999999077,1,202510,0.463768115942029,-1,-1,613.2,592.88,-336.99129354555697,-336.99129354555697,336.99129354555697,335.99129354555697,334.99129354555697,333.99129354555697,335.99129354555697
QQQ,20251121,202511,QQQ,-0.0032000000000000917,-1,202510,0.463768115942029,-1,1,581.94,590.46,145.34544505442716,-145.34544505442716,145.34544505442716,144.34544505442716,143.34544505442716,142.34544505442716,144.34544505442716
QQQ,20251124,202511,QQQ,-0.0043500000000000205,-1,202510,0.463768115942029,-1,1,601.31,604.97,60.682614836545106,-60.682614836545106,60.682614836545106,59.682614836545106,58.682614836545106,57.682614836545106,59.682614836545106
QQQ,20251125,202511,QQQ,0.0022999999999999687,1,202510,0.463768115942029,-1,-1,601.44,607.5,100.25395398835528,100.25395398835528,-100.25395398835528,-101.25395398835528,-102.25395398835528,-103.25395398835528,-101.25395398835528
QQQ,20251126,202511,QQQ,-0.0002999999999999947,-1,202510,0.463768115942029,-1,1,612.69,614.55,30.311942638134674,-30.311942638134674,30.311942638134674,29.311942638134674,28.311942638134674,27.311942638134674,29.311942638134674
QQQ,20251201,202512,QQQ,0.0048000000000000265,1,202511,0.5,1,1,614.59,618.8,68.26739880096783,68.26739880096783,68.26739880096783,67.26739880096783,66.26739880096783,65.26739880096783,67.26739880096783
QQQ,20251202,202512,QQQ,-0.004249999999999976,-1,202511,0.5,1,-1,621.06,620.82,-3.865107787994196,3.865107787994196,3.865107787994196,2.865107787994196,1.8651077879941962,0.8651077879941962,2.865107787994196
QQQ,20251203,202512,QQQ,-0.007949999999999985,-1,202511,0.5,1,-1,621.9,623.06,18.63514226469773,-18.63514226469773,-18.63514226469773,-19.63514226469773,-20.63514226469773,-21.63514226469773,-19.63514226469773
QQQ,20251204,202512,QQQ,0.005750000000000005,1,202511,0.5,1,1,622.19,622.67,7.711710935978211,7.711710935978211,7.711710935978211,6.711710935978211,5.711710935978211,4.711710935978211,6.711710935978211
QQQ,20251205,202512,QQQ,-0.0068000000000000005,-1,202511,0.5,1,-1,628.45,626.01,-38.90124957443558,38.90124957443558,38.90124957443558,37.90124957443558,36.90124957443558,35.90124957443558,37.90124957443558
QQQ,20251208,202512,QQQ,-0.005600000000000022,-1,202511,0.5,1,-1,625.38,622.95,-38.93206234413621,38.93206234413621,38.93206234413621,37.93206234413621,36.93206234413621,35.93206234413621,37.93206234413621
QQQ,20251209,202512,QQQ,0.0014000000000000123,1,202511,0.5,1,1,623.76,625.35,25.458139935710697,25.458139935710697,25.458139935710697,24.458139935710697,23.458139935710697,22.458139935710697,24.458139935710697
QQQ,20251210,202512,QQQ,0.002799999999999997,1,202511,0.5,1,1,622.74,623.21,7.544444356406322,7.544444356406322,7.544444356406322,6.544444356406322,5.544444356406322,4.544444356406322,6.544444356406322
QQQ,20251211,202512,QQQ,0.003999999999999948,1,202511,0.5,1,1,622.27,623.89,25.999886252037076,25.999886252037076,25.999886252037076,24.999886252037076,23.999886252037076,22.999886252037076,24.999886252037076
QQQ,20251212,202512,QQQ,-0.013250000000000095,-1,202511,0.5,1,-1,616.44,616.43,-0.16222310544211474,0.16222310544211474,0.16222310544211474,-0.8377768945578853,-1.8377768945578852,-2.8377768945578854,-0.8377768945578853
QQQ,20251215,202512,QQQ,-0.005350000000000021,-1,202511,0.5,1,-1,611.52,610.83,-11.289730000217922,11.289730000217922,11.289730000217922,10.289730000217922,9.289730000217922,8.289730000217922,10.289730000217922
QQQ,20251216,202512,QQQ,-0.014749999999999958,-1,202511,0.5,1,-1,609.01,609.17,2.6268696074486133,-2.6268696074486133,-2.6268696074486133,-3.6268696074486133,-4.626869607448613,-5.626869607448613,-3.6268696074486133
QQQ,20251217,202512,QQQ,0.021499999999999964,1,202511,0.5,1,1,608.56,603.22,-88.13538046290098,-88.13538046290098,-88.13538046290098,-89.13538046290098,-90.13538046290098,-91.13538046290098,-89.13538046290098
QQQ,20251218,202512,QQQ,-0.0030999999999999917,-1,202511,0.5,1,-1,611.69,612.19,8.170736147613404,-8.170736147613404,-8.170736147613404,-9.170736147613404,-10.170736147613404,-11.170736147613404,-9.170736147613404
QQQ,20251219,202512,QQQ,-0.0049500000000000655,-1,202511,0.5,1,-1,616.26,616.91,10.541937611144583,-10.541937611144583,-10.541937611144583,-11.541937611144583,-12.541937611144583,-13.541937611144583,-11.541937611144583
QQQ,20251222,202512,QQQ,0.0045999999999999375,1,202511,0.5,1,1,618.51,619.09,9.372980647418386,9.372980647418386,9.372980647418386,8.372980647418386,7.372980647418386,6.372980647418386,8.372980647418386
QQQ,20251223,202512,QQQ,-0.005199999999999996,-1,202511,0.5,1,-1,619.3,621.29,32.081537120206875,-32.081537120206875,-32.081537120206875,-33.081537120206875,-34.081537120206875,-35.081537120206875,-33.081537120206875
