dir,file,ticker,v25_trades,v25_wr,v25_pf,v25_pnl,v25_min_month,v25_pass_gate,t26_trades,t26_wr,t26_pf,t26_pnl,t26_min_month,t26_pass_gate,pass_both
event_option_spy_current_wincls_topk_balanced_call075_2025h2_2026jun_risk5000,trade_union_topk_regressor_trades.csv,SPY,0,,,0.0,0,False,175,0.45714285714285713,1.468302650266856,61924.88848255381,18,True,False
event_option_spy_current_wincls_topk_grid_s1_min19_call065_2025h2_2026jun_risk5000,trade_union_topk_regressor_trades.csv,SPY,0,,,0.0,0,False,168,0.47023809523809523,1.5272626162949874,67003.9773285452,19,True,False
event_option_spy_current_wincls_topk_grid_s2_min19_call065_2025h2_2026jun_risk5000,trade_union_topk_regressor_trades.csv,SPY,0,,,0.0,0,False,171,0.45614035087719296,1.4989162804661598,64738.883888950804,19,True,False
event_option_spy_current_wincls_topk_grid_s2_min19_call080_2025h2_2026jun_risk5000,trade_union_topk_regressor_trades.csv,SPY,0,,,0.0,0,False,171,0.45614035087719296,1.4989162804661598,64738.883888950804,19,True,False
event_option_spy_current_wincls_topk_grid_s2_min20_call065_2025h2_2026jun_risk5000,trade_union_topk_regressor_trades.csv,SPY,0,,,0.0,0,False,187,0.46524064171123,1.561975518812795,76922.0072890595,19,True,False
event_option_spy_current_wincls_topk_grid_s3_min19_call065_2025h2_2026jun_risk5000,trade_union_topk_regressor_trades.csv,SPY,0,,,0.0,0,False,210,0.4523809523809524,1.387386213398764,62758.96096447519,21,True,False
event_option_spy_current_wincls_topk_grid_s3_min20_call065_2025h2_2026jun_risk5000,trade_union_topk_regressor_trades.csv,SPY,0,,,0.0,0,False,210,0.4523809523809524,1.387386213398764,62758.96096447519,21,True,False
event_option_spy_current_wincls_topk_unbalanced_2025h2_2026jun_risk5000,trade_union_topk_regressor_trades.csv,SPY,0,,,0.0,0,False,175,0.45714285714285713,1.468302650266856,61924.88848255381,18,True,False
event_option_spy_ptdj_delta_ranker_rawhist2024_2025h2_2026jun_risk5000,delta_selector_trades.csv,SPY,293,0.43686006825938567,0.9300819253760224,-13274.389104216501,34,False,190,0.4263157894736842,1.1020047292248458,10496.651676617646,18,False,False
event_option_spy_topk_intraday_side_circuit_m19_2025h2hist_2026janjun_risk5000,intraday_circuit_trades.csv,SPY,0,,,0.0,0,False,177,0.4576271186440678,1.5065477571238626,98033.81115087174,19,True,False
event_option_spy_topk_intraday_side_circuit_m19_2025h2hist_v2_2025h2_2026janjun_risk5000,intraday_circuit_trades.csv,SPY,292,0.4006849315068493,0.9366058130845244,-14681.283941555703,34,False,174,0.47701149425287354,1.6951480998198118,121616.51131418151,19,True,False
event_option_spy_topk_intraday_side_circuit_m19_2025h2hist_v2_2026janjun_risk5000,intraday_circuit_trades.csv,SPY,0,,,0.0,0,False,169,0.47337278106508873,1.661591879543966,115097.09043665415,19,True,False
event_option_spy_union_event_structural_topk_reg_s3_m19_wr20_2025h2export_2026janjun_risk5000,trade_union_topk_regressor_trades.csv,SPY,293,0.3993174061433447,0.9305784183660262,-16181.283941555703,34,False,186,0.45161290322580644,1.478936306752979,96849.37190976358,19,True,False
event_option_spy_union_event_structural_wincls_topk_reg_s3_m19_wr20_2025h2_2026jun_risk5000,trade_union_topk_regressor_trades.csv,SPY,0,,,0.0,0,False,212,0.4339622641509434,1.3647262745627462,82113.34555946705,19,False,False
event_trade_union_qqq_ptdj_physics_meta_2025h2_2026janmay_risk5000,trade_union_meta_trades.csv,QQQ,0,,,0.0,0,False,172,0.48255813953488375,1.4751454121491259,60605.87123508288,0,False,False
event_trade_union_qqq_ptdj_physics_meta_2025h2_2026jun_risk5000,trade_union_meta_trades.csv,QQQ,0,,,0.0,0,False,204,0.4362745098039216,1.2437700958713722,39391.67812114378,11,False,False
event_trade_union_qqq_ptdj_physics_meta_2025h2_2026jun_with2025h2_risk5000,trade_union_meta_trades.csv,QQQ,198,0.3787878787878788,1.017543114377934,2989.972290185453,15,False,211,0.4218009478672986,1.1678835499216824,28891.67812114378,14,False,False
event_trade_union_qqq_tdvp_meta_2025h2_2026jun_risk5000,trade_union_meta_trades.csv,QQQ,0,,,0.0,0,False,192,0.4166666666666667,1.1428267968800667,22378.881578436514,15,False,False
