ticker,artifact,file,trades,wr,pf,pnl,min_month,pos_months,call_rate,top5_share,invalid_topk,invalid_reasons,monthly,pass_gates
QQQ,event_option_gate_qqq_alltrain_zero_dte_delta80_wincls_physics_ptdj_v1_2025h2_2026jun,event_option_gate_trades.csv,225,0.4622222222222222,1.3306942742786545,11.36953789696593,23,4,0.3688888888888889,1.1390084771884177,False,,"[4.047819537579991, 3.5664293608200843, 6.650000045849728, -3.822985104892854, 0.9282740576089852]",False
QQQ,event_trade_union_qqq_meta_grid_s2_pf0p0_wr0p0_2026jun,trade_union_meta_trades.csv,143,0.45454545454545453,1.3213221944089248,7.123829352133949,20,3,0.3076923076923077,1.5862255314432925,False,,"[2.698709008067456, 4.810004792464277, 2.350000045849729, -2.57966026469331, -0.1552242295542019]",False
QQQ,event_option_gate_qqq_alltrain_zero_dte_delta80_wincls_physics_ptdj_v1_2025h2_2026,event_option_gate_trades.csv,211,0.4549763033175355,1.3175066762771908,10.363959073227464,16,4,0.33175355450236965,1.4334793887670658,False,,"[1.9690110434374997, 2.666526509961267, 11.138571444448536, -6.43298085279706, 1.0228309281772217]",False
QQQ,event_option_gate_qqq_alltrain_zero_dte_delta80_wincls_physics_ptdj_v1_2026janmay,event_option_gate_trades.csv,211,0.4549763033175355,1.3175066762771908,10.363959073227464,16,4,0.33175355450236965,1.4334793887670658,False,,"[1.9690110434374997, 2.666526509961267, 11.138571444448536, -6.43298085279706, 1.0228309281772217]",False
QQQ,event_option_candidate_trade_meta_tdvp_scalar_s2_2026janjun_partial_risk5000,candidate_trade_meta_trades.csv,190,0.45263157894736844,1.3149653857013834,9.268860453826257,25,4,0.37894736842105264,1.2605843934129994,False,,"[3.6254977236248473, 7.594185625280589, 2.1, -4.331160245180625, 0.28033735010144434]",False
QQQ,event_trade_union_qqq_meta_grid_s1_pf1p0_wr0p5_2026jun,trade_union_meta_trades.csv,210,0.4523809523809524,1.3127664204757947,10.190008445776405,25,4,0.3523809523809524,1.2153258654019425,False,,"[4.498709008067457, 7.594185625280589, 2.1, -4.331160245180625, 0.3282740576089853]",False
QQQ,event_trade_union_qqq_meta_grid_s1_pf1p2_wr0p5_2026jun,trade_union_meta_trades.csv,210,0.4523809523809524,1.3127664204757947,10.190008445776405,25,4,0.3523809523809524,1.2153258654019425,False,,"[4.498709008067457, 7.594185625280589, 2.1, -4.331160245180625, 0.3282740576089853]",False
QQQ,event_trade_union_qqq_meta_grid_s1_pf1p4_wr0p5_2026jun,trade_union_meta_trades.csv,210,0.4523809523809524,1.3127664204757947,10.190008445776405,25,4,0.3523809523809524,1.2153258654019425,False,,"[4.498709008067457, 7.594185625280589, 2.1, -4.331160245180625, 0.3282740576089853]",False
QQQ,event_option_candidate_trade_meta_tdvp_zdz_s2_strict_2026janjun_partial_risk5000,candidate_trade_meta_trades.csv,193,0.45077720207253885,1.311804515929749,9.316797161333795,25,4,0.37823834196891193,1.3077649563288356,False,,"[3.6254977236248473, 7.594185625280589, 2.1, -4.331160245180625, 0.3282740576089853]",False
QQQ,event_trade_union_qqq_meta_grid_s1_pf0p0_wr0p4_2026jun,trade_union_meta_trades.csv,193,0.45077720207253885,1.311804515929749,9.316797161333795,25,4,0.37823834196891193,1.3077649563288356,False,,"[3.6254977236248473, 7.594185625280589, 2.1, -4.331160245180625, 0.3282740576089853]",False
QQQ,event_trade_union_qqq_meta_grid_s1_pf1p0_wr0p0_2026jun,trade_union_meta_trades.csv,193,0.45077720207253885,1.311804515929749,9.316797161333795,25,4,0.37823834196891193,1.3077649563288356,False,,"[3.6254977236248473, 7.594185625280589, 2.1, -4.331160245180625, 0.3282740576089853]",False
QQQ,event_trade_union_qqq_meta_grid_s1_pf1p0_wr0p45_2026jun,trade_union_meta_trades.csv,193,0.45077720207253885,1.311804515929749,9.316797161333795,25,4,0.37823834196891193,1.3077649563288356,False,,"[3.6254977236248473, 7.594185625280589, 2.1, -4.331160245180625, 0.3282740576089853]",False
QQQ,event_trade_union_qqq_meta_grid_s1_pf1p0_wr0p4_2026jun,trade_union_meta_trades.csv,193,0.45077720207253885,1.311804515929749,9.316797161333795,25,4,0.37823834196891193,1.3077649563288356,False,,"[3.6254977236248473, 7.594185625280589, 2.1, -4.331160245180625, 0.3282740576089853]",False
QQQ,event_trade_union_qqq_meta_grid_s1_pf1p2_wr0p0_2026jun,trade_union_meta_trades.csv,193,0.45077720207253885,1.311804515929749,9.316797161333795,25,4,0.37823834196891193,1.3077649563288356,False,,"[3.6254977236248473, 7.594185625280589, 2.1, -4.331160245180625, 0.3282740576089853]",False
QQQ,event_trade_union_qqq_meta_grid_s1_pf1p2_wr0p45_2026jun,trade_union_meta_trades.csv,193,0.45077720207253885,1.311804515929749,9.316797161333795,25,4,0.37823834196891193,1.3077649563288356,False,,"[3.6254977236248473, 7.594185625280589, 2.1, -4.331160245180625, 0.3282740576089853]",False
QQQ,event_trade_union_qqq_meta_grid_s1_pf1p2_wr0p4_2026jun,trade_union_meta_trades.csv,193,0.45077720207253885,1.311804515929749,9.316797161333795,25,4,0.37823834196891193,1.3077649563288356,False,,"[3.6254977236248473, 7.594185625280589, 2.1, -4.331160245180625, 0.3282740576089853]",False
QQQ,event_trade_union_qqq_meta_grid_s1_pf1p4_wr0p0_2026jun,trade_union_meta_trades.csv,193,0.45077720207253885,1.311804515929749,9.316797161333795,25,4,0.37823834196891193,1.3077649563288356,False,,"[3.6254977236248473, 7.594185625280589, 2.1, -4.331160245180625, 0.3282740576089853]",False
QQQ,event_trade_union_qqq_meta_grid_s1_pf1p4_wr0p45_2026jun,trade_union_meta_trades.csv,193,0.45077720207253885,1.311804515929749,9.316797161333795,25,4,0.37823834196891193,1.3077649563288356,False,,"[3.6254977236248473, 7.594185625280589, 2.1, -4.331160245180625, 0.3282740576089853]",False
QQQ,event_trade_union_qqq_meta_grid_s1_pf1p4_wr0p4_2026jun,trade_union_meta_trades.csv,193,0.45077720207253885,1.311804515929749,9.316797161333795,25,4,0.37823834196891193,1.3077649563288356,False,,"[3.6254977236248473, 7.594185625280589, 2.1, -4.331160245180625, 0.3282740576089853]",False
QQQ,event_trade_union_qqq_ptdj_physics_meta_2025h2_2026jun_risk5000,trade_union_meta_trades.csv,193,0.45077720207253885,1.311804515929749,9.316797161333795,25,4,0.37823834196891193,1.3077649563288356,False,,"[3.6254977236248473, 7.594185625280589, 2.1, -4.331160245180625, 0.3282740576089853]",False
QQQ,event_trade_union_qqq_meta_grid_s2_pf0p0_wr0p4_2026jun,trade_union_meta_trades.csv,161,0.4472049689440994,1.302035526994697,7.607327639297137,20,4,0.33540372670807456,1.5774264720782705,False,,"[2.698709008067456, 4.810004792464277, 2.350000045849729, -2.57966026469331, 0.3282740576089853]",False
QQQ,event_trade_union_qqq_meta_grid_s2_pf1p0_wr0p0_2026jun,trade_union_meta_trades.csv,161,0.4472049689440994,1.302035526994697,7.607327639297137,20,4,0.33540372670807456,1.5774264720782705,False,,"[2.698709008067456, 4.810004792464277, 2.350000045849729, -2.57966026469331, 0.3282740576089853]",False
QQQ,event_trade_union_qqq_meta_grid_s2_pf1p0_wr0p45_2026jun,trade_union_meta_trades.csv,161,0.4472049689440994,1.302035526994697,7.607327639297137,20,4,0.33540372670807456,1.5774264720782705,False,,"[2.698709008067456, 4.810004792464277, 2.350000045849729, -2.57966026469331, 0.3282740576089853]",False
QQQ,event_trade_union_qqq_meta_grid_s2_pf1p0_wr0p4_2026jun,trade_union_meta_trades.csv,161,0.4472049689440994,1.302035526994697,7.607327639297137,20,4,0.33540372670807456,1.5774264720782705,False,,"[2.698709008067456, 4.810004792464277, 2.350000045849729, -2.57966026469331, 0.3282740576089853]",False
QQQ,event_trade_union_qqq_meta_grid_s2_pf1p2_wr0p0_2026jun,trade_union_meta_trades.csv,161,0.4472049689440994,1.302035526994697,7.607327639297137,20,4,0.33540372670807456,1.5774264720782705,False,,"[2.698709008067456, 4.810004792464277, 2.350000045849729, -2.57966026469331, 0.3282740576089853]",False
QQQ,event_trade_union_qqq_meta_grid_s2_pf1p2_wr0p45_2026jun,trade_union_meta_trades.csv,161,0.4472049689440994,1.302035526994697,7.607327639297137,20,4,0.33540372670807456,1.5774264720782705,False,,"[2.698709008067456, 4.810004792464277, 2.350000045849729, -2.57966026469331, 0.3282740576089853]",False
QQQ,event_trade_union_qqq_meta_grid_s2_pf1p2_wr0p4_2026jun,trade_union_meta_trades.csv,161,0.4472049689440994,1.302035526994697,7.607327639297137,20,4,0.33540372670807456,1.5774264720782705,False,,"[2.698709008067456, 4.810004792464277, 2.350000045849729, -2.57966026469331, 0.3282740576089853]",False
QQQ,event_option_qqq_nested_config_intraday_side_circuit_floor12_m18_pf11_wr42_2026janjun_risk5000,intraday_circuit_trades.csv,240,0.4583333333333333,1.2869273859181878,10.822630031647558,33,4,0.42916666666666664,1.3952246317063919,False,,"[2.75895863414921, 3.9588194546800137, 6.231226116639222, -3.1175711000907684, 0.99119692626988]",False
QQQ,event_option_qqq_nested_config_intraday_side_circuit_floor18_m18_pf11_wr42_2026janjun_risk5000,intraday_circuit_trades.csv,240,0.4583333333333333,1.2869273859181878,10.822630031647558,33,4,0.42916666666666664,1.3952246317063919,False,,"[2.75895863414921, 3.9588194546800137, 6.231226116639222, -3.1175711000907684, 0.99119692626988]",False
QQQ,event_option_qqq_nested_config_intraday_side_circuit_floor4_8_m18_pf11_wr42_2026janjun_risk5000,intraday_circuit_trades.csv,240,0.4583333333333333,1.2869273859181878,10.822630031647558,33,4,0.42916666666666664,1.3952246317063919,False,,"[2.75895863414921, 3.9588194546800137, 6.231226116639222, -3.1175711000907684, 0.99119692626988]",False
QQQ,event_trade_union_qqq_meta_grid_s3_pf1p0_wr0p45_2026jun,trade_union_meta_trades.csv,186,0.45161290322580644,1.2694392317913978,7.911341468517371,18,4,0.34946236559139787,1.3479964319270834,False,,"[4.498709008067457, 4.930889432138274, 1.8500000458497283, -4.065096080476345, 0.696839062938257]",False
QQQ,event_trade_union_qqq_meta_grid_s3_pf1p0_wr0p5_2026jun,trade_union_meta_trades.csv,186,0.45161290322580644,1.2694392317913978,7.911341468517371,18,4,0.34946236559139787,1.3479964319270834,False,,"[4.498709008067457, 4.930889432138274, 1.8500000458497283, -4.065096080476345, 0.696839062938257]",False
QQQ,event_trade_union_qqq_meta_grid_s3_pf1p2_wr0p45_2026jun,trade_union_meta_trades.csv,186,0.45161290322580644,1.2694392317913978,7.911341468517371,18,4,0.34946236559139787,1.3479964319270834,False,,"[4.498709008067457, 4.930889432138274, 1.8500000458497283, -4.065096080476345, 0.696839062938257]",False
QQQ,event_trade_union_qqq_meta_grid_s3_pf1p2_wr0p5_2026jun,trade_union_meta_trades.csv,186,0.45161290322580644,1.2694392317913978,7.911341468517371,18,4,0.34946236559139787,1.3479964319270834,False,,"[4.498709008067457, 4.930889432138274, 1.8500000458497283, -4.065096080476345, 0.696839062938257]",False
QQQ,event_trade_union_qqq_meta_grid_s3_pf1p4_wr0p0_2026jun,trade_union_meta_trades.csv,186,0.45161290322580644,1.2694392317913978,7.911341468517371,18,4,0.34946236559139787,1.3479964319270834,False,,"[4.498709008067457, 4.930889432138274, 1.8500000458497283, -4.065096080476345, 0.696839062938257]",False
QQQ,event_trade_union_qqq_meta_grid_s3_pf1p4_wr0p45_2026jun,trade_union_meta_trades.csv,186,0.45161290322580644,1.2694392317913978,7.911341468517371,18,4,0.34946236559139787,1.3479964319270834,False,,"[4.498709008067457, 4.930889432138274, 1.8500000458497283, -4.065096080476345, 0.696839062938257]",False
QQQ,event_trade_union_qqq_meta_grid_s3_pf1p4_wr0p4_2026jun,trade_union_meta_trades.csv,186,0.45161290322580644,1.2694392317913978,7.911341468517371,18,4,0.34946236559139787,1.3479964319270834,False,,"[4.498709008067457, 4.930889432138274, 1.8500000458497283, -4.065096080476345, 0.696839062938257]",False
QQQ,event_trade_union_qqq_meta_grid_s3_pf1p4_wr0p5_2026jun,trade_union_meta_trades.csv,186,0.45161290322580644,1.2694392317913978,7.911341468517371,18,4,0.34946236559139787,1.3479964319270834,False,,"[4.498709008067457, 4.930889432138274, 1.8500000458497283, -4.065096080476345, 0.696839062938257]",False
QQQ,event_option_candidate_intraday_circuit_s1_2026janjun_partial_risk5000,intraday_circuit_trades.csv,158,0.4430379746835443,1.2518382725195107,6.2364598112323515,11,4,0.379746835443038,1.9055972767453695,False,,"[3.6254977236248473, 6.094185625280588, 0.7, -4.331160245180625, 0.1479367075075413]",False
QQQ,event_option_current_best_causal_nestedqqq_sidecircuits_tdvp_meta_s2_m18_pf11_wr42_2026janjun_risk5000,candidate_trade_meta_trades.csv,237,0.45147679324894513,1.2471596882681035,9.322630031647556,33,3,0.4345991561181435,1.6197146029328624,False,,"[2.75895863414921, 3.9588194546800137, 6.231226116639222, -3.1175711000907684, -0.5088030737301201]",False
QQQ,event_trade_union_qqq_tdvp_meta_2025h2_2026jun_risk5000,trade_union_meta_trades.csv,177,0.4406779661016949,1.2450648608446246,6.852181541884711,19,4,0.4011299435028249,1.7366731933851935,False,,"[4.545062936992074, 5.610004792464277, 0.7, -4.331160245180625, 0.3282740576089853]",False
QQQ,event_trade_union_qqq_meta_grid_s3_pf0p0_wr0p0_2026jun,trade_union_meta_trades.csv,169,0.4437869822485207,1.2155362390231705,5.811341468517369,18,4,0.38461538461538464,1.8006961263606416,False,,"[2.3987090080674567, 4.930889432138274, 1.8500000458497283, -4.065096080476345, 0.696839062938257]",False
QQQ,event_trade_union_qqq_meta_grid_s3_pf0p0_wr0p4_2026jun,trade_union_meta_trades.csv,169,0.4437869822485207,1.2155362390231705,5.811341468517369,18,4,0.38461538461538464,1.8006961263606416,False,,"[2.3987090080674567, 4.930889432138274, 1.8500000458497283, -4.065096080476345, 0.696839062938257]",False
QQQ,event_trade_union_qqq_meta_grid_s3_pf1p0_wr0p0_2026jun,trade_union_meta_trades.csv,169,0.4437869822485207,1.2155362390231705,5.811341468517369,18,4,0.38461538461538464,1.8006961263606416,False,,"[2.3987090080674567, 4.930889432138274, 1.8500000458497283, -4.065096080476345, 0.696839062938257]",False
QQQ,event_trade_union_qqq_meta_grid_s3_pf1p0_wr0p4_2026jun,trade_union_meta_trades.csv,169,0.4437869822485207,1.2155362390231705,5.811341468517369,18,4,0.38461538461538464,1.8006961263606416,False,,"[2.3987090080674567, 4.930889432138274, 1.8500000458497283, -4.065096080476345, 0.696839062938257]",False
QQQ,event_trade_union_qqq_meta_grid_s3_pf1p2_wr0p0_2026jun,trade_union_meta_trades.csv,169,0.4437869822485207,1.2155362390231705,5.811341468517369,18,4,0.38461538461538464,1.8006961263606416,False,,"[2.3987090080674567, 4.930889432138274, 1.8500000458497283, -4.065096080476345, 0.696839062938257]",False
QQQ,event_trade_union_qqq_meta_grid_s3_pf1p2_wr0p4_2026jun,trade_union_meta_trades.csv,169,0.4437869822485207,1.2155362390231705,5.811341468517369,18,4,0.38461538461538464,1.8006961263606416,False,,"[2.3987090080674567, 4.930889432138274, 1.8500000458497283, -4.065096080476345, 0.696839062938257]",False
QQQ,event_option_gate_qqq_alltrain_zero_dte_delta80_wincls_physics_ptdj_v1_liquidgrid_2026janmay,event_option_gate_trades.csv,242,0.43388429752066116,1.2124642562801764,8.227996063529629,16,4,0.3347107438016529,1.8056063229475916,False,,"[1.9690110434374997, 2.666526509961267, 10.238571444448533, -6.6941273955569365, 0.04801446123926456]",False
QQQ,event_option_teacher_distill_ptdj_clean_spyhist_ckpt_2026janmay_risk5000,combined_trades.csv,220,0.4772727272727273,1.212101491634237,6.225101337129393,0,2,0.6909090909090909,1.8489850621568362,False,,"[0.0, 0.0, -2.831176708760525, 8.58635737523096, 0.46992067065895515]",False
QQQ,event_option_teacher_distill_ptdj_lgbm_multiclass_ckpt_2026janmay_risk5000,combined_trades.csv,220,0.4772727272727273,1.212101491634237,6.225101337129393,0,2,0.6909090909090909,1.8489850621568362,False,,"[0.0, 0.0, -2.831176708760525, 8.58635737523096, 0.46992067065895515]",False
QQQ,event_option_teacher_distill_ptdj_clean_spyhist_vol18_ckpt_2026janmay_risk5000,combined_trades.csv,246,0.4715447154471545,1.1668243583811109,5.4069495586721965,0,1,0.7113821138211383,2.2151675487094478,False,,"[0.0, 0.0, -2.831176708760525, 8.58635737523096, -0.3482311077982417]",False
QQQ,event_option_gate_qqq_alltrain_zero_dte_delta80_wincls_physics_2025h2_2026,event_option_gate_trades.csv,201,0.4228855721393035,1.1459912729902657,4.938721660440942,28,4,0.3681592039800995,2.369034095141817,False,,"[1.2732483353410353, 2.0744648637824676, 4.7, -5.256928246190101, 2.1479367075075415]",False
QQQ,event_option_gate_qqq_alltrain_zero_dte_delta80_wincls_physics_2025h2_2026jun,event_option_gate_trades.csv,201,0.4228855721393035,1.1459912729902657,4.938721660440942,28,4,0.3681592039800995,2.369034095141817,False,,"[1.2732483353410353, 2.0744648637824676, 4.7, -5.256928246190101, 2.1479367075075415]",False
QQQ,event_option_gate_qqq_alltrain_zero_dte_delta80_wincls_physics_2026janmay,event_option_gate_trades.csv,201,0.4228855721393035,1.1459912729902657,4.938721660440942,28,4,0.3681592039800995,2.369034095141817,False,,"[1.2732483353410353, 2.0744648637824676, 4.7, -5.256928246190101, 2.1479367075075415]",False
QQQ,event_option_gate_qqq_zero_dte_delta35_wincls_min18_2025h2_2026,event_option_gate_trades.csv,181,0.4088397790055249,1.1396177822089852,4.481730808908419,17,3,0.5027624309392266,1.8296502734391606,False,,"[-2.1, -0.2999999999999999, 0.3000000000000001, 0.2817308089084181, 6.300000000000001]",False
QQQ,event_option_gate_qqq_zero_dte_delta35_wincls_min18_2026janmay,event_option_gate_trades.csv,181,0.4088397790055249,1.1396177822089852,4.481730808908419,17,3,0.5027624309392266,1.8296502734391606,False,,"[-2.1, -0.2999999999999999, 0.3000000000000001, 0.2817308089084181, 6.300000000000001]",False
QQQ,event_option_profile_selector_narrow_13ticker_regimegate_m18_2026janmay,regime_gate_trades.csv,188,0.4095744680851064,1.1335279442131077,3.9132208586576898,26,3,0.5957446808510638,2.1072549043353606,False,,"[-1.2127620275174358, -4.4095136215407855, 5.4, 1.434969343100499, 2.700527164615412]",False
QQQ,event_option_variant_selector_existing_2026janmay_risk5000,selected_variant_trades.csv,293,0.41638225255972694,1.1269975114994975,5.394406939876599,16,3,0.5938566552901023,2.754060248527866,False,,"[-5.581806058519177, 2.666526509961267, 11.138571444448536, -3.8517158841912464, 1.0228309281772217]",False
QQQ,event_option_gate_wide_delta35_2026janmay,event_option_gate_trades.csv,161,0.4409937888198758,1.1003666268176404,2.3345318005390787,25,2,0.7577639751552795,3.213286996755894,False,,"[-0.07871511444212476, -2.59406481867644, 0.050511456125892806, 6.911296313169218, -1.9544960356374657]",False
QQQ,event_option_qqq_stream_selector_d65_current_ptdjd80_online_2026janmay_risk5000,stream_selector_trades.csv,318,0.41509433962264153,1.0918094893635615,4.283793930646917,23,3,0.6226415094339622,3.501568993010543,False,,"[-5.581806058519177, 3.5664293608200843, 6.231226116639222, -3.822985104892854, 3.8909296165996436]",False
QQQ,event_option_profile_selector_narrow_13ticker_regimegate_2026janmay,regime_gate_trades.csv,152,0.40131578947368424,1.085061919591113,2.0477048391591026,21,3,0.6447368421052632,3.6384646638536946,False,,"[-1.2127620275174358, -2.675029641039373, 2.5, 0.7349693431004989, 2.700527164615412]",False
QQQ,event_option_gate_qqq_alltrain_zero_dte_delta80_wincls_physics_ptdj_z48_loosephys_2026janmay,event_option_gate_trades.csv,166,0.39759036144578314,1.0784594968592076,2.2731910587832536,0,2,0.26506024096385544,4.072038591622663,False,,"[0.0, 3.904988013153784, 5.950000045849729, -5.113231994890988, -2.468565005329271]",False
QQQ,event_option_gate_qqq_alltrain_delta80_wincls_min18_2025h2_2026,event_option_gate_trades.csv,319,0.4106583072100313,1.0510000926476506,1.9089928751165406,29,3,0.7429467084639498,4.6527691985700805,False,,"[-2.198510986150974, 0.6551055397149408, -1.9797807600797144, 1.1353278880325597, 4.2968511935997284]",False
QQQ,event_option_gate_qqq_alltrain_delta80_wincls_min18_2026janmay,event_option_gate_trades.csv,319,0.4106583072100313,1.0510000926476506,1.9089928751165406,29,3,0.7429467084639498,4.6527691985700805,False,,"[-2.198510986150974, 0.6551055397149408, -1.9797807600797144, 1.1353278880325597, 4.2968511935997284]",False
