dir,file,spx_ticker,pass_exact,pass_with_call,spx_wr,spx_pf,spx_min,spx_trades,spx_r,spx_call,spx_pos,spy_wr,spy_pf,spy_min,spy_trades,spy_r,spy_call,spy_pos,qqq_wr,qqq_pf,qqq_min,qqq_trades,qqq_r,qqq_call,qqq_pos,path
event_option_gate_wide_2024train_spxw_spy_qqq_2025h2_2026,event_option_gate_trades.csv,SPXW,False,False,0.3712574850299401,0.9725719141642247,0,167,-0.7291519731265681,0.6227544910179641,2,0.375,0.7298172054999065,0,128,-5.482435823467673,0.7890625,1,0.4007936507936508,0.9234728277705992,0,252,-2.7777356861009412,0.7341269841269841,1,research_papers\JEPA\results\event_option_gate_wide_2024train_spxw_spy_qqq_2025h2_2026\event_option_gate_trades.csv
event_option_gate_wide_2024train_spxw_spy_qqq_2026janmay,event_option_gate_trades.csv,SPXW,False,False,0.3712574850299401,0.9725719141642247,0,167,-0.7291519731265681,0.6227544910179641,2,0.375,0.7298172054999065,0,128,-5.482435823467673,0.7890625,1,0.4007936507936508,0.9234728277705992,0,252,-2.7777356861009412,0.7341269841269841,1,research_papers\JEPA\results\event_option_gate_wide_2024train_spxw_spy_qqq_2026janmay\event_option_gate_trades.csv
event_option_gate_wide_delta25_quantile_2026janmay,event_option_gate_trades.csv,SPXW,False,False,0.4095744680851064,1.09853959741153,0,188,2.668260753692716,0.5531914893617021,2,0.47126436781609193,1.189930158556941,0,87,2.2185425516517285,0.8045977011494253,3,0.3116883116883117,0.6263483485072358,0,154,-9.941713419365422,0.7597402597402597,1,research_papers\JEPA\results\event_option_gate_wide_delta25_quantile_2026janmay\event_option_gate_trades.csv
event_option_gate_wide_delta35_2026janmay,event_option_gate_trades.csv,SPXW,False,False,0.36681222707423583,0.8803299650045179,0,229,-4.244182287460912,0.6331877729257642,3,0.37988826815642457,0.8851394577861412,0,179,-3.266694488823526,0.776536312849162,2,0.4409937888198758,1.1003666268176404,0,161,2.3345318005390787,0.7577639751552795,2,research_papers\JEPA\results\event_option_gate_wide_delta35_2026janmay\event_option_gate_trades.csv
event_option_gate_wide_delta35_quantile_2026janmay,event_option_gate_trades.csv,SPXW,False,False,0.37751004016064255,0.9105420635845479,0,249,-3.410030619130971,0.6144578313253012,3,0.5368421052631579,1.6817475249126919,0,95,7.247991476462013,0.7789473684210526,5,0.4036697247706422,0.9474490524725105,0,109,-0.8549921289761486,0.7798165137614679,2,research_papers\JEPA\results\event_option_gate_wide_delta35_quantile_2026janmay\event_option_gate_trades.csv
event_option_gate_wide_delta35_quantile_front_weekly_2025h2_2026janmay,event_option_gate_trades.csv,SPXW,False,False,0.6144578313253012,2.5049682438907723,0,83,9.543654083757678,0.7831325301204819,5,0.4954954954954955,1.0041469750949157,0,111,0.05271992692145899,0.8648648648648649,2,0.36363636363636365,0.6635293837468959,0,132,-5.831907512366852,0.8560606060606061,1,research_papers\JEPA\results\event_option_gate_wide_delta35_quantile_front_weekly_2025h2_2026janmay\event_option_gate_trades.csv
event_option_gate_wide_delta35_quantile_front_weekly_2025h2_2026jun_rebuild,event_option_gate_trades.csv,SPXW,False,False,0.49645390070921985,1.4423664050097897,12,141,6.284646114551595,0.6950354609929078,5,0.44274809160305345,0.8214995465470792,14,131,-3.006521678970486,0.8473282442748091,2,0.38823529411764707,0.7281330559538184,0,170,-5.937393699716452,0.8529411764705882,1,research_papers\JEPA\results\event_option_gate_wide_delta35_quantile_front_weekly_2025h2_2026jun_rebuild\event_option_gate_trades.csv
event_option_gate_wide_delta35_quantile_front_weekly_2026janmay,event_option_gate_trades.csv,SPXW,False,False,0.6144578313253012,2.5049682438907723,0,83,9.543654083757678,0.7831325301204819,5,0.4954954954954955,1.0041469750949157,0,111,0.05271992692145899,0.8648648648648649,2,0.36363636363636365,0.6635293837468959,0,132,-5.831907512366852,0.8560606060606061,1,research_papers\JEPA\results\event_option_gate_wide_delta35_quantile_front_weekly_2026janmay\event_option_gate_trades.csv
event_option_gate_wide_delta35_quantile_zero_dte_2026janmay,event_option_gate_trades.csv,SPXW,False,False,0.41818181818181815,1.1979166666666667,0,110,3.8,0.41818181818181815,4,0.3372093023255814,0.8579415910659544,0,86,-2.4009174412262673,0.5930232558139535,2,0.3484848484848485,0.8590488999153811,0,66,-1.818269191091581,0.36363636363636365,2,research_papers\JEPA\results\event_option_gate_wide_delta35_quantile_zero_dte_2026janmay\event_option_gate_trades.csv
event_option_h2_spxw_cap4_qqq_mtdrescue1_spy_candidate_2026janjun_rebuild_risk5000,combined_trades.csv,SPXW,False,False,0.47619047619047616,1.3769553488809412,16,168,6.998909002178291,0.6547619047619048,5,0.4263157894736842,1.1638901906542904,18,190,4.351991361162636,0.37894736842105264,4,0.48663101604278075,1.4504748340381242,13,187,11.569656114607824,0.48663101604278075,5,research_papers\JEPA\results\event_option_h2_spxw_cap4_qqq_mtdrescue1_spy_candidate_2026janjun_rebuild_risk5000\combined_trades.csv
event_option_h2_spxw_cap4_qqq_mtdrescue1_spy_candidate_2026janmay_risk5000,combined_trades.csv,SPXW,False,False,0.5136986301369864,1.6592134191903471,0,146,9.783299862801794,0.6712328767123288,5,0.4519774011299435,1.412274694601744,0,177,9.23821309130425,0.480225988700565,5,0.5,1.5165940564361755,0,174,12.008117651712862,0.4885057471264368,5,research_papers\JEPA\results\event_option_h2_spxw_cap4_qqq_mtdrescue1_spy_candidate_2026janmay_risk5000\combined_trades.csv
event_option_h2_spxw_cap4_qqq_mtdrescue_spy_candidate_2026janmay_risk5000,combined_trades.csv,SPXW,False,False,0.5136986301369864,1.6592134191903471,0,146,9.783299862801794,0.6712328767123288,5,0.4519774011299435,1.412274694601744,0,177,9.23821309130425,0.480225988700565,5,0.5067567567567568,1.6366699429944582,0,148,12.809994940809528,0.41216216216216217,5,research_papers\JEPA\results\event_option_h2_spxw_cap4_qqq_mtdrescue_spy_candidate_2026janmay_risk5000\combined_trades.csv
event_option_h2_spxw_cap4_qqq_spy_candidate_2026janmay_risk5000,combined_trades.csv,SPXW,False,False,0.5136986301369864,1.6592134191903471,0,146,9.783299862801794,0.6712328767123288,5,0.4519774011299435,1.412274694601744,0,177,9.23821309130425,0.480225988700565,5,0.4900990099009901,1.387403536211552,0,202,10.184333151876551,0.5445544554455446,5,research_papers\JEPA\results\event_option_h2_spxw_cap4_qqq_spy_candidate_2026janmay_risk5000\combined_trades.csv
event_option_h2_spxw_static_qqq_spy_candidate_2026janmay_risk5000,combined_trades.csv,SPXW,False,False,0.5031446540880503,1.579141984002884,0,159,9.438960637581362,0.6666666666666666,5,0.4519774011299435,1.412274694601744,0,177,9.23821309130425,0.480225988700565,5,0.4900990099009901,1.387403536211552,0,202,10.184333151876551,0.5445544554455446,5,research_papers\JEPA\results\event_option_h2_spxw_static_qqq_spy_candidate_2026janmay_risk5000\combined_trades.csv
event_option_live_ready_current_sources_2026janmay_risk5000,combined_trades.csv,SPXW,False,False,0.5136986301369864,1.6592134191903471,0,146,9.783299862801794,0.6712328767123288,5,0.4519774011299435,1.412274694601744,0,177,9.23821309130425,0.480225988700565,5,0.5,1.5165940564361755,0,174,12.008117651712862,0.4942528735632184,5,research_papers\JEPA\results\event_option_live_ready_current_sources_2026janmay_risk5000\combined_trades.csv
event_option_pre2026_policy_quality_pf11_2026janmay_risk5000,combined_trades.csv,SPXW,False,False,0.49612403100775193,1.4035924716751949,0,258,10.262535887821178,0.6627906976744186,3,0.4294117647058823,1.2345848997354376,0,170,5.61032001953191,0.4411764705882353,3,0.4106583072100313,1.0510000926476506,0,319,1.9089928751165406,0.7429467084639498,3,research_papers\JEPA\results\event_option_pre2026_policy_quality_pf11_2026janmay_risk5000\combined_trades.csv
event_option_pre2026_policy_scoreonly_2026janmay_risk5000,combined_trades.csv,SPXW,False,False,0.4775641025641026,1.3303259140269539,0,312,11.242131980624222,0.625,3,0.38333333333333336,1.0131446005150357,0,180,0.4085278467554563,0.6444444444444445,3,0.3994910941475827,0.9926697320830952,0,393,-0.37657343205803173,0.6844783715012722,3,research_papers\JEPA\results\event_option_pre2026_policy_scoreonly_2026janmay_risk5000\combined_trades.csv
event_option_pre2026_policy_wr45_pf12_2026janmay_risk5000,combined_trades.csv,SPXW,False,False,0.49612403100775193,1.4035924716751949,0,258,10.262535887821178,0.6627906976744186,3,0.4805194805194805,1.6263356485221405,0,154,20.063801182511774,0.6753246753246753,4,0.4106583072100313,1.0510000926476506,0,319,1.9089928751165406,0.7429467084639498,3,research_papers\JEPA\results\event_option_pre2026_policy_wr45_pf12_2026janmay_risk5000\combined_trades.csv
event_option_qqq_balanced_wide_volume_backfill_m19_2026janmay_risk5000,monthly_volume_backfill_trades.csv,SPXW,False,False,0.3870967741935484,1.0760438398323542,0,93,1.0972040775164702,0.6021505376344086,2,0.4189189189189189,0.9534376939486557,0,74,-0.533111907454888,0.7297297297297297,1,0.5234042553191489,1.4646126855808046,0,235,13.801555329702516,0.6297872340425532,5,research_papers\JEPA\results\event_option_qqq_balanced_wide_volume_backfill_m19_2026janmay_risk5000\monthly_volume_backfill_trades.csv
event_option_spxw_scorethr_online_backfill_current_t18_md7_2026janmay_risk5000,monthly_volume_backfill_trades.csv,SPXW,False,False,0.475,1.3965383087634717,0,200,9.998572752107885,0.6,5,0.43529411764705883,1.3393691461269697,0,85,6.175831498966601,0.6352941176470588,4,0.47058823529411764,1.396558728169096,0,85,5.022658848393531,0.4235294117647059,4,research_papers\JEPA\results\event_option_spxw_scorethr_online_backfill_current_t18_md7_2026janmay_risk5000\monthly_volume_backfill_trades.csv
event_option_spxw_spy_dailyjanmay_juneselector_qqq_partialonly_2026janjun_diag_risk5000,combined_trades.csv,SPXW,True,True,0.5242290748898678,1.6625085606972099,22,227,15.409285070086225,0.6475770925110133,6,0.5063291139240507,1.9848765348067983,20,158,20.41311123694603,0.3987341772151899,6,0.5258620689655172,1.6601359633286574,19,232,17.500976178407377,0.6293103448275862,6,research_papers\JEPA\results\event_option_spxw_spy_dailyjanmay_juneselector_qqq_partialonly_2026janjun_diag_risk5000\combined_trades.csv
event_option_static_union_live_equiv_balanced_2026janmay_risk5000,combined_trades.csv,SPXW,False,False,0.5230125523012552,1.6073064175638037,0,239,16.38301048362117,0.6276150627615062,5,0.4519774011299435,1.412274694601744,0,177,9.23821309130425,0.480225988700565,5,0.4900990099009901,1.387403536211552,0,202,10.184333151876551,0.5445544554455446,5,research_papers\JEPA\results\event_option_static_union_live_equiv_balanced_2026janmay_risk5000\combined_trades.csv
event_option_static_union_live_equiv_candidate_2026janmay_risk5000,combined_trades.csv,SPXW,False,False,0.5230125523012552,1.6073064175638037,0,239,16.38301048362117,0.6276150627615062,5,0.4519774011299435,1.412274694601744,0,177,9.23821309130425,0.480225988700565,5,0.4826388888888889,1.3359879992994754,0,288,12.62140439461097,0.5555555555555556,5,research_papers\JEPA\results\event_option_static_union_live_equiv_candidate_2026janmay_risk5000\combined_trades.csv
event_option_teacher_distill_ptdj_clean_spyhist_ckpt_2026janmay_risk5000,combined_trades.csv,SPXW,False,False,0.46464646464646464,1.3359350520518698,0,99,4.4742192586237115,0.5959595959595959,5,0.4253731343283582,1.052093029721853,0,134,1.1173999738550124,0.39552238805970147,3,0.4772727272727273,1.212101491634237,0,220,6.225101337129393,0.6909090909090909,2,research_papers\JEPA\results\event_option_teacher_distill_ptdj_clean_spyhist_ckpt_2026janmay_risk5000\combined_trades.csv
event_option_teacher_distill_ptdj_clean_spyhist_vol18_allowinvalid_ckpt_2026janmay_risk5000,combined_trades.csv,SPXW,False,False,0.46405228758169936,1.3279771077162832,0,153,7.016706984294909,0.5882352941176471,4,0.4520547945205479,1.1948736282844812,0,146,4.3142257507110084,0.410958904109589,3,0.42196531791907516,0.9299744237543229,0,519,-5.177888482108784,0.7803468208092486,1,research_papers\JEPA\results\event_option_teacher_distill_ptdj_clean_spyhist_vol18_allowinvalid_ckpt_2026janmay_risk5000\combined_trades.csv
event_option_teacher_distill_ptdj_clean_spyhist_vol18_ckpt_2026janmay_risk5000,combined_trades.csv,SPXW,False,False,0.46405228758169936,1.3279771077162832,0,153,7.016706984294909,0.5882352941176471,4,0.4520547945205479,1.1948736282844812,0,146,4.3142257507110084,0.410958904109589,3,0.4715447154471545,1.1668243583811109,0,246,5.4069495586721965,0.7113821138211383,1,research_papers\JEPA\results\event_option_teacher_distill_ptdj_clean_spyhist_vol18_ckpt_2026janmay_risk5000\combined_trades.csv
event_option_teacher_distill_ptdj_lgbm_multiclass_ckpt_2026janmay_risk5000,combined_trades.csv,SPXW,False,False,0.46464646464646464,1.3359350520518698,0,99,4.4742192586237115,0.5959595959595959,5,0.352,0.8625506884684212,0,125,-2.818496768724998,0.584,2,0.4772727272727273,1.212101491634237,0,220,6.225101337129393,0.6909090909090909,2,research_papers\JEPA\results\event_option_teacher_distill_ptdj_lgbm_multiclass_ckpt_2026janmay_risk5000\combined_trades.csv
