ticker,artifact,file,trades,win_rate,profit_factor,pnl_return,min_month_trades,positive_months,call_rate,top5_share,first_2_month_share,first_3_month_share,first_4_month_share,passes_basic,passes_curve
SPXW,event_option_spxw_branch_router_topk_current_tdvp_widezdte_profile_maxday7_s1_m19_2025h2_2026jun_risk5000,trade_union_topk_regressor_trades.csv,213,0.5070422535211268,1.5131367035706713,12.017480574638187,22,6,0.49765258215962443,0.5055755159843102,0.4609870242556887,0.6395915095709127,0.709055535640215,True,True
SPXW,event_option_spxw_branch_router_topk_current_tdvp_widezdte_profile_maxday7_s1_m19_export202510_202606_risk5000,trade_union_topk_regressor_trades.csv,213,0.5070422535211268,1.5131367035706713,12.017480574638187,22,6,0.49765258215962443,0.5055755159843102,0.4609870242556887,0.6395915095709127,0.709055535640215,True,True
SPXW,event_option_spxw_branch_router_topk_current_tdvp_widezdte_profile_maxday7_2025h2_2026jun_risk5000,trade_union_topk_regressor_trades.csv,324,0.49382716049382713,1.4678388085471008,18.578628462326748,22,6,0.5462962962962963,0.6106728741834249,0.2483368037365839,0.4527565849025862,0.6937307342396242,True,True
SPXW,event_option_spxw_branch_router_topk_current_tdvp_widezdte_profile_maxday7_2025h2export_202510_202606_risk5000,trade_union_topk_regressor_trades.csv,324,0.49382716049382713,1.4678388085471008,18.578628462326748,22,6,0.5462962962962963,0.6106728741834249,0.2483368037365839,0.4527565849025862,0.6937307342396242,True,True
SPXW,event_option_spxw_branch_router_topk_current_tdvp_widezdte_profile_2025h2_2026jun_risk5000,trade_union_topk_regressor_trades.csv,386,0.48186528497409326,1.3692619640902957,17.830356613052956,42,6,0.5025906735751295,0.7092098445309709,0.2419333109123462,0.45493180819719786,0.7284944064113918,True,True
SPXW,event_option_spxw_branch_router_topk_current_tdvp_widezdte_profile_maxday6_2025h2_2026jun_risk5000,trade_union_topk_regressor_trades.csv,340,0.4647058823529412,1.3248349079222201,14.387048511856008,22,6,0.5176470588235295,0.7324504068083799,0.306786844188819,0.5526230415261256,0.7681305298449322,True,True
SPXW,event_option_spxw_base_intraday_side_circuit_m19_2025h2_2026jun_risk5000,intraday_circuit_trades.csv,285,0.49473684210526314,1.3346676501035528,10.044451570487073,24,4,0.6,1.2816965062050047,0.5290241256931139,0.6582336853714789,1.488912407171046,True,False
SPXW,event_option_spxw_base_intraday_side_circuit_m19_2025h2hist_v2_2026janjun_risk5000,intraday_circuit_trades.csv,285,0.49473684210526314,1.3346676501035528,10.044451570487073,24,4,0.6,1.2816965062050047,0.5290241256931139,0.6582336853714789,1.488912407171046,True,False
SPXW,event_option_spxw_base_intraday_side_circuit_m19_2026janjun_risk5000,intraday_circuit_trades.csv,285,0.49473684210526314,1.3346676501035528,10.044451570487073,24,4,0.6,1.2816965062050047,0.5290241256931139,0.6582336853714789,1.488912407171046,True,False
SPXW,event_option_spxw_base_intraday_side_circuit_m19_pf11_wr42_dd25_2026janjun_risk5000,intraday_circuit_trades.csv,285,0.49473684210526314,1.3346676501035528,10.044451570487073,24,4,0.6,1.2816965062050047,0.5290241256931139,0.6582336853714789,1.488912407171046,True,False
SPXW,event_option_spxw_branch_router_topk_current_tdvp_widezdte_profile_maxday7_startupscore_s3_202510_202606_risk5000,trade_union_topk_regressor_trades.csv,239,0.4686192468619247,1.3187907675700734,9.878597240568137,22,4,0.47280334728033474,1.1484894226563849,-0.21230705448844733,0.17214420636839017,0.5940052080535162,True,False
SPXW,event_option_spxw_base_intraday_circuit_m19_2026janjun_risk5000,intraday_circuit_trades.csv,289,0.48788927335640137,1.3009514878579036,9.266612904775798,24,4,0.6055363321799307,1.389281997309257,0.5734303639040712,0.7134857625669873,1.613891582632019,True,False
SPXW,event_option_spxw_h2_union_selector_backfill_base_t18_cap4_cd15_2026janmay_risk5000,combined_trades.csv,144,0.5138888888888888,1.6476725038650344,9.482807221879263,0,5,0.6736111111111112,0.8218126184671918,0.5603569793007656,0.6385707119621169,0.9010223916176959,False,False
SPXW,event_option_spxw_static_union_online_wideqfw_cd15_2026janmay_risk5000,combined_trades.csv,239,0.5230125523012552,1.6073064175638037,16.38301048362117,0,5,0.6276150627615062,0.8434732467740005,0.25265309006551434,0.5720931453154866,0.9286698357719837,False,False
SPXW,event_option_spxw_branch_router_topk_current_tdvp_widezdte_profile_maxday7_s1_2025h2_2026jun_risk5000,trade_union_topk_regressor_trades.csv,196,0.5102040816326531,1.5395976694547575,11.335093719834715,18,6,0.4846938775510204,0.562478273223055,0.4285377672572398,0.6178944665373807,0.6915403140757435,False,False
SPXW,event_option_spxw_base_side_h2_second_intraday_circuit_s2_2026janmay_risk5000,intraday_circuit_trades.csv,240,0.5166666666666667,1.5227340666977194,12.590143793676297,0,4,0.6208333333333333,1.0225410206279693,0.42205691191650335,0.5251406563043289,1.1878584400313652,False,False
SPXW,event_option_spxw_vol25_h2_intraday_circuit_s2_2026janmay_risk5000,intraday_circuit_trades.csv,221,0.5067873303167421,1.5185808407897845,11.590058582889059,0,4,0.6018099547511312,1.0884380891789094,0.4584754401490856,0.6101748757076839,1.2040684053437323,False,False
SPXW,event_option_spxw_branch_router_topk_current_tdvp_widezdte_profile_maxday5_2025h2_2026jun_risk5000,trade_union_topk_regressor_trades.csv,253,0.48616600790513836,1.4187021774764257,13.48716407307236,18,6,0.5098814229249012,0.6601511245137383,0.26052602245412737,0.5183642471935872,0.575727302409897,False,False
SPXW,event_option_spxw_union_current_tdvp_wide_profile_scorethr_online_s1_2026janmay_risk5000,trade_union_topk_regressor_trades.csv,179,0.48044692737430167,1.39025844911181,8.961850055343373,0,5,0.5810055865921788,1.032218143895716,0.3550061922105969,0.5808673116022831,0.9589059381947669,False,False
SPXW,event_option_spxw_h2_union_selector_cap4_backfill_base_t18_2026janjun_rebuild,combined_trades.csv,168,0.47619047619047616,1.3769553488809412,6.998909002178291,16,5,0.6547619047619048,1.1134722041687821,0.7592265035150382,0.8651981269066782,1.2207933607435058,False,False
SPXW,event_option_spxw_union_base_tdvp_topk_reg_s3_m19_wr20_2026janjun_risk5000,trade_union_topk_regressor_trades.csv,303,0.46864686468646866,1.298133090103898,9.594576444231931,37,4,0.6600660066006601,1.3621354581476282,0.6743113349831914,0.8332278395077345,1.4891055109945406,False,False
SPXW,event_option_spxw_maxday7_startupscore_single_verify_2026janmay_risk5000,combined_trades.csv,200,0.45,1.2544538828976302,7.139809825108754,0,3,0.505,1.5890429464348153,-0.2937467431201193,0.23817767190804248,0.8218619757244284,False,False
SPXW,event_option_spxw_front_weekly_topk_reg_s3_m19_wr20_2026janjun_risk5000,trade_union_topk_regressor_trades.csv,182,0.46703296703296704,1.1808703656207076,3.789363713995627,20,3,0.6043956043956044,2.048015624472951,1.4022821801237844,1.8220280153562913,1.7616908339322483,False,False
SPY,event_option_spy_wconly_relative_momentum_topk1_single_verify_2025oct_2026jun_risk5000,combined_trades.csv,148,0.49324324324324326,1.7747554781214518,22.41155175579734,19,6,0.5540540540540541,1.1550927365428072,0.4697240554716375,0.4773560013593828,0.6306427920083657,True,False
SPY,event_option_spy_protocol_topk_side_circuit_s2_2026janjun_risk5000,intraday_circuit_trades.csv,174,0.47701149425287354,1.695148099819812,24.3233022628363,19,5,0.6264367816091954,1.1551174828841473,0.4328049237060322,0.3411173804785638,0.6596733414800707,True,False
SPY,event_option_spy_topk_intraday_side_circuit_m19_2025h2hist_v2_2025h2_2026janjun_risk5000,intraday_circuit_trades.csv,174,0.47701149425287354,1.695148099819812,24.3233022628363,19,5,0.6264367816091954,1.1551174828841473,0.4328049237060322,0.3411173804785638,0.6596733414800707,True,False
