path,dir,file,ticker,window,v_trades,v_wr,v_pf,v_r,v_min_month,v_pos_months,v_call_rate,t_trades,t_wr,t_pf,t_r,t_min_month,t_pos_months,t_call_rate
research_papers\JEPA\results\event_option_qqq_nested_config_intraday_side_circuit_m18_pf11_wr42_2025h2_2026jun_risk5000\intraday_circuit_trades.csv,event_option_qqq_nested_config_intraday_side_circuit_m18_pf11_wr42_2025h2_2026jun_risk5000,intraday_circuit_trades.csv,QQQ,octdec,51,0.37254901960784315,0.9373996819579256,-0.6009630532039153,0,0,0.21568627450980393,206,0.5097087378640777,1.61249995452866,18.01474574510754,10,5,0.4223300970873786
research_papers\JEPA\results\event_option_qqq_union_balanced_d65_current_topk_s2_m19_maxday5_202510_202606_risk5000\trade_union_topk_regressor_trades.csv,event_option_qqq_union_balanced_d65_current_topk_s2_m19_maxday5_202510_202606_risk5000,trade_union_topk_regressor_trades.csv,QQQ,h2,135,0.43703703703703706,0.941943996877501,-1.0687702181763234,0,2,0.7185185185185186,227,0.5022026431718062,1.4389447832378248,12.329182124301528,10,5,0.6784140969162996
research_papers\JEPA\results\event_option_qqq_union_balanced_d65_current_topk_s2_m19_maxday5_202510_202606_risk5000\trade_union_topk_regressor_trades.csv,event_option_qqq_union_balanced_d65_current_topk_s2_m19_maxday5_202510_202606_risk5000,trade_union_topk_regressor_trades.csv,QQQ,octdec,135,0.43703703703703706,0.941943996877501,-1.0687702181763234,22,2,0.7185185185185186,227,0.5022026431718062,1.4389447832378248,12.329182124301528,10,5,0.6784140969162996
research_papers\JEPA\results\event_option_qqq_union_balanced_d65_current_topk_s2_m19_maxday5_recent202510_export_202510_202606_risk5000\trade_union_topk_regressor_trades.csv,event_option_qqq_union_balanced_d65_current_topk_s2_m19_maxday5_recent202510_export_202510_202606_risk5000,trade_union_topk_regressor_trades.csv,QQQ,h2,151,0.45695364238410596,0.9955053739653498,-0.08917503642944702,0,2,0.7019867549668874,222,0.5315315315315315,1.7001277876102578,17.300976178407375,10,6,0.6576576576576577
research_papers\JEPA\results\event_option_qqq_union_balanced_d65_current_topk_s2_m19_maxday5_recent202510_export_202510_202606_risk5000\trade_union_topk_regressor_trades.csv,event_option_qqq_union_balanced_d65_current_topk_s2_m19_maxday5_recent202510_export_202510_202606_risk5000,trade_union_topk_regressor_trades.csv,QQQ,octdec,151,0.45695364238410596,0.9955053739653498,-0.08917503642944702,38,2,0.7019867549668874,222,0.5315315315315315,1.7001277876102578,17.300976178407375,10,6,0.6576576576576577
research_papers\JEPA\results\event_option_qqq_union_d65_current_ptdjd80_scorethr_online_2025oct_2026janmay_risk5000\trade_union_topk_regressor_trades.csv,event_option_qqq_union_d65_current_ptdjd80_scorethr_online_2025oct_2026janmay_risk5000,trade_union_topk_regressor_trades.csv,QQQ,h2,108,0.4722222222222222,0.8919538638280753,-1.5284636082086474,0,1,0.6296296296296297,206,0.441747572815534,1.0876096636384536,2.4899331372250577,0,3,0.6019417475728155
research_papers\JEPA\results\event_option_qqq_union_d65_current_ptdjd80_scorethr_online_2025oct_2026janmay_risk5000\trade_union_topk_regressor_trades.csv,event_option_qqq_union_d65_current_ptdjd80_scorethr_online_2025oct_2026janmay_risk5000,trade_union_topk_regressor_trades.csv,QQQ,octdec,108,0.4722222222222222,0.8919538638280753,-1.5284636082086474,18,1,0.6296296296296297,206,0.441747572815534,1.0876096636384536,2.4899331372250577,0,3,0.6019417475728155
research_papers\JEPA\results\event_option_spxw_base_intraday_side_circuit_m19_2025h2_2026jun_risk5000\intraday_circuit_trades.csv,event_option_spxw_base_intraday_side_circuit_m19_2025h2_2026jun_risk5000,intraday_circuit_trades.csv,SPXW,h2,257,0.42023346303501946,1.1949250420399626,5.104316234045285,25,5,0.6147859922178989,285,0.49473684210526314,1.3346676501035528,10.044451570487073,24,4,0.6
research_papers\JEPA\results\event_option_spxw_base_intraday_side_circuit_m19_2025h2_2026jun_risk5000\intraday_circuit_trades.csv,event_option_spxw_base_intraday_side_circuit_m19_2025h2_2026jun_risk5000,intraday_circuit_trades.csv,SPXW,octdec,135,0.3851851851851852,1.1521091809522463,2.2712033268443057,25,3,0.5703703703703704,285,0.49473684210526314,1.3346676501035528,10.044451570487073,24,4,0.6
research_papers\JEPA\results\event_option_spxw_branch_router_topk_current_tdvp_widezdte_profile_maxday7_2025h2export_202510_202606_risk5000\trade_union_topk_regressor_trades.csv,event_option_spxw_branch_router_topk_current_tdvp_widezdte_profile_maxday7_2025h2export_202510_202606_risk5000,trade_union_topk_regressor_trades.csv,SPXW,h2,34,0.4117647058823529,0.5461805490727482,-2.074777245112959,0,0,0.7058823529411765,324,0.49382716049382713,1.4678388085471008,18.578628462326748,22,6,0.5462962962962963
research_papers\JEPA\results\event_option_spxw_branch_router_topk_current_tdvp_widezdte_profile_maxday7_2025h2export_202510_202606_risk5000\trade_union_topk_regressor_trades.csv,event_option_spxw_branch_router_topk_current_tdvp_widezdte_profile_maxday7_2025h2export_202510_202606_risk5000,trade_union_topk_regressor_trades.csv,SPXW,octdec,34,0.4117647058823529,0.5461805490727482,-2.074777245112959,0,0,0.7058823529411765,324,0.49382716049382713,1.4678388085471008,18.578628462326748,22,6,0.5462962962962963
research_papers\JEPA\results\event_option_spxw_branch_router_topk_current_tdvp_widezdte_profile_maxday7_s1_m19_export202510_202606_risk5000\trade_union_topk_regressor_trades.csv,event_option_spxw_branch_router_topk_current_tdvp_widezdte_profile_maxday7_s1_m19_export202510_202606_risk5000,trade_union_topk_regressor_trades.csv,SPXW,h2,34,0.4117647058823529,0.5461805490727482,-2.074777245112959,0,0,0.7058823529411765,213,0.5070422535211268,1.5131367035706713,12.017480574638187,22,6,0.49765258215962443
research_papers\JEPA\results\event_option_spxw_branch_router_topk_current_tdvp_widezdte_profile_maxday7_s1_m19_export202510_202606_risk5000\trade_union_topk_regressor_trades.csv,event_option_spxw_branch_router_topk_current_tdvp_widezdte_profile_maxday7_s1_m19_export202510_202606_risk5000,trade_union_topk_regressor_trades.csv,SPXW,octdec,34,0.4117647058823529,0.5461805490727482,-2.074777245112959,0,0,0.7058823529411765,213,0.5070422535211268,1.5131367035706713,12.017480574638187,22,6,0.49765258215962443
research_papers\JEPA\results\event_option_spxw_branch_router_topk_current_tdvp_widezdte_profile_maxday7_startupscore_s3_202510_202606_risk5000\trade_union_topk_regressor_trades.csv,event_option_spxw_branch_router_topk_current_tdvp_widezdte_profile_maxday7_startupscore_s3_202510_202606_risk5000,trade_union_topk_regressor_trades.csv,SPXW,h2,34,0.4117647058823529,0.5461805490727483,-2.0747772451129585,0,0,0.7058823529411765,239,0.4686192468619247,1.3187907675700734,9.878597240568137,22,4,0.47280334728033474
research_papers\JEPA\results\event_option_spxw_branch_router_topk_current_tdvp_widezdte_profile_maxday7_startupscore_s3_202510_202606_risk5000\trade_union_topk_regressor_trades.csv,event_option_spxw_branch_router_topk_current_tdvp_widezdte_profile_maxday7_startupscore_s3_202510_202606_risk5000,trade_union_topk_regressor_trades.csv,SPXW,octdec,34,0.4117647058823529,0.5461805490727483,-2.0747772451129585,0,0,0.7058823529411765,239,0.4686192468619247,1.3187907675700734,9.878597240568137,22,4,0.47280334728033474
research_papers\JEPA\results\event_option_spy_daily_router_topk_nested_wconly_srchist10d20t_backfill_topk_t24_md4_2025oct_2026jun_risk5000\monthly_volume_backfill_trades.csv,event_option_spy_daily_router_topk_nested_wconly_srchist10d20t_backfill_topk_t24_md4_2025oct_2026jun_risk5000,monthly_volume_backfill_trades.csv,SPY,h2,135,0.42962962962962964,0.9581585395936638,-0.8714535510218379,0,1,0.7111111111111111,144,0.4722222222222222,1.273587043883989,6.8986215378954965,18,4,0.5
research_papers\JEPA\results\event_option_spy_daily_router_topk_nested_wconly_srchist10d20t_backfill_topk_t24_md4_2025oct_2026jun_risk5000\monthly_volume_backfill_trades.csv,event_option_spy_daily_router_topk_nested_wconly_srchist10d20t_backfill_topk_t24_md4_2025oct_2026jun_risk5000,monthly_volume_backfill_trades.csv,SPY,octdec,135,0.42962962962962964,0.9581585395936638,-0.8714535510218379,30,1,0.7111111111111111,144,0.4722222222222222,1.273587043883989,6.8986215378954965,18,4,0.5
research_papers\JEPA\results\event_option_spy_daily_source_router_d660_topk_nested_wconly_srchist10d20t_2025oct_2026jun_risk5000\daily_source_router_trades.csv,event_option_spy_daily_source_router_d660_topk_nested_wconly_srchist10d20t_2025oct_2026jun_risk5000,daily_source_router_trades.csv,SPY,h2,169,0.3905325443786982,0.86635558215612,-3.6020425508755145,0,1,0.7514792899408284,140,0.45,1.1105495787628425,2.7381512185913097,16,4,0.4714285714285714
research_papers\JEPA\results\event_option_spy_daily_source_router_d660_topk_nested_wconly_srchist10d20t_2025oct_2026jun_risk5000\daily_source_router_trades.csv,event_option_spy_daily_source_router_d660_topk_nested_wconly_srchist10d20t_2025oct_2026jun_risk5000,daily_source_router_trades.csv,SPY,octdec,169,0.3905325443786982,0.86635558215612,-3.6020425508755145,28,1,0.7514792899408284,140,0.45,1.1105495787628425,2.7381512185913097,16,4,0.4714285714285714
research_papers\JEPA\results\event_option_spy_daily_source_router_d660_topk_nested_wconly_srchist10d20t_2025oct_2026jun_risk5000\selected_trades.csv,event_option_spy_daily_source_router_d660_topk_nested_wconly_srchist10d20t_2025oct_2026jun_risk5000,selected_trades.csv,SPY,h2,169,0.3905325443786982,0.86635558215612,-3.6020425508755145,0,1,0.7514792899408284,140,0.45,1.1105495787628425,2.7381512185913097,16,4,0.4714285714285714
research_papers\JEPA\results\event_option_spy_daily_source_router_d660_topk_nested_wconly_srchist10d20t_2025oct_2026jun_risk5000\selected_trades.csv,event_option_spy_daily_source_router_d660_topk_nested_wconly_srchist10d20t_2025oct_2026jun_risk5000,selected_trades.csv,SPY,octdec,169,0.3905325443786982,0.86635558215612,-3.6020425508755145,28,1,0.7514792899408284,140,0.45,1.1105495787628425,2.7381512185913097,16,4,0.4714285714285714
research_papers\JEPA\results\event_option_spy_nested_wincls_current_m19_2025oct_2026jun_risk5000\nested_volume_backfill_trades.csv,event_option_spy_nested_wincls_current_m19_2025oct_2026jun_risk5000,nested_volume_backfill_trades.csv,SPY,h2,191,0.3612565445026178,0.7563552747443323,-7.8838684115523225,0,0,0.6020942408376964,187,0.47593582887700536,1.3919027451140267,9.393615386478292,20,5,0.2994652406417112
research_papers\JEPA\results\event_option_spy_nested_wincls_current_m19_2025oct_2026jun_risk5000\nested_volume_backfill_trades.csv,event_option_spy_nested_wincls_current_m19_2025oct_2026jun_risk5000,nested_volume_backfill_trades.csv,SPY,octdec,191,0.3612565445026178,0.7563552747443323,-7.8838684115523225,34,0,0.6020942408376964,187,0.47593582887700536,1.3919027451140267,9.393615386478292,20,5,0.2994652406417112
research_papers\JEPA\results\event_option_spy_topk_intraday_side_circuit_m19_2025h2hist_v2_2025h2_2026janjun_risk5000\intraday_circuit_trades.csv,event_option_spy_topk_intraday_side_circuit_m19_2025h2hist_v2_2025h2_2026janjun_risk5000,intraday_circuit_trades.csv,SPY,h2,292,0.4006849315068493,0.9366058130845244,-2.936256788311142,34,2,0.6164383561643836,174,0.47701149425287354,1.695148099819812,24.3233022628363,19,5,0.6264367816091954
research_papers\JEPA\results\event_option_spy_topk_intraday_side_circuit_m19_2025h2hist_v2_2025h2_2026janjun_risk5000\intraday_circuit_trades.csv,event_option_spy_topk_intraday_side_circuit_m19_2025h2hist_v2_2025h2_2026janjun_risk5000,intraday_circuit_trades.csv,SPY,octdec,152,0.45394736842105265,1.2188681375533066,5.0186670089873635,34,2,0.7302631578947368,174,0.47701149425287354,1.695148099819812,24.3233022628363,19,5,0.6264367816091954
research_papers\JEPA\results\event_option_spy_union_event_structural_topk_reg_s3_m19_wr20_2025h2export_2026janjun_risk5000\trade_union_topk_regressor_trades.csv,event_option_spy_union_event_structural_topk_reg_s3_m19_wr20_2025h2export_2026janjun_risk5000,trade_union_topk_regressor_trades.csv,SPY,h2,293,0.3993174061433447,0.9305784183660263,-3.2362567883111426,34,2,0.6143344709897611,186,0.45161290322580644,1.47893630675298,19.369874381952712,19,5,0.6236559139784946
research_papers\JEPA\results\event_option_spy_union_event_structural_topk_reg_s3_m19_wr20_2025h2export_2026janjun_risk5000\trade_union_topk_regressor_trades.csv,event_option_spy_union_event_structural_topk_reg_s3_m19_wr20_2025h2export_2026janjun_risk5000,trade_union_topk_regressor_trades.csv,SPY,octdec,153,0.45098039215686275,1.2031273300345422,4.718667008987364,34,2,0.7254901960784313,186,0.45161290322580644,1.47893630675298,19.369874381952712,19,5,0.6236559139784946
research_papers\JEPA\results\event_option_spy_wconly_relative_momentum_topk1_single_verify_2025oct_2026jun_risk5000\combined_trades.csv,event_option_spy_wconly_relative_momentum_topk1_single_verify_2025oct_2026jun_risk5000,combined_trades.csv,SPY,h2,132,0.4621212121212121,1.2237200822775605,4.4201545232300266,0,2,0.696969696969697,148,0.49324324324324326,1.7747554781214518,22.41155175579734,19,6,0.5540540540540541
research_papers\JEPA\results\event_option_spy_wconly_relative_momentum_topk1_single_verify_2025oct_2026jun_risk5000\combined_trades.csv,event_option_spy_wconly_relative_momentum_topk1_single_verify_2025oct_2026jun_risk5000,combined_trades.csv,SPY,octdec,132,0.4621212121212121,1.2237200822775605,4.4201545232300266,34,2,0.696969696969697,148,0.49324324324324326,1.7747554781214518,22.41155175579734,19,6,0.5540540540540541
research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d50ret\event_option_gate_trades.csv,d50ret,event_option_gate_trades.csv,SPXW,h2,118,0.3813559322033898,0.9091107116206226,-1.5152219269068228,0,1,0.4152542372881356,261,0.42528735632183906,1.0189179791994576,0.6912224531976561,21,4,0.41762452107279696
research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d50ret\event_option_gate_trades.csv,d50ret,event_option_gate_trades.csv,SPXW,octdec,41,0.4146341463414634,0.7910856770492245,-0.9697856904604487,0,0,0.7804878048780488,261,0.42528735632183906,1.0189179791994576,0.6912224531976561,21,4,0.41762452107279696
research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d50ret\event_option_gate_trades.csv,d50ret,event_option_gate_trades.csv,SPY,h2,330,0.37272727272727274,0.8824591226488163,-5.331139083531695,0,2,0.4121212121212121,187,0.44385026737967914,1.1223851723758762,3.1275956301022325,0,3,0.43315508021390375
research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d50ret\event_option_gate_trades.csv,d50ret,event_option_gate_trades.csv,SPY,octdec,129,0.4263565891472868,0.9408822862428503,-0.8252285162837645,0,0,0.7209302325581395,187,0.44385026737967914,1.1223851723758762,3.1275956301022325,0,3,0.43315508021390375
research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d50ret\event_option_gate_trades.csv,d50ret,event_option_gate_trades.csv,QQQ,h2,175,0.4342857142857143,1.1525232808545818,3.4329732782056217,0,4,0.38285714285714284,183,0.36065573770491804,0.6489019194632218,-10.1119270660647,17,3,0.4644808743169399
research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d50ret\event_option_gate_trades.csv,d50ret,event_option_gate_trades.csv,QQQ,octdec,99,0.42424242424242425,1.0567516898276785,0.7027433922537201,0,1,0.47474747474747475,183,0.36065573770491804,0.6489019194632218,-10.1119270660647,17,3,0.4644808743169399
research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65ret\event_option_gate_trades.csv,d65ret,event_option_gate_trades.csv,SPXW,h2,118,0.3983050847457627,0.9410987030947239,-1.1387465383334168,0,3,0.4406779661016949,332,0.42168674698795183,1.06144250550591,2.755536566085576,0,3,0.5301204819277109
research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65ret\event_option_gate_trades.csv,d65ret,event_option_gate_trades.csv,SPXW,octdec,57,0.3684210526315789,0.9109255209825353,-0.9188093364790746,0,1,0.6666666666666666,332,0.42168674698795183,1.06144250550591,2.755536566085576,0,3,0.5301204819277109
research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65ret\event_option_gate_trades.csv,d65ret,event_option_gate_trades.csv,SPY,h2,118,0.4067796610169492,1.0437469803921036,0.7929609750192932,0,4,0.4406779661016949,284,0.40492957746478875,0.9622063413913331,-1.6215203255823636,0,3,0.4612676056338028
research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65ret\event_option_gate_trades.csv,d65ret,event_option_gate_trades.csv,SPY,octdec,54,0.35185185185185186,0.9511325166830545,-0.48809296640383837,0,1,0.6666666666666666,284,0.40492957746478875,0.9622063413913331,-1.6215203255823636,0,3,0.4612676056338028
research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65ret\event_option_gate_trades.csv,d65ret,event_option_gate_trades.csv,QQQ,h2,132,0.36363636363636365,0.8045668122975564,-4.486605169577508,0,2,0.3106060606060606,306,0.4477124183006536,1.1515945575218074,6.091898141432429,19,6,0.5490196078431373
research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65ret\event_option_gate_trades.csv,d65ret,event_option_gate_trades.csv,QQQ,octdec,72,0.3888888888888889,0.8868028862952854,-1.4355813352161106,0,1,0.375,306,0.4477124183006536,1.1515945575218074,6.091898141432429,19,6,0.5490196078431373
research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,d65win,event_option_gate_trades.csv,SPXW,h2,232,0.4051724137931034,0.8100337889481214,-5.090987817393745,0,3,0.29310344827586204,280,0.475,0.9624120017654189,-0.9482278107079947,15,4,0.6607142857142857
research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,d65win,event_option_gate_trades.csv,SPXW,octdec,104,0.4230769230769231,1.0006478579332718,0.008360036027739715,23,2,0.4326923076923077,280,0.475,0.9624120017654189,-0.9482278107079947,15,4,0.6607142857142857
research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,d65win,event_option_gate_trades.csv,SPY,h2,312,0.42628205128205127,0.8386632859597665,-5.494524270500893,0,2,0.5224358974358975,216,0.5138888888888888,1.170923599964058,3.430480518323611,20,4,0.6018518518518519
research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,d65win,event_option_gate_trades.csv,SPY,octdec,213,0.43661971830985913,0.9980212564855004,-0.04603839235177176,23,1,0.6619718309859155,216,0.5138888888888888,1.170923599964058,3.430480518323611,20,4,0.6018518518518519
research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,d65win,event_option_gate_trades.csv,QQQ,h2,130,0.3923076923076923,0.5833141727321591,-5.509034664409078,0,1,0.3230769230769231,313,0.5111821086261981,1.2248007303163337,5.989547578516942,26,5,0.5782747603833865
research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,d65win,event_option_gate_trades.csv,QQQ,octdec,45,0.3333333333333333,0.529881737544845,-2.905698300074096,0,0,0.5111111111111111,313,0.5111821086261981,1.2248007303163337,5.989547578516942,26,5,0.5782747603833865
research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d80\event_option_gate_trades.csv,d80,event_option_gate_trades.csv,SPXW,h2,216,0.4351851851851852,0.974576358506656,-0.7904163648348252,0,3,0.41203703703703703,244,0.5163934426229508,1.411819486150298,10.201752928513205,19,5,0.4918032786885246
research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d80\event_option_gate_trades.csv,d80,event_option_gate_trades.csv,SPXW,octdec,107,0.4485981308411215,1.0219864822656997,0.35157643549327716,19,2,0.4766355140186916,244,0.5163934426229508,1.411819486150298,10.201752928513205,19,5,0.4918032786885246
research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d80\event_option_gate_trades.csv,d80,event_option_gate_trades.csv,SPY,h2,264,0.42803030303030304,1.0141727105669258,0.5296833320111323,19,3,0.24621212121212122,280,0.475,1.2569229365561942,6.974737685086005,19,4,0.5892857142857143
research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d80\event_option_gate_trades.csv,d80,event_option_gate_trades.csv,SPY,octdec,63,0.4444444444444444,1.0374659760340157,0.32553598354366153,19,1,0.3968253968253968,280,0.475,1.2569229365561942,6.974737685086005,19,4,0.5892857142857143
research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d80\event_option_gate_trades.csv,d80,event_option_gate_trades.csv,QQQ,h2,258,0.42248062015503873,0.9571940965878536,-1.548387697892705,21,3,0.2558139534883721,378,0.5317460317460317,1.472286751747267,17.280872127176693,34,4,0.582010582010582
research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d80\event_option_gate_trades.csv,d80,event_option_gate_trades.csv,QQQ,octdec,82,0.4024390243902439,0.8846770358124743,-1.4520452416305287,21,1,0.25609756097560976,378,0.5317460317460317,1.472286751747267,17.280872127176693,34,4,0.582010582010582
research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d80_front\event_option_gate_trades.csv,d80_front,event_option_gate_trades.csv,SPXW,h2,248,0.43548387096774194,0.8509250118958808,-3.4162766911275186,0,2,0.3870967741935484,359,0.4763231197771588,0.8974506792338175,-2.8909937294934354,19,3,0.5877437325905293
research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d80_front\event_option_gate_trades.csv,d80_front,event_option_gate_trades.csv,SPXW,octdec,106,0.5,1.3480306601636995,2.96861591699692,23,2,0.5188679245283019,359,0.4763231197771588,0.8974506792338175,-2.8909937294934354,19,3,0.5877437325905293
research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d80_front\event_option_gate_trades.csv,d80_front,event_option_gate_trades.csv,SPY,h2,158,0.43670886075949367,0.9432428628639319,-0.7226986256552826,0,3,0.5759493670886076,242,0.4834710743801653,1.0987862498319563,1.824763668176901,16,4,0.5950413223140496
research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d80_front\event_option_gate_trades.csv,d80_front,event_option_gate_trades.csv,SPY,octdec,63,0.5079365079365079,1.5348248858706501,2.3731941984015554,0,2,0.7301587301587301,242,0.4834710743801653,1.0987862498319563,1.824763668176901,16,4,0.5950413223140496
research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d80_front\event_option_gate_trades.csv,d80_front,event_option_gate_trades.csv,QQQ,h2,216,0.46296296296296297,1.0195468345442658,0.3109798243285461,20,4,0.46296296296296297,279,0.4838709677419355,0.9905948642353817,-0.1859615130053908,15,4,0.6379928315412187
research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d80_front\event_option_gate_trades.csv,d80_front,event_option_gate_trades.csv,QQQ,octdec,108,0.49074074074074076,1.10645725147568,0.9115767291935276,23,2,0.49074074074074076,279,0.4838709677419355,0.9905948642353817,-0.1859615130053908,15,4,0.6379928315412187
research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d80_zero\event_option_gate_trades.csv,d80_zero,event_option_gate_trades.csv,SPXW,h2,210,0.37142857142857144,0.9172119591026027,-3.2008043367397563,0,2,0.47619047619047616,157,0.47770700636942676,1.466059101822108,11.0281014789861,0,5,0.7133757961783439
research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d80_zero\event_option_gate_trades.csv,d80_zero,event_option_gate_trades.csv,SPXW,octdec,63,0.49206349206349204,1.4971663272922315,4.524883515610135,0,2,0.7777777777777778,157,0.47770700636942676,1.466059101822108,11.0281014789861,0,5,0.7133757961783439
research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d80_zero\event_option_gate_trades.csv,d80_zero,event_option_gate_trades.csv,SPY,h2,90,0.4222222222222222,1.1252167322606221,1.7797482103097384,0,1,0.6444444444444445,278,0.4712230215827338,1.3419101192609355,14.341812371543297,16,5,0.7122302158273381
research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d80_zero\event_option_gate_trades.csv,d80_zero,event_option_gate_trades.csv,SPY,octdec,61,0.4426229508196721,1.1993122703625232,1.9009215796488819,0,1,0.6885245901639344,278,0.4712230215827338,1.3419101192609355,14.341812371543297,16,5,0.7122302158273381
research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d80_zero\event_option_gate_trades.csv,d80_zero,event_option_gate_trades.csv,QQQ,h2,217,0.39631336405529954,1.0123733993702144,0.4496379791085712,0,1,0.3548387096774194,267,0.45692883895131087,1.2222801115103357,9.085366750352723,0,4,0.7078651685393258
research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d80_zero\event_option_gate_trades.csv,d80_zero,event_option_gate_trades.csv,QQQ,octdec,87,0.39080459770114945,0.8396113752843226,-2.4141663389739008,0,0,0.6666666666666666,267,0.45692883895131087,1.2222801115103357,9.085366750352723,0,4,0.7078651685393258
research_papers\JEPA\results\event_option_variant_streams_full20_2024_2026_v1\d50ret\event_option_gate_trades.csv,d50ret,event_option_gate_trades.csv,SPXW,h2,118,0.3813559322033898,0.9091107116206226,-1.5152219269068228,0,1,0.4152542372881356,261,0.42528735632183906,1.0189179791994576,0.6912224531976561,21,4,0.41762452107279696
research_papers\JEPA\results\event_option_variant_streams_full20_2024_2026_v1\d50ret\event_option_gate_trades.csv,d50ret,event_option_gate_trades.csv,SPXW,octdec,41,0.4146341463414634,0.7910856770492245,-0.9697856904604487,0,0,0.7804878048780488,261,0.42528735632183906,1.0189179791994576,0.6912224531976561,21,4,0.41762452107279696
research_papers\JEPA\results\event_option_variant_streams_full20_2024_2026_v1\d50ret\event_option_gate_trades.csv,d50ret,event_option_gate_trades.csv,SPY,h2,330,0.37272727272727274,0.8824591226488163,-5.331139083531695,0,2,0.4121212121212121,187,0.44385026737967914,1.1223851723758762,3.1275956301022325,0,3,0.43315508021390375
research_papers\JEPA\results\event_option_variant_streams_full20_2024_2026_v1\d50ret\event_option_gate_trades.csv,d50ret,event_option_gate_trades.csv,SPY,octdec,129,0.4263565891472868,0.9408822862428503,-0.8252285162837645,0,0,0.7209302325581395,187,0.44385026737967914,1.1223851723758762,3.1275956301022325,0,3,0.43315508021390375
research_papers\JEPA\results\event_option_variant_streams_full20_2024_2026_v1\d50ret\event_option_gate_trades.csv,d50ret,event_option_gate_trades.csv,QQQ,h2,175,0.4342857142857143,1.1525232808545818,3.4329732782056217,0,4,0.38285714285714284,183,0.36065573770491804,0.6489019194632218,-10.1119270660647,17,3,0.4644808743169399
research_papers\JEPA\results\event_option_variant_streams_full20_2024_2026_v1\d50ret\event_option_gate_trades.csv,d50ret,event_option_gate_trades.csv,QQQ,octdec,99,0.42424242424242425,1.0567516898276785,0.7027433922537201,0,1,0.47474747474747475,183,0.36065573770491804,0.6489019194632218,-10.1119270660647,17,3,0.4644808743169399
research_papers\JEPA\results\event_option_variant_streams_full20_2024_2026_v1\d65ret\event_option_gate_trades.csv,d65ret,event_option_gate_trades.csv,SPXW,h2,118,0.3983050847457627,0.9410987030947239,-1.1387465383334168,0,3,0.4406779661016949,332,0.42168674698795183,1.06144250550591,2.755536566085576,0,3,0.5301204819277109
research_papers\JEPA\results\event_option_variant_streams_full20_2024_2026_v1\d65ret\event_option_gate_trades.csv,d65ret,event_option_gate_trades.csv,SPXW,octdec,57,0.3684210526315789,0.9109255209825353,-0.9188093364790746,0,1,0.6666666666666666,332,0.42168674698795183,1.06144250550591,2.755536566085576,0,3,0.5301204819277109
research_papers\JEPA\results\event_option_variant_streams_full20_2024_2026_v1\d65ret\event_option_gate_trades.csv,d65ret,event_option_gate_trades.csv,SPY,h2,118,0.4067796610169492,1.0437469803921036,0.7929609750192932,0,4,0.4406779661016949,284,0.40492957746478875,0.9622063413913331,-1.6215203255823636,0,3,0.4612676056338028
