sources,min_score,select_pass,select_user_pass,test2025_pass,test2025_user_pass,test2026_pass,test2026_user_pass,sel_trades,sel_wr,sel_pf,sel_pnl,sel_minM,sel_call,sel_top5,sel_posM,t2025_trades,t2025_wr,t2025_pf,t2025_pnl,t2025_minM,t2025_call,t2025_top5,t2025_posM,t2026_trades,t2026_wr,t2026_pf,t2026_pnl,t2026_minM,t2026_call,t2026_top5,t2026_posM
"cons_m3s2c30,d80_zero,d65ret",-999999.0,False,False,False,False,False,False,128,0.4609375,1.1015756942126202,1.6631892246016675,20,0.1953125,1.5031362415174063,0.6666666666666666,249,0.4738955823293173,1.1950844132675955,5.830249667465217,19,0.3534136546184739,0.42879810344158215,0.75,102,0.4411764705882353,1.1368082664928065,1.6053372694487191,19,0.5294117647058824,1.5573051517445382,0.6
"cons_m3s2c30,d80_zero,d65ret",0.0,False,False,False,False,False,False,128,0.4609375,1.1015756942126202,1.6631892246016675,20,0.1953125,1.5031362415174063,0.6666666666666666,245,0.47346938775510206,1.207853800451149,6.127795512096608,19,0.3469387755102041,0.40797706043957593,0.75,101,0.43564356435643564,1.1306028651432116,1.5325217714253156,19,0.5247524752475248,1.6312981953103904,0.6
"d65ret,cons_m2s1c45,cons_m2s2c30",-999999.0,False,False,False,False,False,False,128,0.453125,1.0631630137023955,1.0407010518531443,20,0.1953125,2.4022268407899916,0.6666666666666666,249,0.4738955823293173,1.1947045798462854,5.818898049767049,19,0.3534136546184739,0.42963461098963296,0.75,102,0.43137254901960786,1.082849022104412,1.0197043527588705,19,0.5196078431372549,2.451691015377253,0.6
"d65ret,cons_m2s1c45,cons_m2s2c30",0.0,False,False,False,False,False,False,128,0.453125,1.0631630137023955,1.0407010518531443,20,0.1953125,2.4022268407899916,0.6666666666666666,245,0.47346938775510206,1.2074687554745054,6.116443894398441,19,0.3469387755102041,0.40873423236818196,0.75,101,0.42574257425742573,1.0769329026047132,0.9468888547354667,19,0.5148514851485149,2.640225394456066,0.6
"d65ret,cons_m2s2c30,cons_m2s1c45",-999999.0,False,False,False,False,False,False,128,0.453125,1.0631630137023955,1.0407010518531443,20,0.1953125,2.4022268407899916,0.6666666666666666,249,0.4738955823293173,1.1947045798462854,5.818898049767049,19,0.3534136546184739,0.42963461098963296,0.75,102,0.43137254901960786,1.082849022104412,1.0197043527588705,19,0.5196078431372549,2.451691015377253,0.6
"d65ret,cons_m2s2c30,cons_m2s1c45",0.0,False,False,False,False,False,False,128,0.453125,1.0631630137023955,1.0407010518531443,20,0.1953125,2.4022268407899916,0.6666666666666666,245,0.47346938775510206,1.2074687554745054,6.116443894398441,19,0.3469387755102041,0.40873423236818196,0.75,101,0.42574257425742573,1.0769329026047132,0.9468888547354667,19,0.5148514851485149,2.640225394456066,0.6
"cons_m2s1c45,d65ret,cons_m2s2c30",-999999.0,False,False,False,False,False,False,128,0.453125,1.0631630137023955,1.0407010518531443,20,0.1953125,2.4022268407899916,0.6666666666666666,249,0.4738955823293173,1.1947045798462854,5.818898049767049,19,0.3534136546184739,0.42963461098963296,0.75,102,0.43137254901960786,1.082849022104412,1.0197043527588705,19,0.5196078431372549,2.451691015377253,0.6
"cons_m2s1c45,d65ret,cons_m2s2c30",0.0,False,False,False,False,False,False,128,0.453125,1.0631630137023955,1.0407010518531443,20,0.1953125,2.4022268407899916,0.6666666666666666,245,0.47346938775510206,1.2074687554745054,6.116443894398441,19,0.3469387755102041,0.40873423236818196,0.75,101,0.42574257425742573,1.0769329026047132,0.9468888547354667,19,0.5148514851485149,2.640225394456066,0.6
"cons_m2s1c45,cons_m2s2c30,d65ret",-999999.0,False,False,False,False,False,False,128,0.453125,1.0631630137023955,1.0407010518531443,20,0.1953125,2.4022268407899916,0.6666666666666666,249,0.4738955823293173,1.1947045798462854,5.818898049767049,19,0.3534136546184739,0.42963461098963296,0.75,102,0.43137254901960786,1.082849022104412,1.0197043527588705,19,0.5196078431372549,2.451691015377253,0.6
"cons_m2s1c45,cons_m2s2c30,d65ret",0.0,False,False,False,False,False,False,128,0.453125,1.0631630137023955,1.0407010518531443,20,0.1953125,2.4022268407899916,0.6666666666666666,245,0.47346938775510206,1.2074687554745054,6.116443894398441,19,0.3469387755102041,0.40873423236818196,0.75,101,0.42574257425742573,1.0769329026047132,0.9468888547354667,19,0.5148514851485149,2.640225394456066,0.6
"cons_m2s2c30,d65ret,cons_m2s1c45",-999999.0,False,False,False,False,False,False,128,0.453125,1.0631630137023955,1.0407010518531443,20,0.1953125,2.4022268407899916,0.6666666666666666,249,0.4738955823293173,1.1947045798462854,5.818898049767049,19,0.3534136546184739,0.42963461098963296,0.75,102,0.43137254901960786,1.082849022104412,1.0197043527588705,19,0.5196078431372549,2.451691015377253,0.6
"cons_m2s2c30,d65ret,cons_m2s1c45",0.0,False,False,False,False,False,False,128,0.453125,1.0631630137023955,1.0407010518531443,20,0.1953125,2.4022268407899916,0.6666666666666666,245,0.47346938775510206,1.2074687554745054,6.116443894398441,19,0.3469387755102041,0.40873423236818196,0.75,101,0.42574257425742573,1.0769329026047132,0.9468888547354667,19,0.5148514851485149,2.640225394456066,0.6
"cons_m2s2c30,cons_m2s1c45,d65ret",-999999.0,False,False,False,False,False,False,128,0.453125,1.0631630137023955,1.0407010518531443,20,0.1953125,2.4022268407899916,0.6666666666666666,249,0.4738955823293173,1.1947045798462854,5.818898049767049,19,0.3534136546184739,0.42963461098963296,0.75,102,0.43137254901960786,1.082849022104412,1.0197043527588705,19,0.5196078431372549,2.451691015377253,0.6
"cons_m2s2c30,cons_m2s1c45,d65ret",0.0,False,False,False,False,False,False,128,0.453125,1.0631630137023955,1.0407010518531443,20,0.1953125,2.4022268407899916,0.6666666666666666,245,0.47346938775510206,1.2074687554745054,6.116443894398441,19,0.3469387755102041,0.40873423236818196,0.75,101,0.42574257425742573,1.0769329026047132,0.9468888547354667,19,0.5148514851485149,2.640225394456066,0.6
"d65ret,cons_m2s1c45,cons_m3allc30",-999999.0,False,False,False,False,False,False,128,0.4609375,1.1309575171565451,2.04922148648316,20,0.1953125,1.2199754962995524,0.6666666666666666,249,0.4779116465863454,1.2186097363963617,6.24447110210812,19,0.357429718875502,0.4003541627658434,0.6666666666666666,102,0.4411764705882353,1.1368082664928065,1.6053372694487191,19,0.5294117647058824,1.5573051517445382,0.6
"d65ret,cons_m2s1c45,cons_m3allc30",0.0,False,False,False,False,False,False,128,0.4609375,1.1309575171565451,2.04922148648316,20,0.1953125,1.2199754962995524,0.6666666666666666,245,0.4775510204081633,1.2323162110087096,6.542016946739511,19,0.3510204081632653,0.3821451427523403,0.6666666666666666,101,0.43564356435643564,1.1306028651432116,1.5325217714253156,19,0.5247524752475248,1.6312981953103904,0.6
"d65ret,cons_m3allc30,cons_m2s1c45",-999999.0,False,False,False,False,False,False,128,0.4609375,1.1309575171565451,2.04922148648316,20,0.1953125,1.2199754962995524,0.6666666666666666,249,0.4779116465863454,1.2186097363963617,6.24447110210812,19,0.357429718875502,0.4003541627658434,0.6666666666666666,102,0.4411764705882353,1.1368082664928065,1.6053372694487191,19,0.5294117647058824,1.5573051517445382,0.6
"d65ret,cons_m3allc30,cons_m2s1c45",0.0,False,False,False,False,False,False,128,0.4609375,1.1309575171565451,2.04922148648316,20,0.1953125,1.2199754962995524,0.6666666666666666,245,0.4775510204081633,1.2323162110087096,6.542016946739511,19,0.3510204081632653,0.3821451427523403,0.6666666666666666,101,0.43564356435643564,1.1306028651432116,1.5325217714253156,19,0.5247524752475248,1.6312981953103904,0.6
"cons_m2s1c45,d65ret,cons_m3allc30",-999999.0,False,False,False,False,False,False,128,0.4609375,1.1309575171565451,2.04922148648316,20,0.1953125,1.2199754962995524,0.6666666666666666,249,0.4779116465863454,1.2186097363963617,6.24447110210812,19,0.357429718875502,0.4003541627658434,0.6666666666666666,102,0.4411764705882353,1.1368082664928065,1.6053372694487191,19,0.5294117647058824,1.5573051517445382,0.6
"cons_m2s1c45,d65ret,cons_m3allc30",0.0,False,False,False,False,False,False,128,0.4609375,1.1309575171565451,2.04922148648316,20,0.1953125,1.2199754962995524,0.6666666666666666,245,0.4775510204081633,1.2323162110087096,6.542016946739511,19,0.3510204081632653,0.3821451427523403,0.6666666666666666,101,0.43564356435643564,1.1306028651432116,1.5325217714253156,19,0.5247524752475248,1.6312981953103904,0.6
"cons_m2s1c45,cons_m3allc30,d65ret",-999999.0,False,False,False,False,False,False,128,0.4609375,1.1309575171565451,2.04922148648316,20,0.1953125,1.2199754962995524,0.6666666666666666,249,0.4779116465863454,1.2186097363963617,6.24447110210812,19,0.357429718875502,0.4003541627658434,0.6666666666666666,102,0.4411764705882353,1.1368082664928065,1.6053372694487191,19,0.5294117647058824,1.5573051517445382,0.6
"cons_m2s1c45,cons_m3allc30,d65ret",0.0,False,False,False,False,False,False,128,0.4609375,1.1309575171565451,2.04922148648316,20,0.1953125,1.2199754962995524,0.6666666666666666,245,0.4775510204081633,1.2323162110087096,6.542016946739511,19,0.3510204081632653,0.3821451427523403,0.6666666666666666,101,0.43564356435643564,1.1306028651432116,1.5325217714253156,19,0.5247524752475248,1.6312981953103904,0.6
"cons_m3allc30,d65ret,cons_m2s1c45",-999999.0,False,False,False,False,False,False,128,0.4609375,1.1309575171565451,2.04922148648316,20,0.1953125,1.2199754962995524,0.6666666666666666,249,0.4779116465863454,1.2186097363963617,6.24447110210812,19,0.357429718875502,0.4003541627658434,0.6666666666666666,102,0.4411764705882353,1.1368082664928065,1.6053372694487191,19,0.5294117647058824,1.5573051517445382,0.6
"cons_m3allc30,d65ret,cons_m2s1c45",0.0,False,False,False,False,False,False,128,0.4609375,1.1309575171565451,2.04922148648316,20,0.1953125,1.2199754962995524,0.6666666666666666,245,0.4775510204081633,1.2323162110087096,6.542016946739511,19,0.3510204081632653,0.3821451427523403,0.6666666666666666,101,0.43564356435643564,1.1306028651432116,1.5325217714253156,19,0.5247524752475248,1.6312981953103904,0.6
"cons_m3allc30,cons_m2s1c45,d65ret",-999999.0,False,False,False,False,False,False,128,0.4609375,1.1309575171565451,2.04922148648316,20,0.1953125,1.2199754962995524,0.6666666666666666,249,0.4779116465863454,1.2186097363963617,6.24447110210812,19,0.357429718875502,0.4003541627658434,0.6666666666666666,102,0.4411764705882353,1.1368082664928065,1.6053372694487191,19,0.5294117647058824,1.5573051517445382,0.6
"cons_m3allc30,cons_m2s1c45,d65ret",0.0,False,False,False,False,False,False,128,0.4609375,1.1309575171565451,2.04922148648316,20,0.1953125,1.2199754962995524,0.6666666666666666,245,0.4775510204081633,1.2323162110087096,6.542016946739511,19,0.3510204081632653,0.3821451427523403,0.6666666666666666,101,0.43564356435643564,1.1306028651432116,1.5325217714253156,19,0.5247524752475248,1.6312981953103904,0.6
"d65ret,cons_m2s1c45,cons_m3s2c30",-999999.0,False,False,False,False,False,False,128,0.4609375,1.0709095629080734,1.1610653696646722,20,0.1953125,2.153194871983845,0.6666666666666666,249,0.4779116465863454,1.2132505536835818,6.30918375969311,19,0.357429718875502,0.396247770745166,0.75,102,0.4411764705882353,1.1368082664928065,1.6053372694487191,19,0.5294117647058824,1.5573051517445382,0.6
"d65ret,cons_m2s1c45,cons_m3s2c30",0.0,False,False,False,False,False,False,128,0.4609375,1.0709095629080734,1.1610653696646722,20,0.1953125,2.153194871983845,0.6666666666666666,245,0.4775510204081633,1.2264030307779552,6.606729604324501,19,0.3510204081632653,0.37840204605370864,0.75,101,0.43564356435643564,1.1306028651432116,1.5325217714253156,19,0.5247524752475248,1.6312981953103904,0.6
"d65ret,cons_m3s2c30,cons_m2s1c45",-999999.0,False,False,False,False,False,False,128,0.4609375,1.0709095629080734,1.1610653696646722,20,0.1953125,2.153194871983845,0.6666666666666666,249,0.4779116465863454,1.2132505536835818,6.30918375969311,19,0.357429718875502,0.396247770745166,0.75,102,0.4411764705882353,1.1368082664928065,1.6053372694487191,19,0.5294117647058824,1.5573051517445382,0.6
"d65ret,cons_m3s2c30,cons_m2s1c45",0.0,False,False,False,False,False,False,128,0.4609375,1.0709095629080734,1.1610653696646722,20,0.1953125,2.153194871983845,0.6666666666666666,245,0.4775510204081633,1.2264030307779552,6.606729604324501,19,0.3510204081632653,0.37840204605370864,0.75,101,0.43564356435643564,1.1306028651432116,1.5325217714253156,19,0.5247524752475248,1.6312981953103904,0.6
"cons_m2s1c45,d65ret,cons_m3s2c30",-999999.0,False,False,False,False,False,False,128,0.4609375,1.0709095629080734,1.1610653696646722,20,0.1953125,2.153194871983845,0.6666666666666666,249,0.4779116465863454,1.2132505536835818,6.30918375969311,19,0.357429718875502,0.396247770745166,0.75,102,0.4411764705882353,1.1368082664928065,1.6053372694487191,19,0.5294117647058824,1.5573051517445382,0.6
"cons_m2s1c45,d65ret,cons_m3s2c30",0.0,False,False,False,False,False,False,128,0.4609375,1.0709095629080734,1.1610653696646722,20,0.1953125,2.153194871983845,0.6666666666666666,245,0.4775510204081633,1.2264030307779552,6.606729604324501,19,0.3510204081632653,0.37840204605370864,0.75,101,0.43564356435643564,1.1306028651432116,1.5325217714253156,19,0.5247524752475248,1.6312981953103904,0.6
"cons_m2s1c45,cons_m3s2c30,d65ret",-999999.0,False,False,False,False,False,False,128,0.4609375,1.0709095629080734,1.1610653696646722,20,0.1953125,2.153194871983845,0.6666666666666666,249,0.4779116465863454,1.2132505536835818,6.30918375969311,19,0.357429718875502,0.396247770745166,0.75,102,0.4411764705882353,1.1368082664928065,1.6053372694487191,19,0.5294117647058824,1.5573051517445382,0.6
"cons_m2s1c45,cons_m3s2c30,d65ret",0.0,False,False,False,False,False,False,128,0.4609375,1.0709095629080734,1.1610653696646722,20,0.1953125,2.153194871983845,0.6666666666666666,245,0.4775510204081633,1.2264030307779552,6.606729604324501,19,0.3510204081632653,0.37840204605370864,0.75,101,0.43564356435643564,1.1306028651432116,1.5325217714253156,19,0.5247524752475248,1.6312981953103904,0.6
"cons_m3s2c30,d65ret,cons_m2s1c45",-999999.0,False,False,False,False,False,False,128,0.4609375,1.0709095629080734,1.1610653696646722,20,0.1953125,2.153194871983845,0.6666666666666666,249,0.4779116465863454,1.2132505536835818,6.30918375969311,19,0.357429718875502,0.396247770745166,0.75,102,0.4411764705882353,1.1368082664928065,1.6053372694487191,19,0.5294117647058824,1.5573051517445382,0.6
"cons_m3s2c30,d65ret,cons_m2s1c45",0.0,False,False,False,False,False,False,128,0.4609375,1.0709095629080734,1.1610653696646722,20,0.1953125,2.153194871983845,0.6666666666666666,245,0.4775510204081633,1.2264030307779552,6.606729604324501,19,0.3510204081632653,0.37840204605370864,0.75,101,0.43564356435643564,1.1306028651432116,1.5325217714253156,19,0.5247524752475248,1.6312981953103904,0.6
"cons_m3s2c30,cons_m2s1c45,d65ret",-999999.0,False,False,False,False,False,False,128,0.4609375,1.0709095629080734,1.1610653696646722,20,0.1953125,2.153194871983845,0.6666666666666666,249,0.4779116465863454,1.2132505536835818,6.30918375969311,19,0.357429718875502,0.396247770745166,0.75,102,0.4411764705882353,1.1368082664928065,1.6053372694487191,19,0.5294117647058824,1.5573051517445382,0.6
"cons_m3s2c30,cons_m2s1c45,d65ret",0.0,False,False,False,False,False,False,128,0.4609375,1.0709095629080734,1.1610653696646722,20,0.1953125,2.153194871983845,0.6666666666666666,245,0.4775510204081633,1.2264030307779552,6.606729604324501,19,0.3510204081632653,0.37840204605370864,0.75,101,0.43564356435643564,1.1306028651432116,1.5325217714253156,19,0.5247524752475248,1.6312981953103904,0.6
"d65ret,cons_m2s2c30,cons_m3allc30",-999999.0,False,False,False,False,False,False,128,0.4609375,1.1309575171565451,2.04922148648316,20,0.1953125,1.2199754962995524,0.6666666666666666,249,0.4819277108433735,1.222748346354621,6.360338088107052,19,0.3493975903614458,0.39306086647731076,0.6666666666666666,102,0.4411764705882353,1.0901927232542603,1.1035941573900332,19,0.5098039215686274,2.2653255123354623,0.6
"d65ret,cons_m2s2c30,cons_m3allc30",0.0,False,False,False,False,False,False,128,0.4609375,1.1309575171565451,2.04922148648316,20,0.1953125,1.2199754962995524,0.6666666666666666,245,0.4816326530612245,1.2365194294759767,6.657883932738443,19,0.34285714285714286,0.3754946804805186,0.6666666666666666,101,0.43564356435643564,1.0842417783186893,1.0307786593666302,19,0.504950495049505,2.4253509492873517,0.6
"d65ret,cons_m3allc30,cons_m2s2c30",-999999.0,False,False,False,False,False,False,128,0.4609375,1.1309575171565451,2.04922148648316,20,0.1953125,1.2199754962995524,0.6666666666666666,249,0.4819277108433735,1.222748346354621,6.360338088107052,19,0.3493975903614458,0.39306086647731076,0.6666666666666666,102,0.4411764705882353,1.0901927232542603,1.1035941573900332,19,0.5098039215686274,2.2653255123354623,0.6
"d65ret,cons_m3allc30,cons_m2s2c30",0.0,False,False,False,False,False,False,128,0.4609375,1.1309575171565451,2.04922148648316,20,0.1953125,1.2199754962995524,0.6666666666666666,245,0.4816326530612245,1.2365194294759767,6.657883932738443,19,0.34285714285714286,0.3754946804805186,0.6666666666666666,101,0.43564356435643564,1.0842417783186893,1.0307786593666302,19,0.504950495049505,2.4253509492873517,0.6
"cons_m2s2c30,d65ret,cons_m3allc30",-999999.0,False,False,False,False,False,False,128,0.4609375,1.1309575171565451,2.04922148648316,20,0.1953125,1.2199754962995524,0.6666666666666666,249,0.4819277108433735,1.222748346354621,6.360338088107052,19,0.3493975903614458,0.39306086647731076,0.6666666666666666,102,0.4411764705882353,1.0901927232542603,1.1035941573900332,19,0.5098039215686274,2.2653255123354623,0.6
"cons_m2s2c30,d65ret,cons_m3allc30",0.0,False,False,False,False,False,False,128,0.4609375,1.1309575171565451,2.04922148648316,20,0.1953125,1.2199754962995524,0.6666666666666666,245,0.4816326530612245,1.2365194294759767,6.657883932738443,19,0.34285714285714286,0.3754946804805186,0.6666666666666666,101,0.43564356435643564,1.0842417783186893,1.0307786593666302,19,0.504950495049505,2.4253509492873517,0.6
"cons_m2s2c30,cons_m3allc30,d65ret",-999999.0,False,False,False,False,False,False,128,0.4609375,1.1309575171565451,2.04922148648316,20,0.1953125,1.2199754962995524,0.6666666666666666,249,0.4819277108433735,1.222748346354621,6.360338088107052,19,0.3493975903614458,0.39306086647731076,0.6666666666666666,102,0.4411764705882353,1.0901927232542603,1.1035941573900332,19,0.5098039215686274,2.2653255123354623,0.6
"cons_m2s2c30,cons_m3allc30,d65ret",0.0,False,False,False,False,False,False,128,0.4609375,1.1309575171565451,2.04922148648316,20,0.1953125,1.2199754962995524,0.6666666666666666,245,0.4816326530612245,1.2365194294759767,6.657883932738443,19,0.34285714285714286,0.3754946804805186,0.6666666666666666,101,0.43564356435643564,1.0842417783186893,1.0307786593666302,19,0.504950495049505,2.4253509492873517,0.6
"cons_m3allc30,d65ret,cons_m2s2c30",-999999.0,False,False,False,False,False,False,128,0.4609375,1.1309575171565451,2.04922148648316,20,0.1953125,1.2199754962995524,0.6666666666666666,249,0.4819277108433735,1.222748346354621,6.360338088107052,19,0.3493975903614458,0.39306086647731076,0.6666666666666666,102,0.4411764705882353,1.0901927232542603,1.1035941573900332,19,0.5098039215686274,2.2653255123354623,0.6
"cons_m3allc30,d65ret,cons_m2s2c30",0.0,False,False,False,False,False,False,128,0.4609375,1.1309575171565451,2.04922148648316,20,0.1953125,1.2199754962995524,0.6666666666666666,245,0.4816326530612245,1.2365194294759767,6.657883932738443,19,0.34285714285714286,0.3754946804805186,0.6666666666666666,101,0.43564356435643564,1.0842417783186893,1.0307786593666302,19,0.504950495049505,2.4253509492873517,0.6
"cons_m3allc30,cons_m2s2c30,d65ret",-999999.0,False,False,False,False,False,False,128,0.4609375,1.1309575171565451,2.04922148648316,20,0.1953125,1.2199754962995524,0.6666666666666666,249,0.4819277108433735,1.222748346354621,6.360338088107052,19,0.3493975903614458,0.39306086647731076,0.6666666666666666,102,0.4411764705882353,1.0901927232542603,1.1035941573900332,19,0.5098039215686274,2.2653255123354623,0.6
"cons_m3allc30,cons_m2s2c30,d65ret",0.0,False,False,False,False,False,False,128,0.4609375,1.1309575171565451,2.04922148648316,20,0.1953125,1.2199754962995524,0.6666666666666666,245,0.4816326530612245,1.2365194294759767,6.657883932738443,19,0.34285714285714286,0.3754946804805186,0.6666666666666666,101,0.43564356435643564,1.0842417783186893,1.0307786593666302,19,0.504950495049505,2.4253509492873517,0.6
"d65ret,cons_m2s2c30,cons_m3s2c30",-999999.0,False,False,False,False,False,False,128,0.4609375,1.0709095629080734,1.1610653696646722,20,0.1953125,2.153194871983845,0.6666666666666666,249,0.4779116465863454,1.2132505536835818,6.30918375969311,19,0.357429718875502,0.396247770745166,0.75,102,0.4411764705882353,1.1368082664928065,1.6053372694487191,19,0.5294117647058824,1.5573051517445382,0.6
"d65ret,cons_m2s2c30,cons_m3s2c30",0.0,False,False,False,False,False,False,128,0.4609375,1.0709095629080734,1.1610653696646722,20,0.1953125,2.153194871983845,0.6666666666666666,245,0.4775510204081633,1.2264030307779552,6.606729604324501,19,0.3510204081632653,0.37840204605370864,0.75,101,0.43564356435643564,1.1306028651432116,1.5325217714253156,19,0.5247524752475248,1.6312981953103904,0.6
"d65ret,cons_m3s2c30,cons_m2s2c30",-999999.0,False,False,False,False,False,False,128,0.4609375,1.0709095629080734,1.1610653696646722,20,0.1953125,2.153194871983845,0.6666666666666666,249,0.4779116465863454,1.2132505536835818,6.30918375969311,19,0.357429718875502,0.396247770745166,0.75,102,0.4411764705882353,1.1368082664928065,1.6053372694487191,19,0.5294117647058824,1.5573051517445382,0.6
"d65ret,cons_m3s2c30,cons_m2s2c30",0.0,False,False,False,False,False,False,128,0.4609375,1.0709095629080734,1.1610653696646722,20,0.1953125,2.153194871983845,0.6666666666666666,245,0.4775510204081633,1.2264030307779552,6.606729604324501,19,0.3510204081632653,0.37840204605370864,0.75,101,0.43564356435643564,1.1306028651432116,1.5325217714253156,19,0.5247524752475248,1.6312981953103904,0.6
"cons_m2s2c30,d65ret,cons_m3s2c30",-999999.0,False,False,False,False,False,False,128,0.4609375,1.0709095629080734,1.1610653696646722,20,0.1953125,2.153194871983845,0.6666666666666666,249,0.4779116465863454,1.2132505536835818,6.30918375969311,19,0.357429718875502,0.396247770745166,0.75,102,0.4411764705882353,1.1368082664928065,1.6053372694487191,19,0.5294117647058824,1.5573051517445382,0.6
"cons_m2s2c30,d65ret,cons_m3s2c30",0.0,False,False,False,False,False,False,128,0.4609375,1.0709095629080734,1.1610653696646722,20,0.1953125,2.153194871983845,0.6666666666666666,245,0.4775510204081633,1.2264030307779552,6.606729604324501,19,0.3510204081632653,0.37840204605370864,0.75,101,0.43564356435643564,1.1306028651432116,1.5325217714253156,19,0.5247524752475248,1.6312981953103904,0.6
"cons_m2s2c30,cons_m3s2c30,d65ret",-999999.0,False,False,False,False,False,False,128,0.4609375,1.0709095629080734,1.1610653696646722,20,0.1953125,2.153194871983845,0.6666666666666666,249,0.4779116465863454,1.2132505536835818,6.30918375969311,19,0.357429718875502,0.396247770745166,0.75,102,0.4411764705882353,1.1368082664928065,1.6053372694487191,19,0.5294117647058824,1.5573051517445382,0.6
"cons_m2s2c30,cons_m3s2c30,d65ret",0.0,False,False,False,False,False,False,128,0.4609375,1.0709095629080734,1.1610653696646722,20,0.1953125,2.153194871983845,0.6666666666666666,245,0.4775510204081633,1.2264030307779552,6.606729604324501,19,0.3510204081632653,0.37840204605370864,0.75,101,0.43564356435643564,1.1306028651432116,1.5325217714253156,19,0.5247524752475248,1.6312981953103904,0.6
"cons_m3s2c30,d65ret,cons_m2s2c30",-999999.0,False,False,False,False,False,False,128,0.4609375,1.0709095629080734,1.1610653696646722,20,0.1953125,2.153194871983845,0.6666666666666666,249,0.4779116465863454,1.2132505536835818,6.30918375969311,19,0.357429718875502,0.396247770745166,0.75,102,0.4411764705882353,1.1368082664928065,1.6053372694487191,19,0.5294117647058824,1.5573051517445382,0.6
"cons_m3s2c30,d65ret,cons_m2s2c30",0.0,False,False,False,False,False,False,128,0.4609375,1.0709095629080734,1.1610653696646722,20,0.1953125,2.153194871983845,0.6666666666666666,245,0.4775510204081633,1.2264030307779552,6.606729604324501,19,0.3510204081632653,0.37840204605370864,0.75,101,0.43564356435643564,1.1306028651432116,1.5325217714253156,19,0.5247524752475248,1.6312981953103904,0.6
"cons_m3s2c30,cons_m2s2c30,d65ret",-999999.0,False,False,False,False,False,False,128,0.4609375,1.0709095629080734,1.1610653696646722,20,0.1953125,2.153194871983845,0.6666666666666666,249,0.4779116465863454,1.2132505536835818,6.30918375969311,19,0.357429718875502,0.396247770745166,0.75,102,0.4411764705882353,1.1368082664928065,1.6053372694487191,19,0.5294117647058824,1.5573051517445382,0.6
"cons_m3s2c30,cons_m2s2c30,d65ret",0.0,False,False,False,False,False,False,128,0.4609375,1.0709095629080734,1.1610653696646722,20,0.1953125,2.153194871983845,0.6666666666666666,245,0.4775510204081633,1.2264030307779552,6.606729604324501,19,0.3510204081632653,0.37840204605370864,0.75,101,0.43564356435643564,1.1306028651432116,1.5325217714253156,19,0.5247524752475248,1.6312981953103904,0.6
"d65ret,cons_m3allc30,cons_m3s2c30",-999999.0,False,False,False,False,False,False,128,0.4609375,1.1309575171565451,2.04922148648316,20,0.1953125,1.2199754962995524,0.6666666666666666,249,0.4779116465863454,1.2186097363963617,6.24447110210812,19,0.357429718875502,0.4003541627658434,0.6666666666666666,102,0.4411764705882353,1.1368082664928065,1.6053372694487191,19,0.5294117647058824,1.5573051517445382,0.6
"d65ret,cons_m3allc30,cons_m3s2c30",0.0,False,False,False,False,False,False,128,0.4609375,1.1309575171565451,2.04922148648316,20,0.1953125,1.2199754962995524,0.6666666666666666,245,0.4775510204081633,1.2323162110087096,6.542016946739511,19,0.3510204081632653,0.3821451427523403,0.6666666666666666,101,0.43564356435643564,1.1306028651432116,1.5325217714253156,19,0.5247524752475248,1.6312981953103904,0.6
"d65ret,cons_m3s2c30,cons_m3allc30",-999999.0,False,False,False,False,False,False,128,0.4609375,1.1309575171565451,2.04922148648316,20,0.1953125,1.2199754962995524,0.6666666666666666,249,0.4779116465863454,1.2186097363963617,6.24447110210812,19,0.357429718875502,0.4003541627658434,0.6666666666666666,102,0.4411764705882353,1.1368082664928065,1.6053372694487191,19,0.5294117647058824,1.5573051517445382,0.6
"d65ret,cons_m3s2c30,cons_m3allc30",0.0,False,False,False,False,False,False,128,0.4609375,1.1309575171565451,2.04922148648316,20,0.1953125,1.2199754962995524,0.6666666666666666,245,0.4775510204081633,1.2323162110087096,6.542016946739511,19,0.3510204081632653,0.3821451427523403,0.6666666666666666,101,0.43564356435643564,1.1306028651432116,1.5325217714253156,19,0.5247524752475248,1.6312981953103904,0.6
"cons_m3allc30,d65ret,cons_m3s2c30",-999999.0,False,False,False,False,False,False,128,0.4609375,1.1309575171565451,2.04922148648316,20,0.1953125,1.2199754962995524,0.6666666666666666,249,0.4779116465863454,1.2186097363963617,6.24447110210812,19,0.357429718875502,0.4003541627658434,0.6666666666666666,102,0.4411764705882353,1.1368082664928065,1.6053372694487191,19,0.5294117647058824,1.5573051517445382,0.6
"cons_m3allc30,d65ret,cons_m3s2c30",0.0,False,False,False,False,False,False,128,0.4609375,1.1309575171565451,2.04922148648316,20,0.1953125,1.2199754962995524,0.6666666666666666,245,0.4775510204081633,1.2323162110087096,6.542016946739511,19,0.3510204081632653,0.3821451427523403,0.6666666666666666,101,0.43564356435643564,1.1306028651432116,1.5325217714253156,19,0.5247524752475248,1.6312981953103904,0.6
"cons_m3allc30,cons_m3s2c30,d65ret",-999999.0,False,False,False,False,False,False,128,0.4609375,1.1309575171565451,2.04922148648316,20,0.1953125,1.2199754962995524,0.6666666666666666,249,0.4779116465863454,1.2186097363963617,6.24447110210812,19,0.357429718875502,0.4003541627658434,0.6666666666666666,102,0.4411764705882353,1.1368082664928065,1.6053372694487191,19,0.5294117647058824,1.5573051517445382,0.6
