dir,file,ticker,passed,fold_present,mtime,trades,win_rate,profit_factor,pnl_return,min_month_trades,positive_month_rate,call_rate
event_option_daily_source_router_full20_6variants_2025hist_2026janjun_spxw_v1,daily_source_router_trades.csv,SPXW,False,True,1782246127.954444,50,0.46,1.2852840397167953,1.9433004277544652,1,0.6,0.48
event_option_daily_source_router_full20_6variants_2025hist_2026janjun_spy_v1,daily_source_router_trades.csv,SPY,False,True,1782246127.9584732,70,0.44285714285714284,1.124781315936716,1.0213652060147662,0,0.4,0.5142857142857142
event_option_delta_ranker_rawhist2024_same_side_2025h2_2026jun_candidate_with2025h2_risk5000_n120_combined,combined_trades.csv,QQQ,False,True,1782419652.6698003,169,0.4319526627218935,1.2014799211169254,5.450061566619773,14,0.6,0.34911242603550297
event_option_delta_ranker_rawhist2024_same_side_2025h2_2026jun_candidate_with2025h2_risk5000_n120_combined,combined_trades.csv,SPXW,False,True,1782419652.6698003,230,0.5521739130434783,1.470436265913879,6.734514860100356,24,0.8,0.6782608695652174
event_option_delta_ranker_rawhist2024_same_side_2025h2_2026jun_candidate_with2025h2_risk5000_n120_combined,combined_trades.csv,SPY,False,True,1782419652.6698003,153,0.42483660130718953,1.1309991024144095,2.2180237528260096,18,0.8,0.3202614379084967
event_option_gate_full19_physics_pooled_2026_janjun_d35_win_v1,event_option_gate_trades.csv,QQQ,False,True,1782215002.3492837,68,0.5735294117647058,2.0828919155545553,6.0517100357534,1,1.0,0.5882352941176471
event_option_gate_full19_physics_pooled_2026_janjun_d35_win_v1,event_option_gate_trades.csv,SPXW,False,True,1782215002.3492837,100,0.41,0.8660847312948645,-1.6994611173083545,16,0.6,0.68
event_option_gate_full19_physics_pooled_2026_janjun_d35_win_v1,event_option_gate_trades.csv,SPY,False,True,1782215002.3492837,139,0.39568345323741005,0.8623646386876322,-2.563796655306313,6,0.8,0.5827338129496403
event_option_gate_full19_physics_pooled_2026_janjun_d65_win_maxday2_v1,event_option_gate_trades.csv,QQQ,False,True,1782217245.11618,68,0.6323529411764706,2.37333070868273,5.445595116491906,3,0.8,0.6617647058823529
event_option_gate_full19_physics_pooled_2026_janjun_d65_win_maxday2_v1,event_option_gate_trades.csv,SPXW,False,True,1782217245.11618,105,0.5142857142857142,1.3576958294493482,3.458954785525316,5,0.6,0.6666666666666666
event_option_gate_full19_physics_pooled_2026_janjun_d65_win_maxday2_v1,event_option_gate_trades.csv,SPY,False,True,1782217245.11618,72,0.5694444444444444,1.6249957580834684,3.4758235253505894,4,0.8,0.6805555555555556
event_option_gate_full19_physics_pooled_2026_janjun_d65_win_v1,event_option_gate_trades.csv,QQQ,False,True,1782215862.9798136,223,0.5291479820627802,1.4818212550498828,8.51830891939602,3,0.8,0.5515695067264574
event_option_gate_full19_physics_pooled_2026_janjun_d65_win_v1,event_option_gate_trades.csv,SPXW,False,True,1782215862.9798136,142,0.45774647887323944,1.0136441353683967,0.2054007205369941,12,0.6,0.6126760563380281
event_option_gate_full19_physics_pooled_2026_janjun_d65_win_v1,event_option_gate_trades.csv,SPY,False,True,1782215862.9798136,82,0.5365853658536586,1.3433776723309643,2.5597902561408357,4,0.8,0.5975609756097561
event_option_gate_full19_physics_pooled_2026_janjun_d80_win_v1,event_option_gate_trades.csv,QQQ,False,True,1782215934.726718,109,0.5229357798165137,1.4805722848278604,4.541195096104766,5,1.0,0.44036697247706424
event_option_gate_full19_physics_pooled_2026_janjun_d80_win_v1,event_option_gate_trades.csv,SPXW,False,True,1782215934.726718,41,0.6341463414634146,2.2568299539130563,3.745730715235192,0,0.6,0.43902439024390244
event_option_gate_full19_physics_pooled_2026_janjun_d80_win_v1,event_option_gate_trades.csv,SPY,False,True,1782215934.726718,80,0.4875,1.0833393345593798,0.6170762146997888,3,0.6,0.5625
event_option_gate_full20_physics_pooled_2026_janjun_d50_return_minmonth18_v1,event_option_gate_trades.csv,QQQ,False,True,1782236242.6373267,147,0.3945578231292517,0.764253286790631,-4.963292850807086,17,0.6,0.5034013605442177
event_option_gate_full20_physics_pooled_2026_janjun_d50_return_minmonth18_v1,event_option_gate_trades.csv,SPXW,False,True,1782236242.6373267,181,0.44751381215469616,1.0813885769775056,2.0359666818451423,21,0.8,0.4088397790055249
event_option_gate_full20_physics_pooled_2026_janjun_d50_return_minmonth18_v1,event_option_gate_trades.csv,SPY,False,True,1782236242.6373267,115,0.4608695652173913,1.1232042452657318,1.8749169195401452,0,0.4,0.46956521739130436
event_option_gate_full20_physics_pooled_2026_janjun_d65_return_minmonth18_v1,event_option_gate_trades.csv,QQQ,False,True,1782236241.470327,238,0.4495798319327731,1.199526427329282,6.026310647457356,19,1.0,0.5630252100840336
event_option_gate_full20_physics_pooled_2026_janjun_d65_return_minmonth18_v1,event_option_gate_trades.csv,SPXW,False,True,1782236241.470327,210,0.44285714285714284,1.1955203272025678,5.686717831481544,0,0.6,0.5666666666666667
event_option_gate_full20_physics_pooled_2026_janjun_d65_return_minmonth18_v1,event_option_gate_trades.csv,SPY,False,True,1782236241.470327,202,0.4306930693069307,1.0673225428755806,1.9646860951758258,0,0.6,0.5346534653465347
event_option_gate_full20_physics_pooled_2026_janjun_d65_win_fullgrid_call05_minmonth18_v1,event_option_gate_trades.csv,QQQ,False,True,1782231136.0330772,264,0.4810606060606061,1.08500207516675,2.119675306365431,26,0.8,0.5378787878787878
event_option_gate_full20_physics_pooled_2026_janjun_d65_win_fullgrid_call05_minmonth18_v1,event_option_gate_trades.csv,SPXW,False,True,1782231136.0330772,244,0.45491803278688525,0.9170236729337119,-1.9273331169435552,15,0.6,0.6598360655737705
event_option_gate_full20_physics_pooled_2026_janjun_d65_win_fullgrid_call05_minmonth18_v1,event_option_gate_trades.csv,SPY,False,True,1782231136.0330772,181,0.5193370165745856,1.147247718504632,2.534619110741169,20,0.6,0.6077348066298343
event_option_gate_full20_physics_pooled_2026_janjun_d80_return_front_weekly_minmonth18_v1,event_option_gate_trades.csv,QQQ,False,True,1782238316.0677786,220,0.4954545454545455,1.0328587274360324,0.5231305475191865,15,0.8,0.6454545454545455
event_option_gate_full20_physics_pooled_2026_janjun_d80_return_front_weekly_minmonth18_v1,event_option_gate_trades.csv,SPXW,False,True,1782238316.0677786,239,0.5062761506276151,1.0051130887820856,0.09235873581066478,19,0.6,0.6359832635983264
event_option_gate_full20_physics_pooled_2026_janjun_d80_return_front_weekly_minmonth18_v1,event_option_gate_trades.csv,SPY,False,True,1782238316.0677786,219,0.4840182648401826,1.1298838081523035,2.118309460386243,16,0.8,0.6027397260273972
event_option_gate_full20_physics_pooled_2026_janjun_d80_return_fullgrid_call05_minmonth18_v1,event_option_gate_trades.csv,QQQ,False,True,1782228384.501016,262,0.5152671755725191,1.3888644868906035,10.649365961532215,34,0.6,0.6068702290076335
event_option_gate_full20_physics_pooled_2026_janjun_d80_return_fullgrid_call05_minmonth18_v1,event_option_gate_trades.csv,SPXW,False,True,1782228384.501016,112,0.5089285714285714,1.5141452192940017,6.725218037501945,19,0.8,0.5178571428571429
event_option_gate_full20_physics_pooled_2026_janjun_d80_return_fullgrid_call05_minmonth18_v1,event_option_gate_trades.csv,SPY,False,True,1782228384.501016,149,0.48322147651006714,1.2948925591353055,4.818927841190286,19,0.6,0.5838926174496645
event_option_gate_full20_physics_pooled_2026_janjun_d80_return_fullgrid_call05_presel2025_v1,event_option_gate_trades.csv,QQQ,False,True,1782227344.9354448,180,0.4777777777777778,1.1930131769730856,4.162683726691213,9,0.6,0.5111111111111111
event_option_gate_full20_physics_pooled_2026_janjun_d80_return_fullgrid_call05_presel2025_v1,event_option_gate_trades.csv,SPXW,False,True,1782227344.9354448,63,0.49206349206349204,1.7488061266870558,5.756865291399676,4,0.8,0.4444444444444444
event_option_gate_full20_physics_pooled_2026_janjun_d80_return_fullgrid_call05_presel2025_v1,event_option_gate_trades.csv,SPY,False,True,1782227344.9354448,98,0.47959183673469385,1.3407087845384138,4.166081930700766,4,0.6,0.47959183673469385
event_option_gate_full20_physics_pooled_2026_janjun_d80_return_zero_dte_minmonth18_v1,event_option_gate_trades.csv,QQQ,False,True,1782238299.6232793,165,0.42424242424242425,1.1205360289498245,3.1530458773162047,0,0.6,0.696969696969697
event_option_gate_full20_physics_pooled_2026_janjun_d80_return_zero_dte_minmonth18_v1,event_option_gate_trades.csv,SPXW,False,True,1782238299.6232793,108,0.5,1.5964841490407955,9.42884969907458,0,0.8,0.6851851851851852
event_option_gate_full20_physics_pooled_2026_janjun_d80_return_zero_dte_minmonth18_v1,event_option_gate_trades.csv,SPY,False,True,1782238299.6232793,229,0.4672489082969432,1.3259119555685166,11.385140913151286,16,0.8,0.6899563318777293
event_option_gate_ptdj_oof_core_2026_janjun_d80_return_minmonth18_rerun_v2,event_option_gate_trades.csv,QQQ,False,True,1782234708.6669588,267,0.3970037453183521,1.0159380810101917,0.5006862933267981,0,0.4,0.5093632958801498
event_option_gate_ptdj_oof_core_2026_janjun_d80_return_minmonth18_rerun_v2,event_option_gate_trades.csv,SPXW,False,True,1782234708.6669588,315,0.44761904761904764,1.0466584210011074,1.8468274382574235,22,0.6,0.5174603174603175
event_option_gate_ptdj_oof_core_2026_janjun_d80_return_minmonth18_rerun_v2,event_option_gate_trades.csv,SPY,False,True,1782234708.6669588,353,0.43059490084985835,1.0541965099949644,2.0911045723689283,30,0.4,0.5212464589235127
event_option_gate_ptdj_oof_core_2026_janjun_d80_return_minmonth18_v1,event_option_gate_trades.csv,SPXW,False,True,1782233867.355787,315,0.44761904761904764,1.0466584210011074,1.8468274382574235,22,0.6,0.5174603174603175
event_option_gate_ptdj_oof_core_2026_janjun_d80_return_minmonth18_v1,event_option_gate_trades.csv,SPY,False,True,1782233867.355787,273,0.3992673992673993,0.8903088020777395,-3.4190824240499724,0,0.2,0.5604395604395604
event_option_gate_qqq_alltrain_zero_dte_delta80_wincls_physics_2025h2_2026jun,event_option_gate_trades.csv,QQQ,False,True,1782159812.7019696,191,0.4031413612565445,1.0499125195363845,1.6528412638410288,18,0.6,0.3507853403141361
event_option_gate_qqq_alltrain_zero_dte_delta80_wincls_physics_ptdj_v1_2025h2_2026jun,event_option_gate_trades.csv,QQQ,False,True,1782159820.551653,203,0.46798029556650245,1.3557112570668612,10.90280230225191,18,0.8,0.35467980295566504
event_option_gate_qqq_front_weekly_delta35_wincls_min18_2025h2_2026jun,event_option_gate_trades.csv,QQQ,False,True,1781986659.034291,129,0.3953488372093023,1.0018418562231648,0.028760254227900184,11,0.4,0.627906976744186
event_option_gate_qqq_full20_delta65_return_2026janjun_v1,event_option_gate_trades.csv,QQQ,False,True,1782368970.6110399,201,0.3383084577114428,0.8072538735126444,-7.607133720033843,0,0.0,0.6069651741293532
event_option_gate_qqq_full20_delta65_win_qqqonly_2026janjun_v1,event_option_gate_trades.csv,QQQ,False,True,1782369115.9778144,182,0.42857142857142855,1.2098137190006506,6.489272294274977,13,1.0,0.4175824175824176
event_option_gate_qqq_zero_dte_delta80_win_tdvp_only_v1_2025h2_2026jun,event_option_gate_trades.csv,QQQ,False,True,1781854315.9436152,115,0.3391304347826087,0.7759832551492227,-4.886304161985931,0,0.4,0.782608695652174
event_option_gate_qqq_zero_dte_delta80_win_tdvp_v1_2025h2_2026jun,event_option_gate_trades.csv,QQQ,False,True,1782159814.542747,143,0.38461538461538464,0.8808192074304552,-3.0619627342428153,18,0.4,0.5874125874125874
event_option_gate_spxw_front_weekly_delta35_return_tdvp_only_v1_2025h2_2026jun,event_option_gate_trades.csv,SPXW,False,True,1781854344.80496,36,0.5555555555555556,1.9109371323895497,2.5374851088446406,0,0.2,0.3888888888888889
event_option_gate_spxw_front_weekly_delta35_return_tdvp_v1_2025h2_2026jun,event_option_gate_trades.csv,SPXW,False,True,1781853739.6451766,244,0.4918032786885246,1.570207067211326,13.140095636142284,16,0.6,0.889344262295082
event_option_gate_spxw_front_weekly_delta35_return_vol25_2025h2_2026jun,event_option_gate_trades.csv,SPXW,False,True,1781811757.4928381,230,0.5217391304347826,1.4989850796718558,11.726310916590537,24,0.8,0.6782608695652174
event_option_gate_spxw_front_weekly_delta35_return_vol25_all13_2025h2_2026jun,event_option_gate_trades.csv,SPXW,False,True,1781855520.7587523,177,0.3954802259887006,0.6447993270378756,-7.662813872927039,0,0.2,0.9717514124293786
event_option_gate_spy_mixed_delta35_wincls_min18_2025h2_2026jun,event_option_gate_trades.csv,SPY,False,True,1781951795.6405835,128,0.4765625,1.3146153708834916,5.193658331715748,13,0.8,0.25
event_option_gate_spy_mixed_delta35_win_ptdj_2025h2_2026jun,event_option_gate_trades.csv,SPY,False,True,1781812152.3187573,153,0.43790849673202614,1.137972231410063,3.034727218412015,18,0.6,0.3202614379084967
event_option_gate_spy_mixed_delta35_win_ptdj_all13_2025h2_2026jun,event_option_gate_trades.csv,SPY,False,True,1781855537.4706078,155,0.4064516129032258,1.114042651127368,2.254272281672834,0,0.4,0.5935483870967742
event_option_gate_spy_mixed_delta35_win_tdvp_only_v1_2025h2_2026jun,event_option_gate_trades.csv,SPY,False,True,1781854329.1038613,142,0.3873239436619718,1.024339846180984,0.5452206181741559,0,0.6,0.7605633802816901
event_option_gate_spy_mixed_delta35_win_tdvp_v1_2025h2_2026jun,event_option_gate_trades.csv,SPY,False,True,1781853948.3733592,131,0.366412213740458,0.8621348317173498,-3.103501738899565,12,0.4,0.32061068702290074
event_option_gate_spy_mixed_delta65_win_ptdj_2025h2_2026jun,event_option_gate_trades.csv,SPY,False,True,1781858062.2995007,377,0.41909814323607425,1.0270518193112537,1.3256756067873332,0,0.4,0.376657824933687
event_option_gate_spy_mixed_delta80_win_ptdj_2025h2_2026jun,event_option_gate_trades.csv,SPY,False,True,1781858061.6954176,298,0.46308724832214765,1.0003984560808425,0.013131111250215821,0,0.4,0.5671140939597316
event_option_gate_tdvp_oof_all13_2026_janjun_d80_return_minmonth18_rerun_v2,event_option_gate_trades.csv,QQQ,False,True,1782234719.0468554,207,0.43478260869565216,1.0141131682484752,0.35464072036620187,18,0.6,0.4975845410628019
event_option_gate_tdvp_oof_all13_2026_janjun_d80_return_minmonth18_rerun_v2,event_option_gate_trades.csv,SPXW,False,True,1782234719.0468554,164,0.49390243902439024,1.1263235928728967,2.3280009059903954,0,0.6,0.47560975609756095
event_option_gate_tdvp_oof_all13_2026_janjun_d80_return_minmonth18_rerun_v2,event_option_gate_trades.csv,SPY,False,True,1782234719.0468554,236,0.4152542372881356,1.0679080654224593,1.8440896150983073,12,0.4,0.5508474576271186
event_option_gate_tdvp_oof_all13_2026_janjun_d80_return_minmonth18_v1,event_option_gate_trades.csv,SPXW,False,True,1782233876.4324973,164,0.49390243902439024,1.1263235928728967,2.3280009059903954,0,0.6,0.47560975609756095
event_option_gate_tdvp_oof_all13_2026_janjun_d80_return_minmonth18_v1,event_option_gate_trades.csv,SPY,False,True,1782233876.4324973,209,0.37799043062200954,0.8731016797509908,-3.324185869673286,0,0.2,0.6124401913875598
event_option_gate_trailing_liveexit_2024train_2025h2_2026jun_d80_return_strict_v1,event_option_gate_trades.csv,QQQ,False,True,1782431368.0068135,82,0.5121951219512195,0.9045648322041399,-1.6948884764057601,0,0.2,0.5975609756097561
event_option_gate_trailing_liveexit_2024train_2025h2_2026jun_d80_return_strict_v1,event_option_gate_trades.csv,SPXW,False,True,1782431368.0068135,37,0.35135135135135137,0.4016600684133935,-6.738781335452196,0,0.0,0.7567567567567568
event_option_gate_trailing_liveexit_2024train_2025h2_2026jun_d80_return_strict_v1,event_option_gate_trades.csv,SPY,False,True,1782431368.0068135,103,0.5825242718446602,1.4713633407471316,9.104162514484127,0,0.6,0.39805825242718446
event_option_gate_trailing_liveexit_2024train_2025h2_2026jun_d80_return_v1,event_option_gate_trades.csv,QQQ,False,True,1782431141.0235646,145,0.43448275862068964,0.6267613895129509,-13.631352991299254,19,0.2,0.7172413793103448
event_option_gate_trailing_liveexit_2024train_2025h2_2026jun_d80_return_v1,event_option_gate_trades.csv,SPXW,False,True,1782431141.0235646,132,0.48484848484848486,1.0153254603071773,0.4090942911249926,19,0.4,0.5984848484848485
event_option_gate_trailing_liveexit_2024train_2025h2_2026jun_d80_return_v1,event_option_gate_trades.csv,SPY,False,True,1782431141.0235646,207,0.5410628019323671,1.1848920978549915,6.678537500205141,17,0.6,0.642512077294686
event_option_gate_wide_delta35_quantile_front_weekly_2025h2_2026jun_rebuild,event_option_gate_trades.csv,QQQ,False,True,1782366622.1289098,138,0.37681159420289856,0.6993288049736844,-5.409617201030537,0,0.2,0.8768115942028986
event_option_gate_wide_delta35_quantile_front_weekly_2025h2_2026jun_rebuild,event_option_gate_trades.csv,SPXW,False,True,1782366622.1289098,129,0.49612403100775193,1.474514610920286,6.135766420426154,12,0.8,0.7209302325581395
event_option_gate_wide_delta35_quantile_front_weekly_2025h2_2026jun_rebuild,event_option_gate_trades.csv,SPY,False,True,1782366622.1289098,117,0.4358974358974359,0.8292508842376457,-2.5173910814939084,18,0.4,0.8632478632478633
event_option_h2_spxw_cap4_qqq_mtdrescue1_spy_candidate_2026janjun_rebuild_risk5000,combined_trades.csv,QQQ,False,True,1782851454.7337735,162,0.4876543209876543,1.3959263119344163,8.907890068621395,13,0.8,0.4876543209876543
event_option_h2_spxw_cap4_qqq_mtdrescue1_spy_candidate_2026janjun_rebuild_risk5000,combined_trades.csv,SPXW,False,True,1782851454.7337735,152,0.47368421052631576,1.363096222880034,6.06032342260624,24,0.8,0.6842105263157895
event_option_h2_spxw_cap4_qqq_mtdrescue1_spy_candidate_2026janjun_rebuild_risk5000,combined_trades.csv,SPY,False,True,1782851454.7337735,153,0.43790849673202614,1.137972231410063,3.034727218412015,18,0.6,0.3202614379084967
event_option_h2_spxw_cap4_qqq_mtdrescue1_spy_candidate_2026janmay_risk5000,combined_trades.csv,QQQ,False,True,1782140895.1380796,149,0.5033557046979866,1.4659106010232559,9.346351605726433,0,0.8,0.4899328859060403
event_option_h2_spxw_cap4_qqq_mtdrescue1_spy_candidate_2026janmay_risk5000,combined_trades.csv,SPXW,False,True,1782140895.1380796,128,0.515625,1.6693423941115757,8.544221642307212,0,0.8,0.7109375
event_option_h2_spxw_cap4_qqq_mtdrescue1_spy_candidate_2026janmay_risk5000,combined_trades.csv,SPY,False,True,1782140895.1380796,145,0.45517241379310347,1.405285807125485,7.8994889538995094,0,0.8,0.4
event_option_h2_spxw_cap4_qqq_mtdrescue_spy_candidate_2026janmay_risk5000,combined_trades.csv,QQQ,False,True,1782140815.9878664,123,0.5121951219512195,1.599213338144143,10.148228894823095,0,0.8,0.3983739837398374
event_option_h2_spxw_cap4_qqq_mtdrescue_spy_candidate_2026janmay_risk5000,combined_trades.csv,SPXW,False,True,1782140815.9878664,128,0.515625,1.6693423941115757,8.544221642307212,0,0.8,0.7109375
event_option_h2_spxw_cap4_qqq_mtdrescue_spy_candidate_2026janmay_risk5000,combined_trades.csv,SPY,False,True,1782140815.9878664,145,0.45517241379310347,1.405285807125485,7.8994889538995094,0,0.8,0.4
event_option_h2_spxw_cap4_qqq_spy_candidate_2026janmay_risk5000,combined_trades.csv,QQQ,False,True,1782140142.4287398,172,0.48255813953488375,1.3117738591358434,7.189320787612345,0,0.8,0.5465116279069767
event_option_h2_spxw_cap4_qqq_spy_candidate_2026janmay_risk5000,combined_trades.csv,SPXW,False,True,1782140142.4287398,128,0.515625,1.6693423941115757,8.544221642307212,0,0.8,0.7109375
event_option_h2_spxw_cap4_qqq_spy_candidate_2026janmay_risk5000,combined_trades.csv,SPY,False,True,1782140142.4287398,145,0.45517241379310347,1.405285807125485,7.8994889538995094,0,0.8,0.4
event_option_h2_spxw_static_qqq_spy_candidate_2026janmay_risk5000,combined_trades.csv,QQQ,False,True,1782140046.1487548,172,0.48255813953488375,1.3117738591358434,7.189320787612345,0,0.8,0.5465116279069767
event_option_h2_spxw_static_qqq_spy_candidate_2026janmay_risk5000,combined_trades.csv,SPXW,False,True,1782140046.1487548,141,0.5106382978723404,1.658401767517018,9.10037505800931,0,0.8,0.6950354609929078
event_option_h2_spxw_static_qqq_spy_candidate_2026janmay_risk5000,combined_trades.csv,SPY,False,True,1782140046.1487548,145,0.45517241379310347,1.405285807125485,7.8994889538995094,0,0.8,0.4
event_option_live_ready_current_sources_2026janmay_risk5000,combined_trades.csv,QQQ,False,True,1782478643.9254296,149,0.5033557046979866,1.4659106010232559,9.346351605726433,0,0.8,0.4966442953020134
event_option_live_ready_current_sources_2026janmay_risk5000,combined_trades.csv,SPXW,False,True,1782478643.9254296,128,0.515625,1.6693423941115757,8.544221642307212,0,0.8,0.7109375
event_option_live_ready_current_sources_2026janmay_risk5000,combined_trades.csv,SPY,False,True,1782478643.9254296,145,0.45517241379310347,1.405285807125485,7.8994889538995094,0,0.8,0.4
event_option_market_state_returnk1_backfill_activewink1_m19_2026janjun_v1,monthly_volume_backfill_trades.csv,QQQ,False,False,1782415477.0225046,263,0.5133079847908745,1.4269122048592193,12.095664650039309,24,0.8,0.5475285171102662
event_option_market_state_returnk1_backfill_activewink1_m19_2026janjun_v1,monthly_volume_backfill_trades.csv,SPXW,False,False,1782415477.0225046,220,0.4954545454545455,1.403529447646485,8.6276436501144,27,0.8,0.5272727272727272
event_option_market_state_returnk1_backfill_activewink1_m19_2026janjun_v1,monthly_volume_backfill_trades.csv,SPY,False,False,1782415477.0225046,157,0.5031847133757962,1.4597209622112144,7.612296465237714,19,0.8,0.5159235668789809
event_option_market_state_returnk1_backfill_wink2_m19_2026janjun_v1,monthly_volume_backfill_trades.csv,QQQ,False,False,1782415742.3181953,265,0.5169811320754717,1.4543431670260087,12.872863604814603,26,0.8,0.5433962264150943
event_option_market_state_returnk1_backfill_wink2_m19_2026janjun_v1,monthly_volume_backfill_trades.csv,SPXW,False,False,1782415742.3181953,221,0.502262443438914,1.4709406471926672,9.927643650114401,28,0.8,0.5294117647058824
event_option_market_state_returnk1_backfill_wink2_m19_2026janjun_v1,monthly_volume_backfill_trades.csv,SPY,False,False,1782415742.3181953,158,0.5063291139240507,1.4620554116886295,7.949247492796593,19,0.8,0.4936708860759494
event_option_qqq_balanced_d65_volume_backfill_m19_2026janjun_risk5000,monthly_volume_backfill_trades.csv,QQQ,False,False,1781968572.4982338,161,0.5341614906832298,1.6588523135409343,13.03173225529273,10,1.0,0.6086956521739131
event_option_qqq_branch_router_topk_balanced_call065_2025h2export_202510_202606_risk5000,trade_union_topk_regressor_trades.csv,QQQ,False,True,1781968766.8770304,152,0.5394736842105263,1.701665993891605,13.029347291454252,10,1.0,0.6118421052631579
event_option_qqq_branch_router_topk_balanced_call065_2025h2_2026jun_risk5000,trade_union_topk_regressor_trades.csv,QQQ,False,True,1781952633.7784922,152,0.5394736842105263,1.701665993891605,13.029347291454252,10,1.0,0.6118421052631579
event_option_qqq_branch_router_topk_balanced_call075_2025h2_2026jun_risk5000,trade_union_topk_regressor_trades.csv,QQQ,False,True,1781952634.0267012,234,0.49145299145299143,1.4815045270590057,14.983233754394554,10,0.8,0.6111111111111112
event_option_qqq_branch_router_topk_current_wide_d65_fw35_2025h2_2026jun_risk5000,trade_union_topk_regressor_trades.csv,QQQ,False,True,1781952116.224854,220,0.4954545454545455,1.5229529120140757,14.834295383409437,10,0.8,0.6272727272727273
event_option_qqq_current_backfill_full20familyselector_auto_partial19_md8_cd30_2026janjun_diag,monthly_volume_backfill_trades.csv,QQQ,False,False,1782371303.091654,212,0.5094339622641509,1.5652353359487656,14.214345374570495,19,0.8,0.6037735849056604
event_option_qqq_current_backfill_full20familyselector_partialonly_auto_partial19_md8_cd30_2026janjun_diag,monthly_volume_backfill_trades.csv,QQQ,True,False,1782371515.566682,207,0.5169082125603864,1.6227892878485513,14.914345374570493,19,1.0,0.6183574879227053
event_option_qqq_current_backfill_full20win65_auto_partial19_md8_cd30_2026janjun_diag,monthly_volume_backfill_trades.csv,QQQ,True,False,1782369988.9212494,212,0.5141509433962265,1.6042559377802335,15.014345374570494,19,1.0,0.6037735849056604
event_option_qqq_current_backfill_full20win65_t19_md8_cd30_2026janjun_diag,monthly_volume_backfill_trades.csv,QQQ,False,False,1782369250.1739457,207,0.5217391304347826,1.6645201329344794,15.714345374570495,14,1.0,0.6183574879227053
event_option_qqq_current_backfill_full20win65_t26_md8_cd30_2026janjun_diag,monthly_volume_backfill_trades.csv,QQQ,True,False,1782369267.9737,213,0.5164319248826291,1.6243785579380077,15.514345374570498,18,1.0,0.6009389671361502
event_option_qqq_current_backfill_full20win65_t27_md8_cd30_2026janjun_diag,monthly_volume_backfill_trades.csv,QQQ,True,False,1782369888.8189483,214,0.5093457943925234,1.5664311001424447,14.414345374570496,19,1.0,0.5981308411214953
event_option_qqq_current_backfill_full20win65_t28_md8_cd30_2026janjun_diag,monthly_volume_backfill_trades.csv,QQQ,True,False,1782369278.5614603,214,0.514018691588785,1.6050004690628077,15.214345374570497,19,1.0,0.5981308411214953
event_option_qqq_current_backfill_ptdjtdvp_t19_md8_cd30_2026janjun_diag,monthly_volume_backfill_trades.csv,QQQ,False,False,1782368834.7401345,201,0.5124378109452736,1.5788308577661943,13.514345374570496,10,0.8,0.6368159203980099
event_option_qqq_full20_d65win_intraday_side_circuit_2025hist_2025h2_2026jun_risk5000,intraday_circuit_trades.csv,QQQ,False,True,1782427918.334233,264,0.4810606060606061,1.08500207516675,2.119675306365431,26,0.8,0.5378787878787878
event_option_qqq_full20_d80_intraday_side_circuit_2025hist_2025h2_2026jun_risk5000,intraday_circuit_trades.csv,QQQ,False,True,1782428637.168422,258,0.5232558139534884,1.4376546652084137,11.578767305392113,34,0.6,0.6124031007751938
event_option_qqq_full20_family_selector_win_d35_50_65_80_s2_2026janjun_diag,stream_selector_trades.csv,QQQ,False,False,1782371289.633773,200,0.43,1.2481663004821737,8.23427849957729,13,0.8,0.415
event_option_qqq_full20_family_selector_win_d35_50_65_80_s2_call50_2026janjun_diag,stream_selector_trades.csv,QQQ,False,False,1782371347.8296075,200,0.43,1.2481663004821737,8.23427849957729,13,0.8,0.415
event_option_qqq_nested_config_intraday_side_circuit_floor12_m18_pf11_wr42_2026janjun_risk5000,intraday_circuit_trades.csv,QQQ,False,True,1781902178.969494,202,0.4603960396039604,1.2851427591107059,9.001099292369684,20,0.6,0.38613861386138615
event_option_qqq_nested_config_intraday_side_circuit_floor18_m18_pf11_wr42_2026janjun_risk5000,intraday_circuit_trades.csv,QQQ,False,True,1781902159.2547889,202,0.4603960396039604,1.2851427591107059,9.001099292369684,20,0.6,0.38613861386138615
event_option_qqq_nested_config_intraday_side_circuit_floor4_8_m18_pf11_wr42_2026janjun_risk5000,intraday_circuit_trades.csv,QQQ,False,True,1781902206.5582092,202,0.4603960396039604,1.2851427591107059,9.001099292369684,20,0.6,0.38613861386138615
event_option_qqq_nested_config_intraday_side_circuit_m18_pf11_wr42_2025h2hist_v2_2026janjun_risk5000,intraday_circuit_trades.csv,QQQ,False,True,1782159659.0182,172,0.5058139534883721,1.5704340905462784,14.12381612850789,10,0.8,0.38953488372093026
event_option_qqq_nested_config_intraday_side_circuit_m18_pf11_wr42_2025h2_2026jun_risk5000,intraday_circuit_trades.csv,QQQ,False,True,1781903264.1845622,172,0.5058139534883721,1.5704340905462784,14.12381612850789,10,0.8,0.38953488372093026
event_option_qqq_nested_config_intraday_side_circuit_m18_pf11_wr42_2026janjun_risk5000,intraday_circuit_trades.csv,QQQ,False,True,1781902122.4020095,172,0.5058139534883721,1.5704340905462784,14.12381612850789,10,0.8,0.38953488372093026
event_option_qqq_ptdj_v1_intraday_circuit_2026janjun_risk5000,intraday_circuit_trades.csv,QQQ,False,True,1781874733.7090092,177,0.4858757062146893,1.4479960664556282,11.739747678081798,11,0.8,0.3333333333333333
