sources,cap,minscore,daily_order,sel_score,test_pass,both,sel_trades,sel_win_rate,sel_profit_factor,sel_pnl_return,sel_max_drawdown,sel_call_rate,sel_min_month_trades,sel_positive_month_rate,sel_top5_share_of_pnl,test_trades,test_win_rate,test_profit_factor,test_pnl_return,test_max_drawdown,test_call_rate,test_min_month_trades,test_positive_month_rate,test_top5_share_of_pnl
"d80,cons_m3allc30",1,0.0,time_asc,6.451762380277954,False,False,247,0.4979757085020243,1.3943460637238154,11.059673020239952,-2.939558223671174,0.3765182186234818,18,0.8333333333333334,0.22604646587876787,96,0.5104166666666666,1.4146919900688333,4.307179880054642,-1.5773351177366095,0.5104166666666666,17,0.8,0.580426188276187
"d80,cons_m3s2c30",1,0.0,time_asc,6.451762380277954,False,False,247,0.4979757085020243,1.3943460637238154,11.059673020239952,-2.939558223671174,0.3765182186234818,18,0.8333333333333334,0.22604646587876787,96,0.5104166666666666,1.4146919900688333,4.307179880054642,-1.5773351177366095,0.5104166666666666,17,0.8,0.580426188276187
"d80,cons_m2s2c30",1,0.0,time_asc,6.451762380277954,False,False,247,0.4979757085020243,1.3943460637238154,11.059673020239952,-2.939558223671174,0.3765182186234818,18,0.8333333333333334,0.22604646587876787,96,0.5104166666666666,1.4146919900688333,4.307179880054642,-1.5773351177366095,0.5104166666666666,17,0.8,0.580426188276187
"d80,cons_m3allc30,cons_m2s1c45",1,0.0,time_asc,6.451762380277954,False,False,247,0.4979757085020243,1.3943460637238154,11.059673020239952,-2.939558223671174,0.3765182186234818,18,0.8333333333333334,0.22604646587876787,96,0.5104166666666666,1.413670021329296,4.299671315379943,-1.5773351177366095,0.5104166666666666,17,0.8,0.5814397930970885
"d80,cons_m2s1c45",1,0.0,time_asc,6.4471314178554255,False,False,246,0.4959349593495935,1.3936528674022224,11.040231911627746,-2.939558223671174,0.3780487804878049,18,0.8333333333333334,0.22644451855825246,95,0.5052631578947369,1.3655651790068608,3.7996713153799435,-1.5773351177366095,0.5157894736842106,17,0.6,0.6579516469966076
"d80,d80_zero,d80_front",1,0.0,time_asc,6.438126617083504,False,False,242,0.49586776859504134,1.4029163484470368,11.283196621213852,-2.710600645437559,0.3760330578512397,18,0.75,0.22156841575371294,96,0.5208333333333334,1.5351734561580141,5.355760859609132,-1.4814402374948767,0.5104166666666666,17,0.8,0.46678708507206423
"d80,cons_m2s1c45,d80_front",1,-999999.0,time_asc,6.427066777613417,False,False,247,0.4898785425101215,1.3651913842475372,10.079866940813845,-2.8060317281692573,0.3967611336032389,18,0.9166666666666666,0.24801914694700827,96,0.4895833333333333,1.2225412332316894,2.3140142229287806,-1.7793593801877265,0.59375,17,0.6,1.0803736533804977
"d80,cons_m2s2c30,d80_front",1,-999999.0,time_asc,6.427066777613417,False,False,247,0.4898785425101215,1.3651913842475372,10.079866940813845,-2.8060317281692573,0.3967611336032389,18,0.9166666666666666,0.24801914694700827,96,0.4895833333333333,1.2225412332316894,2.3140142229287806,-1.7793593801877265,0.59375,17,0.6,1.0803736533804977
"d80,cons_m3s2c30,d80_front",1,-999999.0,time_asc,6.427066777613417,False,False,247,0.4898785425101215,1.3651913842475372,10.079866940813845,-2.8060317281692573,0.3967611336032389,18,0.9166666666666666,0.24801914694700827,96,0.4895833333333333,1.2225412332316894,2.3140142229287806,-1.7793593801877265,0.59375,17,0.6,1.0803736533804977
"d80,cons_m3allc30,d80_front",1,-999999.0,time_asc,6.427066777613417,False,False,247,0.4898785425101215,1.3651913842475372,10.079866940813845,-2.8060317281692573,0.3967611336032389,18,0.9166666666666666,0.24801914694700827,96,0.4895833333333333,1.2225412332316894,2.3140142229287806,-1.7793593801877265,0.59375,17,0.6,1.0803736533804977
"d80,d50ret,cons_m2s2c30",1,-999999.0,time_asc,6.423862268756917,False,False,247,0.4898785425101215,1.3780437444980302,10.730979283461892,-2.8122325474690406,0.3805668016194332,18,0.8333333333333334,0.23297035004558148,96,0.5,1.3353214482390727,3.436556978951751,-1.7793593801877265,0.6041666666666666,17,0.6,0.7274722972184131
"d80,d50ret,cons_m3s2c30",1,-999999.0,time_asc,6.423862268756917,False,False,247,0.4898785425101215,1.3780437444980302,10.730979283461892,-2.8122325474690406,0.3805668016194332,18,0.8333333333333334,0.23297035004558148,96,0.5,1.3353214482390727,3.436556978951751,-1.7793593801877265,0.6041666666666666,17,0.6,0.7274722972184131
"d80,d50ret,cons_m3allc30",1,-999999.0,time_asc,6.423862268756917,False,False,247,0.4898785425101215,1.3780437444980302,10.730979283461892,-2.8122325474690406,0.3805668016194332,18,0.8333333333333334,0.23297035004558148,96,0.5,1.3353214482390727,3.436556978951751,-1.7793593801877265,0.6041666666666666,17,0.6,0.7274722972184131
"d80,d50ret,cons_m2s1c45",1,-999999.0,time_asc,6.423862268756917,False,False,247,0.4898785425101215,1.3780437444980302,10.730979283461892,-2.8122325474690406,0.3805668016194332,18,0.8333333333333334,0.23297035004558148,96,0.5,1.3353214482390727,3.436556978951751,-1.7793593801877265,0.6041666666666666,17,0.6,0.7274722972184131
"d80,cons_m3s2c30,d50ret",1,-999999.0,time_asc,6.422993290453107,False,False,247,0.4898785425101215,1.3805251110760572,10.678600722204179,-2.806031728169259,0.38461538461538464,18,0.8333333333333334,0.23411307015175795,96,0.5,1.304218279050848,3.179815689474429,-1.7793593801877265,0.6041666666666666,17,0.6,0.7862090901291228
"d80,cons_m2s1c45,d50ret",1,-999999.0,time_asc,6.422993290453107,False,False,247,0.4898785425101215,1.3805251110760572,10.678600722204179,-2.806031728169259,0.38461538461538464,18,0.8333333333333334,0.23411307015175795,96,0.5,1.304218279050848,3.179815689474429,-1.7793593801877265,0.6041666666666666,17,0.6,0.7862090901291228
"d80,cons_m3allc30,d50ret",1,-999999.0,time_asc,6.422993290453107,False,False,247,0.4898785425101215,1.3805251110760572,10.678600722204179,-2.806031728169259,0.38461538461538464,18,0.8333333333333334,0.23411307015175795,96,0.5,1.304218279050848,3.179815689474429,-1.7793593801877265,0.6041666666666666,17,0.6,0.7862090901291228
"d80,cons_m2s2c30,d50ret",1,-999999.0,time_asc,6.422993290453107,False,False,247,0.4898785425101215,1.3805251110760572,10.678600722204179,-2.806031728169259,0.38461538461538464,18,0.8333333333333334,0.23411307015175795,96,0.5,1.304218279050848,3.179815689474429,-1.7793593801877265,0.6041666666666666,17,0.6,0.7862090901291228
"d80,d80_front",1,-999999.0,time_asc,6.422217566864132,False,False,245,0.49387755102040815,1.40610124777573,10.73027347937429,-2.5611603317676073,0.3836734693877551,18,0.75,0.23298567411217383,96,0.4895833333333333,1.2281400906265083,2.229848131285515,-1.5317083568951588,0.5833333333333334,17,0.6,1.1211525865480092
"d80,cons_m3allc30,d80_front",1,0.0,time_asc,6.416130774183232,False,False,247,0.4939271255060729,1.386203930320501,10.80554781122096,-2.939558223671174,0.3805668016194332,18,0.8333333333333334,0.23136263368377208,96,0.4895833333333333,1.2961855118507986,3.1224416978904124,-1.5773351177366097,0.5104166666666666,17,0.6,0.8006554619383455
"d80,cons_m3s2c30,d80_front",1,0.0,time_asc,6.416130774183232,False,False,247,0.4939271255060729,1.386203930320501,10.80554781122096,-2.939558223671174,0.3805668016194332,18,0.8333333333333334,0.23136263368377208,96,0.4895833333333333,1.2961855118507986,3.1224416978904124,-1.5773351177366097,0.5104166666666666,17,0.6,0.8006554619383455
"d80,cons_m2s1c45,d80_front",1,0.0,time_asc,6.416130774183232,False,False,247,0.4939271255060729,1.386203930320501,10.80554781122096,-2.939558223671174,0.3805668016194332,18,0.8333333333333334,0.23136263368377208,96,0.4895833333333333,1.2961855118507986,3.1224416978904124,-1.5773351177366097,0.5104166666666666,17,0.6,0.8006554619383455
"d80,cons_m2s2c30,d80_front",1,0.0,time_asc,6.416130774183232,False,False,247,0.4939271255060729,1.386203930320501,10.80554781122096,-2.939558223671174,0.3805668016194332,18,0.8333333333333334,0.23136263368377208,96,0.4895833333333333,1.2961855118507986,3.1224416978904124,-1.5773351177366097,0.5104166666666666,17,0.6,0.8006554619383455
"d80,d65ret,d50ret",1,-999999.0,time_asc,6.370282850962219,False,False,246,0.4796747967479675,1.3602356798178494,10.438868404970872,-2.812232547469039,0.3902439024390244,18,0.8333333333333334,0.2394895598846258,96,0.46875,1.1320428167584677,1.5403145945431234,-1.7793593801877265,0.6145833333333334,17,0.4,1.6230450642075045
"d80,cons_m3allc30,cons_m2s1c45",1,-999999.0,score_desc,6.367252976137844,False,False,247,0.47368421052631576,1.3203247942942977,9.18725360578774,-1.954850869044371,0.3481781376518219,18,0.8333333333333334,0.2721161412617436,96,0.5208333333333334,1.8992644308025226,7.019406367883839,-1.3543374362949594,0.5729166666666666,17,0.8,0.35615547369338046
"cons_m3allc30,d80,cons_m2s1c45",1,0.0,score_desc,6.367252976137844,False,False,247,0.47368421052631576,1.3203247942942977,9.18725360578774,-1.954850869044371,0.3481781376518219,18,0.8333333333333334,0.2721161412617436,96,0.5208333333333334,1.8992644308025226,7.019406367883839,-1.3543374362949594,0.5729166666666666,17,0.8,0.35615547369338046
"d80,cons_m2s1c45,cons_m3allc30",1,-999999.0,score_desc,6.367252976137844,False,False,247,0.47368421052631576,1.3203247942942977,9.18725360578774,-1.954850869044371,0.3481781376518219,18,0.8333333333333334,0.2721161412617436,96,0.5208333333333334,1.8992644308025226,7.019406367883839,-1.3543374362949594,0.5729166666666666,17,0.8,0.35615547369338046
"cons_m3allc30,cons_m2s1c45,d80",1,0.0,score_desc,6.367252976137844,False,False,247,0.47368421052631576,1.3203247942942977,9.18725360578774,-1.954850869044371,0.3481781376518219,18,0.8333333333333334,0.2721161412617436,96,0.5208333333333334,1.8992644308025226,7.019406367883839,-1.3543374362949594,0.5729166666666666,17,0.8,0.35615547369338046
"cons_m2s1c45,cons_m3allc30,d80",1,-999999.0,score_desc,6.367252976137844,False,False,247,0.47368421052631576,1.3203247942942977,9.18725360578774,-1.954850869044371,0.3481781376518219,18,0.8333333333333334,0.2721161412617436,96,0.5208333333333334,1.8992644308025226,7.019406367883839,-1.3543374362949594,0.5729166666666666,17,0.8,0.35615547369338046
"d80,cons_m2s1c45,cons_m3allc30",1,0.0,score_desc,6.367252976137844,False,False,247,0.47368421052631576,1.3203247942942977,9.18725360578774,-1.954850869044371,0.3481781376518219,18,0.8333333333333334,0.2721161412617436,96,0.5208333333333334,1.8992644308025226,7.019406367883839,-1.3543374362949594,0.5729166666666666,17,0.8,0.35615547369338046
"cons_m2s1c45,cons_m3allc30,d80",1,0.0,score_desc,6.367252976137844,False,False,247,0.47368421052631576,1.3203247942942977,9.18725360578774,-1.954850869044371,0.3481781376518219,18,0.8333333333333334,0.2721161412617436,96,0.5208333333333334,1.8992644308025226,7.019406367883839,-1.3543374362949594,0.5729166666666666,17,0.8,0.35615547369338046
"d80,cons_m3allc30,cons_m2s1c45",1,0.0,score_desc,6.367252976137844,False,False,247,0.47368421052631576,1.3203247942942977,9.18725360578774,-1.954850869044371,0.3481781376518219,18,0.8333333333333334,0.2721161412617436,96,0.5208333333333334,1.8992644308025226,7.019406367883839,-1.3543374362949594,0.5729166666666666,17,0.8,0.35615547369338046
"cons_m3allc30,d80,cons_m2s1c45",1,-999999.0,score_desc,6.367252976137844,False,False,247,0.47368421052631576,1.3203247942942977,9.18725360578774,-1.954850869044371,0.3481781376518219,18,0.8333333333333334,0.2721161412617436,96,0.5208333333333334,1.8992644308025226,7.019406367883839,-1.3543374362949594,0.5729166666666666,17,0.8,0.35615547369338046
"cons_m2s1c45,d80,cons_m3allc30",1,-999999.0,score_desc,6.367252976137844,False,False,247,0.47368421052631576,1.3203247942942977,9.18725360578774,-1.954850869044371,0.3481781376518219,18,0.8333333333333334,0.2721161412617436,96,0.5208333333333334,1.8992644308025226,7.019406367883839,-1.3543374362949594,0.5729166666666666,17,0.8,0.35615547369338046
"cons_m2s1c45,d80,cons_m3allc30",1,0.0,score_desc,6.367252976137844,False,False,247,0.47368421052631576,1.3203247942942977,9.18725360578774,-1.954850869044371,0.3481781376518219,18,0.8333333333333334,0.2721161412617436,96,0.5208333333333334,1.8992644308025226,7.019406367883839,-1.3543374362949594,0.5729166666666666,17,0.8,0.35615547369338046
"cons_m3allc30,cons_m2s1c45,d80",1,-999999.0,score_desc,6.367252976137844,False,False,247,0.47368421052631576,1.3203247942942977,9.18725360578774,-1.954850869044371,0.3481781376518219,18,0.8333333333333334,0.2721161412617436,96,0.5208333333333334,1.8992644308025226,7.019406367883839,-1.3543374362949594,0.5729166666666666,17,0.8,0.35615547369338046
"d80_zero,d80,d80_front",1,-999999.0,time_asc,6.366985961092111,False,False,245,0.47346938775510206,1.3361009945867004,10.407682961608122,-2.6498237680897567,0.32653061224489793,18,0.8333333333333334,0.24020716322951075,96,0.4479166666666667,1.04097130217755,0.5437640684005219,-2.418786799642404,0.5416666666666666,17,0.6,4.5975821965466235
"d80_front,d80_zero,d80",1,0.0,time_asc,6.354251062823813,False,False,242,0.512396694214876,1.3684634312727337,8.111124471286839,-1.7439828904248653,0.4049586776859504,18,0.8333333333333334,0.30821867040136447,96,0.5416666666666666,1.627376500691278,5.140589934013088,-1.4984658670866233,0.53125,17,1.0,0.48632550584487744
"d80,d65ret,cons_m2s2c30",1,-999999.0,time_asc,6.353001763802325,False,False,247,0.48582995951417,1.3572205586647939,10.273822535587666,-2.806031728169258,0.39271255060728744,18,0.8333333333333334,0.24333688764237538,96,0.4583333333333333,1.0513933038347885,0.6227121969713116,-2.3472093349016765,0.59375,17,0.4,4.014695732891153
"d80,d65ret,cons_m3allc30",1,-999999.0,time_asc,6.353001763802325,False,False,247,0.48582995951417,1.3572205586647939,10.273822535587666,-2.806031728169258,0.39271255060728744,18,0.8333333333333334,0.24333688764237538,96,0.4583333333333333,1.0513933038347885,0.6227121969713116,-2.3472093349016765,0.59375,17,0.4,4.014695732891153
"d80,d65ret,cons_m3s2c30",1,-999999.0,time_asc,6.353001763802325,False,False,247,0.48582995951417,1.3572205586647939,10.273822535587666,-2.806031728169258,0.39271255060728744,18,0.8333333333333334,0.24333688764237538,96,0.4583333333333333,1.0513933038347885,0.6227121969713116,-2.3472093349016765,0.59375,17,0.4,4.014695732891153
"d80,d65ret,cons_m2s1c45",1,-999999.0,time_asc,6.353001763802325,False,False,247,0.48582995951417,1.3572205586647939,10.273822535587666,-2.806031728169258,0.39271255060728744,18,0.8333333333333334,0.24333688764237538,96,0.4583333333333333,1.0513933038347885,0.6227121969713116,-2.3472093349016765,0.59375,17,0.4,4.014695732891153
"d80,d65ret",1,-999999.0,time_asc,6.341009657808712,False,False,244,0.48360655737704916,1.343447809103593,9.894723931598328,-2.5611603317676055,0.38934426229508196,18,0.8333333333333334,0.2526599041350077,96,0.4583333333333333,1.0513933038347885,0.6227121969713116,-2.3472093349016765,0.59375,17,0.4,4.014695732891153
"d80,cons_m3allc30,cons_m3s2c30",1,0.0,score_desc,6.34042518779749,False,False,247,0.47368421052631576,1.3138801862101057,9.002415435549235,-1.954850869044371,0.3481781376518219,18,0.8333333333333334,0.2777032473004814,96,0.53125,1.9935065252342978,7.503839645357534,-1.3543374362949594,0.5729166666666666,17,1.0,0.333162769749044
"cons_m3allc30,cons_m3s2c30,d80",1,-999999.0,score_desc,6.34042518779749,False,False,247,0.47368421052631576,1.3138801862101057,9.002415435549235,-1.954850869044371,0.3481781376518219,18,0.8333333333333334,0.2777032473004814,96,0.53125,1.9935065252342978,7.503839645357534,-1.3543374362949594,0.5729166666666666,17,1.0,0.333162769749044
"cons_m3s2c30,d80,cons_m3allc30",1,-999999.0,score_desc,6.34042518779749,False,False,247,0.47368421052631576,1.3138801862101057,9.002415435549235,-1.954850869044371,0.3481781376518219,18,0.8333333333333334,0.2777032473004814,96,0.53125,1.9935065252342978,7.503839645357534,-1.3543374362949594,0.5729166666666666,17,1.0,0.333162769749044
"cons_m3s2c30,cons_m3allc30,d80",1,0.0,score_desc,6.34042518779749,False,False,247,0.47368421052631576,1.3138801862101057,9.002415435549235,-1.954850869044371,0.3481781376518219,18,0.8333333333333334,0.2777032473004814,96,0.53125,1.9935065252342978,7.503839645357534,-1.3543374362949594,0.5729166666666666,17,1.0,0.333162769749044
"cons_m3s2c30,cons_m3allc30,d80",1,-999999.0,score_desc,6.34042518779749,False,False,247,0.47368421052631576,1.3138801862101057,9.002415435549235,-1.954850869044371,0.3481781376518219,18,0.8333333333333334,0.2777032473004814,96,0.53125,1.9935065252342978,7.503839645357534,-1.3543374362949594,0.5729166666666666,17,1.0,0.333162769749044
"cons_m3allc30,d80,cons_m3s2c30",1,0.0,score_desc,6.34042518779749,False,False,247,0.47368421052631576,1.3138801862101057,9.002415435549235,-1.954850869044371,0.3481781376518219,18,0.8333333333333334,0.2777032473004814,96,0.53125,1.9935065252342978,7.503839645357534,-1.3543374362949594,0.5729166666666666,17,1.0,0.333162769749044
"cons_m3allc30,d80,cons_m3s2c30",1,-999999.0,score_desc,6.34042518779749,False,False,247,0.47368421052631576,1.3138801862101057,9.002415435549235,-1.954850869044371,0.3481781376518219,18,0.8333333333333334,0.2777032473004814,96,0.53125,1.9935065252342978,7.503839645357534,-1.3543374362949594,0.5729166666666666,17,1.0,0.333162769749044
"cons_m3allc30,cons_m3s2c30,d80",1,0.0,score_desc,6.34042518779749,False,False,247,0.47368421052631576,1.3138801862101057,9.002415435549235,-1.954850869044371,0.3481781376518219,18,0.8333333333333334,0.2777032473004814,96,0.53125,1.9935065252342978,7.503839645357534,-1.3543374362949594,0.5729166666666666,17,1.0,0.333162769749044
"d80,cons_m3allc30,cons_m3s2c30",1,-999999.0,score_desc,6.34042518779749,False,False,247,0.47368421052631576,1.3138801862101057,9.002415435549235,-1.954850869044371,0.3481781376518219,18,0.8333333333333334,0.2777032473004814,96,0.53125,1.9935065252342978,7.503839645357534,-1.3543374362949594,0.5729166666666666,17,1.0,0.333162769749044
"d80,cons_m3s2c30,cons_m3allc30",1,0.0,score_desc,6.34042518779749,False,False,247,0.47368421052631576,1.3138801862101057,9.002415435549235,-1.954850869044371,0.3481781376518219,18,0.8333333333333334,0.2777032473004814,96,0.53125,1.9935065252342978,7.503839645357534,-1.3543374362949594,0.5729166666666666,17,1.0,0.333162769749044
"cons_m3s2c30,d80,cons_m3allc30",1,0.0,score_desc,6.34042518779749,False,False,247,0.47368421052631576,1.3138801862101057,9.002415435549235,-1.954850869044371,0.3481781376518219,18,0.8333333333333334,0.2777032473004814,96,0.53125,1.9935065252342978,7.503839645357534,-1.3543374362949594,0.5729166666666666,17,1.0,0.333162769749044
"d80,cons_m3s2c30,cons_m3allc30",1,-999999.0,score_desc,6.34042518779749,False,False,247,0.47368421052631576,1.3138801862101057,9.002415435549235,-1.954850869044371,0.3481781376518219,18,0.8333333333333334,0.2777032473004814,96,0.53125,1.9935065252342978,7.503839645357534,-1.3543374362949594,0.5729166666666666,17,1.0,0.333162769749044
"d80,cons_m2s2c30",1,-999999.0,time_asc,6.334073098152935,False,False,247,0.4939271255060729,1.3586294989799854,10.066609859310791,-2.806031728169258,0.38866396761133604,18,0.8333333333333334,0.24834577230463584,96,0.4791666666666667,1.2045964079967602,2.2907895842074186,-1.7793593801877265,0.5729166666666666,17,0.6,1.0913267710115617
"d80,cons_m3s2c30,cons_m2s2c30",1,-999999.0,time_asc,6.334073098152935,False,False,247,0.4939271255060729,1.3586294989799854,10.066609859310791,-2.806031728169258,0.38866396761133604,18,0.8333333333333334,0.24834577230463584,96,0.4791666666666667,1.2045964079967602,2.2907895842074186,-1.7793593801877265,0.5729166666666666,17,0.6,1.0913267710115617
"d80,cons_m3s2c30,cons_m2s1c45",1,-999999.0,time_asc,6.334073098152935,False,False,247,0.4939271255060729,1.3586294989799854,10.066609859310791,-2.806031728169258,0.38866396761133604,18,0.8333333333333334,0.24834577230463584,96,0.4791666666666667,1.2045964079967602,2.2907895842074186,-1.7793593801877265,0.5729166666666666,17,0.6,1.0913267710115617
"d80,cons_m2s2c30,cons_m3allc30",1,-999999.0,time_asc,6.334073098152935,False,False,247,0.4939271255060729,1.3586294989799854,10.066609859310791,-2.806031728169258,0.38866396761133604,18,0.8333333333333334,0.24834577230463584,96,0.4791666666666667,1.2045964079967602,2.2907895842074186,-1.7793593801877265,0.5729166666666666,17,0.6,1.0913267710115617
"d80,cons_m3allc30,cons_m2s2c30",1,-999999.0,time_asc,6.334073098152935,False,False,247,0.4939271255060729,1.3586294989799854,10.066609859310791,-2.806031728169258,0.38866396761133604,18,0.8333333333333334,0.24834577230463584,96,0.4791666666666667,1.2045964079967602,2.2907895842074186,-1.7793593801877265,0.5729166666666666,17,0.6,1.0913267710115617
"d80,cons_m2s2c30,cons_m3s2c30",1,-999999.0,time_asc,6.334073098152935,False,False,247,0.4939271255060729,1.3586294989799854,10.066609859310791,-2.806031728169258,0.38866396761133604,18,0.8333333333333334,0.24834577230463584,96,0.4791666666666667,1.2045964079967602,2.2907895842074186,-1.7793593801877265,0.5729166666666666,17,0.6,1.0913267710115617
"d80,cons_m3allc30,cons_m3s2c30",1,-999999.0,time_asc,6.334073098152935,False,False,247,0.4939271255060729,1.3586294989799854,10.066609859310791,-2.806031728169258,0.38866396761133604,18,0.8333333333333334,0.24834577230463584,96,0.4791666666666667,1.2045964079967602,2.2907895842074186,-1.7793593801877265,0.5729166666666666,17,0.6,1.0913267710115617
"d80,cons_m3s2c30,cons_m3allc30",1,-999999.0,time_asc,6.334073098152935,False,False,247,0.4939271255060729,1.3586294989799854,10.066609859310791,-2.806031728169258,0.38866396761133604,18,0.8333333333333334,0.24834577230463584,96,0.4791666666666667,1.2045964079967602,2.2907895842074186,-1.7793593801877265,0.5729166666666666,17,0.6,1.0913267710115617
"d80,cons_m3allc30",1,-999999.0,time_asc,6.334073098152935,False,False,247,0.4939271255060729,1.3586294989799854,10.066609859310791,-2.806031728169258,0.38866396761133604,18,0.8333333333333334,0.24834577230463584,96,0.4791666666666667,1.2045964079967602,2.2907895842074186,-1.7793593801877265,0.5729166666666666,17,0.6,1.0913267710115617
"d80,cons_m2s1c45,cons_m3s2c30",1,-999999.0,time_asc,6.334073098152935,False,False,247,0.4939271255060729,1.3586294989799854,10.066609859310791,-2.806031728169258,0.38866396761133604,18,0.8333333333333334,0.24834577230463584,96,0.4791666666666667,1.2045964079967602,2.2907895842074186,-1.7793593801877265,0.5729166666666666,17,0.6,1.0913267710115617
"d80,cons_m2s1c45,cons_m2s2c30",1,-999999.0,time_asc,6.334073098152935,False,False,247,0.4939271255060729,1.3586294989799854,10.066609859310791,-2.806031728169258,0.38866396761133604,18,0.8333333333333334,0.24834577230463584,96,0.4791666666666667,1.2045964079967602,2.2907895842074186,-1.7793593801877265,0.5729166666666666,17,0.6,1.0913267710115617
"d80,cons_m3s2c30",1,-999999.0,time_asc,6.334073098152935,False,False,247,0.4939271255060729,1.3586294989799854,10.066609859310791,-2.806031728169258,0.38866396761133604,18,0.8333333333333334,0.24834577230463584,96,0.4791666666666667,1.2045964079967602,2.2907895842074186,-1.7793593801877265,0.5729166666666666,17,0.6,1.0913267710115617
"d80,cons_m2s1c45,cons_m3allc30",1,-999999.0,time_asc,6.334073098152935,False,False,247,0.4939271255060729,1.3586294989799854,10.066609859310791,-2.806031728169258,0.38866396761133604,18,0.8333333333333334,0.24834577230463584,96,0.4791666666666667,1.2045964079967602,2.2907895842074186,-1.7793593801877265,0.5729166666666666,17,0.6,1.0913267710115617
"d80,cons_m3allc30,cons_m2s1c45",1,-999999.0,time_asc,6.334073098152935,False,False,247,0.4939271255060729,1.3586294989799854,10.066609859310791,-2.806031728169258,0.38866396761133604,18,0.8333333333333334,0.24834577230463584,96,0.4791666666666667,1.2045964079967602,2.2907895842074186,-1.7793593801877265,0.5729166666666666,17,0.6,1.0913267710115617
"d80,cons_m2s1c45",1,-999999.0,time_asc,6.334073098152935,False,False,247,0.4939271255060729,1.3586294989799854,10.066609859310791,-2.806031728169258,0.38866396761133604,18,0.8333333333333334,0.24834577230463584,96,0.4791666666666667,1.2045964079967602,2.2907895842074186,-1.7793593801877265,0.5729166666666666,17,0.6,1.0913267710115617
"d80,cons_m2s2c30,cons_m2s1c45",1,-999999.0,time_asc,6.334073098152935,False,False,247,0.4939271255060729,1.3586294989799854,10.066609859310791,-2.806031728169258,0.38866396761133604,18,0.8333333333333334,0.24834577230463584,96,0.4791666666666667,1.2045964079967602,2.2907895842074186,-1.7793593801877265,0.5729166666666666,17,0.6,1.0913267710115617
"d80,d80_front,d65ret",1,0.0,time_asc,6.325086923691334,False,False,245,0.49795918367346936,1.3715922639823583,10.192350861589592,-2.5611603317676055,0.3836734693877551,18,0.75,0.24528197998180978,96,0.4895833333333333,1.2554589170158923,2.724511265385853,-1.6512463231261179,0.5208333333333334,17,0.6,0.9175957654357296
"d80,d50ret,d80_front",1,-999999.0,time_asc,6.319068059129212,False,False,246,0.483739837398374,1.3854125657980594,10.441735383099271,-2.812232547469038,0.3902439024390244,18,0.75,0.2394238034461625,96,0.5,1.3253240884278765,3.15785950910068,-1.5317083568951588,0.625,17,0.6,0.7916754981642516
"cons_m2s1c45,cons_m3s2c30,d80",1,-999999.0,score_desc,6.318639144202728,False,False,247,0.46963562753036436,1.307434015947322,9.162624587892115,-2.1020392911737247,0.3481781376518219,18,0.8333333333333334,0.2728475859748316,96,0.5,1.5475189772402937,4.879620094091401,-1.6022134568155213,0.5833333333333334,17,0.8,0.5123349670248267
"d80,cons_m3s2c30,cons_m2s1c45",1,-999999.0,score_desc,6.318639144202728,False,False,247,0.46963562753036436,1.307434015947322,9.162624587892115,-2.1020392911737247,0.3481781376518219,18,0.8333333333333334,0.2728475859748316,96,0.5,1.5475189772402937,4.879620094091401,-1.6022134568155213,0.5833333333333334,17,0.8,0.5123349670248267
"d80,cons_m2s1c45,cons_m3s2c30",1,0.0,score_desc,6.318639144202728,False,False,247,0.46963562753036436,1.307434015947322,9.162624587892115,-2.1020392911737247,0.3481781376518219,18,0.8333333333333334,0.2728475859748316,96,0.5,1.5475189772402937,4.879620094091401,-1.6022134568155213,0.5833333333333334,17,0.8,0.5123349670248267
"d80,cons_m2s1c45,cons_m3s2c30",1,-999999.0,score_desc,6.318639144202728,False,False,247,0.46963562753036436,1.307434015947322,9.162624587892115,-2.1020392911737247,0.3481781376518219,18,0.8333333333333334,0.2728475859748316,96,0.5,1.5475189772402937,4.879620094091401,-1.6022134568155213,0.5833333333333334,17,0.8,0.5123349670248267
"d80,cons_m3s2c30,cons_m2s1c45",1,0.0,score_desc,6.318639144202728,False,False,247,0.46963562753036436,1.307434015947322,9.162624587892115,-2.1020392911737247,0.3481781376518219,18,0.8333333333333334,0.2728475859748316,96,0.5,1.5475189772402937,4.879620094091401,-1.6022134568155213,0.5833333333333334,17,0.8,0.5123349670248267
"cons_m3s2c30,d80,cons_m2s1c45",1,0.0,score_desc,6.318639144202728,False,False,247,0.46963562753036436,1.307434015947322,9.162624587892115,-2.1020392911737247,0.3481781376518219,18,0.8333333333333334,0.2728475859748316,96,0.5,1.5475189772402937,4.879620094091401,-1.6022134568155213,0.5833333333333334,17,0.8,0.5123349670248267
"cons_m3s2c30,cons_m2s1c45,d80",1,0.0,score_desc,6.318639144202728,False,False,247,0.46963562753036436,1.307434015947322,9.162624587892115,-2.1020392911737247,0.3481781376518219,18,0.8333333333333334,0.2728475859748316,96,0.5,1.5475189772402937,4.879620094091401,-1.6022134568155213,0.5833333333333334,17,0.8,0.5123349670248267
"cons_m3s2c30,d80,cons_m2s1c45",1,-999999.0,score_desc,6.318639144202728,False,False,247,0.46963562753036436,1.307434015947322,9.162624587892115,-2.1020392911737247,0.3481781376518219,18,0.8333333333333334,0.2728475859748316,96,0.5,1.5475189772402937,4.879620094091401,-1.6022134568155213,0.5833333333333334,17,0.8,0.5123349670248267
