ticker,sources,cap,minscore,daily_order,select_pass,test_pass,both,near,sel_tr,sel_wr,sel_pf,sel_minM,sel_pnl,sel_call,test_tr,test_wr,test_pf,test_minM,test_pnl,test_call
SPY,"d80_front,d50ret,d65win",7,0.25,time_asc,False,False,False,1.9084438298857196,653,0.42879019908116384,1.0310560862806264,20,2.436407533462567,0.333843797856049,227,0.4889867841409692,1.102042014278209,23,2.4233469189303714,0.5506607929515418
SPY,"d50ret,cons_m2s1c45,d80_front",1,0.0,time_asc,False,False,False,1.9083815964901583,240,0.42916666666666664,1.075061280861743,18,2.371961947549864,0.37916666666666665,96,0.5208333333333334,1.394990143637043,17,4.043402948624988,0.4895833333333333
SPY,"cons_m2s1c45,d80_front",6,-999999.0,time_asc,False,False,False,1.9082792781294045,553,0.43399638336347196,0.9813215818568333,22,-1.1018126110189757,0.41229656419529837,270,0.5074074074074074,1.2597157165756792,34,6.397943901928912,0.6
SPY,"d80_front,cons_m2s1c45,d50ret",8,-999999.0,time_asc,False,False,False,1.908242387850095,939,0.422790202342918,0.9889755681727077,22,-1.2043819039043608,0.4078807241746539,382,0.4712041884816754,1.1636865824048408,39,6.852043637351282,0.5078534031413613
SPY,"cons_m3allc30,d65ret",2,0.25,time_asc,False,False,False,1.9082031914163617,262,0.4580152671755725,1.2936540068341038,7,9.952567531141563,0.22900763358778625,113,0.4690265486725664,1.1830170402004643,12,2.764520872890943,0.37168141592920356
SPY,"cons_m2s2c30,cons_m3allc30,d65ret",2,0.25,time_asc,False,False,False,1.9082031914163617,262,0.4580152671755725,1.2936540068341038,7,9.952567531141563,0.22900763358778625,113,0.4690265486725664,1.1830170402004643,12,2.764520872890943,0.37168141592920356
SPY,"cons_m2s2c30,d65ret,cons_m3allc30",2,0.25,time_asc,False,False,False,1.9082031914163617,262,0.4580152671755725,1.2936540068341038,7,9.952567531141563,0.22900763358778625,113,0.4690265486725664,1.1830170402004643,12,2.764520872890943,0.37168141592920356
SPY,"cons_m3allc30,cons_m2s2c30,d65ret",2,0.25,time_asc,False,False,False,1.9082031914163617,262,0.4580152671755725,1.2936540068341038,7,9.952567531141563,0.22900763358778625,113,0.4690265486725664,1.1830170402004643,12,2.764520872890943,0.37168141592920356
SPY,"cons_m3allc30,d65ret,cons_m2s2c30",2,0.25,time_asc,False,False,False,1.9082031914163617,262,0.4580152671755725,1.2936540068341038,7,9.952567531141563,0.22900763358778625,113,0.4690265486725664,1.1830170402004643,12,2.764520872890943,0.37168141592920356
SPY,"cons_m3allc30,d65ret,d80_front",2,0.25,time_asc,False,False,False,1.9082031914163617,262,0.4580152671755725,1.2936540068341038,7,9.952567531141563,0.22900763358778625,113,0.4690265486725664,1.1830170402004643,12,2.764520872890943,0.37168141592920356
SPY,"cons_m3allc30,d80_front,d65ret",2,0.25,time_asc,False,False,False,1.9082031914163617,262,0.4580152671755725,1.2936540068341038,7,9.952567531141563,0.22900763358778625,113,0.4690265486725664,1.1830170402004643,12,2.764520872890943,0.37168141592920356
SPY,"d80_front,cons_m3allc30,d65ret",2,0.25,time_asc,False,False,False,1.9082031914163617,262,0.4580152671755725,1.2936540068341038,7,9.952567531141563,0.22900763358778625,113,0.4690265486725664,1.1830170402004643,12,2.764520872890943,0.37168141592920356
SPY,"d65win,d80_front",10,-999999.0,score_desc,False,False,False,1.9081389944820082,767,0.4471968709256845,1.00969004949186,21,0.7474088630519464,0.4198174706649283,294,0.5102040816326531,1.0949781021348606,35,2.3777985433944444,0.6360544217687075
SPY,"d80_front,d65win",10,-999999.0,score_desc,False,False,False,1.9081389944820082,767,0.4471968709256845,1.00969004949186,21,0.7474088630519464,0.4198174706649283,294,0.5102040816326531,1.0949781021348606,35,2.3777985433944444,0.6360544217687075
SPY,"cons_m3s2c30,d65win,d80",2,0.5,score_desc,False,False,False,1.9081268056489387,283,0.47703180212014135,1.2633573615933906,2,7.707093260218428,0.3498233215547703,144,0.5486111111111112,1.4291918518006077,16,5.066670933322233,0.6458333333333334
SPY,"cons_m3s2c30,d80,d65win",2,0.5,score_desc,False,False,False,1.9081268056489387,283,0.47703180212014135,1.2633573615933906,2,7.707093260218428,0.3498233215547703,144,0.5486111111111112,1.4291918518006077,16,5.066670933322233,0.6458333333333334
SPY,"d65win,cons_m3s2c30,d80",2,0.5,score_desc,False,False,False,1.9081268056489387,283,0.47703180212014135,1.2633573615933906,2,7.707093260218428,0.3498233215547703,144,0.5486111111111112,1.4291918518006077,16,5.066670933322233,0.6458333333333334
SPY,"d65win,d80,cons_m3s2c30",2,0.5,score_desc,False,False,False,1.9081268056489387,283,0.47703180212014135,1.2633573615933906,2,7.707093260218428,0.3498233215547703,144,0.5486111111111112,1.4291918518006077,16,5.066670933322233,0.6458333333333334
SPY,"d80,cons_m3s2c30,d65win",2,0.5,score_desc,False,False,False,1.9081268056489387,283,0.47703180212014135,1.2633573615933906,2,7.707093260218428,0.3498233215547703,144,0.5486111111111112,1.4291918518006077,16,5.066670933322233,0.6458333333333334
SPY,"d80,d65win,cons_m3s2c30",2,0.5,score_desc,False,False,False,1.9081268056489387,283,0.47703180212014135,1.2633573615933906,2,7.707093260218428,0.3498233215547703,144,0.5486111111111112,1.4291918518006077,16,5.066670933322233,0.6458333333333334
