ticker,source_name,source_path,order,daily_cap,select_pass,test_pass,select_trades,select_win_rate,select_profit_factor,select_pnl_return,select_min_month_trades,select_call_rate,select_positive_months,select_top5_share_of_pnl,select_drawdown_to_pnl,select_first_3_month_share,test_trades,test_win_rate,test_profit_factor,test_pnl_return,test_min_month_trades,test_call_rate,test_positive_months,test_top5_share_of_pnl,test_drawdown_to_pnl,test_first_3_month_share
QQQ,balanced65,research_papers\JEPA\results\event_option_qqq_branch_router_topk_balanced_call065_2025h2export_202510_202606_risk5000\trade_union_topk_regressor_trades.csv,time_asc,2,False,False,79,0.4177215189873418,0.7631336575521698,-2.9798368265745725,20,0.7468354430379747,1,,inf,,100,0.52,1.5187396584737596,6.8289084130621855,13,0.64,5,0.7321814406583796,0.25947344419377094,0.3721233886177171
QQQ,balanced65,research_papers\JEPA\results\event_option_qqq_branch_router_topk_balanced_call065_2025h2export_202510_202606_risk5000\trade_union_topk_regressor_trades.csv,time_asc,3,False,False,110,0.4636363636363636,0.9911116251479799,-0.13597846377872602,27,0.7181818181818181,2,,inf,,133,0.5112781954887218,1.5016284996497549,8.73473816973419,15,0.6616541353383458,5,0.8586405057895669,0.2691508491933765,0.29798647983639154
QQQ,balanced65,research_papers\JEPA\results\event_option_qqq_branch_router_topk_balanced_call065_2025h2export_202510_202606_risk5000\trade_union_topk_regressor_trades.csv,time_asc,4,False,False,134,0.4552238805970149,0.9917894057752858,-0.15102139774990642,33,0.7089552238805971,2,,inf,,163,0.5276073619631901,1.5637309847804368,11.436520039220728,17,0.6687116564417178,5,0.8359120608355102,0.15559209941357485,0.24754738813444765
QQQ,balanced65,research_papers\JEPA\results\event_option_qqq_branch_router_topk_balanced_call065_2025h2export_202510_202606_risk5000\trade_union_topk_regressor_trades.csv,time_asc,5,False,True,151,0.45695364238410596,0.9955053739653498,-0.08917503642944702,38,0.7019867549668874,2,,inf,,185,0.5351351351351351,1.6147480752704855,13.798964180585926,18,0.6648648648648648,5,0.8016209298064713,0.14772822826757234,0.18945606685565616
QQQ,balanced65,research_papers\JEPA\results\event_option_qqq_branch_router_topk_balanced_call065_2025h2export_202510_202606_risk5000\trade_union_topk_regressor_trades.csv,time_asc,6,False,True,166,0.4578313253012048,0.9835660178151324,-0.3504682504987775,41,0.6927710843373494,2,,inf,,203,0.5369458128078818,1.5551295458154941,13.793045683177077,18,0.6354679802955665,5,0.8889652639780985,0.16340097366188766,0.18953736110107028
QQQ,balanced65,research_papers\JEPA\results\event_option_qqq_branch_router_topk_balanced_call065_2025h2export_202510_202606_risk5000\trade_union_topk_regressor_trades.csv,time_asc,7,False,True,175,0.45714285714285713,0.9962837029244774,-0.08055793359034702,43,0.6971428571428572,2,,inf,,217,0.5345622119815668,1.499721031583123,13.465750261973987,18,0.6221198156682027,5,0.9297270362287916,0.18965130384199344,0.19414421250024386
QQQ,balanced65,research_papers\JEPA\results\event_option_qqq_branch_router_topk_balanced_call065_2025h2export_202510_202606_risk5000\trade_union_topk_regressor_trades.csv,time_asc,8,False,True,183,0.4644808743169399,1.010064662949711,0.22116352881979395,45,0.6994535519125683,2,38.73921984441951,31.19551396731191,1.000000000000002,227,0.5286343612334802,1.4758288364840022,13.543692224268934,18,0.6211453744493393,5,0.9966665664278233,0.2107104212897215,0.19302694103247073
QQQ,balanced65,research_papers\JEPA\results\event_option_qqq_branch_router_topk_balanced_call065_2025h2export_202510_202606_risk5000\trade_union_topk_regressor_trades.csv,time_asc,9,False,True,183,0.4644808743169399,1.010064662949711,0.22116352881979395,45,0.6994535519125683,2,38.73921984441951,31.19551396731191,1.000000000000002,227,0.5286343612334802,1.4758288364840022,13.543692224268934,18,0.6211453744493393,5,0.9966665664278233,0.2107104212897215,0.19302694103247073
QQQ,balanced65,research_papers\JEPA\results\event_option_qqq_branch_router_topk_balanced_call065_2025h2export_202510_202606_risk5000\trade_union_topk_regressor_trades.csv,time_asc,10,False,True,183,0.4644808743169399,1.010064662949711,0.22116352881979395,45,0.6994535519125683,2,38.73921984441951,31.19551396731191,1.000000000000002,227,0.5286343612334802,1.4758288364840022,13.543692224268934,18,0.6211453744493393,5,0.9966665664278233,0.2107104212897215,0.19302694103247073
QQQ,balanced65,research_papers\JEPA\results\event_option_qqq_branch_router_topk_balanced_call065_2025h2export_202510_202606_risk5000\trade_union_topk_regressor_trades.csv,time_asc,11,False,True,183,0.4644808743169399,1.010064662949711,0.22116352881979395,45,0.6994535519125683,2,38.73921984441951,31.19551396731191,1.000000000000002,227,0.5286343612334802,1.4758288364840022,13.543692224268934,18,0.6211453744493393,5,0.9966665664278233,0.2107104212897215,0.19302694103247073
QQQ,balanced65,research_papers\JEPA\results\event_option_qqq_branch_router_topk_balanced_call065_2025h2export_202510_202606_risk5000\trade_union_topk_regressor_trades.csv,time_asc,12,False,True,183,0.4644808743169399,1.010064662949711,0.22116352881979395,45,0.6994535519125683,2,38.73921984441951,31.19551396731191,1.000000000000002,227,0.5286343612334802,1.4758288364840022,13.543692224268934,18,0.6211453744493393,5,0.9966665664278233,0.2107104212897215,0.19302694103247073
