path,all_metric_pass,hold_proven,hold_issue,raw_banned_cols,feature_banned,feature_count,research_audit,SPXW_trades,SPXW_wr,SPXW_pf,SPXW_min_month,SPXW_pos_month,SPXW_pnl,QQQ_trades,QQQ_wr,QQQ_pf,QQQ_min_month,QQQ_pos_month,QQQ_pnl,SPY_trades,SPY_wr,SPY_pf,SPY_min_month,SPY_pos_month,SPY_pnl
research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_vol25_t18_md6_cd15_2026janmay_risk5000\monthly_volume_backfill_trades.csv,False,False,exit_minutes: min=15.0 under30=6 missing=78,3,0,0,missing,159,0.5031446540880503,1.579141984002884,0,0.8333333333333334,9.438960637581362,0,,,0,0.0,0.0,0,,,0,0.0,0.0
research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_wide_t18_md6_cd15_2026janmay_risk5000\monthly_volume_backfill_trades.csv,False,False,exit_minutes: min=15.0 under30=6 missing=72,3,0,0,missing,153,0.5098039215686274,1.612607241133101,0,0.8333333333333334,9.249254752134753,0,,,0,0.0,0.0,0,,,0,0.0,0.0
research_papers\JEPA\results\event_option_spxw_h2_union_selector_cap4_backfill_base_t18_2026janjun_rebuild\combined_trades.csv,False,False,exit_minutes: min=11.0 under30=7 missing=79,3,0,0,missing,168,0.47619047619047616,1.3769553488809412,16,0.8333333333333334,6.998909002178291,0,,,0,0.0,0.0,0,,,0,0.0,0.0
research_papers\JEPA\results\event_option_spxw_h2_union_selector_cap4_backfill_base_t18_2026janmay_risk5000\monthly_volume_backfill_trades.csv,False,False,exit_minutes: min=15.0 under30=7 missing=70,3,0,0,missing,146,0.5136986301369864,1.6592134191903471,0,0.8333333333333334,9.783299862801794,0,,,0,0.0,0.0,0,,,0,0.0,0.0
research_papers\JEPA\results\event_option_spxw_maxday7_startupscore_single_verify_2026janmay_risk5000\combined_trades.csv,False,False,exit_minutes: min=11.0 under30=10 missing=90,140,0,0,missing,200,0.45,1.2544538828976302,0,0.5,7.139809825108754,0,,,0,0.0,0.0,0,,,0,0.0,0.0
research_papers\JEPA\results\event_option_spxw_scorethr_online_backfill_baseside_t18_md7_2026janmay_risk5000\monthly_volume_backfill_trades.csv,False,False,exit_minutes: min=15.0 under30=8 missing=61,140,0,0,missing,200,0.475,1.3965383087634717,0,0.8333333333333334,9.998572752107885,0,,,0,0.0,0.0,0,,,0,0.0,0.0
research_papers\JEPA\results\event_option_spxw_scorethr_online_backfill_current_spxwonly_t18_md7_2026janmay_risk5000\monthly_volume_backfill_trades.csv,False,False,exit_minutes: min=15.0 under30=8 missing=61,140,0,0,missing,200,0.475,1.3965383087634717,0,0.8333333333333334,9.998572752107885,0,,,0,0.0,0.0,0,,,0,0.0,0.0
research_papers\JEPA\results\event_option_spxw_scorethr_online_backfill_current_t18_md7_2026janmay_risk5000\monthly_volume_backfill_trades.csv,False,False,exit_minutes: min=2.0 under30=58 missing=61,140,0,0,missing,200,0.475,1.3965383087634717,0,0.8333333333333334,9.998572752107885,85,0.47058823529411764,1.396558728169096,0,0.6666666666666666,5.022658848393531,85,0.43529411764705883,1.3393691461269697,0,0.6666666666666666,6.175831498966601
research_papers\JEPA\results\event_option_spxw_static_union_online_wideqfw_cd15_2026janmay_risk5000\combined_trades.csv,False,False,exit_minutes: min=15.0 under30=8 missing=121,140,0,0,missing,239,0.5230125523012552,1.6073064175638037,0,0.8333333333333334,16.38301048362117,0,,,0,0.0,0.0,0,,,0,0.0,0.0
research_papers\JEPA\results\event_option_spy_daily_router_topk_nested_backfill_topk_t24_md4_2026janjun_risk5000\monthly_volume_backfill_trades.csv,False,False,exit_minutes: min=2.0 under30=6 missing=110,36,0,0,missing,0,,,0,0.0,0.0,0,,,0,0.0,0.0,157,0.5031847133757962,1.7527815044495039,19,0.8333333333333334,15.429017634571734
research_papers\JEPA\results\event_option_spy_daily_router_topk_nested_janmaynested_backfill_topk_t24_md4_2026janmay_risk5000\monthly_volume_backfill_trades.csv,False,False,exit_minutes: min=2.0 under30=5 missing=93,36,0,0,missing,0,,,0,0.0,0.0,0,,,0,0.0,0.0,138,0.5144927536231884,1.9090335410717743,0,0.8333333333333334,16.15361015662151
research_papers\JEPA\results\event_option_spy_daily_router_topk_nested_srchist10d20t_backfill_topk_t24_md4_2026janjun_partial_risk5000\monthly_volume_backfill_trades.csv,False,False,exit_minutes: min=2.0 under30=12 missing=92,36,0,0,missing,0,,,0,0.0,0.0,0,,,0,0.0,0.0,158,0.4873417721518987,1.5862230153376524,19,0.8333333333333334,13.762352895688334
research_papers\JEPA\results\event_option_spy_daily_router_topk_nested_srchist10d20t_backfill_topk_t24_md4_2026janmay_risk5000\monthly_volume_backfill_trades.csv,False,False,exit_minutes: min=2.0 under30=11 missing=75,36,0,0,missing,0,,,0,0.0,0.0,0,,,0,0.0,0.0,139,0.49640287769784175,1.698152873596979,0,0.8333333333333334,14.486945417738113
research_papers\JEPA\results\event_option_spy_daily_router_topk_nested_wconly_srchist10d20t_backfill_topk_t24_md4_2025oct_2026jun_risk5000\monthly_volume_backfill_trades.csv,False,False,exit_minutes: min=2.0 under30=11 missing=76,36,0,0,missing,0,,,0,0.0,0.0,0,,,0,0.0,0.0,144,0.4722222222222222,1.273587043883989,18,0.6666666666666666,6.8986215378954965
research_papers\JEPA\results\event_option_spy_nested_volume_backfill_m19_2026janmay_risk5000\nested_volume_backfill_trades.csv,False,False,exit_minutes: min=2.0 under30=22 missing=66,36,0,0,missing,0,,,0,0.0,0.0,0,,,0,0.0,0.0,157,0.46496815286624205,1.5596834290840396,0,0.6666666666666666,13.897877476406993
research_papers\JEPA\results\event_option_spy_nested_volume_backfill_m19_sel4_2026janmay_risk5000\nested_volume_backfill_trades.csv,False,False,exit_minutes: min=2.0 under30=30 missing=53,36,0,0,missing,0,,,0,0.0,0.0,0,,,0,0.0,0.0,187,0.48128342245989303,1.644383592550364,0,0.6666666666666666,19.496899736565943
research_papers\JEPA\results\event_option_spy_nested_volume_backfill_m19_sel5_2026janmay_risk5000\nested_volume_backfill_trades.csv,False,False,exit_minutes: min=2.0 under30=30 missing=6,36,0,0,missing,0,,,0,0.0,0.0,0,,,0,0.0,0.0,159,0.4779874213836478,1.6246889248131002,0,0.6666666666666666,20.415830661253107
research_papers\JEPA\results\event_option_spy_nested_volume_backfill_m19_sel6_2026janmay_risk5000\nested_volume_backfill_trades.csv,False,False,exit_minutes: min=2.0 under30=30 missing=6,36,0,0,missing,0,,,0,0.0,0.0,0,,,0,0.0,0.0,159,0.4779874213836478,1.6246889248131002,0,0.6666666666666666,20.415830661253107
research_papers\JEPA\results\event_option_spy_nested_wincls_current_m19_2025oct_2026jun_risk5000\nested_volume_backfill_trades.csv,False,False,exit_minutes: min=2.0 under30=3 missing=176,36,0,0,missing,0,,,0,0.0,0.0,0,,,0,0.0,0.0,187,0.47593582887700536,1.3919027451140267,20,0.8333333333333334,9.393615386478292
research_papers\JEPA\results\event_option_spy_nested_wincls_primary_fallback_m19_2026janjun_partial_risk5000\nested_volume_backfill_trades.csv,False,False,exit_minutes: min=2.0 under30=3 missing=176,36,0,0,missing,0,,,0,0.0,0.0,0,,,0,0.0,0.0,186,0.478494623655914,1.4095446560505394,20,0.8333333333333334,9.69361538647829
research_papers\JEPA\results\event_option_spy_nested_wincls_primary_fallback_m19_2026janmay_risk5000\nested_volume_backfill_trades.csv,False,False,exit_minutes: min=2.0 under30=3 missing=154,36,0,0,missing,0,,,0,0.0,0.0,0,,,0,0.0,0.0,164,0.4817073170731707,1.4948223761198152,0,0.8333333333333334,10.214783254349308
research_papers\JEPA\results\event_option_spy_pair_current_wincls_m19_2026janmay_risk5000\nested_volume_backfill_trades.csv,False,False,exit_minutes: min=2.0 under30=30 missing=6,36,0,0,missing,0,,,0,0.0,0.0,0,,,0,0.0,0.0,159,0.4779874213836478,1.6246889248131002,0,0.6666666666666666,20.415830661253107
research_papers\JEPA\results\event_option_spy_pair_variant_wincls_m19_2026janmay_risk5000\nested_volume_backfill_trades.csv,False,False,missing,1,0,0,missing,0,,,0,0.0,0.0,0,,,0,0.0,0.0,176,0.4090909090909091,1.2258369427412186,0,0.6666666666666666,5.551851615730218
research_papers\JEPA\results\event_option_spy_pair_wincls_current_m19_2026janmay_risk5000\nested_volume_backfill_trades.csv,False,False,exit_minutes: min=2.0 under30=3 missing=154,36,0,0,missing,0,,,0,0.0,0.0,0,,,0,0.0,0.0,164,0.4817073170731707,1.4948223761198152,0,0.8333333333333334,10.214783254349308
research_papers\JEPA\results\event_option_spy_pair_wincls_variant_m19_2026janmay_risk5000\nested_volume_backfill_trades.csv,False,False,missing,1,0,0,missing,0,,,0,0.0,0.0,0,,,0,0.0,0.0,165,0.4666666666666667,1.5190372491952138,0,0.8333333333333334,10.663482500866442
research_papers\JEPA\results\event_option_spy_static_ptdj_delta35_2026janjun_rebuild\combined_trades.csv,False,False,missing,1,0,0,missing,0,,,0,0.0,0.0,0,,,0,0.0,0.0,190,0.4263157894736842,1.1638901906542904,18,0.6666666666666666,4.351991361162636
research_papers\JEPA\results\event_option_spy_static_ptdj_delta35_2026janmay_risk5000\combined_trades.csv,False,False,missing,1,0,0,missing,0,,,0,0.0,0.0,0,,,0,0.0,0.0,177,0.4519774011299435,1.412274694601744,0,0.8333333333333334,9.23821309130425
research_papers\JEPA\results\event_option_spy_wconly_relative_momentum_topk1_single_verify_2025oct_2026jun_risk5000\combined_trades.csv,False,False,exit_minutes: min=2.0 under30=24 missing=20,36,0,0,missing,0,,,0,0.0,0.0,0,,,0,0.0,0.0,148,0.49324324324324326,1.7747554781214518,19,1.0,22.41155175579734
research_papers\JEPA\results\event_option_spy_wincls_current_volume_backfill_m18_2026janjun_risk5000\monthly_volume_backfill_trades.csv,False,False,exit_minutes: min=2.0 under30=2 missing=176,36,0,0,missing,0,,,0,0.0,0.0,0,,,0,0.0,0.0,186,0.478494623655914,1.4095446560505394,19,0.8333333333333334,9.693615386478292
research_papers\JEPA\results\event_option_spy_wincls_current_volume_backfill_m18_2026janmay_risk5000\monthly_volume_backfill_trades.csv,False,False,exit_minutes: min=2.0 under30=2 missing=154,36,0,0,missing,0,,,0,0.0,0.0,0,,,0,0.0,0.0,163,0.48466257668711654,1.5168662912118136,0,0.8333333333333334,10.51478325434931
research_papers\JEPA\results\event_option_static_union_live_equiv_balanced_2026janmay_risk5000\combined_trades.csv,False,False,exit_minutes: min=4.0 under30=24 missing=454,140,0,0,missing,239,0.5230125523012552,1.6073064175638037,0,0.8333333333333334,16.38301048362117,202,0.4900990099009901,1.387403536211552,0,0.8333333333333334,10.184333151876551,177,0.4519774011299435,1.412274694601744,0,0.8333333333333334,9.23821309130425
research_papers\JEPA\results\event_option_static_union_live_equiv_candidate_2026janmay_risk5000\combined_trades.csv,False,False,exit_minutes: min=2.0 under30=70 missing=404,140,0,0,missing,239,0.5230125523012552,1.6073064175638037,0,0.8333333333333334,16.38301048362117,288,0.4826388888888889,1.3359879992994754,0,0.8333333333333334,12.62140439461097,177,0.4519774011299435,1.412274694601744,0,0.8333333333333334,9.23821309130425
research_papers\JEPA\results\event_option_teacher_distill_ptdj_clean_spyhist_ckpt_2026janmay_risk5000\combined_trades.csv,False,False,missing,1,0,0,missing,99,0.46464646464646464,1.3359350520518698,0,0.8333333333333334,4.4742192586237115,220,0.4772727272727273,1.212101491634237,0,0.3333333333333333,6.225101337129393,134,0.4253731343283582,1.052093029721853,0,0.5,1.1173999738550124
research_papers\JEPA\results\event_option_teacher_distill_ptdj_clean_spyhist_vol18_allowinvalid_ckpt_2026janmay_risk5000\combined_trades.csv,False,False,missing,1,0,0,missing,153,0.46405228758169936,1.3279771077162832,0,0.6666666666666666,7.016706984294909,519,0.42196531791907516,0.9299744237543229,0,0.16666666666666666,-5.177888482108784,146,0.4520547945205479,1.1948736282844812,0,0.5,4.3142257507110084
research_papers\JEPA\results\event_option_teacher_distill_ptdj_clean_spyhist_vol18_ckpt_2026janmay_risk5000\combined_trades.csv,False,False,missing,1,0,0,missing,153,0.46405228758169936,1.3279771077162832,0,0.6666666666666666,7.016706984294909,246,0.4715447154471545,1.1668243583811109,0,0.16666666666666666,5.4069495586721965,146,0.4520547945205479,1.1948736282844812,0,0.5,4.3142257507110084
research_papers\JEPA\results\event_option_teacher_distill_ptdj_lgbm_multiclass_ckpt_2026janmay_risk5000\combined_trades.csv,False,False,missing,1,0,0,missing,99,0.46464646464646464,1.3359350520518698,0,0.8333333333333334,4.4742192586237115,220,0.4772727272727273,1.212101491634237,0,0.3333333333333333,6.225101337129393,125,0.352,0.8625506884684212,0,0.3333333333333333,-2.818496768724998
research_papers\JEPA\results\event_static_union_config_scan_octdec_ordergrid_combined_2026janmay_32w_v1\combined_trades.csv,False,False,exit_minutes: min=2.0 under30=25 missing=1036,36,0,0,passed,169,0.47928994082840237,1.3767576898123495,0,0.6666666666666666,6.783417433961485,575,0.4765217391304348,1.3684058049121677,0,0.8333333333333334,23.843315198777166,395,0.5063291139240507,1.6219139072218138,0,0.8333333333333334,32.87229126406042
research_papers\JEPA\results\event_static_union_config_scan_octdec_scoredesc_spxw_combined_2026janmay_32w_v1\combined_trades.csv,False,False,exit_minutes: min=2.0 under30=25 missing=1036,36,0,0,passed,169,0.5798816568047337,2.0400201843715493,0,0.8333333333333334,14.218229272619482,575,0.4765217391304348,1.3684058049121677,0,0.8333333333333334,23.843315198777166,395,0.5063291139240507,1.6219139072218138,0,0.8333333333333334,32.87229126406042
research_papers\JEPA\results\event_static_union_dynamic_source_rank_longsrc_2025_2026janmay_diag_v1\combined_trades.csv,False,False,missing,1,0,0,missing,101,0.5742574257425742,2.0414025897842327,0,0.6666666666666666,8.868418557719473,188,0.4946808510638298,1.2032290354820534,0,0.3333333333333333,3.586585532240459,264,0.5227272727272727,1.5685156151034694,0,0.5,13.613490353913166
research_papers\JEPA\results\event_static_union_h1h2_qbackfill_spxwspy_objpass_simpler_spy_2025_2026_risk5000_v1\combined_trades.csv,False,False,missing,2,0,0,failed,102,0.5196078431372549,1.7007755252631263,0,0.8333333333333334,6.395816279351159,104,0.6153846153846154,2.598041011375239,0,0.8333333333333334,9.67627116667137,253,0.5375494071146245,1.5458618335744876,0,0.5,13.24509523311828
research_papers\JEPA\results\event_static_union_longsrc_2024h2select_2025_2026janmay_daily_guard_l5p2_risk5000_v1\combined_trades.csv,False,False,missing,1,0,0,failed,102,0.5196078431372549,1.7007755252631263,0,0.8333333333333334,6.395816279351159,184,0.5217391304347826,1.3499892876534885,0,0.6666666666666666,5.89334551650795,262,0.5267175572519084,1.5167686081384608,0,0.8333333333333334,13.561938865704498
research_papers\JEPA\results\event_static_union_longsrc_2024h2select_2025_2026janmay_objpass_simpler_spy_risk5000_v1\combined_trades.csv,False,False,missing,1,0,0,failed,102,0.5196078431372549,1.7007755252631263,0,0.8333333333333334,6.395816279351159,188,0.5159574468085106,1.3074739252324787,0,0.6666666666666666,5.367061084533324,253,0.5375494071146245,1.5458618335744876,0,0.5,13.24509523311828
research_papers\JEPA\results\event_static_union_longsrc_2024h2select_2025_2026janmay_risk5000_v1\combined_trades.csv,False,False,missing,1,0,0,failed,102,0.5196078431372549,1.7007755252631263,0,0.8333333333333334,6.395816279351159,188,0.5159574468085106,1.3074739252324787,0,0.6666666666666666,5.367061084533324,262,0.5267175572519084,1.5167686081384608,0,0.8333333333333334,13.561938865704498
research_papers\JEPA\results\event_static_union_longsrc_2024h2select_objpass_simpler_spy_daily_guard_l5p2_risk5000_v1\combined_trades.csv,False,False,missing,1,0,0,passed,102,0.5196078431372549,1.7007755252631263,0,0.8333333333333334,6.395816279351159,184,0.5217391304347826,1.3499892876534885,0,0.6666666666666666,5.89334551650795,248,0.5362903225806451,1.5562683608405596,0,0.5,13.163843984117879
research_papers\JEPA\results\event_static_union_longsrc_2025select_2026janmay_risk5000_v1\combined_trades.csv,False,False,missing,1,0,0,failed,195,0.5333333333333333,1.6153264360315405,0,0.6666666666666666,11.669872923763645,192,0.5208333333333334,1.3270795182555115,0,0.6666666666666666,6.159290881131906,262,0.5267175572519084,1.5167686081384608,0,0.8333333333333334,13.561938865704498
research_papers\JEPA\results\event_static_union_longsrc_qqq_2024h2select_2025_2026janmay_v1\combined_trades.csv,False,False,missing,1,0,0,missing,0,,,0,0.0,0.0,188,0.5159574468085106,1.3074739252324785,0,0.6666666666666666,5.367061084533324,0,,,0,0.0,0.0
research_papers\JEPA\results\event_static_union_longsrc_qqq_2025select_2026janmay_v1\combined_trades.csv,False,False,missing,1,0,0,missing,0,,,0,0.0,0.0,192,0.5208333333333334,1.3270795182555115,0,0.6666666666666666,6.159290881131906,0,,,0,0.0,0.0
research_papers\JEPA\results\event_static_union_longsrc_spxw_2024h2select_2025_2026janmay_v1\combined_trades.csv,False,False,missing,1,0,0,missing,102,0.5196078431372549,1.7007755252631263,0,0.8333333333333334,6.395816279351159,0,,,0,0.0,0.0,0,,,0,0.0,0.0
research_papers\JEPA\results\event_static_union_longsrc_spxw_2025select_2026janmay_v1\combined_trades.csv,False,False,missing,1,0,0,missing,195,0.5333333333333333,1.6153264360315405,0,0.6666666666666666,11.669872923763645,0,,,0,0.0,0.0,0,,,0,0.0,0.0
research_papers\JEPA\results\event_static_union_longsrc_spy_2024h2select_2025_2026janmay_2src_v1\combined_trades.csv,False,False,missing,1,0,0,missing,0,,,0,0.0,0.0,0,,,0,0.0,0.0,253,0.5375494071146245,1.5458618335744876,0,0.5,13.245095233118281
research_papers\JEPA\results\event_static_union_longsrc_spy_2024h2select_2025_2026janmay_v1\combined_trades.csv,False,False,missing,1,0,0,missing,0,,,0,0.0,0.0,0,,,0,0.0,0.0,262,0.5267175572519084,1.5167686081384613,0,0.8333333333333334,13.5619388657045
research_papers\JEPA\results\event_static_union_longsrc_spy_2025select_2026janmay_v1\combined_trades.csv,False,False,missing,1,0,0,missing,0,,,0,0.0,0.0,0,,,0,0.0,0.0,262,0.5267175572519084,1.5167686081384613,0,0.8333333333333334,13.5619388657045
research_papers\JEPA\results\event_static_union_pre2025_qbackfill_spxwspy_guard_t4p2_roll5m2_2025_2026_risk5000_v1\combined_trades.csv,False,False,missing,2,0,0,missing,100,0.52,1.6846147503640232,0,0.8333333333333334,6.200115426231713,98,0.6020408163265306,2.482592870279391,0,0.8333333333333334,9.001877781815598,242,0.5371900826446281,1.5947662971648962,0,0.6666666666666666,13.889350743577616
research_papers\JEPA\results\event_static_union_pre2025_qbackfill_spxwspy_guard_vprotect_roll3le0_p3_t18_2025_2026_risk5000_v1\combined_trades.csv,False,False,missing,2,0,0,failed,93,0.5053763440860215,1.669517124126503,0,0.6666666666666666,5.680896611194322,90,0.6222222222222222,3.1365184736607277,0,0.8333333333333334,9.157508429237346,140,0.5428571428571428,1.8717942459979149,0,0.8333333333333334,10.798091125542957
research_papers\JEPA\results\event_static_union_pre2025_qbackfill_spxwspy_guard_vprotect_t4p2_roll5m2_t19_2025_2026_risk5000_v1\combined_trades.csv,False,False,missing,2,0,0,missing,102,0.5196078431372549,1.7007755252631263,0,0.8333333333333334,6.395816279351159,102,0.6078431372549019,2.5562424145953146,0,0.8333333333333334,9.47157559457911,242,0.5371900826446281,1.5947662971648962,0,0.6666666666666666,13.889350743577616
research_papers\JEPA\results\event_static_union_pre2025_qbackfill_spxwspy_objpass_simpler_spy_2025_2026_risk5000_v1\combined_trades.csv,False,False,missing,2,0,0,passed,102,0.5196078431372549,1.7007755252631263,0,0.8333333333333334,6.395816279351159,104,0.6057692307692307,2.5991525683934222,0,0.8333333333333334,9.879683733736616,253,0.5375494071146245,1.5458618335744876,0,0.5,13.24509523311828
research_papers\JEPA\results\event_static_union_pretest_octdec_selected_2026janmay_risk5000_v1\combined_trades.csv,False,False,exit_minutes: min=2.0 under30=25 missing=1125,36,0,0,failed,258,0.49612403100775193,1.4035924716751949,0,0.5,10.262535887821178,575,0.4765217391304348,1.3684058049121677,0,0.8333333333333334,23.843315198777166,395,0.5063291139240507,1.6219139072218138,0,0.8333333333333334,32.87229126406042
research_papers\JEPA\results\event_static_union_pretest_octdec_selected_scorecap5_2026janmay_risk5000_v2\combined_trades.csv,False,False,exit_minutes: min=2.0 under30=25 missing=1036,36,0,0,failed,169,0.5798816568047337,2.0400201843715493,0,0.8333333333333334,14.218229272619482,575,0.4765217391304348,1.3684058049121677,0,0.8333333333333334,23.843315198777166,395,0.5063291139240507,1.6219139072218138,0,0.8333333333333334,32.87229126406042
research_papers\JEPA\results\event_static_union_qqq_d80_win80_ptdj80_octdec_select_2026janmay_v1\combined_trades.csv,False,False,missing,1,0,0,missing,0,,,0,0.0,0.0,575,0.4765217391304348,1.3684058049121677,0,0.8333333333333334,23.843315198777162,0,,,0,0.0,0.0
research_papers\JEPA\results\event_static_union_qqq_d80_win80_ptdj80_scoredesc_m8_2025julsep_select_2025oct_2026may_v1\combined_trades.csv,False,False,missing,1,0,0,missing,0,,,0,0.0,0.0,575,0.4591304347826087,1.28561891901129,0,0.5,19.603271512878685,0,,,0,0.0,0.0
research_papers\JEPA\results\event_static_union_qqq_h1h2_backfill_d65win_d80_d80zero_d80front_t18_md2_cd15_2025_2026_risk5000_v1\monthly_volume_backfill_trades.csv,False,False,missing,2,0,0,missing,0,,,0,0.0,0.0,104,0.6153846153846154,2.598041011375239,0,0.8333333333333334,9.67627116667137,0,,,0,0.0,0.0
research_papers\JEPA\results\event_static_union_qqq_h1h2_primary_d65win_d80_d80zero_cap1_score_risk5000_v1\combined_trades.csv,False,False,missing,1,0,0,missing,0,,,0,0.0,0.0,96,0.625,2.615343669195284,0,0.8333333333333334,9.399934457813693,0,,,0,0.0,0.0
research_papers\JEPA\results\event_static_union_qqq_pre2025_backfill_cons_m2s1c45_d65win_d80_d80front_t18_md2_cd0_2025_2026_risk5000_v1\monthly_volume_backfill_trades.csv,False,False,missing,2,0,0,missing,0,,,0,0.0,0.0,104,0.6057692307692307,2.5991525683934222,0,0.8333333333333334,9.879683733736616,0,,,0,0.0,0.0
research_papers\JEPA\results\event_static_union_qqq_pre2025_primary_cons_m2s1c45_d65win_d80_cap1_score_risk5000_v1\combined_trades.csv,False,False,missing,1,0,0,missing,0,,,0,0.0,0.0,96,0.625,2.6980426761276677,0,0.8333333333333334,9.88117276004937,0,,,0,0.0,0.0
research_papers\JEPA\results\event_static_union_spxw_spy_2024h2_objpass_simpler_spy_component_2025_2026_v1\combined_trades.csv,False,False,missing,1,0,0,missing,102,0.5196078431372549,1.7007755252631263,0,0.8333333333333334,6.395816279351159,0,,,0,0.0,0.0,253,0.5375494071146245,1.5458618335744876,0,0.5,13.24509523311828
research_papers\JEPA\results\event_static_union_spxw_vol25phys_octdec_select_2026janmay_v1\combined_trades.csv,False,False,missing,1,0,0,missing,258,0.49612403100775193,1.4035924716751949,0,0.5,10.262535887821178,0,,,0,0.0,0.0,0,,,0,0.0,0.0
research_papers\JEPA\results\event_static_union_spxw_vol25phys_scorecap5_octdec_select_2026janmay_v1\combined_trades.csv,False,False,missing,1,0,0,missing,169,0.5798816568047337,2.0400201843715497,0,0.8333333333333334,14.218229272619482,0,,,0,0.0,0.0,0,,,0,0.0,0.0
research_papers\JEPA\results\event_static_union_spy_topk_ptdj35_cons22_octdec_select_2026janmay_v1\combined_trades.csv,False,False,exit_minutes: min=2.0 under30=25 missing=292,36,0,0,missing,0,,,0,0.0,0.0,0,,,0,0.0,0.0,395,0.5063291139240507,1.6219139072218138,0,0.8333333333333334,32.87229126406042
research_papers\JEPA\results\event_stream_trade_filter_scan_full20_2024select_2025_2026test_action_windows_v1\combined_trades.csv,False,False,missing,1,0,0,missing,7,0.42857142857142855,0.32787499411803056,0,0.0,-0.1872852891579821,1,1.0,inf,0,0.16666666666666666,0.5,1,0.0,0.0,0,0.0,-0.117384837981291
research_papers\JEPA\results\event_stream_trade_filter_scan_full20_2024select_2025_2026test_tiny_v1\combined_trades.csv,False,False,missing,1,0,0,missing,94,0.46808510638297873,1.5097827231102259,10,0.8333333333333334,7.048710924982187,14,0.5,1.0941443968519784,0,0.5,0.1977032333891543,8,0.875,11.666666666666668,0,0.6666666666666666,3.2
research_papers\JEPA\results\event_trade_union_component_meta_selector_scorecap5pool_s3_2026janmay_v1\combined_trades.csv,False,False,exit_minutes: min=2.0 under30=27 missing=954,36,0,0,missing,169,0.5443786982248521,1.7890693539109441,0,0.8333333333333334,12.010724856334377,524,0.4732824427480916,1.3026964197224171,0,0.6666666666666666,18.66791272485561,372,0.49731182795698925,1.504525896993716,0,0.8333333333333334,26.64311257139948
research_papers\JEPA\results\event_trade_union_component_meta_selector_scorecap5pool_s3_top5penalty_2026janmay_v1\combined_trades.csv,False,False,exit_minutes: min=2.0 under30=27 missing=954,36,0,0,missing,169,0.5443786982248521,1.7890693539109441,0,0.8333333333333334,12.010724856334377,524,0.4637404580152672,1.2591754894671903,0,0.6666666666666666,16.352062362961746,372,0.49731182795698925,1.504525896993716,0,0.8333333333333334,26.64311257139948
research_papers\JEPA\results\event_trade_union_component_meta_selector_scorecap5pool_s3_with_qqq_staticpre_2026janmay_v1\combined_trades.csv,False,False,exit_minutes: min=2.0 under30=27 missing=954,36,0,0,missing,169,0.5443786982248521,1.7890693539109441,0,0.8333333333333334,12.010724856334377,524,0.4732824427480916,1.3026964197224171,0,0.6666666666666666,18.66791272485561,372,0.49731182795698925,1.504525896993716,0,0.8333333333333334,26.64311257139948
research_papers\JEPA\results\event_trade_union_config_selector_full20_2026_numeric_pass_diag_v1\combined_trades.csv,False,False,missing,1,0,0,missing,327,0.5198776758409785,1.3663541761264884,30,0.6666666666666666,10.366828073725921,469,0.5309168443496801,1.4350918430549189,49,0.6666666666666666,17.86695784478727,313,0.5143769968051118,1.3355853919862017,19,0.6666666666666666,9.57756970348078
research_papers\JEPA\results\event_trade_union_config_selector_scorecap5pool_monthly_s3_ordergrid_spxw_spy_qqq_2026janmay_v1\combined_trades.csv,False,False,exit_minutes: min=2.0 under30=27 missing=934,36,0,0,missing,169,0.5621301775147929,1.949628717106402,0,0.8333333333333334,13.538332251361236,504,0.47023809523809523,1.3089611823030514,0,0.6666666666666666,18.622518479567333,372,0.49731182795698925,1.504525896993716,0,0.8333333333333334,26.643112571399477
research_papers\JEPA\results\event_trade_union_config_selector_scorecap5pool_monthly_s3_spxw_spy_qqq_2026janmay_v1\combined_trades.csv,False,False,exit_minutes: min=2.0 under30=26 missing=950,36,0,0,missing,169,0.47928994082840237,1.3767576898123495,0,0.6666666666666666,6.783417433961485,524,0.4732824427480916,1.3026964197224171,0,0.6666666666666666,18.66791272485561,372,0.5080645161290323,1.5619831903959893,0,0.8333333333333334,29.143259627315565
research_papers\JEPA\results\event_trade_union_config_selector_scorecap5pool_monthly_s3_spxw_spy_qqq_2026janmay_v2\combined_trades.csv,False,False,exit_minutes: min=2.0 under30=26 missing=950,36,0,0,missing,169,0.47928994082840237,1.3767576898123495,0,0.6666666666666666,6.783417433961485,524,0.4732824427480916,1.3026964197224171,0,0.6666666666666666,18.66791272485561,372,0.5080645161290323,1.5619831903959893,0,0.8333333333333334,29.143259627315565
research_papers\JEPA\results\event_trade_union_window_meta_selector_full20_2026_from_2025_s3s6s12_v1\combined_trades.csv,False,False,missing,1,0,0,missing,296,0.48986486486486486,1.264701218024482,19,0.6666666666666666,6.949978637095107,384,0.5364583333333334,1.3731657923438216,49,0.6666666666666666,13.245684954810539,313,0.5111821086261981,1.273362031823068,19,0.6666666666666666,7.829508783525188
