sources,cap,min_score,daily_order,select_pass,test2025_pass,test2026_pass,sel_trades,sel_wr,sel_pf,sel_pnl,sel_minM,sel_call,sel_top5,sel_posM,t2025_trades,t2025_wr,t2025_pf,t2025_pnl,t2025_minM,t2025_call,t2025_top5,t2025_posM,t2026_trades,t2026_wr,t2026_pf,t2026_pnl,t2026_minM,t2026_call,t2026_top5,t2026_posM
"d80_front,cons_m3allc30,d80",2,-999999.0,score_desc,False,False,True,252,0.5,1.3395869515274226,10.449989510321721,36,0.17857142857142858,0.47846937980764215,0.6666666666666666,483,0.4658385093167702,1.1624352082704883,9.565992082610114,33,0.36438923395445133,0.5226849402363014,0.6666666666666666,203,0.5320197044334976,1.5285994768947992,9.892222482838505,38,0.5369458128078818,0.5054475886156257,0.8
"d80_front,cons_m3allc30,d80",2,0.0,time_asc,False,True,True,252,0.4642857142857143,1.0574795122612943,1.8608973806776152,36,0.1746031746031746,2.6868757256132696,0.5,457,0.487964989059081,1.3050992018098704,15.015665358045347,24,0.3851203501094092,0.33298557744702373,0.6666666666666666,202,0.5247524752475248,1.4651027289933582,7.941449845022154,38,0.5891089108910891,0.6296079554206454,1.0
"d80_front,cons_m3allc30,d80",2,0.0,score_desc,False,False,True,252,0.5,1.3395869515274226,10.449989510321721,36,0.17857142857142858,0.47846937980764215,0.6666666666666666,457,0.4660831509846827,1.1791430005538113,10.134255211304502,24,0.350109409190372,0.4933761678334909,0.75,202,0.5346534653465347,1.5344211503286316,9.963224454735803,38,0.5396039603960396,0.5018455644270222,0.8
"d80_front,cons_m3allc30,d80",3,-999999.0,time_asc,False,False,True,374,0.44919786096256686,1.0352537248319096,1.7169088516507802,52,0.1711229946524064,4.277655654269436,0.6666666666666666,679,0.45066273932253315,1.0747967241503489,5.872893585943824,35,0.41531664212076586,1.2770536176494822,0.5,289,0.5121107266435986,1.3986403540197379,10.249567514949973,53,0.5882352941176471,0.5817568004512533,1.0
"d80_front,cons_m3allc30,d80",3,-999999.0,score_desc,False,False,True,374,0.45187165775401067,1.1502606391956711,7.702092845450843,52,0.17914438502673796,0.9737613075425069,0.8333333333333334,679,0.4653902798232695,1.1451761290667342,12.212875913493862,35,0.38438880706921946,0.6141059692347597,0.6666666666666666,289,0.5086505190311419,1.396989511348825,11.172302875726631,53,0.5397923875432526,0.6195011693268913,0.8
"d80_front,cons_m3allc30,d80",3,0.0,time_asc,False,False,True,372,0.4489247311827957,1.0258601525480842,1.2618302892591924,52,0.1693548387096774,5.820390364413422,0.6666666666666666,627,0.4529505582137161,1.1176354304653124,8.54927963218862,24,0.38596491228070173,0.877266895302148,0.5833333333333334,287,0.5296167247386759,1.5119562655074397,12.432084855618678,53,0.5818815331010453,0.5342003917414816,1.0
"d80_front,cons_m3allc30,d80",3,0.0,score_desc,False,False,True,372,0.4543010752688172,1.1524693700943667,7.800330261944528,52,0.1774193548387097,0.961497750497854,0.8333333333333334,627,0.46730462519936206,1.1679219621288897,13.130310767412709,24,0.3652312599681021,0.5711974478634411,0.75,287,0.5121951219512195,1.4061731442402814,11.356100284188983,53,0.5435540069686411,0.6094746015252481,0.8
"d80_front,cons_m3allc30,d80",4,-999999.0,time_asc,False,False,True,482,0.43983402489626555,1.000488575236601,0.031217394909657248,66,0.18672199170124482,301.87320990418806,0.6666666666666666,841,0.45541022592152197,1.1118667344928248,10.672987606473917,35,0.4161712247324614,0.865294713688299,0.5,359,0.5041782729805014,1.3085720674888905,10.179678384892215,60,0.5766016713091922,0.7174224847092128,0.8
"d80_front,cons_m3allc30,d80",4,-999999.0,score_desc,False,False,True,482,0.4336099585062241,1.0697085676008062,4.821996895959283,66,0.17012448132780084,2.073829621993278,0.6666666666666666,841,0.46135552913198574,1.129536736460925,13.362999701147617,35,0.3923900118906064,0.7192561899976738,0.5833333333333334,359,0.4986072423398329,1.3337872449149433,11.40305349924604,60,0.5459610027855153,0.6514027292816338,0.8
"d80_front,cons_m3allc30,d80",4,0.0,time_asc,False,False,True,476,0.4411764705882353,0.9976341552238004,-0.15098884528555923,65,0.18277310924369747,,0.6666666666666666,774,0.4599483204134367,1.147330223413932,12.86243059626904,24,0.38372093023255816,0.7288829024665281,0.5833333333333334,353,0.509915014164306,1.3507060813230327,10.937158490171015,58,0.5722379603399433,0.764550483661626,0.8
"d80_front,cons_m3allc30,d80",4,0.0,score_desc,False,False,True,476,0.43487394957983194,1.067857639939766,4.669931942092586,65,0.1638655462184874,2.141358830064453,0.6666666666666666,774,0.46382428940568476,1.1563169909808566,14.81510718750362,24,0.3708010335917313,0.6487580636672421,0.75,353,0.5070821529745042,1.3598164959571606,12.056985803059915,58,0.546742209631728,0.6160727310194082,0.8
"d80_front,cons_m3allc30,d80",5,-999999.0,time_asc,False,False,False,567,0.4426807760141093,1.0266094953496427,2.00514049385031,71,0.1763668430335097,5.617141048829764,0.8333333333333334,968,0.45454545454545453,1.0995120604155983,10.954031690152785,35,0.4121900826446281,0.9225775674049668,0.5,415,0.4891566265060241,1.1696882801749748,6.831434356699031,63,0.563855421686747,1.1000446414258795,0.8
"d80_front,cons_m3allc30,d80",5,-999999.0,score_desc,False,False,False,567,0.42504409171075835,1.0321760836068457,2.654840833177222,71,0.16225749559082892,4.4374738306500525,0.6666666666666666,968,0.4617768595041322,1.102590673003498,11.98133290211566,35,0.3894628099173554,0.8760704477017952,0.5833333333333334,415,0.491566265060241,1.2343968812976318,9.373242815553873,63,0.5493975903614458,0.8924235215107877,0.8
"d80_front,cons_m3allc30,d80",5,0.0,time_asc,False,False,False,560,0.4446428571428571,1.033982198677902,2.5479796414559326,71,0.16964285714285715,4.420426597381099,0.8333333333333334,891,0.4612794612794613,1.1344508230164283,13.516762089972282,24,0.3838383838383838,0.7569558392956828,0.6666666666666666,401,0.49875311720698257,1.2585572251621002,9.474212250924843,60,0.5635910224438903,0.9235838013299171,0.8
"d80_front,cons_m3allc30,d80",5,0.0,score_desc,False,False,False,560,0.42678571428571427,1.0307194114187248,2.5231471223993025,71,0.15535714285714286,4.669084342003235,0.6666666666666666,891,0.46464646464646464,1.130145218431861,13.946580548347367,24,0.372615039281706,0.7526211635342057,0.75,401,0.49875311720698257,1.2651966712213756,10.156513201290792,60,0.5461346633416458,0.8235998118300267,0.8
"d80_front,cons_m3s2c30,d80",1,-999999.0,time_asc,False,False,False,128,0.4765625,1.0906756514818179,1.4174417466879394,20,0.1796875,1.7637409126982584,0.5,249,0.46184738955823296,1.0995555779754147,2.532751975541482,19,0.4457831325301205,0.9870686210660323,0.5,102,0.4803921568627451,1.1123348843680019,1.0703992113183296,19,0.5980392156862745,2.3355772066768803,0.6
"d80_front,cons_m3s2c30,d80",1,-999999.0,score_desc,False,False,True,128,0.5078125,1.4458184776075416,6.350123317103053,20,0.1875,0.39369314187437043,0.8333333333333334,249,0.4859437751004016,1.298129872457817,8.592434382972703,19,0.3413654618473896,0.29095363299534227,0.75,102,0.5196078431372549,1.7007755252631263,6.395816279351159,19,0.5196078431372549,0.3908805210792608,1.0
"d80_front,cons_m3s2c30,d80",1,0.0,time_asc,False,False,False,128,0.4765625,1.1098621910445658,1.7173657252454217,20,0.1796875,1.455717884228029,0.5,246,0.4715447154471545,1.2201423827321134,5.704190617153748,19,0.4024390243902439,0.4382742737386709,0.6666666666666666,102,0.49019607843137253,1.1578740724118668,1.434734353177794,19,0.6078431372549019,1.7424828467114823,0.6
"d80_front,cons_m3s2c30,d80",1,0.0,score_desc,False,True,True,128,0.5078125,1.4458184776075416,6.350123317103053,20,0.1875,0.39369314187437043,0.8333333333333334,246,0.4878048780487805,1.3060134728367978,8.752294122219226,19,0.33739837398373984,0.2856393952361946,0.75,102,0.5196078431372549,1.7007755252631263,6.395816279351159,19,0.5196078431372549,0.3908805210792608,1.0
"d80_front,cons_m3s2c30,d80",2,-999999.0,time_asc,False,False,True,252,0.4642857142857143,1.0429122165026596,1.389281643968358,36,0.1746031746031746,3.59898226663238,0.5,483,0.474120082815735,1.1941590006893672,10.095606045755204,33,0.4140786749482402,0.49526496748576065,0.5,203,0.5024630541871922,1.3015761916438189,5.552843461049845,38,0.5960591133004927,0.8645278587214402,0.8
"d80_front,cons_m3s2c30,d80",2,-999999.0,score_desc,False,False,True,252,0.4801587301587302,1.2124330037876272,7.108546729220225,36,0.1746031746031746,0.7033786497382253,0.5,483,0.45962732919254656,1.1606633339481296,9.657312207287946,33,0.36853002070393376,0.5177424000258293,0.6666666666666666,203,0.5320197044334976,1.589774074031619,10.910693305852426,38,0.541871921182266,0.45826602030120595,0.8
"d80_front,cons_m3s2c30,d80",2,0.0,time_asc,False,True,True,252,0.4642857142857143,1.0574795122612943,1.8608973806776152,36,0.1746031746031746,2.6868757256132696,0.5,457,0.487964989059081,1.3050992018098704,15.015665358045347,24,0.3851203501094092,0.33298557744702373,0.6666666666666666,202,0.5247524752475248,1.4651027289933582,7.941449845022154,38,0.5891089108910891,0.6296079554206454,1.0
"d80_front,cons_m3s2c30,d80",2,0.0,score_desc,False,False,True,252,0.4801587301587302,1.2124330037876272,7.108546729220225,36,0.1746031746031746,0.7033786497382253,0.5,457,0.45951859956236324,1.1769478700581355,10.225575335982333,24,0.3544857768052516,0.4889700418523853,0.75,202,0.5346534653465347,1.595899117485627,10.981695277749724,38,0.5445544554455446,0.45530310881331953,0.8
"d80_front,cons_m3s2c30,d80",3,-999999.0,time_asc,False,False,True,368,0.453804347826087,1.021963237003058,1.0505104666601923,52,0.1766304347826087,6.991215309332918,0.5,676,0.44970414201183434,1.0736121656331803,5.757800700934027,35,0.41124260355029585,1.3025806882797029,0.5,283,0.5123674911660777,1.4061956047284756,10.365334540672936,51,0.5795053003533569,0.5752593493349311,1.0
"d80_front,cons_m3s2c30,d80",3,-999999.0,score_desc,False,False,True,368,0.4483695652173913,1.121212531233302,6.325105893484637,52,0.1766304347826087,1.1857508990838552,0.6666666666666666,676,0.46005917159763315,1.1520046027744348,12.836552533898569,35,0.3831360946745562,0.5842690224025583,0.5833333333333334,283,0.5229681978798587,1.5163366508943954,13.65420923898526,51,0.5441696113074205,0.506895315169581,0.8
"d80_front,cons_m3s2c30,d80",3,0.0,time_asc,False,False,True,366,0.45081967213114754,1.0068756154447438,0.32979153185787435,52,0.1721311475409836,22.26965870152874,0.5,625,0.4528,1.116010112971484,8.396354926188154,24,0.384,0.893244755126724,0.5833333333333334,280,0.5285714285714286,1.535499778072812,12.77712440415047,49,0.575,0.5197745901165,1.0
"d80_front,cons_m3s2c30,d80",3,0.0,score_desc,False,False,True,366,0.44808743169398907,1.1181315956050817,6.157702937567593,52,0.1721311475409836,1.2179866544459579,0.6666666666666666,625,0.4624,1.1760771015615816,13.825016506915533,24,0.3648,0.5424948314707877,0.6666666666666666,280,0.525,1.5229464396100547,13.719504670182353,49,0.5428571428571428,0.5044828411793415,0.8
"d80_front,cons_m3s2c30,d80",4,-999999.0,time_asc,False,False,True,468,0.44017094017094016,0.9886496740249265,-0.7085129241795975,61,0.18162393162393162,,0.5,829,0.45235223160434257,1.0910258485148099,8.601092264509525,35,0.4149577804583836,1.0351383368503329,0.5833333333333334,349,0.504297994269341,1.308880627057871,10.050991809291562,56,0.5702005730659025,0.7266079108410691,0.8
"d80_front,cons_m3s2c30,d80",4,-999999.0,score_desc,False,False,True,468,0.4358974358974359,1.0836386789643235,5.688423480810208,61,0.16452991452991453,1.7579563184307245,0.6666666666666666,829,0.4559710494571773,1.1064353838937777,10.871589365605178,35,0.3944511459589867,0.8314645391405754,0.6666666666666666,349,0.5071633237822349,1.4022097071442146,12.98009540952389,56,0.5472779369627507,0.572259289103778,0.8
"d80_front,cons_m3s2c30,d80",4,0.0,time_asc,False,False,True,462,0.43722943722943725,0.97655702022296,-1.4681562195748024,61,0.17316017316017315,,0.5,766,0.45822454308093996,1.1290174870447913,11.158843065831675,24,0.3838120104438642,0.8104107459053057,0.5,343,0.5131195335276968,1.3673045244489492,11.18224267583037,54,0.5685131195335277,0.7477936274463086,0.8
"d80_front,cons_m3s2c30,d80",4,0.0,score_desc,False,False,True,462,0.43506493506493504,1.0744187536297864,5.054247327031462,61,0.15367965367965367,1.978533964200235,0.6666666666666666,766,0.4595300261096606,1.1333593421149146,12.556126720204272,24,0.3733681462140992,0.7199147669522271,0.6666666666666666,343,0.5131195335276968,1.4207887667722245,13.359428342648918,54,0.5451895043731778,0.5560103307594468,0.8
"d80_front,cons_m3s2c30,d80",5,-999999.0,time_asc,False,False,False,545,0.44587155963302755,1.0370717809936933,2.697890225163711,61,0.1743119266055046,4.048976902150284,0.6666666666666666,954,0.4528301886792453,1.0932632524359407,10.106413543336219,35,0.40985324947589097,1.0124397874096045,0.5833333333333334,404,0.49257425742574257,1.2066922289328963,7.983786269590599,59,0.5618811881188119,0.9412680279233948,0.8
"d80_front,cons_m3s2c30,d80",5,-999999.0,score_desc,False,False,True,545,0.42385321100917434,1.0214692179188198,1.7121062374257474,61,0.1596330275229358,6.738667639776294,0.6666666666666666,954,0.4549266247379455,1.0726746813330095,8.411380024026592,35,0.3920335429769392,1.1970735238980632,0.6666666666666666,404,0.5024752475247525,1.3373130462539415,12.735513339754403,59,0.551980198019802,0.6568170546624853,0.8
"d80_front,cons_m3s2c30,d80",5,0.0,time_asc,False,False,True,539,0.4452690166975881,1.037675797273865,2.738246929768505,61,0.16512059369202226,3.989302457521023,0.6666666666666666,881,0.4619750283768445,1.1280914427512636,12.680193299874416,24,0.3836549375709421,0.7807162197685994,0.5,390,0.5025641025641026,1.3057914855873751,10.68729120986313,56,0.5615384615384615,0.8187508689985158,0.8
"d80_front,cons_m3s2c30,d80",5,0.0,score_desc,False,False,True,539,0.4230055658627087,1.013533086266129,1.0779300836469996,61,0.150278293135436,10.703212641552241,0.6666666666666666,881,0.4585698070374574,1.0985617377340127,10.507607189513292,24,0.3745743473325766,0.9582619662691904,0.6666666666666666,390,0.5102564102564102,1.3730691655626721,13.454754805682974,56,0.5461538461538461,0.6217060423798388,0.8
"d80_zero,cons_m2s2c30,d80",1,-999999.0,time_asc,False,False,True,128,0.4140625,1.0301584383740205,0.6135329644862546,20,0.203125,4.074760680696904,0.5,249,0.42971887550200805,1.1321758732493221,4.292723885462829,19,0.46184738955823296,0.5823808068499745,0.5,102,0.5,1.4238867224448328,5.0531858848983005,19,0.6764705882352942,0.4947373908154409,0.8
"d80_zero,cons_m2s2c30,d80",1,-999999.0,score_desc,False,False,True,128,0.515625,1.4998081116271629,7.050495860367631,20,0.1796875,0.35458498941231115,0.8333333333333334,249,0.4859437751004016,1.2510930661771154,7.454477420119231,19,0.3413654618473896,0.33536891442619915,0.6666666666666666,102,0.5196078431372549,1.6858649485983968,6.5205022386794695,19,0.5294117647058824,0.3834060488730542,0.8
"d80_zero,cons_m2s2c30,d80",1,0.0,time_asc,False,True,True,128,0.4140625,1.0301584383740205,0.6135329644862546,20,0.203125,4.074760680696904,0.5,245,0.46122448979591835,1.3388802625025096,9.839469585104386,19,0.37551020408163266,0.25407873649862783,0.6666666666666666,100,0.55,1.6940129472647178,6.843579673104849,19,0.57,0.3653058953671508,0.8
"d80_zero,cons_m2s2c30,d80",1,0.0,score_desc,False,False,True,128,0.515625,1.4998081116271629,7.050495860367631,20,0.1796875,0.35458498941231115,0.8333333333333334,245,0.4897959183673469,1.268096182002612,7.839810486309962,19,0.3346938775510204,0.31888525932681044,0.75,100,0.52,1.6988314675322298,6.5631119008604335,19,0.53,0.38091686348852993,0.8
"d80_zero,cons_m2s2c30,d80",2,-999999.0,time_asc,False,False,True,251,0.42231075697211157,0.9773497376543853,-0.8618409746843081,36,0.1952191235059761,,0.16666666666666666,469,0.47121535181236673,1.2472503001488622,14.397280859177565,31,0.43283582089552236,0.34728780030798273,0.5833333333333334,199,0.5276381909547738,1.6657300995019177,13.022358098993795,37,0.6331658291457286,0.38395503809608317,1.0
"d80_zero,cons_m2s2c30,d80",2,-999999.0,score_desc,False,False,True,251,0.4701195219123506,1.2109119059055518,7.180344127034201,36,0.1752988047808765,0.6963454552512124,0.5,469,0.4584221748400853,1.1584853188286008,9.775202014295424,31,0.3795309168443497,0.5114983805641985,0.6666666666666666,199,0.5276381909547738,1.6389142465787683,11.925485634390341,37,0.5477386934673367,0.4192701373586965,0.8
"d80_zero,cons_m2s2c30,d80",2,0.0,time_asc,False,True,True,251,0.42231075697211157,0.9773497376543853,-0.8618409746843081,36,0.1952191235059761,,0.16666666666666666,439,0.4760820045558087,1.3097674199402458,16.481311752609273,24,0.3735763097949886,0.3033739107088011,0.75,194,0.5309278350515464,1.6152840845902607,11.669069714428034,35,0.5876288659793815,0.4284831715263326,0.8
"d80_zero,cons_m2s2c30,d80",2,0.0,score_desc,False,False,True,251,0.4701195219123506,1.2109119059055518,7.180344127034201,36,0.1752988047808765,0.6963454552512124,0.5,439,0.45785876993166286,1.1821758136259708,10.449190424615868,24,0.35079726651480636,0.4785059700147832,0.75,194,0.5360824742268041,1.687871037989464,12.437196782586192,35,0.5515463917525774,0.40201985120961475,0.8
"d80_zero,cons_m2s2c30,d80",3,-999999.0,time_asc,False,False,True,349,0.4154727793696275,0.9794856000928049,-1.0991915120252993,41,0.16905444126074498,,0.3333333333333333,636,0.45754716981132076,1.1682497374213554,13.969811202905813,33,0.42924528301886794,0.5368719656311426,0.6666666666666666,272,0.5147058823529411,1.498592430227716,14.55626155080104,44,0.6176470588235294,0.4499502318074262,1.0
"d80_zero,cons_m2s2c30,d80",3,-999999.0,score_desc,False,False,True,349,0.4297994269340974,1.0428992284832328,2.2611420141720657,41,0.14613180515759314,3.3169079841038562,0.5,636,0.45125786163522014,1.1209774153414565,10.469547848811557,33,0.40408805031446543,0.7163633146632361,0.6666666666666666,272,0.5220588235294118,1.578333087356238,15.852869105856275,44,0.5625,0.4104858942924697,1.0
"d80_zero,cons_m2s2c30,d80",3,0.0,time_asc,False,False,True,349,0.4183381088825215,0.9943846976377846,-0.29919151202529903,41,0.16905444126074498,,0.3333333333333333,573,0.4572425828970332,1.1946420601165648,14.346564123912014,24,0.3769633507853403,0.5227732532487998,0.6666666666666666,245,0.5224489795918368,1.4983638225979685,12.51101545551652,40,0.5673469387755102,0.5427384702904376,0.8
"d80_zero,cons_m2s2c30,d80",3,0.0,score_desc,False,False,True,349,0.4297994269340974,1.0428992284832328,2.2611420141720657,41,0.14613180515759314,3.3169079841038562,0.5,573,0.45200698080279234,1.1384824730529493,10.664630730547692,24,0.3717277486910995,0.70325923039389,0.6666666666666666,245,0.5306122448979592,1.6582399375211654,15.833697849066247,40,0.5428571428571428,0.4037195013548592,0.8
"d80_zero,cons_m2s2c30,d80",4,-999999.0,time_asc,False,False,True,438,0.4269406392694064,1.0619912984085402,4.135155312667574,41,0.1689497716894977,2.3806469437731113,0.5,771,0.45265888456549935,1.1438255000321664,14.682650634771509,33,0.4383916990920882,0.6244501760355722,0.6666666666666666,325,0.5138461538461538,1.4332192923573521,15.25423368045798,49,0.6,0.5155544243738424,1.0
"d80_zero,cons_m2s2c30,d80",4,-999999.0,score_desc,False,False,True,438,0.4269406392694064,1.0461863825369142,3.1106099278277686,41,0.14383561643835616,3.1647635304770607,0.5,771,0.4461738002594034,1.0989104193194936,10.54338457951066,33,0.4176394293125811,0.9355116282962438,0.5833333333333334,325,0.5046153846153846,1.4320949986232898,15.177264962619534,49,0.5815384615384616,0.4679873969420793,1.0
"d80_zero,cons_m2s2c30,d80",4,0.0,time_asc,False,False,True,435,0.42758620689655175,1.065452107614748,4.342698901939644,41,0.16551724137931034,2.2668725323628305,0.5,675,0.45037037037037037,1.1443832473188102,12.870610174799886,24,0.38222222222222224,0.7405028920965359,0.6666666666666666,272,0.5147058823529411,1.4538322673184498,12.752798362269305,44,0.5698529411764706,0.611728243463251,0.8
"d80_zero,cons_m2s2c30,d80",4,0.0,score_desc,False,False,True,435,0.42758620689655175,1.049529917038209,3.318153517099838,41,0.14022988505747128,2.966814165287158,0.5,675,0.45037037037037037,1.1386466454878887,12.618560722167299,24,0.3762962962962963,0.7675819613709969,0.6666666666666666,272,0.5110294117647058,1.4933305417941911,13.84094634183877,44,0.5514705882352942,0.520146023445083,0.8
"d80_zero,cons_m2s2c30,d80",5,-999999.0,time_asc,False,False,True,491,0.43584521384928715,1.1010931284348036,7.459628302790886,41,0.16089613034623218,1.4775247691183773,0.8333333333333334,862,0.45359628770301624,1.1273307045576022,14.70238628738636,33,0.4396751740139211,0.7226496757809553,0.6666666666666666,350,0.5057142857142857,1.4147852274695312,15.899823838089082,51,0.5828571428571429,0.5071998121811776,1.0
"d80_zero,cons_m2s2c30,d80",5,-999999.0,score_desc,False,False,True,491,0.4134419551934827,0.9937264915186079,-0.48493805234233545,41,0.1446028513238289,,0.5,862,0.4408352668213457,1.071661270668172,8.60633855727211,33,0.4222737819025522,1.2648183803079949,0.5833333333333334,350,0.5028571428571429,1.3770030826814523,14.241966833995384,51,0.5857142857142857,0.5222566790434282,1.0
"d80_zero,cons_m2s2c30,d80",5,0.0,time_asc,False,False,True,487,0.43737166324435317,1.104716173227102,7.687543135151733,41,0.15605749486652978,1.4337201615679096,0.8333333333333334,738,0.44850948509485095,1.110018909313629,10.92961819739741,24,0.3821138211382114,0.9594859379642197,0.6666666666666666,288,0.5138888888888888,1.4539119970204906,13.622125457931244,44,0.5694444444444444,0.6093943978880896,0.8
"d80_zero,cons_m2s2c30,d80",5,0.0,score_desc,False,False,True,487,0.41478439425051333,0.9966586866001118,-0.2570232199814897,41,0.13963039014373715,,0.5,738,0.4444444444444444,1.0997482461732955,10.056163972391802,24,0.37533875338753386,1.0326911967613162,0.6666666666666666,288,0.5138888888888888,1.4380321828917944,13.095439050854067,44,0.5625,0.5860682905677735,0.8
"d80_zero,cons_m3allc30,d80",1,-999999.0,time_asc,False,False,True,128,0.4140625,1.0301584383740205,0.6135329644862546,20,0.203125,4.074760680696904,0.5,249,0.42971887550200805,1.1321758732493221,4.292723885462829,19,0.46184738955823296,0.5823808068499745,0.5,102,0.5,1.4238867224448328,5.0531858848983005,19,0.6764705882352942,0.4947373908154409,0.8
"d80_zero,cons_m3allc30,d80",1,-999999.0,score_desc,False,False,True,128,0.5078125,1.48166295285364,6.674830426159598,20,0.1796875,0.37454135017455253,0.8333333333333334,249,0.4899598393574297,1.2795997728600426,7.911743083891612,19,0.3373493975903614,0.31598599366680963,0.6666666666666666,102,0.5196078431372549,1.7504108860123697,6.8317477442148835,19,0.5294117647058824,0.36593856998262225,0.8
"d80_zero,cons_m3allc30,d80",1,0.0,time_asc,False,True,True,128,0.4140625,1.0301584383740205,0.6135329644862546,20,0.203125,4.074760680696904,0.5,245,0.46122448979591835,1.3388802625025096,9.839469585104386,19,0.37551020408163266,0.25407873649862783,0.6666666666666666,100,0.55,1.6940129472647178,6.843579673104849,19,0.57,0.3653058953671508,0.8
"d80_zero,cons_m3allc30,d80",1,0.0,score_desc,False,False,True,128,0.5078125,1.48166295285364,6.674830426159598,20,0.1796875,0.37454135017455253,0.8333333333333334,245,0.49387755102040815,1.2979084246409318,8.297076150082344,19,0.3306122448979592,0.3013109624135713,0.75,100,0.52,1.76478756155718,6.874357406395846,19,0.53,0.3636703552355338,0.8
"d80_zero,cons_m3allc30,d80",2,-999999.0,time_asc,False,False,True,251,0.42231075697211157,0.9773497376543853,-0.8618409746843081,36,0.1952191235059761,,0.16666666666666666,469,0.47121535181236673,1.2472503001488622,14.397280859177565,31,0.43283582089552236,0.34728780030798273,0.5833333333333334,199,0.5276381909547738,1.6657300995019177,13.022358098993795,37,0.6331658291457286,0.38395503809608317,1.0
"d80_zero,cons_m3allc30,d80",2,-999999.0,score_desc,False,False,True,251,0.4940239043824701,1.312932434692712,9.799677272093696,36,0.1752988047808765,0.5102208839303697,0.6666666666666666,469,0.464818763326226,1.151680823828533,9.00646418273803,31,0.37100213219616207,0.5551568183197908,0.6666666666666666,199,0.5175879396984925,1.4925809460542458,9.33412620564571,37,0.542713567839196,0.5356687803273722,0.8
"d80_zero,cons_m3allc30,d80",2,0.0,time_asc,False,True,True,251,0.42231075697211157,0.9773497376543853,-0.8618409746843081,36,0.1952191235059761,,0.16666666666666666,441,0.47845804988662133,1.3212717078801897,17.093402449773528,24,0.3741496598639456,0.2925105177094947,0.75,195,0.5333333333333333,1.6153264360315405,11.669872923763645,36,0.5897435897435898,0.42845368005836454,0.8
"d80_zero,cons_m3allc30,d80",2,0.0,score_desc,False,False,True,251,0.4940239043824701,1.312932434692712,9.799677272093696,36,0.1752988047808765,0.5102208839303697,0.6666666666666666,441,0.46258503401360546,1.1631515475444407,9.080452593058476,24,0.34467120181405897,0.5506333466045772,0.6666666666666666,195,0.5230769230769231,1.5246342897291527,9.707455706384994,36,0.5487179487179488,0.5150680210378188,0.8
"d80_zero,cons_m3allc30,d80",3,-999999.0,time_asc,False,False,True,373,0.4155495978552279,0.9791267642216871,-1.1700103987016608,52,0.1903485254691689,,0.3333333333333333,661,0.4629349470499244,1.180729877758442,15.349310083377683,33,0.4205748865355522,0.48862130996506603,0.6666666666666666,284,0.5105633802816901,1.4798108702319293,14.421060426560658,49,0.6267605633802817,0.454168630135509,1.0
"d80_zero,cons_m3allc30,d80",3,-999999.0,score_desc,False,False,False,373,0.43967828418230565,1.076203058421547,4.050325205854415,52,0.17158176943699732,1.8517031642692199,0.6666666666666666,661,0.46444780635400906,1.1457702002632857,12.513170988445056,33,0.3918305597579425,0.599368457997231,0.6666666666666666,284,0.4859154929577465,1.2836736484424032,8.586242524493304,49,0.5352112676056338,0.6984875306648762,0.8
"d80_zero,cons_m3allc30,d80",3,0.0,time_asc,False,False,True,371,0.42048517520215634,0.9983580410069365,-0.09108638714626638,52,0.19137466307277629,,0.5,601,0.46422628951747086,1.2038653320480606,15.522448635178813,24,0.37104825291181365,0.48317119136748893,0.6666666666666666,268,0.503731343283582,1.3674006619728383,10.36292688051623,45,0.5708955223880597,0.6666533875543269,0.8
"d80_zero,cons_m3allc30,d80",3,0.0,score_desc,False,False,True,371,0.4420485175202156,1.0818804346764863,4.329249217409809,52,0.1725067385444744,1.7324019993672832,0.8333333333333334,601,0.46422628951747086,1.164021835255263,12.664308084416408,24,0.3610648918469218,0.5922155359777488,0.6666666666666666,268,0.4962686567164179,1.352912680890695,9.904294807682227,45,0.5373134328358209,0.5911266370109639,0.8
"d80_zero,cons_m3allc30,d80",4,-999999.0,time_asc,False,False,True,467,0.42398286937901497,1.0429578191693072,3.0041556787457275,60,0.18629550321199143,3.2769090253136754,0.5,806,0.456575682382134,1.1509507696009218,15.85705243874834,33,0.4305210918114144,0.5782022736550645,0.6666666666666666,351,0.5014245014245015,1.3404631159353981,13.066480779655109,54,0.6068376068376068,0.6200848977432925,0.8
"d80_zero,cons_m3allc30,d80",4,-999999.0,score_desc,False,False,True,467,0.42398286937901497,1.0274633499440482,1.9226879086570705,60,0.16274089935760172,5.146914732264503,0.5,806,0.456575682382134,1.1098870027273386,11.833544292629842,33,0.4057071960297767,0.8300404739420465,0.5833333333333334,351,0.49002849002849,1.341243498303541,12.824261161099379,54,0.5612535612535613,0.5574952215411945,0.8
"d80_zero,cons_m3allc30,d80",4,0.0,time_asc,False,False,False,462,0.42857142857142855,1.0509173789918007,3.527483179107166,60,0.18181818181818182,2.7907560028736653,0.5,718,0.4554317548746518,1.1495480998626315,13.8627698877801,24,0.37604456824512533,0.6875050321572213,0.6666666666666666,310,0.4935483870967742,1.2849446270836564,9.45553529631942,46,0.567741935483871,0.8341450487791161,0.8
