ticker,date,month,time,minute,expiry_mode,action,score,pred_call_return,pred_put_return,call_return,put_return,realized_return,deploy_config,test_month,source_result,variant,selected_variant,pair_score,oos_source_period
QQQ,20250328,202503,11:00,660,front_weekly,PUT,0.1351871466174837,-0.0975089216103661,0.1351871466174837,-0.1392604569773091,0.1384887080306891,0.1384887080306891,thr0.028_maxdayall,202503,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80_front,d80_front,d80_front,3.2223501083247523,2025validate
QQQ,20250328,202503,11:55,715,front_weekly,PUT,0.0487089775756203,-0.0432351972110982,0.0487089775756203,-0.1030336278229567,0.1433100927888193,0.1433100927888193,thr0.028_maxdayall,202503,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80_front,d80_front,d80_front,3.2223501083247523,2025validate
QQQ,20250328,202503,12:30,750,front_weekly,PUT,0.0476424261998024,-0.064493623796331,0.0476424261998024,-0.0377712766579818,0.0437158624988107,0.0437158624988107,thr0.028_maxdayall,202503,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80_front,d80_front,d80_front,3.2223501083247523,2025validate
QQQ,20250328,202503,13:05,785,front_weekly,PUT,0.1197920164804975,-0.0991984156688543,0.1197920164804975,-0.056004109022241,0.0081555908320665,0.0081555908320665,thr0.028_maxdayall,202503,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80_front,d80_front,d80_front,3.2223501083247523,2025validate
QQQ,20250328,202503,13:35,815,front_weekly,PUT,0.0859320086908368,-0.0959913167323531,0.0859320086908368,-0.0320512017162878,-0.0342547906088752,-0.0342547906088752,thr0.028_maxdayall,202503,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80_front,d80_front,d80_front,3.2223501083247523,2025validate
QQQ,20250328,202503,14:25,865,front_weekly,PUT,0.0293555033416528,-0.0217361454316745,0.0293555033416528,-0.0450592155122583,-0.0052615313866885,-0.0052615313866885,thr0.028_maxdayall,202503,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80_front,d80_front,d80_front,3.2223501083247523,2025validate
QQQ,20250331,202503,10:50,650,front_weekly,PUT,0.041966452350567,-0.0322559231123464,0.041966452350567,0.0421704603836767,-0.1071207435825174,-0.1071207435825174,thr0.028_maxdayall,202503,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80_front,d80_front,d80_front,3.2223501083247523,2025validate
QQQ,20250331,202503,11:30,690,front_weekly,PUT,0.0686818686821792,-0.0637505631781539,0.0686818686821792,-0.0059071473693235,-0.1430454618821803,-0.1430454618821803,thr0.028_maxdayall,202503,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80_front,d80_front,d80_front,3.2223501083247523,2025validate
QQQ,20250331,202503,12:10,730,front_weekly,PUT,0.0523546734394437,-0.0647839105513335,0.0523546734394437,0.078373538544711,-0.2344676658700325,-0.2344676658700325,thr0.028_maxdayall,202503,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80_front,d80_front,d80_front,3.2223501083247523,2025validate
QQQ,20250331,202503,12:40,760,front_weekly,PUT,0.1418911897964388,-0.1034585638452102,0.1418911897964388,0.1904762445393628,-0.1387410041602063,-0.1387410041602063,thr0.028_maxdayall,202503,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80_front,d80_front,d80_front,3.2223501083247523,2025validate
QQQ,20250331,202503,13:10,790,front_weekly,PUT,0.0968110001016358,-0.0443238882255186,0.0968110001016358,0.1544011671102192,-0.2376652945771084,-0.2376652945771084,thr0.028_maxdayall,202503,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80_front,d80_front,d80_front,3.2223501083247523,2025validate
QQQ,20250331,202503,13:40,820,front_weekly,PUT,0.0615131809836585,-0.0582775336418031,0.0615131809836585,0.1961722297002126,-0.1906640112595015,-0.1906640112595015,thr0.028_maxdayall,202503,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80_front,d80_front,d80_front,3.2223501083247523,2025validate
SPXW,20250303,202503,13:00,780,front_weekly,PUT,0.0555641284956301,-0.0802413597137416,0.0555641284956301,-0.3,0.5,0.5,thr0.050_maxdayall,202503,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80_front,d80_front,d80_front,3.1762748017295284,2025validate
SPXW,20250304,202503,14:05,845,front_weekly,CALL,0.0748462032082943,0.0748462032082943,-0.1184125096733552,-0.3,0.2758989931183677,-0.3,thr0.050_maxdayall,202503,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80_front,d80_front,d80_front,3.1762748017295284,2025validate
SPXW,20250304,202503,14:40,880,front_weekly,CALL,0.0701273188980835,0.0701273188980835,-0.1022995588262072,-0.3,0.3319488297974411,-0.3,thr0.050_maxdayall,202503,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80_front,d80_front,d80_front,3.1762748017295284,2025validate
SPXW,20250304,202503,15:25,925,front_weekly,CALL,0.0540234129153495,0.0540234129153495,-0.0220053556406195,-0.2199236350851934,0.5,-0.2199236350851934,thr0.050_maxdayall,202503,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80_front,d80_front,d80_front,3.1762748017295284,2025validate
SPXW,20250305,202503,11:55,715,front_weekly,PUT,0.052905251955114,-0.0751049186035167,0.052905251955114,0.5,-0.3,-0.3,thr0.050_maxdayall,202503,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80_front,d80_front,d80_front,3.1762748017295284,2025validate
SPXW,20250307,202503,10:50,650,front_weekly,PUT,0.1003191472859748,-0.1082694929067485,0.1003191472859748,0.0346705909742564,0.0652602312434071,0.0652602312434071,thr0.050_maxdayall,202503,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80_front,d80_front,d80_front,3.1762748017295284,2025validate
SPXW,20250307,202503,11:25,685,front_weekly,PUT,0.0804996393897541,-0.0884751081596748,0.0804996393897541,0.068349637114085,-0.3,-0.3,thr0.050_maxdayall,202503,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80_front,d80_front,d80_front,3.1762748017295284,2025validate
SPXW,20250307,202503,12:00,720,front_weekly,PUT,0.0502650616032658,-0.0315491449280839,0.0502650616032658,0.1631529367934365,-0.3,-0.3,thr0.050_maxdayall,202503,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80_front,d80_front,d80_front,3.1762748017295284,2025validate
SPXW,20250307,202503,12:30,750,front_weekly,PUT,0.0811758063861697,-0.0798971337953986,0.0811758063861697,0.0868451403794383,-0.3,-0.3,thr0.050_maxdayall,202503,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80_front,d80_front,d80_front,3.1762748017295284,2025validate
SPXW,20250307,202503,13:55,835,front_weekly,PUT,0.0517056641017134,-0.0245876578933171,0.0517056641017134,0.0262565645417787,-0.0196078517644734,-0.0196078517644734,thr0.050_maxdayall,202503,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80_front,d80_front,d80_front,3.1762748017295284,2025validate
SPXW,20250310,202503,11:10,670,front_weekly,PUT,0.0978852315225314,-0.0806922321819999,0.0978852315225314,-0.1721499545731327,0.1179532056663468,0.1179532056663468,thr0.050_maxdayall,202503,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80_front,d80_front,d80_front,3.1762748017295284,2025validate
SPXW,20250310,202503,11:40,700,front_weekly,PUT,0.0605298738804286,-0.062065697734765,0.0605298738804286,-0.1844615447215545,0.1682862795566329,0.1682862795566329,thr0.050_maxdayall,202503,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80_front,d80_front,d80_front,3.1762748017295284,2025validate
SPXW,20250310,202503,12:10,730,front_weekly,PUT,0.0691295536527875,-0.0500655009037661,0.0691295536527875,-0.2412519049509759,0.3090330707531594,0.3090330707531594,thr0.050_maxdayall,202503,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80_front,d80_front,d80_front,3.1762748017295284,2025validate
SPXW,20250310,202503,12:50,770,front_weekly,PUT,0.061790782268953,-0.0329253744973077,0.061790782268953,-0.090956659057479,0.1076879324931856,0.1076879324931856,thr0.050_maxdayall,202503,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80_front,d80_front,d80_front,3.1762748017295284,2025validate
SPXW,20250310,202503,13:25,805,front_weekly,PUT,0.0918007453111612,-0.0944288058696907,0.0918007453111612,-0.1956800130208333,0.0830321020009565,0.0830321020009565,thr0.050_maxdayall,202503,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80_front,d80_front,d80_front,3.1762748017295284,2025validate
SPXW,20250311,202503,10:35,635,front_weekly,PUT,0.0907925657553748,-0.0613831594056834,0.0907925657553748,-0.0031029791354461,0.100327879767837,0.100327879767837,thr0.050_maxdayall,202503,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80_front,d80_front,d80_front,3.1762748017295284,2025validate
SPXW,20250311,202503,12:10,730,front_weekly,PUT,0.0576371101998024,-0.0732997687293309,0.0576371101998024,-0.0276243098825397,-0.2912064273539941,-0.2912064273539941,thr0.050_maxdayall,202503,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80_front,d80_front,d80_front,3.1762748017295284,2025validate
SPXW,20250311,202503,13:25,805,front_weekly,PUT,0.0811967932088016,-0.0862227712922141,0.0811967932088016,-0.0025840055911217,-0.3,-0.3,thr0.050_maxdayall,202503,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80_front,d80_front,d80_front,3.1762748017295284,2025validate
SPXW,20250312,202503,10:30,630,front_weekly,PUT,0.0739598389851721,-0.0958461082946703,0.0739598389851721,-0.0147336955052402,-0.1509494974155618,-0.1509494974155618,thr0.050_maxdayall,202503,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80_front,d80_front,d80_front,3.1762748017295284,2025validate
SPXW,20250312,202503,11:15,675,front_weekly,PUT,0.0989776958349445,-0.1109055814389657,0.0989776958349445,0.1880045011452,-0.3,-0.3,thr0.050_maxdayall,202503,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80_front,d80_front,d80_front,3.1762748017295284,2025validate
SPXW,20250312,202503,11:50,710,front_weekly,PUT,0.0807458132073382,-0.0975186112527793,0.0807458132073382,0.0316455088791001,-0.198445825245239,-0.198445825245239,thr0.050_maxdayall,202503,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80_front,d80_front,d80_front,3.1762748017295284,2025validate
SPXW,20250312,202503,12:45,765,front_weekly,PUT,0.0586288769384477,-0.0234557105116534,0.0586288769384477,-0.0185056086830128,-0.1365159367123201,-0.1365159367123201,thr0.050_maxdayall,202503,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80_front,d80_front,d80_front,3.1762748017295284,2025validate
SPXW,20250312,202503,14:05,845,front_weekly,PUT,0.0602149794767516,-0.0799295183810918,0.0602149794767516,0.0028481060601717,-0.0730570203359931,-0.0730570203359931,thr0.050_maxdayall,202503,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80_front,d80_front,d80_front,3.1762748017295284,2025validate
SPXW,20250313,202503,10:30,630,front_weekly,CALL,0.0510435266896275,0.0510435266896275,-0.0985836503641226,-0.3,0.5,-0.3,thr0.050_maxdayall,202503,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80_front,d80_front,d80_front,3.1762748017295284,2025validate
SPXW,20250313,202503,11:10,670,front_weekly,PUT,0.0673997938317429,-0.0927536202935945,0.0673997938317429,-0.3,0.5,0.5,thr0.050_maxdayall,202503,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80_front,d80_front,d80_front,3.1762748017295284,2025validate
SPXW,20250313,202503,11:45,705,front_weekly,PUT,0.0582237635313292,-0.0945438987436425,0.0582237635313292,-0.3,0.0431946035034025,0.0431946035034025,thr0.050_maxdayall,202503,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80_front,d80_front,d80_front,3.1762748017295284,2025validate
SPXW,20250313,202503,13:00,780,front_weekly,PUT,0.0646428697024454,-0.1156692382862962,0.0646428697024454,-0.1382788915780011,0.101376147651881,0.101376147651881,thr0.050_maxdayall,202503,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80_front,d80_front,d80_front,3.1762748017295284,2025validate
SPXW,20250313,202503,13:45,825,front_weekly,PUT,0.0560830000684219,-0.1373110577695228,0.0560830000684219,0.055694925885962,-0.3,-0.3,thr0.050_maxdayall,202503,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80_front,d80_front,d80_front,3.1762748017295284,2025validate
SPXW,20250317,202503,12:45,765,front_weekly,PUT,0.0510920373091172,-0.0392712265017558,0.0510920373091172,0.2519944386227022,-0.3,-0.3,thr0.050_maxdayall,202503,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80_front,d80_front,d80_front,3.1762748017295284,2025validate
SPXW,20250317,202503,14:20,860,front_weekly,PUT,0.0561354678676128,-0.0449949266176259,0.0561354678676128,-0.0436069219759353,0.0842706521694314,0.0842706521694314,thr0.050_maxdayall,202503,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80_front,d80_front,d80_front,3.1762748017295284,2025validate
SPXW,20250317,202503,15:15,915,front_weekly,PUT,0.0570903998033616,-0.0429651034335968,0.0570903998033616,-0.0502973249031235,0.1096222890564191,0.1096222890564191,thr0.050_maxdayall,202503,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80_front,d80_front,d80_front,3.1762748017295284,2025validate
SPXW,20250318,202503,10:45,645,front_weekly,PUT,0.0930073834732389,-0.0649228449201046,0.0930073834732389,0.0060649924071216,-0.0034761852645184,-0.0034761852645184,thr0.050_maxdayall,202503,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80_front,d80_front,d80_front,3.1762748017295284,2025validate
SPXW,20250318,202503,12:05,725,front_weekly,PUT,0.0510350748590272,-0.0403970762307345,0.0510350748590272,0.0542288916013216,-0.0187525298274019,-0.0187525298274019,thr0.050_maxdayall,202503,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80_front,d80_front,d80_front,3.1762748017295284,2025validate
SPXW,20250318,202503,13:00,780,front_weekly,PUT,0.0774535251724091,-0.0493556988477997,0.0774535251724091,-0.0149944215208466,-0.0237330120625849,-0.0237330120625849,thr0.050_maxdayall,202503,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80_front,d80_front,d80_front,3.1762748017295284,2025validate
SPXW,20250318,202503,13:40,820,front_weekly,PUT,0.065648886396499,-0.0638402641678721,0.065648886396499,-0.0082427191448583,0.0129970110974582,0.0129970110974582,thr0.050_maxdayall,202503,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80_front,d80_front,d80_front,3.1762748017295284,2025validate
SPXW,20250318,202503,14:15,855,front_weekly,PUT,0.0930458659234816,-0.0395209812091276,0.0930458659234816,0.0827007432923698,-0.0830638479679188,-0.0830638479679188,thr0.050_maxdayall,202503,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80_front,d80_front,d80_front,3.1762748017295284,2025validate
SPXW,20250319,202503,14:45,885,front_weekly,PUT,0.0500519828658008,-0.047573226090079,0.0500519828658008,0.2195215544632176,-0.3,-0.3,thr0.050_maxdayall,202503,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80_front,d80_front,d80_front,3.1762748017295284,2025validate
SPXW,20250319,202503,15:15,915,front_weekly,PUT,0.0551035470441895,-0.0728036186615956,0.0551035470441895,-0.2202416827786085,0.2582688597587876,0.2582688597587876,thr0.050_maxdayall,202503,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80_front,d80_front,d80_front,3.1762748017295284,2025validate
SPXW,20250325,202503,10:40,640,front_weekly,CALL,0.067777680381508,0.067777680381508,-0.0819383873056302,-0.1437872654845976,0.1569568890559443,-0.1437872654845976,thr0.050_maxdayall,202503,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80_front,d80_front,d80_front,3.1762748017295284,2025validate
SPXW,20250325,202503,13:10,790,front_weekly,CALL,0.0576869921331915,0.0576869921331915,-0.0746239898038693,-0.026997211550878,0.0282577473123279,-0.026997211550878,thr0.050_maxdayall,202503,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80_front,d80_front,d80_front,3.1762748017295284,2025validate
SPXW,20250326,202503,10:30,630,front_weekly,PUT,0.0788103385056209,-0.0948748298038402,0.0788103385056209,-0.3,0.5,0.5,thr0.050_maxdayall,202503,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80_front,d80_front,d80_front,3.1762748017295284,2025validate
SPXW,20250326,202503,11:15,675,front_weekly,PUT,0.071825326798251,-0.0709911450787781,0.071825326798251,-0.3,0.5,0.5,thr0.050_maxdayall,202503,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80_front,d80_front,d80_front,3.1762748017295284,2025validate
SPXW,20250328,202503,10:30,630,front_weekly,PUT,0.0544355573580267,-0.0361660558253763,0.0544355573580267,-0.1703987502293819,0.0487319187023476,0.0487319187023476,thr0.050_maxdayall,202503,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80_front,d80_front,d80_front,3.1762748017295284,2025validate
SPXW,20250328,202503,11:00,660,front_weekly,PUT,0.1063094657121445,-0.0844000764502407,0.1063094657121445,-0.1397669992160299,0.1431372150097019,0.1431372150097019,thr0.050_maxdayall,202503,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80_front,d80_front,d80_front,3.1762748017295284,2025validate
SPXW,20250328,202503,11:30,690,front_weekly,PUT,0.1007455066147918,-0.1025507799044415,0.1007455066147918,-0.1430183701185648,0.150657854582134,0.150657854582134,thr0.050_maxdayall,202503,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80_front,d80_front,d80_front,3.1762748017295284,2025validate
SPXW,20250328,202503,12:05,725,front_weekly,PUT,0.0527638161876222,-0.0466041910839203,0.0527638161876222,-0.1181422705574202,0.1484984376560003,0.1484984376560003,thr0.050_maxdayall,202503,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80_front,d80_front,d80_front,3.1762748017295284,2025validate
SPXW,20250328,202503,12:35,755,front_weekly,PUT,0.0956755338250052,-0.0750190224796871,0.0956755338250052,-0.0468036363645865,0.0892846151984259,0.0892846151984259,thr0.050_maxdayall,202503,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80_front,d80_front,d80_front,3.1762748017295284,2025validate
SPXW,20250328,202503,13:05,785,front_weekly,PUT,0.0985604417328215,-0.0896372508202634,0.0985604417328215,-0.0314482590247844,-0.0056497748777883,-0.0056497748777883,thr0.050_maxdayall,202503,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80_front,d80_front,d80_front,3.1762748017295284,2025validate
SPXW,20250328,202503,13:40,820,front_weekly,PUT,0.0811955402655554,-0.0503110380808526,0.0811955402655554,-0.0114930106396595,-0.0356164755160768,-0.0356164755160768,thr0.050_maxdayall,202503,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80_front,d80_front,d80_front,3.1762748017295284,2025validate
SPXW,20250331,202503,10:50,650,front_weekly,PUT,0.0859984380917825,-0.066890387607616,0.0859984380917825,0.1547169699283543,-0.0861998670068412,-0.0861998670068412,thr0.050_maxdayall,202503,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80_front,d80_front,d80_front,3.1762748017295284,2025validate
SPXW,20250331,202503,11:20,680,front_weekly,PUT,0.0628467961940775,-0.0349933472836515,0.0628467961940775,0.1299940189597594,-0.0448951956217085,-0.0448951956217085,thr0.050_maxdayall,202503,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80_front,d80_front,d80_front,3.1762748017295284,2025validate
SPXW,20250331,202503,11:50,710,front_weekly,PUT,0.050474311854009,-0.0652544759565575,0.050474311854009,0.0448901809281365,-0.0481197500427559,-0.0481197500427559,thr0.050_maxdayall,202503,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80_front,d80_front,d80_front,3.1762748017295284,2025validate
SPXW,20250331,202503,12:25,745,front_weekly,PUT,0.054227094662735,-0.0303919447377416,0.054227094662735,0.0408718880305172,-0.2896330742274592,-0.2896330742274592,thr0.050_maxdayall,202503,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80_front,d80_front,d80_front,3.1762748017295284,2025validate
SPXW,20250331,202503,12:55,775,front_weekly,PUT,0.0969368821180988,-0.0975850366533316,0.0969368821180988,0.1784265477800337,-0.1394150656096023,-0.1394150656096023,thr0.050_maxdayall,202503,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80_front,d80_front,d80_front,3.1762748017295284,2025validate
QQQ,20250401,202504,10:45,645,front_weekly,CALL,0.5564583802214506,0.5564583802214506,0.3071425429560541,0.19603210220001,-0.2125579027057845,0.19603210220001,thr0.479_maxday2,202504,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,d65win,d65win,3.44808522134335,2025validate
QQQ,20250401,202504,11:15,675,front_weekly,PUT,0.5114072677328182,0.3533333960531885,0.5114072677328182,-0.1873142036413156,0.0746753843235341,0.0746753843235341,thr0.479_maxday2,202504,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,d65win,d65win,3.44808522134335,2025validate
QQQ,20250402,202504,10:30,630,front_weekly,CALL,0.6584821362581159,0.6584821362581159,0.2526280323358186,0.3868165463909689,-0.3,0.3868165463909689,thr0.479_maxday2,202504,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,d65win,d65win,3.44808522134335,2025validate
QQQ,20250402,202504,11:00,660,front_weekly,CALL,0.6330208301339241,0.6330208301339241,0.2195761498594921,0.1705348135140938,-0.3,0.1705348135140938,thr0.479_maxday2,202504,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,d65win,d65win,3.44808522134335,2025validate
QQQ,20250403,202504,10:35,635,front_weekly,PUT,0.6527707517618713,0.1739183980957419,0.6527707517618713,-0.1455938540987899,0.0569620608443,0.0569620608443,thr0.479_maxday2,202504,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,d65win,d65win,3.44808522134335,2025validate
QQQ,20250403,202504,11:05,665,front_weekly,PUT,0.5932686109190696,0.2915395529206688,0.5932686109190696,-0.007380067091519,-0.3,-0.3,thr0.479_maxday2,202504,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,d65win,d65win,3.44808522134335,2025validate
QQQ,20250404,202504,10:35,635,zero_dte,CALL,0.5121254868660677,0.5121254868660677,0.3336259328052482,-0.3,0.5,-0.3,thr0.479_maxday2,202504,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,d65win,d65win,3.44808522134335,2025validate
QQQ,20250404,202504,11:35,695,front_weekly,PUT,0.5689055322709726,0.3655955112076344,0.5689055322709726,-0.2264579924888698,0.2733887254187852,0.2733887254187852,thr0.479_maxday2,202504,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,d65win,d65win,3.44808522134335,2025validate
QQQ,20250408,202504,11:10,670,front_weekly,CALL,0.6139563826386875,0.6139563826386875,0.3063530361313717,-0.3,0.5,-0.3,thr0.479_maxday2,202504,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,d65win,d65win,3.44808522134335,2025validate
QQQ,20250408,202504,11:50,710,front_weekly,CALL,0.6429411887460076,0.6429411887460076,0.402179115847219,-0.3,0.5,-0.3,thr0.479_maxday2,202504,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,d65win,d65win,3.44808522134335,2025validate
QQQ,20250409,202504,13:05,785,front_weekly,PUT,0.6369363316978918,0.3072856910174817,0.6369363316978918,0.5,-0.3,-0.3,thr0.479_maxday2,202504,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,d65win,d65win,3.44808522134335,2025validate
QQQ,20250410,202504,11:25,685,zero_dte,CALL,0.5647079138177177,0.5647079138177177,0.2755643854437354,-0.3,0.5,-0.3,thr0.479_maxday2,202504,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,d65win,d65win,3.44808522134335,2025validate
QQQ,20250410,202504,11:55,715,front_weekly,CALL,0.553907799583548,0.553907799583548,0.4031174882215137,-0.3,0.5,-0.3,thr0.479_maxday2,202504,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,d65win,d65win,3.44808522134335,2025validate
QQQ,20250411,202504,12:20,740,front_weekly,CALL,0.6395325537985428,0.6395325537985428,0.1979478302701075,0.0743888744216196,-0.1678747186605446,0.0743888744216196,thr0.479_maxday2,202504,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,d65win,d65win,3.44808522134335,2025validate
QQQ,20250411,202504,12:50,770,front_weekly,PUT,0.6267233593284242,0.3077229121189074,0.6267233593284242,0.0242800862453338,-0.0916433896861323,-0.0916433896861323,thr0.479_maxday2,202504,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,d65win,d65win,3.44808522134335,2025validate
QQQ,20250414,202504,11:25,685,front_weekly,PUT,0.5195411740569278,0.4174799870284398,0.5195411740569278,-0.1130081562413136,0.2741312393002184,0.2741312393002184,thr0.479_maxday2,202504,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,d65win,d65win,3.44808522134335,2025validate
QQQ,20250414,202504,11:55,715,front_weekly,CALL,0.6525052024642073,0.6525052024642073,0.34308982694825,0.0884955966936618,-0.3,0.0884955966936618,thr0.479_maxday2,202504,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,d65win,d65win,3.44808522134335,2025validate
QQQ,20250415,202504,13:00,780,front_weekly,PUT,0.582950184351506,0.3482569920237541,0.582950184351506,-0.0311777723841462,-0.0493096645706104,-0.0493096645706104,thr0.479_maxday2,202504,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,d65win,d65win,3.44808522134335,2025validate
QQQ,20250415,202504,13:30,810,front_weekly,PUT,0.5285929506012466,0.5241359330834089,0.5285929506012466,0.0464183626630543,-0.0834473513391655,-0.0834473513391655,thr0.479_maxday2,202504,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,d65win,d65win,3.44808522134335,2025validate
QQQ,20250416,202504,11:30,690,front_weekly,PUT,0.5416119800060856,0.3849798896818368,0.5416119800060856,-0.3,0.5,0.5,thr0.479_maxday2,202504,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,d65win,d65win,3.44808522134335,2025validate
QQQ,20250416,202504,13:10,790,front_weekly,PUT,0.4868017255370307,0.3329757976675422,0.4868017255370307,-0.3,0.5,0.5,thr0.479_maxday2,202504,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,d65win,d65win,3.44808522134335,2025validate
QQQ,20250417,202504,11:45,705,zero_dte,CALL,0.5008411119925628,0.5008411119925628,0.2797941283566834,0.5,-0.3,0.5,thr0.479_maxday2,202504,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,d65win,d65win,3.44808522134335,2025validate
