ticker,date,month,time,minute,expiry_mode,action,score,pred_call_return,pred_put_return,call_return,put_return,realized_return,deploy_config,test_month,entry_minute,source_stream,source_file,_source_order,_priority,backfill_required_count,backfill_count_before,backfill_month_target,backfill_partial_month,backfill_mode
QQQ,20260406,202604,10:00,600,zero_dte,PUT,-0.0947150792306639,-0.2642812543907164,-0.0947150792306639,-0.3,0.5,0.5,thr-999.000_maxday3,202604,600,clean_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live_d50_fallback_wf2026_v1\event_option_gate_trades.csv,902,1,4,2,18,False,fallback_volume_pace
QQQ,20260406,202604,10:50,650,zero_dte,PUT,-0.2536360586950987,-0.2595327920053227,-0.2536360586950987,-0.3,-0.3,-0.3,thr-999.000_maxday3,202604,650,clean_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live_d50_fallback_wf2026_v1\event_option_gate_trades.csv,903,1,4,3,18,False,fallback_volume_pace
QQQ,20260407,202604,10:10,610,zero_dte,CALL,0.4803920785766354,0.4803920785766354,-0.2832106248435431,0.5,-0.3,0.5,thr-999.000_maxday3,202604,610,clean_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live_d50_fallback_wf2026_v1\event_option_gate_trades.csv,905,1,5,4,18,False,fallback_volume_pace
QQQ,20260410,202604,10:00,600,zero_dte,PUT,0.141172057028208,-0.2358322746908544,0.141172057028208,-0.3,-0.3,-0.3,thr-999.000_maxday3,202604,600,clean_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live_d50_fallback_wf2026_v1\event_option_gate_trades.csv,911,1,7,5,18,False,fallback_volume_pace
QQQ,20260410,202604,10:30,630,zero_dte,CALL,-0.2623449365631181,-0.2623449365631181,-0.2652561087849363,-0.3,0.5,-0.3,thr-999.000_maxday3,202604,630,clean_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live_d50_fallback_wf2026_v1\event_option_gate_trades.csv,912,1,7,6,18,False,fallback_volume_pace
QQQ,20260413,202604,10:00,600,zero_dte,PUT,-0.0881742606222091,-0.1028499810254417,-0.0881742606222091,-0.3,0.5,0.5,thr-999.000_maxday3,202604,600,clean_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live_d50_fallback_wf2026_v1\event_option_gate_trades.csv,914,1,8,7,18,False,fallback_volume_pace
QQQ,20260414,202604,10:10,610,zero_dte,PUT,-0.1127138680507695,-0.2406403123289334,-0.1127138680507695,0.5,-0.3,-0.3,thr-999.000_maxday3,202604,610,clean_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live_d50_fallback_wf2026_v1\event_option_gate_trades.csv,917,1,9,8,18,False,fallback_volume_pace
QQQ,20260416,202604,10:00,600,zero_dte,PUT,-0.0347783710569765,-0.1511145337307163,-0.0347783710569765,0.5,-0.3,-0.3,thr-999.000_maxday3,202604,600,clean_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live_d50_fallback_wf2026_v1\event_option_gate_trades.csv,920,1,10,9,18,False,fallback_volume_pace
QQQ,20260417,202604,10:00,600,zero_dte,PUT,-0.1697758262421106,-0.2762750932621471,-0.1697758262421106,0.5,-0.3,-0.3,thr-999.000_maxday3,202604,600,clean_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live_d50_fallback_wf2026_v1\event_option_gate_trades.csv,923,1,11,10,18,False,fallback_volume_pace
QQQ,20260420,202604,10:00,600,zero_dte,PUT,0.2127529455037531,-0.2014211023769076,0.2127529455037531,-0.3,0.5,0.5,thr-999.000_maxday3,202604,600,clean_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live_d50_fallback_wf2026_v1\event_option_gate_trades.csv,926,1,12,11,18,False,fallback_volume_pace
QQQ,20260421,202604,10:00,600,zero_dte,PUT,-0.2242128785263311,-0.2731722467050425,-0.2242128785263311,-0.3,-0.3,-0.3,thr-999.000_maxday3,202604,600,clean_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live_d50_fallback_wf2026_v1\event_option_gate_trades.csv,929,1,13,12,18,False,fallback_volume_pace
QQQ,20260422,202604,10:05,605,zero_dte,CALL,-0.2272566931736653,-0.2272566931736653,-0.2363084948865992,0.5,-0.3,0.5,thr-999.000_maxday3,202604,605,clean_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live_d50_fallback_wf2026_v1\event_option_gate_trades.csv,932,1,14,13,18,False,fallback_volume_pace
QQQ,20260424,202604,10:00,600,zero_dte,PUT,-0.0861999450752773,-0.2668077998860628,-0.0861999450752773,0.5,-0.3,-0.3,thr-999.000_maxday3,202604,600,clean_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live_d50_fallback_wf2026_v1\event_option_gate_trades.csv,938,1,15,14,18,False,fallback_volume_pace
QQQ,20260427,202604,10:00,600,zero_dte,PUT,-0.0189392938173621,-0.2403809719687315,-0.0189392938173621,-0.3,0.5,0.5,thr-999.000_maxday3,202604,600,clean_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live_d50_fallback_wf2026_v1\event_option_gate_trades.csv,941,1,16,15,18,False,fallback_volume_pace
QQQ,20260428,202604,10:00,600,zero_dte,PUT,0.2513749687163433,-0.1986710519594148,0.2513749687163433,-0.3,0.5,0.5,thr-999.000_maxday3,202604,600,clean_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live_d50_fallback_wf2026_v1\event_option_gate_trades.csv,944,1,17,16,18,False,fallback_volume_pace
QQQ,20260429,202604,10:25,625,zero_dte,PUT,-0.0277429613423168,-0.0991576086738344,-0.0277429613423168,-0.3,0.1341107956834144,0.1341107956834144,thr-999.000_maxday3,202604,625,clean_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live_d50_fallback_wf2026_v1\event_option_gate_trades.csv,947,1,18,17,18,False,fallback_volume_pace
QQQ,20260501,202605,10:00,600,zero_dte,PUT,0.0515176227625243,-0.1976506088350478,0.0515176227625243,-0.3,-0.3,-0.3,thr-999.000_maxday3,202605,600,clean_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live_d50_fallback_wf2026_v1\event_option_gate_trades.csv,953,1,1,0,18,False,fallback_volume_pace
