ticker,date,month,time,minute,expiry_mode,action,score,pred_call_return,pred_put_return,call_return,put_return,realized_return,deploy_config,test_month,entry_minute,static_source,static_source_file,static_source_priority,static_union_max_day,static_union_cooldown_minutes,static_union_count_before
SPY,20260313,202603,11:00,660,front_weekly,CALL,0.6993668739325395,0.6993668739325395,0.2094945756278116,-0.1673386930085867,0.1199999915228948,-0.1673386930085867,thr0.515_maxday4,202603,660,ptdj,research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_win_ptdj_2025h2_2026\event_option_gate_trades.csv,0,999,0,1
SPY,20260313,202603,11:45,705,front_weekly,CALL,0.6351006040893731,0.6351006040893731,0.219586268314511,-0.0283400536161871,-0.0706767308704586,-0.0283400536161871,thr0.515_maxday4,202603,705,ptdj,research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_win_ptdj_2025h2_2026\event_option_gate_trades.csv,0,999,0,2
SPY,20260313,202603,12:15,735,front_weekly,CALL,0.5805289780140933,0.5805289780140933,0.3207024133116826,-0.0578842716214837,-0.015243888034273,-0.0578842716214837,thr0.515_maxday4,202603,735,ptdj,research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_win_ptdj_2025h2_2026\event_option_gate_trades.csv,0,999,0,3
SPY,20260317,202603,11:45,705,zero_dte,PUT,0.6229958522745517,0.3536325636548267,0.6229958522745517,-0.3,0.5,0.5,thr0.515_maxday4,202603,705,ptdj,research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_win_ptdj_2025h2_2026\event_option_gate_trades.csv,0,999,0,0
SPY,20260317,202603,12:15,735,zero_dte,CALL,0.559499256948666,0.559499256948666,0.1377883448966632,0.5,-0.3,0.5,thr0.515_maxday4,202603,735,ptdj,research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_win_ptdj_2025h2_2026\event_option_gate_trades.csv,0,999,0,1
SPY,20260317,202603,13:00,780,zero_dte,CALL,0.548655107731029,0.548655107731029,0.3609157875753794,0.5,-0.3,0.5,thr0.515_maxday4,202603,780,ptdj,research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_win_ptdj_2025h2_2026\event_option_gate_trades.csv,0,999,0,2
SPY,20260318,202603,10:30,630,zero_dte,CALL,0.533975150293133,0.533975150293133,0.4022760082362734,-0.3,-0.3,-0.3,thr0.515_maxday4,202603,630,ptdj,research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_win_ptdj_2025h2_2026\event_option_gate_trades.csv,0,999,0,0
SPY,20260318,202603,11:00,660,zero_dte,PUT,0.5830864304750561,0.4647614089242033,0.5830864304750561,-0.3,0.5,0.5,thr0.515_maxday4,202603,660,ptdj,research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_win_ptdj_2025h2_2026\event_option_gate_trades.csv,0,999,0,1
SPY,20260318,202603,11:45,705,zero_dte,CALL,0.701627456565266,0.701627456565266,0.3529351650490367,-0.3,0.5,-0.3,thr0.515_maxday4,202603,705,ptdj,research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_win_ptdj_2025h2_2026\event_option_gate_trades.csv,0,999,0,2
SPY,20260318,202603,12:15,735,zero_dte,CALL,0.5678232919340944,0.5678232919340944,0.5343847002005127,-0.3,0.5,-0.3,thr0.515_maxday4,202603,735,ptdj,research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_win_ptdj_2025h2_2026\event_option_gate_trades.csv,0,999,0,3
SPY,20260319,202603,12:45,765,zero_dte,PUT,0.6135005869668314,0.136843319071015,0.6135005869668314,-0.3,0.5,0.5,thr0.515_maxday4,202603,765,ptdj,research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_win_ptdj_2025h2_2026\event_option_gate_trades.csv,0,999,0,0
SPY,20260319,202603,13:45,825,zero_dte,PUT,0.625885950262273,0.2290041077228887,0.625885950262273,0.5,-0.3,-0.3,thr0.515_maxday4,202603,825,ptdj,research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_win_ptdj_2025h2_2026\event_option_gate_trades.csv,0,999,0,1
SPY,20260319,202603,15:00,900,zero_dte,PUT,0.5213892344365643,0.2643176034818278,0.5213892344365643,0.5,-0.3,-0.3,thr0.515_maxday4,202603,900,ptdj,research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_win_ptdj_2025h2_2026\event_option_gate_trades.csv,0,999,0,2
SPY,20260320,202603,11:15,675,front_weekly,CALL,0.6495327869122887,0.6495327869122887,0.0840628529159159,-0.1727272668160684,0.1969981624323884,-0.1727272668160684,thr0.515_maxday4,202603,675,ptdj,research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_win_ptdj_2025h2_2026\event_option_gate_trades.csv,0,999,0,0
SPY,20260320,202603,11:45,705,front_weekly,CALL,0.5266234125092759,0.5266234125092759,0.1676839318916347,-0.184530391281499,0.4466109518382515,-0.184530391281499,thr0.515_maxday4,202603,705,ptdj,research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_win_ptdj_2025h2_2026\event_option_gate_trades.csv,0,999,0,1
SPY,20260320,202603,12:45,765,front_weekly,CALL,0.5459971860551779,0.5459971860551779,0.3352933599998098,-0.2245809826681677,0.5,-0.2245809826681677,thr0.515_maxday4,202603,765,ptdj,research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_win_ptdj_2025h2_2026\event_option_gate_trades.csv,0,999,0,2
SPY,20260320,202603,13:15,795,front_weekly,CALL,0.6076253288414306,0.6076253288414306,0.3474984785883449,-0.1764705342944371,0.5,-0.1764705342944371,thr0.515_maxday4,202603,795,ptdj,research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_win_ptdj_2025h2_2026\event_option_gate_trades.csv,0,999,0,3
SPY,20260323,202603,10:45,645,front_weekly,PUT,0.6866503357757265,0.4208524858741611,0.6866503357757265,-0.3,0.5,0.5,thr0.515_maxday4,202603,645,ptdj,research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_win_ptdj_2025h2_2026\event_option_gate_trades.csv,0,999,0,0
SPY,20260323,202603,11:30,690,front_weekly,CALL,0.5969841324590188,0.5969841324590188,0.2828231519751245,-0.3,0.5,-0.3,thr0.515_maxday4,202603,690,ptdj,research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_win_ptdj_2025h2_2026\event_option_gate_trades.csv,0,999,0,1
SPY,20260323,202603,13:00,780,front_weekly,PUT,0.5603208435149714,0.2936313962829155,0.5603208435149714,-0.0193236536922803,-0.0384615031925166,-0.0384615031925166,thr0.515_maxday4,202603,780,ptdj,research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_win_ptdj_2025h2_2026\event_option_gate_trades.csv,0,999,0,2
SPY,20260323,202603,13:30,810,front_weekly,PUT,0.6920742242270875,0.2731421719414553,0.6920742242270875,-0.0049019562011037,-0.0625000372529015,-0.0625000372529015,thr0.515_maxday4,202603,810,ptdj,research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_win_ptdj_2025h2_2026\event_option_gate_trades.csv,0,999,0,3
SPY,20260326,202603,10:30,630,zero_dte,CALL,0.5983196690677782,0.5983196690677782,0.2054898777255856,-0.3,0.5,-0.3,thr0.515_maxday4,202603,630,ptdj,research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_win_ptdj_2025h2_2026\event_option_gate_trades.csv,0,999,0,0
SPY,20260326,202603,11:15,675,zero_dte,PUT,0.6328154222485256,0.3951013853655214,0.6328154222485256,-0.3,0.5,0.5,thr0.515_maxday4,202603,675,ptdj,research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_win_ptdj_2025h2_2026\event_option_gate_trades.csv,0,999,0,1
SPY,20260326,202603,13:15,795,zero_dte,CALL,0.5492602770690111,0.5492602770690111,0.2942207868344918,-0.3,0.5,-0.3,thr0.515_maxday4,202603,795,ptdj,research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_win_ptdj_2025h2_2026\event_option_gate_trades.csv,0,999,0,2
SPY,20260326,202603,13:45,825,zero_dte,CALL,0.5440668872737053,0.5440668872737053,0.1179962883866044,-0.3,0.5,-0.3,thr0.515_maxday4,202603,825,ptdj,research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_win_ptdj_2025h2_2026\event_option_gate_trades.csv,0,999,0,3
SPY,20260327,202603,11:00,660,front_weekly,CALL,0.5468422798211101,0.5468422798211101,0.2650584142064718,-0.2173037687886561,0.3171187884321715,-0.2173037687886561,thr0.515_maxday4,202603,660,ptdj,research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_win_ptdj_2025h2_2026\event_option_gate_trades.csv,0,999,0,0
SPY,20260327,202603,11:30,690,front_weekly,CALL,0.6099376259529651,0.6099376259529651,0.112030201805878,-0.2629399587965301,0.5,-0.2629399587965301,thr0.515_maxday4,202603,690,ptdj,research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_win_ptdj_2025h2_2026\event_option_gate_trades.csv,0,999,0,1
SPY,20260327,202603,12:00,720,front_weekly,CALL,0.7045385825128389,0.7045385825128389,0.2457540906877335,-0.2187500310440846,0.4233241680472248,-0.2187500310440846,thr0.515_maxday4,202603,720,ptdj,research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_win_ptdj_2025h2_2026\event_option_gate_trades.csv,0,999,0,2
SPY,20260327,202603,13:00,780,front_weekly,PUT,0.5172860176616325,0.2445387628974479,0.5172860176616325,-0.1629955981838176,0.3327120377740353,0.3327120377740353,thr0.515_maxday4,202603,780,ptdj,research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_win_ptdj_2025h2_2026\event_option_gate_trades.csv,0,999,0,3
SPY,20260330,202603,12:15,735,front_weekly,PUT,0.7545012753737399,0.2965312572546995,0.7545012753737399,-0.3,0.5,0.5,thr0.515_maxday4,202603,735,ptdj,research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_win_ptdj_2025h2_2026\event_option_gate_trades.csv,0,999,0,0
SPY,20260330,202603,12:45,765,front_weekly,PUT,0.7565033076466917,0.3466540586392037,0.7565033076466917,-0.3,0.5,0.5,thr0.515_maxday4,202603,765,ptdj,research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_win_ptdj_2025h2_2026\event_option_gate_trades.csv,0,999,0,1
SPY,20260330,202603,13:15,795,front_weekly,PUT,0.5552836063068094,0.1827893100578409,0.5552836063068094,-0.3,0.5,0.5,thr0.515_maxday4,202603,795,ptdj,research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_win_ptdj_2025h2_2026\event_option_gate_trades.csv,0,999,0,2
SPY,20260330,202603,14:00,840,front_weekly,PUT,0.633848491928601,0.2895612826580723,0.633848491928601,-0.3,0.1304348032119751,0.1304348032119751,thr0.515_maxday4,202603,840,ptdj,research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_win_ptdj_2025h2_2026\event_option_gate_trades.csv,0,999,0,3
SPY,20260331,202603,10:30,630,front_weekly,CALL,0.5730941994115365,0.5730941994115365,0.3488626718494708,-0.3,0.5,-0.3,thr0.515_maxday4,202603,630,ptdj,research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_win_ptdj_2025h2_2026\event_option_gate_trades.csv,0,999,0,0
SPY,20260331,202603,11:00,660,front_weekly,CALL,0.6493697639738345,0.6493697639738345,0.2208217332773409,0.5,-0.3,0.5,thr0.515_maxday4,202603,660,ptdj,research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_win_ptdj_2025h2_2026\event_option_gate_trades.csv,0,999,0,1
SPY,20260331,202603,12:00,720,front_weekly,CALL,0.6483525216966629,0.6483525216966629,0.2623546789411136,0.5,-0.3,0.5,thr0.515_maxday4,202603,720,ptdj,research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_win_ptdj_2025h2_2026\event_option_gate_trades.csv,0,999,0,2
SPY,20260331,202603,12:30,750,front_weekly,PUT,0.6126160716494718,0.1790407560282733,0.6126160716494718,0.5,-0.3,-0.3,thr0.515_maxday4,202603,750,ptdj,research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_win_ptdj_2025h2_2026\event_option_gate_trades.csv,0,999,0,3
SPY,20260406,202604,10:45,645,front_weekly,CALL,0.6199674068777459,0.6199674068777459,0.4866688247541518,-0.0822510718256777,0.0116278399255513,-0.0822510718256777,thr0.500_maxday2,202604,645,ptdj,research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_win_ptdj_2025h2_2026\event_option_gate_trades.csv,0,999,0,0
SPY,20260406,202604,11:15,675,front_weekly,PUT,0.5938429918412208,0.4659677928867469,0.5938429918412208,-0.0045385736559585,0.0060459146327715,0.0060459146327715,thr0.500_maxday2,202604,675,ptdj,research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_win_ptdj_2025h2_2026\event_option_gate_trades.csv,0,999,0,1
SPY,20260407,202604,11:15,675,front_weekly,CALL,0.5786878712809862,0.5786878712809862,0.3293294181466353,0.5,-0.3,0.5,thr0.500_maxday2,202604,675,ptdj,research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_win_ptdj_2025h2_2026\event_option_gate_trades.csv,0,999,0,0
SPY,20260407,202604,11:45,705,front_weekly,CALL,0.5537270791587618,0.5537270791587618,0.1901430952422126,0.5,-0.3,0.5,thr0.500_maxday2,202604,705,ptdj,research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_win_ptdj_2025h2_2026\event_option_gate_trades.csv,0,999,0,1
SPY,20260410,202604,10:30,630,zero_dte,PUT,0.5600057211115291,0.3317139301241248,0.5600057211115291,-0.3,0.5,0.5,thr0.500_maxday2,202604,630,ptdj,research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_win_ptdj_2025h2_2026\event_option_gate_trades.csv,0,999,0,0
SPY,20260410,202604,11:00,660,zero_dte,PUT,0.7029302939028149,0.2203584733471319,0.7029302939028149,0.5,-0.3,-0.3,thr0.500_maxday2,202604,660,ptdj,research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_win_ptdj_2025h2_2026\event_option_gate_trades.csv,0,999,0,1
SPY,20260413,202604,11:30,690,zero_dte,CALL,0.6181587069270544,0.6181587069270544,0.2228081172330274,0.5,-0.3,0.5,thr0.500_maxday2,202604,690,ptdj,research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_win_ptdj_2025h2_2026\event_option_gate_trades.csv,0,999,0,0
SPY,20260414,202604,10:45,645,front_weekly,CALL,0.6317261939621962,0.6317261939621962,0.1522639506638238,0.5,-0.2256637135466167,0.5,thr0.500_maxday2,202604,645,ptdj,research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_win_ptdj_2025h2_2026\event_option_gate_trades.csv,0,999,0,0
SPY,20260414,202604,11:15,675,front_weekly,CALL,0.5633692670184982,0.5633692670184982,0.1213052774168377,0.5,-0.2179486709233554,0.5,thr0.500_maxday2,202604,675,ptdj,research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_win_ptdj_2025h2_2026\event_option_gate_trades.csv,0,999,0,1
SPY,20260416,202604,10:30,630,front_weekly,PUT,0.5697681535310264,0.1652718358353083,0.5697681535310264,0.5,-0.3,-0.3,thr0.500_maxday2,202604,630,ptdj,research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_win_ptdj_2025h2_2026\event_option_gate_trades.csv,0,999,0,0
SPY,20260416,202604,11:00,660,front_weekly,PUT,0.5930602280302433,0.3057147481383751,0.5930602280302433,0.5,-0.3,-0.3,thr0.500_maxday2,202604,660,ptdj,research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_win_ptdj_2025h2_2026\event_option_gate_trades.csv,0,999,0,1
SPY,20260420,202604,10:30,630,zero_dte,PUT,0.5573107287645755,0.3641567057225188,0.5573107287645755,-0.3,0.5,0.5,thr0.500_maxday2,202604,630,ptdj,research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_win_ptdj_2025h2_2026\event_option_gate_trades.csv,0,999,0,0
SPY,20260420,202604,11:00,660,zero_dte,CALL,0.6301306771013003,0.6301306771013003,0.1252463173788068,-0.3,0.5,-0.3,thr0.500_maxday2,202604,660,ptdj,research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_win_ptdj_2025h2_2026\event_option_gate_trades.csv,0,999,0,1
SPY,20260421,202604,12:30,750,zero_dte,CALL,0.6116567154327017,0.6116567154327017,0.0928187853842937,-0.3,-0.3,-0.3,thr0.500_maxday2,202604,750,ptdj,research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_win_ptdj_2025h2_2026\event_option_gate_trades.csv,0,999,0,0
SPY,20260422,202604,10:30,630,zero_dte,PUT,0.5480384012040549,0.114293900824366,0.5480384012040549,-0.3,-0.3,-0.3,thr0.500_maxday2,202604,630,ptdj,research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_win_ptdj_2025h2_2026\event_option_gate_trades.csv,0,999,0,0
SPY,20260423,202604,11:30,690,front_weekly,CALL,0.525781101813156,0.525781101813156,0.5120843359835534,-0.3,0.5,-0.3,thr0.500_maxday2,202604,690,ptdj,research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_win_ptdj_2025h2_2026\event_option_gate_trades.csv,0,999,0,0
SPY,20260423,202604,15:00,900,front_weekly,CALL,0.5563407420912155,0.5563407420912155,0.1961468156242254,-0.3,-0.3,-0.3,thr0.500_maxday2,202604,900,ptdj,research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_win_ptdj_2025h2_2026\event_option_gate_trades.csv,0,999,0,1
SPY,20260424,202604,10:30,630,front_weekly,CALL,0.6541507544317384,0.6541507544317384,0.1635623279801936,0.5,-0.2057074970822782,0.5,thr0.500_maxday2,202604,630,ptdj,research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_win_ptdj_2025h2_2026\event_option_gate_trades.csv,0,999,0,0
SPY,20260424,202604,11:00,660,front_weekly,CALL,0.593832631974157,0.593832631974157,0.2599350184109043,0.3095975213916087,-0.1242603239761516,0.3095975213916087,thr0.500_maxday2,202604,660,ptdj,research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_win_ptdj_2025h2_2026\event_option_gate_trades.csv,0,999,0,1
SPY,20260429,202604,10:30,630,zero_dte,PUT,0.6632065875118867,0.1914811523827049,0.6632065875118867,-0.3,0.5,0.5,thr0.500_maxday2,202604,630,ptdj,research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_win_ptdj_2025h2_2026\event_option_gate_trades.csv,0,999,0,0
SPY,20260429,202604,11:30,690,zero_dte,PUT,0.52814476652236,0.2239923553137091,0.52814476652236,-0.3,0.5,0.5,thr0.500_maxday2,202604,690,ptdj,research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_win_ptdj_2025h2_2026\event_option_gate_trades.csv,0,999,0,1
SPY,20260430,202604,10:30,630,zero_dte,PUT,0.5298148477580399,0.2446302823642387,0.5298148477580399,0.5,-0.3,-0.3,thr0.500_maxday2,202604,630,ptdj,research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_win_ptdj_2025h2_2026\event_option_gate_trades.csv,0,999,0,0
SPY,20260501,202605,11:00,660,front_weekly,CALL,0.6530107850111371,0.6530107850111371,0.2792586221597722,0.0470588730280796,-0.0158730759432027,0.0470588730280796,thr0.641_maxdayall,202605,660,ptdj,research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_win_ptdj_2025h2_2026\event_option_gate_trades.csv,0,999,0,0
SPY,20260501,202605,11:30,690,front_weekly,CALL,0.6766269950896147,0.6766269950896147,0.3470116828438448,-0.1648745678983649,0.1740506130941139,-0.1648745678983649,thr0.641_maxdayall,202605,690,ptdj,research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_win_ptdj_2025h2_2026\event_option_gate_trades.csv,0,999,0,1
SPY,20260501,202605,13:15,795,front_weekly,CALL,0.6447118984763048,0.6447118984763048,0.063701652801233,-0.2434607708614696,0.2218750086147336,-0.2434607708614696,thr0.641_maxdayall,202605,795,ptdj,research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_win_ptdj_2025h2_2026\event_option_gate_trades.csv,0,999,0,2
SPY,20260504,202605,11:45,705,front_weekly,CALL,0.7105369425048125,0.7105369425048125,0.0416190916614878,-0.1924528196639719,0.1398176423953168,-0.1924528196639719,thr0.641_maxdayall,202605,705,ptdj,research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_win_ptdj_2025h2_2026\event_option_gate_trades.csv,0,999,0,0
SPY,20260504,202605,12:15,735,front_weekly,CALL,0.6773757740277458,0.6773757740277458,0.0850580766070896,0.1103448009377578,-0.3,0.1103448009377578,thr0.641_maxdayall,202605,735,ptdj,research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_win_ptdj_2025h2_2026\event_option_gate_trades.csv,0,999,0,1
SPY,20260504,202605,12:45,765,front_weekly,CALL,0.7101460196499217,0.7101460196499217,0.0435885300233637,-0.0464285279415084,-0.1636363544411566,-0.0464285279415084,thr0.641_maxdayall,202605,765,ptdj,research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_win_ptdj_2025h2_2026\event_option_gate_trades.csv,0,999,0,2
SPY,20260504,202605,13:45,825,front_weekly,CALL,0.6576311889912873,0.6576311889912873,0.0620696527725903,-0.1317829163657171,-0.0303951081434801,-0.1317829163657171,thr0.641_maxdayall,202605,825,ptdj,research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_win_ptdj_2025h2_2026\event_option_gate_trades.csv,0,999,0,3
SPY,20260504,202605,14:15,855,front_weekly,CALL,0.6571045356735565,0.6571045356735565,0.0715566364601948,-0.124999976716935,0.0191693100913059,-0.124999976716935,thr0.641_maxdayall,202605,855,ptdj,research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_win_ptdj_2025h2_2026\event_option_gate_trades.csv,0,999,0,4
SPY,20260504,202605,15:00,900,front_weekly,CALL,0.6675571619243765,0.6675571619243765,0.0601353824408652,0.0264150681976078,-0.1189710283085657,0.0264150681976078,thr0.641_maxdayall,202605,900,ptdj,research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_win_ptdj_2025h2_2026\event_option_gate_trades.csv,0,999,0,5
SPY,20260505,202605,11:30,690,front_weekly,PUT,0.6611443138465012,0.1552693767893373,0.6611443138465012,0.1238095248907873,-0.186722004837028,-0.186722004837028,thr0.641_maxdayall,202605,690,ptdj,research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_win_ptdj_2025h2_2026\event_option_gate_trades.csv,0,999,0,0
SPY,20260507,202605,11:00,660,zero_dte,PUT,0.6682550782837181,0.2470853549744329,0.6682550782837181,-0.3,0.5,0.5,thr0.641_maxdayall,202605,660,ptdj,research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_win_ptdj_2025h2_2026\event_option_gate_trades.csv,0,999,0,0
SPY,20260508,202605,15:00,900,zero_dte,CALL,0.6650406373889863,0.6650406373889863,0.2014729109610288,-0.3,-0.3,-0.3,thr0.641_maxdayall,202605,900,ptdj,research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_win_ptdj_2025h2_2026\event_option_gate_trades.csv,0,999,0,0
SPY,20260511,202605,10:30,630,front_weekly,CALL,0.7619743543778389,0.7619743543778389,0.2933287713474712,0.1616540655878733,-0.1684587939198647,0.1616540655878733,thr0.641_maxdayall,202605,630,ptdj,research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_win_ptdj_2025h2_2026\event_option_gate_trades.csv,0,999,0,0
SPY,20260511,202605,11:15,675,front_weekly,CALL,0.7633183156121647,0.7633183156121647,0.1450279590925626,0.1666667176108094,-0.1294963664750884,0.1666667176108094,thr0.641_maxdayall,202605,675,ptdj,research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_win_ptdj_2025h2_2026\event_option_gate_trades.csv,0,999,0,1
SPY,20260511,202605,11:45,705,front_weekly,CALL,0.7494859622807215,0.7494859622807215,0.0654389886936187,-0.0229884847475589,0.0210526958617058,-0.0229884847475589,thr0.641_maxdayall,202605,705,ptdj,research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_win_ptdj_2025h2_2026\event_option_gate_trades.csv,0,999,0,2
SPY,20260511,202605,12:45,765,front_weekly,CALL,0.7651505181289316,0.7651505181289316,0.099731498248671,-0.1699605026165261,0.1889081726500914,-0.1699605026165261,thr0.641_maxdayall,202605,765,ptdj,research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_win_ptdj_2025h2_2026\event_option_gate_trades.csv,0,999,0,3
SPY,20260511,202605,13:15,795,front_weekly,CALL,0.855231038184057,0.855231038184057,0.0564144594843052,-0.068965453455194,0.0,-0.068965453455194,thr0.641_maxdayall,202605,795,ptdj,research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_win_ptdj_2025h2_2026\event_option_gate_trades.csv,0,999,0,4
SPY,20260511,202605,14:45,885,front_weekly,CALL,0.6927695474976723,0.6927695474976723,0.1729648064381899,-0.1445544133758017,0.0618556092884925,-0.1445544133758017,thr0.641_maxdayall,202605,885,ptdj,research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_win_ptdj_2025h2_2026\event_option_gate_trades.csv,0,999,0,5
SPY,20260511,202605,15:15,915,front_weekly,CALL,0.8505161033361783,0.8505161033361783,0.183738070463104,-0.0038314141245932,-0.0666666825612386,-0.0038314141245932,thr0.641_maxdayall,202605,915,ptdj,research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_win_ptdj_2025h2_2026\event_option_gate_trades.csv,0,999,0,6
SPY,20260512,202605,11:00,660,front_weekly,CALL,0.6668204557101435,0.6668204557101435,0.1647287604843964,0.1446809218662716,-0.2490842717971783,0.1446809218662716,thr0.641_maxdayall,202605,660,ptdj,research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_win_ptdj_2025h2_2026\event_option_gate_trades.csv,0,999,0,0
SPY,20260512,202605,12:45,765,front_weekly,CALL,0.6554651484525562,0.6554651484525562,0.0898893759256737,0.5,-0.3,0.5,thr0.641_maxdayall,202605,765,ptdj,research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_win_ptdj_2025h2_2026\event_option_gate_trades.csv,0,999,0,1
SPY,20260512,202605,14:00,840,front_weekly,CALL,0.6573515536772381,0.6573515536772381,0.1091001949438683,0.5,-0.3,0.5,thr0.641_maxdayall,202605,840,ptdj,research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_win_ptdj_2025h2_2026\event_option_gate_trades.csv,0,999,0,2
SPY,20260512,202605,15:15,915,front_weekly,CALL,0.6551482387755951,0.6551482387755951,0.2482328769535082,0.0986547205060717,-0.1041666625274554,0.0986547205060717,thr0.641_maxdayall,202605,915,ptdj,research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_win_ptdj_2025h2_2026\event_option_gate_trades.csv,0,999,0,3
SPY,20260519,202605,11:45,705,front_weekly,CALL,0.680442322670667,0.680442322670667,0.1049903170468153,0.5,-0.3,0.5,thr0.641_maxdayall,202605,705,ptdj,research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_win_ptdj_2025h2_2026\event_option_gate_trades.csv,0,999,0,0
SPY,20260519,202605,12:15,735,front_weekly,CALL,0.6802725705513163,0.6802725705513163,0.0745931414127477,0.5,-0.3,0.5,thr0.641_maxdayall,202605,735,ptdj,research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_win_ptdj_2025h2_2026\event_option_gate_trades.csv,0,999,0,1
SPY,20260519,202605,13:15,795,front_weekly,CALL,0.8464368882295344,0.8464368882295344,0.0311964448615804,-0.3,0.5,-0.3,thr0.641_maxdayall,202605,795,ptdj,research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_win_ptdj_2025h2_2026\event_option_gate_trades.csv,0,999,0,2
SPY,20260519,202605,13:45,825,front_weekly,CALL,0.7786352571325462,0.7786352571325462,0.0503320948960606,-0.3,0.5,-0.3,thr0.641_maxdayall,202605,825,ptdj,research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_win_ptdj_2025h2_2026\event_option_gate_trades.csv,0,999,0,3
