ticker,month,mode,variants,max_day,cooldown,select_months,select_score,select_trades,select_win_rate,select_profit_factor,select_pnl_return,select_avg_return,select_max_drawdown,select_call_rate,select_days_with_trades,select_daily_win_rate,select_median_daily_return,select_daily_max_drawdown,select_top5_day_return,select_top5_share_of_pnl,select_min_month_trades,select_positive_month_rate,test_trades,test_win_rate,test_profit_factor,test_pnl_return,test_avg_return,test_max_drawdown,test_call_rate,test_days_with_trades,test_daily_win_rate,test_median_daily_return,test_daily_max_drawdown,test_top5_day_return,test_top5_share_of_pnl,test_min_month_trades,test_positive_month_rate,source_stream,source_file,test_month,config,stop_after_loss_streak,daily_loss_limit,total_loss_limit,min_trades_before_halt,deploy_config,val_months,train_rows,val_rows,test_rows,val_score,abstained_invalid_val,val_trades,val_win_rate,val_profit_factor,val_pnl_return,val_avg_return,val_max_drawdown,val_call_rate,val_days_with_trades,val_daily_win_rate,val_median_daily_return,val_daily_max_drawdown,val_top5_day_return,val_top5_share_of_pnl,val_min_month_trades,val_positive_month_rate,meta_mode,threshold,meta_train_months,meta_select_months,meta_score,feature_count,topk,train_months
QQQ,202602,SELECTED,,,,"202512,202601",4.742791433936104,70,0.45714285714285713,1.2468793994044112,2.757995580945294,0.03939993687064706,-2.575675731405365,0.2,17,0.47058823529411764,-0.09999999999999998,-1.9999999999999998,7.058958634149208,2.5594524816931625,25,0.5,33,0.5757575757575758,1.966094946690082,3.9588194546800137,0.11996422589939436,-1.7462203189474064,0.6060606060606061,7,0.5714285714285714,0.08446407610103163,-1.1898549781512977,5.148674432831312,1.300558030436241,33,1.0,QQQ_MTD_RESCUE,research_papers\JEPA\results\event_option_qqq_static_union_metas1_current_online_mtdrescue1_cd45_2026janmay_risk5000\combined_folds.csv,202602,streakoff_daylossoff_lossesoff,999,-999.0,999,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QQQ,202603,SELECTED,,,,"202601,202602",6.218562917903356,78,0.5256410256410257,1.6237964690228515,6.717778088829224,0.08612536011319517,-2.4000000000000004,0.2948717948717949,15,0.5333333333333333,0.08446407610103163,-1.9999999999999998,9.313164198415212,1.3863459130782798,33,1.0,51,0.5294117647058824,1.8877941047091298,6.231226116639222,0.12218090424782789,-1.1999999999999993,0.3333333333333333,9,0.6666666666666666,0.10000000000000003,-0.7499999541502715,7.1000000000000005,1.1394226219846033,51,1.0,QQQ_MTD_RESCUE,research_papers\JEPA\results\event_option_qqq_static_union_metas1_current_online_mtdrescue1_cd45_2026janmay_risk5000\combined_folds.csv,202603,streakoff_daylossoff_lossesoff,999,-999.0,999,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QQQ,202604,SELECTED,,,,"202602,202603",7.479319738449619,55,0.6181818181818182,2.5856396913278914,9.540045525469507,0.17345537319035467,-1.6360752970987038,0.4909090909090909,16,0.5625,0.08284507344526257,-1.4187739292105057,10.954205564266003,1.1482340975230199,27,1.0,33,0.3939393939393939,0.8916825318893719,-0.6251880769605507,-0.018945093241228807,-2.0727130573461268,0.7272727272727273,7,0.42857142857142855,-0.3,-1.225188076960551,1.447524980385576,-2.3153432282697146,33,0.0,QQQ_MTD_RESCUE,research_papers\JEPA\results\event_option_qqq_static_union_metas1_current_online_mtdrescue1_cd45_2026janmay_risk5000\combined_folds.csv,202604,streak1_daylossoff_lossesoff,1,-999.0,999,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QQQ,202605,SELECTED,,,,"202603,202604",5.263233997662663,60,0.48333333333333334,1.4787128725491634,4.256037993828943,0.07093396656381572,-2.0727130573461254,0.5833333333333334,16,0.5,-0.10938696460525324,-1.4187739292105066,8.347524980385575,1.9613370445679992,27,0.5,34,0.5294117647058824,1.836387936268808,3.8909296165996436,0.11443910637057775,-2.4538461538461522,0.5882352941176471,7,0.7142857142857143,0.4,-1.853846153846154,5.744775770445799,1.4764532737722114,34,1.0,QQQ_MTD_RESCUE,research_papers\JEPA\results\event_option_qqq_static_union_metas1_current_online_mtdrescue1_cd45_2026janmay_risk5000\combined_folds.csv,202605,streak1_daylossoff_lossesoff,1,-999.0,999,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QQQ,202606,SELECTED,,,,"202604,202605",4.899849922918291,67,0.4626865671641791,1.3132943752161292,3.265741539639093,0.04874241103938945,-2.672713057346127,0.6567164179104478,14,0.5714285714285714,0.30000000000000004,-1.8538461538461537,7.192300750831374,2.202348429455387,33,0.5,10,0.6,2.5,1.8,0.18,-0.6000000000000001,0.3,5,0.4,-0.3,-0.6,1.8000000000000003,1.0000000000000002,10,1.0,QQQ_MTD_RESCUE,research_papers\JEPA\results\event_option_qqq_static_union_metas1_current_online_mtdrescue1_cd45_2026janmay_risk5000\combined_folds.csv,202606,streak1_daylossoff_lossesoff,1,-999.0,999,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QQQ,202601,THRESHOLD_REGRESSOR,,,,"202511,202512",21.789208370948792,95,0.5157894736842106,1.114160234536494,1.3093819365510015,0.013782967753168437,-2.3999999999999995,0.5157894736842106,30,0.43333333333333335,-0.06610221336976889,-2.319153951712222,6.791453478184656,5.186762768450734,46,1.0,85,0.38823529411764707,0.8114740812645236,-2.258525855488454,-0.026570892417511222,-3.5861964343978734,0.6941176470588235,17,0.29411764705882354,-0.2433046386638858,-2.98522376090364,4.170002544079071,-1.846338191765894,85,0.0,QQQ_MTD_RESCUE,research_papers\JEPA\results\event_option_qqq_static_union_metas1_current_online_mtdrescue1_cd45_2026janmay_risk5000\combined_folds.csv,202601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-inf,,,,380,999,202510
QQQ,202602,THRESHOLD_REGRESSOR,,,,"202512,202601",22.619050275861373,53,0.5660377358490566,1.6919281262123071,3.2251118024332075,0.06085116608364542,-1.2885736610948588,0.660377358490566,22,0.45454545454545453,-0.025579082811296155,-0.9781263783027345,4.502496450358534,1.396074532039973,19,1.0,24,0.5416666666666666,1.7811044438498083,2.3387694069052865,0.09744872528772026,-1.303662180093024,0.5833333333333334,8,0.625,0.12121579349915507,-0.8036621800930237,3.3329520995273616,1.425087949964935,24,1.0,QQQ_MTD_RESCUE,research_papers\JEPA\results\event_option_qqq_static_union_metas1_current_online_mtdrescue1_cd45_2026janmay_risk5000\combined_folds.csv,202602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04398980710574286,,,,380,999,"202510,202511"
QQQ,202603,THRESHOLD_REGRESSOR,,,,"202601,202602",18.163300492952683,79,0.4936708860759494,1.1236152656558194,1.1903697446623507,0.015067971451422161,-2.858752937343353,0.6835443037974683,30,0.43333333333333335,-0.09999999999999998,-2.658752937343353,5.145695729889287,4.322770931437667,28,0.5,45,0.37777777777777777,0.9687145245954468,-0.2308414251642944,-0.005129809448095431,-2.6198496535312916,0.4444444444444444,17,0.47058823529411764,-0.1077114214202725,-2.0999999999999996,3.9999999999999996,-17.327912427993027,45,0.0,QQQ_MTD_RESCUE,research_papers\JEPA\results\event_option_qqq_static_union_metas1_current_online_mtdrescue1_cd45_2026janmay_risk5000\combined_folds.csv,202603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.08431365656828746,,,,380,999,"202510,202511,202512"
QQQ,202604,THRESHOLD_REGRESSOR,,,,"202602,202603",21.807532986333435,76,0.5,1.402671796522897,3.995175967647457,0.05256810483746654,-1.8966152797609526,0.5394736842105263,31,0.4838709677419355,-0.09999999999999998,-1.5966152797609527,7.2,1.8021734357397257,32,1.0,46,0.6304347826086957,2.134824665446132,5.000486207720217,0.10870622190696123,-1.299999999999999,0.7391304347826086,13,0.5384615384615384,0.2,-1.0,6.671733528085267,1.334216964299356,46,1.0,QQQ_MTD_RESCUE,research_papers\JEPA\results\event_option_qqq_static_union_metas1_current_online_mtdrescue1_cd45_2026janmay_risk5000\combined_folds.csv,202604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.09953189331429421,,,,380,999,"202510,202511,202512,202601"
QQQ,202605,THRESHOLD_REGRESSOR,,,,"202603,202604",23.667800765709607,61,0.5409836065573771,1.7706618531410983,5.361430751387695,0.08789230739979827,-1.1999999999999993,0.6557377049180327,28,0.5,-0.0231903869919818,-1.1999999999999997,6.906831078215468,1.2882440151684844,30,1.0,26,0.5384615384615384,1.8703805305237267,2.361640675146849,0.0908323336594942,-1.1999999999999995,0.6538461538461539,10,0.5,0.01605695633469705,-0.7689796512928069,3.349604058339546,1.418337723257271,26,1.0,QQQ_MTD_RESCUE,research_papers\JEPA\results\event_option_qqq_static_union_metas1_current_online_mtdrescue1_cd45_2026janmay_risk5000\combined_folds.csv,202605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00017291216451835733,,,,380,999,"202510,202511,202512,202601,202602"
