ticker,trade_date,path,size_bytes,sha256
GLD,20251211,D:\ThetaData\data_underlying_derived\GLD\2025\12\GLD_20251211.parquet,13046,5c4b5cfa1b14cb4bb96727841edf1a3104993c25b671fcdef1e4c3e698610b28
GLD,20251212,D:\ThetaData\data_underlying_derived\GLD\2025\12\GLD_20251212.parquet,13198,a9ed4ef551dd6f8d420794d3178663ccf25ff52386a7a525d147c133b22b9760
GLD,20251215,D:\ThetaData\data_underlying_derived\GLD\2025\12\GLD_20251215.parquet,12856,8b9658421a59974aa0fe9618f7de7af366a2a3c1735011a18e16a54b642c2328
GLD,20251216,D:\ThetaData\data_underlying_derived\GLD\2025\12\GLD_20251216.parquet,12726,6ea2fdca4dcc7418db86a47058ed403c961eba725412e8f853b17c1f18f962dd
GLD,20251217,D:\ThetaData\data_underlying_derived\GLD\2025\12\GLD_20251217.parquet,11880,eeddb3be3926eee96fe030b941cd8a2b8be8b00c605a386f6306f2cd61ff5060
GLD,20251218,D:\ThetaData\data_underlying_derived\GLD\2025\12\GLD_20251218.parquet,12597,0efa92653fc3177e350af289efc886cc2d5ec9d89a80a4aa1a575f74776c11c7
GLD,20251219,D:\ThetaData\data_underlying_derived\GLD\2025\12\GLD_20251219.parquet,12137,1f3920fd4827d55ff25fb3f313be4be9900608e346f0eddcda24897acb81876c
GLD,20251222,D:\ThetaData\data_underlying_derived\GLD\2025\12\GLD_20251222.parquet,11823,c3717a0570a790d3790175d0cb070bacb44dc85134b92b3933458abf592fe71b
GLD,20251223,D:\ThetaData\data_underlying_derived\GLD\2025\12\GLD_20251223.parquet,12888,1dc634c1a61ccb182018758b6128afee7292309622035984da2fb49f99410dca
GLD,20251224,D:\ThetaData\data_underlying_derived\GLD\2025\12\GLD_20251224.parquet,11860,1115447579cffb9646e52a4ccb5796556f7511fe09c02ff71409a0db5b731415
GLD,20251226,D:\ThetaData\data_underlying_derived\GLD\2025\12\GLD_20251226.parquet,12883,3bdd5754ae941f3d796aaad3da29e7c77524f0a9ff321c3e0c2592448551bc73
GLD,20251229,D:\ThetaData\data_underlying_derived\GLD\2025\12\GLD_20251229.parquet,12513,5f0e03136166e5bb8965110d383e776caeae9fb857b5ce0db50445adfa7d14f8
GLD,20251230,D:\ThetaData\data_underlying_derived\GLD\2025\12\GLD_20251230.parquet,12671,9a144ab34f65bd4da43603f1078391c51f1cb162a211035877631e115726e1a3
GLD,20251231,D:\ThetaData\data_underlying_derived\GLD\2025\12\GLD_20251231.parquet,12860,8bf9a6f809b76b07514709c6629af6aa1441cbe5dd782c29c231e222bea449b8
GLD,20260102,D:\ThetaData\data_underlying_derived\GLD\2026\01\GLD_20260102.parquet,13022,33019fc17536182151a88189ac3f0f62e72aa6d28abe888300d1cb0ffe4b3c8f
GLD,20260105,D:\ThetaData\data_underlying_derived\GLD\2026\01\GLD_20260105.parquet,11678,8ea00a81eb536560e568442715cb43d9ec1b1899ec7079d79c635b542b4ece52
GLD,20260106,D:\ThetaData\data_underlying_derived\GLD\2026\01\GLD_20260106.parquet,11825,a630aa93b6362bcefd3671f33245d7af304b0528476800077cf61e58b2046f80
GLD,20260107,D:\ThetaData\data_underlying_derived\GLD\2026\01\GLD_20260107.parquet,12593,fde0ea0ab1d37aea43e6ac0d6c1709bc1082faa3e29468928d7c7a61f640d799
GLD,20260108,D:\ThetaData\data_underlying_derived\GLD\2026\01\GLD_20260108.parquet,12487,b9d7be66f4f03849a577919a043f975e2c2f4b2c250f49a603e9a95e9157b8b0
GLD,20260109,D:\ThetaData\data_underlying_derived\GLD\2026\01\GLD_20260109.parquet,12458,6b848933a95549077667421a8e7f4f9e7b4a372845806fbe28ab4efb212db4a4
GLD,20260112,D:\ThetaData\data_underlying_derived\GLD\2026\01\GLD_20260112.parquet,12572,1aa167f9a58443be7a5b1549d980cb76e6aadf57c3022509ca8cb1a4db084071
GLD,20260113,D:\ThetaData\data_underlying_derived\GLD\2026\01\GLD_20260113.parquet,13217,e270c4c45b078bdbc415e179d61e329883d51045fb169b2fb7f1bcea7d09c3fb
GLD,20260114,D:\ThetaData\data_underlying_derived\GLD\2026\01\GLD_20260114.parquet,12920,d5555ce4b82638655d12dbc7d4b76151555b7f98cc60daa73ae61ec08ee930e0
GLD,20260115,D:\ThetaData\data_underlying_derived\GLD\2026\01\GLD_20260115.parquet,11839,5557da3ad6b502a2a609abfab0efb1981dc730ca6a258f7d7dc4304dc541278c
GLD,20260116,D:\ThetaData\data_underlying_derived\GLD\2026\01\GLD_20260116.parquet,12710,9db83a6af0c2eaf8f5d1d09372fa7569fe0cfcb825cf8179f1c82190f1049eb9
GLD,20260120,D:\ThetaData\data_underlying_derived\GLD\2026\01\GLD_20260120.parquet,12896,9ec24151a513bbd6a204a231306136f5dd0b79bbc2b4b6eb343657a49d20bfcf
GLD,20260121,D:\ThetaData\data_underlying_derived\GLD\2026\01\GLD_20260121.parquet,14321,0da476903cf1ff99e6774404d849127aea27ea197ddd19970ae6c971bdd27f43
GLD,20260122,D:\ThetaData\data_underlying_derived\GLD\2026\01\GLD_20260122.parquet,14103,1999b84a83b9676794040c4c67a3c1538114de00735dba857bab8113ccd786e3
GLD,20260123,D:\ThetaData\data_underlying_derived\GLD\2026\01\GLD_20260123.parquet,12839,d3a5d06a63015e45942e50816604e4aef0848ef27b1b0024c4dad1835e958541
GLD,20260126,D:\ThetaData\data_underlying_derived\GLD\2026\01\GLD_20260126.parquet,14135,97f719222a4503c11b2811f76db8864585dfbfa4d7f427bbb549fc904eac0750
GLD,20260127,D:\ThetaData\data_underlying_derived\GLD\2026\01\GLD_20260127.parquet,13261,2f5845cef2faddc5ae42fbe695024a55f2dc9106d9d73131474602c0485ba163
GLD,20260128,D:\ThetaData\data_underlying_derived\GLD\2026\01\GLD_20260128.parquet,14227,6ef85a1d3289c42fef103b759e118a1f168547c12e5785e83bb22dc91a3651ed
GLD,20260129,D:\ThetaData\data_underlying_derived\GLD\2026\01\GLD_20260129.parquet,15290,da8b0b2c2b6467fcc946446795b88841cd7431bce57c5ce215b2704e2431025c
GLD,20260130,D:\ThetaData\data_underlying_derived\GLD\2026\01\GLD_20260130.parquet,15556,f52113563ef10a62604ccdfc7712358abbfc63b1d1ea4e9595361845644d1fa2
GLD,20260202,D:\ThetaData\data_underlying_derived\GLD\2026\02\GLD_20260202.parquet,14596,80467497df27e69ea0d9bf885045ccfe9131b2c80bb4b9fcf0af34b9310e5196
GLD,20260203,D:\ThetaData\data_underlying_derived\GLD\2026\02\GLD_20260203.parquet,14216,3723977edd5ef15355a04d0ab236a6853e344da1663d8a453ec98fe99852c8f6
GLD,20260204,D:\ThetaData\data_underlying_derived\GLD\2026\02\GLD_20260204.parquet,14462,41fe22934079f3dc13bd5aa581c5e13eade14cc0ce2955ea1e53ee16ffc7c11d
GLD,20260205,D:\ThetaData\data_underlying_derived\GLD\2026\02\GLD_20260205.parquet,14314,c3d9ccf5b223e27b09a432a1746caec9d14ee28089b78f2e09e79b5d6f8f5fe8
GLD,20260206,D:\ThetaData\data_underlying_derived\GLD\2026\02\GLD_20260206.parquet,12886,3e56cf2974e48f871370e4111af42606af9af8bf5d938e21ba9fee1c8e9816e1
GLD,20260209,D:\ThetaData\data_underlying_derived\GLD\2026\02\GLD_20260209.parquet,13335,dd34b866b2a472034962be937112478189927242482b0eddfd3025add33af931
GLD,20260210,D:\ThetaData\data_underlying_derived\GLD\2026\02\GLD_20260210.parquet,13133,b81640bd0960552e956cba662a9ee1d5830de686b39d6d98041a6bb2706c9c8a
GLD,20260211,D:\ThetaData\data_underlying_derived\GLD\2026\02\GLD_20260211.parquet,13175,59fbbf1eb983b5a24c3b4de7ac4f67db754a925d6a233d2b7c16dfe7fa4b4ee2
GLD,20260212,D:\ThetaData\data_underlying_derived\GLD\2026\02\GLD_20260212.parquet,14579,be0290836e7a3cddc313357245837428687f154206e8eaac7cfa52a4f4c2eed4
GLD,20260213,D:\ThetaData\data_underlying_derived\GLD\2026\02\GLD_20260213.parquet,13693,d9d09cc4bb2dbd4f34d1b8cbd30a70cab7c8191495982e2b3f0be701ee4af54b
GLD,20260217,D:\ThetaData\data_underlying_derived\GLD\2026\02\GLD_20260217.parquet,13329,aa607133a2d6f46919f3912247646b218cf462b24b13b7794e14efc4a6d1402b
GLD,20260218,D:\ThetaData\data_underlying_derived\GLD\2026\02\GLD_20260218.parquet,12584,91e5e9427de2d0fa6585971946f9ca3f946e965a8bc5b7b7142834175d11ef0d
GLD,20260219,D:\ThetaData\data_underlying_derived\GLD\2026\02\GLD_20260219.parquet,13069,20deccee4b1850cb3eba6c864fc9ccc958916a1e91d161476923497e98cbb86a
GLD,20260220,D:\ThetaData\data_underlying_derived\GLD\2026\02\GLD_20260220.parquet,13549,9d6c80d9df5b70da3ca0047475d9955b74072918b1970dc202b6fb52f98a9c93
GLD,20260223,D:\ThetaData\data_underlying_derived\GLD\2026\02\GLD_20260223.parquet,13114,f10480c8fce6ca5854d9bd050910810b25c9314cdb0ccb3ea4816fc44b848f87
GLD,20260224,D:\ThetaData\data_underlying_derived\GLD\2026\02\GLD_20260224.parquet,13278,d2d1c5448c82227d7777ff3c44a7d6f43fda3803f5f210b466a53e6c8f408316
GLD,20260225,D:\ThetaData\data_underlying_derived\GLD\2026\02\GLD_20260225.parquet,13000,13f6db9e20ad07f6b173719c037ab77d42521c59741a95a0db583128fd1d189a
GLD,20260226,D:\ThetaData\data_underlying_derived\GLD\2026\02\GLD_20260226.parquet,13033,476f6593ff1c609b91b0686cd7a0863003166247f12b3b049e7276494d0e32b0
GLD,20260227,D:\ThetaData\data_underlying_derived\GLD\2026\02\GLD_20260227.parquet,13096,d35932ba6f5cc3ec643df3df6adab76462cee9b9f00976ab66fbc27aa4d67b03
GLD,20260302,D:\ThetaData\data_underlying_derived\GLD\2026\03\GLD_20260302.parquet,13831,c0d6ac8c2eafd9811178a89767082f7a29c00f6d1d1a4908fb9983ce43686ca1
GLD,20260303,D:\ThetaData\data_underlying_derived\GLD\2026\03\GLD_20260303.parquet,14448,453c01064c13a3eadc4e79e060dfcf8bed5f8480385256785a9bdf65aa3db7cd
GLD,20260304,D:\ThetaData\data_underlying_derived\GLD\2026\03\GLD_20260304.parquet,13309,86663d204c54f6cd1863e0f12530ca5e4a71b50b24eacbc8a537088b55e21635
GLD,20260305,D:\ThetaData\data_underlying_derived\GLD\2026\03\GLD_20260305.parquet,13202,a1fb7150ba4eee3c50546b7a09f6e7e06a9a93a9da4da0ae946129d85523fc4f
GLD,20260306,D:\ThetaData\data_underlying_derived\GLD\2026\03\GLD_20260306.parquet,13419,3e2b398b0fa210ad9d030d8ecf5df257f88663f00b62389dcedf3183ffeb1d5c
GLD,20260309,D:\ThetaData\data_underlying_derived\GLD\2026\03\GLD_20260309.parquet,13664,09c13056272819a6d0c72e3ddea65175c07fb1e65235d75739e73bb407b27418
GLD,20260310,D:\ThetaData\data_underlying_derived\GLD\2026\03\GLD_20260310.parquet,13429,894b6e1f77887fa0fe792ec51b46e2f3b3d15cee2f8c19dd9b1e90bbc02790e6
GLD,20260311,D:\ThetaData\data_underlying_derived\GLD\2026\03\GLD_20260311.parquet,12237,19c596a32166160ac18af5a5ece3febe6b0603d2a4ec5f54cd52167caad42ce1
GLD,20260312,D:\ThetaData\data_underlying_derived\GLD\2026\03\GLD_20260312.parquet,14309,e3d1b9e3d1ce10284af031132934d409f92426cf32b9089012d6ad925d130a5e
GLD,20260313,D:\ThetaData\data_underlying_derived\GLD\2026\03\GLD_20260313.parquet,14073,e52d3d48fe29e1b9f13b0dce37f20c6e8dd7bbfa6b3f3bb8829f411b23c7eaec
GLD,20260316,D:\ThetaData\data_underlying_derived\GLD\2026\03\GLD_20260316.parquet,13165,19bc5f53ff04fbede3c7ceb499c238b435c257aac10da404f7193288e1420564
GLD,20260317,D:\ThetaData\data_underlying_derived\GLD\2026\03\GLD_20260317.parquet,12485,0e3fb739445a335350fb092da1c1eec91806b5e7b906d722046cfaaa7c354592
GLD,20260318,D:\ThetaData\data_underlying_derived\GLD\2026\03\GLD_20260318.parquet,13763,6a650ab0efd223c4b9693d1d42cf4b135045b3e3d52020e2ce42725da50fcf3b
GLD,20260319,D:\ThetaData\data_underlying_derived\GLD\2026\03\GLD_20260319.parquet,14170,906d02d85c285cad11f7b61bcb34e901883504ef75964c606e52b2e4c141d5b7
GLD,20260320,D:\ThetaData\data_underlying_derived\GLD\2026\03\GLD_20260320.parquet,14541,5d8ef1b713ad4ebf943b60939a2f43922924cc4e71b94a002cdc39aeec0f5a63
GLD,20260323,D:\ThetaData\data_underlying_derived\GLD\2026\03\GLD_20260323.parquet,14889,c337b5e39260483ea39adaadf027ba826f0cafce733d888c09e6b7534d703a88
GLD,20260324,D:\ThetaData\data_underlying_derived\GLD\2026\03\GLD_20260324.parquet,13793,b40fd4be06fd3db37a1d34c435a1c124ddca66e161e7b5841d5eaed8c787f89c
GLD,20260325,D:\ThetaData\data_underlying_derived\GLD\2026\03\GLD_20260325.parquet,13149,17c980fae5b7fd4be2ebf85913a72b037d6f40d1f06ebaa1c158a6be545765f4
GLD,20260326,D:\ThetaData\data_underlying_derived\GLD\2026\03\GLD_20260326.parquet,13983,9ebed9f7a10d08be60bed76a34d622fa1e884441b673107efa27e9d30dc32097
GLD,20260327,D:\ThetaData\data_underlying_derived\GLD\2026\03\GLD_20260327.parquet,14339,078a3bae34ff21feac4d9a37b1d8e3727aac4c7b53e594218de7c40393e91e21
GLD,20260330,D:\ThetaData\data_underlying_derived\GLD\2026\03\GLD_20260330.parquet,14015,87de4ffcae2a75f6f3f751b6c6a62d4f1911ce0b549353e7f6ded295fb5fa6e1
GLD,20260331,D:\ThetaData\data_underlying_derived\GLD\2026\03\GLD_20260331.parquet,14174,2b6af358adebbe979139771381b945d634fe18288eff410309d6d0ed9b1b23e9
GLD,20260401,D:\ThetaData\data_underlying_derived\GLD\2026\04\GLD_20260401.parquet,13723,6a262a6f471826aea765234f11f8c8a7118193109350f189ae33147b8ce7ce6a
GLD,20260402,D:\ThetaData\data_underlying_derived\GLD\2026\04\GLD_20260402.parquet,13401,9c155bd4b6429b66bcf78a0ce07aa0a6b6d06ec705c1e7890bca6bb95637a5d0
GLD,20260406,D:\ThetaData\data_underlying_derived\GLD\2026\04\GLD_20260406.parquet,13007,dd5c75e0fa4b36a8e651c14159af142e32016e9da6288cc4e19818535c360520
GLD,20260407,D:\ThetaData\data_underlying_derived\GLD\2026\04\GLD_20260407.parquet,14026,5ccf67b3132b022ea8c0c2128ae6ed89cf0eca22e0676efc5585cfad0901fd18
GLD,20260408,D:\ThetaData\data_underlying_derived\GLD\2026\04\GLD_20260408.parquet,14179,9f9dfdce00808e49eaa4c59925254391f5ff0cba028b19a25103f2b46f1550c3
GLD,20260409,D:\ThetaData\data_underlying_derived\GLD\2026\04\GLD_20260409.parquet,13357,19a3475960a990b87ac7b0316fbf8a6adf1606311f09beae65f0ad2479bdc12f
GLD,20260410,D:\ThetaData\data_underlying_derived\GLD\2026\04\GLD_20260410.parquet,12655,c634dbd2a30d29cc64bc0a7eada3f3367d3e1dfa26a9b054b067cd552a0bb20a
GLD,20260413,D:\ThetaData\data_underlying_derived\GLD\2026\04\GLD_20260413.parquet,13438,243683719f993bd4ac7e2791b3152680b9fc2d8fcd04b7b5db958ed83e1e9341
GLD,20260414,D:\ThetaData\data_underlying_derived\GLD\2026\04\GLD_20260414.parquet,13324,8175348c6e409fcc87333b7726c5cc63c4b9fad9fea6b3ca53fd88b04e8e3db2
GLD,20260415,D:\ThetaData\data_underlying_derived\GLD\2026\04\GLD_20260415.parquet,12600,b18458cb2fd4f9091261d78c242dd6f9962cced385d33c4e75180043659bdcc4
GLD,20260416,D:\ThetaData\data_underlying_derived\GLD\2026\04\GLD_20260416.parquet,12409,1f01a9d2c734f72e46b996cbadd1bab6ec561608e98b549f10cdb55f64d55a43
GLD,20260417,D:\ThetaData\data_underlying_derived\GLD\2026\04\GLD_20260417.parquet,12339,f3d5347697da6b101162768112d4ced0c5f5331ec29e8ace6df6c03709ccd10b
GLD,20260420,D:\ThetaData\data_underlying_derived\GLD\2026\04\GLD_20260420.parquet,12641,80c7b774fab9178f8457d506964821d407229b37a6490e7b527e87749da11c7f
GLD,20260421,D:\ThetaData\data_underlying_derived\GLD\2026\04\GLD_20260421.parquet,14418,9c721dcaaf33770c7c20d71cb9287ba5f599cfd3724f04df62b6cf899514a8f7
GLD,20260422,D:\ThetaData\data_underlying_derived\GLD\2026\04\GLD_20260422.parquet,12371,b0ad1304859c1d382810ef04d51ac2b782e1a27cae61275dfee2f8da2f41e95b
GLD,20260423,D:\ThetaData\data_underlying_derived\GLD\2026\04\GLD_20260423.parquet,13526,7e405fd9bc7619e048607e903ebb015615f5ccdacccb190f3e58f070a6b997ee
GLD,20260424,D:\ThetaData\data_underlying_derived\GLD\2026\04\GLD_20260424.parquet,11940,5a97b9ca536025ccf0862cf850b144cf2c5e10290a7f7b7a221a697b71652415
GLD,20260427,D:\ThetaData\data_underlying_derived\GLD\2026\04\GLD_20260427.parquet,12104,b6ce77aa18d428a9dfd5efc0af49a38e4112bdf53bbf106ecc5d83d59d749522
GLD,20260428,D:\ThetaData\data_underlying_derived\GLD\2026\04\GLD_20260428.parquet,12762,22d6f92eee5731973cdcccd06a0e9c2323df683756c2906773b3091ac4d24e3a
GLD,20260429,D:\ThetaData\data_underlying_derived\GLD\2026\04\GLD_20260429.parquet,13162,f1a08703f62634e07c5b5ebc020e039fec1c6716f46b9b880bf2774f8a4cdf11
GLD,20260430,D:\ThetaData\data_underlying_derived\GLD\2026\04\GLD_20260430.parquet,11744,0cda1c8f288d5cc06ca7e99c7de24de27b8306c842a8a3d1fa13bb76e5cca1c2
GLD,20260501,D:\ThetaData\data_underlying_derived\GLD\2026\05\GLD_20260501.parquet,13319,7ced6039f7096d57cc31a1f27f86c7eb7c8016046c1808886ebfddf763b9a0e5
GLD,20260504,D:\ThetaData\data_underlying_derived\GLD\2026\05\GLD_20260504.parquet,13325,739c660e7844615d68ef595cb43a79c2ef6a66ed236217542bcf6155d4c67ea2
GLD,20260505,D:\ThetaData\data_underlying_derived\GLD\2026\05\GLD_20260505.parquet,12312,e971628aefd6c4d4b4236789ff03b87a07942ab13e4bdef59bba210b47827c7f
GLD,20260506,D:\ThetaData\data_underlying_derived\GLD\2026\05\GLD_20260506.parquet,12735,989bf79758d92ccb208d14c4df3d27726e01c046c2ab8fecc97d43cd35d1f853
GLD,20260507,D:\ThetaData\data_underlying_derived\GLD\2026\05\GLD_20260507.parquet,13758,363f605e25e1930d92f5ca38359fe67e9b76bc9b6f5c6782f102a944da885dae
GLD,20260508,D:\ThetaData\data_underlying_derived\GLD\2026\05\GLD_20260508.parquet,12539,1f794c0ad439701bb8c45a54bbcba02a6e8f44af9c961985dee66d574340a195
GLD,20260511,D:\ThetaData\data_underlying_derived\GLD\2026\05\GLD_20260511.parquet,12200,7a316c67527d95e731ca2be972aedaaaae2a992d77ccf20ab2142dc889ed5957
GLD,20260512,D:\ThetaData\data_underlying_derived\GLD\2026\05\GLD_20260512.parquet,13428,ca6509d5c27b86f1fc0ea495890c2a22c6c58b6de9c9584c804a1d850ebcb3f5
GLD,20260513,D:\ThetaData\data_underlying_derived\GLD\2026\05\GLD_20260513.parquet,12466,8fd599729402204b39908811b38dfbe06d23f9c5488f5c59621053274519dc6e
GLD,20260514,D:\ThetaData\data_underlying_derived\GLD\2026\05\GLD_20260514.parquet,12660,ef1f5c147d8c25e5ef74dfd2a12a8f3240048f38d447c669c286337a69bf9eec
GLD,20260515,D:\ThetaData\data_underlying_derived\GLD\2026\05\GLD_20260515.parquet,12790,9cd9d212afc362deadfa6ae1946e0bf934d8739971b004ac8df048e486fcae16
GLD,20260518,D:\ThetaData\data_underlying_derived\GLD\2026\05\GLD_20260518.parquet,12830,1bf22070dfd1f2448dce402d38ce778e3ecbd15294466722fb1708de929e60a4
GLD,20260519,D:\ThetaData\data_underlying_derived\GLD\2026\05\GLD_20260519.parquet,12433,22b25faceb506b4ef25afaffd2dba1fac6a3e55ec367770ef0ef27044b11e98d
GLD,20260520,D:\ThetaData\data_underlying_derived\GLD\2026\05\GLD_20260520.parquet,13109,7760edcf1db64b2700930fdfb349810e353845dd208357833d2aab532c72ad32
GLD,20260521,D:\ThetaData\data_underlying_derived\GLD\2026\05\GLD_20260521.parquet,13321,fe6b7f485be0229605cb60a2ff8ce201ef4a387066a8dd36e62b78597c0e4f0f
GLD,20260522,D:\ThetaData\data_underlying_derived\GLD\2026\05\GLD_20260522.parquet,12298,9a1b5b4b7519d58b356d85a5036cbe9297bd80827ba86e39b973d45c05c56634
GLD,20260526,D:\ThetaData\data_underlying_derived\GLD\2026\05\GLD_20260526.parquet,12683,e227c8a1c2aff3e86c5f0785f445e2212f888f1192f0e0898262a3fe493a68c3
GLD,20260527,D:\ThetaData\data_underlying_derived\GLD\2026\05\GLD_20260527.parquet,12497,c16b6e3bb8fcb31bd9f3c6d74e0b6fdf9daf6feaa3d4500d96e67fe6c1ff6809
GLD,20260528,D:\ThetaData\data_underlying_derived\GLD\2026\05\GLD_20260528.parquet,13255,05fee8fb96fa34733d912bfaa6c7ab533729c78633d9cd5fb12ba40d67ac9b05
GLD,20260529,D:\ThetaData\data_underlying_derived\GLD\2026\05\GLD_20260529.parquet,13559,dcb085bbbc7e24fb0dd1cf968de542b4caec4c998f01b80630f8dd1bedc0e9d6
GLD,20260601,D:\ThetaData\data_underlying_derived\GLD\2026\06\GLD_20260601.parquet,12985,157ee8e299633f43816711af0dd668960ec3cd3d5f06a0c73f2661d1d891623f
GLD,20260602,D:\ThetaData\data_underlying_derived\GLD\2026\06\GLD_20260602.parquet,12102,d5720f7f5e9e134c3d14dd26668308f63928cd5f86bbd3e5a55f4d5cd5cc533a
GLD,20260603,D:\ThetaData\data_underlying_derived\GLD\2026\06\GLD_20260603.parquet,11858,9198ef6b617b217c918310f08c3f5b58f57be36ca1766cbf4ce7a69a78ed5aec
GLD,20260604,D:\ThetaData\data_underlying_derived\GLD\2026\06\GLD_20260604.parquet,12201,267829710f7bfc6d391ca1aa7c65b34b503668083ec99f1ee0faeccc4a6efffd
GLD,20260605,D:\ThetaData\data_underlying_derived\GLD\2026\06\GLD_20260605.parquet,14046,a10b7c2fff5bd1949c37a5e916a29c2a1ce0406a2f33ebd29177bd87bec4091a
GLD,20260608,D:\ThetaData\data_underlying_derived\GLD\2026\06\GLD_20260608.parquet,12322,e648e2f1e6d79b7fc5ebdf5864c5bc7dca65cd71e4afad84927e477b0612dc36
GLD,20260609,D:\ThetaData\data_underlying_derived\GLD\2026\06\GLD_20260609.parquet,13827,81fac06152ac6ff92659c1a3186ae3b215ca47aae47c7c6f8d20710d1cded09c
GLD,20260610,D:\ThetaData\data_underlying_derived\GLD\2026\06\GLD_20260610.parquet,14195,0798f9dbaf5d5ca0262953748dc9071a0106d2c49a7c4d0026ce8d3a8cb97d24
GLD,20260611,D:\ThetaData\data_underlying_derived\GLD\2026\06\GLD_20260611.parquet,14141,80fcecf61c9054742c3e369f2d453e916e0b88532aac818c1cbee4d8074d99b5
GLD,20260612,D:\ThetaData\data_underlying_derived\GLD\2026\06\GLD_20260612.parquet,12989,d26acab0ce941253ce7e7c8518df885413762be3f79e3c2a6c88c11cd638abe1
GLD,20260615,D:\ThetaData\data_underlying_derived\GLD\2026\06\GLD_20260615.parquet,13091,7c99e943be9b5cdbcff1b46f532cc121ed0ced6cacdca6d1470cf72c218b22e1
GLD,20260616,D:\ThetaData\data_underlying_derived\GLD\2026\06\GLD_20260616.parquet,11933,324b8c3c565c6d98f583332a2c3d6496d150c862c48515e8ca4d7d34ad2aa516
GLD,20260617,D:\ThetaData\data_underlying_derived\GLD\2026\06\GLD_20260617.parquet,14162,e253d2a29be3df3e16b02a18f8862b067ba02873e8a26ac036d5829221e2707d
GLD,20260618,D:\ThetaData\data_underlying_derived\GLD\2026\06\GLD_20260618.parquet,13376,4d3006a3a13375ae44e0f4597b581d3e1c60df874063921896e326b9193f23f4
GLD,20260622,D:\ThetaData\data_underlying_derived\GLD\2026\06\GLD_20260622.parquet,12456,bd56b594298b4e96b718fcb52cb78bb3483d5b71b4d578e4dad0570865a7f547
GLD,20260623,D:\ThetaData\data_underlying_derived\GLD\2026\06\GLD_20260623.parquet,12546,097dd5abb45ff91e2477b4600980bf0ce3028323f7a06cb834a52e117927636b
GLD,20260624,D:\ThetaData\data_underlying_derived\GLD\2026\06\GLD_20260624.parquet,13912,1cc98b8ac66d8ed38ee6ea3338fc1cdf50b94aba46d2f6806fbb40b93f0c5366
GLD,20260625,D:\ThetaData\data_underlying_derived\GLD\2026\06\GLD_20260625.parquet,12777,c28da97473d3a182d0ea7abf1a0dcd3121190c960f22936b26430947015e5bc3
GLD,20260626,D:\ThetaData\data_underlying_derived\GLD\2026\06\GLD_20260626.parquet,12727,2b60242200780cd83aacb50635e38f76bb7699628f540463d8fb1a9e861cb689
GLD,20260629,D:\ThetaData\data_underlying_derived\GLD\2026\06\GLD_20260629.parquet,12306,3524ee7614c54b3b64cc27c1f306b305ae91256fe14b9a21c383f69266a56b41
GLD,20260630,D:\ThetaData\data_underlying_derived\GLD\2026\06\GLD_20260630.parquet,12211,0e5086eea87dd875886af45a98c1f1fb71c8cc60fde1c5c962c3363dc6bcd38b
GLD,20260701,D:\ThetaData\data_underlying_derived\GLD\2026\07\GLD_20260701.parquet,13602,63c0dbb1b8a681a5c4ad606e8f600083ada9bbbaf45bd60f92035215a1e42bed
GLD,20260702,D:\ThetaData\data_underlying_derived\GLD\2026\07\GLD_20260702.parquet,12553,583496b856688dbf630444ece402cabf7e6baf61f2aaf029644a6c2938e5cd43
GLD,20260706,D:\ThetaData\data_underlying_derived\GLD\2026\07\GLD_20260706.parquet,12660,c8fea9c0450b5761a4130d561370bbe627dc173a7974c0985b9be3584dd33fdf
GLD,20260707,D:\ThetaData\data_underlying_derived\GLD\2026\07\GLD_20260707.parquet,12798,cc354a430f3f6b5fbd920db6290f1318aa715a21f829b655c2accf790445686b
GLD,20260708,D:\ThetaData\data_underlying_derived\GLD\2026\07\GLD_20260708.parquet,13725,fc394c0e0b07e77713fdd7dc9fa166d239ec53229943bd1feb31a9e331582527
GLD,20260709,D:\ThetaData\data_underlying_derived\GLD\2026\07\GLD_20260709.parquet,11636,ca219cf1964aa75cc36dbfe2b2d91a235eed961526fea490b20b6b51eeaa567d
GLD,20260710,D:\ThetaData\data_underlying_derived\GLD\2026\07\GLD_20260710.parquet,11737,65dffd4c1bc005dfcd9d72f5d6bd27aefc839bce289a77622f7d429a2816cc44
GLD,20260713,D:\ThetaData\data_underlying_derived\GLD\2026\07\GLD_20260713.parquet,12943,e3a63914a1294dcf1101c8dbf137adf1fe4d133213dcbe260b233b4923c20323
GLD,20260714,D:\ThetaData\data_underlying_derived\GLD\2026\07\GLD_20260714.parquet,12828,8b9450106c16128b0c461c57ba6e56aadee8ba4071638dcc67e1c44cb97733ff
GLD,20260715,D:\ThetaData\data_underlying_derived\GLD\2026\07\GLD_20260715.parquet,13050,13f418d1a00a23e7cbc930c6a380a669c7e91304080a586d577c9de2f1bab7b6
GOOGL,20220801,D:\ThetaData\data_underlying_derived\GOOGL\2022\08\GOOGL_20220801.parquet,12211,ed3602b00315e90dcec5d7e9edd7eeb8d236449ea2aa66f4cb3dad0ff5c54cc7
GOOGL,20220802,D:\ThetaData\data_underlying_derived\GOOGL\2022\08\GOOGL_20220802.parquet,12124,9b3d7e4a558cdc4414236cb23105a2ed687639ae3506da4c4e36cda68a4a352f
