ticker,trade_date,month,sensor_ticker,signal_pressure,base_side,direct_probability,orientation,side,entry_open,exit_open,underlying_return_bps,base_gross_bps,gross_bps,net_bps_1bp,net_bps_2bp,net_bps_3bp,net_bps
QQQ,20260715,202607,QQQ,0.010449999999999932,1,0.4522075868513146,-1,-1,717.13,715.49,-22.895125244495798,-22.895125244495798,22.895125244495798,21.895125244495798,20.895125244495798,19.895125244495798,21.895125244495798
QQQ,20260717,202607,QQQ,0.016799999999999926,1,0.5525254334123003,1,1,697.24,700.73,49.92964441844857,49.92964441844857,49.92964441844857,48.92964441844857,47.92964441844857,46.92964441844857,48.92964441844857
QQQ,20260720,202607,QQQ,0.0020499999999999408,1,0.5444068391216105,1,1,701.67,700.35,-18.829979458564935,-18.829979458564935,-18.829979458564935,-19.829979458564935,-20.829979458564935,-21.829979458564935,-19.829979458564935
QQQ,20260721,202607,QQQ,-0.00029999999999991145,-1,0.4719966223395222,-1,1,706.69,709.55,40.38868959784169,-40.38868959784169,40.38868959784169,39.38868959784169,38.38868959784169,37.38868959784169,39.38868959784169
QQQ,20260723,202607,QQQ,0.0022500000000001408,1,0.6155045914871156,1,1,693.14,691.72,-20.5074953086882,-20.5074953086882,-20.5074953086882,-21.5074953086882,-22.5074953086882,-23.5074953086882,-21.5074953086882
QQQ,20260724,202607,QQQ,0.015199999999999964,1,0.6091843990858125,1,1,685.53,690.33,69.7748240967632,69.7748240967632,69.7748240967632,68.7748240967632,67.7748240967632,66.7748240967632,68.7748240967632
SPXW,20260102,202601,SPY,-0.008249999999999993,-1,0.29448684260160296,-1,1,6863.49,6835.05,-41.52273287816545,41.52273287816545,-41.52273287816545,-42.52273287816545,-43.52273287816545,-44.52273287816545,-42.52273287816545
SPXW,20260105,202601,SPY,-0.001500000000000043,-1,0.4201140153046183,-1,1,6910.3,6911.3,1.4470104788804128,-1.4470104788804128,1.4470104788804128,0.4470104788804128,-0.5529895211195872,-1.5529895211195872,0.4470104788804128
SPXW,20260106,202601,SPY,0.012199999999999975,1,0.49258062773529926,-1,-1,6926.49,6934.9,12.134426680060923,12.134426680060923,-12.134426680060923,-13.134426680060923,-14.134426680060923,-15.134426680060923,-13.134426680060923
SPXW,20260107,202601,SPY,-0.0019500000000000073,-1,0.4419170701392764,-1,1,6950.12,6950.68,0.8057090243771153,-0.8057090243771153,0.8057090243771153,-0.19429097562288467,-1.1942909756228848,-2.1942909756228848,-0.19429097562288467
SPXW,20260108,202601,SPY,0.0019000000000000683,1,0.4572085767513086,-1,-1,6917.73,6920.63,4.191248157228614,4.191248157228614,-4.191248157228614,-5.191248157228614,-6.191248157228614,-7.191248157228614,-5.191248157228614
SPXW,20260109,202601,SPY,-0.006600000000000009,-1,0.4429577332885066,-1,1,6957.9,6970.56,18.178611973433142,-18.178611973433142,18.178611973433142,17.178611973433142,16.178611973433142,15.178611973433142,17.178611973433142
SPXW,20260112,202601,SPY,0.0037000000000000366,1,0.46408792070947125,-1,-1,6959.57,6975.35,22.64814831393713,22.64814831393713,-22.64814831393713,-23.64814831393713,-24.64814831393713,-25.64814831393713,-23.64814831393713
SPXW,20260113,202601,SPY,-0.006699999999999984,-1,0.3709265666745638,-1,1,6959.34,6960.23,1.2787751363174569,-1.2787751363174569,1.2787751363174569,0.2787751363174569,-0.7212248636825431,-1.7212248636825431,0.2787751363174569
SPXW,20260114,202601,SPY,0.014100000000000001,1,0.590582859430684,1,1,6904.79,6890.33,-20.96394275050419,-20.96394275050419,-20.96394275050419,-21.96394275050419,-22.96394275050419,-23.96394275050419,-21.96394275050419
SPXW,20260115,202601,SPY,-0.004850000000000021,-1,0.42788501861219497,-1,1,6971.51,6976.72,7.470482265205482,-7.470482265205482,7.470482265205482,6.470482265205482,5.470482265205482,4.470482265205482,6.470482265205482
SPXW,20260116,202601,SPY,0.0004000000000000531,1,0.5014200251949494,1,1,6933.57,6955.48,31.550060190520163,31.550060190520163,31.550060190520163,30.550060190520163,29.550060190520163,28.550060190520163,30.550060190520163
SPXW,20260120,202601,SPY,-0.005800000000000027,-1,0.37615300928665696,-1,1,6866.09,6822.48,-63.717608990066175,63.717608990066175,-63.717608990066175,-64.71760899006617,-65.71760899006617,-66.71760899006617,-64.71760899006617
SPXW,20260121,202601,SPY,0.0019000000000000128,1,0.40655631548004173,-1,-1,6865.43,6828.83,-53.45317986638635,-53.45317986638635,53.45317986638635,52.45317986638635,51.45317986638635,50.45317986638635,52.45317986638635
SPXW,20260122,202601,SPY,-0.002850000000000019,-1,0.473038101193737,-1,1,6913.79,6930.3,23.851344258714338,-23.851344258714338,23.851344258714338,22.851344258714338,21.851344258714338,20.851344258714338,22.851344258714338
SPXW,20260123,202601,SPY,-0.002050000000000024,-1,0.46960415411265616,-1,1,6919.55,6910.54,-13.029562750041823,13.029562750041823,-13.029562750041823,-14.029562750041823,-15.029562750041823,-16.029562750041823,-14.029562750041823
SPXW,20260126,202601,SPY,-0.0030999999999999917,-1,0.3866902196874364,-1,1,6952.06,6962.89,15.565995115697133,-15.565995115697133,15.565995115697133,14.565995115697133,13.565995115697133,12.565995115697133,14.565995115697133
SPXW,20260127,202601,SPY,-0.009750000000000036,-1,0.3780809299771181,-1,1,6976.86,6982.52,8.109243118487761,-8.109243118487761,8.109243118487761,7.109243118487761,6.109243118487761,5.109243118487761,7.109243118487761
SPXW,20260128,202601,SPY,0.0016999999999999793,1,0.39677632491174425,-1,-1,6986.12,6975.13,-15.743579221039635,-15.743579221039635,15.743579221039635,14.743579221039635,13.743579221039635,12.743579221039635,14.743579221039635
SPXW,20260129,202601,SPY,0.003300000000000025,1,0.5769021254919182,1,1,6901.73,6930.25,41.23782772472865,41.23782772472865,41.23782772472865,40.23782772472865,39.23782772472865,38.23782772472865,40.23782772472865
SPXW,20260130,202601,SPY,-0.004700000000000051,-1,0.41490159356541345,-1,1,6953.55,6902.79,-73.26642831354822,73.26642831354822,-73.26642831354822,-74.26642831354822,-75.26642831354822,-76.26642831354822,-74.26642831354822
SPXW,20260202,202602,SPY,-0.005149999999999988,-1,0.3226956318563569,-1,1,6975.06,6985.65,15.171151082136273,-15.171151082136273,15.171151082136273,14.171151082136273,13.171151082136273,12.171151082136273,14.171151082136273
SPXW,20260203,202602,SPY,0.012299999999999978,1,0.534354027160224,1,1,6933.46,6882.39,-73.92991760623732,-73.92991760623732,-73.92991760623732,-74.92991760623732,-75.92991760623732,-76.92991760623732,-74.92991760623732
SPXW,20260204,202602,SPY,0.0023500000000000465,1,0.6096879946428421,1,1,6901.75,6858.2,-63.29985997910717,-63.29985997910717,-63.29985997910717,-64.29985997910717,-65.29985997910717,-66.29985997910717,-64.29985997910717
SPXW,20260205,202602,SPY,0.0018499999999999628,1,0.5313234895146323,1,1,6782.56,6812.87,44.588586336933304,44.588586336933304,44.588586336933304,43.588586336933304,42.588586336933304,41.588586336933304,43.588586336933304
SPXW,20260206,202602,SPY,-0.00930000000000003,-1,0.48082699993318145,-1,1,6884.01,6913.34,42.5154746091131,-42.5154746091131,42.5154746091131,41.5154746091131,40.5154746091131,39.5154746091131,41.5154746091131
SPXW,20260209,202602,SPY,-0.007050000000000001,-1,0.318383283319974,-1,1,6955.91,6970.03,20.278709859097905,-20.278709859097905,20.278709859097905,19.278709859097905,18.278709859097905,17.278709859097905,19.278709859097905
SPXW,20260210,202602,SPY,-0.0028499999999999914,-1,0.5184910965447305,1,-1,6979.45,6956.5,-32.93642808269956,32.93642808269956,32.93642808269956,31.936428082699557,30.936428082699557,29.936428082699557,31.936428082699557
SPXW,20260211,202602,SPY,-0.008499999999999952,-1,0.3077914602428028,-1,1,6930.81,6944.82,20.193684554702113,-20.193684554702113,20.193684554702113,19.193684554702113,18.193684554702113,17.193684554702113,19.193684554702113
SPXW,20260212,202602,SPY,0.004600000000000021,1,0.6222712307947736,1,1,6939.28,6854.74,-122.57638963344509,-122.57638963344509,-122.57638963344509,-123.57638963344509,-124.57638963344509,-125.57638963344509,-123.57638963344509
SPXW,20260213,202602,SPY,-0.0010999999999999899,-1,0.4925941838754385,-1,1,6863.21,6877.71,21.104853797411543,-21.104853797411543,21.104853797411543,20.104853797411543,19.104853797411543,18.104853797411543,20.104853797411543
SPXW,20260217,202602,SPY,0.0060499999999999166,1,0.5969249109919665,1,1,6781.37,6842.08,89.12632537935235,89.12632537935235,89.12632537935235,88.12632537935235,87.12632537935235,86.12632537935235,88.12632537935235
SPXW,20260218,202602,SPY,0.002150000000000013,1,0.423529418117125,-1,-1,6895.24,6896.89,2.3926688740212994,2.3926688740212994,-2.3926688740212994,-3.3926688740212994,-4.392668874021299,-5.392668874021299,-3.3926688740212994
SPXW,20260219,202602,SPY,-0.009349999999999942,-1,0.40138969199512453,-1,1,6873.07,6840.16,-47.99753694890377,47.99753694890377,-47.99753694890377,-48.99753694890377,-49.99753694890377,-50.99753694890377,-48.99753694890377
SPXW,20260220,202602,SPY,0.011349999999999999,1,0.7893616966980972,1,1,6875.3,6884.65,13.59016775360898,13.59016775360898,13.59016775360898,12.59016775360898,11.59016775360898,10.59016775360898,12.59016775360898
SPXW,20260223,202602,SPY,0.004400000000000043,1,0.5268369627405362,1,1,6854.57,6853.12,-2.115600812986239,-2.115600812986239,-2.115600812986239,-3.115600812986239,-4.115600812986239,-5.115600812986239,-3.115600812986239
SPXW,20260224,202602,SPY,-0.003150000000000014,-1,0.43532276759507554,-1,1,6873.96,6889.73,22.91537647371974,-22.91537647371974,22.91537647371974,21.91537647371974,20.91537647371974,19.91537647371974,21.91537647371974
SPXW,20260225,202602,SPY,0.0021000000000000185,1,0.48043168314857326,-1,-1,6919.92,6939.85,28.759515831667365,28.759515831667365,-28.759515831667365,-29.759515831667365,-30.759515831667365,-31.759515831667365,-29.759515831667365
SPXW,20260226,202602,SPY,0.009099999999999997,1,0.5083957344073976,1,1,6869.56,6882.89,19.3856428120746,19.3856428120746,19.3856428120746,18.3856428120746,17.3856428120746,16.3856428120746,18.3856428120746
SPXW,20260227,202602,SPY,0.0007999999999999674,1,0.46914747781063704,-1,-1,6862.32,6851.35,-15.998638351174316,-15.998638351174316,15.998638351174316,14.998638351174316,13.998638351174316,12.998638351174316,14.998638351174316
SPXW,20260302,202603,SPY,0.0018999999999999573,1,0.5548275263405321,1,1,6844.77,6880.54,52.12280230150198,52.12280230150198,52.12280230150198,51.12280230150198,50.12280230150198,49.12280230150198,51.12280230150198
SPXW,20260303,202603,SPY,-0.014850000000000085,-1,0.3521232484237091,-1,1,6725.87,6821.34,140.94648343614915,-140.94648343614915,140.94648343614915,139.94648343614915,138.94648343614915,137.94648343614915,139.94648343614915
SPXW,20260304,202603,SPY,0.012649999999999995,1,0.46280946116336635,-1,-1,6866.89,6880.36,19.596652873443166,19.596652873443166,-19.596652873443166,-20.596652873443166,-21.596652873443166,-22.596652873443166,-20.596652873443166
SPXW,20260305,202603,SPY,0.004599999999999993,1,0.43320504130162885,-1,-1,6815.07,6780.6,-50.707429437364404,-50.707429437364404,50.707429437364404,49.707429437364404,48.707429437364404,47.707429437364404,49.707429437364404
SPXW,20260306,202603,SPY,-0.0025000000000000855,-1,0.43505984719740926,-1,1,6766.1,6760.36,-8.48706955780879,8.48706955780879,-8.48706955780879,-9.48706955780879,-10.48706955780879,-11.48706955780879,-9.48706955780879
SPXW,20260309,202603,SPY,-0.012399999999999967,-1,0.5063341433554185,1,-1,6662.73,6701.59,58.15501203285756,-58.15501203285756,-58.15501203285756,-59.15501203285756,-60.15501203285756,-61.15501203285756,-59.15501203285756
SPXW,20260310,202603,SPY,-0.009649999999999936,-1,0.3205446932347775,-1,1,6802.18,6828.31,38.340561504704446,-38.340561504704446,38.340561504704446,37.340561504704446,36.340561504704446,35.340561504704446,37.340561504704446
SPXW,20260311,202603,SPY,0.0016000000000000458,1,0.5290716544199977,1,1,6770.11,6771.61,2.215375899272868,2.215375899272868,2.215375899272868,1.215375899272868,0.21537589927286804,-0.784624100727132,1.215375899272868
SPXW,20260312,202603,SPY,0.003049999999999997,1,0.45396473685542976,-1,-1,6695.24,6704.27,13.47810683672303,13.47810683672303,-13.47810683672303,-14.47810683672303,-15.47810683672303,-16.47810683672303,-14.47810683672303
SPXW,20260313,202603,SPY,-0.012300000000000005,-1,0.34139237508969245,-1,1,6695.96,6648.04,-71.82285071462397,71.82285071462397,-71.82285071462397,-72.82285071462397,-73.82285071462397,-74.82285071462397,-72.82285071462397
SPXW,20260316,202603,SPY,0.01745000000000005,1,0.5145806033946023,1,1,6704.52,6700.12,-6.5648911989071115,-6.5648911989071115,-6.5648911989071115,-7.5648911989071115,-8.564891198907112,-9.564891198907112,-7.5648911989071115
SPXW,20260317,202603,SPY,-0.006399999999999989,-1,0.3708006585112013,-1,1,6741.3,6725.26,-23.821982132640265,23.821982132640265,-23.821982132640265,-24.821982132640265,-25.821982132640265,-26.821982132640265,-24.821982132640265
SPXW,20260318,202603,SPY,-0.013499999999999984,-1,0.4426094506462485,-1,1,6670.76,6672.3,2.308316093666266,-2.308316093666266,2.308316093666266,1.308316093666266,0.3083160936662659,-0.6916839063337341,1.308316093666266
SPXW,20260320,202603,SPY,-0.021800000000000097,-1,0.35350820353608947,-1,1,6559.68,6539.36,-31.025199250323876,31.025199250323876,-31.025199250323876,-32.02519925032388,-33.02519925032388,-34.02519925032388,-32.02519925032388
SPXW,20260323,202603,SPY,0.0071999999999999564,1,0.44374472354884914,-1,-1,6638.76,6604.18,-52.22417166204305,-52.22417166204305,52.22417166204305,51.22417166204305,50.22417166204305,49.22417166204305,51.22417166204305
SPXW,20260324,202603,SPY,-0.005949999999999928,-1,0.42898512065537764,-1,1,6557.36,6555.15,-3.3708268225165825,3.3708268225165825,-3.3708268225165825,-4.370826822516582,-5.370826822516582,-6.370826822516582,-4.370826822516582
SPXW,20260325,202603,SPY,-0.005299999999999916,-1,0.43673570270800377,-1,1,6611.04,6609.66,-2.0876353067720146,2.0876353067720146,-2.0876353067720146,-3.0876353067720146,-4.087635306772015,-5.087635306772015,-3.0876353067720146
SPXW,20260326,202603,SPY,-0.011950000000000072,-1,0.3941288577746598,-1,1,6565.91,6513.3,-80.44871783967687,80.44871783967687,-80.44871783967687,-81.44871783967687,-82.44871783967687,-83.44871783967687,-81.44871783967687
SPXW,20260327,202603,SPY,-0.010699999999999876,-1,0.4895497294526936,-1,1,6418.77,6396.44,-34.84924960147015,34.84924960147015,-34.84924960147015,-35.84924960147015,-36.84924960147015,-37.84924960147015,-35.84924960147015
SPXW,20260330,202603,SPY,-0.0012500000000000289,-1,0.4628834514977688,-1,1,6378.34,6351.66,-41.91679350250797,41.91679350250797,-41.91679350250797,-42.91679350250797,-43.91679350250797,-44.91679350250797,-42.91679350250797
SPXW,20260331,202603,SPY,0.0027000000000000635,1,0.4977717439883738,-1,-1,6443.79,6505.87,95.87969966701986,95.87969966701986,-95.87969966701986,-96.87969966701986,-97.87969966701986,-98.87969966701986,-96.87969966701986
SPXW,20260402,202604,SPY,-0.019550000000000012,-1,0.21333695437189337,-1,1,6560.28,6564.79,6.872344570357905,-6.872344570357905,6.872344570357905,5.872344570357905,4.872344570357905,3.872344570357905,5.872344570357905
SPXW,20260406,202604,SPY,0.0007500000000000839,1,0.4702417197458171,-1,-1,6607.61,6598.62,-13.614788457680483,-13.614788457680483,13.614788457680483,12.614788457680483,11.614788457680483,10.614788457680483,12.614788457680483
SPXW,20260407,202604,SPY,0.00014999999999987246,1,0.476128954058371,-1,-1,6567.91,6599.44,47.891276929139,47.891276929139,-47.891276929139,-48.891276929139,-49.891276929139,-50.891276929139,-48.891276929139
SPXW,20260408,202604,SPY,-0.004149999999999959,-1,0.4384970087370707,-1,1,6757.04,6774.74,26.16065306205041,-26.16065306205041,26.16065306205041,25.16065306205041,24.16065306205041,23.16065306205041,25.16065306205041
SPXW,20260410,202604,SPY,0.00025000000000005573,1,0.4389207508682135,-1,-1,6839.9,6812.41,-40.27162751624645,-40.27162751624645,40.27162751624645,39.27162751624645,38.27162751624645,37.27162751624645,39.27162751624645
SPXW,20260413,202604,SPY,9.999999999998899e-05,1,0.4148421274102261,-1,-1,6819.15,6846.36,39.82293519891486,39.82293519891486,-39.82293519891486,-40.82293519891486,-41.82293519891486,-42.82293519891486,-40.82293519891486
SPXW,20260414,202604,SPY,0.003099999999999964,1,0.4405401605140348,-1,-1,6936.87,6963.93,38.93306022804697,38.93306022804697,-38.93306022804697,-39.93306022804697,-40.93306022804697,-41.93306022804697,-39.93306022804697
SPXW,20260416,202604,SPY,-0.003550000000000053,-1,0.49340953943201554,-1,1,7015.3,7030.17,21.174094645046683,-21.174094645046683,21.174094645046683,20.174094645046683,19.174094645046683,18.174094645046683,20.174094645046683
SPXW,20260417,202604,SPY,-0.01429999999999998,-1,0.298656966771686,-1,1,7122.77,7120.49,-3.2015142874247724,3.2015142874247724,-3.2015142874247724,-4.201514287424772,-5.201514287424772,-6.201514287424772,-4.201514287424772
SPXW,20260420,202604,SPY,0.00244999999999998,1,0.47684517090573064,-1,-1,7107.45,7101.39,-8.529901621009646,-8.529901621009646,8.529901621009646,7.529901621009646,6.529901621009646,5.529901621009646,7.529901621009646
SPXW,20260421,202604,SPY,0.003400000000000014,1,0.48497235491552765,-1,-1,7126.62,7073.93,-74.20873388730365,-74.20873388730365,74.20873388730365,73.20873388730365,72.20873388730365,71.20873388730365,73.20873388730365
SPXW,20260422,202604,SPY,0.0016499999999999848,1,0.5066009087250392,1,1,7119.8,7125.5,8.002639894141279,8.002639894141279,8.002639894141279,7.002639894141279,6.002639894141279,5.002639894141279,7.002639894141279
SPXW,20260423,202604,SPY,0.0017499999999999738,1,0.453703578762558,-1,-1,7132.02,7095.26,-51.67548793848326,-51.67548793848326,51.67548793848326,50.67548793848326,49.67548793848326,48.67548793848326,50.67548793848326
SPXW,20260424,202604,SPY,-0.0020999999999999908,-1,0.4250155699200737,-1,1,7124.75,7155.93,43.66745777683188,-43.66745777683188,43.66745777683188,42.66745777683188,41.66745777683188,40.66745777683188,42.66745777683188
SPXW,20260427,202604,SPY,0.0012000000000000066,1,0.4199153019000714,-1,-1,7163.98,7173.96,13.921109464465717,13.921109464465717,-13.921109464465717,-14.921109464465717,-15.921109464465717,-16.921109464465715,-14.921109464465717
SPXW,20260428,202604,SPY,0.0008500000000000174,1,0.45493342461064706,-1,-1,7127.9,7130.4,3.5067294496807593,3.5067294496807593,-3.5067294496807593,-4.506729449680759,-5.506729449680759,-6.506729449680759,-4.506729449680759
SPXW,20260429,202604,SPY,-0.0013000000000000234,-1,0.3761811495435783,-1,1,7143.29,7122.77,-28.76759827384058,28.76759827384058,-28.76759827384058,-29.76759827384058,-30.76759827384058,-31.76759827384058,-29.76759827384058
SPXW,20260430,202604,SPY,0.0008499999999999897,1,0.5085859705645679,1,1,7142.22,7186.09,61.23560571530266,61.23560571530266,61.23560571530266,60.23560571530266,59.23560571530266,58.23560571530266,60.23560571530266
SPXW,20260501,202605,SPY,0.00910000000000001,1,0.48227661557700663,-1,-1,7254.19,7252.74,-1.999044601205324,-1.999044601205324,1.999044601205324,0.999044601205324,-0.0009553987946759879,-1.000955398794676,0.999044601205324
SPXW,20260504,202605,SPY,-0.00470000000000001,-1,0.3606624043300833,-1,1,7240.77,7200.98,-55.10426462799223,55.10426462799223,-55.10426462799223,-56.10426462799223,-57.10426462799223,-58.10426462799223,-56.10426462799223
SPXW,20260505,202605,SPY,0.004449999999999996,1,0.5153303642108202,1,1,7254.26,7261.64,10.168161307059975,10.168161307059975,10.168161307059975,9.168161307059975,8.168161307059975,7.168161307059975,9.168161307059975
SPXW,20260506,202605,SPY,-0.013849999999999987,-1,0.38995383590649724,-1,1,7334.77,7341.9,9.716101214933007,-9.716101214933007,9.716101214933007,8.716101214933007,7.716101214933007,6.716101214933007,8.716101214933007
SPXW,20260507,202605,SPY,-0.0012500000000000289,-1,0.46609612966626546,-1,1,7369.87,7332.81,-50.41268460997157,50.41268460997157,-50.41268460997157,-51.41268460997157,-52.41268460997157,-53.41268460997157,-51.41268460997157
SPXW,20260508,202605,SPY,0.0013499999999999485,1,0.47117789783988173,-1,-1,7383.85,7400.0,21.848174087583253,21.848174087583253,-21.848174087583253,-22.848174087583253,-23.848174087583253,-24.848174087583253,-22.848174087583253
SPXW,20260511,202605,SPY,0.002700000000000008,1,0.4338637676484547,-1,-1,7407.61,7423.33,21.198933967870154,21.198933967870154,-21.198933967870154,-22.198933967870154,-23.198933967870154,-24.198933967870154,-22.198933967870154
SPXW,20260512,202605,SPY,0.005199999999999982,1,0.4275439226807105,-1,-1,7355.97,7365.34,12.729847092863471,12.729847092863471,-12.729847092863471,-13.729847092863471,-14.729847092863471,-15.729847092863471,-13.729847092863471
SPXW,20260513,202605,SPY,-0.002900000000000097,-1,0.45194832324648,-1,1,7408.44,7443.82,47.64267111127321,-47.64267111127321,47.64267111127321,46.64267111127321,45.64267111127321,44.64267111127321,46.64267111127321
SPXW,20260514,202605,SPY,0.00030000000000002247,1,0.4361660043861946,-1,-1,7482.3,7494.96,16.905632959825304,16.905632959825304,-16.905632959825304,-17.905632959825304,-18.905632959825304,-19.905632959825304,-17.905632959825304
SPXW,20260515,202605,SPY,-0.0042500000000000315,-1,0.41824043295949603,-1,1,7439.99,7448.42,11.324246042225695,-11.324246042225695,11.324246042225695,10.324246042225695,9.324246042225695,8.324246042225695,10.324246042225695
SPXW,20260518,202605,SPY,0.0036000000000000476,1,0.5704018006889752,1,1,7385.44,7384.9,-0.7311950845287265,-0.7311950845287265,-0.7311950845287265,-1.7311950845287265,-2.7311950845287267,-3.7311950845287267,-1.7311950845287265
SPXW,20260519,202605,SPY,0.0015499999999999958,1,0.5333473616245917,1,1,7342.79,7388.09,61.503647842880554,61.503647842880554,61.503647842880554,60.503647842880554,59.503647842880554,58.503647842880554,60.503647842880554
SPXW,20260520,202605,SPY,-0.00379999999999997,-1,0.47748837022108687,-1,1,7396.88,7421.12,32.71699503591811,-32.71699503591811,32.71699503591811,31.71699503591811,30.71699503591811,29.71699503591811,31.71699503591811
SPXW,20260521,202605,SPY,-0.0007000000000000339,-1,0.5142326441870205,1,-1,7404.78,7443.44,52.07369955581867,-52.07369955581867,-52.07369955581867,-53.07369955581867,-54.07369955581867,-55.07369955581867,-53.07369955581867
SPXW,20260522,202605,SPY,-0.0014500000000000485,-1,0.4886647819711436,-1,1,7477.4,7498.79,28.565362144630626,-28.565362144630626,28.565362144630626,27.565362144630626,26.565362144630626,25.565362144630626,27.565362144630626
SPXW,20260526,202605,SPY,-0.002850000000000047,-1,0.4498301119496769,-1,1,7537.2,7506.85,-40.34823225702118,40.34823225702118,-40.34823225702118,-41.34823225702118,-42.34823225702118,-43.34823225702118,-41.34823225702118
SPXW,20260527,202605,SPY,-0.0034499999999999253,-1,0.4593062553486356,-1,1,7520.71,7513.53,-9.551531099504096,9.551531099504096,-9.551531099504096,-10.551531099504096,-11.551531099504096,-12.551531099504096,-10.551531099504096
SPXW,20260528,202605,SPY,0.005850000000000022,1,0.6018434829051674,1,1,7538.84,7559.41,27.248207874532184,27.248207874532184,27.248207874532184,26.248207874532184,25.248207874532184,24.248207874532184,26.248207874532184
SPXW,20260529,202605,SPY,-0.006000000000000005,-1,0.42346322477017956,-1,1,7582.93,7581.37,-2.0574639192092707,2.0574639192092707,-2.0574639192092707,-3.0574639192092707,-4.057463919209271,-5.057463919209271,-3.0574639192092707
SPXW,20260601,202606,SPY,-0.005049999999999999,-1,0.5446758212660759,1,-1,7574.61,7597.71,30.450211765760685,-30.450211765760685,-30.450211765760685,-31.450211765760685,-32.450211765760685,-33.450211765760685,-31.450211765760685
SPXW,20260602,202606,SPY,-0.011100000000000027,-1,0.3270672724389406,-1,1,7603.66,7606.92,4.28649012715552,-4.28649012715552,4.28649012715552,3.2864901271555196,2.2864901271555196,1.2864901271555196,3.2864901271555196
SPXW,20260603,202606,SPY,0.0033999999999999864,1,0.5367994766451692,1,1,7580.61,7565.04,-20.56036615781253,-20.56036615781253,-20.56036615781253,-21.56036615781253,-22.56036615781253,-23.56036615781253,-21.56036615781253
SPXW,20260604,202606,SPY,0.0021000000000000185,1,0.4928834769712305,-1,-1,7550.75,7587.31,48.30218810309194,48.30218810309194,-48.30218810309194,-49.30218810309194,-50.30218810309194,-51.30218810309194,-49.30218810309194
SPXW,20260605,202606,SPY,-0.007100000000000065,-1,0.4282385364959604,-1,1,7518.69,7456.42,-83.16514390244194,83.16514390244194,-83.16514390244194,-84.16514390244194,-85.16514390244194,-86.16514390244194,-84.16514390244194
SPXW,20260608,202606,SPY,0.0003499999999999892,1,0.5702620157315785,1,1,7446.04,7421.22,-33.38883299016571,-33.38883299016571,-33.38883299016571,-34.38883299016571,-35.38883299016571,-36.38883299016571,-34.38883299016571
SPXW,20260609,202606,SPY,0.004200000000000009,1,0.4853293242540571,-1,-1,7420.25,7325.43,-128.6089308222849,-128.6089308222849,128.6089308222849,127.60893082228489,126.60893082228489,125.60893082228489,127.60893082228489
SPXW,20260610,202606,SPY,-0.008950000000000014,-1,0.6413115078299958,1,-1,7389.93,7297.24,-126.220681839653,126.220681839653,126.220681839653,125.220681839653,124.220681839653,123.220681839653,125.220681839653
SPXW,20260611,202606,SPY,-0.00035000000000001696,-1,0.6312185501411259,1,-1,7303.56,7352.52,66.81211091270963,-66.81211091270963,-66.81211091270963,-67.81211091270963,-68.81211091270963,-69.81211091270963,-67.81211091270963
SPXW,20260612,202606,SPY,-0.0020500000000001073,-1,0.48449769143918886,-1,1,7415.44,7427.21,15.859704927479356,-15.859704927479356,15.859704927479356,14.859704927479356,13.859704927479356,12.859704927479356,14.859704927479356
SPXW,20260615,202606,SPY,0.004249999999999976,1,0.4877478316428304,-1,-1,7546.5,7572.04,33.786363359572505,33.786363359572505,-33.786363359572505,-34.786363359572505,-35.786363359572505,-36.786363359572505,-34.786363359572505
SPXW,20260616,202606,SPY,0.004400000000000015,1,0.37439291029028854,-1,-1,7538.32,7530.02,-11.016476717973244,-11.016476717973244,11.016476717973244,10.016476717973244,9.016476717973244,8.016476717973244,10.016476717973244
SPXW,20260617,202606,SPY,0.004949999999999899,1,0.5078053382274734,1,1,7516.32,7503.04,-17.683847328715533,-17.683847328715533,-17.683847328715533,-18.683847328715533,-19.683847328715533,-20.683847328715533,-18.683847328715533
SPXW,20260618,202606,SPY,-0.007150000000000031,-1,0.44320593851303164,-1,1,7486.07,7506.31,27.000399264376163,-27.000399264376163,27.000399264376163,26.000399264376163,25.000399264376163,24.000399264376163,26.000399264376163
SPXW,20260622,202606,SPY,0.0011000000000000176,1,0.4554369713291813,-1,-1,7488.95,7471.91,-22.779449000159747,-22.779449000159747,22.779449000159747,21.779449000159747,20.779449000159747,19.779449000159747,21.779449000159747
SPXW,20260623,202606,SPY,0.005250000000000032,1,0.4983909820704405,-1,-1,7408.1,7408.19,0.12148790284333562,0.12148790284333562,-0.12148790284333562,-1.1214879028433355,-2.1214879028433358,-3.1214879028433358,-1.1214879028433355
SPXW,20260624,202606,SPY,-0.005750000000000005,-1,0.5407474161183013,1,-1,7397.82,7352.49,-61.46330850534496,61.46330850534496,61.46330850534496,60.46330850534496,59.46330850534496,58.46330850534496,60.46330850534496
SPXW,20260625,202606,SPY,-0.004299999999999998,-1,0.40485339467292336,-1,1,7390.5,7359.56,-41.95243324952506,41.95243324952506,-41.95243324952506,-42.95243324952506,-43.95243324952506,-44.95243324952506,-42.95243324952506
SPXW,20260626,202606,SPY,-4.999999999999449e-05,-1,0.5070756348141361,1,-1,7356.78,7370.82,19.066248748207386,-19.066248748207386,-19.066248748207386,-20.066248748207386,-21.066248748207386,-22.066248748207386,-20.066248748207386
