scan_rank,name,dir,eligible_pre2026_selection,test_pass,fold_2026_ok,test_pass_with_lineage,observed_ticker_gates_passed,all_ticker_wilson_lower_passed,strict_pre2026_lineage_candidate,strict_pre2026_lineage_robust_passed,test_wr_min,test_pf_min,test_min_month_min,test_pnl_sum,wilson_min,wilson_min_ticker,select_score,fold_2026_checked,fold_2026_issues,spxw_trades,spxw_wins,spxw_win_rate,spxw_profit_factor,spxw_min_month_trades,spxw_wilson_lower,spxw_wilson_upper,spxw_wilson_lower_passed,spy_trades,spy_wins,spy_win_rate,spy_profit_factor,spy_min_month_trades,spy_wilson_lower,spy_wilson_upper,spy_wilson_lower_passed,qqq_trades,qqq_wins,qqq_win_rate,qqq_profit_factor,qqq_min_month_trades,qqq_wilson_lower,qqq_wilson_upper,qqq_wilson_lower_passed
75,event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_qqq_v1,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_qqq_v1,False,False,False,False,False,False,False,False,-1.0,-1.0,0,8.7,0.39410584110376173,QQQ,-1000000000.0,4,row37:val_months:after_202512|row38:val_months:after_202512|row39:val_months:after_202512,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False,91,45,0.4945054945054945,1.6304347826086951,17,0.39410584110376173,0.5953502468515007,False
76,event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_monthly_backfill18_d50max3_2023_2026_qqq_v1,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_monthly_backfill18_d50max3_2023_2026_qqq_v1,False,False,False,False,False,False,False,False,-1.0,-1.0,0,10.100000000000001,0.4073747907022528,QQQ,-1000000000.0,0,fold file missing,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False,97,49,0.5051546391752577,1.7013888888888888,19,0.4073747907022528,0.6025417655603663,False
77,event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_qqq_v1,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_qqq_v1,False,False,False,False,False,False,False,False,-1.0,-1.0,0,10.899999999999999,0.4253754742950576,QQQ,-1000000000.0,0,fold file missing,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False,89,47,0.5280898876404494,1.865079365079365,19,0.4253754742950576,0.6284797759725685,False
78,event_option_gate_dense15_zero_dte_return_forcedmax3_d50_physctx_2023_2026_spy_v1,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_forcedmax3_d50_physctx_2023_2026_spy_v1,False,False,False,False,False,False,False,False,-1.0,-1.0,0,2.078494644330438,0.3246221017980506,SPY,-1000000000.0,4,row37:val_months:after_202512|row38:val_months:after_202512|row39:val_months:after_202512,0,0,nan,nan,0,nan,nan,False,234,90,0.38461538461538464,1.0484254833819775,51,0.3246221017980506,0.4483359002771471,False,0,0,nan,nan,0,nan,nan,False
79,event_option_gate_dense15_zero_dte_return_forcedmax3_d50_physctx_2025_2026_spy_v1,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_forcedmax3_d50_physctx_2025_2026_spy_v1,False,False,False,False,False,False,False,False,-1.0,-1.0,0,2.078494644330438,0.3246221017980506,SPY,-1000000000.0,4,row13:val_months:after_202512|row14:val_months:after_202512|row15:val_months:after_202512,0,0,nan,nan,0,nan,nan,False,234,90,0.38461538461538464,1.0484254833819775,51,0.3246221017980506,0.4483359002771471,False,0,0,nan,nan,0,nan,nan,False
80,event_option_gate_dense15_zero_dte_return_valthr_d50_physctx_2023_2026_spy_v1,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_valthr_d50_physctx_2023_2026_spy_v1,False,False,False,False,False,False,False,False,-1.0,-1.0,0,8.399999999999999,0.4249193588533434,SPY,-1000000000.0,4,row37:val_months:after_202512|row38:val_months:after_202512|row39:val_months:after_202512,0,0,nan,nan,0,nan,nan,False,60,33,0.55,2.037037037037037,0,0.4249193588533434,0.6690634559324476,False,0,0,nan,nan,0,nan,nan,False
81,event_option_gate_dense15_zero_dte_return_valthr_d50_physctx_2025_2026_spy_v1,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_valthr_d50_physctx_2025_2026_spy_v1,False,False,False,False,False,False,False,False,-1.0,-1.0,0,8.399999999999999,0.4249193588533434,SPY,-1000000000.0,4,row13:val_months:after_202512|row14:val_months:after_202512|row15:val_months:after_202512,0,0,nan,nan,0,nan,nan,False,60,33,0.55,2.037037037037037,0,0.4249193588533434,0.6690634559324476,False,0,0,nan,nan,0,nan,nan,False
82,event_option_gate_dense15_zero_dte_return_valthr_d50_monthly_backfill18_max3_2023_2026_spy_v1,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_valthr_d50_monthly_backfill18_max3_2023_2026_spy_v1,False,False,False,False,False,False,False,False,-1.0,-1.0,0,6.800000000000001,0.36560808309024106,SPY,-1000000000.0,0,fold file missing,0,0,nan,nan,0,nan,nan,False,100,46,0.46,1.4197530864197527,18,0.36560808309024106,0.5573513967663177,False,0,0,nan,nan,0,nan,nan,False
83,event_option_gate_dense15_zero_dte_return_valthr_d50_monthly_backfill18_max3_2025_2026_spy_v1,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_valthr_d50_monthly_backfill18_max3_2025_2026_spy_v1,False,False,False,False,False,False,False,False,-1.0,-1.0,0,6.800000000000001,0.36560808309024106,SPY,-1000000000.0,0,fold file missing,0,0,nan,nan,0,nan,nan,False,100,46,0.46,1.4197530864197527,18,0.36560808309024106,0.5573513967663177,False,0,0,nan,nan,0,nan,nan,False
84,event_option_gate_dense15_zero_dte_return_valthr_d50_physctx_2023_2026_spxw_v1,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_valthr_d50_physctx_2023_2026_spxw_v1,False,False,False,False,False,False,False,False,-1.0,-1.0,0,8.499999999999998,0.43278009454231503,SPXW,-1000000000.0,4,row37:val_months:after_202512|row38:val_months:after_202512|row39:val_months:after_202512,57,32,0.5614035087719298,2.1333333333333337,0,0.43278009454231503,0.6822730310020559,False,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False
85,event_option_gate_dense15_zero_dte_return_valthr_d50_physctx_2025_2026_spxw_v1,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_valthr_d50_physctx_2025_2026_spxw_v1,False,False,False,False,False,False,False,False,-1.0,-1.0,0,8.499999999999998,0.43278009454231503,SPXW,-1000000000.0,4,row13:val_months:after_202512|row14:val_months:after_202512|row15:val_months:after_202512,57,32,0.5614035087719298,2.1333333333333337,0,0.43278009454231503,0.6822730310020559,False,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False
86,event_static_union_spxw_spy_2024h2_objpass_simpler_spy_component_2025_2026_v1,research_papers\JEPA\results\event_static_union_spxw_spy_2024h2_objpass_simpler_spy_component_2025_2026_v1,False,False,True,False,False,False,False,False,-1.0,-1.0,0,14.385508867504328,0.4059077238820504,SPXW,-1000000000.0,16,,82,42,0.5121951219512195,1.7371907395113129,19,0.4059077238820504,0.6173910413938009,False,201,108,0.5373134328358209,1.4571417739649106,38,0.4683296336176688,0.604897730053521,True,0,0,nan,nan,0,nan,nan,False
87,event_option_gate_dense15_zero_dte_return_valthr_d50_monthly_backfill18_max3_2023_2026_qqq_v1,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_valthr_d50_monthly_backfill18_max3_2023_2026_qqq_v1,False,False,False,False,False,False,False,False,-1.0,-1.0,0,4.3,0.3359680595227062,QQQ,-1000000000.0,0,fold file missing,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False,103,44,0.42718446601941745,1.2429378531073445,18,0.3359680595227062,0.5236370023552522,False
88,event_option_gate_dense15_zero_dte_return_valthr_d50_monthly_backfill18_max3_2025_2026_qqq_v1,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_valthr_d50_monthly_backfill18_max3_2025_2026_qqq_v1,False,False,False,False,False,False,False,False,-1.0,-1.0,0,4.3,0.3359680595227062,QQQ,-1000000000.0,0,fold file missing,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False,103,44,0.42718446601941745,1.2429378531073445,18,0.3359680595227062,0.5236370023552522,False
89,event_option_gate_dense15_zero_dte_return_valthr_d50_monthly_backfill18_max3_2023_2026_spxw_v1,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_valthr_d50_monthly_backfill18_max3_2023_2026_spxw_v1,False,False,False,False,False,False,False,False,-1.0,-1.0,0,8.7,0.3888222679365345,SPXW,-1000000000.0,0,fold file missing,99,48,0.48484848484848486,1.568627450980392,18,0.3888222679365345,0.5820066172776421,False,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False
90,event_option_gate_dense15_zero_dte_return_valthr_d50_monthly_backfill18_max3_2025_2026_spxw_v1,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_valthr_d50_monthly_backfill18_max3_2025_2026_spxw_v1,False,False,False,False,False,False,False,False,-1.0,-1.0,0,8.7,0.3888222679365345,SPXW,-1000000000.0,0,fold file missing,99,48,0.48484848484848486,1.568627450980392,18,0.3888222679365345,0.5820066172776421,False,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False
91,event_option_gate_dense15_zero_dte_return_forcedvol_d50_physctx_maxday2plus_2025_2026_spy_v1,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_forcedvol_d50_physctx_maxday2plus_2025_2026_spy_v1,False,False,False,False,False,False,False,False,-1.0,-1.0,0,6.878494644330434,0.35494851151935025,SPY,-1000000000.0,4,row13:val_months:after_202512|row14:val_months:after_202512|row15:val_months:after_202512,0,0,nan,nan,0,nan,nan,False,138,60,0.43478260869565216,1.2974933741778958,0,0.35494851151935025,0.5181492403674636,False,0,0,nan,nan,0,nan,nan,False
92,event_option_gate_dense15_zero_dte_return_valthr_d50_monthly_backfill18_forced_2025_2026_qqq_v1,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_valthr_d50_monthly_backfill18_forced_2025_2026_qqq_v1,False,False,False,False,False,False,False,False,-1.0,-1.0,0,2.7000000000000006,0.3178425371515976,QQQ,-1000000000.0,0,fold file missing,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False,103,42,0.4077669902912621,1.147540983606557,18,0.3178425371515976,0.5043238745604832,False
93,event_option_gate_dense15_zero_dte_return_valthr_d50_physctx_2023_2026_qqq_v1,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_valthr_d50_physctx_2023_2026_qqq_v1,False,False,False,False,False,False,False,False,-1.0,-1.0,0,5.800000000000001,0.3684696267060676,QQQ,-1000000000.0,4,row37:val_months:after_202512|row38:val_months:after_202512|row39:val_months:after_202512,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False,66,32,0.48484848484848486,1.568627450980392,0,0.3684696267060676,0.6028940871428276,False
94,event_option_gate_dense15_zero_dte_return_valthr_d50_physctx_2025_2026_qqq_v1,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_valthr_d50_physctx_2025_2026_qqq_v1,False,False,False,False,False,False,False,False,-1.0,-1.0,0,5.800000000000001,0.3684696267060676,QQQ,-1000000000.0,4,row13:val_months:after_202512|row14:val_months:after_202512|row15:val_months:after_202512,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False,66,32,0.48484848484848486,1.568627450980392,0,0.3684696267060676,0.6028940871428276,False
95,event_static_union_longsrc_spy_2024h2select_2025_2026janmay_v1,research_papers\JEPA\results\event_static_union_longsrc_spy_2024h2select_2025_2026janmay_v1,False,False,True,False,False,False,False,False,-1.0,-1.0,0,11.606373186236834,0.47540198257029914,SPY,-1000000000.0,10,,0,0,nan,nan,0,nan,nan,False,208,113,0.5432692307692307,1.567646428945818,44,0.47540198257029914,0.6095672208151225,True,0,0,nan,nan,0,nan,nan,False
96,event_static_union_longsrc_spy_2024h2select_2025test_v1,research_papers\JEPA\results\event_static_union_longsrc_spy_2024h2select_2025test_v1,False,False,False,False,False,False,False,False,-1.0,-1.0,0,0.0,nan,,-1000000000.0,0,no matching folds,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False
97,event_option_gate_dense15_zero_dte_win_valthr_d50_physctx_2025_2026_qqq_v1,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_d50_physctx_2025_2026_qqq_v1,False,False,False,False,False,False,False,False,-1.0,-1.0,0,6.1349693431005,0.3547781163543211,QQQ,-1000000000.0,4,row13:val_months:after_202512|row14:val_months:after_202512|row15:val_months:after_202512,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False,133,58,0.43609022556390975,1.2726653041377998,0,0.3547781163543211,0.5209905275456578,False
98,event_option_gate_dense15_zero_dte_return_forcedmax3_d50_physctx_2023_2026_spxw_v1,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_forcedmax3_d50_physctx_2023_2026_spxw_v1,False,False,False,False,False,False,False,False,-1.0,-1.0,0,4.786597900304136,0.33921141360601104,SPXW,-1000000000.0,4,row37:val_months:after_202512|row38:val_months:after_202512|row39:val_months:after_202512,246,98,0.3983739837398374,1.1082612437177064,57,0.33921141360601104,0.4606616729665265,False,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False
99,event_option_gate_dense15_zero_dte_return_forcedmax3_d50_physctx_2025_2026_spxw_v1,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_forcedmax3_d50_physctx_2025_2026_spxw_v1,False,False,False,False,False,False,False,False,-1.0,-1.0,0,4.786597900304136,0.33921141360601104,SPXW,-1000000000.0,4,row13:val_months:after_202512|row14:val_months:after_202512|row15:val_months:after_202512,246,98,0.3983739837398374,1.1082612437177064,57,0.33921141360601104,0.4606616729665265,False,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False
100,event_static_union_longsrc_qqq_2024h2select_2025test_v1,research_papers\JEPA\results\event_static_union_longsrc_qqq_2024h2select_2025test_v1,False,False,False,False,False,False,False,False,-1.0,-1.0,0,0.0,nan,,-1000000000.0,0,no matching folds,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False
101,event_option_gate_dense15_zero_dte_return_valthrloose_d50_monthly_backfill18_max3_2025_2026_qqq_v1,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_valthrloose_d50_monthly_backfill18_max3_2025_2026_qqq_v1,False,False,False,False,False,False,False,False,-1.0,-1.0,0,4.8,0.34577689184711224,QQQ,-1000000000.0,0,fold file missing,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False,80,36,0.45,1.3636363636363633,18,0.34577689184711224,0.5588049211064404,False
102,event_option_gate_dense15_zero_dte_return_valthrloose_d50_monthly_backfill18_2025_2026_qqq_v1,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_valthrloose_d50_monthly_backfill18_2025_2026_qqq_v1,False,False,False,False,False,False,False,False,-1.0,-1.0,0,4.3,0.33867787511454334,QQQ,-1000000000.0,0,fold file missing,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False,79,35,0.4430379746835443,1.3257575757575755,17,0.33867787511454334,0.5526808705169161,False
103,event_option_gate_dense15_zero_dte_return_forcedmax3_d35_physctx_2023_2026_qqq_v1,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_forcedmax3_d35_physctx_2023_2026_qqq_v1,False,False,False,False,False,False,False,False,-1.0,-1.0,0,8.797297332128352,0.3615195800964547,QQQ,-1000000000.0,4,row37:val_months:after_202512|row38:val_months:after_202512|row39:val_months:after_202512,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False,234,99,0.4230769230769231,1.2172172180772431,51,0.3615195800964547,0.4871190879536771,False
104,event_option_gate_dense15_zero_dte_return_forcedmax3_d35_physctx_2025_2026_qqq_v1,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_forcedmax3_d35_physctx_2025_2026_qqq_v1,False,False,False,False,False,False,False,False,-1.0,-1.0,0,8.797297332128352,0.3615195800964547,QQQ,-1000000000.0,4,row13:val_months:after_202512|row14:val_months:after_202512|row15:val_months:after_202512,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False,234,99,0.4230769230769231,1.2172172180772431,51,0.3615195800964547,0.4871190879536771,False
105,event_static_union_longsrc_spy_2024h2select_2025_2026janmay_2src_v1,research_papers\JEPA\results\event_static_union_longsrc_spy_2024h2select_2025_2026janmay_2src_v1,False,False,True,False,False,False,False,False,-1.0,-1.0,0,9.050255320713681,0.4683296336176688,SPY,-1000000000.0,7,,0,0,nan,nan,0,nan,nan,False,201,108,0.5373134328358209,1.4571417739649108,38,0.4683296336176688,0.604897730053521,True,0,0,nan,nan,0,nan,nan,False
106,event_option_gate_qqq_full20_family_d80_win_2025_2026_v1,research_papers\JEPA\results\event_option_gate_qqq_full20_family_d80_win_2025_2026_v1,False,False,False,False,False,False,False,False,-1.0,-1.0,0,3.0725252681068054,0.36234020154850344,QQQ,-1000000000.0,4,row13:val_months:after_202512|row14:val_months:after_202512|row15:val_months:after_202512,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False,198,85,0.4292929292929293,1.097072893889257,0,0.36234020154850344,0.4989370595077902,False
107,event_option_gate_dense15_zero_dte_return_valthrloose_d50_physctx_2025_2026_qqq_v1,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_valthrloose_d50_physctx_2025_2026_qqq_v1,False,False,False,False,False,False,False,False,-1.0,-1.0,0,3.400000000000001,0.3274985404778122,QQQ,-1000000000.0,4,row13:val_months:after_202512|row14:val_months:after_202512|row15:val_months:after_202512,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False,58,26,0.4482758620689655,1.3541666666666667,2,0.3274985404778122,0.5754791687415537,False
108,event_static_union_longsrc_spxw_2024h2select_2025test_v1,research_papers\JEPA\results\event_static_union_longsrc_spxw_2024h2select_2025test_v1,False,False,False,False,False,False,False,False,-1.0,-1.0,0,0.0,nan,,-1000000000.0,0,no matching folds,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False
109,event_option_gate_dense15_zero_dte_return_valthrloose_d50_monthly_backfill18_max3_2025_2026_spy_v1,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_valthrloose_d50_monthly_backfill18_max3_2025_2026_spy_v1,False,False,False,False,False,False,False,False,-1.0,-1.0,0,8.599999999999998,0.3859188984774933,SPY,-1000000000.0,0,fold file missing,0,0,nan,nan,0,nan,nan,False,102,49,0.4803921568627451,1.5408805031446537,18,0.3859188984774933,0.5762887274890346,False,0,0,nan,nan,0,nan,nan,False
110,event_option_gate_dense15_zero_dte_return_valthrloose_d50_monthly_backfill18_2025_2026_spy_v1,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_valthrloose_d50_monthly_backfill18_2025_2026_spy_v1,False,False,False,False,False,False,False,False,-1.0,-1.0,0,8.899999999999999,0.39002463169250473,SPY,-1000000000.0,0,fold file missing,0,0,nan,nan,0,nan,nan,False,101,49,0.48514851485148514,1.5705128205128203,17,0.39002463169250473,0.5813607340421444,False,0,0,nan,nan,0,nan,nan,False
111,event_static_union_longsrc_qqq_2024h2select_2025_2026janmay_v1,research_papers\JEPA\results\event_static_union_longsrc_qqq_2024h2select_2025_2026janmay_v1,False,False,True,False,False,False,False,False,-1.0,-1.0,0,5.220829375895704,0.4279221522197677,QQQ,-1000000000.0,8,,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False,152,77,0.506578947368421,1.3776982322348923,34,0.4279221522197677,0.5849114032097994,False
112,event_static_union_longsrc_qqq_2024h2select_2025test_d80_front_v1,research_papers\JEPA\results\event_static_union_longsrc_qqq_2024h2select_2025test_d80_front_v1,False,False,False,False,False,False,False,False,-1.0,-1.0,0,0.0,nan,,-1000000000.0,0,no matching folds,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False
113,event_trade_union_config_selector_scorecap5pool_monthly_s3_qqq_md8_2025oct_2026may_time_v1,research_papers\JEPA\results\event_trade_union_config_selector_scorecap5pool_monthly_s3_qqq_md8_2025oct_2026may_time_v1,False,False,False,False,False,False,False,False,-1.0,-1.0,0,12.682025296046211,0.4120380624530814,QQQ,-1000000000.0,4,row4:select_months:after_202512|row5:select_months:after_202512|row6:select_months:after_202512,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False,386,178,0.46113989637305697,1.2647968564308485,72,0.4120380624530814,0.5110075774571716,False
114,event_option_gate_dense15_zero_dte_return_forcedvol_d50_physctx_2025_2026_spy_v1,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_forcedvol_d50_physctx_2025_2026_spy_v1,False,False,False,False,False,False,False,False,-1.0,-1.0,0,4.678494644330435,0.33604171053291565,SPY,-1000000000.0,4,row13:val_months:after_202512|row14:val_months:after_202512|row15:val_months:after_202512,0,0,nan,nan,0,nan,nan,False,140,58,0.4142857142857143,1.1923604059828408,17,0.33604171053291565,0.4971079238161267,False,0,0,nan,nan,0,nan,nan,False
115,event_option_gate_direct_return_forcedvol_d80_physctx_xjepa_oof_call02_2025_2026_spy_v1,research_papers\JEPA\results\event_option_gate_direct_return_forcedvol_d80_physctx_xjepa_oof_call02_2025_2026_spy_v1,False,False,False,False,False,False,False,False,-1.0,-1.0,0,6.368696181388756,0.3703249157290689,SPY,-1000000000.0,4,row13:val_months:after_202512|row14:val_months:after_202512|row15:val_months:after_202512,0,0,nan,nan,0,nan,nan,False,157,70,0.445859872611465,1.3127214384422943,20,0.3703249157290689,0.5239809421968308,False,0,0,nan,nan,0,nan,nan,False
116,event_option_gate_direct_return_forcedvol_d80_2025_2026_spy_v1,research_papers\JEPA\results\event_option_gate_direct_return_forcedvol_d80_2025_2026_spy_v1,False,False,False,False,False,False,False,False,-1.0,-1.0,0,1.4823360865115591,0.3661378448952173,SPY,-1000000000.0,4,row13:val_months:after_202512|row14:val_months:after_202512|row15:val_months:after_202512,0,0,nan,nan,0,nan,nan,False,112,51,0.45535714285714285,1.1130070808347916,19,0.3661378448952173,0.547537275378617,False,0,0,nan,nan,0,nan,nan,False
117,event_option_gate_dense15_zero_dte_return_valthr_d25_monthly_backfill18_d25max3_2025_2026_qqq_v1,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_valthr_d25_monthly_backfill18_d25max3_2025_2026_qqq_v1,False,False,False,False,False,False,False,False,-1.0,-1.0,0,12.999999999999998,0.44248041592362974,QQQ,-1000000000.0,0,fold file missing,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False,98,53,0.5408163265306123,1.9629629629629624,21,0.44248041592362974,0.6360730542705189,False
118,event_option_gate_dense15_zero_dte_return_valthr_d25_monthly_backfill18_max3_2023_2026_qqq_v1,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_valthr_d25_monthly_backfill18_max3_2023_2026_qqq_v1,False,False,False,False,False,False,False,False,-1.0,-1.0,0,12.999999999999998,0.44248041592362974,QQQ,-1000000000.0,0,fold file missing,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False,98,53,0.5408163265306123,1.9629629629629624,21,0.44248041592362974,0.6360730542705189,False
119,event_trade_union_config_selector_full20_202205hist_2024_2026_spy_small_s6_ordergrid_w8_v1,research_papers\JEPA\results\event_trade_union_config_selector_full20_202205hist_2024_2026_spy_small_s6_ordergrid_w8_v1,False,False,False,False,False,False,False,False,-1.0,-1.0,0,5.3998124408692805,0.45735647256549594,SPY,-1000000000.0,4,row25:select_months:after_202512|row26:select_months:after_202512|row27:select_months:after_202512,0,0,nan,nan,0,nan,nan,False,230,120,0.5217391304347826,1.239923807581017,44,0.45735647256549594,0.5854075439199975,True,0,0,nan,nan,0,nan,nan,False
120,event_option_gate_direct_return_forcedvol_d80_physctx_core3_call02_2025_2026_spy_v1,research_papers\JEPA\results\event_option_gate_direct_return_forcedvol_d80_physctx_core3_call02_2025_2026_spy_v1,False,False,False,False,False,False,False,False,-1.0,-1.0,0,-0.43429165840299566,0.31893763215740367,SPY,-1000000000.0,4,row13:val_months:after_202512|row14:val_months:after_202512|row15:val_months:after_202512,0,0,nan,nan,0,nan,nan,False,122,49,0.4016393442622951,0.9749322784572598,17,0.31893763215740367,0.49034620621420544,False,0,0,nan,nan,0,nan,nan,False
121,event_trade_union_config_selector_full20_202205hist_2024_2026_qqq_small_s6_v1,research_papers\JEPA\results\event_trade_union_config_selector_full20_202205hist_2024_2026_qqq_small_s6_v1,False,False,False,False,False,False,False,False,-1.0,-1.0,0,5.190558926482265,0.44507689861580335,QQQ,-1000000000.0,4,row25:select_months:after_202512|row26:select_months:after_202512|row27:select_months:after_202512,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False,257,130,0.5058365758754864,1.2049741104456022,49,0.44507689861580335,0.5664243405413594,False
122,event_trade_union_config_selector_full20_202205hist_2025_2026_qqq_small_s6_v1,research_papers\JEPA\results\event_trade_union_config_selector_full20_202205hist_2025_2026_qqq_small_s6_v1,False,False,False,False,False,False,False,False,-1.0,-1.0,0,5.190558926482265,0.44507689861580335,QQQ,-1000000000.0,4,row13:select_months:after_202512|row14:select_months:after_202512|row15:select_months:after_202512,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False,257,130,0.5058365758754864,1.2049741104456022,49,0.44507689861580335,0.5664243405413594,False
123,event_trade_union_config_selector_scorecap5pool_monthly_s3_qqq_md8_2025oct_2026may_ordergrid_v1,research_papers\JEPA\results\event_trade_union_config_selector_scorecap5pool_monthly_s3_qqq_md8_2025oct_2026may_ordergrid_v1,False,False,False,False,False,False,False,False,-1.0,-1.0,0,12.63663105075793,0.40597357421477726,QQQ,-1000000000.0,4,row4:select_months:after_202512|row5:select_months:after_202512|row6:select_months:after_202512,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False,366,167,0.4562841530054645,1.271779048027831,52,0.40597357421477726,0.5075028648463336,False
124,event_trade_union_config_selector_full20_202205hist_2024_2026_spy_small_s12_ordergrid_v2,research_papers\JEPA\results\event_trade_union_config_selector_full20_202205hist_2024_2026_spy_small_s12_ordergrid_v2,False,False,False,False,False,False,False,False,-1.0,-1.0,0,5.3998124408692805,0.45735647256549594,SPY,-1000000000.0,4,row25:select_months:after_202512|row26:select_months:after_202512|row27:select_months:after_202512,0,0,nan,nan,0,nan,nan,False,230,120,0.5217391304347826,1.239923807581017,44,0.45735647256549594,0.5854075439199975,True,0,0,nan,nan,0,nan,nan,False
125,event_static_union_qqq_d80_win80_ptdj80_scoredesc_m8_2025julsep_select_2025oct_2026may_v1,research_papers\JEPA\results\event_static_union_qqq_d80_win80_ptdj80_scoredesc_m8_2025julsep_select_2025oct_2026may_v1,False,False,True,False,False,False,False,False,-1.0,-1.0,0,12.082541148439692,0.4002870213144037,QQQ,-1000000000.0,12,,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False,437,195,0.4462242562929062,1.2230362211202632,72,0.4002870213144037,0.493098686722833,False
