daily_pnl,trade_count,ticker,date
2500.0,1.0,QQQ,20230829
-1500.0,1.0,QQQ,20230830
-3000.0,2.0,QQQ,20230831
1000.0,2.0,QQQ,20230901
0.0,0.0,QQQ,20230904
2500.0,1.0,QQQ,20230905
2500.0,1.0,QQQ,20230906
-1500.0,1.0,QQQ,20230907
1000.0,2.0,QQQ,20230908
-1500.0,1.0,QQQ,20230911
2500.0,1.0,QQQ,20230912
2500.0,1.0,QQQ,20230913
-1500.0,1.0,QQQ,20230914
-1500.0,1.0,QQQ,20230915
-1500.0,1.0,QQQ,20230918
2500.0,1.0,QQQ,20230919
-1500.0,1.0,QQQ,20230920
-1500.0,1.0,QQQ,20230921
-1500.0,1.0,QQQ,20230922
2500.0,1.0,QQQ,20230925
2500.0,1.0,QQQ,20230926
-1500.0,1.0,QQQ,20230927
-1500.0,1.0,QQQ,20230928
-1500.0,1.0,QQQ,20230929
-1500.0,1.0,QQQ,20231002
2500.0,1.0,QQQ,20231003
-1500.0,1.0,QQQ,20231004
-1500.0,1.0,QQQ,20231005
-1500.0,1.0,QQQ,20231006
2500.0,1.0,QQQ,20231009
-1500.0,1.0,QQQ,20231010
-1500.0,1.0,QQQ,20231011
2500.0,1.0,QQQ,20231012
-1500.0,1.0,QQQ,20231013
-1500.0,1.0,QQQ,20231016
-1500.0,1.0,QQQ,20231017
5000.0,2.0,QQQ,20231018
2500.0,1.0,QQQ,20231019
2500.0,1.0,QQQ,20231020
-1500.0,1.0,QQQ,20231023
2500.0,1.0,QQQ,20231024
-1500.0,1.0,QQQ,20231025
-1500.0,1.0,QQQ,20231026
2500.0,1.0,QQQ,20231027
-1500.0,1.0,QQQ,20231030
2500.0,1.0,QQQ,20231031
2500.0,1.0,QQQ,20231101
2500.0,1.0,QQQ,20231102
2500.0,1.0,QQQ,20231103
2500.0,1.0,QQQ,20231106
2500.0,1.0,QQQ,20231107
1000.0,2.0,QQQ,20231108
1000.0,2.0,QQQ,20231109
2500.0,1.0,QQQ,20231110
-1500.0,1.0,QQQ,20231113
-1500.0,1.0,QQQ,20231114
-1500.0,1.0,QQQ,20231115
2500.0,1.0,QQQ,20231116
-3000.0,2.0,QQQ,20231117
2500.0,1.0,QQQ,20231120
1000.0,2.0,QQQ,20231121
-1500.0,1.0,QQQ,20231122
0.0,0.0,QQQ,20231123
0.0,0.0,QQQ,20231124
1000.0,2.0,QQQ,20231127
-3000.0,2.0,QQQ,20231128
2500.0,1.0,QQQ,20231129
-1500.0,1.0,QQQ,20231130
-1500.0,1.0,QQQ,20231201
-1500.0,1.0,QQQ,20231204
-1500.0,1.0,QQQ,20231205
-1500.0,1.0,QQQ,20231206
-1500.0,1.0,QQQ,20231207
1000.0,2.0,QQQ,20231208
-1500.0,1.0,QQQ,20231211
-1500.0,1.0,QQQ,20231212
-1500.0,1.0,QQQ,20231213
5000.0,2.0,QQQ,20231214
-3000.0,2.0,QQQ,20231215
-3000.0,2.0,QQQ,20231218
5000.0,2.0,QQQ,20231219
-3000.0,2.0,QQQ,20231220
1000.0,2.0,QQQ,20231221
-3000.0,2.0,QQQ,20231222
0.0,0.0,QQQ,20231225
-3000.0,2.0,QQQ,20231226
1000.0,2.0,QQQ,20231227
1000.0,2.0,QQQ,20231228
5000.0,2.0,QQQ,20231229
0.0,0.0,QQQ,20240101
5000.0,2.0,QQQ,20240102
2500.0,1.0,QQQ,20240103
-1500.0,1.0,QQQ,20240104
-1500.0,1.0,QQQ,20240105
-1500.0,1.0,QQQ,20240108
-1500.0,1.0,QQQ,20240109
-1500.0,1.0,QQQ,20240110
2500.0,1.0,QQQ,20240111
-1500.0,1.0,QQQ,20240112
0.0,0.0,QQQ,20240115
-1500.0,1.0,QQQ,20240116
2500.0,1.0,QQQ,20240117
2500.0,1.0,QQQ,20240118
2500.0,1.0,QQQ,20240119
2500.0,1.0,QQQ,20240122
2500.0,1.0,QQQ,20240123
-1500.0,1.0,QQQ,20240124
2500.0,1.0,QQQ,20240125
2500.0,1.0,QQQ,20240126
-1500.0,1.0,QQQ,20240129
-1500.0,1.0,QQQ,20240130
2500.0,1.0,QQQ,20240131
2500.0,1.0,QQQ,20240201
2500.0,1.0,QQQ,20240202
2500.0,1.0,QQQ,20240205
2500.0,1.0,QQQ,20240206
-1500.0,1.0,QQQ,20240207
-1500.0,1.0,QQQ,20240208
-1500.0,1.0,QQQ,20240209
-1500.0,1.0,QQQ,20240212
-1500.0,1.0,QQQ,20240213
-1500.0,1.0,QQQ,20240214
-1500.0,1.0,QQQ,20240215
-1500.0,1.0,QQQ,20240216
0.0,0.0,QQQ,20240219
2500.0,1.0,QQQ,20240220
-1500.0,1.0,QQQ,20240221
-1500.0,1.0,QQQ,20240222
2500.0,1.0,QQQ,20240223
2500.0,1.0,QQQ,20240226
2500.0,1.0,QQQ,20240227
-1500.0,1.0,QQQ,20240228
2500.0,1.0,QQQ,20240229
-1500.0,1.0,QQQ,20240301
-1500.0,1.0,QQQ,20240304
2500.0,1.0,QQQ,20240305
2500.0,1.0,QQQ,20240306
-1500.0,1.0,QQQ,20240307
-1500.0,1.0,QQQ,20240308
-1500.0,1.0,QQQ,20240311
-1500.0,1.0,QQQ,20240312
2500.0,1.0,QQQ,20240313
-1500.0,1.0,QQQ,20240314
2500.0,1.0,QQQ,20240315
2500.0,1.0,QQQ,20240318
-1500.0,1.0,QQQ,20240319
984.8484095900975,1.0,QQQ,20240320
-1500.0,1.0,QQQ,20240321
-1500.0,1.0,QQQ,20240322
-1500.0,1.0,QQQ,20240325
2500.0,1.0,QQQ,20240326
2500.0,1.0,QQQ,20240327
2500.0,1.0,QQQ,20240328
0.0,0.0,QQQ,20240329
2500.0,1.0,QQQ,20240401
-1500.0,1.0,QQQ,20240402
2500.0,1.0,QQQ,20240403
2500.0,1.0,QQQ,20240404
-1500.0,1.0,QQQ,20240405
-1500.0,1.0,QQQ,20240408
-1500.0,1.0,QQQ,20240409
-1500.0,1.0,QQQ,20240410
2500.0,1.0,QQQ,20240411
2500.0,1.0,QQQ,20240412
2500.0,1.0,QQQ,20240415
-1500.0,1.0,QQQ,20240416
2500.0,1.0,QQQ,20240417
-1500.0,1.0,QQQ,20240418
2500.0,1.0,QQQ,20240419
2500.0,1.0,QQQ,20240422
-1500.0,1.0,QQQ,20240423
2500.0,1.0,QQQ,20240424
2500.0,1.0,QQQ,20240425
-1500.0,1.0,QQQ,20240426
-1500.0,1.0,QQQ,20240429
2500.0,1.0,QQQ,20240430
-1500.0,1.0,QQQ,20240501
2500.0,1.0,QQQ,20240502
2500.0,1.0,QQQ,20240503
-1500.0,1.0,QQQ,20240506
-1500.0,1.0,QQQ,20240507
-1500.0,1.0,QQQ,20240508
-1500.0,1.0,QQQ,20240509
2500.0,1.0,QQQ,20240510
-1500.0,1.0,QQQ,20240513
-1500.0,1.0,QQQ,20240514
-1500.0,1.0,QQQ,20240515
2500.0,1.0,QQQ,20240516
-1500.0,1.0,QQQ,20240517
-1500.0,1.0,QQQ,20240520
-3000.0,2.0,QQQ,20240521
-1065.2173725253165,2.0,QQQ,20240522
1000.0,2.0,QQQ,20240523
-3000.0,2.0,QQQ,20240524
0.0,0.0,QQQ,20240527
1000.0,2.0,QQQ,20240528
1000.0,2.0,QQQ,20240529
5000.0,2.0,QQQ,20240530
-1500.0,1.0,QQQ,20240531
2500.0,1.0,QQQ,20240603
2500.0,1.0,QQQ,20240604
-1500.0,1.0,QQQ,20240605
-1500.0,1.0,QQQ,20240606
2500.0,1.0,QQQ,20240607
2500.0,1.0,QQQ,20240610
-1500.0,1.0,QQQ,20240611
273.6315811386465,1.0,QQQ,20240612
-1500.0,1.0,QQQ,20240613
0.0,0.0,QQQ,20240614
2500.0,1.0,QQQ,20240617
-1500.0,1.0,QQQ,20240618
0.0,0.0,QQQ,20240619
1000.0,2.0,QQQ,20240620
-1500.0,1.0,QQQ,20240621
-1500.0,1.0,QQQ,20240624
2500.0,1.0,QQQ,20240625
-1500.0,1.0,QQQ,20240626
-1500.0,1.0,QQQ,20240627
0.0,0.0,QQQ,20240628
2500.0,1.0,QQQ,20240701
-1500.0,1.0,QQQ,20240702
-1500.0,1.0,QQQ,20240703
0.0,0.0,QQQ,20240704
2500.0,1.0,QQQ,20240705
-1500.0,1.0,QQQ,20240708
-1500.0,1.0,QQQ,20240709
-1500.0,1.0,QQQ,20240710
2500.0,1.0,QQQ,20240711
-1500.0,1.0,QQQ,20240712
-1500.0,1.0,QQQ,20240715
2500.0,1.0,QQQ,20240716
2500.0,1.0,QQQ,20240717
-1500.0,1.0,QQQ,20240718
-1500.0,1.0,QQQ,20240719
2500.0,1.0,QQQ,20240722
2500.0,1.0,QQQ,20240723
2500.0,1.0,QQQ,20240724
2500.0,1.0,QQQ,20240725
2500.0,1.0,QQQ,20240726
2500.0,1.0,QQQ,20240729
2500.0,1.0,QQQ,20240730
-1500.0,1.0,QQQ,20240731
2500.0,1.0,QQQ,20240801
2500.0,1.0,QQQ,20240802
2500.0,1.0,QQQ,20240805
2500.0,1.0,QQQ,20240806
2500.0,1.0,QQQ,20240807
2500.0,1.0,QQQ,20240808
2500.0,1.0,QQQ,20240809
-1500.0,1.0,QQQ,20240812
-1500.0,1.0,QQQ,20240813
2500.0,1.0,QQQ,20240814
2500.0,1.0,QQQ,20240815
2500.0,1.0,QQQ,20240816
-1500.0,1.0,QQQ,20240819
2500.0,1.0,QQQ,20240820
-1500.0,1.0,QQQ,20240821
0.0,0.0,QQQ,20240822
2500.0,1.0,QQQ,20240823
2500.0,1.0,QQQ,20240826
2500.0,1.0,QQQ,20240827
-1500.0,1.0,QQQ,20240828
2500.0,1.0,QQQ,20240829
2500.0,1.0,QQQ,20240830
0.0,0.0,QQQ,20240902
1000.0,2.0,QQQ,20240903
2500.0,1.0,QQQ,20240904
-1500.0,1.0,QQQ,20240905
-1500.0,1.0,QQQ,20240906
1000.0,2.0,QQQ,20240909
-1500.0,1.0,QQQ,20240910
-1500.0,1.0,QQQ,20240911
2500.0,1.0,QQQ,20240912
2500.0,1.0,QQQ,20240913
2500.0,1.0,QQQ,20240916
-1500.0,1.0,QQQ,20240917
2500.0,1.0,QQQ,20240918
2500.0,1.0,QQQ,20240919
-1500.0,1.0,QQQ,20240920
-1500.0,1.0,QQQ,20240923
2500.0,1.0,QQQ,20240924
-1500.0,1.0,QQQ,20240925
-1500.0,1.0,QQQ,20240926
-1500.0,1.0,QQQ,20240927
-1500.0,1.0,QQQ,20240930
5000.0,2.0,QQQ,20241001
-3000.0,2.0,QQQ,20241002
5000.0,2.0,QQQ,20241003
-500.0,3.0,QQQ,20241004
0.0,0.0,QQQ,20241007
-1500.0,1.0,QQQ,20241008
-1500.0,1.0,QQQ,20241009
-3000.0,2.0,QQQ,20241010
5000.0,2.0,QQQ,20241011
1000.0,2.0,QQQ,20241014
3500.0,3.0,QQQ,20241015
-3000.0,2.0,QQQ,20241016
1000.0,2.0,QQQ,20241017
-1500.0,1.0,QQQ,20241018
0.0,0.0,QQQ,20241021
-3000.0,2.0,QQQ,20241022
2500.0,1.0,QQQ,20241023
0.0,0.0,QQQ,20241024
-3000.0,2.0,QQQ,20241025
-1500.0,1.0,QQQ,20241028
-3000.0,2.0,QQQ,20241029
-3000.0,2.0,QQQ,20241030
1000.0,2.0,QQQ,20241031
2500.0,1.0,QQQ,20241101
-1500.0,1.0,QQQ,20241104
-1500.0,1.0,QQQ,20241105
-3000.0,2.0,QQQ,20241106
-1500.0,1.0,QQQ,20241107
2500.0,1.0,QQQ,20241108
-1500.0,1.0,QQQ,20241111
2500.0,1.0,QQQ,20241112
2500.0,1.0,QQQ,20241113
2500.0,1.0,QQQ,20241114
2500.0,1.0,QQQ,20241115
-1500.0,1.0,QQQ,20241118
-1500.0,1.0,QQQ,20241119
2500.0,1.0,QQQ,20241120
2500.0,1.0,QQQ,20241121
2500.0,1.0,QQQ,20241122
-1500.0,1.0,QQQ,20241125
-1500.0,1.0,QQQ,20241126
2500.0,1.0,QQQ,20241127
0.0,0.0,QQQ,20241128
-1500.0,1.0,QQQ,20241129
-3000.0,2.0,QQQ,20241202
-3000.0,2.0,QQQ,20241203
1000.0,2.0,QQQ,20241204
-1500.0,1.0,QQQ,20241205
-1500.0,1.0,QQQ,20241206
1000.0,2.0,QQQ,20241209
2500.0,1.0,QQQ,20241210
-3000.0,2.0,QQQ,20241211
2500.0,1.0,QQQ,20241212
5000.0,2.0,QQQ,20241213
-3000.0,2.0,QQQ,20241216
-3000.0,2.0,QQQ,20241217
1000.0,2.0,QQQ,20241218
1000.0,2.0,QQQ,20241219
2500.0,1.0,QQQ,20241220
2500.0,1.0,QQQ,20241223
-3000.0,2.0,QQQ,20241224
0.0,0.0,QQQ,20241225
-3000.0,2.0,QQQ,20241226
1000.0,2.0,QQQ,20241227
5000.0,2.0,QQQ,20241230
2500.0,1.0,QQQ,20241231
0.0,0.0,QQQ,20250101
1000.0,2.0,QQQ,20250102
-1500.0,1.0,QQQ,20250103
-3000.0,2.0,QQQ,20250106
2500.0,1.0,QQQ,20250107
2500.0,1.0,QQQ,20250108
0.0,0.0,QQQ,20250109
2500.0,1.0,QQQ,20250110
-1500.0,1.0,QQQ,20250113
2500.0,1.0,QQQ,20250114
-1500.0,1.0,QQQ,20250115
-1500.0,1.0,QQQ,20250116
-1500.0,1.0,QQQ,20250117
0.0,0.0,QQQ,20250120
2500.0,1.0,QQQ,20250121
-1500.0,1.0,QQQ,20250122
-1500.0,1.0,QQQ,20250123
5000.0,2.0,QQQ,20250124
2500.0,1.0,QQQ,20250127
-1500.0,1.0,QQQ,20250128
-1500.0,1.0,QQQ,20250129
2500.0,1.0,QQQ,20250130
-1500.0,1.0,QQQ,20250131
2500.0,1.0,QQQ,20250203
2500.0,1.0,QQQ,20250204
2500.0,1.0,QQQ,20250205
-1500.0,1.0,QQQ,20250206
2500.0,1.0,QQQ,20250207
2500.0,1.0,QQQ,20250210
-1500.0,1.0,QQQ,20250211
-1500.0,1.0,QQQ,20250212
2500.0,1.0,QQQ,20250213
-1500.0,1.0,QQQ,20250214
0.0,0.0,QQQ,20250217
-1500.0,1.0,QQQ,20250218
2500.0,1.0,QQQ,20250219
-1500.0,1.0,QQQ,20250220
2500.0,1.0,QQQ,20250221
2500.0,1.0,QQQ,20250224
2500.0,1.0,QQQ,20250225
-1500.0,1.0,QQQ,20250226
-1500.0,1.0,QQQ,20250227
-1500.0,1.0,QQQ,20250228
-1500.0,1.0,QQQ,20250303
-1500.0,1.0,QQQ,20250304
-1500.0,1.0,QQQ,20250305
2500.0,1.0,QQQ,20250306
-1500.0,1.0,QQQ,20250307
2500.0,1.0,QQQ,20250310
2500.0,1.0,QQQ,20250311
2500.0,1.0,QQQ,20250312
2500.0,1.0,QQQ,20250313
2500.0,1.0,QQQ,20250314
-1500.0,1.0,QQQ,20250317
-1500.0,1.0,QQQ,20250318
-1500.0,1.0,QQQ,20250319
2500.0,1.0,QQQ,20250320
-1500.0,1.0,QQQ,20250321
-1500.0,1.0,QQQ,20250324
-1500.0,1.0,QQQ,20250325
2500.0,1.0,QQQ,20250326
2500.0,1.0,QQQ,20250327
2500.0,1.0,QQQ,20250328
2500.0,1.0,QQQ,20250331
2500.0,1.0,QQQ,20250401
-1500.0,1.0,QQQ,20250402
2500.0,1.0,QQQ,20250403
-3000.0,2.0,QQQ,20250404
-1500.0,1.0,QQQ,20250407
-1500.0,1.0,QQQ,20250408
-1500.0,1.0,QQQ,20250409
-1500.0,1.0,QQQ,20250410
-1500.0,1.0,QQQ,20250411
1000.0,2.0,QQQ,20250414
-3000.0,2.0,QQQ,20250415
1000.0,2.0,QQQ,20250416
1000.0,2.0,QQQ,20250417
0.0,0.0,QQQ,20250418
-3000.0,2.0,QQQ,20250421
1000.0,2.0,QQQ,20250422
1000.0,2.0,QQQ,20250423
5000.0,2.0,QQQ,20250424
0.0,0.0,QQQ,20250425
2500.0,1.0,QQQ,20250428
2500.0,1.0,QQQ,20250429
-1500.0,1.0,QQQ,20250430
-1500.0,1.0,QQQ,20250501
2500.0,1.0,QQQ,20250502
2500.0,1.0,QQQ,20250505
2500.0,1.0,QQQ,20250506
-1500.0,1.0,QQQ,20250507
-1500.0,1.0,QQQ,20250508
2500.0,1.0,QQQ,20250509
-1500.0,1.0,QQQ,20250512
2500.0,1.0,QQQ,20250513
-1500.0,1.0,QQQ,20250514
-1500.0,1.0,QQQ,20250515
-1500.0,1.0,QQQ,20250516
2500.0,1.0,QQQ,20250519
-1500.0,1.0,QQQ,20250520
2500.0,1.0,QQQ,20250521
-1500.0,1.0,QQQ,20250522
2500.0,1.0,QQQ,20250523
0.0,0.0,QQQ,20250526
-1500.0,1.0,QQQ,20250527
-1500.0,1.0,QQQ,20250528
2500.0,1.0,QQQ,20250529
-1500.0,1.0,QQQ,20250530
1000.0,2.0,QQQ,20250602
2500.0,1.0,QQQ,20250603
2500.0,1.0,QQQ,20250604
2500.0,1.0,QQQ,20250605
2500.0,1.0,QQQ,20250606
0.0,0.0,QQQ,20250609
-1500.0,1.0,QQQ,20250610
0.0,0.0,QQQ,20250611
2500.0,1.0,QQQ,20250612
2500.0,1.0,QQQ,20250613
-1500.0,1.0,QQQ,20250616
-1500.0,1.0,QQQ,20250617
2500.0,1.0,QQQ,20250618
0.0,0.0,QQQ,20250619
2500.0,1.0,QQQ,20250620
2500.0,1.0,QQQ,20250623
1000.0,2.0,QQQ,20250624
2500.0,1.0,QQQ,20250625
-1500.0,1.0,QQQ,20250626
2500.0,1.0,QQQ,20250627
2500.0,1.0,QQQ,20250630
-1500.0,1.0,QQQ,20250701
2500.0,1.0,QQQ,20250702
-1500.0,1.0,QQQ,20250703
0.0,0.0,QQQ,20250704
2500.0,1.0,QQQ,20250707
-1500.0,1.0,QQQ,20250708
-1500.0,1.0,QQQ,20250709
-1500.0,1.0,QQQ,20250710
-1500.0,1.0,QQQ,20250711
-1500.0,1.0,QQQ,20250714
1000.0,2.0,QQQ,20250715
-1500.0,1.0,QQQ,20250716
-3000.0,2.0,QQQ,20250717
1000.0,2.0,QQQ,20250718
-3000.0,2.0,QQQ,20250721
1000.0,2.0,QQQ,20250722
1000.0,2.0,QQQ,20250723
1000.0,2.0,QQQ,20250724
-3000.0,2.0,QQQ,20250725
5000.0,2.0,QQQ,20250728
5000.0,2.0,QQQ,20250729
2500.0,1.0,QQQ,20250730
2500.0,1.0,QQQ,20250731
2500.0,1.0,QQQ,20250801
-1500.0,1.0,QQQ,20250804
2500.0,1.0,QQQ,20250805
-1500.0,1.0,QQQ,20250806
2500.0,1.0,QQQ,20250807
-1500.0,1.0,QQQ,20250808
2500.0,1.0,QQQ,20250811
2500.0,1.0,QQQ,20250812
2500.0,1.0,QQQ,20250813
-1500.0,1.0,QQQ,20250814
2500.0,1.0,QQQ,20250815
0.0,0.0,QQQ,20250818
-1500.0,1.0,QQQ,20250819
2500.0,1.0,QQQ,20250820
2500.0,1.0,QQQ,20250821
2500.0,1.0,QQQ,20250822
-1500.0,1.0,QQQ,20250825
-1500.0,1.0,QQQ,20250826
2500.0,1.0,QQQ,20250827
2500.0,1.0,QQQ,20250828
2500.0,1.0,QQQ,20250829
0.0,0.0,QQQ,20250901
1000.0,2.0,QQQ,20250902
2500.0,1.0,QQQ,20250903
-3000.0,2.0,QQQ,20250904
2500.0,1.0,QQQ,20250905
0.0,0.0,QQQ,20250908
2500.0,1.0,QQQ,20250909
0.0,0.0,QQQ,20250910
-1500.0,1.0,QQQ,20250911
-1500.0,1.0,QQQ,20250912
0.0,0.0,QQQ,20250915
-3000.0,2.0,QQQ,20250916
0.0,0.0,QQQ,20250917
2500.0,1.0,QQQ,20250918
2500.0,1.0,QQQ,20250919
2500.0,1.0,QQQ,20250922
-1500.0,1.0,QQQ,20250923
2500.0,1.0,QQQ,20250924
2500.0,1.0,QQQ,20250925
2500.0,1.0,QQQ,20250926
0.0,0.0,QQQ,20250929
-1500.0,1.0,QQQ,20250930
2500.0,1.0,QQQ,20251001
1000.0,2.0,QQQ,20251002
0.0,0.0,QQQ,20251003
1000.0,2.0,QQQ,20251006
2500.0,1.0,QQQ,20251007
-1500.0,1.0,QQQ,20251008
0.0,0.0,QQQ,20251009
2500.0,1.0,QQQ,20251010
2500.0,1.0,QQQ,20251013
-1500.0,1.0,QQQ,20251014
2500.0,1.0,QQQ,20251015
2500.0,1.0,QQQ,20251016
-1500.0,1.0,QQQ,20251017
2500.0,1.0,QQQ,20251020
2500.0,1.0,QQQ,20251021
2500.0,1.0,QQQ,20251022
-1500.0,1.0,QQQ,20251023
0.0,0.0,QQQ,20251024
0.0,0.0,QQQ,20251027
-1500.0,1.0,QQQ,20251028
2500.0,1.0,QQQ,20251029
2500.0,1.0,QQQ,20251030
2500.0,1.0,QQQ,20251031
1000.0,2.0,QQQ,20251103
-1500.0,1.0,QQQ,20251104
-1500.0,1.0,QQQ,20251105
2500.0,1.0,QQQ,20251106
2500.0,1.0,QQQ,20251107
0.0,0.0,QQQ,20251110
2500.0,1.0,QQQ,20251111
1000.0,2.0,QQQ,20251112
2500.0,1.0,QQQ,20251113
-1500.0,1.0,QQQ,20251114
2500.0,1.0,QQQ,20251117
2500.0,1.0,QQQ,20251118
2500.0,1.0,QQQ,20251119
2500.0,1.0,QQQ,20251120
-1500.0,1.0,QQQ,20251121
-1500.0,1.0,QQQ,20251124
-1500.0,1.0,QQQ,20251125
2500.0,1.0,QQQ,20251126
0.0,0.0,QQQ,20251127
2500.0,1.0,QQQ,20251128
