ticker,date,trade_date,month,test_month,time,minute,expiry_mode,action,score,pred_call_return,pred_put_return,call_return,put_return,realized_return,nearest_level_abs_bps,ret_5m_bps,ret_15m_bps,ret_30m_bps,ctx_spx_ret_5m_bps,ctx_qqq_ret_5m_bps,exit_status,exit_minutes,event_delta_bucket,wf_train_month_max,wf_val_months,wf_feature_count,edge_abs,deploy_config,policy_profile,policy_ticker,selected_threshold_override,selected_edge_abs_min,selected_time_min,selected_time_max,selected_momentum_filter,selected_max_day,selected_cooldown,candidate_universe_near_level_abs_bps_max
QQQ,20260127,20260127,202601,202601,12:30,750,zero_dte,PUT,0.0818966277919115,-0.4523841186995402,0.0818966277919115,-0.6,0.3289473464064099,0.3289473464064099,3.0099873953756227,0.6333654399659494,4.120729241390286,1.2677782693515385,-0.1720087984602436,0.6333654399659494,1,30,35,202506,"202507,202508,202509,202510,202511,202512",275,0.5342807464914517,thr0_edge0_BOTH_t750-870_near20_SELF_COUNTER_5M_cap2_cd45,intersection_guarded_v1,QQQ,0.0,0.0,750,870,SELF_COUNTER_5M,2,45,20
QQQ,20260127,20260127,202601,202601,13:15,795,zero_dte,PUT,0.0664815761207445,-0.3140835833434562,0.0664815761207445,0.2500000677325513,-0.6,-0.6,0.7921995716125197,7.930214115781098,6.184720469024629,-0.7921368185681565,6.4954887965607,7.930214115781098,-1,66,35,202506,"202507,202508,202509,202510,202511,202512",275,0.3805651594642007,thr0_edge0_BOTH_t750-870_near20_SELF_COUNTER_5M_cap2_cd45,intersection_guarded_v1,QQQ,0.0,0.0,750,870,SELF_COUNTER_5M,2,45,20
QQQ,20260128,20260128,202601,202601,12:30,750,zero_dte,PUT,0.0981877338989645,-0.0075527863797731,0.0981877338989645,-0.2123893898668094,-0.6,-0.6,0.3175646555364598,0.1583022126294686,-8.216141520940301,-0.3156242091295613,-1.2768461633605457,0.1583022126294686,-1,142,35,202506,"202507,202508,202509,202510,202511,202512",275,0.1057405202787376,thr0_edge0_BOTH_t750-870_near20_SELF_COUNTER_5M_cap2_cd45,intersection_guarded_v1,QQQ,0.0,0.0,750,870,SELF_COUNTER_5M,2,45,20
QQQ,20260128,20260128,202601,202601,13:15,795,zero_dte,PUT,0.2945296941990796,-0.0822112591204386,0.2945296941990796,-0.6,-0.6,-0.6,1.800392102432897,6.16196189768381,7.743942882343369,13.123909276513412,3.4139372675889845,6.16196189768381,-1,115,35,202506,"202507,202508,202509,202510,202511,202512",275,0.3767409533195182,thr0_edge0_BOTH_t750-870_near20_SELF_COUNTER_5M_cap2_cd45,intersection_guarded_v1,QQQ,0.0,0.0,750,870,SELF_COUNTER_5M,2,45,20
QQQ,20260130,20260130,202601,202601,12:30,750,zero_dte,PUT,0.2585577560328448,-0.5150691172113785,0.2585577560328448,-0.6,1.542682904668112,1.542682904668112,3.202501175895496,9.295593010512082,31.80333850742123,15.394103435886208,11.532932039357568,9.295593010512082,1,30,35,202506,"202507,202508,202509,202510,202511,202512",275,0.7736268732442233,thr0_edge0_BOTH_t750-870_near20_SELF_COUNTER_5M_cap2_cd45,intersection_guarded_v1,QQQ,0.0,0.0,750,870,SELF_COUNTER_5M,2,45,20
QQQ,20260130,20260130,202601,202601,13:30,810,zero_dte,PUT,0.3137213579967727,-0.4546184086332195,0.3137213579967727,1.664285709420029,-0.6,-0.6,1.7700175528377742,9.020288521424114,1.7703309045158375,-6.433535900386422,,9.020288521424114,-1,30,35,202506,"202507,202508,202509,202510,202511,202512",275,0.7683397666299923,thr0_edge0_BOTH_t750-870_near20_SELF_COUNTER_5M_cap2_cd45,intersection_guarded_v1,QQQ,0.0,0.0,750,870,SELF_COUNTER_5M,2,45,20
QQQ,20260202,20260202,202602,202602,12:35,755,zero_dte,PUT,0.2766368128896783,-0.5112823932257282,0.2766368128896783,-0.6,-0.6,-0.6,3.9822234943213934,3.186015763776417,2.8679065021641748,1.9117549102976028,2.1041271720489974,3.186015763776417,-1,83,35,202507,"202508,202509,202510,202511,202512,202601",275,0.7879192061154066,thr0_edge0_BOTH_t750-870_near20_SELF_COUNTER_5M_cap2_cd45,intersection_guarded_v1,QQQ,0.0,0.0,750,870,SELF_COUNTER_5M,2,45,20
QQQ,20260202,20260202,202602,202602,13:25,805,zero_dte,PUT,0.1801870433054251,-0.4934680375047034,0.1801870433054251,-0.6,1.6847826072872247,1.6847826072872247,3.9822234943213934,4.940357752325486,-5.254045284487363,-5.731853422350497,3.423244494484834,4.940357752325486,1,94,35,202507,"202508,202509,202510,202511,202512,202601",275,0.6736550808101285,thr0_edge0_BOTH_t750-870_near20_SELF_COUNTER_5M_cap2_cd45,intersection_guarded_v1,QQQ,0.0,0.0,750,870,SELF_COUNTER_5M,2,45,20
QQQ,20260203,20260203,202602,202602,12:45,765,zero_dte,PUT,0.5925003690304393,0.2848309860935201,0.5925003690304393,-0.6,0.2613636933205545,0.2613636933205545,11.547796257793005,5.37224640080769,-11.8626574058589,-18.35138470980935,-1.2610558221715085,5.37224640080769,1,53,35,202507,"202508,202509,202510,202511,202512,202601",275,0.30766938293691926,thr0_edge0_BOTH_t750-870_near20_SELF_COUNTER_5M_cap2_cd45,intersection_guarded_v1,QQQ,0.0,0.0,750,870,SELF_COUNTER_5M,2,45,20
QQQ,20260203,20260203,202602,202602,14:15,855,zero_dte,PUT,0.4411717961182275,0.1604214683944493,0.4411717961182275,-0.6,0.3765060855266346,0.3765060855266346,5.5449261133227,32.702180321666496,29.75034809673094,18.61430742428727,,32.702180321666496,1,30,35,202507,"202508,202509,202510,202511,202512,202601",275,0.28075032772377817,thr0_edge0_BOTH_t750-870_near20_SELF_COUNTER_5M_cap2_cd45,intersection_guarded_v1,QQQ,0.0,0.0,750,870,SELF_COUNTER_5M,2,45,20
QQQ,20260204,20260204,202602,202602,12:55,775,zero_dte,PUT,0.3288847525305775,0.2405520211551114,0.3288847525305775,0.2724719560141824,-0.6,-0.6,16.59439134891893,31.126119810873654,22.118290987225286,-40.65312087142004,25.725495368340567,31.126119810873654,-1,61,35,202507,"202508,202509,202510,202511,202512,202601",275,0.08833273137546607,thr0_edge0_BOTH_t750-870_near20_SELF_COUNTER_5M_cap2_cd45,intersection_guarded_v1,QQQ,0.0,0.0,750,870,SELF_COUNTER_5M,2,45,20
QQQ,20260204,20260204,202602,202602,13:40,820,zero_dte,PUT,0.3983931041690033,0.1426774946323911,0.3983931041690033,0.3409089554439946,-0.6,-0.6,19.723201091511548,4.978245996642983,-11.593970811663024,20.273043586385157,5.5257453739954165,4.978245996642983,-1,49,35,202507,"202508,202509,202510,202511,202512,202601",275,0.2557156095366122,thr0_edge0_BOTH_t750-870_near20_SELF_COUNTER_5M_cap2_cd45,intersection_guarded_v1,QQQ,0.0,0.0,750,870,SELF_COUNTER_5M,2,45,20
QQQ,20260206,20260206,202602,202602,12:30,750,zero_dte,PUT,0.3111033725633041,-0.6512842159961075,0.3111033725633041,0.3823529450435539,-0.6,-0.6,5.81010514455646,10.54112057359058,16.64512932313844,34.83606041139176,7.707425668896928,10.54112057359058,-1,92,35,202507,"202508,202509,202510,202511,202512,202601",275,0.9623875885594116,thr0_edge0_BOTH_t750-870_near20_SELF_COUNTER_5M_cap2_cd45,intersection_guarded_v1,QQQ,0.0,0.0,750,870,SELF_COUNTER_5M,2,45,20
QQQ,20260206,20260206,202602,202602,13:20,800,zero_dte,PUT,0.3240921423783816,-0.5676414863638415,0.3240921423783816,-0.6,-0.6,-0.6,18.947190647720472,7.234978637795653,-4.270436091721175,11.185562161093454,4.297963091921542,7.234978637795653,-1,89,35,202507,"202508,202509,202510,202511,202512,202601",275,0.8917336287422231,thr0_edge0_BOTH_t750-870_near20_SELF_COUNTER_5M_cap2_cd45,intersection_guarded_v1,QQQ,0.0,0.0,750,870,SELF_COUNTER_5M,2,45,20
QQQ,20260209,20260209,202602,202602,12:30,750,zero_dte,PUT,0.5730032660573364,-0.4855934850020963,0.5730032660573364,-0.6,0.3409090724365768,0.3409090724365768,18.81354787490604,1.1376645522176432,-11.036871531845405,-4.385569691351954,0.1862487636516974,1.1376645522176432,1,30,35,202507,"202508,202509,202510,202511,202512,202601",275,1.0585967510594327,thr0_edge0_BOTH_t750-870_near20_SELF_COUNTER_5M_cap2_cd45,intersection_guarded_v1,QQQ,0.0,0.0,750,870,SELF_COUNTER_5M,2,45,20
QQQ,20260209,20260209,202602,202602,13:20,800,zero_dte,PUT,0.5122612922813612,-0.3082510946438621,0.5122612922813612,0.3353658093362244,1.9318179108879887,1.9318179108879887,18.346513339721824,4.716312605774764,6.343042456693482,1.3007102115869529,3.071026258081311,4.716312605774764,1,30,35,202507,"202508,202509,202510,202511,202512,202601",275,0.8205123869252233,thr0_edge0_BOTH_t750-870_near20_SELF_COUNTER_5M_cap2_cd45,intersection_guarded_v1,QQQ,0.0,0.0,750,870,SELF_COUNTER_5M,2,45,20
QQQ,20260210,20260210,202602,202602,13:35,815,zero_dte,PUT,0.5251903666027602,-0.2800323742012916,0.5251903666027602,-0.6,-0.6,-0.6,15.651085764845448,1.7933952894022551,-5.051288128199438,-24.06981118777685,,1.7933952894022551,-1,55,35,202507,"202508,202509,202510,202511,202512,202601",275,0.8052227408040518,thr0_edge0_BOTH_t750-870_near20_SELF_COUNTER_5M_cap2_cd45,intersection_guarded_v1,QQQ,0.0,0.0,750,870,SELF_COUNTER_5M,2,45,20
QQQ,20260210,20260210,202602,202602,14:30,870,zero_dte,PUT,0.4400961665993806,0.0988409878486105,0.4400961665993806,-0.6,0.4817072798424286,0.4817072798424286,19.230336923301262,4.239174630709108,6.685798049084202,0.1631317800399045,,4.239174630709108,1,30,35,202507,"202508,202509,202510,202511,202512,202601",275,0.3412551787507701,thr0_edge0_BOTH_t750-870_near20_SELF_COUNTER_5M_cap2_cd45,intersection_guarded_v1,QQQ,0.0,0.0,750,870,SELF_COUNTER_5M,2,45,20
QQQ,20260212,20260212,202602,202602,12:35,755,zero_dte,PUT,0.0736228656189297,-0.080338375199517,0.0736228656189297,-0.6,0.7690476017474039,0.7690476017474039,18.37511113122927,13.92548253016157,14.091652504524266,20.403098897825437,,13.92548253016157,1,30,35,202507,"202508,202509,202510,202511,202512,202601",275,0.1539612408184467,thr0_edge0_BOTH_t750-870_near20_SELF_COUNTER_5M_cap2_cd45,intersection_guarded_v1,QQQ,0.0,0.0,750,870,SELF_COUNTER_5M,2,45,20
QQQ,20260212,20260212,202602,202602,14:00,840,zero_dte,CALL,0.3916471541825096,0.3916471541825096,0.0580966213672628,-0.6,0.7899999618530273,-0.6,13.402345668015688,-3.803845154428664,4.800324777183285,35.3680412684576,,-3.803845154428664,-1,63,35,202507,"202508,202509,202510,202511,202512,202601",275,0.3335505328152468,thr0_edge0_BOTH_t750-870_near20_SELF_COUNTER_5M_cap2_cd45,intersection_guarded_v1,QQQ,0.0,0.0,750,870,SELF_COUNTER_5M,2,45,20
QQQ,20260213,20260213,202602,202602,12:30,750,zero_dte,PUT,0.4070703129283196,-0.6177589906065322,0.4070703129283196,-0.6,-0.6,-0.6,5.218058706214026,0.8264337870311778,7.60128175945507,26.98594136130605,-1.178102546193216,0.8264337870311778,-1,113,35,202507,"202508,202509,202510,202511,202512,202601",275,1.0248293035348517,thr0_edge0_BOTH_t750-870_near20_SELF_COUNTER_5M_cap2_cd45,intersection_guarded_v1,QQQ,0.0,0.0,750,870,SELF_COUNTER_5M,2,45,20
QQQ,20260213,20260213,202602,202602,13:15,795,zero_dte,PUT,0.5189410455099116,-0.5845026191213312,0.5189410455099116,-0.6,0.263888875091518,0.263888875091518,3.897396594662304,3.13856486626074,3.6347856141949455,-0.9906635752854333,4.205626870075196,3.13856486626074,1,86,35,202507,"202508,202509,202510,202511,202512,202601",275,1.1034436646312429,thr0_edge0_BOTH_t750-870_near20_SELF_COUNTER_5M_cap2_cd45,intersection_guarded_v1,QQQ,0.0,0.0,750,870,SELF_COUNTER_5M,2,45,20
QQQ,20260217,20260217,202602,202602,13:35,815,zero_dte,PUT,0.2702589664180023,0.1734875204164632,0.2702589664180023,1.6519608759779252,-0.6,-0.6,17.135740121615424,3.1619119318659905,29.030804139424937,41.4282932240595,2.5433805932428832,3.1619119318659905,-1,30,35,202507,"202508,202509,202510,202511,202512,202601",275,0.09677144600153909,thr0_edge0_BOTH_t750-870_near20_SELF_COUNTER_5M_cap2_cd45,intersection_guarded_v1,QQQ,0.0,0.0,750,870,SELF_COUNTER_5M,2,45,20
QQQ,20260217,20260217,202602,202602,14:25,865,zero_dte,PUT,0.2755981192497483,-0.0574347415989733,0.2755981192497483,-0.6,0.2954545553065526,0.2954545553065526,16.911539251629982,4.977172435536303,7.632812404267941,-3.149176798306064,5.468162266006882,4.977172435536303,1,33,35,202507,"202508,202509,202510,202511,202512,202601",275,0.33303286084872163,thr0_edge0_BOTH_t750-870_near20_SELF_COUNTER_5M_cap2_cd45,intersection_guarded_v1,QQQ,0.0,0.0,750,870,SELF_COUNTER_5M,2,45,20
QQQ,20260218,20260218,202602,202602,12:45,765,zero_dte,PUT,0.2987903548024705,-0.3626017757501214,0.2987903548024705,0.5833333333333333,0.6554053357432941,0.6554053357432941,1.4794151666232709,0.0,-5.91215725175509,-3.4491070221809306,-0.0438838324179347,0.0,1,57,35,202507,"202508,202509,202510,202511,202512,202601",275,0.6613921305525919,thr0_edge0_BOTH_t750-870_near20_SELF_COUNTER_5M_cap2_cd45,intersection_guarded_v1,QQQ,0.0,0.0,750,870,SELF_COUNTER_5M,2,45,20
QQQ,20260219,20260219,202602,202602,13:10,790,zero_dte,PUT,0.5228097204292518,0.3270846033115351,0.5228097204292518,-0.6,0.4532966018083,0.4532966018083,16.60826135305024,10.474245249552094,1.1628351400871928,-17.077780811398657,6.638454543792527,10.474245249552094,1,30,35,202507,"202508,202509,202510,202511,202512,202601",275,0.19572511711771667,thr0_edge0_BOTH_t750-870_near20_SELF_COUNTER_5M_cap2_cd45,intersection_guarded_v1,QQQ,0.0,0.0,750,870,SELF_COUNTER_5M,2,45,20
QQQ,20260219,20260219,202602,202602,13:55,835,zero_dte,PUT,0.4771477163677331,0.438268751433337,0.4771477163677331,-0.6,0.4833332008785724,0.4833332008785724,19.923498064043187,3.488157800568548,13.799579650131122,14.63187558866652,1.5330762994247848,3.488157800568548,1,44,35,202507,"202508,202509,202510,202511,202512,202601",275,0.03887896493439613,thr0_edge0_BOTH_t750-870_near20_SELF_COUNTER_5M_cap2_cd45,intersection_guarded_v1,QQQ,0.0,0.0,750,870,SELF_COUNTER_5M,2,45,20
