ticker,date,month,time,minute,expiry_mode,action,score,pred_call_return,pred_put_return,call_return,put_return,realized_return,deploy_config,test_month,selector_source,selector_source_path,stream_selector_mode,stream_selector_source,stream_selector_select_months,entry_minute,source_stream,source_file,_source_order,_priority,backfill_required_count,backfill_count_before,backfill_month_target,backfill_partial_month,backfill_mode,candidate_id
SPY,20250203,202502,10:45,645,zero_dte,PUT,0.4910688280798101,0.3909278431701779,0.4910688280798101,-0.3,-0.3,-0.3,thr0.359_maxday1,202502,event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spy_v1_event_option_gate,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spy_v1\event_option_gate_trades.csv,SELECTED,event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spy_v1_event_option_gate,"202408,202409,202410,202411,202412,202501",,,,,,,,,,,
SPY,20250204,202502,10:00,600,zero_dte,CALL,0.5956343006961343,0.5956343006961343,0.2148199573215126,0.5,-0.3,0.5,thr0.359_maxday1,202502,event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spy_v1_event_option_gate,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spy_v1\event_option_gate_trades.csv,SELECTED,event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spy_v1_event_option_gate,"202408,202409,202410,202411,202412,202501",,,,,,,,,,,
SPY,20250205,202502,10:00,600,zero_dte,PUT,0.5742766232857928,0.2592036975564466,0.5742766232857928,-0.3,0.5,0.5,thr0.359_maxday1,202502,event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spy_v1_event_option_gate,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spy_v1\event_option_gate_trades.csv,SELECTED,event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spy_v1_event_option_gate,"202408,202409,202410,202411,202412,202501",,,,,,,,,,,
SPY,20250206,202502,10:00,600,zero_dte,CALL,0.4204615172449092,0.4204615172449092,0.3201939724065296,-0.3,-0.3,-0.3,thr0.359_maxday1,202502,event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spy_v1_event_option_gate,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spy_v1\event_option_gate_trades.csv,SELECTED,event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spy_v1_event_option_gate,"202408,202409,202410,202411,202412,202501",,,,,,,,,,,
SPY,20250207,202502,10:00,600,zero_dte,PUT,0.5963706402819988,0.1927285101412134,0.5963706402819988,-0.3,0.5,0.5,thr0.359_maxday1,202502,event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spy_v1_event_option_gate,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spy_v1\event_option_gate_trades.csv,SELECTED,event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spy_v1_event_option_gate,"202408,202409,202410,202411,202412,202501",,,,,,,,,,,
SPY,20250210,202502,10:00,600,zero_dte,CALL,0.4800629086897706,0.4800629086897706,0.381014529156653,0.5,-0.3,0.5,thr0.359_maxday1,202502,event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spy_v1_event_option_gate,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spy_v1\event_option_gate_trades.csv,SELECTED,event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spy_v1_event_option_gate,"202408,202409,202410,202411,202412,202501",,,,,,,,,,,
SPY,20250211,202502,10:00,600,zero_dte,PUT,0.3869128632877424,0.2721897963669754,0.3869128632877424,-0.3,-0.3,-0.3,thr0.359_maxday1,202502,event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spy_v1_event_option_gate,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spy_v1\event_option_gate_trades.csv,SELECTED,event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spy_v1_event_option_gate,"202408,202409,202410,202411,202412,202501",,,,,,,,,,,
SPY,20250212,202502,10:00,600,zero_dte,CALL,0.3838701126211495,0.3838701126211495,0.295321259474903,-0.3,0.5,-0.3,thr0.359_maxday1,202502,event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spy_v1_event_option_gate,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spy_v1\event_option_gate_trades.csv,SELECTED,event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spy_v1_event_option_gate,"202408,202409,202410,202411,202412,202501",,,,,,,,,,,
SPY,20250213,202502,10:00,600,zero_dte,PUT,0.3800985371840128,0.3525313661850047,0.3800985371840128,-0.3,-0.3,-0.3,thr0.359_maxday1,202502,event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spy_v1_event_option_gate,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spy_v1\event_option_gate_trades.csv,SELECTED,event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spy_v1_event_option_gate,"202408,202409,202410,202411,202412,202501",,,,,,,,,,,
SPY,20250214,202502,10:00,600,zero_dte,PUT,0.3818806331312199,0.2601646446844623,0.3818806331312199,-0.3,-0.3,-0.3,thr0.359_maxday1,202502,event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spy_v1_event_option_gate,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spy_v1\event_option_gate_trades.csv,SELECTED,event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spy_v1_event_option_gate,"202408,202409,202410,202411,202412,202501",,,,,,,,,,,
