trade_date,month,previous_trade_date,decision_bar_time,entry_time,exit_time,hold_minutes,qqq_cross_session_bps,spxw_cross_session_bps,spy_cross_session_bps,market_anchor_bps,relative_shock_bps,action,trade_executed,qqq_position,spy_position,qqq_leg_return_bps,spy_leg_return_bps,gross_bps,cost_bps,net_bps,momentum_control_net_bps,fixed_long_qqq_short_spy_net_bps
20220516,202205,20220513,10:34,10:36,13:36,180,-78.81257228754356,-40.68710450041346,-39.66427811263881,-40.17569130652613,-38.63688098101743,LONG_QQQ_SHORT_SPY,True,1,-1,30.64319754535435,55.804828428772744,-25.161630883418393,2.0,-27.161630883418393,23.161630883418393,-27.161630883418393
20220517,202205,20220516,10:34,10:36,13:36,180,130.1248039488886,103.59829878135926,102.65933238338424,103.12881558237174,26.995988366516855,SHORT_QQQ_LONG_SPY,True,-1,1,87.7111832147165,63.1492761875552,-24.561907027161297,2.0,-26.561907027161297,22.561907027161297,22.561907027161297
20220518,202205,20220517,10:34,10:36,13:36,180,-220.54376883423112,-195.98811460098779,-193.65735607021145,-194.82273533559962,-25.7210334986315,LONG_QQQ_SHORT_SPY,True,1,-1,-197.4714384310276,-138.41225575665314,-59.059182674374455,2.0,-61.059182674374455,57.059182674374455,-61.059182674374455
20220519,202205,20220518,10:34,10:36,13:36,180,13.733436203702944,-41.61322104173316,-39.88245092144444,-40.7478359815888,54.48127218529174,SHORT_QQQ_LONG_SPY,True,-1,1,-32.98972064114146,-6.920326813074539,26.06939382806692,2.0,24.06939382806692,-28.06939382806692,-28.06939382806692
20220520,202205,20220519,10:34,10:36,13:36,180,37.91931187048876,25.75869179313903,27.694455734659293,26.72657376389916,11.192738106589601,SHORT_QQQ_LONG_SPY,True,-1,1,-297.9872914244233,-206.82805480141326,91.15923662301003,2.0,89.15923662301003,-93.15923662301003,-93.15923662301003
20220523,202205,20220520,10:34,10:36,13:36,180,65.63516722937038,113.5902340165171,115.09780113119463,114.34401757385587,-48.708850344485484,LONG_QQQ_SHORT_SPY,True,1,-1,38.44706256672294,31.386074160212647,7.060988406510294,2.0,5.060988406510294,-9.060988406510294,5.060988406510294
20220524,202205,20220523,10:34,10:36,13:36,180,-337.5701727888735,-219.54136329241751,-220.32652641656026,-219.93394485448889,-117.6362279343846,LONG_QQQ_SHORT_SPY,True,1,-1,28.85294049505964,29.8185404222683,-0.9655999272086575,2.0,-2.9655999272086575,-1.0344000727913425,-2.9655999272086575
20220525,202205,20220524,10:34,10:36,13:36,180,116.98063765838685,82.73651972517781,79.63335093708154,81.18493533112968,35.795702327257175,SHORT_QQQ_LONG_SPY,True,-1,1,-60.05609463161887,-58.34749633181323,1.7085982998056366,2.0,-0.2914017001943634,-3.7085982998056366,-3.7085982998056366
20220526,202205,20220525,10:34,10:36,13:36,180,154.2919864225037,136.9463968406141,137.15100256807582,137.04869970434498,17.243286718158714,SHORT_QQQ_LONG_SPY,True,-1,1,120.13567305682106,60.79346537695436,-59.3422076798667,2.0,-61.3422076798667,57.3422076798667,57.3422076798667
20220527,202205,20220526,10:34,10:36,13:36,180,243.58443832040442,158.85011795643294,158.62469091134128,158.7374044338871,84.84703388651732,SHORT_QQQ_LONG_SPY,True,-1,1,-1.6296465332724166,7.523085305009849,9.152731838282266,2.0,7.152731838282266,-11.152731838282266,-11.152731838282266
20220531,202205,20220527,10:34,10:36,13:36,180,-71.39873903618545,-75.38279066739142,-74.4324364379335,-74.90761355266247,3.5088745164770216,SHORT_QQQ_LONG_SPY,True,-1,1,96.59405434136592,65.97972046460627,-30.614333876759645,2.0,-32.614333876759645,28.614333876759645,28.614333876759645
20220601,202206,20220531,10:34,10:36,13:36,180,-44.536263331464326,-75.35050881607518,-79.74368816008844,-77.54709848808182,33.01083515661749,SHORT_QQQ_LONG_SPY,True,-1,1,-30.38572576254692,6.593004328925239,36.97873009147216,2.0,34.97873009147216,-38.97873009147216,-38.97873009147216
20220602,202206,20220601,10:34,10:36,13:36,180,-1.3073604411358748,-29.6241517765909,-28.358410399527234,-28.99128108805907,27.683920646923195,SHORT_QQQ_LONG_SPY,True,-1,1,201.09303001192487,145.7574693507394,-55.33556066118547,2.0,-57.33556066118547,53.33556066118547,53.33556066118547
20220603,202206,20220602,10:34,10:36,13:36,180,-204.01986343542336,-114.347499096162,-114.46321821970798,-114.40535865793498,-89.61450477748838,LONG_QQQ_SHORT_SPY,True,1,-1,-44.61603480012834,-25.503711860053862,-19.112322940074478,2.0,-21.112322940074478,17.112322940074478,-21.112322940074478
20220606,202206,20220603,10:34,10:36,13:36,180,187.70170177846106,137.1863106655294,134.26267607270796,135.72449336911868,51.97720840934238,SHORT_QQQ_LONG_SPY,True,-1,1,-156.6949111001861,-93.45749569755148,63.23741540263461,2.0,61.23741540263461,-65.23741540263461,-65.23741540263461
20220607,202206,20220606,10:34,10:36,13:36,180,23.73097354122676,7.494897635583369,9.467283960955791,8.48109079826958,15.24988274295718,SHORT_QQQ_LONG_SPY,True,-1,1,26.272699629323956,34.161561526829146,7.8888618975051905,2.0,5.8888618975051905,-9.88886189750519,-9.88886189750519
20220608,202206,20220607,10:34,10:36,13:36,180,30.603229167796062,-18.2611978745932,-17.576601166234404,-17.918899520413802,48.52212868820986,SHORT_QQQ_LONG_SPY,True,-1,1,-123.59017191751906,-99.016702366286,24.57346955123306,2.0,22.57346955123306,-26.57346955123306,-26.57346955123306
20220609,202206,20220608,10:34,10:36,13:36,180,18.506799223631674,-19.84484709735614,-18.008814582162845,-18.926830839759493,37.43363006339116,SHORT_QQQ_LONG_SPY,True,-1,1,-106.1760886499704,-56.13467502034279,50.041413629627606,2.0,48.041413629627606,-52.041413629627606,-52.041413629627606
20220610,202206,20220609,10:34,10:36,13:36,180,-313.2839484929552,-260.68313863904496,-258.8831058826736,-259.7831222608593,-53.5008262320959,LONG_QQQ_SHORT_SPY,True,1,-1,-22.41109769703785,-8.938262741543875,-13.472834955493974,2.0,-15.472834955493974,11.472834955493974,-15.472834955493974
20220613,202206,20220610,10:34,10:36,13:36,180,-365.1006004471195,-322.7906158199658,-319.03458963477067,-320.91260272736827,-44.18799771975125,LONG_QQQ_SHORT_SPY,True,1,-1,-32.004630227675875,-16.16001411349616,-15.844616114179715,2.0,-17.844616114179715,13.844616114179715,-17.844616114179715
20220614,202206,20220613,10:34,10:36,13:36,180,-12.34971643648096,-16.465389715811835,-13.60853011104679,-15.036959913429312,2.6872434769483515,SHORT_QQQ_LONG_SPY,True,-1,1,67.40621303801095,-1.8706824036705056,-69.27689544168145,2.0,-71.27689544168145,67.27689544168145,67.27689544168145
20220615,202206,20220614,10:34,10:36,13:36,180,127.39942707675478,110.94326786644453,108.55212217411525,109.74769502027989,17.651732056474884,SHORT_QQQ_LONG_SPY,True,-1,1,39.98291775159635,-16.41862558335022,-56.40154333494657,2.0,-58.40154333494657,54.40154333494657,54.40154333494657
20220616,202206,20220615,10:34,10:36,13:36,180,-355.15632960735894,-279.25315222625176,-280.04344116199593,-279.6482966941238,-75.50803291323513,LONG_QQQ_SHORT_SPY,True,1,-1,-8.073394933932278,-7.605389327913525,-0.4680056060187523,2.0,-2.4680056060187523,-1.5319943939812477,-2.4680056060187523
20220617,202206,20220616,10:34,10:36,13:36,180,-10.313836187598126,-52.58509345919915,-96.11903946470572,-74.35206646195243,64.0382302743543,SHORT_QQQ_LONG_SPY,True,-1,1,201.37729387841165,126.22869300921342,-75.14860086919823,2.0,-77.14860086919823,73.14860086919823,73.14860086919823
20220621,202206,20220617,10:34,10:36,13:36,180,284.95432639183906,251.38676087471012,253.43775993071282,252.41226040271147,32.54206598912759,SHORT_QQQ_LONG_SPY,True,-1,1,-12.393549859244576,6.126227101720182,18.51977696096476,2.0,16.51977696096476,-20.51977696096476,-20.51977696096476
20220622,202206,20220621,10:34,10:36,13:36,180,112.11236595360391,53.771545418231334,52.91932199830023,53.34543370826578,58.76693224533813,SHORT_QQQ_LONG_SPY,True,-1,1,-48.30160817808339,-17.252595485877343,31.04901269220605,2.0,29.04901269220605,-33.04901269220605,-33.04901269220605
20220623,202206,20220622,10:34,10:36,13:36,180,83.38556255029484,48.25183073356928,48.49850953602644,48.375170134797855,35.01039241549698,SHORT_QQQ_LONG_SPY,True,-1,1,-63.37762641345977,-65.53033572601798,-2.1527093125582084,2.0,-4.152709312558208,0.1527093125582084,0.1527093125582084
20220624,202206,20220623,10:34,10:36,13:36,180,263.2642516804876,220.3279792595665,219.46135356803046,219.89466641379846,43.369585266689114,SHORT_QQQ_LONG_SPY,True,-1,1,-17.122119106667185,18.874515964917887,35.996635071585075,2.0,33.996635071585075,-37.996635071585075,-37.996635071585075
20220627,202206,20220624,10:34,10:36,13:36,180,-50.30089115840021,-22.74120654023353,-24.38618640774094,-23.563696473987235,-26.737194684412977,LONG_QQQ_SHORT_SPY,True,1,-1,-17.39991227279301,1.5428924120292478,-18.942804684822256,2.0,-20.942804684822256,16.942804684822256,-20.942804684822256
20220628,202206,20220627,10:34,10:36,13:36,180,-64.48315946895781,-0.3845271406128572,-0.7719126713308581,-0.5782199059718576,-63.90493956298595,LONG_QQQ_SHORT_SPY,True,1,-1,-185.9292521550558,-151.5553418622007,-34.3739102928551,2.0,-36.3739102928551,32.3739102928551,-36.3739102928551
20220629,202206,20220628,10:34,10:36,13:36,180,16.918688607971724,16.000003413334316,16.27126120064855,16.135632306991432,0.7830563009802916,SHORT_QQQ_LONG_SPY,True,-1,1,-24.350231713051638,-42.33227908486942,-17.98204737181778,2.0,-19.98204737181778,15.982047371817782,15.982047371817782
20220630,202206,20220629,10:34,10:36,13:36,180,-197.4415359365409,-147.2131775346272,-142.9844043772614,-145.0987909559443,-52.34274498059659,LONG_QQQ_SHORT_SPY,True,1,-1,154.16763839981706,124.39983773991985,29.76780065989722,2.0,27.76780065989722,-31.76780065989722,27.76780065989722
20220701,202207,20220630,10:34,10:36,13:36,180,-92.48040677177195,-80.05077360646234,-72.62311955114082,-76.33694657880159,-16.143460192970366,LONG_QQQ_SHORT_SPY,True,1,-1,40.97777121561367,60.43762322977194,-19.459852014158265,2.0,-21.459852014158265,17.459852014158265,-21.459852014158265
20220705,202207,20220701,10:34,10:36,13:36,180,-84.00120580822528,-182.52614800465454,-180.79558592174368,-181.6608669631991,97.65966115497383,SHORT_QQQ_LONG_SPY,True,-1,1,136.5923353088949,73.14154180842817,-63.450793500466716,2.0,-65.45079350046672,61.450793500466716,61.450793500466716
20220706,202207,20220705,10:34,10:36,13:36,180,-4.878728839451215,-5.8730406940986954,-7.333490808220021,-6.603265751159358,1.7245369117081433,SHORT_QQQ_LONG_SPY,True,-1,1,25.40236250701343,-7.860605671356113,-33.26296817836954,2.0,-35.26296817836954,31.26296817836954,31.26296817836954
20220707,202207,20220706,10:34,10:36,13:36,180,121.50566834399467,99.28522777544222,98.38996312260942,98.83759544902583,22.668072894968844,SHORT_QQQ_LONG_SPY,True,-1,1,56.6206574399461,16.774413925719855,-39.846243514226245,2.0,-41.846243514226245,37.846243514226245,37.846243514226245
20220708,202207,20220707,10:34,10:36,13:36,180,-6.444064053144923,6.558402034540018,6.682602351137652,6.620502192838835,-13.064566245983759,LONG_QQQ_SHORT_SPY,True,1,-1,-14.258557548791934,-27.5273195781708,13.268762029378866,2.0,11.268762029378866,-15.268762029378866,11.268762029378866
20220711,202207,20220708,10:34,10:36,13:36,180,-186.2314846466373,-105.34093135974875,-105.26549114538399,-105.30321125256637,-80.92827339407094,LONG_QQQ_SHORT_SPY,True,1,-1,52.98663649408187,52.39688269032079,0.5897538037610843,2.0,-1.4102461962389157,-2.5897538037610843,-1.4102461962389157
20220712,202207,20220711,10:34,10:36,13:36,180,1.730014017428306,-6.35761748298734,-5.466116720557616,-5.9118671017724775,7.641881119200784,SHORT_QQQ_LONG_SPY,True,-1,1,4.155700295295976,7.03262384913707,2.8769235538410944,2.0,0.8769235538410944,-4.876923553841094,-4.876923553841094
20220713,202207,20220712,10:34,10:36,13:36,180,-58.1682206378723,-81.33331903138348,-84.10611557533228,-82.71971730335788,24.55149666548558,SHORT_QQQ_LONG_SPY,True,-1,1,67.53117915759711,62.76557433927246,-4.765604818324647,2.0,-6.765604818324647,2.765604818324647,2.765604818324647
20220714,202207,20220713,10:34,10:36,13:36,180,-154.89416145783207,-188.91311238798264,-187.29983125707486,-188.10647182252876,33.21231036469669,SHORT_QQQ_LONG_SPY,True,-1,1,106.84315887831761,75.56306050270793,-31.280098375609683,2.0,-33.28009837560968,29.280098375609683,29.280098375609683
20220715,202207,20220714,10:34,10:36,13:36,180,136.14607605379612,163.93874124616548,161.14565437433973,162.54219781025262,-26.396121756456495,LONG_QQQ_SHORT_SPY,True,1,-1,21.31537232251256,14.830814380102304,6.484557942410255,2.0,4.484557942410255,-8.484557942410255,4.484557942410255
20220718,202207,20220715,10:34,10:36,13:36,180,111.06682721098107,78.95965416452931,78.37294231566958,78.66629824009945,32.40052897088162,SHORT_QQQ_LONG_SPY,True,-1,1,-54.71086622990268,-49.06147677658867,5.649389453314008,2.0,3.649389453314008,-7.649389453314008,-7.649389453314008
20220719,202207,20220718,10:34,10:36,13:36,180,145.1115496111555,155.25189450009995,154.05102738783594,154.65146094396795,-9.539911332812437,LONG_QQQ_SHORT_SPY,True,1,-1,110.08291090781118,67.33166884897497,42.75124205883621,2.0,40.75124205883621,-44.75124205883621,40.75124205883621
20220720,202207,20220719,10:34,10:36,13:36,180,120.98736079673766,46.368502863235236,50.09864887470903,48.23357586897213,72.75378492776554,SHORT_QQQ_LONG_SPY,True,-1,1,4.6368364358743746,-4.312586477117193,-8.949422912991569,2.0,-10.949422912991569,6.949422912991569,6.949422912991569
20220721,202207,20220720,10:34,10:36,13:36,180,-64.56227832744266,-72.44112595781439,-72.1933026959316,-72.317214326873,7.754935999430344,SHORT_QQQ_LONG_SPY,True,-1,1,130.30682342547414,91.88115097094683,-38.4256724545273,2.0,-40.4256724545273,36.4256724545273,36.4256724545273
20220722,202207,20220721,10:34,10:36,13:36,180,-61.01658542159518,-13.135953988939429,-13.549457585550753,-13.342705787245091,-47.67387963435009,LONG_QQQ_SHORT_SPY,True,1,-1,-159.427732701945,-119.51377173459377,-39.913960967351215,2.0,-41.913960967351215,37.913960967351215,-41.913960967351215
20220725,202207,20220722,10:34,10:36,13:36,180,-76.78410308966193,-19.77975153515805,-21.788708898808082,-20.784230216983065,-55.999872872678864,LONG_QQQ_SHORT_SPY,True,1,-1,25.330813797901307,28.87613141516385,-3.545317617262544,2.0,-5.545317617262544,1.545317617262544,-5.545317617262544
20220726,202207,20220725,10:34,10:36,13:36,180,-152.98204954983737,-82.16582067993255,-81.48597514525204,-81.8258979125923,-71.15615163724507,LONG_QQQ_SHORT_SPY,True,1,-1,-25.055032575430083,-15.564205476581952,-9.490827098848131,2.0,-11.490827098848131,7.490827098848131,-11.490827098848131
20220727,202207,20220726,10:34,10:36,13:36,180,232.35776584928615,117.15436919159411,116.73432745734094,116.94434832446753,115.41341752481863,SHORT_QQQ_LONG_SPY,True,-1,1,38.43100409854096,16.41766909565844,-22.01333500288252,2.0,-24.01333500288252,20.01333500288252,20.01333500288252
20220728,202207,20220727,10:34,10:36,13:36,180,-113.10668896485348,-56.12102533577892,-53.51082982621786,-54.81592758099839,-58.290761383855084,LONG_QQQ_SHORT_SPY,True,1,-1,166.18348785856682,152.60262337764394,13.580864480922884,2.0,11.580864480922884,-15.580864480922884,11.580864480922884
20220729,202207,20220728,10:34,10:36,13:36,180,117.77867571254018,98.407879854147,100.23488202466109,99.32138093940404,18.45729477313614,SHORT_QQQ_LONG_SPY,True,-1,1,5.421523580881925,0.9751340817089524,-4.446389499172973,2.0,-6.446389499172973,2.446389499172973,2.446389499172973
20220801,202208,20220729,10:34,10:36,13:36,180,20.584935934178336,-30.523714713933675,-32.573318703065105,-31.548516708499392,52.133452642677724,SHORT_QQQ_LONG_SPY,True,-1,1,-56.75258174221318,-24.11899869474677,32.63358304746641,2.0,30.63358304746641,-34.63358304746641,-34.63358304746641
20220802,202208,20220801,10:34,10:36,13:36,180,-50.56378138750263,-41.579393344729155,-39.27840227163718,-40.428897808183166,-10.134883579319464,LONG_QQQ_SHORT_SPY,True,1,-1,44.886665098420146,21.253473903181806,23.63319119523834,2.0,21.63319119523834,-25.63319119523834,21.63319119523834
20220803,202208,20220802,10:34,10:36,13:36,180,132.11734888539826,71.3055435958493,70.07805602088669,70.69179980836799,61.42554907703027,SHORT_QQQ_LONG_SPY,True,-1,1,151.69303640221673,103.02497040653043,-48.668065995686305,2.0,-50.668065995686305,46.668065995686305,46.668065995686305
20220804,202208,20220803,10:34,10:36,13:36,180,-45.6402052783828,-35.90027495922615,-35.29301671524189,-35.59664583723402,-10.04355944114878,LONG_QQQ_SHORT_SPY,True,1,-1,90.89138619814523,46.18164088678894,44.709745311356286,2.0,42.709745311356286,-46.709745311356286,42.709745311356286
20220805,202208,20220804,10:34,10:36,13:36,180,-55.65532886868666,-29.836116571607345,-29.742855233487152,-29.78948590254725,-25.86584296613941,LONG_QQQ_SHORT_SPY,True,1,-1,-23.26412017500895,2.4201355394025676,-25.68425571441152,2.0,-27.68425571441152,23.68425571441152,-27.68425571441152
20220808,202208,20220805,10:34,10:36,13:36,180,94.64378453090113,76.7171299344964,76.14311142997158,76.43012068223399,18.21366384866714,SHORT_QQQ_LONG_SPY,True,-1,1,-112.73657557531963,-73.9931793263064,38.74339624901323,2.0,36.74339624901323,-40.74339624901323,-40.74339624901323
20220809,202208,20220808,10:34,10:36,13:36,180,-105.32682556707032,-25.80540491397606,-25.696983837473425,-25.751194375724744,-79.57563119134556,LONG_QQQ_SHORT_SPY,True,1,-1,-35.99284029646873,-24.54943323046351,-11.443407066005218,2.0,-13.443407066005218,9.443407066005218,-13.443407066005218
20220810,202208,20220809,10:34,10:36,13:36,180,201.40252679911052,164.66949987397683,164.68322367993304,164.67636177695493,36.726165022155584,SHORT_QQQ_LONG_SPY,True,-1,1,46.27352778097985,23.888024354579876,-22.38550342639997,2.0,-24.38550342639997,20.38550342639997,20.38550342639997
20220811,202208,20220810,10:34,10:36,13:36,180,104.99745454963178,99.10982290838545,103.29397693225037,101.20189992031791,3.7955546293138696,SHORT_QQQ_LONG_SPY,True,-1,1,-101.25742243401106,-54.091851605485516,47.165570828525546,2.0,45.165570828525546,-49.165570828525546,-49.165570828525546
20220812,202208,20220811,10:34,10:36,13:36,180,82.97017666692813,59.26002943018883,56.504032007695066,57.88203071894195,25.088145947986177,SHORT_QQQ_LONG_SPY,True,-1,1,51.25869346860335,48.162144233658395,-3.096549234944952,2.0,-5.096549234944952,1.096549234944952,1.096549234944952
20220815,202208,20220812,10:34,10:36,13:36,180,6.65376264567721,-13.25743820611836,-10.777377923361678,-12.01740806474002,18.67117071041723,SHORT_QQQ_LONG_SPY,True,-1,1,55.50709596836792,47.257077067991546,-8.250018900376375,2.0,-10.250018900376375,6.250018900376375,6.250018900376375
20220816,202208,20220815,10:34,10:36,13:36,180,-116.56481068679403,-44.335834979119596,-44.63614987469552,-44.48599242690756,-72.07881825988648,LONG_QQQ_SHORT_SPY,True,1,-1,111.13238734387643,79.06470116958675,32.067686174289676,2.0,30.067686174289676,-34.067686174289676,30.067686174289676
20220817,202208,20220816,10:34,10:36,13:36,180,-127.20120628612075,-77.13439228667532,-74.52173765695115,-75.82806497181323,-51.37314131430752,LONG_QQQ_SHORT_SPY,True,1,-1,14.026958450418533,8.912029483595116,5.114928966823417,2.0,3.114928966823417,-7.114928966823417,3.114928966823417
20220818,202208,20220817,10:34,10:36,13:36,180,-12.184721868197764,-11.493917799888195,-10.31798234301654,-10.905950071452367,-1.2787717967453975,LONG_QQQ_SHORT_SPY,True,1,-1,54.4148718454021,25.548785095125133,28.866086750276963,2.0,26.866086750276963,-30.866086750276963,26.866086750276963
20220819,202208,20220818,10:34,10:36,13:36,180,-177.68986598118693,-108.74620816380411,-109.98935795004442,-109.36778305692427,-68.32208292426266,LONG_QQQ_SHORT_SPY,True,1,-1,-33.44070493102709,-18.688277956687436,-14.752426974339656,2.0,-16.752426974339656,12.752426974339656,-16.752426974339656
20220822,202208,20220819,10:34,10:36,13:36,180,-222.35664951335096,-180.1540938313091,-177.09306485000835,-178.62357934065872,-43.73307017269224,LONG_QQQ_SHORT_SPY,True,1,-1,-35.838353640593354,-28.49279949555348,-7.345554145039873,2.0,-9.345554145039873,5.345554145039873,-9.345554145039873
20220823,202208,20220822,10:34,10:36,13:36,180,49.80263747438903,34.6097467319192,31.87484588056958,33.24229630624439,16.56034116814464,SHORT_QQQ_LONG_SPY,True,-1,1,-15.530660322041701,-24.40056776270902,-8.869907440667319,2.0,-10.869907440667319,6.869907440667319,6.869907440667319
20220824,202208,20220823,10:34,10:36,13:36,180,34.64225047521588,22.645189229691162,21.803390584353032,22.224289907022097,12.417960568193784,SHORT_QQQ_LONG_SPY,True,-1,1,-25.084554407931694,-17.91811419129489,7.166440216636804,2.0,5.166440216636804,-9.166440216636804,-9.166440216636804
20220825,202208,20220824,10:34,10:36,13:36,180,125.23625457515132,93.43751140325764,91.93143463888032,92.68447302106898,32.55178155408234,SHORT_QQQ_LONG_SPY,True,-1,1,-12.54587248584729,-21.102113245232754,-8.556240759385464,2.0,-10.556240759385464,6.556240759385464,6.556240759385464
20220826,202208,20220825,10:34,10:36,13:36,180,-169.58357606310378,-141.04443863602853,-141.88380955042763,-141.46412409322807,-28.119451969875712,LONG_QQQ_SHORT_SPY,True,1,-1,-122.63822586578982,-88.42306069337296,-34.21516517241686,2.0,-36.21516517241686,32.21516517241686,-36.21516517241686
20220829,202208,20220826,10:34,10:36,13:36,180,-66.90734664427997,-58.772814442442204,-59.88634576880526,-59.329580105623734,-7.577766538656235,LONG_QQQ_SHORT_SPY,True,1,-1,40.24413630899181,56.484728403157284,-16.24059209416547,2.0,-18.24059209416547,14.240592094165471,-18.24059209416547
20220830,202208,20220829,10:34,10:36,13:36,180,-128.61594695748204,-107.52536986514636,-108.12805901752102,-107.82671444133369,-20.789232516148346,LONG_QQQ_SHORT_SPY,True,1,-1,-36.364283012040616,-24.401607016406548,-11.962675995634068,2.0,-13.962675995634068,9.962675995634068,-13.962675995634068
20220831,202208,20220830,10:34,10:36,13:36,180,22.56737981533779,-1.304507073783325,1.0045455695416314,-0.14998075212084683,22.717360567458638,SHORT_QQQ_LONG_SPY,True,-1,1,-69.73992134007125,-46.24983108462381,23.49009025544744,2.0,21.49009025544744,-25.49009025544744,-25.49009025544744
20220901,202209,20220831,10:34,10:36,13:36,180,-115.2779574292587,-81.29651318900282,-80.80749381461314,-81.05200350180797,-34.22595392745073,LONG_QQQ_SHORT_SPY,True,1,-1,-18.27102521480885,20.131755075985225,-38.40278029079408,2.0,-40.40278029079408,36.40278029079408,-40.40278029079408
20220902,202209,20220901,10:34,10:36,13:36,180,119.1774691302898,111.25570692910254,110.88924464971622,111.07247578940938,8.104993340880412,SHORT_QQQ_LONG_SPY,True,-1,1,-236.63226368824076,-184.5121881690648,52.12007551917594,2.0,50.12007551917594,-54.12007551917594,-54.12007551917594
20220906,202209,20220902,10:34,10:36,13:36,180,-101.4614948237894,-53.77476405109821,-52.65322459920588,-53.21399432515204,-48.24750049863735,LONG_QQQ_SHORT_SPY,True,1,-1,14.371259958478307,0.7693392661734321,13.601920692304875,2.0,11.601920692304875,-15.601920692304875,11.601920692304875
20220907,202209,20220906,10:34,10:36,13:36,180,50.374510881371975,53.47415323178304,49.77484017184346,51.62449670181325,-1.2499858204412746,LONG_QQQ_SHORT_SPY,True,1,-1,69.31909340350914,53.548670599013676,15.770422804495468,2.0,13.770422804495468,-17.770422804495468,13.770422804495468
20220908,202209,20220907,10:34,10:36,13:36,180,14.373822066623791,17.47190130022678,18.08455017784662,17.7782257390367,-3.404403672412908,LONG_QQQ_SHORT_SPY,True,1,-1,3.0065643547719167,17.551342168231468,-14.54477781345955,2.0,-16.54477781345955,12.54477781345955,-16.54477781345955
20220909,202209,20220908,10:34,10:36,13:36,180,167.6053751365237,123.88775014942159,123.60851368753009,123.74813191847585,43.85724321804784,SHORT_QQQ_LONG_SPY,True,-1,1,54.52807659562781,36.2171946934237,-18.31088190220411,2.0,-20.31088190220411,16.31088190220411,16.31088190220411
20220912,202209,20220909,10:34,10:36,13:36,180,116.24837459236568,116.88292388332673,115.18695239525782,116.03493813929228,0.21343645307339898,SHORT_QQQ_LONG_SPY,True,-1,1,-3.8649832998522062,-6.569583067772256,-2.7045997679200497,2.0,-4.704599767920049,0.7045997679200497,0.7045997679200497
20220913,202209,20220912,10:34,10:36,13:36,180,-368.087436841147,-281.37381323107394,-281.34027434802937,-281.35704378955165,-86.73039305159534,LONG_QQQ_SHORT_SPY,True,1,-1,-25.07733488407291,-5.507848823615751,-19.56948606045716,2.0,-21.56948606045716,17.56948606045716,-21.56948606045716
20220914,202209,20220913,10:34,10:36,13:36,180,19.393368104681898,-0.8900677347414624,-0.5087116877621397,-0.699389711251801,20.092757815933698,SHORT_QQQ_LONG_SPY,True,-1,1,54.55144230979123,38.313737035139646,-16.23770527465158,2.0,-18.23770527465158,14.237705274651582,14.237705274651582
20220915,202209,20220914,10:34,10:36,13:36,180,-88.20194232106961,-43.0433675093517,-42.15558073826171,-42.5994741238067,-45.60246819726291,LONG_QQQ_SHORT_SPY,True,1,-1,13.617023380689295,21.60514280072042,-7.988119420031124,2.0,-9.988119420031124,5.988119420031124,-9.988119420031124
20220916,202209,20220915,10:34,10:36,13:36,180,-88.69926485937711,-87.43078782197122,-128.21184541729193,-107.82131661963157,19.122051760254465,SHORT_QQQ_LONG_SPY,True,-1,1,-61.5065790985647,-59.56501465049138,1.941564448073322,2.0,-0.05843555192667793,-3.941564448073322,-3.941564448073322
20220919,202209,20220916,10:34,10:36,13:36,180,-29.43266377936323,-2.479364468945699,-1.8153291630610664,-2.147346816003383,-27.285316963359847,LONG_QQQ_SHORT_SPY,True,1,-1,-21.47038259416208,-22.290196363015607,0.8198137688535283,2.0,-1.1801862311464717,-2.8198137688535283,-1.1801862311464717
20220920,202209,20220919,10:34,10:36,13:36,180,-83.1368950124518,-126.89098019007263,-127.7004389432228,-127.29570956664772,44.158814554195914,SHORT_QQQ_LONG_SPY,True,-1,1,-52.44615463483947,-39.96296342540939,12.483191209430082,2.0,10.483191209430082,-14.483191209430082,-14.483191209430082
20220921,202209,20220920,10:34,10:36,13:36,180,40.44599757951222,62.27521693463633,60.98608441043463,61.63065067253548,-21.184653093023257,LONG_QQQ_SHORT_SPY,True,1,-1,24.482348740069153,-5.953999062752744,30.436347802821896,2.0,28.436347802821896,-32.4363478028219,28.436347802821896
20220922,202209,20220921,10:34,10:36,13:36,180,-93.22837414822237,-60.029559723719025,-58.7322469081367,-59.38090331592787,-33.847470832294505,LONG_QQQ_SHORT_SPY,True,1,-1,-6.4134542211168295,3.464310969878153,-9.877765190994982,2.0,-11.877765190994982,7.877765190994982,-11.877765190994982
20220923,202209,20220922,10:34,10:36,13:36,180,-161.99058326596995,-171.80339249817075,-171.13783623501033,-171.47061436659055,9.480031100620607,SHORT_QQQ_LONG_SPY,True,-1,1,-38.21591155387702,-47.978719739473746,-9.762808185596725,2.0,-11.762808185596725,7.762808185596725,7.762808185596725
20220926,202209,20220923,10:34,10:36,13:36,180,107.2231792830443,32.294750515974094,34.73073630820024,33.51274341208717,73.71043587095713,SHORT_QQQ_LONG_SPY,True,-1,1,-149.4752862378269,-134.77587104029718,14.699415197529731,2.0,12.699415197529731,-16.69941519752973,-16.69941519752973
20220927,202209,20220926,10:34,10:36,13:36,180,118.21154407599593,93.10674001436438,90.17440051867996,91.64057026652216,26.57097380947377,SHORT_QQQ_LONG_SPY,True,-1,1,-158.69025931856396,-160.61300149492308,-1.9227421763591224,2.0,-3.9227421763591224,-0.07725782364087763,-0.07725782364087763
