ticker,date,month,time,minute,expiry_mode,action,score,pred_call_return,pred_put_return,call_return,put_return,realized_return,deploy_config,test_month,entry_minute,source_stream,source_file,_source_order,_priority,backfill_required_count,backfill_count_before,backfill_month_target,backfill_partial_month,backfill_mode,source_backfill_dir,pnl
SPY,20260326,202603,10:00,600,zero_dte,PUT,0.5144619644795212,0.3068924239234756,0.5144619644795212,-0.3,-0.3,-0.3,thr0.457_maxday1,202603,600,win_valthr_strict_d25,research_papers\JEPA\results\_diagnostics\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_wf2026_fulljun_excl202605_spy_v1\event_option_gate_trades.csv,57,0,16,18,18,False,primary,research_papers\JEPA\results\_diagnostics\event_option_dense15_backfill18_wf2026_fulljun_excl202605_spy_v1,-1500.0
SPY,20260331,202603,10:00,600,zero_dte,PUT,0.5359072339009378,0.144158860344773,0.5359072339009378,-0.3,0.5,0.5,thr0.457_maxday1,202603,600,win_valthr_strict_d25,research_papers\JEPA\results\_diagnostics\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_wf2026_fulljun_excl202605_spy_v1\event_option_gate_trades.csv,58,0,18,19,18,False,primary,research_papers\JEPA\results\_diagnostics\event_option_dense15_backfill18_wf2026_fulljun_excl202605_spy_v1,2500.0
SPY,20260402,202604,10:00,600,zero_dte,PUT,-0.0362597769012676,-0.0935321037682218,-0.0362597769012676,0.5,-0.3,-0.3,thr-999.000_maxday3,202604,600,forcedmax3_d50,research_papers\JEPA\results\_diagnostics\event_option_gate_dense15_zero_dte_return_forcedmax3_d50_physctx_wf2026_fulljun_excl202605_spy_v1\event_option_gate_trades.csv,183,1,2,0,18,False,fallback_volume_pace,research_papers\JEPA\results\_diagnostics\event_option_dense15_backfill18_wf2026_fulljun_excl202605_spy_v1,-1500.0
SPY,20260402,202604,10:30,630,zero_dte,CALL,-0.1223720598755058,-0.1223720598755058,-0.3000000119209289,0.5,-0.3,0.5,thr-999.000_maxday3,202604,630,forcedmax3_d50,research_papers\JEPA\results\_diagnostics\event_option_gate_dense15_zero_dte_return_forcedmax3_d50_physctx_wf2026_fulljun_excl202605_spy_v1\event_option_gate_trades.csv,184,1,2,1,18,False,fallback_volume_pace,research_papers\JEPA\results\_diagnostics\event_option_dense15_backfill18_wf2026_fulljun_excl202605_spy_v1,2500.0
SPY,20260406,202604,10:00,600,zero_dte,PUT,-0.1362588649275511,-0.3000000119209289,-0.1362588649275511,-0.3,0.5,0.5,thr-999.000_maxday3,202604,600,forcedmax3_d50,research_papers\JEPA\results\_diagnostics\event_option_gate_dense15_zero_dte_return_forcedmax3_d50_physctx_wf2026_fulljun_excl202605_spy_v1\event_option_gate_trades.csv,186,1,4,2,18,False,fallback_volume_pace,research_papers\JEPA\results\_diagnostics\event_option_dense15_backfill18_wf2026_fulljun_excl202605_spy_v1,2500.0
SPY,20260406,202604,10:30,630,zero_dte,PUT,0.5216223335519357,0.3235803094092485,0.5216223335519357,-0.3,0.5,0.5,thr0.504_maxday1,202604,630,win_valthr_strict_d25,research_papers\JEPA\results\_diagnostics\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_wf2026_fulljun_excl202605_spy_v1\event_option_gate_trades.csv,59,0,4,3,18,False,primary,research_papers\JEPA\results\_diagnostics\event_option_dense15_backfill18_wf2026_fulljun_excl202605_spy_v1,2500.0
SPY,20260407,202604,10:00,600,zero_dte,PUT,0.5272586709607646,0.3050450137631202,0.5272586709607646,-0.3,0.5,0.5,thr0.504_maxday1,202604,600,win_valthr_strict_d25,research_papers\JEPA\results\_diagnostics\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_wf2026_fulljun_excl202605_spy_v1\event_option_gate_trades.csv,60,0,5,4,18,False,primary,research_papers\JEPA\results\_diagnostics\event_option_dense15_backfill18_wf2026_fulljun_excl202605_spy_v1,2500.0
SPY,20260408,202604,12:30,750,zero_dte,PUT,0.5181728121870791,0.3594446748957031,0.5181728121870791,0.5,-0.3,-0.3,thr0.504_maxday1,202604,750,win_valthr_strict_d25,research_papers\JEPA\results\_diagnostics\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_wf2026_fulljun_excl202605_spy_v1\event_option_gate_trades.csv,61,0,5,5,18,False,primary,research_papers\JEPA\results\_diagnostics\event_option_dense15_backfill18_wf2026_fulljun_excl202605_spy_v1,-1500.0
SPY,20260410,202604,10:00,600,zero_dte,PUT,-0.2736609107010579,-0.3000000119209289,-0.2736609107010579,0.5,-0.3,-0.3,thr-999.000_maxday3,202604,600,forcedmax3_d50,research_papers\JEPA\results\_diagnostics\event_option_gate_dense15_zero_dte_return_forcedmax3_d50_physctx_wf2026_fulljun_excl202605_spy_v1\event_option_gate_trades.csv,195,1,7,6,18,False,fallback_volume_pace,research_papers\JEPA\results\_diagnostics\event_option_dense15_backfill18_wf2026_fulljun_excl202605_spy_v1,-1500.0
SPY,20260410,202604,11:30,690,zero_dte,PUT,0.548967060503713,0.2913835504645403,0.548967060503713,-0.3,0.5,0.5,thr0.504_maxday1,202604,690,win_valthr_strict_d25,research_papers\JEPA\results\_diagnostics\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_wf2026_fulljun_excl202605_spy_v1\event_option_gate_trades.csv,62,0,7,7,18,False,primary,research_papers\JEPA\results\_diagnostics\event_option_dense15_backfill18_wf2026_fulljun_excl202605_spy_v1,2500.0
SPY,20260413,202604,10:00,600,zero_dte,PUT,0.6706856681975115,0.1202238169059407,0.6706856681975115,-0.3,0.5,0.5,thr0.504_maxday1,202604,600,win_valthr_strict_d25,research_papers\JEPA\results\_diagnostics\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_wf2026_fulljun_excl202605_spy_v1\event_option_gate_trades.csv,63,0,8,8,18,False,primary,research_papers\JEPA\results\_diagnostics\event_option_dense15_backfill18_wf2026_fulljun_excl202605_spy_v1,2500.0
SPY,20260416,202604,10:00,600,zero_dte,CALL,-0.1443301025153765,-0.1443301025153765,-0.2718688046230122,0.5,-0.3,0.5,thr-999.000_maxday3,202604,600,forcedmax3_d50,research_papers\JEPA\results\_diagnostics\event_option_gate_dense15_zero_dte_return_forcedmax3_d50_physctx_wf2026_fulljun_excl202605_spy_v1\event_option_gate_trades.csv,204,1,10,9,18,False,fallback_volume_pace,research_papers\JEPA\results\_diagnostics\event_option_dense15_backfill18_wf2026_fulljun_excl202605_spy_v1,2500.0
SPY,20260416,202604,11:45,705,zero_dte,PUT,0.5504620033058713,0.2688495208878608,0.5504620033058713,-0.3,-0.3,-0.3,thr0.504_maxday1,202604,705,win_valthr_strict_d25,research_papers\JEPA\results\_diagnostics\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_wf2026_fulljun_excl202605_spy_v1\event_option_gate_trades.csv,64,0,10,10,18,False,primary,research_papers\JEPA\results\_diagnostics\event_option_dense15_backfill18_wf2026_fulljun_excl202605_spy_v1,-1500.0
SPY,20260417,202604,10:15,615,zero_dte,PUT,0.5293973735941094,0.1832478222030383,0.5293973735941094,0.5,-0.3,-0.3,thr0.504_maxday1,202604,615,win_valthr_strict_d25,research_papers\JEPA\results\_diagnostics\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_wf2026_fulljun_excl202605_spy_v1\event_option_gate_trades.csv,65,0,11,11,18,False,primary,research_papers\JEPA\results\_diagnostics\event_option_dense15_backfill18_wf2026_fulljun_excl202605_spy_v1,-1500.0
SPY,20260420,202604,10:00,600,zero_dte,PUT,0.6163624378549575,0.1590184694075024,0.6163624378549575,-0.3,0.5,0.5,thr0.504_maxday1,202604,600,win_valthr_strict_d25,research_papers\JEPA\results\_diagnostics\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_wf2026_fulljun_excl202605_spy_v1\event_option_gate_trades.csv,66,0,12,12,18,False,primary,research_papers\JEPA\results\_diagnostics\event_option_dense15_backfill18_wf2026_fulljun_excl202605_spy_v1,2500.0
SPY,20260421,202604,10:15,615,zero_dte,PUT,0.5289938209292684,0.2430952821165937,0.5289938209292684,-0.3,0.5,0.5,thr0.504_maxday1,202604,615,win_valthr_strict_d25,research_papers\JEPA\results\_diagnostics\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_wf2026_fulljun_excl202605_spy_v1\event_option_gate_trades.csv,67,0,13,13,18,False,primary,research_papers\JEPA\results\_diagnostics\event_option_dense15_backfill18_wf2026_fulljun_excl202605_spy_v1,2500.0
SPY,20260422,202604,10:45,645,zero_dte,PUT,0.5736523408350277,0.2461873059896033,0.5736523408350277,-0.3,-0.3,-0.3,thr0.504_maxday1,202604,645,win_valthr_strict_d25,research_papers\JEPA\results\_diagnostics\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_wf2026_fulljun_excl202605_spy_v1\event_option_gate_trades.csv,68,0,14,14,18,False,primary,research_papers\JEPA\results\_diagnostics\event_option_dense15_backfill18_wf2026_fulljun_excl202605_spy_v1,-1500.0
SPY,20260423,202604,10:00,600,zero_dte,CALL,0.5868512406172477,0.5868512406172477,0.2045200568160166,-0.3,-0.3,-0.3,thr0.504_maxday1,202604,600,win_valthr_strict_d25,research_papers\JEPA\results\_diagnostics\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_wf2026_fulljun_excl202605_spy_v1\event_option_gate_trades.csv,69,0,14,15,18,False,primary,research_papers\JEPA\results\_diagnostics\event_option_dense15_backfill18_wf2026_fulljun_excl202605_spy_v1,-1500.0
SPY,20260424,202604,10:30,630,zero_dte,PUT,0.5472309000441057,0.2915584751990925,0.5472309000441057,0.5,-0.3,-0.3,thr0.504_maxday1,202604,630,win_valthr_strict_d25,research_papers\JEPA\results\_diagnostics\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_wf2026_fulljun_excl202605_spy_v1\event_option_gate_trades.csv,70,0,15,16,18,False,primary,research_papers\JEPA\results\_diagnostics\event_option_dense15_backfill18_wf2026_fulljun_excl202605_spy_v1,-1500.0
SPY,20260427,202604,10:00,600,zero_dte,PUT,0.5433096568968903,0.1637543690323697,0.5433096568968903,-0.3,-0.3,-0.3,thr0.504_maxday1,202604,600,win_valthr_strict_d25,research_papers\JEPA\results\_diagnostics\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_wf2026_fulljun_excl202605_spy_v1\event_option_gate_trades.csv,71,0,16,17,18,False,primary,research_papers\JEPA\results\_diagnostics\event_option_dense15_backfill18_wf2026_fulljun_excl202605_spy_v1,-1500.0
SPY,20260429,202604,10:30,630,zero_dte,PUT,0.5479223710582881,0.3160128310245438,0.5479223710582881,-0.3,0.5,0.5,thr0.504_maxday1,202604,630,win_valthr_strict_d25,research_papers\JEPA\results\_diagnostics\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_wf2026_fulljun_excl202605_spy_v1\event_option_gate_trades.csv,72,0,18,18,18,False,primary,research_papers\JEPA\results\_diagnostics\event_option_dense15_backfill18_wf2026_fulljun_excl202605_spy_v1,2500.0
SPY,20260430,202604,11:45,705,zero_dte,PUT,0.5603949928198902,0.2819586837747707,0.5603949928198902,0.5,-0.3,-0.3,thr0.504_maxday1,202604,705,win_valthr_strict_d25,research_papers\JEPA\results\_diagnostics\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_wf2026_fulljun_excl202605_spy_v1\event_option_gate_trades.csv,73,0,18,19,18,False,primary,research_papers\JEPA\results\_diagnostics\event_option_dense15_backfill18_wf2026_fulljun_excl202605_spy_v1,-1500.0
SPY,20260601,202606,10:00,600,zero_dte,CALL,-0.3000000119209289,-0.3000000119209289,-0.3000000119209289,0.5,-0.3,0.5,thr-999.000_maxday3,202606,600,forcedmax3_d50,research_papers\JEPA\results\_diagnostics\event_option_gate_dense15_zero_dte_return_forcedmax3_d50_physctx_wf2026_fulljun_excl202605_spy_v1\event_option_gate_trades.csv,234,1,1,0,18,False,fallback_volume_pace,research_papers\JEPA\results\_diagnostics\event_option_dense15_backfill18_wf2026_fulljun_excl202605_spy_v1,2500.0
