ticker,expiry_mode,time,minute,month,date,call_return,put_return,pred_call_return,pred_put_return,action,score,realized_return,source_variant,source_component,source_priority,component_threshold,component_max_day,component_cooldown,event_delta_bucket,event_delta_target
QQQ,zero_dte,13:30,810,202605,20260519,-0.6,1.0312501105945584,0.2442522010420568,-0.3660800597285857,CALL,0.2442522010420568,-0.6,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35
QQQ,zero_dte,13:35,815,202605,20260519,-0.6,0.7229729990962648,0.1916104146227494,-0.547299679035593,CALL,0.1916104146227494,-0.6,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35
QQQ,zero_dte,13:40,820,202605,20260519,-0.6,0.8854166647264115,0.192882219054488,-0.3580440903664877,CALL,0.192882219054488,-0.6,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35
QQQ,zero_dte,13:45,825,202605,20260519,-0.6,0.5981012639126857,0.1819860890277699,-0.4740382585844633,CALL,0.1819860890277699,-0.6,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35
QQQ,zero_dte,13:50,830,202605,20260519,-0.6,0.3440594351556931,0.2193768170720925,-0.5160385999766159,CALL,0.2193768170720925,-0.6,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35
QQQ,zero_dte,13:55,835,202605,20260519,0.4067163979935475,0.3320894274262314,0.2690181503377295,-0.5821975048941551,CALL,0.2690181503377295,0.4067163979935475,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35
QQQ,zero_dte,14:00,840,202605,20260519,-0.6,0.4391891674197794,0.2969539673343246,-0.5666736075266727,CALL,0.2969539673343246,-0.6,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35
QQQ,zero_dte,14:05,845,202605,20260519,-0.6,1.0603449516149004,0.3100243821745012,-0.5898084884715551,CALL,0.3100243821745012,-0.6,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35
QQQ,zero_dte,14:10,850,202605,20260519,-0.6,0.956896490300406,0.2439845307080542,-0.4013144120721114,CALL,0.2439845307080542,-0.6,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35
QQQ,zero_dte,14:15,855,202605,20260519,-0.6,0.7071428972847615,0.3225849826734501,-0.5960597920779639,CALL,0.3225849826734501,-0.6,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35
QQQ,zero_dte,14:20,860,202605,20260519,-0.6,0.4939023902698469,0.3424688773121486,-0.5792946157238351,CALL,0.3424688773121486,-0.6,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35
QQQ,zero_dte,14:25,865,202605,20260519,-0.6,1.7136362907315106,0.2362714695434637,-0.6341419899671001,CALL,0.2362714695434637,-0.6,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35
QQQ,zero_dte,14:30,870,202605,20260519,-0.6,0.9828766474560084,0.3560772229089947,-0.6797960673672537,CALL,0.3560772229089947,-0.6,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35
QQQ,zero_dte,10:05,605,202605,20260520,0.8152173279251191,-0.6,0.1204973659717641,-0.0972329669425491,CALL,0.1204973659717641,0.8152173279251191,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35
QQQ,zero_dte,10:10,610,202605,20260520,0.8968926515621534,-0.6,0.1359573265932356,-0.1460345102038613,CALL,0.1359573265932356,0.8968926515621534,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35
QQQ,zero_dte,10:20,620,202605,20260520,0.8112244302160998,-0.5612903044697639,0.01113442877188,0.3235898530622987,PUT,0.3235898530622987,-0.5612903044697639,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35
QQQ,zero_dte,10:30,630,202605,20260520,0.5436508627315113,-0.4832214926187048,0.0013012111547904,0.1166734824466938,PUT,0.1166734824466938,-0.4832214926187048,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35
QQQ,zero_dte,10:35,635,202605,20260520,0.995033196234755,-0.6,-0.014058902320186,-0.1198845349934023,CALL,-0.014058902320186,0.995033196234755,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35
QQQ,zero_dte,10:40,640,202605,20260520,0.6761364336779792,-0.6,0.0923245267555693,0.1733597281257918,PUT,0.1733597281257918,-0.6,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35
QQQ,zero_dte,10:45,645,202605,20260520,0.7010489959367971,-0.6,0.0235635423086559,-0.0784606416417486,CALL,0.0235635423086559,0.7010489959367971,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35
QQQ,zero_dte,10:50,650,202605,20260520,1.3157895686223575,-0.6,0.1765832530772877,0.0725917492357177,CALL,0.1765832530772877,1.3157895686223575,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35
QQQ,zero_dte,10:55,655,202605,20260520,0.8205129086853753,-0.3850931672419687,0.0661672169504,-0.039072857543315,CALL,0.0661672169504,0.8205129086853753,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35
QQQ,zero_dte,11:00,660,202605,20260520,0.7687499818392101,-0.4133333365122477,0.050981297513854,0.1501389958797402,PUT,0.1501389958797402,-0.4133333365122477,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35
QQQ,zero_dte,11:05,665,202605,20260520,0.9033333460489908,-0.5,0.084897359680269,-0.1063943263349555,CALL,0.084897359680269,0.9033333460489908,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35
QQQ,zero_dte,11:10,670,202605,20260520,0.847402661742239,-0.5256410021283444,0.0334890308146062,0.2012378502574315,PUT,0.2012378502574315,-0.5256410021283444,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35
QQQ,zero_dte,11:15,675,202605,20260520,-0.3209876827863458,0.4696261151220764,0.0197598662309212,0.2328823278325886,PUT,0.2328823278325886,0.4696261151220764,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35
QQQ,zero_dte,11:20,680,202605,20260520,-0.4154929518344925,0.4588607432578284,-0.1995441989064368,0.1851710299563352,PUT,0.1851710299563352,0.4588607432578284,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35
QQQ,zero_dte,11:25,685,202605,20260520,-0.4251968267425301,-0.1325966286821511,-0.1651083205219904,0.1991741885668325,PUT,0.1991741885668325,-0.1325966286821511,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35
QQQ,zero_dte,11:30,690,202605,20260520,-0.2603550546288895,0.3017240869020894,-0.0006869569905419,0.2266525602563928,PUT,0.2266525602563928,0.3017240869020894,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35
QQQ,zero_dte,11:35,695,202605,20260520,-0.3333333747254461,0.4375000046566129,-0.1458448429956844,0.3398955438237322,PUT,0.3398955438237322,0.4375000046566129,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35
QQQ,zero_dte,11:40,700,202605,20260520,-0.1138211248161947,0.258379947052427,-0.1234844026825595,0.2408825822254449,PUT,0.2408825822254449,0.258379947052427,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35
QQQ,zero_dte,11:45,705,202605,20260520,-0.349315093659307,0.4166666911953269,-0.3188731729309904,0.209760599002777,PUT,0.209760599002777,0.4166666911953269,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35
QQQ,zero_dte,11:50,710,202605,20260520,-0.4500000111758707,0.5263158431343762,-0.0901998761429542,0.1847643497943101,PUT,0.1847643497943101,0.5263158431343762,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35
QQQ,zero_dte,11:55,715,202605,20260520,-0.3987342010914289,0.599315052834209,-0.0803472102403951,0.1408936487556245,PUT,0.1408936487556245,0.599315052834209,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35
QQQ,zero_dte,12:00,720,202605,20260520,-0.2551724086902089,0.4375000046566129,-0.0330739574654359,0.1168619986907156,PUT,0.1168619986907156,0.4375000046566129,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35
QQQ,zero_dte,12:05,725,202605,20260520,-0.3161764725217769,0.4697451958468093,-0.0975150498221469,0.1555780716292667,PUT,0.1555780716292667,0.4697451958468093,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35
QQQ,zero_dte,12:10,730,202605,20260520,-0.1626505941900982,0.3963415068505,0.0206430999892709,0.0833417338949707,PUT,0.0833417338949707,0.3963415068505,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35
QQQ,zero_dte,12:15,735,202605,20260520,0.2595420215494004,-0.4937500060535966,0.0993649696477868,0.1286501394281635,PUT,0.1286501394281635,-0.4937500060535966,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35
QQQ,zero_dte,12:20,740,202605,20260520,0.2947760311047276,-0.6,0.1375248822964358,-0.0143829319860879,CALL,0.1375248822964358,0.2947760311047276,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35
QQQ,zero_dte,12:25,745,202605,20260520,0.2696850208926016,-0.6,0.0801513577561444,-0.309138329401154,CALL,0.0801513577561444,0.2696850208926016,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35
QQQ,zero_dte,12:30,750,202605,20260520,0.3731884183164555,-0.6,-0.0496739563308238,-0.1989866455608367,CALL,-0.0496739563308238,0.3731884183164555,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35
QQQ,zero_dte,12:35,755,202605,20260520,0.3731884183164555,-0.6,-0.0121916028189865,-0.2159278898420507,CALL,-0.0121916028189865,0.3731884183164555,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35
QQQ,zero_dte,12:40,760,202605,20260520,0.327464843122669,-0.6,0.0304876380548864,-0.1761352431543572,CALL,0.0304876380548864,0.327464843122669,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35
QQQ,zero_dte,12:45,765,202605,20260520,0.3531746001710938,-0.6,0.1085678131220962,0.1311025224145377,PUT,0.1311025224145377,-0.6,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35
QQQ,zero_dte,12:50,770,202605,20260520,0.4810344192559335,-0.6,0.0287954299471296,0.0949973028862264,PUT,0.0949973028862264,-0.6,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35
QQQ,zero_dte,12:55,775,202605,20260520,0.4233333269755046,-0.6,0.1214089515236574,0.1294106319850439,PUT,0.1294106319850439,-0.6,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35
QQQ,zero_dte,13:00,780,202605,20260520,0.4122516598117378,-0.6,0.0925806914917855,0.0144246689373809,CALL,0.0925806914917855,0.4122516598117378,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35
QQQ,zero_dte,13:05,785,202605,20260520,0.2939999580383301,-0.6,-0.0262752431896308,-0.015723450834079,PUT,-0.015723450834079,-0.6,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35
QQQ,zero_dte,13:10,790,202605,20260520,0.354651158492544,-0.6,-0.1627785290346879,0.1006377994875441,PUT,0.1006377994875441,-0.6,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35
QQQ,zero_dte,13:15,795,202605,20260520,0.2542735512988667,-0.6,0.0699224486179219,0.1239490970125045,PUT,0.1239490970125045,-0.6,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35
QQQ,zero_dte,13:20,800,202605,20260520,0.2993827056019904,-0.6,-0.0303032205532134,0.2048364949095636,PUT,0.2048364949095636,-0.6,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35
QQQ,zero_dte,13:25,805,202605,20260520,0.4810344192559335,-0.6,0.0970327550863335,-0.1071009692004719,CALL,0.0970327550863335,0.4810344192559335,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35
QQQ,zero_dte,13:30,810,202605,20260520,0.30384619616898,-0.6,-0.1450950391979172,0.08593128384027,PUT,0.08593128384027,-0.6,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35
QQQ,zero_dte,10:00,600,202605,20260521,-0.6,0.9261006072401125,-0.1136625555703775,0.2607377760682966,PUT,0.2607377760682966,0.9261006072401125,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35
QQQ,zero_dte,10:05,605,202605,20260521,-0.6,0.9398733823846852,0.1803956526241436,0.430360144038347,PUT,0.430360144038347,0.9398733823846852,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35
QQQ,zero_dte,10:10,610,202605,20260521,-0.6,0.9697801348466624,0.2358474876967557,0.3838014930888627,PUT,0.3838014930888627,0.9697801348466624,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35
QQQ,zero_dte,10:20,620,202605,20260521,0.4035432568278765,-0.6,0.1422018689850107,0.386596622582792,PUT,0.386596622582792,-0.6,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35
QQQ,zero_dte,10:25,625,202605,20260521,0.3333333222954358,-0.6,0.1702149588970878,-0.1005232257681062,CALL,0.1702149588970878,0.3333333222954358,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35
QQQ,zero_dte,10:50,650,202605,20260521,0.2884615541366593,-0.6,0.0867746743856275,0.3559137316679862,PUT,0.3559137316679862,-0.6,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35
QQQ,zero_dte,11:10,670,202605,20260521,0.2573528902598736,-0.6,0.292917209159011,-0.1941002968075661,CALL,0.292917209159011,0.2573528902598736,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35
QQQ,zero_dte,11:50,710,202605,20260521,-0.6,-0.6,0.1054904718480914,-0.1466822385565405,CALL,0.1054904718480914,-0.6,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35
QQQ,zero_dte,11:55,715,202605,20260521,-0.6,-0.6,0.2107602293930709,0.0036299003113299,CALL,0.2107602293930709,-0.6,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35
QQQ,zero_dte,12:00,720,202605,20260521,-0.6,0.4342105098048072,0.2104676579616697,-0.2334631899146974,CALL,0.2104676579616697,-0.6,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35
QQQ,zero_dte,12:05,725,202605,20260521,-0.6,0.3595239371128962,0.2060040467011814,-0.311171722391814,CALL,0.2060040467011814,-0.6,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35
QQQ,zero_dte,12:10,730,202605,20260521,-0.6,0.5630081174740658,0.2029888205915137,-0.4136017258354927,CALL,0.2029888205915137,-0.6,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35
QQQ,zero_dte,13:05,785,202605,20260521,3.792253566057857,-0.6,0.3992385564566445,-0.3902129896828509,CALL,0.3992385564566445,3.792253566057857,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35
QQQ,zero_dte,13:10,790,202605,20260521,1.2465986427657725,-0.6,0.246082741383034,-0.3189798372145484,CALL,0.246082741383034,1.2465986427657725,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35
QQQ,zero_dte,13:15,795,202605,20260521,1.1164122443051627,-0.6,0.1637787580070934,-0.3591967769480629,CALL,0.1637787580070934,1.1164122443051627,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35
QQQ,zero_dte,13:20,800,202605,20260521,0.3355855565597059,0.7838984763132646,0.1431133258292769,-0.2049267664239719,CALL,0.1431133258292769,0.3355855565597059,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35
QQQ,zero_dte,13:25,805,202605,20260521,1.7055557292184758,-0.6,0.0893734670615038,-0.2698169621718944,CALL,0.0893734670615038,1.7055557292184758,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35
QQQ,zero_dte,13:30,810,202605,20260521,1.4368687476835469,-0.6,0.1393063427311065,-0.4314991182034337,CALL,0.1393063427311065,1.4368687476835469,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35
QQQ,zero_dte,13:35,815,202605,20260521,1.4166666666666663,1.2126864702352649,0.1659824277337893,-0.3800922909029384,CALL,0.1659824277337893,1.4166666666666663,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35
QQQ,zero_dte,13:40,820,202605,20260521,0.7908162868107329,0.7094594986443972,-0.1814722473605897,-0.1762170210835432,PUT,-0.1762170210835432,0.7094594986443972,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35
QQQ,zero_dte,13:45,825,202605,20260521,1.2763159215615412,0.5854430484802287,0.1734265428728523,-0.3904595502124874,CALL,0.1734265428728523,1.2763159215615412,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35
QQQ,zero_dte,13:55,835,202605,20260521,-0.6,0.9662161683235148,0.1995504296756366,-0.3138278777801874,CALL,0.1995504296756366,-0.6,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35
QQQ,zero_dte,14:00,840,202605,20260521,-0.6,1.0208334536291686,0.1413004340720978,-0.4475692138287875,CALL,0.1413004340720978,-0.6,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35
QQQ,zero_dte,14:10,850,202605,20260521,-0.6,0.7363013832849639,-0.2461715355335783,-0.1769798286246817,PUT,-0.1769798286246817,0.7363013832849639,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35
QQQ,zero_dte,14:20,860,202605,20260521,-0.6,0.7922536500080635,-0.2520742446917848,-0.1619618597956898,PUT,-0.1619618597956898,0.7922536500080635,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35
QQQ,zero_dte,14:25,865,202605,20260521,-0.6,3.829365193498439,-0.2308921795467159,-0.1660473421365889,PUT,-0.1660473421365889,3.829365193498439,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35
QQQ,zero_dte,14:30,870,202605,20260521,-0.6,3.570895430770319,-0.2202468416741202,-0.1798797799385801,PUT,-0.1798797799385801,3.570895430770319,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35
QQQ,zero_dte,10:25,625,202605,20260522,0.8659420915822778,-0.6,-0.071685973612251,-0.1895741919750253,CALL,-0.071685973612251,0.8659420915822778,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35
QQQ,zero_dte,11:05,665,202605,20260522,-0.6,-0.6,-0.3297576942120954,0.6437171800394489,PUT,0.6437171800394489,-0.6,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35
QQQ,zero_dte,11:10,670,202605,20260522,-0.6,-0.6,-0.3342239047734497,0.0422806279715271,PUT,0.0422806279715271,-0.6,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35
QQQ,zero_dte,11:15,675,202605,20260522,-0.6,-0.6,-0.3256833635982978,0.0396695370039625,PUT,0.0396695370039625,-0.6,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35
QQQ,zero_dte,11:20,680,202605,20260522,-0.6,-0.6,-0.2170270374077175,0.1039463513761546,PUT,0.1039463513761546,-0.6,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35
QQQ,zero_dte,11:25,685,202605,20260522,-0.6,-0.6,-0.0468583371405302,-0.0053999526144065,PUT,-0.0053999526144065,-0.6,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35
QQQ,zero_dte,11:30,690,202605,20260522,-0.6,-0.2136751705686314,-0.2968519962238792,0.0022055784804171,PUT,0.0022055784804171,-0.2136751705686314,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35
QQQ,zero_dte,11:35,695,202605,20260522,-0.6,-0.6,-0.1369213215105484,-0.1846714109501632,CALL,-0.1369213215105484,-0.6,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35
QQQ,zero_dte,11:40,700,202605,20260522,-0.6,-0.6,-0.1256778034889607,-0.1612673583695057,CALL,-0.1256778034889607,-0.6,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35
QQQ,zero_dte,11:45,705,202605,20260522,-0.6,-0.6,-0.1572242812026062,-0.1485754853838605,PUT,-0.1485754853838605,-0.6,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35
QQQ,zero_dte,11:50,710,202605,20260522,0.3474026617422392,-0.6,-0.0666563587703613,0.2788819677185217,PUT,0.2788819677185217,-0.6,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35
QQQ,zero_dte,11:55,715,202605,20260522,0.2875000009313226,-0.6,-0.0980616280657627,-0.2994660233317315,CALL,-0.0980616280657627,0.2875000009313226,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35
QQQ,zero_dte,12:00,720,202605,20260522,0.2777777501830358,-0.6,-0.0614823091332799,-0.2966047659808535,CALL,-0.0614823091332799,0.2777777501830358,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35
QQQ,zero_dte,12:05,725,202605,20260522,0.4121621665160442,-0.6,-0.0641202801607395,-0.3091388965929445,CALL,-0.0641202801607395,0.4121621665160442,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35
QQQ,zero_dte,12:10,730,202605,20260522,0.256849308357518,-0.6,-0.2583930877709456,0.2737804187509629,PUT,0.2737804187509629,-0.6,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35
QQQ,zero_dte,12:15,735,202605,20260522,0.3729507972463046,-0.6,0.0363440788895008,-0.3426771887408336,CALL,0.0363440788895008,0.3729507972463046,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35
QQQ,zero_dte,12:20,740,202605,20260522,0.420329601231183,-0.6,0.2618236921642879,0.0245128580448609,CALL,0.2618236921642879,0.420329601231183,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35
QQQ,zero_dte,12:25,745,202605,20260522,0.477272714957718,-0.6,0.2778220536444115,0.0263588693427187,CALL,0.2778220536444115,0.477272714957718,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35
