ticker,expiry_mode,time,minute,month,date,call_return,put_return,pred_call_return,pred_put_return,action,score,realized_return,source_variant,source_component,source_priority,component_threshold,component_max_day,component_cooldown,event_delta_bucket,event_delta_target,test_month
QQQ,zero_dte,11:00,660,202605,20260520,0.9687501688022202,-0.4554455276096979,0.0875757913845069,0.2406316481675208,PUT,0.2406316481675208,-0.4554455276096979,d25,event_option_mh30trail_clean1000_frozen2025_select2026_d25_return_deploy202607_QQQ_v1,0,0.1,3,30,25,0.25,202605
QQQ,zero_dte,11:30,690,202605,20260520,-0.3434343738417734,0.3067009751811183,0.1106986299347282,0.1812228895080781,PUT,0.1812228895080781,0.3067009751811183,d25,event_option_mh30trail_clean1000_frozen2025_select2026_d25_return_deploy202607_QQQ_v1,0,0.1,3,30,25,0.25,202605
QQQ,zero_dte,10:10,610,202605,20260521,-0.6,1.1666666501098215,-0.0996287017104098,0.1640315328971888,PUT,0.1640315328971888,1.1666666501098215,d25,event_option_mh30trail_clean1000_frozen2025_select2026_d25_return_deploy202607_QQQ_v1,0,0.1,3,30,25,0.25,202605
QQQ,zero_dte,12:00,720,202605,20260521,-0.6,0.5092591672767863,0.1878693912968916,-0.2723458640539757,CALL,0.1878693912968916,-0.6,d25,event_option_mh30trail_clean1000_frozen2025_select2026_d25_return_deploy202607_QQQ_v1,0,0.1,3,30,25,0.25,202605
QQQ,zero_dte,13:05,785,202605,20260521,5.0,-0.6,0.4684084080831682,-0.5594729904795498,CALL,0.4684084080831682,5.0,d25,event_option_mh30trail_clean1000_frozen2025_select2026_d25_return_deploy202607_QQQ_v1,0,0.1,3,30,25,0.25,202605
QQQ,zero_dte,10:25,625,202605,20260522,0.8076924840374171,-0.6,-0.1448972592611384,0.2151277289429267,PUT,0.2151277289429267,-0.6,d25,event_option_mh30trail_clean1000_frozen2025_select2026_d25_return_deploy202607_QQQ_v1,0,0.1,3,30,25,0.25,202605
QQQ,zero_dte,11:10,670,202605,20260522,-0.6,-0.6,-0.5131251587910448,0.4440648472613182,PUT,0.4440648472613182,-0.6,d25,event_option_mh30trail_clean1000_frozen2025_select2026_d25_return_deploy202607_QQQ_v1,0,0.1,3,30,25,0.25,202605
QQQ,zero_dte,11:50,710,202605,20260522,-0.6,-0.6,0.226286668441997,-0.3580577810603261,CALL,0.226286668441997,-0.6,d25,event_option_mh30trail_clean1000_frozen2025_select2026_d25_return_deploy202607_QQQ_v1,0,0.1,3,30,25,0.25,202605
QQQ,zero_dte,10:40,640,202605,20260526,-0.6,0.6499999006589294,-0.5181901586952271,0.1607656401007293,PUT,0.1607656401007293,0.6499999006589294,d25,event_option_mh30trail_clean1000_frozen2025_select2026_d25_return_deploy202607_QQQ_v1,0,0.1,3,30,25,0.25,202605
QQQ,zero_dte,11:25,685,202605,20260526,-0.6,1.2307692484037416,0.1223780011297562,-0.2624726059850981,CALL,0.1223780011297562,-0.6,d25,event_option_mh30trail_clean1000_frozen2025_select2026_d25_return_deploy202607_QQQ_v1,0,0.1,3,30,25,0.25,202605
QQQ,zero_dte,10:25,625,202605,20260527,0.30384619616898,-0.6,0.2117505177669271,-0.1807847338791666,CALL,0.2117505177669271,0.30384619616898,d25,event_option_mh30trail_clean1000_frozen2025_select2026_d25_return_deploy202607_QQQ_v1,0,0.1,3,30,25,0.25,202605
QQQ,zero_dte,11:00,660,202605,20260527,0.406249947613104,-0.6,0.3325678859870596,-0.0631713484593234,CALL,0.3325678859870596,0.406249947613104,d25,event_option_mh30trail_clean1000_frozen2025_select2026_d25_return_deploy202607_QQQ_v1,0,0.1,3,30,25,0.25,202605
QQQ,zero_dte,11:35,695,202605,20260527,0.3136363557547579,0.2598039124022075,0.1067729304189103,-0.2634960566544983,CALL,0.1067729304189103,0.3136363557547579,d25,event_option_mh30trail_clean1000_frozen2025_select2026_d25_return_deploy202607_QQQ_v1,0,0.1,3,30,25,0.25,202605
QQQ,zero_dte,10:45,645,202605,20260528,0.470588154085368,-0.6,-0.2109763657474343,0.2848002466506862,PUT,0.2848002466506862,-0.6,d25,event_option_mh30trail_clean1000_frozen2025_select2026_d25_return_deploy202607_QQQ_v1,0,0.1,3,30,25,0.25,202605
QQQ,zero_dte,11:15,675,202605,20260528,0.9068628321790292,-0.6,-0.3326588596919755,0.3147039278640073,PUT,0.3147039278640073,-0.6,d25,event_option_mh30trail_clean1000_frozen2025_select2026_d25_return_deploy202607_QQQ_v1,0,0.1,3,30,25,0.25,202605
QQQ,zero_dte,11:45,705,202605,20260528,0.3541666627861559,-0.6,0.118668129195936,-0.2831437986927496,CALL,0.118668129195936,0.3541666627861559,d25,event_option_mh30trail_clean1000_frozen2025_select2026_d25_return_deploy202607_QQQ_v1,0,0.1,3,30,25,0.25,202605
QQQ,zero_dte,10:00,600,202605,20260529,-0.6,1.42532466728222,0.3310214319507574,-0.070006930441005,CALL,0.3310214319507574,-0.6,d25,event_option_mh30trail_clean1000_frozen2025_select2026_d25_return_deploy202607_QQQ_v1,0,0.1,3,30,25,0.25,202605
QQQ,zero_dte,10:35,635,202605,20260529,-0.6,1.1203702231984138,0.1923407703806578,-0.174582899165794,CALL,0.1923407703806578,-0.6,d25,event_option_mh30trail_clean1000_frozen2025_select2026_d25_return_deploy202607_QQQ_v1,0,0.1,3,30,25,0.25,202605
QQQ,zero_dte,11:10,670,202605,20260529,-0.6,-0.6,0.2526735821575157,-0.1607306531375077,CALL,0.2526735821575157,-0.6,d25,event_option_mh30trail_clean1000_frozen2025_select2026_d25_return_deploy202607_QQQ_v1,0,0.1,3,30,25,0.25,202605
QQQ,zero_dte,10:00,600,202606,20260601,0.5743243330320882,-0.6,0.2836013370279159,-0.2464567874167392,CALL,0.2836013370279159,0.5743243330320882,d25,event_option_mh30trail_clean1000_frozen2025_select2026_d25_return_deploy202607_QQQ_v1,0,0.1,3,30,25,0.25,202606
QQQ,zero_dte,10:40,640,202606,20260601,1.1710526535935903,-0.6,0.1942963184489719,-0.2331817212203713,CALL,0.1942963184489719,1.1710526535935903,d25,event_option_mh30trail_clean1000_frozen2025_select2026_d25_return_deploy202607_QQQ_v1,0,0.1,3,30,25,0.25,202606
QQQ,zero_dte,11:10,670,202606,20260601,1.75,-0.6,0.1755270832323648,0.1825810117485265,PUT,0.1825810117485265,-0.6,d25,event_option_mh30trail_clean1000_frozen2025_select2026_d25_return_deploy202607_QQQ_v1,0,0.1,3,30,25,0.25,202606
QQQ,zero_dte,10:00,600,202606,20260602,-0.3188405790841772,-0.6,0.1888033307187569,-0.3569343852913717,CALL,0.1888033307187569,-0.3188405790841772,d25,event_option_mh30trail_clean1000_frozen2025_select2026_d25_return_deploy202607_QQQ_v1,0,0.1,3,30,25,0.25,202606
QQQ,zero_dte,10:35,635,202606,20260602,0.3785714358699565,-0.6,0.1579449877531299,-0.3780197525513822,CALL,0.1579449877531299,0.3785714358699565,d25,event_option_mh30trail_clean1000_frozen2025_select2026_d25_return_deploy202607_QQQ_v1,0,0.1,3,30,25,0.25,202606
QQQ,zero_dte,11:05,665,202606,20260602,0.4318182126057051,-0.6,0.1583211723889306,-0.3477731898935602,CALL,0.1583211723889306,0.4318182126057051,d25,event_option_mh30trail_clean1000_frozen2025_select2026_d25_return_deploy202607_QQQ_v1,0,0.1,3,30,25,0.25,202606
QQQ,zero_dte,12:45,765,202606,20260603,0.3863636645122297,-0.6,0.298958655790815,-0.3460726672931922,CALL,0.298958655790815,0.3863636645122297,d25,event_option_mh30trail_clean1000_frozen2025_select2026_d25_return_deploy202607_QQQ_v1,0,0.1,3,30,25,0.25,202606
QQQ,zero_dte,13:20,800,202606,20260603,1.024193477059999,-0.6,0.1880802609244936,-0.4376606125036379,CALL,0.1880802609244936,1.024193477059999,d25,event_option_mh30trail_clean1000_frozen2025_select2026_d25_return_deploy202607_QQQ_v1,0,0.1,3,30,25,0.25,202606
QQQ,zero_dte,11:20,680,202606,20260604,-0.6,0.4411764177380965,0.1524052087511421,-0.2168100417423733,CALL,0.1524052087511421,-0.6,d25,event_option_mh30trail_clean1000_frozen2025_select2026_d25_return_deploy202607_QQQ_v1,0,0.1,3,30,25,0.25,202606
QQQ,zero_dte,11:55,715,202606,20260604,0.8461539872299335,-0.6,0.1781731778545806,-0.1763125222866516,CALL,0.1781731778545806,0.8461539872299335,d25,event_option_mh30trail_clean1000_frozen2025_select2026_d25_return_deploy202607_QQQ_v1,0,0.1,3,30,25,0.25,202606
QQQ,zero_dte,12:25,745,202606,20260604,0.3970588132171895,0.2500000677325513,0.2356626536365572,-0.3644627130580307,CALL,0.2356626536365572,0.3970588132171895,d25,event_option_mh30trail_clean1000_frozen2025_select2026_d25_return_deploy202607_QQQ_v1,0,0.1,3,30,25,0.25,202606
QQQ,zero_dte,10:00,600,202606,20260605,0.334905696449947,-0.6,-0.0834244198666076,0.1475285888027364,PUT,0.1475285888027364,-0.6,d25,event_option_mh30trail_clean1000_frozen2025_select2026_d25_return_deploy202607_QQQ_v1,0,0.1,3,30,25,0.25,202606
QQQ,zero_dte,11:05,665,202606,20260605,-0.6,0.7857143946853657,0.1470477279853869,-0.267740842868282,CALL,0.1470477279853869,-0.6,d25,event_option_mh30trail_clean1000_frozen2025_select2026_d25_return_deploy202607_QQQ_v1,0,0.1,3,30,25,0.25,202606
QQQ,zero_dte,12:05,725,202606,20260605,-0.6,0.6424730934701446,-0.4121798863987435,0.1536376316583728,PUT,0.1536376316583728,0.6424730934701446,d25,event_option_mh30trail_clean1000_frozen2025_select2026_d25_return_deploy202607_QQQ_v1,0,0.1,3,30,25,0.25,202606
QQQ,zero_dte,10:00,600,202606,20260608,0.5974577658137443,-0.6,0.2098337649906441,0.0634947483300949,CALL,0.2098337649906441,0.5974577658137443,d25,event_option_mh30trail_clean1000_frozen2025_select2026_d25_return_deploy202607_QQQ_v1,0,0.1,3,30,25,0.25,202606
QQQ,zero_dte,10:30,630,202606,20260608,1.2100000381469729,-0.6,-0.269404274953709,0.4789884635354737,PUT,0.4789884635354737,-0.6,d25,event_option_mh30trail_clean1000_frozen2025_select2026_d25_return_deploy202607_QQQ_v1,0,0.1,3,30,25,0.25,202606
QQQ,zero_dte,11:00,660,202606,20260608,0.2564935004616651,0.6265431808055384,-0.1844744973125354,0.3613187772111907,PUT,0.3613187772111907,0.6265431808055384,d25,event_option_mh30trail_clean1000_frozen2025_select2026_d25_return_deploy202607_QQQ_v1,0,0.1,3,30,25,0.25,202606
QQQ,zero_dte,10:30,630,202606,20260609,-0.6,2.277272882277646,0.0806486015747556,0.1218531613638588,PUT,0.1218531613638588,2.277272882277646,d25,event_option_mh30trail_clean1000_frozen2025_select2026_d25_return_deploy202607_QQQ_v1,0,0.1,3,30,25,0.25,202606
QQQ,zero_dte,11:10,670,202606,20260609,-0.6,5.0,-0.3078057803351145,0.1376010371081414,PUT,0.1376010371081414,5.0,d25,event_option_mh30trail_clean1000_frozen2025_select2026_d25_return_deploy202607_QQQ_v1,0,0.1,3,30,25,0.25,202606
QQQ,zero_dte,11:40,700,202606,20260609,-0.6,1.9166665946803805,-0.1556206294916862,0.2909368396380211,PUT,0.2909368396380211,1.9166665946803805,d25,event_option_mh30trail_clean1000_frozen2025_select2026_d25_return_deploy202607_QQQ_v1,0,0.1,3,30,25,0.25,202606
QQQ,zero_dte,10:35,635,202606,20260610,-0.6,2.3296176419112515,-0.1258106826884813,0.1055923732426508,PUT,0.1055923732426508,2.3296176419112515,d25,event_option_mh30trail_clean1000_frozen2025_select2026_d25_return_deploy202607_QQQ_v1,0,0.1,3,30,25,0.25,202606
QQQ,zero_dte,11:10,670,202606,20260610,-0.6,0.3703208361836785,-0.0531049769738601,0.2570776362938851,PUT,0.2570776362938851,0.3703208361836785,d25,event_option_mh30trail_clean1000_frozen2025_select2026_d25_return_deploy202607_QQQ_v1,0,0.1,3,30,25,0.25,202606
QQQ,zero_dte,11:50,710,202606,20260610,0.850000091699457,-0.6,0.1119437698767147,-0.1854006379387487,CALL,0.1119437698767147,0.850000091699457,d25,event_option_mh30trail_clean1000_frozen2025_select2026_d25_return_deploy202607_QQQ_v1,0,0.1,3,30,25,0.25,202606
QQQ,zero_dte,10:55,655,202606,20260611,0.5424529044557735,0.2667465102762405,-0.0083408050213845,0.1031650344475526,PUT,0.1031650344475526,0.2667465102762405,d25,event_option_mh30trail_clean1000_frozen2025_select2026_d25_return_deploy202607_QQQ_v1,0,0.1,3,30,25,0.25,202606
QQQ,zero_dte,13:20,800,202606,20260611,5.0,-0.6,0.2576759597202553,-0.3807069586627127,CALL,0.2576759597202553,5.0,d25,event_option_mh30trail_clean1000_frozen2025_select2026_d25_return_deploy202607_QQQ_v1,0,0.1,3,30,25,0.25,202606
QQQ,zero_dte,10:10,610,202606,20260612,-0.6,0.4387417009413112,-0.0327820163862601,0.4563988470070603,PUT,0.4563988470070603,0.4387417009413112,d25,event_option_mh30trail_clean1000_frozen2025_select2026_d25_return_deploy202607_QQQ_v1,0,0.1,3,30,25,0.25,202606
QQQ,zero_dte,10:55,655,202606,20260612,-0.6,-0.6,-0.4318641421863823,0.1714256028114897,PUT,0.1714256028114897,-0.6,d25,event_option_mh30trail_clean1000_frozen2025_select2026_d25_return_deploy202607_QQQ_v1,0,0.1,3,30,25,0.25,202606
QQQ,zero_dte,11:25,685,202606,20260612,-0.6,2.31896550483851,-0.274214335964372,0.103877690111193,PUT,0.103877690111193,2.31896550483851,d25,event_option_mh30trail_clean1000_frozen2025_select2026_d25_return_deploy202607_QQQ_v1,0,0.1,3,30,25,0.25,202606
QQQ,zero_dte,10:05,605,202606,20260615,0.2965116520840902,-0.6,-0.3390356654131539,0.1979658689220944,PUT,0.1979658689220944,-0.6,d25,event_option_mh30trail_clean1000_frozen2025_select2026_d25_return_deploy202607_QQQ_v1,0,0.1,3,30,25,0.25,202606
QQQ,zero_dte,10:35,635,202606,20260615,0.3214286322496384,-0.6,-0.1394978474030329,0.3303248480398882,PUT,0.3303248480398882,-0.6,d25,event_option_mh30trail_clean1000_frozen2025_select2026_d25_return_deploy202607_QQQ_v1,0,0.1,3,30,25,0.25,202606
QQQ,zero_dte,10:10,610,202606,20260616,-0.6,2.9722220081539152,0.1525656738654289,-0.0666812211217176,CALL,0.1525656738654289,-0.6,d25,event_option_mh30trail_clean1000_frozen2025_select2026_d25_return_deploy202607_QQQ_v1,0,0.1,3,30,25,0.25,202606
QQQ,zero_dte,11:20,680,202606,20260616,-0.6,1.482673283687188,0.1552362983570869,-0.2424358332207973,CALL,0.1552362983570869,-0.6,d25,event_option_mh30trail_clean1000_frozen2025_select2026_d25_return_deploy202607_QQQ_v1,0,0.1,3,30,25,0.25,202606
QQQ,zero_dte,12:30,750,202606,20260616,-0.6,0.550000044703483,0.1191719676331874,-0.2220220208032462,CALL,0.1191719676331874,-0.6,d25,event_option_mh30trail_clean1000_frozen2025_select2026_d25_return_deploy202607_QQQ_v1,0,0.1,3,30,25,0.25,202606
QQQ,zero_dte,10:00,600,202606,20260617,0.5445204226736715,-0.4428571538049349,-0.0658482208580172,0.2170760944876592,PUT,0.2170760944876592,-0.4428571538049349,d25,event_option_mh30trail_clean1000_frozen2025_select2026_d25_return_deploy202607_QQQ_v1,0,0.1,3,30,25,0.25,202606
QQQ,zero_dte,10:30,630,202606,20260617,-0.6,0.8879308984055716,-0.2265523122758846,0.6146372844956619,PUT,0.6146372844956619,0.8879308984055716,d25,event_option_mh30trail_clean1000_frozen2025_select2026_d25_return_deploy202607_QQQ_v1,0,0.1,3,30,25,0.25,202606
QQQ,zero_dte,11:10,670,202606,20260617,-0.6,-0.6,0.1197746617289871,-0.1510713902942559,CALL,0.1197746617289871,-0.6,d25,event_option_mh30trail_clean1000_frozen2025_select2026_d25_return_deploy202607_QQQ_v1,0,0.1,3,30,25,0.25,202606
QQQ,zero_dte,10:25,625,202606,20260618,-0.6,0.8956311645960899,0.2280610394742809,-0.0558434933517778,CALL,0.2280610394742809,-0.6,d25,event_option_mh30trail_clean1000_frozen2025_select2026_d25_return_deploy202607_QQQ_v1,0,0.1,3,30,25,0.25,202606
QQQ,zero_dte,10:55,655,202606,20260618,-0.6,0.4267676268994915,0.2047434541688437,0.0070122985129677,CALL,0.2047434541688437,-0.6,d25,event_option_mh30trail_clean1000_frozen2025_select2026_d25_return_deploy202607_QQQ_v1,0,0.1,3,30,25,0.25,202606
QQQ,zero_dte,12:00,720,202606,20260618,-0.6,-0.6,0.2647983403925874,-0.1274054873414707,CALL,0.2647983403925874,-0.6,d25,event_option_mh30trail_clean1000_frozen2025_select2026_d25_return_deploy202607_QQQ_v1,0,0.1,3,30,25,0.25,202606
QQQ,zero_dte,10:10,610,202606,20260622,-0.6,4.503086214439115,-0.1680957971262322,0.2165856400793858,PUT,0.2165856400793858,4.503086214439115,d25,event_option_mh30trail_clean1000_frozen2025_select2026_d25_return_deploy202607_QQQ_v1,0,0.1,3,30,25,0.25,202606
QQQ,zero_dte,10:40,640,202606,20260622,-0.6,0.7584033529263974,0.1183408054799263,-0.1557591982185665,CALL,0.1183408054799263,-0.6,d25,event_option_mh30trail_clean1000_frozen2025_select2026_d25_return_deploy202607_QQQ_v1,0,0.1,3,30,25,0.25,202606
QQQ,zero_dte,11:10,670,202606,20260622,-0.6,-0.6,0.1868036824838088,-0.4176625945868231,CALL,0.1868036824838088,-0.6,d25,event_option_mh30trail_clean1000_frozen2025_select2026_d25_return_deploy202607_QQQ_v1,0,0.1,3,30,25,0.25,202606
QQQ,zero_dte,10:20,620,202606,20260623,-0.6,0.8703702507931559,-0.2684970534424801,0.5703195827606289,PUT,0.5703195827606289,0.8703702507931559,d25,event_option_mh30trail_clean1000_frozen2025_select2026_d25_return_deploy202607_QQQ_v1,0,0.1,3,30,25,0.25,202606
QQQ,zero_dte,10:50,650,202606,20260624,-0.6,0.3571428077257412,0.1431946984946264,0.1832049282168833,PUT,0.1832049282168833,0.3571428077257412,d25,event_option_mh30trail_clean1000_frozen2025_select2026_d25_return_deploy202607_QQQ_v1,0,0.1,3,30,25,0.25,202606
QQQ,zero_dte,11:20,680,202606,20260624,-0.6,0.3289473882342313,0.1757247210825778,-0.3163665180668591,CALL,0.1757247210825778,-0.6,d25,event_option_mh30trail_clean1000_frozen2025_select2026_d25_return_deploy202607_QQQ_v1,0,0.1,3,30,25,0.25,202606
QQQ,zero_dte,11:30,690,202606,20260626,-0.6,0.5308218059586354,0.1654607515827923,-0.1324953831909834,CALL,0.1654607515827923,-0.6,d25,event_option_mh30trail_clean1000_frozen2025_select2026_d25_return_deploy202607_QQQ_v1,0,0.1,3,30,25,0.25,202606
QQQ,zero_dte,12:00,720,202606,20260626,-0.6,0.7180851367384453,0.1924109467800709,-0.3762110325522355,CALL,0.1924109467800709,-0.6,d25,event_option_mh30trail_clean1000_frozen2025_select2026_d25_return_deploy202607_QQQ_v1,0,0.1,3,30,25,0.25,202606
QQQ,zero_dte,12:35,755,202606,20260626,-0.6,-0.6,0.4032823785253444,-0.5384987831682271,CALL,0.4032823785253444,-0.6,d25,event_option_mh30trail_clean1000_frozen2025_select2026_d25_return_deploy202607_QQQ_v1,0,0.1,3,30,25,0.25,202606
QQQ,zero_dte,11:30,690,202606,20260629,0.335858623563799,-0.6,-0.3427247669490242,0.4399374501585236,PUT,0.4399374501585236,-0.6,d25,event_option_mh30trail_clean1000_frozen2025_select2026_d25_return_deploy202607_QQQ_v1,0,0.1,3,30,25,0.25,202606
QQQ,zero_dte,12:25,745,202606,20260629,0.4583333566163983,-0.6,0.1238335842477538,-0.19964768433058,CALL,0.1238335842477538,0.4583333566163983,d25,event_option_mh30trail_clean1000_frozen2025_select2026_d25_return_deploy202607_QQQ_v1,0,0.1,3,30,25,0.25,202606
QQQ,zero_dte,13:00,780,202606,20260629,1.4868420392192294,-0.6,0.1721691769354549,-0.4042710274211238,CALL,0.1721691769354549,1.4868420392192294,d25,event_option_mh30trail_clean1000_frozen2025_select2026_d25_return_deploy202607_QQQ_v1,0,0.1,3,30,25,0.25,202606
QQQ,zero_dte,10:05,605,202606,20260630,-0.6,-0.6,-0.0706149163163628,0.4343639927447977,PUT,0.4343639927447977,-0.6,d25,event_option_mh30trail_clean1000_frozen2025_select2026_d25_return_deploy202607_QQQ_v1,0,0.1,3,30,25,0.25,202606
QQQ,zero_dte,10:35,635,202606,20260630,0.3906249621650195,0.7698019615003564,0.2510539735604843,0.4384805996698498,PUT,0.4384805996698498,0.7698019615003564,d25,event_option_mh30trail_clean1000_frozen2025_select2026_d25_return_deploy202607_QQQ_v1,0,0.1,3,30,25,0.25,202606
QQQ,zero_dte,11:05,665,202606,20260630,0.3706896079233892,-0.6,-0.0036309762079771,0.4398870519802275,PUT,0.4398870519802275,-0.6,d25,event_option_mh30trail_clean1000_frozen2025_select2026_d25_return_deploy202607_QQQ_v1,0,0.1,3,30,25,0.25,202606
QQQ,zero_dte,10:25,625,202601,20260102,0.8804347854255501,0.4225663660799144,-0.4081929619604031,-0.1431501662108319,PUT,-0.1431501662108319,0.4225663660799144,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35,202601
QQQ,zero_dte,10:55,655,202601,20260102,-0.6,1.9636753234010595,-0.493222288176727,-0.0314003611193557,PUT,-0.0314003611193557,1.9636753234010595,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35,202601
QQQ,zero_dte,10:05,605,202601,20260105,-0.6,-0.6,-0.5515794001205631,0.3517740217664731,PUT,0.3517740217664731,-0.6,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35,202601
QQQ,zero_dte,10:40,640,202601,20260105,-0.6,-0.6,-0.1879853068377397,-0.1597878504704888,PUT,-0.1597878504704888,-0.6,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35,202601
QQQ,zero_dte,10:00,600,202601,20260106,-0.6,0.4813431906365553,-0.5023932456559507,-0.0520853556099988,PUT,-0.0520853556099988,0.4813431906365553,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35,202601
QQQ,zero_dte,10:40,640,202601,20260106,-0.6,1.692028954208861,-0.3952349923726543,-0.1373768179183458,PUT,-0.1373768179183458,1.692028954208861,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35,202601
QQQ,zero_dte,10:00,600,202601,20260107,0.4797296687753822,-0.6,0.152193990620145,-0.0597482702551304,CALL,0.152193990620145,0.4797296687753822,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35,202601
QQQ,zero_dte,10:30,630,202601,20260107,0.6556604622351698,0.5854430484802287,0.0624891024344186,-0.5057772231185959,CALL,0.0624891024344186,0.6556604622351698,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35,202601
QQQ,zero_dte,10:00,600,202601,20260108,1.1104650437477297,-0.6,0.3864099590239393,0.0314887203444941,CALL,0.3864099590239393,1.1104650437477297,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35,202601
QQQ,zero_dte,11:35,695,202601,20260108,0.933333151208037,-0.6,0.3436740536731962,0.1824033417408269,CALL,0.3436740536731962,0.933333151208037,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35,202601
QQQ,zero_dte,10:10,610,202601,20260109,2.132352835476193,-0.6,-0.2487113508893093,-0.130204330894216,PUT,-0.130204330894216,-0.6,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35,202601
QQQ,zero_dte,11:20,680,202601,20260109,0.2628205010641722,-0.6,-0.4130770554319082,0.1276173407103132,PUT,0.1276173407103132,-0.6,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35,202601
QQQ,zero_dte,10:00,600,202601,20260112,0.3768656809363444,-0.6,-0.5220717509028611,-0.0870075465435683,PUT,-0.0870075465435683,-0.6,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35,202601
QQQ,zero_dte,11:10,670,202601,20260112,0.4375000046566129,-0.6,0.1173208279902584,-0.4524574224148202,CALL,0.1173208279902584,0.4375000046566129,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35,202601
QQQ,zero_dte,10:20,620,202601,20260113,1.0075756823173707,0.2945544133758018,0.2218853641812898,-0.3745837411019983,CALL,0.2218853641812898,1.0075756823173707,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35,202601
QQQ,zero_dte,10:50,650,202601,20260113,0.6772725814630209,-0.6,0.3365525457223737,-0.277088665161961,CALL,0.3365525457223737,0.6772725814630209,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35,202601
QQQ,zero_dte,10:00,600,202601,20260114,0.3880953397340021,-0.6,-0.2803069325676983,0.0874202036573365,PUT,0.0874202036573365,-0.6,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35,202601
QQQ,zero_dte,10:30,630,202601,20260114,-0.6,0.7752100587791926,-0.2744359742418798,0.0965456562847491,PUT,0.0965456562847491,0.7752100587791926,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35,202601
QQQ,zero_dte,10:00,600,202601,20260115,-0.6,0.3586956437233493,-0.2808298316749787,0.061674865956646,PUT,0.061674865956646,0.3586956437233493,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35,202601
QQQ,zero_dte,10:30,630,202601,20260115,0.3044555121549805,0.8949275712860758,0.0710965556307217,0.1132485443341272,PUT,0.1132485443341272,0.8949275712860758,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35,202601
QQQ,zero_dte,10:25,625,202601,20260116,-0.6,0.6936620238564659,-0.4030035334369998,-0.1727131511621227,PUT,-0.1727131511621227,0.6936620238564659,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35,202601
QQQ,zero_dte,10:55,655,202601,20260116,0.3951612469060863,-0.6,-0.5530810101380313,0.1450039605371229,PUT,0.1450039605371229,-0.6,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35,202601
QQQ,zero_dte,10:05,605,202601,20260120,-0.6,-0.6,0.6031752989713733,0.106400493060272,CALL,0.6031752989713733,-0.6,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35,202601
QQQ,zero_dte,10:35,635,202601,20260120,-0.6,0.4166665562876992,-0.117080769877123,0.3025358790135464,PUT,0.3025358790135464,0.4166665562876992,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35,202601
