ticker,trade_date,expiration,role,kind,path,size_bytes,sha256
SPXW,20230808,20230808,front,iv,D:\ThetaData\data_options\SPXW\iv\2023\08\SPXW_20230808_20230808_iv.parquet,1461982,7447833a9503c245b0802f5a99226a6e67fef3dfca21d0c482efc6d99239ee37
SPXW,20230808,,spot,underlying,D:\ThetaData\data_underlying_derived\SPXW\2023\08\SPXW_20230808.parquet,16295,c43227c5de4c05a3781acc40308e0674b46c4f5803bc35bd66f4489980093ce0
SPXW,20230809,20230811,back,greeks,D:\ThetaData\data_options\SPXW\greeks\2023\08\SPXW_20230811_20230809_greeks.parquet,5252801,3571cd1e0724999e0beb15c5cb051fa3af3fe586aecdfab40ee68f6a070e97df
SPXW,20230809,20230811,back,iv,D:\ThetaData\data_options\SPXW\iv\2023\08\SPXW_20230811_20230809_iv.parquet,1902205,7ee2ff8ae87a404ec7dbced3f65edd2dc7a4704ac9d96daa37361c07698b6e69
SPXW,20230809,20230809,front,greeks,D:\ThetaData\data_options\SPXW\greeks\2023\08\SPXW_20230809_20230809_greeks.parquet,3338438,5c7b4af2f71ff18f33615c72d225ff3f6c0c0ce89a095fcd446daa2f94d8f1c8
SPXW,20230809,20230809,front,iv,D:\ThetaData\data_options\SPXW\iv\2023\08\SPXW_20230809_20230809_iv.parquet,1365898,acbca644369fc56493ca5d456eaec4285bd9c2cbe7c4684435dd0018963f9fcb
SPXW,20230809,,spot,underlying,D:\ThetaData\data_underlying_derived\SPXW\2023\08\SPXW_20230809.parquet,16224,5825d317d618937012b51709f545530f7e4845e53830a9a3f0670443ab49a925
SPXW,20230810,20230811,back,greeks,D:\ThetaData\data_options\SPXW\greeks\2023\08\SPXW_20230811_20230810_greeks.parquet,4644542,3adcbb783e3c0ec5473eb8d4dd1e86b424f9b14b9decd264dbdb8bff6fa641f4
SPXW,20230810,20230811,back,iv,D:\ThetaData\data_options\SPXW\iv\2023\08\SPXW_20230811_20230810_iv.parquet,1869689,12adb7832766e4ad98d9b6cc40d22ac5cb1b3b6dbc66b856b95c24372acfab96
SPXW,20230810,20230810,front,greeks,D:\ThetaData\data_options\SPXW\greeks\2023\08\SPXW_20230810_20230810_greeks.parquet,3636062,75a0bfaf6491f2b7b46dbb7cc72bc05303156734d43316116bc597a097624365
SPXW,20230810,20230810,front,iv,D:\ThetaData\data_options\SPXW\iv\2023\08\SPXW_20230810_20230810_iv.parquet,1524832,4cb6a67acf0bc987b431e74d9e4f86824ffe0b3f421f75db1498643d5ceebfe1
SPXW,20230810,,spot,underlying,D:\ThetaData\data_underlying_derived\SPXW\2023\08\SPXW_20230810.parquet,16514,b5698f9378de2a41030202461c82adcf793e7df41fe5c317f03520156e935f19
SPXW,20230811,20230818,back,greeks,D:\ThetaData\data_options\SPXW\greeks\2023\08\SPXW_20230818_20230811_greeks.parquet,7834931,5849d2001375c5eb8d968315e0bdd0516cf28e08fc78cce34a1c84cf8c138de2
SPXW,20230811,20230818,back,iv,D:\ThetaData\data_options\SPXW\iv\2023\08\SPXW_20230818_20230811_iv.parquet,3113297,4f3030b061883162026c6e024ed996253c255af8f5c812bbfeb43c88baa9792b
SPXW,20230811,20230811,front,greeks,D:\ThetaData\data_options\SPXW\greeks\2023\08\SPXW_20230811_20230811_greeks.parquet,4399928,857288426138ce0e814f25e277e53f4bd9b79d40ddd0aa4c1345674ecb2fb809
SPXW,20230811,20230811,front,iv,D:\ThetaData\data_options\SPXW\iv\2023\08\SPXW_20230811_20230811_iv.parquet,1825860,1129a98fe14e66c7d81790903062959b16fda8cd77491e3b4dd8823b64d47ae7
SPXW,20230811,,spot,underlying,D:\ThetaData\data_underlying_derived\SPXW\2023\08\SPXW_20230811.parquet,15961,5d9c56255b603aba1b0d8f77d868f80b08e550e2903306002b62de2941e423c1
SPXW,20230814,20230818,back,greeks,D:\ThetaData\data_options\SPXW\greeks\2023\08\SPXW_20230818_20230814_greeks.parquet,7480607,27f4302ae33908c947bf2facaccba28546ba2f6d6a6f92b0209f8a92b104a658
SPXW,20230814,20230818,back,iv,D:\ThetaData\data_options\SPXW\iv\2023\08\SPXW_20230818_20230814_iv.parquet,3008932,ee37704c0bf7055f1241f8fd3098b2cd3b80d57a4fec5b998bd3db330d2e9403
SPXW,20230814,20230814,front,greeks,D:\ThetaData\data_options\SPXW\greeks\2023\08\SPXW_20230814_20230814_greeks.parquet,3262042,2d5a594e3909a1319b25a73d7d1312422edea9c4468b8e0766507d9e73148845
SPXW,20230814,20230814,front,iv,D:\ThetaData\data_options\SPXW\iv\2023\08\SPXW_20230814_20230814_iv.parquet,1305483,0f88806b736cb48b07e3cb08abf99369016d0357db098f644c9f53d20fd468dc
SPXW,20230814,,spot,underlying,D:\ThetaData\data_underlying_derived\SPXW\2023\08\SPXW_20230814.parquet,15610,25da176ee1583795f80f2f83912ddceb50938ae7e454d96226384dac97470af7
SPXW,20230815,20230818,back,greeks,D:\ThetaData\data_options\SPXW\greeks\2023\08\SPXW_20230818_20230815_greeks.parquet,7739515,bca90c777989f279b7643a8a01cb36feed22fc21536caef0fbe2051d67021e75
SPXW,20230815,20230818,back,iv,D:\ThetaData\data_options\SPXW\iv\2023\08\SPXW_20230818_20230815_iv.parquet,3120689,3437ea0d1b152f4e2966268146bb9f12178262c0304528f54bdd787f4bada0f6
SPXW,20230815,20230815,front,greeks,D:\ThetaData\data_options\SPXW\greeks\2023\08\SPXW_20230815_20230815_greeks.parquet,3468654,89355b3550ac684d508032e50b3b95bcc3a2a04359ca9ca491e97feba50a4e23
SPXW,20230815,20230815,front,iv,D:\ThetaData\data_options\SPXW\iv\2023\08\SPXW_20230815_20230815_iv.parquet,1415747,8383f596b46e50a8d250b255593ec7d5d2c6e71952fb3c2a37a35849dcf702d5
SPXW,20230815,,spot,underlying,D:\ThetaData\data_underlying_derived\SPXW\2023\08\SPXW_20230815.parquet,15809,ae9e1b39c53e746929e3d1570b04db7dd60b811eded8b05de8ee275a2c466e13
SPXW,20230816,20230818,back,greeks,D:\ThetaData\data_options\SPXW\greeks\2023\08\SPXW_20230818_20230816_greeks.parquet,7720488,f69bf1a19fdf0cb508097f9dfa4741d3cbc09d97ade74dd4157c31a3aa748ac1
SPXW,20230816,20230818,back,iv,D:\ThetaData\data_options\SPXW\iv\2023\08\SPXW_20230818_20230816_iv.parquet,3198933,f9398543c73ee28ab2d839c664c8b6856c487908852353f2c4092b3e4c1081b1
SPXW,20230816,20230816,front,greeks,D:\ThetaData\data_options\SPXW\greeks\2023\08\SPXW_20230816_20230816_greeks.parquet,3591259,79b3979593967170a045f402d3210ea8648f9d04e058730b14f284944f772224
SPXW,20230816,20230816,front,iv,D:\ThetaData\data_options\SPXW\iv\2023\08\SPXW_20230816_20230816_iv.parquet,1467496,aca3c6d19df23f573565274ad7b113c5ba65d4f917c2faffceee6907de770926
SPXW,20230816,,spot,underlying,D:\ThetaData\data_underlying_derived\SPXW\2023\08\SPXW_20230816.parquet,16208,ba918e6a62fb3a66f8ecdc75dc8f360b8a8c50c533de896f3daac7db40554d8b
SPXW,20230817,20230818,back,greeks,D:\ThetaData\data_options\SPXW\greeks\2023\08\SPXW_20230818_20230817_greeks.parquet,7177889,e60bf0a841008ad87309f6b94ce92e6358491ca13a91b06e94638235d644e368
SPXW,20230817,20230818,back,iv,D:\ThetaData\data_options\SPXW\iv\2023\08\SPXW_20230818_20230817_iv.parquet,3135610,56ba36d489ed60eb55ce697c4a91dcf755192a94ecbd0ef8973f05915266aa18
SPXW,20230817,20230817,front,greeks,D:\ThetaData\data_options\SPXW\greeks\2023\08\SPXW_20230817_20230817_greeks.parquet,3674473,aefa32f0f2e2f79c07c16a51fc386987516e06815eb4a00420e4fbb489139fac
SPXW,20230817,20230817,front,iv,D:\ThetaData\data_options\SPXW\iv\2023\08\SPXW_20230817_20230817_iv.parquet,1536285,3a63fd25162d63afaaf80d16ca256503eb63da88ee7b98a252a50f2f4369ebf2
SPXW,20230817,,spot,underlying,D:\ThetaData\data_underlying_derived\SPXW\2023\08\SPXW_20230817.parquet,16347,292d59a6f6b53f7eb84875a478e8791bbcc583ecad4962a4efe8689a16225647
SPXW,20230818,20230825,back,greeks,D:\ThetaData\data_options\SPXW\greeks\2023\08\SPXW_20230825_20230818_greeks.parquet,6575032,ec0cf67845a558aa11d5bbd02082226ce768c74906bf285913b7702e8ce0f6cf
SPXW,20230818,20230825,back,iv,D:\ThetaData\data_options\SPXW\iv\2023\08\SPXW_20230825_20230818_iv.parquet,2062398,2f26930b603b27b91fd8ed0b67e8750b8a9b5fc589636801cf3f5e6b1036fbc7
SPXW,20230818,20230818,front,greeks,D:\ThetaData\data_options\SPXW\greeks\2023\08\SPXW_20230818_20230818_greeks.parquet,7046047,7813fb0e3da7a433b53e4094aab508637d75520e792656eb2dad741742e2a964
SPXW,20230818,20230818,front,iv,D:\ThetaData\data_options\SPXW\iv\2023\08\SPXW_20230818_20230818_iv.parquet,3232549,3e73e5d1671bb7cef47923ca4210aee4dc9e958ae4c7f755eb4700eea0f464ed
SPXW,20230818,,spot,underlying,D:\ThetaData\data_underlying_derived\SPXW\2023\08\SPXW_20230818.parquet,16049,0464cb03c958611523a4af0c85a0005f3b392528f7f1366d7c06ddfc8da4ac67
SPXW,20230821,20230825,back,greeks,D:\ThetaData\data_options\SPXW\greeks\2023\08\SPXW_20230825_20230821_greeks.parquet,5926705,0c705729e0df91c4c04082dd47be05896e2ed9d4faaf0195ff59c1c674d7a41d
SPXW,20230821,20230825,back,iv,D:\ThetaData\data_options\SPXW\iv\2023\08\SPXW_20230825_20230821_iv.parquet,2045809,fbb85ecef8a4c1561c780df3900df6badd1ed76e260dd8fbc66c7fe1353ef131
SPXW,20230821,20230821,front,greeks,D:\ThetaData\data_options\SPXW\greeks\2023\08\SPXW_20230821_20230821_greeks.parquet,3692476,f6a7907ef2ad526906564fc5736e98e51f76df9e8bfaa7f36b85fe9ec9f825e8
SPXW,20230821,20230821,front,iv,D:\ThetaData\data_options\SPXW\iv\2023\08\SPXW_20230821_20230821_iv.parquet,1530482,5728d292ae9ef3935fe8175d57e6c362d4c1155996a2e85e0d83e6f1d76f0857
SPXW,20230821,,spot,underlying,D:\ThetaData\data_underlying_derived\SPXW\2023\08\SPXW_20230821.parquet,16347,f90ecc4b0e9e285f201b1c32cfc3cbd7cdcc7096df26d40ef7489f47b9f5c557
SPXW,20230822,20230825,back,greeks,D:\ThetaData\data_options\SPXW\greeks\2023\08\SPXW_20230825_20230822_greeks.parquet,5768999,ad29ddfcb7a817231f3d35f9f8611cd650e815b0dedd86fd07be9148f7d85af4
SPXW,20230822,20230825,back,iv,D:\ThetaData\data_options\SPXW\iv\2023\08\SPXW_20230825_20230822_iv.parquet,1994423,51883c32cb5e307109c02d3d7d08c67df327276820fded7b32821017bdcba550
SPXW,20230822,20230822,front,greeks,D:\ThetaData\data_options\SPXW\greeks\2023\08\SPXW_20230822_20230822_greeks.parquet,3642068,bd1f885e6ca325ccf4fb6f3e7054451ea853344720220448f03ed5cdc6bf8e2c
SPXW,20230822,20230822,front,iv,D:\ThetaData\data_options\SPXW\iv\2023\08\SPXW_20230822_20230822_iv.parquet,1503886,1310d30b18c3b51a18ef2f728a6c6205cea3585024499a7f5d0116f9148d15b8
SPXW,20230822,,spot,underlying,D:\ThetaData\data_underlying_derived\SPXW\2023\08\SPXW_20230822.parquet,15976,4a9a3508f6e108a1132fa902f19ec3f25a46d8dc28752170dc5c539c1ab25efd
SPXW,20230823,20230825,back,greeks,D:\ThetaData\data_options\SPXW\greeks\2023\08\SPXW_20230825_20230823_greeks.parquet,5555620,20278c9fed9fc55e265e379ade3b45d9871a0fc7ab503e670ef643ed88ebe9e9
SPXW,20230823,20230825,back,iv,D:\ThetaData\data_options\SPXW\iv\2023\08\SPXW_20230825_20230823_iv.parquet,2052555,38c6053a4ce425fdb635731ef19a6d5424e3b1b503a30e03c0f8973d007d975e
SPXW,20230823,20230823,front,greeks,D:\ThetaData\data_options\SPXW\greeks\2023\08\SPXW_20230823_20230823_greeks.parquet,3619151,6cbf784e48cb9bcfaf0121fd0f4bc403833561cead237bcc812a431937b0e34c
SPXW,20230823,20230823,front,iv,D:\ThetaData\data_options\SPXW\iv\2023\08\SPXW_20230823_20230823_iv.parquet,1512087,47fe12234d1a80e006c992d5a8d280f933920571df19990f3bd6b3742fcef6d3
SPXW,20230823,,spot,underlying,D:\ThetaData\data_underlying_derived\SPXW\2023\08\SPXW_20230823.parquet,16188,8222852a2c8061f06487e5f5fdf31346d524db957c71d6e071fa241b2bd52369
SPXW,20230824,20230825,back,greeks,D:\ThetaData\data_options\SPXW\greeks\2023\08\SPXW_20230825_20230824_greeks.parquet,5008964,0335adc753bebba69577d545ba97afbb535395f60a61635d53706944cc44209b
SPXW,20230824,20230825,back,iv,D:\ThetaData\data_options\SPXW\iv\2023\08\SPXW_20230825_20230824_iv.parquet,1969870,08d3cf9be17951f9daded41fe9b2e4eca602eb02b51dfd5a370c341cd1a3b7f9
SPXW,20230824,20230824,front,greeks,D:\ThetaData\data_options\SPXW\greeks\2023\08\SPXW_20230824_20230824_greeks.parquet,3738273,134cde9215f6cb7faaa4ac1f09cb0ff15df5657b684f601f2d4583f89f066522
SPXW,20230824,20230824,front,iv,D:\ThetaData\data_options\SPXW\iv\2023\08\SPXW_20230824_20230824_iv.parquet,1538274,20409f1b1c76b1e24c7d278fea34c3e0065ad191cbfd45a33f90edacdb5f3254
SPXW,20230824,,spot,underlying,D:\ThetaData\data_underlying_derived\SPXW\2023\08\SPXW_20230824.parquet,16398,1f7f8fd4e90752f835e17131e7fd921bfb228710af06180ed649329537d713f1
SPXW,20230825,20230901,back,greeks,D:\ThetaData\data_options\SPXW\greeks\2023\08\SPXW_20230901_20230825_greeks.parquet,5570779,b4565c1f42314931eb64e3ff04a671b3fdae08328b7f4dce2b6683ff46f93cfc
SPXW,20230825,20230901,back,iv,D:\ThetaData\data_options\SPXW\iv\2023\08\SPXW_20230901_20230825_iv.parquet,1812914,78ccb6d04942d28d350fec19062103d2c179b04e3087e589b649053d78d3cbb6
SPXW,20230825,20230825,front,greeks,D:\ThetaData\data_options\SPXW\greeks\2023\08\SPXW_20230825_20230825_greeks.parquet,4848920,cb4aef070a7264ebfa4714b7a8ff6f07f8c63e20385caa9caa4130f66b3f7ea2
SPXW,20230825,20230825,front,iv,D:\ThetaData\data_options\SPXW\iv\2023\08\SPXW_20230825_20230825_iv.parquet,1998156,0906c0bb8c15aeeaf5d6ccdc3f25969ef5522d4f63a65b580793184e6c630bf0
SPXW,20230825,,spot,underlying,D:\ThetaData\data_underlying_derived\SPXW\2023\08\SPXW_20230825.parquet,16480,d90d09bc8d25addc1c7761aab9d4b2e5feabb454c0fdceb09ea0b75fc98e5c8c
SPXW,20230828,20230901,back,greeks,D:\ThetaData\data_options\SPXW\greeks\2023\08\SPXW_20230901_20230828_greeks.parquet,5145127,0a727dfbd9e63a44bcfddadcf06a760066aea929fd812c8f1401c9e1ec327ec3
SPXW,20230828,20230901,back,iv,D:\ThetaData\data_options\SPXW\iv\2023\08\SPXW_20230901_20230828_iv.parquet,1719644,c85a2665e99401e01a9c5ffd50311f9fe7743c4316359bf21cead22349534b77
SPXW,20230828,20230828,front,greeks,D:\ThetaData\data_options\SPXW\greeks\2023\08\SPXW_20230828_20230828_greeks.parquet,3683762,231ec1c618699d5d306f3483de2494e48de4afd5a26f40467aea18008fe1d3e7
SPXW,20230828,20230828,front,iv,D:\ThetaData\data_options\SPXW\iv\2023\08\SPXW_20230828_20230828_iv.parquet,1504949,8d43b580a827c6931c99050cbc477da0f9754493043574e508e1d1d414114af0
SPXW,20230828,,spot,underlying,D:\ThetaData\data_underlying_derived\SPXW\2023\08\SPXW_20230828.parquet,15964,3c433f6f39b91ec1981ae134a938aab12eb798e3628296c6d97e363dc884c421
SPXW,20230829,20230901,back,greeks,D:\ThetaData\data_options\SPXW\greeks\2023\08\SPXW_20230901_20230829_greeks.parquet,5262534,85875e9744d83e840b2f74c2382a4b8162fbaab0240487719d939043de633a2b
SPXW,20230829,20230901,back,iv,D:\ThetaData\data_options\SPXW\iv\2023\08\SPXW_20230901_20230829_iv.parquet,1882194,8c4eda27d23a592d70d6eb1a5d7ba1e91b74e70c4e5a1fbcbde7ca92539bb541
SPXW,20230829,20230829,front,greeks,D:\ThetaData\data_options\SPXW\greeks\2023\08\SPXW_20230829_20230829_greeks.parquet,3513822,65051b034a37a76e0a4af9ebd1c326b1b5dec0591269b5d4813ce587f3633d73
SPXW,20230829,20230829,front,iv,D:\ThetaData\data_options\SPXW\iv\2023\08\SPXW_20230829_20230829_iv.parquet,1489315,d3f3b4552c1047edd4a6c94cf5eea5f9580304369792054d3192222eecffee6c
SPXW,20230829,,spot,underlying,D:\ThetaData\data_underlying_derived\SPXW\2023\08\SPXW_20230829.parquet,16245,53d1531f0211b566879ffb5ed05f8736a2fb7dfd6e6bb2d80044e41e8e0b5d2d
SPXW,20230830,20230901,back,greeks,D:\ThetaData\data_options\SPXW\greeks\2023\08\SPXW_20230901_20230830_greeks.parquet,5320708,46ffd301bc42d027662701bbd16a75b9ed456797430c4f5b9d3fc9c6fd4ea673
SPXW,20230830,20230901,back,iv,D:\ThetaData\data_options\SPXW\iv\2023\08\SPXW_20230901_20230830_iv.parquet,1976930,b67e21f20d16745073d2feeac96e1d2589456d7b4a1081b1f0299627a7e7286c
SPXW,20230830,20230830,front,greeks,D:\ThetaData\data_options\SPXW\greeks\2023\08\SPXW_20230830_20230830_greeks.parquet,3622589,da2a4fa121a49c7c9d3f1f48c90115be4d3e683e8dbab465b61ad56bd77bc809
SPXW,20230830,20230830,front,iv,D:\ThetaData\data_options\SPXW\iv\2023\08\SPXW_20230830_20230830_iv.parquet,1511092,e5fe33cfce6ff6aab3a6040c7d7e132e57a367ba119b126da4a8b9a6fd6acbba
SPXW,20230830,,spot,underlying,D:\ThetaData\data_underlying_derived\SPXW\2023\08\SPXW_20230830.parquet,15768,fed7301085b9a4f76fd9c4db026b2e735774e76398596a9f0e2498518805b6d6
SPXW,20230831,20230901,back,greeks,D:\ThetaData\data_options\SPXW\greeks\2023\08\SPXW_20230901_20230831_greeks.parquet,4473046,f035e9d3d77c4683c77c1128c5edb6d4ae9ea3df05521bbf24fc1da8b65754e9
SPXW,20230831,20230901,back,iv,D:\ThetaData\data_options\SPXW\iv\2023\08\SPXW_20230901_20230831_iv.parquet,1767852,d586aa118017c8257dc0e76490ffafa6e0c296dc2fd3ee3f1a02ad2c539d2ee5
SPXW,20230831,20230831,front,greeks,D:\ThetaData\data_options\SPXW\greeks\2023\08\SPXW_20230831_20230831_greeks.parquet,6519777,26f629d79130d1b015f303650528b8798fb177d576dd363ec9d5f6f671babfce
SPXW,20230831,20230831,front,iv,D:\ThetaData\data_options\SPXW\iv\2023\08\SPXW_20230831_20230831_iv.parquet,2904628,b5e3914b6f899dce2303fd6a89342a1ae0f0d07a5250f0ccf20e40277fa33f0e
SPXW,20230831,,spot,underlying,D:\ThetaData\data_underlying_derived\SPXW\2023\08\SPXW_20230831.parquet,15827,21cd45d933fa5136cb1136ed445dc723183f1d167f4ca5699a55f8c83201d507
SPXW,20230901,20230908,back,greeks,D:\ThetaData\data_options\SPXW\greeks\2023\09\SPXW_20230908_20230901_greeks.parquet,4429036,25f9d662361a9771a632679e44dd05c36fb5e202437be6b5fd8e5365a2ddff47
SPXW,20230901,20230908,back,iv,D:\ThetaData\data_options\SPXW\iv\2023\09\SPXW_20230908_20230901_iv.parquet,1709041,0b887f3dc5b125654d8039936d64595d581235ed3eb9eba6d3b2a86902145e3d
SPXW,20230901,20230901,front,greeks,D:\ThetaData\data_options\SPXW\greeks\2023\09\SPXW_20230901_20230901_greeks.parquet,3983279,e417a56843538343dba4e70b8140537fbd7ee2f3ef7b8c023c640af43fcc6713
SPXW,20230901,20230901,front,iv,D:\ThetaData\data_options\SPXW\iv\2023\09\SPXW_20230901_20230901_iv.parquet,1762216,e3929e2366191b7ba3bb1e0e0f7673c5fce44e72583801989536b58e390fca3c
SPXW,20230901,,spot,underlying,D:\ThetaData\data_underlying_derived\SPXW\2023\09\SPXW_20230901.parquet,15945,f9153cf856f078fd9374d475b88ab2dc4bee2811ea087647e8d77b3ddb4d25c4
SPXW,20230905,20230908,back,greeks,D:\ThetaData\data_options\SPXW\greeks\2023\09\SPXW_20230908_20230905_greeks.parquet,5010307,9a7da1241b6b0392c35116232690be519385b2c9e0c8bc78f9fc1ef940587b3a
SPXW,20230905,20230908,back,iv,D:\ThetaData\data_options\SPXW\iv\2023\09\SPXW_20230908_20230905_iv.parquet,1726271,e8e949424a86ea34e4e1dfca24f29df6e4bb1d49c061a35e63f146f5b4b6f627
SPXW,20230905,20230905,front,greeks,D:\ThetaData\data_options\SPXW\greeks\2023\09\SPXW_20230905_20230905_greeks.parquet,3487134,528be59e82328ccd2e3f96653b98489456ca8c80992e16dd60f8140970937ea1
SPXW,20230905,20230905,front,iv,D:\ThetaData\data_options\SPXW\iv\2023\09\SPXW_20230905_20230905_iv.parquet,1413944,14c46c8b68ad5cf5d4db2201bc859f668b87c6b0dc9e4c902eb9e97eb8daff20
SPXW,20230905,,spot,underlying,D:\ThetaData\data_underlying_derived\SPXW\2023\09\SPXW_20230905.parquet,15483,cca414894025e3a1c5c2754de6b1bfc85030239e50c1efe8144a32b2b35d7a2d
SPXW,20230906,20230908,back,greeks,D:\ThetaData\data_options\SPXW\greeks\2023\09\SPXW_20230908_20230906_greeks.parquet,4920955,1b4c380403a2e41c098246538245f33e44b218c34fcab99c90b59c1dfeac01bf
SPXW,20230906,20230908,back,iv,D:\ThetaData\data_options\SPXW\iv\2023\09\SPXW_20230908_20230906_iv.parquet,1869036,1f1f3fe4658230f79192dc697d69ccb869a8f757f813aec5dd16b6ae86e783c5
SPXW,20230906,20230906,front,greeks,D:\ThetaData\data_options\SPXW\greeks\2023\09\SPXW_20230906_20230906_greeks.parquet,3505843,56218e5bd4b505afa950a39acea22cb28ef8a49cd8e60a00c4bd30327f8c2a7c
SPXW,20230906,20230906,front,iv,D:\ThetaData\data_options\SPXW\iv\2023\09\SPXW_20230906_20230906_iv.parquet,1455525,0b5d4244266fdb4ce2fcf6da691e713004013d0cc486fe29aa743ac3460b44d9
SPXW,20230906,,spot,underlying,D:\ThetaData\data_underlying_derived\SPXW\2023\09\SPXW_20230906.parquet,16021,0d905e5ffaabdd0bbb4a821025451149247d541d898cc8e89e37a8859c0b0981
SPXW,20230907,20230908,back,greeks,D:\ThetaData\data_options\SPXW\greeks\2023\09\SPXW_20230908_20230907_greeks.parquet,4391765,214ca504b1e513849f80bfc33de840bc6e6dd063d6775318b3168cd1a29d0957
SPXW,20230907,20230908,back,iv,D:\ThetaData\data_options\SPXW\iv\2023\09\SPXW_20230908_20230907_iv.parquet,1701171,b85a532477f3c5d622c0052e7646cde50510c7b4edcc5807a7e0eccec32610c3
SPXW,20230907,20230907,front,greeks,D:\ThetaData\data_options\SPXW\greeks\2023\09\SPXW_20230907_20230907_greeks.parquet,3469694,5c319f571e4c0024b0df194714bd4eb78411a761f68f6be58742fdcbf6d6900c
SPXW,20230907,20230907,front,iv,D:\ThetaData\data_options\SPXW\iv\2023\09\SPXW_20230907_20230907_iv.parquet,1420048,5105889f8f6103bd14bf5ffad1f9e3c626400dd37c5829f178a2e65d9acfea5d
SPXW,20230907,,spot,underlying,D:\ThetaData\data_underlying_derived\SPXW\2023\09\SPXW_20230907.parquet,15636,b350fdfacf4cd3ee48df97edaf8a8eb6f7d6489416e2e2a5cad4d5aa7092ea66
SPXW,20230908,20230915,back,greeks,D:\ThetaData\data_options\SPXW\greeks\2023\09\SPXW_20230915_20230908_greeks.parquet,7749667,bd5e07ff94cc27df5a2b8cf6235dbb0c8fb36aec3e8e96df304eb69cf09e6333
SPXW,20230908,20230915,back,iv,D:\ThetaData\data_options\SPXW\iv\2023\09\SPXW_20230915_20230908_iv.parquet,3081157,e3ee62bdbf165700607048398f3b7373fe8b79728fa803ab61bf9ffb2cdbbd99
SPXW,20230908,20230908,front,greeks,D:\ThetaData\data_options\SPXW\greeks\2023\09\SPXW_20230908_20230908_greeks.parquet,4164367,90bdcbf2ad85bcabbe2d01f586fcf9940b03432c630ca96fa83bb4bee700a60f
SPXW,20230908,20230908,front,iv,D:\ThetaData\data_options\SPXW\iv\2023\09\SPXW_20230908_20230908_iv.parquet,1740066,52217b2753e4909edfa8b517c9eb4ad2ed6d6e05d079cf02f80b4e4c13b31f6e
SPXW,20230908,,spot,underlying,D:\ThetaData\data_underlying_derived\SPXW\2023\09\SPXW_20230908.parquet,15915,007e843794c4bc738541ea5176ca7f0793ce347e5fb58e04a211f9978ab29183
SPXW,20230911,20230915,back,greeks,D:\ThetaData\data_options\SPXW\greeks\2023\09\SPXW_20230915_20230911_greeks.parquet,8044496,66567fcee6ea1119f0743ab6408e17aa905d3c28b687eceffc34c0281e0f603a
SPXW,20230911,20230915,back,iv,D:\ThetaData\data_options\SPXW\iv\2023\09\SPXW_20230915_20230911_iv.parquet,3170344,e17a75f26fd7b9f0dd8dc571c54601dac3a2e142bf0d8f22f2c0b3b4a1aa39df
SPXW,20230911,20230911,front,greeks,D:\ThetaData\data_options\SPXW\greeks\2023\09\SPXW_20230911_20230911_greeks.parquet,3808130,c1a63fab4ad97fb628908df20ba5261c9e7ea915de5c34c0827e4e1d4ba26e59
SPXW,20230911,20230911,front,iv,D:\ThetaData\data_options\SPXW\iv\2023\09\SPXW_20230911_20230911_iv.parquet,1578994,0a661d921c460f92981bf85a265c6298d9733a4b234b8353492c804ef7a2741f
SPXW,20230911,,spot,underlying,D:\ThetaData\data_underlying_derived\SPXW\2023\09\SPXW_20230911.parquet,15744,ea9993293cd72cd67be38931c5998c9d84b4c3db73f047ad118ba788e7bfbbcb
SPXW,20230912,20230915,back,greeks,D:\ThetaData\data_options\SPXW\greeks\2023\09\SPXW_20230915_20230912_greeks.parquet,7885158,ca378ea17b796be9c922fb5895b57fd088da77f92d53b5f3344c054fe0f6ce17
SPXW,20230912,20230915,back,iv,D:\ThetaData\data_options\SPXW\iv\2023\09\SPXW_20230915_20230912_iv.parquet,3163422,67a6d9d5ae25ba06a64388bfa27f415d5e3ea7a9695a02b4341d94f4974c311c
SPXW,20230912,20230912,front,greeks,D:\ThetaData\data_options\SPXW\greeks\2023\09\SPXW_20230912_20230912_greeks.parquet,3279308,cbbb67e9c44d9a5d8b46185814e1b98bd399ddaa895d1d6ce9e8610da252f76e
SPXW,20230912,20230912,front,iv,D:\ThetaData\data_options\SPXW\iv\2023\09\SPXW_20230912_20230912_iv.parquet,1344688,f7a14cdbbb2c006c65f7b1e3fe6ca2e86b1b9fea119b924dc86dc3573ae9f5da
SPXW,20230912,,spot,underlying,D:\ThetaData\data_underlying_derived\SPXW\2023\09\SPXW_20230912.parquet,15953,65d69c2ae7bb04ede5689884321cd1ca08d55a423cdbecef9c43a427ada27eb1
SPXW,20230913,20230915,back,greeks,D:\ThetaData\data_options\SPXW\greeks\2023\09\SPXW_20230915_20230913_greeks.parquet,7116586,595ccfce24f98a997ad19ebac9b75ffa3813b294761b7ff53ed90e9ef69de591
SPXW,20230913,20230915,back,iv,D:\ThetaData\data_options\SPXW\iv\2023\09\SPXW_20230915_20230913_iv.parquet,3036884,ff32e5687820dc3457fcf582de7e0d02c132857846a1e5f18cac400cd13af105
SPXW,20230913,20230913,front,greeks,D:\ThetaData\data_options\SPXW\greeks\2023\09\SPXW_20230913_20230913_greeks.parquet,3296899,04f0b0c868a799a71a8456ae6d8ec1d915758ce9d877645dbc9e1fcc8e60559e
