ticker,year,feature,rows,finite,distinct_values,modal_frequency,minimum,maximum,pass
SPXW,2025,tpo_poc_dist_bps,8862,True,8823,0.00022568269013766644,-268.09198636226125,255.7858149822564,True
SPXW,2025,tpo_vah_dist_bps,8862,True,8834,0.00022568269013766644,-284.9877397106392,223.11506489718593,True
SPXW,2025,tpo_val_dist_bps,8862,True,8839,0.00022568269013766644,-144.54033259159502,335.1290651888582,True
SPXW,2025,tpo_value_width_ib,8862,True,2119,0.042541187090950124,0.25,2.549999999999977,True
SPXW,2025,tpo_value_location,8862,True,8850,0.00022568269013766644,-3.2386792941054234,2.9918498073117514,True
SPXW,2025,tpo_poc_migration_5m_ib,8862,True,645,0.9102911306702776,-1.3000000000000138,1.8499999999999628,True
SPXW,2025,tpo_poc_migration_15m_ib,8862,True,823,0.7798465357707064,-1.8,1.8499999999999628,True
SPXW,2025,tpo_poc_migration_30m_ib,8862,True,987,0.6324757391108102,-1.8,1.8499999999999628,True
SPXW,2025,tpo_vah_migration_5m_ib,8862,True,890,0.7400135409614083,-0.7500000000000048,0.7999999999999914,True
SPXW,2025,tpo_vah_migration_15m_ib,8862,True,1441,0.46716316858496953,-0.9500000000000025,0.7999999999999914,True
SPXW,2025,tpo_vah_migration_30m_ib,8862,True,1909,0.29609568946061837,-1.0499999999999974,1.0500000000000087,True
SPXW,2025,tpo_val_migration_5m_ib,8862,True,965,0.7202663055743624,-1.1999999999999738,0.7999999999999914,True
SPXW,2025,tpo_val_migration_15m_ib,8862,True,1503,0.43771157752200407,-1.1999999999999738,0.8499999999999935,True
SPXW,2025,tpo_val_migration_30m_ib,8862,True,2056,0.2640487474610697,-1.1999999999999738,0.8999999999999957,True
SPXW,2025,tpo_value_overlap_5m,8862,True,2853,0.5530354321823516,0.2999999999999927,1.0,True
SPXW,2025,tpo_value_overlap_15m,8862,True,3987,0.19984202211690363,0.2500000000000024,1.0,True
SPXW,2025,tpo_value_overlap_30m,8862,True,4648,0.07221846084405326,0.04999999999999639,1.0,True
SPXW,2025,tpo_entropy,8862,True,8862,0.00011284134506883322,0.7618854567533029,0.9836734123346251,True
SPXW,2025,tpo_poc_concentration,8862,True,5879,0.003723764387271496,0.027629233511586453,0.2533783783783784,True
SPXW,2025,tpo_single_print_fraction,8862,True,201,0.2508463100880162,0.0,0.5,True
SPXW,2025,tpo_upper_tail_fraction,8862,True,6969,0.044008124576844956,0.0,0.3,True
SPXW,2025,tpo_lower_tail_fraction,8862,True,7013,0.03757616790792146,0.0,0.3,True
SPXW,2025,tpo_profile_skew_ib,8862,True,8862,0.00011284134506883322,-1.2715769593956718,1.1229228486647445,True
SPXW,2025,tpo_developing_range_ib,8862,True,1785,0.14770932069510267,1.0,4.054191755442296,True
SPXW,2025,tpo_last3_inside_value_fraction,8862,True,4,0.5091401489505755,0.0,1.0,True
SPXW,2025,tpo_last3_above_value_fraction,8862,True,4,0.7158654931166779,0.0,1.0,True
SPXW,2025,tpo_last3_below_value_fraction,8862,True,4,0.7931618144888287,0.0,1.0,True
SPXW,2025,tpo_session_inside_value_fraction,8862,True,980,0.02482509591514331,0.5941176470588235,0.8727272727272727,True
SPXW,2025,tpo_poc_cross_rate,8862,True,1095,0.007221846084405326,0.010638297872340425,0.3389830508474576,True
SPXW,2025,tpo_vah_cross_rate,8862,True,750,0.12277138343489054,0.0,0.203125,True
SPXW,2025,tpo_val_cross_rate,8862,True,834,0.0750394944707741,0.0,0.18840579710144928,True
SPXW,2025,tpo_ib_position,8862,True,8775,0.0004513653802753329,-1.8849740932641006,3.198198198198065,True
SPXW,2025,tpo_dist_ib_high_bps,8862,True,8774,0.0004513653802753329,-362.07564976640924,176.44256477565463,True
SPXW,2025,tpo_dist_ib_low_bps,8862,True,8779,0.00033852403520649965,-156.58001426296676,363.13256526177634,True
SPXW,2025,tpo_directional_efficiency_15m,8862,True,8843,0.00033852403520649965,0.0,0.9952811639795914,True
SPXW,2025,tpo_directional_efficiency_30m,8862,True,8851,0.001015572105619499,0.0,0.8471910112359567,True
SPY,2022,tpo_poc_dist_bps,5410,True,5165,0.00055452865064695,-206.16345958053276,187.9977572317828,True
SPY,2022,tpo_vah_dist_bps,5410,True,5279,0.0011090573012939,-237.96662609048553,87.41530026379753,True
SPY,2022,tpo_val_dist_bps,5410,True,5276,0.00055452865064695,-109.66452860924406,202.95908092273854,True
SPY,2022,tpo_value_width_ib,5410,True,1274,0.04085027726432532,0.199999999999998,2.0,True
SPY,2022,tpo_value_location,5410,True,5330,0.0011090573012939,-1.8084239130435262,3.4761904761904563,True
SPY,2022,tpo_poc_migration_5m_ib,5410,True,334,0.9243992606284658,-1.4000000000000041,1.3999999999999952,True
SPY,2022,tpo_poc_migration_15m_ib,5410,True,454,0.8120147874306839,-1.4000000000000041,1.3999999999999952,True
SPY,2022,tpo_poc_migration_30m_ib,5410,True,564,0.6820702402957486,-1.4000000000000041,1.3999999999999952,True
SPY,2022,tpo_vah_migration_5m_ib,5410,True,513,0.7534195933456562,-0.7000000000000053,0.6000000000000048,True
SPY,2022,tpo_vah_migration_15m_ib,5410,True,845,0.48040665434380775,-0.7000000000000053,0.850000000000005,True
SPY,2022,tpo_vah_migration_30m_ib,5410,True,1135,0.3035120147874307,-0.7500000000000132,1.0,True
SPY,2022,tpo_val_migration_5m_ib,5410,True,577,0.7140480591497227,-0.6,0.6999999999999952,True
SPY,2022,tpo_val_migration_15m_ib,5410,True,918,0.4264325323475046,-0.8499999999999979,0.6999999999999952,True
SPY,2022,tpo_val_migration_30m_ib,5410,True,1229,0.25637707948243993,-1.2500000000000036,0.6999999999999952,True
SPY,2022,tpo_value_overlap_5m,5410,True,1697,0.5582255083179297,0.3499999999999977,1.0,True
SPY,2022,tpo_value_overlap_15m,5410,True,2410,0.1987060998151571,0.23684210526315835,1.0,True
SPY,2022,tpo_value_overlap_30m,5410,True,2831,0.07171903881700555,0.10000000000001182,1.0,True
SPY,2022,tpo_entropy,5410,True,5410,0.00018484288354898336,0.7408778852706253,0.9865832637471952,True
SPY,2022,tpo_poc_concentration,5410,True,4236,0.0038817005545286505,0.03747870528109029,0.23790322580645162,True
SPY,2022,tpo_single_print_fraction,5410,True,135,0.20646950092421443,0.0,0.3333333333333333,True
SPY,2022,tpo_upper_tail_fraction,5410,True,4697,0.025508317929759706,0.0,0.3,True
SPY,2022,tpo_lower_tail_fraction,5410,True,4563,0.04842883548983364,0.0,0.29977628635346754,True
SPY,2022,tpo_profile_skew_ib,5410,True,5410,0.00018484288354898336,-0.9746913580247093,0.7558762886598059,True
SPY,2022,tpo_developing_range_ib,5410,True,1199,0.11922365988909427,1.0,3.422907488986743,True
SPY,2022,tpo_last3_inside_value_fraction,5410,True,4,0.4800369685767098,0.0,1.0,True
SPY,2022,tpo_last3_above_value_fraction,5410,True,4,0.7532347504621072,0.0,1.0,True
SPY,2022,tpo_last3_below_value_fraction,5410,True,4,0.7266173752310536,0.0,1.0,True
SPY,2022,tpo_session_inside_value_fraction,5410,True,947,0.02088724584103512,0.5948717948717949,0.8666666666666667,True
SPY,2022,tpo_poc_cross_rate,5410,True,1034,0.007024029574861368,0.02336448598130841,0.3559322033898305,True
SPY,2022,tpo_vah_cross_rate,5410,True,758,0.10240295748613679,0.0,0.1875,True
SPY,2022,tpo_val_cross_rate,5410,True,763,0.08724584103512015,0.0,0.2033898305084746,True
SPY,2022,tpo_ib_position,5410,True,4921,0.0022181146025878,-1.396739130434829,2.3333333333333526,True
SPY,2022,tpo_dist_ib_high_bps,5410,True,4966,0.0014787430683918669,-338.73219771013663,113.45441237019031,True
SPY,2022,tpo_dist_ib_low_bps,5410,True,4964,0.0022181146025878,-153.61999264976208,258.29961683770495,True
SPY,2022,tpo_directional_efficiency_15m,5410,True,5062,0.007578558225508318,0.0,0.9366515837104128,True
SPY,2022,tpo_directional_efficiency_30m,5410,True,5302,0.004805914972273568,0.0,0.7664974619289505,True
SPY,2023,tpo_poc_dist_bps,9161,True,8539,0.00043663355528872393,-139.75486114512415,121.67125803489537,True
SPY,2023,tpo_vah_dist_bps,9161,True,8790,0.0010915838882218098,-166.07323855810077,78.88014713395376,True
SPY,2023,tpo_val_dist_bps,9161,True,8825,0.0005457919441109049,-90.18374613405481,159.28882438316296,True
SPY,2023,tpo_value_width_ib,9161,True,1994,0.03820543608776335,0.25,3.750000000000023,True
SPY,2023,tpo_value_location,9161,True,8972,0.0010915838882218098,-2.2402159244265283,3.299595141700587,True
SPY,2023,tpo_poc_migration_5m_ib,9161,True,619,0.913109922497544,-1.7500000000000315,1.6000000000000298,True
SPY,2023,tpo_poc_migration_15m_ib,9161,True,741,0.7922715860713896,-1.7500000000000315,1.6000000000000298,True
SPY,2023,tpo_poc_migration_30m_ib,9161,True,889,0.6449077611614452,-4.199999999999944,1.6000000000000298,True
SPY,2023,tpo_vah_migration_5m_ib,9161,True,843,0.7326711057744788,-1.3500000000000298,1.050000000000015,True
SPY,2023,tpo_vah_migration_15m_ib,9161,True,1363,0.4438380089509879,-1.400000000000045,1.20000000000006,True
SPY,2023,tpo_vah_migration_30m_ib,9161,True,1787,0.2675472110031656,-2.300000000000009,1.3500000000000298,True
SPY,2023,tpo_val_migration_5m_ib,9161,True,866,0.720772841392861,-1.1499999999999937,0.6999999999999958,True
SPY,2023,tpo_val_migration_15m_ib,9161,True,1405,0.431830586180548,-1.1499999999999937,0.7500000000000326,True
SPY,2023,tpo_val_migration_30m_ib,9161,True,1885,0.25357493723392643,-1.450000000000014,0.75,True
SPY,2023,tpo_value_overlap_5m,9161,True,2797,0.5538696648837463,0.3200000000000035,1.0,True
SPY,2023,tpo_value_overlap_15m,9161,True,4021,0.191791289160572,0.2272727272727305,1.0,True
SPY,2023,tpo_value_overlap_30m,9161,True,4721,0.05861805479751119,0.052631578947367086,1.0,True
SPY,2023,tpo_entropy,9161,True,9161,0.00010915838882218098,0.7538067653681791,0.9869460156570891,True
SPY,2023,tpo_poc_concentration,9161,True,6069,0.003929701997598516,0.020833333333333332,0.233387358184765,True
SPY,2023,tpo_single_print_fraction,9161,True,177,0.22595786486191463,0.0,0.38095238095238093,True
SPY,2023,tpo_upper_tail_fraction,9161,True,7400,0.036131426700141904,0.0,0.3,True
SPY,2023,tpo_lower_tail_fraction,9161,True,7297,0.059163846741622096,0.0,0.3,True
SPY,2023,tpo_profile_skew_ib,9161,True,9161,0.00010915838882218098,-1.0923200000000077,1.501571229050257,True
SPY,2023,tpo_developing_range_ib,9161,True,1764,0.12946184914310666,1.0,6.410256410256323,True
SPY,2023,tpo_last3_inside_value_fraction,9161,True,4,0.5228686824582469,0.0,1.0,True
SPY,2023,tpo_last3_above_value_fraction,9161,True,4,0.7333260561074119,0.0,1.0,True
SPY,2023,tpo_last3_below_value_fraction,9161,True,4,0.789542626350835,0.0,1.0,True
SPY,2023,tpo_session_inside_value_fraction,9161,True,962,0.025433904595568168,0.5904761904761905,0.8571428571428571,True
SPY,2023,tpo_poc_cross_rate,9161,True,1158,0.00775024560637485,0.015625,0.3559322033898305,True
SPY,2023,tpo_vah_cross_rate,9161,True,803,0.11232398209802423,0.0,0.2033898305084746,True
SPY,2023,tpo_val_cross_rate,9161,True,824,0.10402794454753848,0.0,0.18840579710144928,True
SPY,2023,tpo_ib_position,9161,True,7890,0.0031655932758432484,-2.5245901639346386,3.197368421052679,True
SPY,2023,tpo_dist_ib_high_bps,9161,True,8093,0.0031655932758432484,-217.90871105939624,79.58371594735243,True
SPY,2023,tpo_dist_ib_low_bps,9161,True,8098,0.0020740093876214388,-73.55329713675712,231.20348986399773,True
SPY,2023,tpo_directional_efficiency_15m,9161,True,7458,0.00993341338281847,0.0,0.9499999999999076,True
SPY,2023,tpo_directional_efficiency_30m,9161,True,8563,0.006331186551686497,0.0,0.7571428571428557,True
SPY,2024,tpo_poc_dist_bps,9394,True,8788,0.0004258037044922291,-133.41999743669618,112.79204020646613,True
SPY,2024,tpo_vah_dist_bps,9394,True,9017,0.0005322546306152864,-173.1628095818115,80.4657658718814,True
SPY,2024,tpo_val_dist_bps,9394,True,9037,0.0004258037044922291,-69.7174388735608,224.47331224338558,True
SPY,2024,tpo_value_width_ib,9394,True,2177,0.03864168618266979,0.29999999999992605,4.84999999999998,True
SPY,2024,tpo_value_location,9394,True,9174,0.0005322546306152864,-3.2595628415301396,2.7297071129705497,True
SPY,2024,tpo_poc_migration_5m_ib,9394,True,683,0.9032361081541409,-1.8,1.7499999999999798,True
SPY,2024,tpo_poc_migration_15m_ib,9394,True,836,0.7747498403236108,-2.5500000000000047,1.7499999999999798,True
SPY,2024,tpo_poc_migration_30m_ib,9394,True,975,0.6292314243133915,-2.5500000000000047,4.39999999999992,True
SPY,2024,tpo_vah_migration_5m_ib,9394,True,863,0.7297210985735576,-0.9000000000000102,0.699999999999992,True
SPY,2024,tpo_vah_migration_15m_ib,9394,True,1391,0.45050031935277834,-1.0,0.9499999999999776,True
SPY,2024,tpo_vah_migration_30m_ib,9394,True,1889,0.2770917606983181,-1.1000000000000527,1.599999999999947,True
SPY,2024,tpo_val_migration_5m_ib,9394,True,927,0.7085373642750692,-1.149999999999921,0.699999999999992,True
SPY,2024,tpo_val_migration_15m_ib,9394,True,1480,0.42931658505429,-1.150000000000005,0.7000000000000121,True
SPY,2024,tpo_val_migration_30m_ib,9394,True,1980,0.24845646157121568,-1.3000000000000342,2.0500000000000065,True
SPY,2024,tpo_value_overlap_5m,9394,True,2992,0.5432190760059612,0.2631578947368317,1.0,True
SPY,2024,tpo_value_overlap_15m,9394,True,4194,0.19118586331701085,0.2,1.0,True
SPY,2024,tpo_value_overlap_30m,9394,True,4874,0.06695763253140302,0.09090909090910183,1.0,True
SPY,2024,tpo_entropy,9394,True,9394,0.00010645092612305727,0.778518325349266,0.9910940982885231,True
SPY,2024,tpo_poc_concentration,9394,True,6306,0.0039386842665531194,0.01809720785935884,0.21304347826086956,True
SPY,2024,tpo_single_print_fraction,9394,True,203,0.22663402171598893,0.0,0.38095238095238093,True
SPY,2024,tpo_upper_tail_fraction,9394,True,7629,0.02799659357036406,0.0,0.3,True
SPY,2024,tpo_lower_tail_fraction,9394,True,7518,0.051202895465190544,0.0,0.3,True
SPY,2024,tpo_profile_skew_ib,9394,True,9394,0.00010645092612305727,-2.2909255429161366,2.3066936208446576,True
SPY,2024,tpo_developing_range_ib,9394,True,1723,0.1606344475196934,1.0,7.511627906976667,True
SPY,2024,tpo_last3_inside_value_fraction,9394,True,4,0.5317223759846711,0.0,1.0,True
SPY,2024,tpo_last3_above_value_fraction,9394,True,4,0.7374920161805407,0.0,1.0,True
SPY,2024,tpo_last3_below_value_fraction,9394,True,4,0.7942303598041303,0.0,1.0,True
SPY,2024,tpo_session_inside_value_fraction,9394,True,902,0.030232063018948267,0.6,0.8555555555555555,True
SPY,2024,tpo_poc_cross_rate,9394,True,1169,0.0071322120502448376,0.009174311926605505,0.3188405797101449,True
SPY,2024,tpo_vah_cross_rate,9394,True,770,0.10474771130508835,0.0,0.2033898305084746,True
SPY,2024,tpo_val_cross_rate,9394,True,781,0.08345752608047691,0.0,0.18840579710144928,True
SPY,2024,tpo_ib_position,9394,True,8204,0.0032999787098147754,-1.9629629629628929,4.302325581395333,True
SPY,2024,tpo_dist_ib_high_bps,9394,True,8384,0.0029806259314456036,-216.7108114615949,121.65777650641974,True
SPY,2024,tpo_dist_ib_low_bps,9394,True,8384,0.0032999787098147754,-109.01536877711504,253.6481014592401,True
SPY,2024,tpo_directional_efficiency_15m,9394,True,7981,0.00894187779433681,0.0,0.9529411764705017,True
SPY,2024,tpo_directional_efficiency_30m,9394,True,8950,0.006280604641260379,0.0,0.7847222222221893,True
SPY,2025,tpo_poc_dist_bps,8838,True,8434,0.00033944331296673454,-267.25185751534156,255.58708243140447,True
SPY,2025,tpo_vah_dist_bps,8838,True,8579,0.0005657388549445576,-284.724264345509,231.03999687981374,True
SPY,2025,tpo_val_dist_bps,8838,True,8628,0.00033944331296673454,-149.2422197369945,339.04717330681115,True
SPY,2025,tpo_value_width_ib,8838,True,2075,0.03892283322018556,0.24999999999999273,2.60000000000003,True
SPY,2025,tpo_value_location,8838,True,8709,0.0005657388549445576,-2.8915492957744426,3.139117089464651,True
SPY,2025,tpo_poc_migration_5m_ib,8838,True,605,0.9123104774835936,-1.549999999999996,1.8,True
SPY,2025,tpo_poc_migration_15m_ib,8838,True,767,0.7778909255487667,-1.7500000000000335,1.8,True
SPY,2025,tpo_poc_migration_30m_ib,8838,True,954,0.6259334691106585,-1.7500000000000335,1.8,True
SPY,2025,tpo_vah_migration_5m_ib,8838,True,835,0.7354605114279249,-0.6499999999999896,0.7999999999999783,True
SPY,2025,tpo_vah_migration_15m_ib,8838,True,1341,0.45813532473410273,-1.0,0.7999999999999783,True
SPY,2025,tpo_vah_migration_30m_ib,8838,True,1802,0.285132382892057,-1.0999999999999732,1.0,True
SPY,2025,tpo_val_migration_5m_ib,8838,True,886,0.7153202081918986,-1.05,0.7499999999999932,True
SPY,2025,tpo_val_migration_15m_ib,8838,True,1387,0.4335822584295089,-1.05,0.7499999999999932,True
SPY,2025,tpo_val_migration_30m_ib,8838,True,1903,0.25220638153428376,-1.1,0.8499999999999973,True
SPY,2025,tpo_value_overlap_5m,8838,True,2727,0.5466168816474315,0.30303030303030304,1.0,True
SPY,2025,tpo_value_overlap_15m,8838,True,3896,0.19710341706268386,0.25,1.0,True
SPY,2025,tpo_value_overlap_30m,8838,True,4607,0.06528626386060195,0.05263157894736407,1.0,True
SPY,2025,tpo_entropy,8838,True,8838,0.00011314777098891151,0.7578858519437245,0.9817966496943512,True
SPY,2025,tpo_poc_concentration,8838,True,6128,0.0029418420457116997,0.02713487629688747,0.24115755627009647,True
SPY,2025,tpo_single_print_fraction,8838,True,194,0.22855849739760126,0.0,0.4915254237288136,True
SPY,2025,tpo_upper_tail_fraction,8838,True,7128,0.03948857207513012,0.0,0.3,True
SPY,2025,tpo_lower_tail_fraction,8838,True,7281,0.03745191219732971,0.0,0.3,True
SPY,2025,tpo_profile_skew_ib,8838,True,8837,0.00022629554197782303,-1.3238095238095067,1.1643638850889022,True
SPY,2025,tpo_developing_range_ib,8838,True,1732,0.14494229463679564,1.0,3.6315789473684523,True
SPY,2025,tpo_last3_inside_value_fraction,8838,True,4,0.5056573885494455,0.0,1.0,True
SPY,2025,tpo_last3_above_value_fraction,8838,True,4,0.7123783661461869,0.0,1.0,True
SPY,2025,tpo_last3_below_value_fraction,8838,True,4,0.7931658746322697,0.0,1.0,True
SPY,2025,tpo_session_inside_value_fraction,8838,True,1008,0.025571396243494002,0.5538461538461539,0.8769230769230769,True
SPY,2025,tpo_poc_cross_rate,8838,True,1111,0.007128309572301426,0.015625,0.3728813559322034,True
SPY,2025,tpo_vah_cross_rate,8838,True,799,0.10782982575243268,0.0,0.22033898305084745,True
SPY,2025,tpo_val_cross_rate,8838,True,831,0.07139624349400317,0.0,0.2033898305084746,True
SPY,2025,tpo_ib_position,8838,True,8026,0.0024892509617560534,-1.8673469387755173,3.5526315789474707,True
SPY,2025,tpo_dist_ib_high_bps,8838,True,8123,0.0024892509617560534,-318.1113487842687,181.94582577663343,True
SPY,2025,tpo_dist_ib_low_bps,8838,True,8131,0.0014709210228558498,-151.93397243623787,378.32251018935585,True
SPY,2025,tpo_directional_efficiency_15m,8838,True,7945,0.006562570717356868,0.0,0.9920634920634992,True
SPY,2025,tpo_directional_efficiency_30m,8838,True,8541,0.004525910839556461,0.0,0.7459016393443009,True
