ticker,trade_date,path,sha256,bytes,source_rows,consumed_rows,first_consumed_timestamp,last_consumed_timestamp,checkpoint_path,checkpoint_sha256,checkpoint_manifest_path,checkpoint_manifest_sha256,checkpoint_reused
QQQ,20250515,D:\ThetaData\data_underlying_derived\QQQ\2025\05\QQQ_20250515.parquet,95dcb8786159bd8259955b95320a86c9f1f66daec78d82613df60b94a9a9d262,13801,391,300,2025-05-15T09:30:00,2025-05-15T14:29:00,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\tmp\existing_data_edge_sprint_v1\tpo_value_migration_v1\session_checkpoints\QQQ\2025\QQQ_20250515.parquet,2047e57c4bb63cbb894c4f6acb18a12d5d8e7976cd5a7cd7e284789bec10943a,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\tmp\existing_data_edge_sprint_v1\tpo_value_migration_v1\session_checkpoints\QQQ\2025\QQQ_20250515.json,3eea6fc82b982e752bc879e5070e49cd9b2b447c12f8fd34b1597004f226ba38,False
QQQ,20250516,D:\ThetaData\data_underlying_derived\QQQ\2025\05\QQQ_20250516.parquet,72758e136966c03630fb82eb364ee03453289ff095a89eb0c6ba5cd32198db49,12612,391,255,2025-05-16T09:30:00,2025-05-16T13:44:00,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\tmp\existing_data_edge_sprint_v1\tpo_value_migration_v1\session_checkpoints\QQQ\2025\QQQ_20250516.parquet,e330bccbfbe5b40e4bddc2e88bfc792073c30e5de005f10717c786dc1eb7d926,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\tmp\existing_data_edge_sprint_v1\tpo_value_migration_v1\session_checkpoints\QQQ\2025\QQQ_20250516.json,dd06327ae8ceed7f8a64adb9240d283ee4d6320a54981f544167e1b00a599250,False
QQQ,20250519,D:\ThetaData\data_underlying_derived\QQQ\2025\05\QQQ_20250519.parquet,a8e27efe2fe588b84e639db400b7888f3ffe14440d5ead1c5538b751daaf2759,13345,391,300,2025-05-19T09:30:00,2025-05-19T14:29:00,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\tmp\existing_data_edge_sprint_v1\tpo_value_migration_v1\session_checkpoints\QQQ\2025\QQQ_20250519.parquet,cf22f3b8b4668b77d7f92ac9916090f6e45ca01778072d934b562ef3065971d1,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\tmp\existing_data_edge_sprint_v1\tpo_value_migration_v1\session_checkpoints\QQQ\2025\QQQ_20250519.json,70f7c9a5f6426ea0b08f3e380cc0f74d368305376838a420102a6f2eedd5ad21,False
QQQ,20250520,D:\ThetaData\data_underlying_derived\QQQ\2025\05\QQQ_20250520.parquet,dba1c1cc9303afbb1a016a6e62e40300dc82e147497b8d5295bc8304d5890c4d,12593,391,255,2025-05-20T09:30:00,2025-05-20T13:44:00,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\tmp\existing_data_edge_sprint_v1\tpo_value_migration_v1\session_checkpoints\QQQ\2025\QQQ_20250520.parquet,79e60def0c575322fc2516bfde9ecd5268cd3a48142e90af2cc2c2b72f608f48,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\tmp\existing_data_edge_sprint_v1\tpo_value_migration_v1\session_checkpoints\QQQ\2025\QQQ_20250520.json,5ae0569feb589f374549dab4caba1d3533c22e8442c70192a9060849c43837ea,False
QQQ,20250521,D:\ThetaData\data_underlying_derived\QQQ\2025\05\QQQ_20250521.parquet,aaac7b8db9a55f2a3d9db15f2be3d8993b5e4c28a6718f80a95a8456b441649a,14297,391,280,2025-05-21T09:30:00,2025-05-21T14:09:00,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\tmp\existing_data_edge_sprint_v1\tpo_value_migration_v1\session_checkpoints\QQQ\2025\QQQ_20250521.parquet,cf782689f3dbc832bcab4ca630c5c942d4a0bb62841cbe6adabcc04c41ff5000,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\tmp\existing_data_edge_sprint_v1\tpo_value_migration_v1\session_checkpoints\QQQ\2025\QQQ_20250521.json,fad342aa62197b27d076cd138007098bc72471c475316b885d1316164a37381a,False
QQQ,20250522,D:\ThetaData\data_underlying_derived\QQQ\2025\05\QQQ_20250522.parquet,553bf1aacf8804c3a6db7c01f8dbfc5ea9bac1c035e4071ae4552235137bf1c7,13013,391,300,2025-05-22T09:30:00,2025-05-22T14:29:00,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\tmp\existing_data_edge_sprint_v1\tpo_value_migration_v1\session_checkpoints\QQQ\2025\QQQ_20250522.parquet,d97627e4348baa55f2288aac98bdbf4937972c5195866e41d8ee140bf4d6c6ef,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\tmp\existing_data_edge_sprint_v1\tpo_value_migration_v1\session_checkpoints\QQQ\2025\QQQ_20250522.json,6f6125e796e6dccdb5414d68d40eb84e739909742e073a4197daa6387d07f931,False
QQQ,20250523,D:\ThetaData\data_underlying_derived\QQQ\2025\05\QQQ_20250523.parquet,93e37e8fa44abf4ba76caba69ac4773d8b6fd0e85a7149e1319ced6181100240,13565,391,300,2025-05-23T09:30:00,2025-05-23T14:29:00,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\tmp\existing_data_edge_sprint_v1\tpo_value_migration_v1\session_checkpoints\QQQ\2025\QQQ_20250523.parquet,b4b5967bb7d01aae80233be9f5af748c9a843c591dc16f97bce26d6e6551be4d,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\tmp\existing_data_edge_sprint_v1\tpo_value_migration_v1\session_checkpoints\QQQ\2025\QQQ_20250523.json,5730bfceb2ef53d38f1b5d3a4d185e51a80c19a29ec988a93e4aeabe4ee4abbb,False
QQQ,20250527,D:\ThetaData\data_underlying_derived\QQQ\2025\05\QQQ_20250527.parquet,e44aacc1c6db7e8fe50c13f7f56eeb197e1b03e25315cce416abdce80f36a67f,13025,391,255,2025-05-27T09:30:00,2025-05-27T13:44:00,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\tmp\existing_data_edge_sprint_v1\tpo_value_migration_v1\session_checkpoints\QQQ\2025\QQQ_20250527.parquet,73fb4a5eefa56e57cc838130622eb32f778751c50853731769676de987612a6f,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\tmp\existing_data_edge_sprint_v1\tpo_value_migration_v1\session_checkpoints\QQQ\2025\QQQ_20250527.json,8b6b15e475ec579d4e28440492960bcd57c2db50dbc8f39972eaa7e456d1b9bd,False
QQQ,20250528,D:\ThetaData\data_underlying_derived\QQQ\2025\05\QQQ_20250528.parquet,cbc207e5a5f5083d9418d0ebac5c7e50daa6bac911c2e05392f1c9568a8853f4,12020,391,260,2025-05-28T09:30:00,2025-05-28T13:49:00,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\tmp\existing_data_edge_sprint_v1\tpo_value_migration_v1\session_checkpoints\QQQ\2025\QQQ_20250528.parquet,4d6cd9f68d178d27839766f66e45a577015fa8e796ed63b8edcce2e43b799449,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\tmp\existing_data_edge_sprint_v1\tpo_value_migration_v1\session_checkpoints\QQQ\2025\QQQ_20250528.json,19dcc776cfe2138b19c0a5f1588cd6794ce1373758620fe87b621b763179bad9,False
QQQ,20250529,D:\ThetaData\data_underlying_derived\QQQ\2025\05\QQQ_20250529.parquet,2acc1bbac79d9a7f123ddca9de333c6e99b29b5a5c91030579beb9ec644f622c,13571,391,300,2025-05-29T09:30:00,2025-05-29T14:29:00,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\tmp\existing_data_edge_sprint_v1\tpo_value_migration_v1\session_checkpoints\QQQ\2025\QQQ_20250529.parquet,7485abcb59fa84cb4538bf618df010ce44ee454c35d7b0b3fe1d7349c10f1895,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\tmp\existing_data_edge_sprint_v1\tpo_value_migration_v1\session_checkpoints\QQQ\2025\QQQ_20250529.json,09123b918b2be75eb355256608fd259b01f9bc5b296ea1ba1f1df1d43a4987ff,False
QQQ,20250530,D:\ThetaData\data_underlying_derived\QQQ\2025\05\QQQ_20250530.parquet,fe73389a8cb8b0edbf130cd25ae42c726b05858b3782d3ee2212d7c086cdf7ef,13972,391,285,2025-05-30T09:30:00,2025-05-30T14:14:00,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\tmp\existing_data_edge_sprint_v1\tpo_value_migration_v1\session_checkpoints\QQQ\2025\QQQ_20250530.parquet,9860325ac85a9e164a4e34cf5ea6a638d7f1d1bb7a22812b54882a12ef51c92e,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\tmp\existing_data_edge_sprint_v1\tpo_value_migration_v1\session_checkpoints\QQQ\2025\QQQ_20250530.json,8c5dd5369ac10ff81b7728b6e24a22828c391073b63699126bafd8aa95dacb21,False
QQQ,20250602,D:\ThetaData\data_underlying_derived\QQQ\2025\06\QQQ_20250602.parquet,d578f05a83e6e29bf4092dd74851738013d804b91db1db2d2e26377ffe182bce,13361,391,300,2025-06-02T09:30:00,2025-06-02T14:29:00,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\tmp\existing_data_edge_sprint_v1\tpo_value_migration_v1\session_checkpoints\QQQ\2025\QQQ_20250602.parquet,28d63ce65615b0de2a0ffbf3f7b1eec67872b14d41339c2e59cf67ac5619c9d4,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\tmp\existing_data_edge_sprint_v1\tpo_value_migration_v1\session_checkpoints\QQQ\2025\QQQ_20250602.json,15c4bea50f45a6958b0e2494fd69fd585f7fb8a6cae7a47d06756aa986fb77e7,False
QQQ,20250603,D:\ThetaData\data_underlying_derived\QQQ\2025\06\QQQ_20250603.parquet,82b7ec78f790c7469a811cf0d16bba6da834e9e84b4a1dd16ffe0408b98a62e1,13058,391,255,2025-06-03T09:30:00,2025-06-03T13:44:00,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\tmp\existing_data_edge_sprint_v1\tpo_value_migration_v1\session_checkpoints\QQQ\2025\QQQ_20250603.parquet,3a770039ff1a3647255acb6398ed61b4c8a0e813cfd1bbebb27afea2e62cdbdd,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\tmp\existing_data_edge_sprint_v1\tpo_value_migration_v1\session_checkpoints\QQQ\2025\QQQ_20250603.json,20e546cfadb6417eb4e2b04eaae2d86882c6a213889f2ff90d0ea5c383aaf7b9,False
QQQ,20250604,D:\ThetaData\data_underlying_derived\QQQ\2025\06\QQQ_20250604.parquet,0dd80ba15f3294b9921ae841a9149a16df96a09bc0c1049ba2c9ec1c2c1f1584,12121,391,300,2025-06-04T09:30:00,2025-06-04T14:29:00,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\tmp\existing_data_edge_sprint_v1\tpo_value_migration_v1\session_checkpoints\QQQ\2025\QQQ_20250604.parquet,1456c5d4a5de148c7f0e688b93afe7801219b6dfabcdb38cb7e3547c357bf768,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\tmp\existing_data_edge_sprint_v1\tpo_value_migration_v1\session_checkpoints\QQQ\2025\QQQ_20250604.json,a70c65db4edf1071b905b113f873eb3fece2cf307fad38cd5e7f6966249ce4c9,False
QQQ,20250605,D:\ThetaData\data_underlying_derived\QQQ\2025\06\QQQ_20250605.parquet,9eb39fb8de86851ff6b6be5e6a69a184c39b3f025a0520d78a74b536abb67432,14098,391,300,2025-06-05T09:30:00,2025-06-05T14:29:00,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\tmp\existing_data_edge_sprint_v1\tpo_value_migration_v1\session_checkpoints\QQQ\2025\QQQ_20250605.parquet,9ce2ed48a62e2f14606e6750456b2679a0582cc72fa752085d6675d3caa5e0b3,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\tmp\existing_data_edge_sprint_v1\tpo_value_migration_v1\session_checkpoints\QQQ\2025\QQQ_20250605.json,72a269e44262c9f5b3417a13ee8096ce8d33204f8ffb3f6e7e25427af7d32ee3,False
QQQ,20250606,D:\ThetaData\data_underlying_derived\QQQ\2025\06\QQQ_20250606.parquet,97880fa66fb7b2c027c669a01820e3a83da615439895fe79633bba7c7ee35ab0,12347,391,285,2025-06-06T09:30:00,2025-06-06T14:14:00,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\tmp\existing_data_edge_sprint_v1\tpo_value_migration_v1\session_checkpoints\QQQ\2025\QQQ_20250606.parquet,8be3b4e22aaa4240e087c51c838e463da396f17e85f09dcdd9d247c8b65155f4,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\tmp\existing_data_edge_sprint_v1\tpo_value_migration_v1\session_checkpoints\QQQ\2025\QQQ_20250606.json,6912b9644122479ac3bbcc7f03b312764a579f0fe1701e46242e656a01759804,False
QQQ,20250609,D:\ThetaData\data_underlying_derived\QQQ\2025\06\QQQ_20250609.parquet,bc350add6120a7514506250e5fa096ab7e81f5e58988383452a2c2934a2171ce,11850,391,255,2025-06-09T09:30:00,2025-06-09T13:44:00,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\tmp\existing_data_edge_sprint_v1\tpo_value_migration_v1\session_checkpoints\QQQ\2025\QQQ_20250609.parquet,d2385f35fdc96413bffc96374269022e853ac210ec7975105065de96ac882dd3,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\tmp\existing_data_edge_sprint_v1\tpo_value_migration_v1\session_checkpoints\QQQ\2025\QQQ_20250609.json,4c7e9f1a6e9ce9b0c258c10208ee20ae039f1a87fd1c1229a7b8cd9dddd7634f,False
QQQ,20250610,D:\ThetaData\data_underlying_derived\QQQ\2025\06\QQQ_20250610.parquet,f5c4cb5ca87ff72f84113a8fba7ba70cb34e2da7ec8c840d7b1723b4fcadcbfc,12712,391,255,2025-06-10T09:30:00,2025-06-10T13:44:00,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\tmp\existing_data_edge_sprint_v1\tpo_value_migration_v1\session_checkpoints\QQQ\2025\QQQ_20250610.parquet,c57c024c423af4944997533e6376c74162b87dcc00b998712ff0729e9d3ce214,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\tmp\existing_data_edge_sprint_v1\tpo_value_migration_v1\session_checkpoints\QQQ\2025\QQQ_20250610.json,ffefe3329d7c6c0c6f1b3eb5025fcdc362cf0a15ba48555d442c646d3cde063b,False
QQQ,20250611,D:\ThetaData\data_underlying_derived\QQQ\2025\06\QQQ_20250611.parquet,632dad9fa31e0f4eb9ca84e0b4bc9e4643198d9d1cedc6e413c14327b89af7be,13760,391,300,2025-06-11T09:30:00,2025-06-11T14:29:00,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\tmp\existing_data_edge_sprint_v1\tpo_value_migration_v1\session_checkpoints\QQQ\2025\QQQ_20250611.parquet,f2fae8f2c617fa8b04844c4d82e9b2061dfd1425e7af000fac70ce011ad38825,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\tmp\existing_data_edge_sprint_v1\tpo_value_migration_v1\session_checkpoints\QQQ\2025\QQQ_20250611.json,e163a789af2cd9b19b8679e4f60873c8ab3c8172b05068ba34babd6aee235b76,False
QQQ,20250612,D:\ThetaData\data_underlying_derived\QQQ\2025\06\QQQ_20250612.parquet,e994e0ab11e24d8fbec9ace9527a447dd5477cf31f94813e9f9822ea60917992,12095,391,255,2025-06-12T09:30:00,2025-06-12T13:44:00,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\tmp\existing_data_edge_sprint_v1\tpo_value_migration_v1\session_checkpoints\QQQ\2025\QQQ_20250612.parquet,34d80194dba9c9304694265c8605577612ff935ddd02d72a8fa71763f317eeed,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\tmp\existing_data_edge_sprint_v1\tpo_value_migration_v1\session_checkpoints\QQQ\2025\QQQ_20250612.json,739587f948398d96b3da1ffeba2189d808958857d9b9c7e9bf230e9b0afdf1de,False
QQQ,20250613,D:\ThetaData\data_underlying_derived\QQQ\2025\06\QQQ_20250613.parquet,6d18f9dc9ce15c49511ec686730c5c39623a19e81d1db88452d1f2ff8ade07d2,13894,391,275,2025-06-13T09:30:00,2025-06-13T14:04:00,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\tmp\existing_data_edge_sprint_v1\tpo_value_migration_v1\session_checkpoints\QQQ\2025\QQQ_20250613.parquet,4ade7c34ff877da4dc10b5700980a0f1a920cb02bfc6ab85c14f732ef7b1fbce,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\tmp\existing_data_edge_sprint_v1\tpo_value_migration_v1\session_checkpoints\QQQ\2025\QQQ_20250613.json,0d252cf7cce5a668e2f8a11a18c253e5642bfadeed95c6787d9e743205fda632,False
QQQ,20250616,D:\ThetaData\data_underlying_derived\QQQ\2025\06\QQQ_20250616.parquet,df72d15b5a6fdced5779f6f36a07dd7436489b76771e468985d68790afa7e866,11788,391,270,2025-06-16T09:30:00,2025-06-16T13:59:00,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\tmp\existing_data_edge_sprint_v1\tpo_value_migration_v1\session_checkpoints\QQQ\2025\QQQ_20250616.parquet,a346fad248cb7acf66c0225f4eb3f46b4e707e1891d321c515b89151974c3d57,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\tmp\existing_data_edge_sprint_v1\tpo_value_migration_v1\session_checkpoints\QQQ\2025\QQQ_20250616.json,de23c7bc4529bcf02d6adc7798484924609416d27c13b6ca2ad0b657bf76ea82,False
QQQ,20250617,D:\ThetaData\data_underlying_derived\QQQ\2025\06\QQQ_20250617.parquet,9ba64c82dd98005ed30b2bd620e9565adb7d8d05b14385bcbb66d43b253aa636,13065,391,270,2025-06-17T09:30:00,2025-06-17T13:59:00,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\tmp\existing_data_edge_sprint_v1\tpo_value_migration_v1\session_checkpoints\QQQ\2025\QQQ_20250617.parquet,d2a7a17389d24480d34e242756734722eb007ccb31463fc746038caab3ce18b7,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\tmp\existing_data_edge_sprint_v1\tpo_value_migration_v1\session_checkpoints\QQQ\2025\QQQ_20250617.json,c86767c96135fea6726252e312bccfe43c88cebf73356bdafec31b8f8692f22c,False
QQQ,20250618,D:\ThetaData\data_underlying_derived\QQQ\2025\06\QQQ_20250618.parquet,3f7dc841026ec338812666fe413e0e7fb7a4ab58640167a86c282ee4aba6f437,13152,391,245,2025-06-18T09:30:00,2025-06-18T13:34:00,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\tmp\existing_data_edge_sprint_v1\tpo_value_migration_v1\session_checkpoints\QQQ\2025\QQQ_20250618.parquet,7f6e1aaff845be8dee8f0ac1cc121cc6395e46211ee82ea632493021fa558adb,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\tmp\existing_data_edge_sprint_v1\tpo_value_migration_v1\session_checkpoints\QQQ\2025\QQQ_20250618.json,63937339deb622a19dded71aab849933078796629aa0272d9a6128c7c0a74063,False
QQQ,20250620,D:\ThetaData\data_underlying_derived\QQQ\2025\06\QQQ_20250620.parquet,29c4697933d18abda829c57d8347f5016bb01cf6d4f648ff8df1cae897b66590,13307,391,265,2025-06-20T09:30:00,2025-06-20T13:54:00,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\tmp\existing_data_edge_sprint_v1\tpo_value_migration_v1\session_checkpoints\QQQ\2025\QQQ_20250620.parquet,7b0421827e2df7167488af1b3c8eead3eaac449d88a171256aedbe3e34abbab8,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\tmp\existing_data_edge_sprint_v1\tpo_value_migration_v1\session_checkpoints\QQQ\2025\QQQ_20250620.json,ba959317c1236c13360d437d1cb7a8d802fe69543f00fd91ab9d5b788f892990,False
QQQ,20250623,D:\ThetaData\data_underlying_derived\QQQ\2025\06\QQQ_20250623.parquet,6b3dffbb206f425deda177fb250637bfec01250170beac51cfa7bdfcf32a5bbe,13723,391,300,2025-06-23T09:30:00,2025-06-23T14:29:00,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\tmp\existing_data_edge_sprint_v1\tpo_value_migration_v1\session_checkpoints\QQQ\2025\QQQ_20250623.parquet,2634f78001bf6d88baf16b94bd14e2e577c66a48502c78af84b248c1189b57e8,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\tmp\existing_data_edge_sprint_v1\tpo_value_migration_v1\session_checkpoints\QQQ\2025\QQQ_20250623.json,44d8b4e3468b14f5a04e77bd98113c239ed4aa89e5f331b5f56af96673bf4307,False
QQQ,20250624,D:\ThetaData\data_underlying_derived\QQQ\2025\06\QQQ_20250624.parquet,2b602586f3505bb4545c2e1f77b8e29eeae0a60ea0bb03b4e409040201f45e1e,12882,391,255,2025-06-24T09:30:00,2025-06-24T13:44:00,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\tmp\existing_data_edge_sprint_v1\tpo_value_migration_v1\session_checkpoints\QQQ\2025\QQQ_20250624.parquet,7f53da297770beb075b0aee0df04765ef452a0410d0d18eeb6e7a7ff8325b216,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\tmp\existing_data_edge_sprint_v1\tpo_value_migration_v1\session_checkpoints\QQQ\2025\QQQ_20250624.json,cd49e1725bbe5e5f292270aa0f7a840864e7e5fc97302ad4d810aee46b6683fc,False
QQQ,20250625,D:\ThetaData\data_underlying_derived\QQQ\2025\06\QQQ_20250625.parquet,3fd8d26c969d50fe3d668d7d69d0a7d28e91284df0689bc165fc23380f6889a5,12352,391,255,2025-06-25T09:30:00,2025-06-25T13:44:00,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\tmp\existing_data_edge_sprint_v1\tpo_value_migration_v1\session_checkpoints\QQQ\2025\QQQ_20250625.parquet,2c369b31c5751ce9a703861f14f923f701f9ac2963a12b64bb3479d379bda640,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\tmp\existing_data_edge_sprint_v1\tpo_value_migration_v1\session_checkpoints\QQQ\2025\QQQ_20250625.json,242f1042a40e578b6d64f7d3a1d177e9e56bdd69c9ee232d05361930bbd471bd,False
QQQ,20250626,D:\ThetaData\data_underlying_derived\QQQ\2025\06\QQQ_20250626.parquet,561bf2c30bd279a3db2c4962d70fe1ff698c4b050552fc2565aee962dfe38072,13176,391,255,2025-06-26T09:30:00,2025-06-26T13:44:00,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\tmp\existing_data_edge_sprint_v1\tpo_value_migration_v1\session_checkpoints\QQQ\2025\QQQ_20250626.parquet,a96087a3967187afa4fcb48b7da68e7dc652c71278c1baf7d1bc1aacd084332c,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\tmp\existing_data_edge_sprint_v1\tpo_value_migration_v1\session_checkpoints\QQQ\2025\QQQ_20250626.json,9a6ae0a7e1b48091bc0201f03db21b5e6bb90169db4c11301239c31dcb459c61,False
QQQ,20250627,D:\ThetaData\data_underlying_derived\QQQ\2025\06\QQQ_20250627.parquet,e0b769bfb8ee637c827126de73e6164d6768e57f983844fd5463ad3282825921,13194,391,295,2025-06-27T09:30:00,2025-06-27T14:24:00,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\tmp\existing_data_edge_sprint_v1\tpo_value_migration_v1\session_checkpoints\QQQ\2025\QQQ_20250627.parquet,6514809fa3b67f0b8970a159e1c4bfc9ff94e875fa658c145d93100f3e64776c,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\tmp\existing_data_edge_sprint_v1\tpo_value_migration_v1\session_checkpoints\QQQ\2025\QQQ_20250627.json,a1f4a52d748cabbf33cc943eb5de9a93ff711c2a65e5b536aac2b574b96570ef,False
QQQ,20250630,D:\ThetaData\data_underlying_derived\QQQ\2025\06\QQQ_20250630.parquet,e6e19656891dcd9ee89822f6497f592e0724d081d7dd5155a63f509c2d5c1739,12044,391,255,2025-06-30T09:30:00,2025-06-30T13:44:00,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\tmp\existing_data_edge_sprint_v1\tpo_value_migration_v1\session_checkpoints\QQQ\2025\QQQ_20250630.parquet,cdca7a0edd12b0fc5558fbc4e454b32140a235e28bd11feb764ef2470f9d0e2d,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\tmp\existing_data_edge_sprint_v1\tpo_value_migration_v1\session_checkpoints\QQQ\2025\QQQ_20250630.json,766a391cac06de4131e2cf4eae421680a3c3938031768885ba69d22981500ab2,False
QQQ,20250701,D:\ThetaData\data_underlying_derived\QQQ\2025\07\QQQ_20250701.parquet,03f746ce13f4959cab9c3acab5bd687de21152455d16cea96ca0c59fb4ce16a4,13040,391,260,2025-07-01T09:30:00,2025-07-01T13:49:00,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\tmp\existing_data_edge_sprint_v1\tpo_value_migration_v1\session_checkpoints\QQQ\2025\QQQ_20250701.parquet,82402df341f9c83d65807eed8019d6d89c8bcbc7e1dbf2783e9ede4569fb6beb,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\tmp\existing_data_edge_sprint_v1\tpo_value_migration_v1\session_checkpoints\QQQ\2025\QQQ_20250701.json,2652b718152a5b33ff782299fe789e4cdf698f19d84042fca1e3f912dfa87914,False
QQQ,20250702,D:\ThetaData\data_underlying_derived\QQQ\2025\07\QQQ_20250702.parquet,97d14c4eaea94dbb18b3573cdeec026f148ae37da4d8fc2b09faf0b0dd160103,11814,391,255,2025-07-02T09:30:00,2025-07-02T13:44:00,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\tmp\existing_data_edge_sprint_v1\tpo_value_migration_v1\session_checkpoints\QQQ\2025\QQQ_20250702.parquet,8c1a00df365c32e074b1be2b167c5b29142684372bb48734874d8d5fec06e0f8,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\tmp\existing_data_edge_sprint_v1\tpo_value_migration_v1\session_checkpoints\QQQ\2025\QQQ_20250702.json,0bcfc8a5395e423bffb056179daa8f6f87a3b730455e4a1079bbc1c7d65092da,False
