ticker,date,month,time,minute,expiry_mode,action,score,pred_call_return,pred_put_return,call_return,put_return,realized_return,deploy_config,test_month,entry_minute,source_stream,source_file,_source_order,_priority,monthly_backfill_role,backfill_min_month_trades,backfill_required_count,backfill_count_before,backfill_month_target,backfill_partial_month,backfill_mode,runtime_replay_role,event_delta_bucket,event_delta_target,_orig_order,call_d15_opt_exit_minutes,put_d15_opt_exit_minutes,call_d25_opt_exit_minutes,put_d25_opt_exit_minutes,call_d35_opt_exit_minutes,put_d35_opt_exit_minutes,call_d50_opt_exit_minutes,put_d50_opt_exit_minutes,call_d65_opt_exit_minutes,put_d65_opt_exit_minutes,call_d80_opt_exit_minutes,put_d80_opt_exit_minutes,exit_minutes,known_minute,circuit_config,circuit_side_specific,circuit_mode
SPXW,20251224,202512,10:00,600,zero_dte,PUT,0.4184183164965808,0.1705692082470997,0.4184183164965808,0.5,-0.3,-0.3,thr0.385_maxday1,202512,600,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_spxw_v1\event_option_gate_trades.csv,835,0,primary,18,15,18,18,False,primary,primary,25,0.25,2739,16,7,15,7,15,7,13,8,15,9,49,10,7.0,607.0,streakoff_daylossoff_lossesoff,False,SELECTED
SPXW,20251226,202512,11:30,690,zero_dte,PUT,0.4118887744593472,0.2435870310663822,0.4118887744593472,-0.3,0.5,0.5,thr0.385_maxday1,202512,690,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_spxw_v1\event_option_gate_trades.csv,836,0,primary,18,16,19,18,False,primary,primary,25,0.25,2743,16,40,16,40,16,31,17,30,19,31,33,40,40.0,730.0,streakoff_daylossoff_lossesoff,False,SELECTED
SPXW,20251229,202512,10:00,600,zero_dte,CALL,0.4652717900701962,0.4652717900701962,0.2315244078726306,-0.3,0.5,-0.3,thr0.385_maxday1,202512,600,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_spxw_v1\event_option_gate_trades.csv,837,0,primary,18,17,20,18,False,primary,primary,25,0.25,2747,4,10,6,10,6,10,7,10,10,35,87,35,6.0,606.0,streakoff_daylossoff_lossesoff,False,SELECTED
SPXW,20251230,202512,10:00,600,zero_dte,PUT,0.4391230792849832,0.180146692003948,0.4391230792849832,-0.3,0.5,0.5,thr0.385_maxday1,202512,600,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_spxw_v1\event_option_gate_trades.csv,838,0,primary,18,18,21,18,False,primary,primary,25,0.25,2751,5,12,5,12,7,12,9,12,10,13,12,42,12.0,612.0,streakoff_daylossoff_lossesoff,False,SELECTED
SPXW,20251231,202512,10:15,615,zero_dte,PUT,0.398247520758206,0.2581185574326186,0.398247520758206,-0.3,0.5,0.5,thr0.385_maxday1,202512,615,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_spxw_v1\event_option_gate_trades.csv,839,0,primary,18,18,22,18,False,primary,primary,25,0.25,2755,23,40,25,39,25,40,31,40,35,40,40,180,39.0,654.0,streakoff_daylossoff_lossesoff,False,SELECTED
SPXW,20260102,202601,10:00,600,zero_dte,PUT,0.6879734757402601,0.1861560744204235,0.6879734757402601,-0.3,0.5,0.5,thr0.412_maxday1,202601,600,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_spxw_v1\event_option_gate_trades.csv,840,0,primary,18,2,0,18,False,primary,primary,25,0.25,2759,5,10,7,9,7,9,7,9,9,10,11,11,9.0,609.0,streakoff_daylossoff_lossesoff,False,SELECTED
SPXW,20260102,202601,10:30,630,zero_dte,PUT,-0.1607046211827649,-0.3000000119209289,-0.1607046211827649,0.5,-0.3,-0.3,thr-999.000_maxday3,202601,630,forcedmax3_d50,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_forcedmax3_d50_physctx_2023_2026_spxw_v1\event_option_gate_trades.csv,2257,1,fallback,18,2,1,18,False,fallback_volume_pace,fallback,50,0.5,2762,5,2,4,2,4,2,5,3,11,3,13,4,3.0,633.0,streakoff_daylossoff_lossesoff,False,SELECTED
SPXW,20260105,202601,10:00,600,zero_dte,PUT,-0.1702461836783724,-0.3000000119209289,-0.1702461836783724,0.5,-0.3,-0.3,thr-999.000_maxday3,202601,600,forcedmax3_d50,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_forcedmax3_d50_physctx_2023_2026_spxw_v1\event_option_gate_trades.csv,2259,1,fallback,18,3,2,18,False,fallback_volume_pace,fallback,50,0.5,2765,2,3,3,3,3,3,5,3,27,5,32,24,3.0,603.0,streakoff_daylossoff_lossesoff,False,SELECTED
SPXW,20260105,202601,14:15,855,zero_dte,PUT,0.4628774569588814,0.2607184537951776,0.4628774569588814,-0.3,-0.3,-0.3,thr0.412_maxday1,202601,855,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_spxw_v1\event_option_gate_trades.csv,841,0,primary,18,3,3,18,False,primary,primary,25,0.25,2769,20,24,21,7,21,24,21,24,24,24,24,24,7.0,862.0,streakoff_daylossoff_lossesoff,False,SELECTED
SPXW,20260106,202601,11:30,690,zero_dte,PUT,0.4263399686188102,0.2963290013767545,0.4263399686188102,-0.3,0.5,0.5,thr0.412_maxday1,202601,690,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_spxw_v1\event_option_gate_trades.csv,842,0,primary,18,4,4,18,False,primary,primary,25,0.25,2772,7,24,7,13,7,13,13,13,13,36,52,36,13.0,703.0,streakoff_daylossoff_lossesoff,False,SELECTED
SPXW,20260107,202601,13:45,825,zero_dte,PUT,0.4220949827922184,0.3084707889290764,0.4220949827922184,0.5,-0.3,-0.3,thr0.412_maxday1,202601,825,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_spxw_v1\event_option_gate_trades.csv,843,0,primary,18,5,5,18,False,primary,primary,25,0.25,2775,5,2,2,2,2,2,5,2,7,6,25,8,2.0,827.0,streakoff_daylossoff_lossesoff,False,SELECTED
SPXW,20260108,202601,10:15,615,zero_dte,PUT,0.4377499705840323,0.2251432699381234,0.4377499705840323,-0.3,0.5,0.5,thr0.412_maxday1,202601,615,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_spxw_v1\event_option_gate_trades.csv,844,0,primary,18,5,6,18,False,primary,primary,25,0.25,2777,12,22,15,22,15,22,21,22,21,39,81,147,22.0,637.0,streakoff_daylossoff_lossesoff,False,SELECTED
SPXW,20260109,202601,10:00,600,zero_dte,CALL,0.4300565211356962,0.4300565211356962,0.2667687633314191,-0.3,-0.3,-0.3,thr0.412_maxday1,202601,600,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_spxw_v1\event_option_gate_trades.csv,845,0,primary,18,6,7,18,False,primary,primary,25,0.25,2780,2,2,2,2,3,2,4,2,4,22,6,23,2.0,602.0,streakoff_daylossoff_lossesoff,False,SELECTED
SPXW,20260112,202601,10:00,600,zero_dte,PUT,0.6211808834115053,0.1484344813608925,0.6211808834115053,-0.3,-0.3,-0.3,thr0.412_maxday1,202601,600,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_spxw_v1\event_option_gate_trades.csv,846,0,primary,18,7,8,18,False,primary,primary,25,0.25,2782,6,24,10,53,10,53,11,56,34,59,179,74,53.0,653.0,streakoff_daylossoff_lossesoff,False,SELECTED
SPXW,20260113,202601,10:00,600,zero_dte,PUT,0.6694155180321694,0.2987931011864225,0.6694155180321694,-0.3,0.5,0.5,thr0.412_maxday1,202601,600,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_spxw_v1\event_option_gate_trades.csv,847,0,primary,18,8,9,18,False,primary,primary,25,0.25,2786,2,2,2,2,2,2,2,2,3,2,17,18,2.0,602.0,streakoff_daylossoff_lossesoff,False,SELECTED
SPXW,20260114,202601,10:00,600,zero_dte,CALL,0.4132635711403223,0.4132635711403223,0.1726383898713557,0.5,-0.3,0.5,thr0.412_maxday1,202601,600,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_spxw_v1\event_option_gate_trades.csv,848,0,primary,18,9,10,18,False,primary,primary,25,0.25,2789,11,5,11,6,11,6,11,11,14,11,49,12,11.0,611.0,streakoff_daylossoff_lossesoff,False,SELECTED
SPXW,20260116,202601,10:00,600,zero_dte,CALL,0.5145449117413272,0.5145449117413272,0.2446003427370701,-0.3,-0.3,-0.3,thr0.412_maxday1,202601,600,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_spxw_v1\event_option_gate_trades.csv,849,0,primary,18,10,11,18,False,primary,primary,25,0.25,2792,17,3,19,4,19,5,30,6,34,6,40,43,19.0,619.0,streakoff_daylossoff_lossesoff,False,SELECTED
SPXW,20260120,202601,10:00,600,zero_dte,CALL,0.5983547244120017,0.5983547244120017,0.1835120031850792,-0.3,-0.3,-0.3,thr0.412_maxday1,202601,600,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_spxw_v1\event_option_gate_trades.csv,850,0,primary,18,12,12,18,False,primary,primary,25,0.25,2796,7,8,7,14,8,15,10,21,34,21,42,25,7.0,607.0,streakoff_daylossoff_lossesoff,False,SELECTED
SPXW,20260121,202601,10:00,600,zero_dte,PUT,0.551024238177793,0.2270892587337277,0.551024238177793,-0.3,-0.3,-0.3,thr0.412_maxday1,202601,600,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_spxw_v1\event_option_gate_trades.csv,851,0,primary,18,13,13,18,False,primary,primary,25,0.25,2798,9,16,9,16,10,16,10,16,45,31,107,32,16.0,616.0,streakoff_daylossoff_lossesoff,False,SELECTED
SPXW,20260122,202601,10:00,600,zero_dte,CALL,0.5458731100996416,0.5458731100996416,0.1953061806190256,0.5,-0.3,0.5,thr0.412_maxday1,202601,600,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_spxw_v1\event_option_gate_trades.csv,852,0,primary,18,14,14,18,False,primary,primary,25,0.25,2802,3,14,75,16,46,20,45,20,46,23,72,33,75.0,675.0,streakoff_daylossoff_lossesoff,False,SELECTED
SPXW,20260123,202601,10:30,630,zero_dte,PUT,0.5471493959089919,0.2591863322175148,0.5471493959089919,0.5,-0.3,-0.3,thr0.412_maxday1,202601,630,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_spxw_v1\event_option_gate_trades.csv,853,0,primary,18,14,15,18,False,primary,primary,25,0.25,2805,19,17,19,17,19,17,25,18,32,18,136,19,17.0,647.0,streakoff_daylossoff_lossesoff,False,SELECTED
SPXW,20260126,202601,10:45,645,zero_dte,PUT,0.4422518783350992,0.2127621776610044,0.4422518783350992,0.5,-0.3,-0.3,thr0.412_maxday1,202601,645,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_spxw_v1\event_option_gate_trades.csv,854,0,primary,18,15,16,18,False,primary,primary,25,0.25,2808,7,42,7,8,7,7,79,7,165,7,180,43,8.0,653.0,streakoff_daylossoff_lossesoff,False,SELECTED
SPXW,20260127,202601,10:00,600,zero_dte,PUT,0.5971915343317176,0.1513984289678719,0.5971915343317176,-0.3,-0.3,-0.3,thr0.412_maxday1,202601,600,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_spxw_v1\event_option_gate_trades.csv,855,0,primary,18,16,17,18,False,primary,primary,25,0.25,2811,5,20,5,20,5,36,5,36,79,38,180,44,20.0,620.0,streakoff_daylossoff_lossesoff,False,SELECTED
SPXW,20260128,202601,10:00,600,zero_dte,PUT,0.4943742393028699,0.2090086553045657,0.4943742393028699,-0.3,0.5,0.5,thr0.412_maxday1,202601,600,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_spxw_v1\event_option_gate_trades.csv,856,0,primary,18,17,18,18,False,primary,primary,25,0.25,2814,12,50,12,45,14,44,34,50,43,83,57,102,45.0,645.0,streakoff_daylossoff_lossesoff,False,SELECTED
SPXW,20260129,202601,10:45,645,zero_dte,PUT,0.4412117125934354,0.2563275394290611,0.4412117125934354,-0.3,0.5,0.5,thr0.412_maxday1,202601,645,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_spxw_v1\event_option_gate_trades.csv,857,0,primary,18,18,19,18,False,primary,primary,25,0.25,2818,17,6,8,7,9,9,9,10,22,30,87,35,7.0,652.0,streakoff_daylossoff_lossesoff,False,SELECTED
SPXW,20260130,202601,10:15,615,zero_dte,PUT,0.4358712121125812,0.2690766524592938,0.4358712121125812,-0.3,0.5,0.5,thr0.412_maxday1,202601,615,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_spxw_v1\event_option_gate_trades.csv,858,0,primary,18,18,20,18,False,primary,primary,25,0.25,2820,8,11,9,11,10,11,11,11,11,14,14,14,11.0,626.0,streakoff_daylossoff_lossesoff,False,SELECTED
SPXW,20260202,202602,10:00,600,zero_dte,PUT,0.4539103332417679,0.3267014272311748,0.4539103332417679,0.5,-0.3,-0.3,thr-999.000_maxday1,202602,600,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_spxw_v1\event_option_gate_trades.csv,859,0,primary,18,1,0,18,False,primary,primary,25,0.25,2823,2,3,2,3,3,3,5,3,6,4,14,5,3.0,603.0,streakoff_daylossoff_lossesoff,False,SELECTED
SPXW,20260203,202602,10:00,600,zero_dte,PUT,0.6696606091942565,0.209230005702323,0.6696606091942565,-0.3,0.5,0.5,thr-999.000_maxday1,202602,600,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_spxw_v1\event_option_gate_trades.csv,860,0,primary,18,2,1,18,False,primary,primary,25,0.25,2826,13,13,13,13,13,13,13,13,13,24,24,24,13.0,613.0,streakoff_daylossoff_lossesoff,False,SELECTED
SPXW,20260204,202602,10:00,600,zero_dte,CALL,0.3992076706000939,0.3992076706000939,0.2919288272080921,0.5,-0.3,0.5,thr-999.000_maxday1,202602,600,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_spxw_v1\event_option_gate_trades.csv,861,0,primary,18,3,2,18,False,primary,primary,25,0.25,2829,8,5,8,7,9,7,9,7,23,8,101,11,8.0,608.0,streakoff_daylossoff_lossesoff,False,SELECTED
SPXW,20260205,202602,10:00,600,zero_dte,PUT,0.6134561084451647,0.207902546737848,0.6134561084451647,-0.3,0.5,0.5,thr-999.000_maxday1,202602,600,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_spxw_v1\event_option_gate_trades.csv,862,0,primary,18,4,3,18,False,primary,primary,25,0.25,2832,10,13,10,14,10,14,11,15,11,32,11,14,14.0,614.0,streakoff_daylossoff_lossesoff,False,SELECTED
SPXW,20260206,202602,10:00,600,zero_dte,PUT,0.6409893341067531,0.1964349584908157,0.6409893341067531,-0.3,0.5,0.5,thr-999.000_maxday1,202602,600,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_spxw_v1\event_option_gate_trades.csv,863,0,primary,18,5,4,18,False,primary,primary,25,0.25,2835,6,16,6,16,6,16,7,33,95,34,169,35,16.0,616.0,streakoff_daylossoff_lossesoff,False,SELECTED
SPXW,20260209,202602,10:00,600,zero_dte,PUT,0.3114351687526349,0.2902738369230996,0.3114351687526349,0.5,-0.3,-0.3,thr-999.000_maxday1,202602,600,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_spxw_v1\event_option_gate_trades.csv,864,0,primary,18,6,5,18,False,primary,primary,25,0.25,2838,5,4,6,4,6,4,15,5,18,5,35,7,4.0,604.0,streakoff_daylossoff_lossesoff,False,SELECTED
SPXW,20260210,202602,10:00,600,zero_dte,PUT,0.5211888714639152,0.1374932405681709,0.5211888714639152,0.5,-0.3,-0.3,thr-999.000_maxday1,202602,600,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_spxw_v1\event_option_gate_trades.csv,865,0,primary,18,7,6,18,False,primary,primary,25,0.25,2841,6,6,6,6,13,8,13,22,66,31,82,31,6.0,606.0,streakoff_daylossoff_lossesoff,False,SELECTED
SPXW,20260211,202602,10:00,600,zero_dte,PUT,0.7923702575297406,0.1654705953049624,0.7923702575297406,-0.3,0.5,0.5,thr-999.000_maxday1,202602,600,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_spxw_v1\event_option_gate_trades.csv,866,0,primary,18,8,7,18,False,primary,primary,25,0.25,2844,5,9,5,9,7,9,8,9,9,10,11,11,9.0,609.0,streakoff_daylossoff_lossesoff,False,SELECTED
SPXW,20260212,202602,10:00,600,zero_dte,CALL,0.4086558238187079,0.4086558238187079,0.2382652139345273,0.5,-0.3,0.5,thr-999.000_maxday1,202602,600,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_spxw_v1\event_option_gate_trades.csv,867,0,primary,18,9,8,18,False,primary,primary,25,0.25,2847,1,1,2,1,33,2,34,2,37,16,38,22,2.0,602.0,streakoff_daylossoff_lossesoff,False,SELECTED
SPXW,20260213,202602,10:00,600,zero_dte,PUT,0.7164012413528147,0.1600127883656225,0.7164012413528147,0.5,-0.3,-0.3,thr-999.000_maxday1,202602,600,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_spxw_v1\event_option_gate_trades.csv,868,0,primary,18,9,9,18,False,primary,primary,25,0.25,2850,5,8,30,8,30,8,33,9,115,9,33,28,8.0,608.0,streakoff_daylossoff_lossesoff,False,SELECTED
SPXW,20260217,202602,10:00,600,zero_dte,CALL,0.436728559011769,0.436728559011769,0.2251415548247685,0.5,-0.3,0.5,thr-999.000_maxday1,202602,600,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_spxw_v1\event_option_gate_trades.csv,869,0,primary,18,11,10,18,False,primary,primary,25,0.25,2853,18,3,18,3,18,3,18,3,19,6,68,18,18.0,618.0,streakoff_daylossoff_lossesoff,False,SELECTED
SPXW,20260218,202602,10:00,600,zero_dte,CALL,0.3767359520982442,0.3767359520982442,0.3137959107143256,0.5,-0.3,0.5,thr-999.000_maxday1,202602,600,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_spxw_v1\event_option_gate_trades.csv,870,0,primary,18,12,11,18,False,primary,primary,25,0.25,2856,4,4,4,4,5,4,6,4,65,5,178,5,4.0,604.0,streakoff_daylossoff_lossesoff,False,SELECTED
SPXW,20260219,202602,10:00,600,zero_dte,PUT,0.5012265653042913,0.2787601913839361,0.5012265653042913,0.5,-0.3,-0.3,thr-999.000_maxday1,202602,600,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_spxw_v1\event_option_gate_trades.csv,871,0,primary,18,13,12,18,False,primary,primary,25,0.25,2859,3,3,3,3,3,3,29,3,104,3,109,178,3.0,603.0,streakoff_daylossoff_lossesoff,False,SELECTED
SPXW,20260220,202602,10:00,600,zero_dte,PUT,0.4065434125619963,0.2856391709832615,0.4065434125619963,0.5,-0.3,-0.3,thr-999.000_maxday1,202602,600,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_spxw_v1\event_option_gate_trades.csv,872,0,primary,18,14,13,18,False,primary,primary,25,0.25,2862,1,1,1,1,1,1,1,1,1,1,1,1,1.0,601.0,streakoff_daylossoff_lossesoff,False,SELECTED
SPXW,20260223,202602,10:00,600,zero_dte,PUT,0.4779443516392314,0.1976657799939333,0.4779443516392314,-0.3,0.5,0.5,thr-999.000_maxday1,202602,600,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_spxw_v1\event_option_gate_trades.csv,873,0,primary,18,15,14,18,False,primary,primary,25,0.25,2865,4,4,4,5,4,5,5,9,9,28,23,36,5.0,605.0,streakoff_daylossoff_lossesoff,False,SELECTED
SPXW,20260224,202602,10:00,600,zero_dte,PUT,0.5415012382097332,0.3013023607325084,0.5415012382097332,0.5,-0.3,-0.3,thr-999.000_maxday1,202602,600,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_spxw_v1\event_option_gate_trades.csv,874,0,primary,18,16,15,18,False,primary,primary,25,0.25,2868,6,2,6,6,9,6,10,6,20,6,23,9,6.0,606.0,streakoff_daylossoff_lossesoff,False,SELECTED
SPXW,20260225,202602,10:00,600,zero_dte,PUT,0.411664486209795,0.1293369990819476,0.411664486209795,-0.3,-0.3,-0.3,thr-999.000_maxday1,202602,600,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_spxw_v1\event_option_gate_trades.csv,875,0,primary,18,17,16,18,False,primary,primary,25,0.25,2871,5,28,6,31,6,62,6,70,7,89,55,102,31.0,631.0,streakoff_daylossoff_lossesoff,False,SELECTED
SPXW,20260226,202602,10:00,600,zero_dte,PUT,0.7707582450690726,0.1855407506621225,0.7707582450690726,-0.3,0.5,0.5,thr-999.000_maxday1,202602,600,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_spxw_v1\event_option_gate_trades.csv,876,0,primary,18,18,17,18,False,primary,primary,25,0.25,2874,12,14,12,14,12,14,12,14,12,15,14,15,14.0,614.0,streakoff_daylossoff_lossesoff,False,SELECTED
