ticker,year,feature,rows,missing_rate,zero_rate,distinct_values,minimum,maximum
QQQ,2023,surface_put_count_volume_coverage_w15m,887,0.0,0.0,1,1.0,1.0
QQQ,2023,surface_directional_pressure_w15m,887,0.0,0.0,874,-0.8631105388589785,0.7354460760342237
QQQ,2023,surface_volume_imbalance_w15m,887,0.0,0.0,874,-0.5689101220909116,0.457387483805554
QQQ,2023,surface_count_imbalance_w15m,887,0.0,0.0,874,-0.3566021867115223,0.3493383742911153
QQQ,2023,surface_close_notional_imbalance_w15m,887,0.0,0.0,874,-0.5942241356892884,0.7286912174914169
QQQ,2023,surface_quote_row_coverage_w15m,887,0.0,0.0,784,0.6267605633802817,0.9958071278825996
QQQ,2023,surface_quote_volume_coverage_w15m,887,0.0,0.0,874,0.6189812897639574,0.9998858664637627
QQQ,2023,surface_price_volume_coverage_w15m,887,0.0,0.0,4,0.9942777547716749,1.0
QQQ,2023,surface_signable_volume_coverage_w15m,887,0.0,0.0,874,0.6158942890486767,0.9998858664637627
QQQ,2023,surface_count_volume_coverage_w15m,887,0.0,0.0,1,1.0,1.0
QQQ,2023,local_volume_w15m,887,0.0,0.0,870,202.0,51938.0
QQQ,2023,local_count_w15m,887,0.0,0.0,742,40.0,5339.0
QQQ,2023,local_close_notional_w15m,887,0.0,0.0,886,39423.0,4837382.0
QQQ,2023,local_signed_volume_w15m,887,0.0,0.0,850,-16716.0,27412.0
QQQ,2023,local_signed_count_w15m,887,0.0,0.0,617,-1135.0,3147.0
QQQ,2023,local_signed_close_notional_w15m,887,0.0,0.0,886,-1159089.0,2476044.0
QQQ,2023,local_buy_sell_close_notional_log_ratio_w15m,887,0.0,0.0,887,-3.371575462178116,3.4910137099839957
QQQ,2023,local_signed_close_notional_ratio_w15m,887,0.0,0.0,887,-0.9336156221603014,0.9408694143714369
QQQ,2023,local_quote_row_coverage_w15m,887,0.0,0.0,4,0.6111111111111112,1.0
QQQ,2023,local_quote_volume_coverage_w15m,887,0.0,0.0,4,0.5947397666234487,1.0
QQQ,2023,local_price_volume_coverage_w15m,887,0.0,0.0,2,0.9998726439123791,1.0
QQQ,2023,local_signable_volume_coverage_w15m,887,0.0,0.0,4,0.5947397666234487,1.0
QQQ,2023,local_count_volume_coverage_w15m,887,0.0,0.0,1,1.0,1.0
QQQ,2023,role_break_pressure_w15m,887,0.0,0.0,887,-0.9336156221603014,0.9408694143714369
QQQ,2023,surface_pressure_same_sign_1m_5m,887,0.0,0.33032694475760993,2,0.0,1.0
QQQ,2023,surface_pressure_same_sign_5m_15m,887,0.0,0.28861330326944756,2,0.0,1.0
QQQ,2023,local_pressure_same_sign_1m_5m,887,0.0,0.3258173618940248,2,0.0,1.0
QQQ,2023,local_pressure_same_sign_5m_15m,887,0.0,0.2919954904171364,2,0.0,1.0
QQQ,2024,minute_sin,1142,0.0,0.0,48,-0.6087614290087207,0.36243803828370175
QQQ,2024,minute_cos,1142,0.0,0.0,41,-1.0,-0.7933533402912352
QQQ,2024,role_resistance,1142,0.0,0.4964973730297723,2,0.0,1.0
QQQ,2024,candidate_distance_bps,1142,0.0,0.002626970227670753,1073,-14.911341228653193,14.988376978466434
QQQ,2024,candidate_abs_distance_bps,1142,0.0,0.002626970227670753,1072,0.0,14.988376978466434
QQQ,2024,spot_ret_1m_bps,1142,0.0,0.3309982486865149,718,-4.198297245466831,1.5227576563403566
QQQ,2024,spot_abs_ret_1m_bps,1142,0.0,0.3309982486865149,718,0.0,4.198297245466831
QQQ,2024,spot_ret_5m_bps,1142,0.0,0.01138353765323993,1058,-45.02382767056723,42.15543882350792
QQQ,2024,spot_ret_15m_bps,1142,0.0,0.0008756567425569177,1069,-65.1471287238825,54.49850462456052
QQQ,2024,spot_ret_30m_bps,1142,0.0,0.005253940455341506,1065,-98.32830753781386,72.2935152603843
QQQ,2024,realized_vol_5m_bps,1142,0.0,0.0,1070,0.24669321197417599,15.442798937319848
QQQ,2024,realized_vol_15m_bps,1142,0.0,0.0,1070,0.8519506645209279,12.226787822995151
QQQ,2024,candidate_distance_change_5m_bps,1142,0.0,0.01138353765323993,1106,-45.227459002577646,41.97847671281143
QQQ,2024,candidate_distance_change_15m_bps,1142,0.0,0.0008756567425569177,1118,-65.57432663370088,54.20310580333197
QQQ,2024,candidate_distance_change_30m_bps,1142,0.0,0.005253940455341506,1116,-99.30475438068486,71.77463122063847
QQQ,2024,candidate_approach_5m_bps,1142,0.0,0.014010507880910683,1126,-12.433504583535697,36.890142949224426
QQQ,2024,candidate_approach_15m_bps,1142,0.0,0.0035026269702276708,1138,-14.3233795482635,65.57432663370088
QQQ,2024,candidate_approach_30m_bps,1142,0.0,0.00788091068301226,1133,-14.167107151472942,99.30475438068486
QQQ,2024,surface_call_volume_w1m,1142,0.0,0.0,972,134.0,15370.0
QQQ,2024,surface_call_count_w1m,1142,0.0,0.0,493,24.0,1173.0
QQQ,2024,surface_call_close_notional_w1m,1142,0.0,0.0,1069,6286.0,1175094.0
QQQ,2024,surface_call_signed_volume_w1m,1142,0.0,0.0008756567425569177,993,-15149.0,14044.0
QQQ,2024,surface_call_signed_count_w1m,1142,0.0,0.0,686,-1065.0,1164.0
QQQ,2024,surface_call_signed_close_notional_w1m,1142,0.0,0.0,1068,-1171667.0,1145667.0
QQQ,2024,surface_call_quote_row_coverage_w1m,1142,0.0,0.0,55,0.3,1.0
QQQ,2024,surface_call_quote_volume_coverage_w1m,1142,0.0,0.0,616,0.13568935427574172,1.0
QQQ,2024,surface_call_price_volume_coverage_w1m,1142,0.0,0.0,1,1.0,1.0
QQQ,2024,surface_call_signable_volume_coverage_w1m,1142,0.0,0.0,616,0.13568935427574172,1.0
QQQ,2024,surface_call_count_volume_coverage_w1m,1142,0.0,0.0,1,1.0,1.0
QQQ,2024,surface_put_volume_w1m,1142,0.0,0.0,961,135.0,21132.0
QQQ,2024,surface_put_count_w1m,1142,0.0,0.0,495,35.0,2453.0
QQQ,2024,surface_put_close_notional_w1m,1142,0.0,0.0,1069,7783.0,2174829.0
QQQ,2024,surface_put_signed_volume_w1m,1142,0.0,0.0,1008,-20901.0,15781.0
QQQ,2024,surface_put_signed_count_w1m,1142,0.0,0.002626970227670753,679,-1164.0,2446.0
QQQ,2024,surface_put_signed_close_notional_w1m,1142,0.0,0.0,1070,-2067383.0000000002,1971464.0
QQQ,2024,surface_put_quote_row_coverage_w1m,1142,0.0,0.0,52,0.07142857142857142,1.0
QQQ,2024,surface_put_quote_volume_coverage_w1m,1142,0.0,0.0,514,0.07391304347826087,1.0
QQQ,2024,surface_put_price_volume_coverage_w1m,1142,0.0,0.0,1,1.0,1.0
QQQ,2024,surface_put_signable_volume_coverage_w1m,1142,0.0,0.0,514,0.07391304347826087,1.0
QQQ,2024,surface_put_count_volume_coverage_w1m,1142,0.0,0.0,1,1.0,1.0
QQQ,2024,surface_directional_pressure_w1m,1142,0.0,0.0,1059,-1.0,1.0
QQQ,2024,surface_volume_imbalance_w1m,1142,0.0,0.0,1070,-0.8666666666666667,0.8937900443568261
QQQ,2024,surface_count_imbalance_w1m,1142,0.0,0.005253940455341506,1036,-0.6227272727272727,0.5135135135135135
QQQ,2024,surface_close_notional_imbalance_w1m,1142,0.0,0.0,1070,-0.9062819146160556,0.9131715700315071
QQQ,2024,surface_quote_row_coverage_w1m,1142,0.0,0.0,115,0.16666666666666666,1.0
QQQ,2024,surface_quote_volume_coverage_w1m,1142,0.0,0.0,814,0.16335141651597349,1.0
QQQ,2024,surface_price_volume_coverage_w1m,1142,0.0,0.0,1,1.0,1.0
QQQ,2024,surface_signable_volume_coverage_w1m,1142,0.0,0.0,814,0.16335141651597349,1.0
QQQ,2024,surface_count_volume_coverage_w1m,1142,0.0,0.0,1,1.0,1.0
QQQ,2024,local_volume_w1m,1142,0.0,0.0,934,24.0,9708.0
QQQ,2024,local_count_w1m,1142,0.0,0.0,361,8.0,1220.0
QQQ,2024,local_close_notional_w1m,1142,0.0,0.0,1142,3751.0,1121486.0
QQQ,2024,local_signed_volume_w1m,1142,0.0,0.0017513134851138354,1027,-8129.0,9708.0
QQQ,2024,local_signed_count_w1m,1142,0.0,0.0008756567425569177,543,-758.0,1220.0
QQQ,2024,local_signed_close_notional_w1m,1142,0.0,0.0008756567425569177,1140,-592418.0,1121486.0
QQQ,2024,local_buy_sell_close_notional_log_ratio_w1m,1142,0.0,0.0008756567425569177,1141,-13.291969433785155,13.930166041256848
QQQ,2024,local_signed_close_notional_ratio_w1m,1142,0.0,0.0008756567425569177,180,-1.0,1.0
QQQ,2024,local_quote_row_coverage_w1m,1142,0.0,0.0008756567425569177,3,0.0,1.0
QQQ,2024,local_quote_volume_coverage_w1m,1142,0.0,0.0008756567425569177,4,0.0,1.0
QQQ,2024,local_price_volume_coverage_w1m,1142,0.0,0.0,1,1.0,1.0
QQQ,2024,local_signable_volume_coverage_w1m,1142,0.0,0.0008756567425569177,4,0.0,1.0
QQQ,2024,local_count_volume_coverage_w1m,1142,0.0,0.0,1,1.0,1.0
QQQ,2024,role_break_pressure_w1m,1142,0.0,0.0008756567425569177,180,-1.0,1.0
QQQ,2024,surface_call_volume_w5m,1142,0.0,0.0,1043,1023.0,53864.0
QQQ,2024,surface_call_count_w5m,1142,0.0,0.0,866,209.0,6210.0
QQQ,2024,surface_call_close_notional_w5m,1142,0.0,0.0,1069,81062.0,4890187.0
QQQ,2024,surface_call_signed_volume_w5m,1142,0.0,0.0,1043,-41600.0,35503.0
QQQ,2024,surface_call_signed_count_w5m,1142,0.0,0.0,906,-3871.0,6169.0
QQQ,2024,surface_call_signed_close_notional_w5m,1142,0.0,0.0,1070,-2792825.0,4037553.0
QQQ,2024,surface_call_quote_row_coverage_w5m,1142,0.0,0.0,400,0.46,1.0
QQQ,2024,surface_call_quote_volume_coverage_w5m,1142,0.0,0.0,1017,0.46078942792557814,1.0
QQQ,2024,surface_call_price_volume_coverage_w5m,1142,0.0,0.0,1,1.0,1.0
QQQ,2024,surface_call_signable_volume_coverage_w5m,1142,0.0,0.0,1017,0.46078942792557814,1.0
QQQ,2024,surface_call_count_volume_coverage_w5m,1142,0.0,0.0,1,1.0,1.0
QQQ,2024,surface_put_volume_w5m,1142,0.0,0.0,1041,1600.0,55648.0
QQQ,2024,surface_put_count_w5m,1142,0.0,0.0,858,200.0,7044.0
QQQ,2024,surface_put_close_notional_w5m,1142,0.0,0.0,1070,66105.0,6929756.0
QQQ,2024,surface_put_signed_volume_w5m,1142,0.0,0.0,1042,-40222.0,42025.0
QQQ,2024,surface_put_signed_count_w5m,1142,0.0,0.0,883,-3529.0,5561.0
QQQ,2024,surface_put_signed_close_notional_w5m,1142,0.0,0.0,1070,-2343487.0,6441184.0
QQQ,2024,surface_put_quote_row_coverage_w5m,1142,0.0,0.0,372,0.08163265306122448,1.0
QQQ,2024,surface_put_quote_volume_coverage_w5m,1142,0.0,0.0,946,0.022233580373115257,1.0
QQQ,2024,surface_put_price_volume_coverage_w5m,1142,0.0,0.0,1,1.0,1.0
QQQ,2024,surface_put_signable_volume_coverage_w5m,1142,0.0,0.0,946,0.022233580373115257,1.0
QQQ,2024,surface_put_count_volume_coverage_w5m,1142,0.0,0.0,1,1.0,1.0
QQQ,2024,surface_directional_pressure_w5m,1142,0.0,0.0,1070,-0.9955951703965289,0.9980196912522148
QQQ,2024,surface_volume_imbalance_w5m,1142,0.0,0.0,1070,-0.7159161887456703,0.5481927710843374
QQQ,2024,surface_count_imbalance_w5m,1142,0.0,0.0008756567425569177,1068,-0.4118010503552672,0.40017064846416384
QQQ,2024,surface_close_notional_imbalance_w5m,1142,0.0,0.0,1070,-0.7096987946891244,0.8380334313809483
QQQ,2024,surface_quote_row_coverage_w5m,1142,0.0,0.0,692,0.2727272727272727,1.0
QQQ,2024,surface_quote_volume_coverage_w5m,1142,0.0,0.0,1059,0.3575831154277176,1.0
QQQ,2024,surface_price_volume_coverage_w5m,1142,0.0,0.0,1,1.0,1.0
QQQ,2024,surface_signable_volume_coverage_w5m,1142,0.0,0.0,1059,0.3575831154277176,1.0
QQQ,2024,surface_count_volume_coverage_w5m,1142,0.0,0.0,1,1.0,1.0
QQQ,2024,local_volume_w5m,1142,0.0,0.0,1092,638.0,37534.0
QQQ,2024,local_count_w5m,1142,0.0,0.0,781,112.0,4026.0
QQQ,2024,local_close_notional_w5m,1142,0.0,0.0,1142,37771.0,4547883.0
QQQ,2024,local_signed_volume_w5m,1142,0.0,0.0008756567425569177,1100,-17970.0,28482.0
QQQ,2024,local_signed_count_w5m,1142,0.0,0.0,832,-1624.0,3102.0
QQQ,2024,local_signed_close_notional_w5m,1142,0.0,0.0,1141,-1595768.0,4354349.0
QQQ,2024,local_buy_sell_close_notional_log_ratio_w5m,1142,0.0,0.0,1142,-14.25448394042473,14.576856428065492
QQQ,2024,local_signed_close_notional_ratio_w5m,1142,0.0,0.0,1075,-1.0,1.0
QQQ,2024,local_quote_row_coverage_w5m,1142,0.0,0.0,5,0.26666666666666666,1.0
QQQ,2024,local_quote_volume_coverage_w5m,1142,0.0,0.0,5,0.18983957219251338,1.0
QQQ,2024,local_price_volume_coverage_w5m,1142,0.0,0.0,1,1.0,1.0
QQQ,2024,local_signable_volume_coverage_w5m,1142,0.0,0.0,5,0.18983957219251338,1.0
QQQ,2024,local_count_volume_coverage_w5m,1142,0.0,0.0,1,1.0,1.0
QQQ,2024,role_break_pressure_w5m,1142,0.0,0.0,1075,-1.0,1.0
QQQ,2024,surface_call_volume_w15m,1142,0.0,0.0,1062,5345.0,128630.0
QQQ,2024,surface_call_count_w15m,1142,0.0,0.0,975,704.0,14662.0
QQQ,2024,surface_call_close_notional_w15m,1142,0.0,0.0,1070,326600.0,10139444.0
QQQ,2024,surface_call_signed_volume_w15m,1142,0.0,0.0,1058,-60282.0,62474.0
QQQ,2024,surface_call_signed_count_w15m,1142,0.0,0.0008756567425569177,942,-7572.0,10297.0
QQQ,2024,surface_call_signed_close_notional_w15m,1142,0.0,0.0,1070,-5393224.0,6757647.0
QQQ,2024,surface_call_quote_row_coverage_w15m,1142,0.0,0.0,817,0.4968944099378882,1.0
QQQ,2024,surface_call_quote_volume_coverage_w15m,1142,0.0,0.0,1068,0.4777475971583786,1.0
QQQ,2024,surface_call_price_volume_coverage_w15m,1142,0.0,0.0,1,1.0,1.0
QQQ,2024,surface_call_signable_volume_coverage_w15m,1142,0.0,0.0,1068,0.4777475971583786,1.0
QQQ,2024,surface_call_count_volume_coverage_w15m,1142,0.0,0.0,1,1.0,1.0
QQQ,2024,surface_put_volume_w15m,1142,0.0,0.0,1056,7149.0,153177.0
QQQ,2024,surface_put_count_w15m,1142,0.0,0.0,974,924.0,19085.0
QQQ,2024,surface_put_close_notional_w15m,1142,0.0,0.0,1070,418768.0,19866607.0
QQQ,2024,surface_put_signed_volume_w15m,1142,0.0,0.0,1060,-60114.0,87485.0
QQQ,2024,surface_put_signed_count_w15m,1142,0.0,0.0,926,-6243.0,10823.0
QQQ,2024,surface_put_signed_close_notional_w15m,1142,0.0,0.0,1070,-4418789.0,11536751.0
QQQ,2024,surface_put_quote_row_coverage_w15m,1142,0.0,0.0,818,0.18045112781954886,1.0
QQQ,2024,surface_put_quote_volume_coverage_w15m,1142,0.0,0.0,1057,0.03868836989856098,1.0
QQQ,2024,surface_put_price_volume_coverage_w15m,1142,0.0,0.0,1,1.0,1.0
QQQ,2024,surface_put_signable_volume_coverage_w15m,1142,0.0,0.0,1057,0.03868836989856098,1.0
QQQ,2024,surface_put_count_volume_coverage_w15m,1142,0.0,0.0,1,1.0,1.0
QQQ,2024,surface_directional_pressure_w15m,1142,0.0,0.0,1070,-0.8285311177836863,0.8550217319679911
QQQ,2024,surface_volume_imbalance_w15m,1142,0.0,0.0,1070,-0.602127526957678,0.5022449402500518
QQQ,2024,surface_count_imbalance_w15m,1142,0.0,0.0,1069,-0.49888938249666814,0.38986275309145263
QQQ,2024,surface_close_notional_imbalance_w15m,1142,0.0,0.0,1070,-0.707338742774133,0.7408538711584254
QQQ,2024,surface_quote_row_coverage_w15m,1142,0.0,0.0,958,0.35374149659863946,1.0
QQQ,2024,surface_quote_volume_coverage_w15m,1142,0.0,0.0,1070,0.3025014908508835,1.0
QQQ,2024,surface_price_volume_coverage_w15m,1142,0.0,0.0,1,1.0,1.0
QQQ,2024,surface_signable_volume_coverage_w15m,1142,0.0,0.0,1070,0.3025014908508835,1.0
QQQ,2024,surface_count_volume_coverage_w15m,1142,0.0,0.0,1,1.0,1.0
QQQ,2024,local_volume_w15m,1142,0.0,0.0,1128,2434.0,94620.0
QQQ,2024,local_count_w15m,1142,0.0,0.0,965,377.0,9619.0
QQQ,2024,local_close_notional_w15m,1142,0.0,0.0,1142,222399.0,8400399.0
QQQ,2024,local_signed_volume_w15m,1142,0.0,0.0,1117,-24020.0,58100.0
QQQ,2024,local_signed_count_w15m,1142,0.0,0.0017513134851138354,893,-2258.0,5134.0
QQQ,2024,local_signed_close_notional_w15m,1142,0.0,0.0,1141,-2052307.0,5015597.0
QQQ,2024,local_buy_sell_close_notional_log_ratio_w15m,1142,0.0,0.0,1142,-3.8295525443393608,5.488553702267229
QQQ,2024,local_signed_close_notional_ratio_w15m,1142,0.0,0.0,1142,-0.9574858419538823,0.9749939140172355
QQQ,2024,local_quote_row_coverage_w15m,1142,0.0,0.0,5,0.3111111111111111,1.0
QQQ,2024,local_quote_volume_coverage_w15m,1142,0.0,0.0,5,0.30421476040573625,1.0
QQQ,2024,local_price_volume_coverage_w15m,1142,0.0,0.0,1,1.0,1.0
QQQ,2024,local_signable_volume_coverage_w15m,1142,0.0,0.0,5,0.30421476040573625,1.0
QQQ,2024,local_count_volume_coverage_w15m,1142,0.0,0.0,1,1.0,1.0
QQQ,2024,role_break_pressure_w15m,1142,0.0,0.0,1142,-0.9574858419538823,0.9749939140172355
QQQ,2024,surface_pressure_same_sign_1m_5m,1142,0.0,0.29947460595446584,2,0.0,1.0
QQQ,2024,surface_pressure_same_sign_5m_15m,1142,0.0,0.28546409807355516,2,0.0,1.0
QQQ,2024,local_pressure_same_sign_1m_5m,1142,0.0,0.29772329246935203,2,0.0,1.0
QQQ,2024,local_pressure_same_sign_5m_15m,1142,0.0,0.26532399299474607,2,0.0,1.0
QQQ,2025,minute_sin,870,0.0,0.0,48,-0.6087614290087207,0.36243803828370175
QQQ,2025,minute_cos,870,0.0,0.0,41,-1.0,-0.7933533402912352
QQQ,2025,role_resistance,870,0.0,0.4632183908045977,2,0.0,1.0
QQQ,2025,candidate_distance_bps,870,0.0,0.006896551724137931,829,-14.977662367871607,14.929513195625852
QQQ,2025,candidate_abs_distance_bps,870,0.0,0.006896551724137931,828,0.0,14.977662367871607
QQQ,2025,spot_ret_1m_bps,870,0.0,0.30114942528735633,576,-2.003721387375812,2.162736576813984
QQQ,2025,spot_abs_ret_1m_bps,870,0.0,0.30114942528735633,576,0.0,2.162736576813984
QQQ,2025,spot_ret_5m_bps,870,0.0,0.010344827586206896,815,-58.2205085887777,57.4901202018352
QQQ,2025,spot_ret_15m_bps,870,0.0,0.009195402298850575,817,-108.63550774513509,66.45923586773073
QQQ,2025,spot_ret_30m_bps,870,0.0,0.005747126436781609,820,-146.90358593681506,99.40338063990195
QQQ,2025,realized_vol_5m_bps,870,0.0,0.0,824,0.2892062432986018,16.499940575074884
QQQ,2025,realized_vol_15m_bps,870,0.0,0.0,824,0.7334555192795656,20.99651037025054
QQQ,2025,candidate_distance_change_5m_bps,870,0.0,0.010344827586206896,852,-58.561456366111265,57.1614980623823
QQQ,2025,candidate_distance_change_15m_bps,870,0.0,0.009195402298850575,853,-109.82863671660189,66.02046887641546
QQQ,2025,candidate_distance_change_30m_bps,870,0.0,0.005747126436781609,849,-149.09382773027738,98.42500283774514
QQQ,2025,candidate_approach_5m_bps,870,0.0,0.011494252873563218,860,-13.572703965705283,57.1614980623823
QQQ,2025,candidate_approach_15m_bps,870,0.0,0.009195402298850575,863,-13.831082803221497,88.0574853311677
QQQ,2025,candidate_approach_30m_bps,870,0.0,0.009195402298850575,863,-13.960325552377787,127.32267634484316
QQQ,2025,surface_call_volume_w1m,870,0.0,0.0,759,228.0,18181.0
QQQ,2025,surface_call_count_w1m,870,0.0,0.0,504,59.0,2400.0
QQQ,2025,surface_call_close_notional_w1m,870,0.0,0.0,824,10649.0,3328864.0
QQQ,2025,surface_call_signed_volume_w1m,870,0.0,0.0,792,-11921.0,18177.0
QQQ,2025,surface_call_signed_count_w1m,870,0.0,0.0,613,-1572.0,2397.0
QQQ,2025,surface_call_signed_close_notional_w1m,870,0.0,0.0,824,-1198409.0,2195074.0
QQQ,2025,surface_call_quote_row_coverage_w1m,870,0.0,0.0,67,0.6666666666666666,1.0
QQQ,2025,surface_call_quote_volume_coverage_w1m,870,0.0,0.0,501,0.6705054382597568,1.0
QQQ,2025,surface_call_price_volume_coverage_w1m,870,0.0,0.0,1,1.0,1.0
QQQ,2025,surface_call_signable_volume_coverage_w1m,870,0.0,0.0,501,0.6705054382597568,1.0
QQQ,2025,surface_call_count_volume_coverage_w1m,870,0.0,0.0,1,1.0,1.0
QQQ,2025,surface_put_volume_w1m,870,0.0,0.0,758,322.0,19151.0
QQQ,2025,surface_put_count_w1m,870,0.0,0.0,492,69.0,2109.0
QQQ,2025,surface_put_close_notional_w1m,870,0.0,0.0,823,10810.0,2218603.0
QQQ,2025,surface_put_signed_volume_w1m,870,0.0,0.0,784,-13815.0,19148.0
QQQ,2025,surface_put_signed_count_w1m,870,0.0,0.0,622,-1676.0,2096.0
QQQ,2025,surface_put_signed_close_notional_w1m,870,0.0,0.0,824,-1952379.0,2218592.0
QQQ,2025,surface_put_quote_row_coverage_w1m,870,0.0,0.0,64,0.5833333333333334,1.0
QQQ,2025,surface_put_quote_volume_coverage_w1m,870,0.0,0.0,422,0.6102661596958175,1.0
QQQ,2025,surface_put_price_volume_coverage_w1m,870,0.0,0.0,1,1.0,1.0
QQQ,2025,surface_put_signable_volume_coverage_w1m,870,0.0,0.0,422,0.6102661596958175,1.0
QQQ,2025,surface_put_count_volume_coverage_w1m,870,0.0,0.0,1,1.0,1.0
QQQ,2025,surface_directional_pressure_w1m,870,0.0,0.0,822,-1.0,1.0
QQQ,2025,surface_volume_imbalance_w1m,870,0.0,0.0,824,-0.8731511657056906,0.8154945590384928
QQQ,2025,surface_count_imbalance_w1m,870,0.0,0.004597701149425287,809,-0.4868421052631579,0.4505356017643352
QQQ,2025,surface_close_notional_imbalance_w1m,870,0.0,0.0,824,-0.7879850102638335,0.9461340521520797
QQQ,2025,surface_quote_row_coverage_w1m,870,0.0,0.0,143,0.7419354838709677,1.0
QQQ,2025,surface_quote_volume_coverage_w1m,870,0.0,0.0,652,0.6978215038650738,1.0
QQQ,2025,surface_price_volume_coverage_w1m,870,0.0,0.0,1,1.0,1.0
QQQ,2025,surface_signable_volume_coverage_w1m,870,0.0,0.0,652,0.6978215038650738,1.0
QQQ,2025,surface_count_volume_coverage_w1m,870,0.0,0.0,1,1.0,1.0
QQQ,2025,local_volume_w1m,870,0.0,0.0,745,81.0,12426.0
QQQ,2025,local_count_w1m,870,0.0,0.0,376,24.0,1510.0
QQQ,2025,local_close_notional_w1m,870,0.0,0.0,868,4198.0,1420450.0
QQQ,2025,local_signed_volume_w1m,870,0.0,0.0,807,-7480.0,12426.0
QQQ,2025,local_signed_count_w1m,870,0.0,0.0,536,-762.0,1510.0
QQQ,2025,local_signed_close_notional_w1m,870,0.0,0.0,867,-934849.0,1420450.0
QQQ,2025,local_buy_sell_close_notional_log_ratio_w1m,870,0.0,0.0,868,-13.748141367593421,14.166484984785253
QQQ,2025,local_signed_close_notional_ratio_w1m,870,0.0,0.0,123,-1.0,1.0
QQQ,2025,local_quote_row_coverage_w1m,870,0.0,0.0,1,1.0,1.0
QQQ,2025,local_quote_volume_coverage_w1m,870,0.0,0.0,1,1.0,1.0
QQQ,2025,local_price_volume_coverage_w1m,870,0.0,0.0,1,1.0,1.0
QQQ,2025,local_signable_volume_coverage_w1m,870,0.0,0.0,1,1.0,1.0
QQQ,2025,local_count_volume_coverage_w1m,870,0.0,0.0,1,1.0,1.0
QQQ,2025,role_break_pressure_w1m,870,0.0,0.0,123,-1.0,1.0
QQQ,2025,surface_call_volume_w5m,870,0.0,0.0,809,2370.0,60967.0
QQQ,2025,surface_call_count_w5m,870,0.0,0.0,742,327.0,8998.0
QQQ,2025,surface_call_close_notional_w5m,870,0.0,0.0,824,118287.0,12934731.0
QQQ,2025,surface_call_signed_volume_w5m,870,0.0,0.0,819,-55337.0,53137.0
QQQ,2025,surface_call_signed_count_w5m,870,0.0,0.0,739,-4666.0,7646.0
QQQ,2025,surface_call_signed_close_notional_w5m,870,0.0,0.0,824,-4781925.0,7823979.0
QQQ,2025,surface_call_quote_row_coverage_w5m,870,0.0,0.0,389,0.7176470588235294,1.0
QQQ,2025,surface_call_quote_volume_coverage_w5m,870,0.0,0.0,802,0.8564083731178846,1.0
QQQ,2025,surface_call_price_volume_coverage_w5m,870,0.0,0.0,1,1.0,1.0
QQQ,2025,surface_call_signable_volume_coverage_w5m,870,0.0,0.0,802,0.8564083731178846,1.0
QQQ,2025,surface_call_count_volume_coverage_w5m,870,0.0,0.0,1,1.0,1.0
QQQ,2025,surface_put_volume_w5m,870,0.0,0.0,807,2474.0,66094.0
QQQ,2025,surface_put_count_w5m,870,0.0,0.0,717,364.0,9454.0
QQQ,2025,surface_put_close_notional_w5m,870,0.0,0.0,824,109942.0,11801380.0
QQQ,2025,surface_put_signed_volume_w5m,870,0.0,0.0,804,-38590.0,48565.0
QQQ,2025,surface_put_signed_count_w5m,870,0.0,0.0,755,-4386.0,7916.0
QQQ,2025,surface_put_signed_close_notional_w5m,870,0.0,0.0,824,-2882664.0,10218761.0
QQQ,2025,surface_put_quote_row_coverage_w5m,870,0.0,0.0,400,0.5813953488372093,1.0
QQQ,2025,surface_put_quote_volume_coverage_w5m,870,0.0,0.0,768,0.7606901106158164,1.0
QQQ,2025,surface_put_price_volume_coverage_w5m,870,0.0,0.0,1,1.0,1.0
QQQ,2025,surface_put_signable_volume_coverage_w5m,870,0.0,0.0,768,0.7606901106158164,1.0
QQQ,2025,surface_put_count_volume_coverage_w5m,870,0.0,0.0,1,1.0,1.0
QQQ,2025,surface_directional_pressure_w5m,870,0.0,0.0,824,-0.996740378187176,0.9995594758637992
QQQ,2025,surface_volume_imbalance_w5m,870,0.0,0.0,824,-0.5580969807868252,0.6238918504992195
QQQ,2025,surface_count_imbalance_w5m,870,0.0,0.0011494252873563218,824,-0.4165733482642777,0.39670223084384093
QQQ,2025,surface_close_notional_imbalance_w5m,870,0.0,0.0,824,-0.5758227084931942,0.9364222018154691
QQQ,2025,surface_quote_row_coverage_w5m,870,0.0,0.0,616,0.7128712871287128,1.0
QQQ,2025,surface_quote_volume_coverage_w5m,870,0.0,0.0,821,0.8185277604491579,1.0
QQQ,2025,surface_price_volume_coverage_w5m,870,0.0,0.0,1,1.0,1.0
QQQ,2025,surface_signable_volume_coverage_w5m,870,0.0,0.0,821,0.8185277604491579,1.0
QQQ,2025,surface_count_volume_coverage_w5m,870,0.0,0.0,1,1.0,1.0
QQQ,2025,local_volume_w5m,870,0.0,0.0,841,1001.0,37061.0
QQQ,2025,local_count_w5m,870,0.0,0.0,687,152.0,5095.0
QQQ,2025,local_close_notional_w5m,870,0.0,0.0,870,50521.0,5255827.0
QQQ,2025,local_signed_volume_w5m,870,0.0,0.0,848,-17604.0,24822.0
QQQ,2025,local_signed_count_w5m,870,0.0,0.0011494252873563218,718,-2056.0,3670.0
QQQ,2025,local_signed_close_notional_w5m,870,0.0,0.0,870,-2198520.0,3359197.0
