greeks_rows,greeks_parsed_rows,greeks_exact_minute_rows,greeks_subminute_rows,option_timestamp_fallback_used,ohlc_rows,greeks_required_window_minutes,ohlc_required_window_minutes,expected_required_window_minutes,option_market_close_minute,underlying_market_close_minute,last_scheduled_decision_minute,active_rows,active_volume,active_count,valid_quote_rows,valid_quote_volume,priced_active_rows,priced_active_volume,signable_rows,signable_volume,nonpositive_close_active_rows,nonpositive_close_active_volume,price_volume_coverage,signable_volume_coverage,quote_row_coverage,quote_volume_coverage,unmatched_active_rows,zero_count_active_rows,missing_count_active_rows,missing_count_active_volume,count_without_volume_rows,contiguous_quote_pairs,unchanged_contiguous_quote_pairs,unchanged_contiguous_quote_rate,underlying_rows,underlying_required_window_minutes,expected_underlying_required_window_minutes,underlying_timestamp_min,underlying_timestamp_max,underlying_min_research_tick_count,underlying_out_of_scope_invalid_rows,candidate_underlying_spot_max_bps,ticker,trade_date,candidate_rows,candidate_decisions
64000,64000,64000,0,False,52394,250,250,250,975,960,870,7121,1180268.0,140189.0,6530,1152634.0,7121,1180268.0,6530,1152634.0,0,0.0,1.0,0.9765866735351632,0.9170060384777419,0.9765866735351632,0,0,0,0.0,0,63744,31170,0.4889871987951807,391,390,390,2025-01-21 09:30:00,2025-01-21 16:00:00,60.0,0,0.0005582696252092172,QQQ,20250121,3,3
63500,63500,63500,0,False,46920,250,250,250,975,960,870,7123,1244712.0,133847.0,6714,1228082.0,7123,1244712.0,6714,1228082.0,0,0.0,1.0,0.9866394796547314,0.942580373438158,0.9866394796547314,0,0,0,0.0,0,63246,31455,0.49734370553078455,391,390,390,2025-01-22 09:30:00,2025-01-22 16:00:00,60.0,0,0.0005509831610902979,QQQ,20250122,2,2
63500,63500,63500,0,False,54740,250,250,250,975,960,870,6863,1229070.0,133032.0,6543,1218273.0,6863,1229070.0,6543,1218273.0,0,0.0,1.0,0.9912153091361762,0.9533731604254699,0.9912153091361762,0,0,0,0.0,0,63246,31451,0.4972804604243747,391,390,390,2025-01-23 09:30:00,2025-01-23 16:00:00,60.0,0,0.0005519588795775616,QQQ,20250123,8,6
77000,77000,77000,0,False,73117,250,250,250,975,960,870,8563,1345655.0,154084.0,7987,1325653.0,8563,1345655.0,7987,1325653.0,0,0.0,1.0,0.9851358632041645,0.9327338549573747,0.9851358632041645,0,0,0,0.0,0,76692,37478,0.4886820007301935,391,390,390,2025-01-24 09:30:00,2025-01-24 16:00:00,60.0,0,0.00013752593272716807,QQQ,20250124,1,1
73000,73000,73000,0,False,75854,250,250,250,975,960,870,10172,1637295.0,184336.0,9615,1622422.0,10172,1637295.0,9615,1622422.0,0,0.0,1.0,0.9909161146891672,0.945241840346048,0.9909161146891672,0,0,0,0.0,0,72708,34547,0.4751471639984596,391,390,390,2025-01-27 09:30:00,2025-01-27 16:00:00,60.0,0,0.0,QQQ,20250127,0,0
73000,73000,73000,0,False,53176,250,250,250,975,960,870,8746,1513557.0,171036.0,8241,1495736.0,8746,1513557.0,8241,1495736.0,0,0.0,1.0,0.988225749013747,0.9422593185456208,0.988225749013747,0,0,0,0.0,0,72708,34893,0.47990592507014357,391,390,390,2025-01-28 09:30:00,2025-01-28 16:00:00,60.0,0,0.0,QQQ,20250128,0,0
74000,74000,74000,0,False,57477,250,250,250,975,960,870,10450,954864.0,128041.0,10328,952387.0,10450,954864.0,10328,952387.0,0,0.0,1.0,0.9974059133028368,0.9883253588516746,0.9974059133028368,0,0,0,0.0,0,73704,31711,0.4302480191034408,391,390,390,2025-01-29 09:30:00,2025-01-29 16:00:00,60.0,0,0.0,QQQ,20250129,0,0
82000,82000,82000,0,False,52394,250,250,250,975,960,870,8241,1123156.0,140207.0,7847,1109045.0,8241,1123156.0,7847,1109045.0,0,0.0,1.0,0.9874362955813796,0.9521902681713384,0.9874362955813796,0,0,0,0.0,0,81672,38244,0.4682632970908022,391,390,390,2025-01-30 09:30:00,2025-01-30 16:00:00,60.0,0,0.00037597695296296064,QQQ,20250130,3,3
86000,86000,86000,0,False,73508,250,250,250,975,960,870,9549,1581962.0,180693.0,9105,1571936.0,9549,1581962.0,9105,1571936.0,0,0.0,1.0,0.9936623003586685,0.9535029846057179,0.9936623003586685,0,0,0,0.0,0,85656,40749,0.47572849537685624,391,390,390,2025-01-31 09:30:00,2025-01-31 16:00:00,60.0,0,0.00046051233421559324,QQQ,20250131,2,2
74000,74000,74000,0,False,60214,250,250,250,975,960,870,10167,1796231.0,204526.0,9720,1781188.0,10167,1796231.0,9720,1781188.0,0,0.0,1.0,0.9916252419649811,0.9560342283859545,0.9916252419649811,0,0,0,0.0,0,73704,32593,0.4422148051666124,391,390,390,2025-02-03 09:30:00,2025-02-03 16:00:00,60.0,0,0.0,QQQ,20250203,0,0
115736,115736,115736,0,False,59041,250,250,250,975,960,870,8579,1191206.0,142301.0,8311,1182234.0,8579,1191206.0,8311,1182234.0,0,0.0,1.0,0.9924681373330894,0.9687609278470685,0.9924681373330894,0,0,0,0.0,0,73704,36377,0.493555302290242,391,390,390,2025-02-04 09:30:00,2025-02-04 16:00:00,60.0,0,0.0,QQQ,20250204,0,0
74000,74000,74000,0,False,49657,250,250,250,975,960,870,7359,1307385.0,146186.0,6858,1286186.0,7359,1307385.0,6858,1286186.0,0,0.0,1.0,0.9837851895195371,0.9319200978393803,0.9837851895195371,0,0,0,0.0,0,73704,35310,0.4790784760664279,391,390,390,2025-02-05 09:30:00,2025-02-05 16:00:00,60.0,0,0.0005572078320750127,QQQ,20250205,4,4
74000,74000,74000,0,False,44574,250,250,250,975,960,870,6910,844531.0,113337.0,6654,834433.0,6910,844531.0,6654,834433.0,0,0.0,1.0,0.9880430676908248,0.9629522431259044,0.9880430676908248,0,0,0,0.0,0,73704,35126,0.4765820036904374,391,390,390,2025-02-06 09:30:00,2025-02-06 16:00:00,60.0,0,0.0005543086183061285,QQQ,20250206,8,8
88000,88000,88000,0,False,73117,250,250,250,975,960,870,10639,1478366.0,176953.0,10139,1458922.0,10639,1478366.0,10139,1458922.0,0,0.0,1.0,0.9868476412471607,0.9530031017952815,0.9868476412471607,0,0,0,0.0,0,87648,40239,0.4590977546549836,391,390,390,2025-02-07 09:30:00,2025-02-07 16:00:00,60.0,0,0.0005567419835499387,QQQ,20250207,4,4
73500,73500,73500,0,False,54740,250,250,250,975,960,870,7119,967116.0,118755.0,6776,955663.0,7119,967116.0,6776,955663.0,0,0.0,1.0,0.9881575736519714,0.951819075712881,0.9881575736519714,0,0,0,0.0,0,73206,35829,0.4894270961396607,391,390,390,2025-02-10 09:30:00,2025-02-10 16:00:00,60.0,0,0.0005530007438401879,QQQ,20250210,7,7
71000,71000,71000,0,False,43010,250,250,250,975,960,870,6567,1299947.0,145259.0,6144,1286725.0,6567,1299947.0,6144,1286725.0,0,0.0,1.0,0.9898288160978871,0.9355870260392873,0.9898288160978871,0,0,0,0.0,0,70716,34131,0.48264890548107925,391,390,390,2025-02-11 09:30:00,2025-02-11 16:00:00,60.0,0,0.0005545709359159026,QQQ,20250211,7,5
71000,71000,71000,0,False,45356,250,250,250,975,960,870,7209,1178222.0,145939.0,6683,1157826.0,7209,1178222.0,6683,1157826.0,0,0.0,1.0,0.9826891706316806,0.9270356498820919,0.9826891706316806,0,0,0,0.0,0,70716,33399,0.47229764126930257,391,390,390,2025-02-12 09:30:00,2025-02-12 16:00:00,60.0,0,0.0005087130398048986,QQQ,20250212,8,8
71000,71000,71000,0,False,44965,250,250,250,975,960,870,7774,1157088.0,142438.0,7416,1139323.0,7774,1157088.0,7416,1139323.0,0,0.0,1.0,0.9846468030089328,0.9539490609724723,0.9846468030089328,0,0,0,0.0,0,70716,33654,0.4759036144578313,391,390,390,2025-02-13 09:30:00,2025-02-13 16:00:00,60.0,0,0.0003200824890636933,QQQ,20250213,4,4
84500,84500,84500,0,False,69598,250,250,250,975,960,870,7831,1071691.0,132346.0,7345,1048229.0,7831,1071691.0,7345,1048229.0,0,0.0,1.0,0.9781074955374264,0.9379389605414379,0.9781074955374264,0,0,0,0.0,0,84162,43877,0.5213397970580547,391,390,390,2025-02-14 09:30:00,2025-02-14 16:00:00,60.0,0,0.000546043528368366,QQQ,20250214,15,14
72000,72000,72000,0,False,51612,250,250,250,975,960,870,5878,1018083.0,122255.0,5561,995733.0,5878,1018083.0,5561,995733.0,0,0.0,1.0,0.9780469765235251,0.9460700918679823,0.9780469765235251,0,0,0,0.0,0,71712,34782,0.4850234270414993,391,390,390,2025-02-18 09:30:00,2025-02-18 16:00:00,60.0,0,0.0,QQQ,20250218,0,0
72000,72000,72000,0,False,44183,250,250,250,975,960,870,6192,996100.0,124695.0,5744,974919.0,6192,996100.0,5744,974919.0,0,0.0,1.0,0.978736070675635,0.9276485788113695,0.978736070675635,0,0,0,0.0,0,71712,35357,0.4930416108879964,391,390,390,2025-02-19 09:30:00,2025-02-19 16:00:00,60.0,0,0.00040781486496961335,QQQ,20250219,10,9
107134,107134,107134,0,False,43792,250,250,250,975,960,870,6727,1038594.0,124276.0,6324,1025627.0,6727,1038594.0,6324,1025627.0,0,0.0,1.0,0.9875148518092729,0.9400921658986175,0.9875148518092729,0,0,0,0.0,0,68226,36074,0.5287427080585114,391,390,390,2025-02-20 09:30:00,2025-02-20 16:00:00,60.0,0,9.154472345884551e-05,QQQ,20250220,1,1
80000,80000,80000,0,False,69598,250,250,250,975,960,870,9345,1868152.0,210805.0,8682,1848300.0,9345,1868152.0,8682,1848300.0,0,0.0,1.0,0.9893734556931127,0.9290529695024077,0.9893734556931127,0,0,0,0.0,0,79680,41028,0.5149096385542169,391,390,390,2025-02-21 09:30:00,2025-02-21 16:00:00,60.0,0,0.0,QQQ,20250221,0,0
68500,68500,68500,0,False,46529,250,250,250,975,960,870,7900,1450255.0,158921.0,7457,1436281.0,7900,1450255.0,7457,1436281.0,0,0.0,1.0,0.9903644531478947,0.9439240506329114,0.9903644531478947,0,0,0,0.0,0,68226,32362,0.47433529739395536,391,390,390,2025-02-24 09:30:00,2025-02-24 16:00:00,60.0,0,0.0001406285971540711,QQQ,20250224,2,2
107134,107134,107134,0,False,52394,250,250,250,975,960,870,9491,1655396.0,201290.0,8905,1636239.0,9491,1655396.0,8905,1636239.0,0,0.0,1.0,0.9884275424128124,0.9382572963860499,0.9884275424128124,0,0,0,0.0,0,68226,33493,0.4909125553308123,391,390,390,2025-02-25 09:30:00,2025-02-25 16:00:00,60.0,0,0.0002868811408683431,QQQ,20250225,3,3
111826,111826,111826,0,False,50439,250,250,250,975,960,870,9816,1215549.0,171615.0,9481,1209083.0,9816,1215549.0,9481,1209083.0,0,0.0,1.0,0.9946805928843675,0.9658720456397718,0.9946805928843675,0,0,0,0.0,0,71214,35019,0.4917431965624737,391,390,390,2025-02-26 09:30:00,2025-02-26 16:00:00,60.0,0,0.0005170379874607235,QQQ,20250226,3,3
114954,114954,114954,0,False,50830,250,250,250,975,960,870,9905,1522605.0,180281.0,9414,1509469.0,9905,1522605.0,9414,1509469.0,0,0.0,1.0,0.991372680373439,0.9504290762241292,0.991372680373439,0,0,0,0.0,0,73206,35481,0.48467338742726007,391,390,390,2025-02-27 09:30:00,2025-02-27 16:00:00,60.0,0,9.623580861597485e-05,QQQ,20250227,1,1
134504,134504,134504,0,False,84847,250,250,250,975,960,870,11660,1817712.0,221308.0,10858,1804679.0,11660,1817712.0,10858,1804679.0,0,0.0,1.0,0.992829997271295,0.9312178387650085,0.992829997271295,0,0,0,0.0,0,85656,39421,0.460224619407864,391,390,390,2025-02-28 09:30:00,2025-02-28 16:00:00,60.0,0,0.00019366249196786222,QQQ,20250228,1,1
100096,100096,100096,0,False,56304,250,250,250,975,960,870,10012,1720926.0,215281.0,9609,1701435.0,10012,1720926.0,9609,1701435.0,0,0.0,1.0,0.9886741207931079,0.9597483020375549,0.9886741207931079,0,0,0,0.0,0,63744,28605,0.4487481174698795,391,390,390,2025-03-03 09:30:00,2025-03-03 16:00:00,60.0,0,0.0,QQQ,20250303,0,0
64000,64000,64000,0,False,60214,250,250,250,975,960,870,12756,2059665.0,243897.0,12322,2046132.0,12756,2059665.0,12322,2046132.0,0,0.0,1.0,0.9934295140229115,0.9659767952336156,0.9934295140229115,0,0,0,0.0,0,63744,26345,0.4132938002008032,391,390,390,2025-03-04 09:30:00,2025-03-04 16:00:00,60.0,0,0.00024633299489593667,QQQ,20250304,2,2
69500,69500,69500,0,False,58650,250,250,250,975,960,870,12627,1790334.0,251505.0,12217,1782940.0,12627,1790334.0,12217,1782940.0,0,0.0,1.0,0.9958700443604378,0.9675298962540587,0.9958700443604378,0,0,0,0.0,0,69222,28740,0.41518592355031636,391,390,390,2025-03-05 09:30:00,2025-03-05 16:00:00,60.0,0,0.00019424028998741276,QQQ,20250305,2,2
76500,76500,76500,0,False,59432,250,250,250,975,960,870,12689,1820727.0,248631.0,12360,1810733.0,12689,1820727.0,12360,1810733.0,0,0.0,1.0,0.9945109837993286,0.9740720308928994,0.9945109837993286,0,0,0,0.0,0,76194,32187,0.42243483738877075,391,390,390,2025-03-06 09:30:00,2025-03-06 16:00:00,60.0,0,0.00027436014038413495,QQQ,20250306,4,4
89000,89000,89000,0,False,86802,250,250,250,975,960,870,14778,2009140.0,266442.0,14035,1992382.0,14778,2009140.0,14035,1992382.0,0,0.0,1.0,0.99165911783151,0.9497225605629991,0.99165911783151,0,0,0,0.0,0,88644,37751,0.42587202743558505,391,390,390,2025-03-07 09:30:00,2025-03-07 16:00:00,60.0,0,0.0002771919818933531,QQQ,20250307,4,4
72500,72500,72500,0,False,67252,250,250,250,975,960,870,13079,1839107.0,254528.0,12525,1826708.0,13079,1839107.0,12525,1826708.0,0,0.0,1.0,0.9932581410434521,0.9576420215612814,0.9932581410434521,0,0,0,0.0,0,72210,30571,0.4233624151779532,391,390,390,2025-03-10 09:30:00,2025-03-10 16:00:00,60.0,0,0.00012831947189283343,QQQ,20250310,3,3
72000,72000,72000,0,False,72726,250,250,250,975,960,870,12524,1806628.0,262205.0,12057,1795236.0,12524,1806628.0,12057,1795236.0,0,0.0,1.0,0.9936943299893504,0.9627115937400191,0.9936943299893504,0,0,0,0.0,0,71712,29130,0.4062081659973226,391,390,390,2025-03-11 09:30:00,2025-03-11 16:00:00,60.0,0,0.00018179137305754958,QQQ,20250311,7,7
113390,113390,113390,0,False,65688,250,250,250,975,960,870,11532,1828628.0,253698.0,11112,1809972.0,11532,1828628.0,11112,1809972.0,0,0.0,1.0,0.989797815630079,0.963579604578564,0.989797815630079,0,0,0,0.0,0,72210,30603,0.4238055670959701,391,390,390,2025-03-12 09:30:00,2025-03-12 16:00:00,60.0,0,0.0003081546189212552,QQQ,20250312,3,3
113390,113390,113390,0,False,60605,250,250,250,975,960,870,11534,1706874.0,243234.0,11049,1698556.0,11534,1706874.0,11049,1698556.0,0,0.0,1.0,0.9951267638970422,0.9579504074908964,0.9951267638970422,0,0,0,0.0,0,72210,30997,0.4292618750865531,391,390,390,2025-03-13 09:30:00,2025-03-13 16:00:00,60.0,0,0.0002857451050262365,QQQ,20250313,10,10
92000,92000,92000,0,False,90712,250,250,250,975,960,870,11130,1506656.0,202339.0,10537,1496007.0,11130,1506656.0,10537,1496007.0,0,0.0,1.0,0.9929320296072892,0.9467205750224618,0.9929320296072892,0,0,0,0.0,0,91632,41986,0.45820237471625636,391,390,390,2025-03-14 09:30:00,2025-03-14 16:00:00,60.0,0,0.0,QQQ,20250314,0,0
113390,113390,113390,0,False,59432,250,250,250,975,960,870,8635,1615073.0,217964.0,8001,1589597.0,8635,1615073.0,8001,1589597.0,0,0.0,1.0,0.9842260999967184,0.9265778807180081,0.9842260999967184,0,0,0,0.0,0,72210,33467,0.4634676637584822,391,390,390,2025-03-17 09:30:00,2025-03-17 16:00:00,60.0,0,0.000280082891472946,QQQ,20250317,8,8
107134,107134,107134,0,False,53958,250,250,250,975,960,870,9537,1438285.0,196217.0,9119,1427168.0,9537,1438285.0,9119,1427168.0,0,0.0,1.0,0.9922706556767261,0.9561707035755479,0.9922706556767261,0,0,0,0.0,0,68226,30440,0.4461642189194735,391,390,390,2025-03-18 09:30:00,2025-03-18 16:00:00,60.0,0,0.0,QQQ,20250318,0,0
70000,70000,70000,0,False,53567,250,250,250,975,960,870,10292,1142177.0,161541.0,10089,1131711.0,10292,1142177.0,10089,1131711.0,0,0.0,1.0,0.9908367967486651,0.9802759424795958,0.9908367967486651,0,0,0,0.0,0,69720,31380,0.45008605851979344,391,390,390,2025-03-19 09:30:00,2025-03-19 16:00:00,60.0,0,0.0003055832351734419,QQQ,20250319,2,2
113390,113390,113390,0,False,55913,250,250,250,975,960,870,9426,1906698.0,226098.0,8969,1896008.0,9426,1906698.0,8969,1896008.0,0,0.0,1.0,0.9943934487789886,0.951517080415871,0.9943934487789886,0,0,0,0.0,0,72210,33429,0.4629414208558371,391,390,390,2025-03-20 09:30:00,2025-03-20 16:00:00,60.0,0,0.0,QQQ,20250320,0,0
196282,196282,196282,0,False,96577,250,250,250,975,960,870,10412,1505422.0,204330.0,9668,1487159.0,10412,1505422.0,9668,1487159.0,0,0.0,1.0,0.9878685179305204,0.9285439877064925,0.9878685179305204,0,0,0,0.0,0,124998,63481,0.5078561256980112,391,390,390,2025-03-21 09:30:00,2025-03-21 16:00:00,60.0,0,0.0,QQQ,20250321,0,0
64500,64500,64500,0,False,50830,250,250,250,975,960,870,7637,1010500.0,136808.0,7263,1000780.0,7637,1010500.0,7263,1000780.0,0,0.0,1.0,0.9903809995051954,0.9510278905329318,0.9903809995051954,0,0,0,0.0,0,64242,30327,0.4720743438871766,391,390,390,2025-03-24 09:30:00,2025-03-24 16:00:00,60.0,0,0.0,QQQ,20250324,0,0
64500,64500,64500,0,False,42619,250,250,250,975,960,870,6876,1291238.0,159823.0,6543,1278113.0,6876,1291238.0,6543,1278113.0,0,0.0,1.0,0.9898353363206474,0.9515706806282722,0.9898353363206474,0,0,0,0.0,0,64242,30670,0.47741353008934967,391,390,390,2025-03-25 09:30:00,2025-03-25 16:00:00,60.0,0,0.00017375143264537968,QQQ,20250325,3,3
64500,64500,64500,0,False,48875,250,250,250,975,960,870,8431,1760564.0,207551.0,7922,1740061.0,8431,1760564.0,7922,1740061.0,0,0.0,1.0,0.9883543000992864,0.9396275649389159,0.9883543000992864,0,0,0,0.0,0,64242,29469,0.45871859531147846,391,390,390,2025-03-26 09:30:00,2025-03-26 16:00:00,60.0,0,0.0,QQQ,20250326,0,0
64500,64500,64500,0,False,43401,250,250,250,975,960,870,8135,1392695.0,190592.0,7676,1379422.0,8135,1392695.0,7676,1379422.0,0,0.0,1.0,0.9904695572253795,0.9435771358328211,0.9904695572253795,0,0,0,0.0,0,64242,29354,0.4569284891504001,391,390,390,2025-03-27 09:30:00,2025-03-27 16:00:00,60.0,0,0.00030180562789971376,QQQ,20250327,6,6
143888,143888,143888,0,False,75072,250,250,250,975,960,870,11340,1699561.0,219462.0,10587,1685116.0,11340,1699561.0,10587,1685116.0,0,0.0,1.0,0.9915007463692095,0.9335978835978836,0.9915007463692095,0,0,0,0.0,0,91632,42793,0.46700934171468483,391,390,390,2025-03-28 09:30:00,2025-03-28 16:00:00,60.0,0,0.0,QQQ,20250328,0,0
89500,89500,89500,0,False,86802,250,250,250,975,960,870,11356,1490446.0,206424.0,10793,1475758.0,11356,1490446.0,10793,1475758.0,0,0.0,1.0,0.9901452316957474,0.9504226840436774,0.9901452316957474,0,0,0,0.0,0,89142,40632,0.4558120751161069,391,390,390,2025-03-31 09:30:00,2025-03-31 16:00:00,60.0,0,0.0002891851645897099,QQQ,20250331,5,5
62500,62500,62500,0,False,56304,250,250,250,975,960,870,9827,1688181.0,223003.0,9293,1671685.0,9827,1688181.0,9293,1671685.0,0,0.0,1.0,0.9902285359212075,0.9456599165564262,0.9902285359212075,0,0,0,0.0,0,62250,27547,0.44252208835341367,391,390,390,2025-04-01 09:30:00,2025-04-01 16:00:00,60.0,0,0.0002845884055956932,QQQ,20250401,9,9
111826,111826,111826,0,False,67252,250,250,250,975,960,870,12580,1205766.0,187165.0,12349,1199300.0,12580,1205766.0,12349,1199300.0,0,0.0,1.0,0.9946374337972708,0.981637519872814,0.9946374337972708,0,0,0,0.0,0,71214,29754,0.4178111045580925,391,390,390,2025-04-02 09:30:00,2025-04-02 16:00:00,60.0,0,0.00030880424078742687,QQQ,20250402,7,7
71500,71500,71500,0,False,71162,250,250,250,975,960,870,12578,1366584.0,207165.0,12065,1358366.0,12578,1366584.0,12065,1358366.0,0,0.0,1.0,0.9939864655227926,0.959214501510574,0.9939864655227926,0,0,0,0.0,0,71214,30299,0.42546409413879294,391,390,390,2025-04-03 09:30:00,2025-04-03 16:00:00,60.0,0,0.00021451597439994734,QQQ,20250403,1,1
107500,107500,107500,0,False,111435,250,250,250,975,960,870,19380,1747339.0,248444.0,18403,1732630.0,19380,1747339.0,18403,1732630.0,0,0.0,1.0,0.9915820570593342,0.9495872033023736,0.9915820570593342,0,0,0,0.0,0,107070,41589,0.38842813112916785,391,390,390,2025-04-04 09:30:00,2025-04-04 16:00:00,60.0,0,0.0,QQQ,20250404,0,0
86500,86500,86500,0,False,101269,250,250,250,975,960,870,23150,1314849.0,199037.0,22542,1289218.0,23150,1314849.0,22542,1289218.0,0,0.0,1.0,0.9805065068308224,0.9737365010799136,0.9805065068308224,0,0,0,0.0,0,86154,25268,0.2932887619843536,391,390,390,2025-04-07 09:30:00,2025-04-07 16:00:00,60.0,0,0.0,QQQ,20250407,0,0
89000,89000,89000,0,False,107525,250,250,250,975,960,870,20069,1723845.0,270974.0,19722,1715666.0,20069,1723845.0,19722,1715666.0,0,0.0,1.0,0.9952553738880235,0.9827096517016294,0.9952553738880235,0,0,0,0.0,0,88644,31558,0.35600830287441904,391,390,390,2025-04-08 09:30:00,2025-04-08 16:00:00,60.0,0,0.0,QQQ,20250408,0,0
164220,164220,164220,0,False,128248,250,250,250,975,960,870,23551,1743448.0,288341.0,22988,1732680.0,23551,1743448.0,22988,1732680.0,0,0.0,1.0,0.9938237331999578,0.9760944333573945,0.9938237331999578,0,0,0,0.0,0,104580,33173,0.3172021419009371,391,390,390,2025-04-09 09:30:00,2025-04-09 16:00:00,60.0,0,0.00034478270533105525,QQQ,20250409,1,1
170476,170476,170476,0,False,115736,250,250,250,975,960,870,23759,1872222.0,320287.0,23523,1867792.0,23759,1872222.0,23523,1867792.0,0,0.0,1.0,0.9976338276123238,0.990066922008502,0.9976338276123238,0,0,0,0.0,0,108564,36087,0.33240300652149884,391,390,390,2025-04-10 09:30:00,2025-04-10 16:00:00,60.0,0,0.00016629700244353865,QQQ,20250410,1,1
140500,140500,140500,0,False,122774,250,250,250,975,960,870,21076,1354415.0,244745.0,20876,1350394.0,21076,1354415.0,20876,1350394.0,0,0.0,1.0,0.9970311905878183,0.9905105333080281,0.9970311905878183,0,0,0,0.0,0,139938,54240,0.3876002229558805,391,390,390,2025-04-11 09:30:00,2025-04-11 16:00:00,60.0,0,0.00029500481057537225,QQQ,20250411,2,2
185334,185334,185334,0,False,100096,250,250,250,975,960,870,14388,1463728.0,233772.0,14042,1457452.0,14388,1463728.0,14042,1457452.0,0,0.0,1.0,0.9957123181356099,0.9759521823742007,0.9957123181356099,0,0,0,0.0,0,118026,51891,0.4396573636317422,391,390,390,2025-04-14 09:30:00,2025-04-14 16:00:00,60.0,0,8.051423312536471e-05,QQQ,20250414,1,1
134500,134500,134500,0,False,79373,250,250,250,975,960,870,11113,1237264.0,194611.0,10744,1230113.0,11113,1237264.0,10744,1230113.0,0,0.0,1.0,0.9942203119140297,0.9667956447403941,0.9942203119140297,0,0,0,0.0,0,133962,63512,0.47410459682596556,391,390,390,2025-04-15 09:30:00,2025-04-15 16:00:00,60.0,0,0.0,QQQ,20250415,0,0
122500,122500,122500,0,False,79764,250,250,250,975,960,870,12246,1370272.0,217800.0,11994,1365185.0,12246,1370272.0,11994,1365185.0,0,0.0,1.0,0.9962875983746293,0.979421852033317,0.9962875983746293,0,0,0,0.0,0,122010,55354,0.45368412425211047,391,390,390,2025-04-16 09:30:00,2025-04-16 16:00:00,60.0,0,0.00032508017997456986,QQQ,20250416,2,2
161500,161500,161500,0,False,118082,250,250,250,975,960,870,13070,1389084.0,227439.0,12619,1382745.0,13070,1389084.0,12619,1382745.0,0,0.0,1.0,0.9954365610719006,0.9654934965570008,0.9954365610719006,0,0,0,0.0,0,160854,75073,0.4667151578450023,391,390,390,2025-04-17 09:30:00,2025-04-17 16:00:00,60.0,0,0.0,QQQ,20250417,0,0
126500,126500,126500,0,False,71162,250,250,250,975,960,870,11911,1272355.0,189924.0,11634,1267150.0,11911,1272355.0,11634,1267150.0,0,0.0,1.0,0.9959091605723246,0.9767441860465116,0.9959091605723246,0,0,0,0.0,0,125994,59360,0.471133546041875,391,390,390,2025-04-21 09:30:00,2025-04-21 16:00:00,60.0,0,0.0,QQQ,20250421,0,0
190026,190026,190026,0,False,73508,250,250,250,975,960,870,12041,1619052.0,244340.0,11667,1610942.0,12041,1619052.0,11667,1610942.0,0,0.0,1.0,0.9949908959069875,0.9689394568557429,0.9949908959069875,0,0,0,0.0,0,121014,55537,0.4589303716925314,391,390,390,2025-04-22 09:30:00,2025-04-22 16:00:00,60.0,0,0.0003301874724995349,QQQ,20250422,8,8
121500,121500,121500,0,False,78982,250,250,250,975,960,870,13702,1625447.0,246787.0,13434,1619509.0,13702,1625447.0,13434,1619509.0,0,0.0,1.0,0.9963468510508187,0.9804408115603561,0.9963468510508187,0,0,0,0.0,0,121014,53877,0.44521295056770294,391,390,390,2025-04-23 09:30:00,2025-04-23 16:00:00,60.0,0,0.00032008646632212574,QQQ,20250423,3,3
189244,189244,189244,0,False,80155,250,250,250,975,960,870,12795,1307588.0,200102.0,12546,1299127.0,12795,1307588.0,12546,1299127.0,0,0.0,1.0,0.9935293073965193,0.9805392731535756,0.9935293073965193,0,0,0,0.0,0,120516,55171,0.45778983703408677,391,390,390,2025-04-24 09:30:00,2025-04-24 16:00:00,60.0,0,0.00028897355049944766,QQQ,20250424,3,3
130500,130500,130500,0,False,98141,250,250,250,975,960,870,12651,1465392.0,218736.0,12023,1454613.0,12651,1465392.0,12023,1454613.0,0,0.0,1.0,0.9926442890366537,0.9503596553632124,0.9926442890366537,0,0,0,0.0,0,129978,60851,0.4681638431119112,391,390,390,2025-04-25 09:30:00,2025-04-25 16:00:00,60.0,0,0.0,QQQ,20250425,0,0
77500,77500,77500,0,False,68816,250,250,250,975,960,870,10279,1391810.0,216343.0,9971,1386145.0,10279,1391810.0,9971,1386145.0,0,0.0,1.0,0.9959297605276582,0.970035995719428,0.9959297605276582,0,0,0,0.0,0,77190,34994,0.4533488793885218,391,390,390,2025-04-28 09:30:00,2025-04-28 16:00:00,60.0,0,0.0,QQQ,20250428,0,0
77500,77500,77500,0,False,64124,250,250,250,975,960,870,9608,1470278.0,213932.0,9303,1464627.0,9608,1470278.0,9303,1464627.0,0,0.0,1.0,0.996156509177176,0.968255620316403,0.996156509177176,0,0,0,0.0,0,77190,35303,0.45735198859955956,391,390,390,2025-04-29 09:30:00,2025-04-29 16:00:00,60.0,0,0.0003092736479310204,QQQ,20250429,8,8
157182,157182,157182,0,False,82501,250,250,250,975,960,870,11982,1393160.0,215435.0,11644,1388335.0,11982,1393160.0,11644,1388335.0,0,0.0,1.0,0.9965366504924058,0.971791019863128,0.9965366504924058,0,0,0,0.0,0,100098,45201,0.4515674638853923,391,390,390,2025-04-30 09:30:00,2025-04-30 16:00:00,60.0,0,0.0002861043347592769,QQQ,20250430,2,2
